"year","bildungsniveau","sampreg","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2000","(Fach-)Abitur","Ostdeutschland","7.52","7.5","337","7.33","7.71"
"2000","(Fach-)Abitur","Westdeutschland","7.69","7.5","1938","7.61","7.77"
"2000","(noch) kein Abschluss","Ostdeutschland","6.84","6.5","160","6.5","7.18"
"2000","(noch) kein Abschluss","Westdeutschland","5.77","5.5","703","5.57","5.97"
"2000","AkademikerIn","Ostdeutschland","8","7.5","1143","7.9","8.1"
"2000","AkademikerIn","Westdeutschland","8.29","7.5","2440","8.23","8.35"
"2000","Hauptschule","Ostdeutschland","6.61","6.5","1372","6.5","6.72"
"2000","Hauptschule","Westdeutschland","6.44","6.5","8243","6.39","6.49"
"2000","Realschule","Ostdeutschland","7.16","7.5","1999","7.08","7.24"
"2000","Realschule","Westdeutschland","7.32","7.5","3837","7.26","7.38"
"2001","(Fach-)Abitur","Ostdeutschland","","","","",""
"2001","(Fach-)Abitur","Westdeutschland","","","","",""
"2001","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2001","(noch) kein Abschluss","Westdeutschland","","","","",""
"2001","AkademikerIn","Ostdeutschland","","","","",""
"2001","AkademikerIn","Westdeutschland","","","","",""
"2001","Hauptschule","Ostdeutschland","","","","",""
"2001","Hauptschule","Westdeutschland","","","","",""
"2001","Realschule","Ostdeutschland","","","","",""
"2001","Realschule","Westdeutschland","","","","",""
"2002","(Fach-)Abitur","Ostdeutschland","","","","",""
"2002","(Fach-)Abitur","Westdeutschland","","","","",""
"2002","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2002","(noch) kein Abschluss","Westdeutschland","","","","",""
"2002","AkademikerIn","Ostdeutschland","","","","",""
"2002","AkademikerIn","Westdeutschland","","","","",""
"2002","Hauptschule","Ostdeutschland","","","","",""
"2002","Hauptschule","Westdeutschland","","","","",""
"2002","Realschule","Ostdeutschland","","","","",""
"2002","Realschule","Westdeutschland","","","","",""
"2003","(Fach-)Abitur","Ostdeutschland","","","","",""
"2003","(Fach-)Abitur","Westdeutschland","","","","",""
"2003","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2003","(noch) kein Abschluss","Westdeutschland","","","","",""
"2003","AkademikerIn","Ostdeutschland","","","","",""
"2003","AkademikerIn","Westdeutschland","","","","",""
"2003","Hauptschule","Ostdeutschland","","","","",""
"2003","Hauptschule","Westdeutschland","","","","",""
"2003","Realschule","Ostdeutschland","","","","",""
"2003","Realschule","Westdeutschland","","","","",""
"2004","(Fach-)Abitur","Ostdeutschland","7.45","7.5","370","7.28","7.62"
"2004","(Fach-)Abitur","Westdeutschland","7.32","7.5","1947","7.24","7.4"
"2004","(noch) kein Abschluss","Ostdeutschland","6.48","6.5","178","6.17","6.79"
"2004","(noch) kein Abschluss","Westdeutschland","5.75","5.5","676","5.55","5.95"
"2004","AkademikerIn","Ostdeutschland","8.08","7.5","1146","7.99","8.17"
"2004","AkademikerIn","Westdeutschland","8.18","7.5","2933","8.12","8.24"
"2004","Hauptschule","Ostdeutschland","6.4","6.5","1087","6.28","6.52"
"2004","Hauptschule","Westdeutschland","6.18","5.5","6155","6.13","6.23"
"2004","Realschule","Ostdeutschland","7.01","6.5","1731","6.93","7.09"
"2004","Realschule","Westdeutschland","7.02","6.5","3544","6.96","7.08"
"2005","(Fach-)Abitur","Ostdeutschland","","","","",""
"2005","(Fach-)Abitur","Westdeutschland","","","","",""
"2005","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2005","(noch) kein Abschluss","Westdeutschland","","","","",""
"2005","AkademikerIn","Ostdeutschland","","","","",""
"2005","AkademikerIn","Westdeutschland","","","","",""
"2005","Hauptschule","Ostdeutschland","","","","",""
"2005","Hauptschule","Westdeutschland","","","","",""
"2005","Realschule","Ostdeutschland","","","","",""
"2005","Realschule","Westdeutschland","","","","",""
"2006","(Fach-)Abitur","Ostdeutschland","","","","",""
"2006","(Fach-)Abitur","Westdeutschland","","","","",""
"2006","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2006","(noch) kein Abschluss","Westdeutschland","","","","",""
"2006","AkademikerIn","Ostdeutschland","","","","",""
"2006","AkademikerIn","Westdeutschland","","","","",""
"2006","Hauptschule","Ostdeutschland","","","","",""
"2006","Hauptschule","Westdeutschland","","","","",""
"2006","Realschule","Ostdeutschland","","","","",""
"2006","Realschule","Westdeutschland","","","","",""
"2007","(Fach-)Abitur","Ostdeutschland","","","","",""
"2007","(Fach-)Abitur","Westdeutschland","","","","",""
"2007","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2007","(noch) kein Abschluss","Westdeutschland","","","","",""
"2007","AkademikerIn","Ostdeutschland","","","","",""
"2007","AkademikerIn","Westdeutschland","","","","",""
"2007","Hauptschule","Ostdeutschland","","","","",""
"2007","Hauptschule","Westdeutschland","","","","",""
"2007","Realschule","Ostdeutschland","","","","",""
"2007","Realschule","Westdeutschland","","","","",""
"2008","(Fach-)Abitur","Ostdeutschland","7.59","7.5","343","7.4","7.78"
"2008","(Fach-)Abitur","Westdeutschland","7.45","7.5","1757","7.37","7.53"
"2008","(noch) kein Abschluss","Ostdeutschland","6.96","6.5","96","6.6","7.32"
"2008","(noch) kein Abschluss","Westdeutschland","5.71","5.5","416","5.44","5.98"
"2008","AkademikerIn","Ostdeutschland","8.33","7.5","1145","8.25","8.41"
"2008","AkademikerIn","Westdeutschland","8.42","8.5","2865","8.37","8.47"
"2008","Hauptschule","Ostdeutschland","6.79","6.5","918","6.66","6.92"
"2008","Hauptschule","Westdeutschland","6.34","6.5","5045","6.28","6.4"
"2008","Realschule","Ostdeutschland","7.12","6.5","1577","7.03","7.21"
"2008","Realschule","Westdeutschland","7.23","7.5","3208","7.17","7.29"
"2009","(Fach-)Abitur","Ostdeutschland","","","","",""
"2009","(Fach-)Abitur","Westdeutschland","","","","",""
"2009","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2009","(noch) kein Abschluss","Westdeutschland","","","","",""
"2009","AkademikerIn","Ostdeutschland","","","","",""
"2009","AkademikerIn","Westdeutschland","","","","",""
"2009","Hauptschule","Ostdeutschland","","","","",""
"2009","Hauptschule","Westdeutschland","","","","",""
"2009","Realschule","Ostdeutschland","","","","",""
"2009","Realschule","Westdeutschland","","","","",""
"2010","(Fach-)Abitur","Ostdeutschland","","","","",""
"2010","(Fach-)Abitur","Westdeutschland","","","","",""
"2010","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2010","(noch) kein Abschluss","Westdeutschland","","","","",""
"2010","AkademikerIn","Ostdeutschland","","","","",""
"2010","AkademikerIn","Westdeutschland","","","","",""
"2010","Hauptschule","Ostdeutschland","","","","",""
"2010","Hauptschule","Westdeutschland","","","","",""
"2010","Realschule","Ostdeutschland","","","","",""
"2010","Realschule","Westdeutschland","","","","",""
"2011","(Fach-)Abitur","Ostdeutschland","","","","",""
"2011","(Fach-)Abitur","Westdeutschland","","","","",""
"2011","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2011","(noch) kein Abschluss","Westdeutschland","","","","",""
"2011","AkademikerIn","Ostdeutschland","","","","",""
"2011","AkademikerIn","Westdeutschland","","","","",""
"2011","Hauptschule","Ostdeutschland","","","","",""
"2011","Hauptschule","Westdeutschland","","","","",""
"2011","Realschule","Ostdeutschland","","","","",""
"2011","Realschule","Westdeutschland","","","","",""
"2012","(Fach-)Abitur","Ostdeutschland","","","","",""
"2012","(Fach-)Abitur","Westdeutschland","","","","",""
"2012","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2012","(noch) kein Abschluss","Westdeutschland","","","","",""
"2012","AkademikerIn","Ostdeutschland","","","","",""
"2012","AkademikerIn","Westdeutschland","","","","",""
"2012","Hauptschule","Ostdeutschland","","","","",""
"2012","Hauptschule","Westdeutschland","","","","",""
"2012","Realschule","Ostdeutschland","","","","",""
"2012","Realschule","Westdeutschland","","","","",""
"2013","(Fach-)Abitur","Ostdeutschland","","","","",""
"2013","(Fach-)Abitur","Westdeutschland","","","","",""
"2013","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2013","(noch) kein Abschluss","Westdeutschland","","","","",""
"2013","AkademikerIn","Ostdeutschland","","","","",""
"2013","AkademikerIn","Westdeutschland","","","","",""
"2013","Hauptschule","Ostdeutschland","","","","",""
"2013","Hauptschule","Westdeutschland","","","","",""
"2013","Realschule","Ostdeutschland","","","","",""
"2013","Realschule","Westdeutschland","","","","",""
"2014","(Fach-)Abitur","Ostdeutschland","7.88","7.5","494","7.73","8.03"
"2014","(Fach-)Abitur","Westdeutschland","7.71","7.5","3301","7.65","7.77"
"2014","(noch) kein Abschluss","Ostdeutschland","6.34","6.5","108","5.85","6.83"
"2014","(noch) kein Abschluss","Westdeutschland","6.09","6.5","842","5.9","6.28"
"2014","AkademikerIn","Ostdeutschland","8.39","8.5","1268","8.31","8.47"
"2014","AkademikerIn","Westdeutschland","8.45","8.5","4594","8.4","8.5"
"2014","Hauptschule","Ostdeutschland","7.06","7.5","1035","6.93","7.19"
"2014","Hauptschule","Westdeutschland","6.75","6.5","6319","6.69","6.81"
"2014","Realschule","Ostdeutschland","7.48","7.5","1784","7.4","7.56"
"2014","Realschule","Westdeutschland","7.5","7.5","4544","7.45","7.55"
"2015","(Fach-)Abitur","Ostdeutschland","","","","",""
"2015","(Fach-)Abitur","Westdeutschland","","","","",""
"2015","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2015","(noch) kein Abschluss","Westdeutschland","","","","",""
"2015","AkademikerIn","Ostdeutschland","","","","",""
"2015","AkademikerIn","Westdeutschland","","","","",""
"2015","Hauptschule","Ostdeutschland","","","","",""
"2015","Hauptschule","Westdeutschland","","","","",""
"2015","Realschule","Ostdeutschland","","","","",""
"2015","Realschule","Westdeutschland","","","","",""
"2016","(Fach-)Abitur","Ostdeutschland","","","","",""
"2016","(Fach-)Abitur","Westdeutschland","","","","",""
"2016","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2016","(noch) kein Abschluss","Westdeutschland","","","","",""
"2016","AkademikerIn","Ostdeutschland","","","","",""
"2016","AkademikerIn","Westdeutschland","","","","",""
"2016","Hauptschule","Ostdeutschland","","","","",""
"2016","Hauptschule","Westdeutschland","","","","",""
"2016","Realschule","Ostdeutschland","","","","",""
"2016","Realschule","Westdeutschland","","","","",""
"2017","(Fach-)Abitur","Ostdeutschland","","","","",""
"2017","(Fach-)Abitur","Westdeutschland","","","","",""
"2017","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2017","(noch) kein Abschluss","Westdeutschland","","","","",""
"2017","AkademikerIn","Ostdeutschland","","","","",""
"2017","AkademikerIn","Westdeutschland","","","","",""
"2017","Hauptschule","Ostdeutschland","","","","",""
"2017","Hauptschule","Westdeutschland","","","","",""
"2017","Realschule","Ostdeutschland","","","","",""
"2017","Realschule","Westdeutschland","","","","",""
"2018","(Fach-)Abitur","Ostdeutschland","","","","",""
"2018","(Fach-)Abitur","Westdeutschland","","","","",""
"2018","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2018","(noch) kein Abschluss","Westdeutschland","","","","",""
"2018","AkademikerIn","Ostdeutschland","","","","",""
"2018","AkademikerIn","Westdeutschland","","","","",""
"2018","Hauptschule","Ostdeutschland","","","","",""
"2018","Hauptschule","Westdeutschland","","","","",""
"2018","Realschule","Ostdeutschland","","","","",""
"2018","Realschule","Westdeutschland","","","","",""
"2019","(Fach-)Abitur","Ostdeutschland","7.94","7.5","572","7.81","8.07"
"2019","(Fach-)Abitur","Westdeutschland","7.73","7.5","3418","7.67","7.79"
"2019","(noch) kein Abschluss","Ostdeutschland","6.97","7.5","93","6.48","7.46"
"2019","(noch) kein Abschluss","Westdeutschland","5.99","6.5","627","5.76","6.22"
"2019","AkademikerIn","Ostdeutschland","8.69","8.5","1434","8.62","8.76"
"2019","AkademikerIn","Westdeutschland","8.53","8.5","5219","8.49","8.57"
"2019","Hauptschule","Ostdeutschland","7.4","7.5","826","7.27","7.53"
"2019","Hauptschule","Westdeutschland","6.96","6.5","4803","6.9","7.02"
"2019","Realschule","Ostdeutschland","7.74","7.5","1933","7.66","7.82"
"2019","Realschule","Westdeutschland","7.61","7.5","4341","7.56","7.66"
