year,regtyp,sampreg,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,Rural regions,East,Just Right,0.72150,858,1207,0.69620,0.74680
1993,Rural regions,East,A Bit Too Large,0.08103,82,1207,0.06563,0.09643
1994,Urban regions,West,Much Too Small,0.02174,143,3544,0.01694,0.02654
1994,Urban regions,West,A Bit Too Small,0.15154,635,3544,0.13973,0.16334
1994,Urban regions,West,Just Right,0.70946,2530,3544,0.69451,0.72441
1994,Urban regions,West,A Bit Too Large,0.08115,236,3544,0.07216,0.09014
1994,Urban regions,East,A Bit Too Small,0.20748,140,624,0.17564,0.23933
1994,Urban regions,East,Just Right,0.65769,428,624,0.62043,0.69495
1994,Urban regions,East,A Bit Too Large,0.08703,56,624,0.06489,0.10916
1994,Rural regions,West,A Bit Too Small,0.11318,126,918,0.09267,0.13368
1994,Rural regions,West,Just Right,0.72020,689,918,0.69114,0.74925
1994,Rural regions,West,A Bit Too Large,0.12052,103,918,0.09945,0.14159
1994,Rural regions,East,Much Too Small,0.02814,39,1171,0.01866,0.03761
1994,Rural regions,East,A Bit Too Small,0.16686,222,1171,0.14550,0.18823
1994,Rural regions,East,Just Right,0.70528,827,1171,0.67916,0.73141
1994,Rural regions,East,A Bit Too Large,0.07678,83,1171,0.06153,0.09204
1995,Urban regions,West,Much Too Small,0.02493,148,3744,0.01994,0.02993
1995,Urban regions,West,A Bit Too Small,0.15199,684,3744,0.14048,0.16349
1995,Urban regions,West,Just Right,0.71048,2655,3744,0.69595,0.72501
1995,Urban regions,West,A Bit Too Large,0.08729,257,3744,0.07825,0.09633
1995,Urban regions,East,A Bit Too Small,0.19776,121,598,0.16581,0.22971
1995,Urban regions,East,Just Right,0.69504,434,598,0.65811,0.73197
1995,Urban regions,East,A Bit Too Large,0.07039,43,598,0.04987,0.09091
1995,Rural regions,West,A Bit Too Small,0.12605,146,992,0.10538,0.14671
1995,Rural regions,West,Just Right,0.70597,729,992,0.67761,0.73434
1995,Rural regions,West,A Bit Too Large,0.13433,117,992,0.11310,0.15556
1995,Rural regions,East,Much Too Small,0.02485,40,1193,0.01602,0.03369
1995,Rural regions,East,A Bit Too Small,0.17195,226,1193,0.15053,0.19337
1995,Rural regions,East,Just Right,0.69767,823,1193,0.67160,0.72375
1995,Rural regions,East,A Bit Too Large,0.09632,104,1193,0.07957,0.11306
1996,Urban regions,West,Much Too Small,0.01864,126,3698,0.01428,0.02299
1996,Urban regions,West,A Bit Too Small,0.15535,667,3698,0.14367,0.16703
1996,Urban regions,West,Just Right,0.70719,2623,3698,0.69252,0.72186
1996,Urban regions,West,A Bit Too Large,0.09763,282,3698,0.08806,0.10719
1996,Urban regions,East,A Bit Too Small,0.19435,128,618,0.16312,0.22557
1996,Urban regions,East,Just Right,0.68568,438,618,0.64905,0.72231
1996,Urban regions,East,A Bit Too Large,0.08908,52,618,0.06660,0.11155
1996,Rural regions,West,A Bit Too Small,0.11011,129,989,0.09059,0.12963
1996,Rural regions,West,Just Right,0.69998,733,989,0.67141,0.72856
1996,Rural regions,West,A Bit Too Large,0.15485,127,989,0.13230,0.17741
1996,Rural regions,East,Much Too Small,0.03073,40,1182,0.02089,0.04057
1996,Rural regions,East,A Bit Too Small,0.16443,213,1182,0.14329,0.18558
1996,Rural regions,East,Just Right,0.71432,846,1182,0.68856,0.74009
1996,Rural regions,East,A Bit Too Large,0.07795,83,1182,0.06266,0.09324
1997,Urban regions,West,Much Too Small,0.01842,99,3657,0.01406,0.02277
1997,Urban regions,West,A Bit Too Small,0.15556,652,3657,0.14381,0.16730
1997,Urban regions,West,Just Right,0.71172,2639,3657,0.69704,0.72640
1997,Urban regions,West,A Bit Too Large,0.09541,267,3657,0.08589,0.10494
1997,Urban regions,East,A Bit Too Small,0.20560,121,614,0.17360,0.23759
1997,Urban regions,East,Just Right,0.67027,436,614,0.63305,0.70748
1997,Urban regions,East,A Bit Too Large,0.09295,57,614,0.06996,0.11593
1997,Rural regions,West,A Bit Too Small,0.13872,151,984,0.11711,0.16033
1997,Rural regions,West,Just Right,0.69176,719,984,0.66289,0.72062
1997,Rural regions,West,A Bit Too Large,0.15127,114,984,0.12887,0.17367
1997,Rural regions,East,Much Too Small,0.02426,33,1178,0.01547,0.03305
1997,Rural regions,East,A Bit Too Small,0.15304,194,1178,0.13247,0.17361
1997,Rural regions,East,Just Right,0.72752,869,1178,0.70208,0.75295
1997,Rural regions,East,A Bit Too Large,0.08462,82,1178,0.06872,0.10052
1998,Urban regions,West,Much Too Small,0.02557,133,4161,0.02078,0.03037
1998,Urban regions,West,A Bit Too Small,0.14795,707,4161,0.13716,0.15874
1998,Urban regions,West,Just Right,0.69457,2938,4161,0.68057,0.70856
1998,Urban regions,West,A Bit Too Large,0.09663,343,4161,0.08766,0.10561
1998,Urban regions,West,Much Too Large,0.01097,40,4161,0.00781,0.01414
1998,Urban regions,East,A Bit Too Small,0.22006,126,630,0.18768,0.25244
1998,Urban regions,East,Just Right,0.63318,428,630,0.59551,0.67084
1998,Urban regions,East,A Bit Too Large,0.12159,76,630,0.09605,0.14714
1998,Rural regions,West,A Bit Too Small,0.10516,130,1131,0.08728,0.12305
1998,Rural regions,West,Just Right,0.71407,864,1131,0.68773,0.74042
1998,Rural regions,West,A Bit Too Large,0.13588,137,1131,0.11590,0.15586
1998,Rural regions,East,A Bit Too Small,0.13007,188,1268,0.11155,0.14859
1998,Rural regions,East,Just Right,0.73226,964,1268,0.70788,0.75664
1998,Rural regions,East,A Bit Too Large,0.10652,116,1268,0.08954,0.12351
1999,Urban regions,West,Much Too Small,0.02029,108,4026,0.01594,0.02465
1999,Urban regions,West,A Bit Too Small,0.15182,671,4026,0.14073,0.16291
1999,Urban regions,West,Just Right,0.72042,2922,4026,0.70656,0.73429
1999,Urban regions,West,A Bit Too Large,0.09548,325,4026,0.08640,0.10456
1999,Urban regions,East,A Bit Too Small,0.19140,116,627,0.16058,0.22222
1999,Urban regions,East,Just Right,0.70275,457,627,0.66695,0.73856
1999,Urban regions,East,A Bit Too Large,0.08732,54,627,0.06521,0.10944
1999,Rural regions,West,A Bit Too Small,0.12281,152,1116,0.10355,0.14208
1999,Rural regions,West,Just Right,0.72997,836,1116,0.70391,0.75603
1999,Rural regions,West,A Bit Too Large,0.12937,128,1116,0.10967,0.14907
1999,Rural regions,East,A Bit Too Small,0.12611,178,1259,0.10776,0.14445
1999,Rural regions,East,Just Right,0.77201,981,1259,0.74883,0.79520
1999,Rural regions,East,A Bit Too Large,0.08342,100,1259,0.06814,0.09870
2000,Urban regions,West,Much Too Small,0.01970,163,7537,0.01656,0.02284
2000,Urban regions,West,A Bit Too Small,0.14628,1137,7537,0.13830,0.15426
2000,Urban regions,West,Just Right,0.72920,5541,7537,0.71917,0.73923
2000,Urban regions,West,A Bit Too Large,0.08803,634,7537,0.08163,0.09442
2000,Urban regions,West,Much Too Large,0.00932,62,7537,0.00715,0.01149
2000,Urban regions,East,A Bit Too Small,0.16802,167,978,0.14457,0.19146
2000,Urban regions,East,Just Right,0.71606,730,978,0.68778,0.74433
2000,Urban regions,East,A Bit Too Large,0.08209,81,978,0.06488,0.09931
2000,Rural regions,West,A Bit Too Small,0.10647,246,2218,0.09363,0.11931
2000,Rural regions,West,Just Right,0.73970,1706,2218,0.72143,0.75797
2000,Rural regions,West,A Bit Too Large,0.12158,266,2218,0.10798,0.13518
2000,Rural regions,East,A Bit Too Small,0.11221,255,2025,0.09846,0.12596
2000,Rural regions,East,Just Right,0.77106,1584,2025,0.75275,0.78936
2000,Rural regions,East,A Bit Too Large,0.09350,186,2025,0.08081,0.10618
2001,Urban regions,West,Much Too Small,0.02058,155,6796,0.01721,0.02396
2001,Urban regions,West,A Bit Too Small,0.14413,1017,6796,0.13578,0.15249
2001,Urban regions,West,Just Right,0.72799,4988,6796,0.71741,0.73857
2001,Urban regions,West,A Bit Too Large,0.09299,587,6796,0.08608,0.09989
2001,Urban regions,West,Much Too Large,0.00899,49,6796,0.00675,0.01124
2001,Urban regions,East,A Bit Too Small,0.17094,158,937,0.14682,0.19505
2001,Urban regions,East,Just Right,0.72479,707,937,0.69617,0.75340
2001,Urban regions,East,A Bit Too Large,0.08485,72,937,0.06699,0.10270
2001,Rural regions,West,A Bit Too Small,0.10840,225,1951,0.09460,0.12220
2001,Rural regions,West,Just Right,0.74042,1493,1951,0.72096,0.75988
2001,Rural regions,West,A Bit Too Large,0.12332,233,1951,0.10873,0.13791
2001,Rural regions,East,A Bit Too Small,0.09705,207,1847,0.08354,0.11055
2001,Rural regions,East,Just Right,0.78210,1471,1847,0.76327,0.80093
2001,Rural regions,East,A Bit Too Large,0.09813,169,1847,0.08456,0.11170
2002,Urban regions,West,Much Too Small,0.02303,168,7271,0.01958,0.02648
2002,Urban regions,West,A Bit Too Small,0.15225,1128,7271,0.14399,0.16050
2002,Urban regions,West,Just Right,0.69939,5135,7271,0.68884,0.70993
2002,Urban regions,West,A Bit Too Large,0.10699,736,7271,0.09988,0.11409
2002,Urban regions,West,Much Too Large,0.01444,104,7271,0.01170,0.01719
2002,Urban regions,East,A Bit Too Small,0.15815,149,935,0.13475,0.18156
2002,Urban regions,East,Just Right,0.74997,730,935,0.72220,0.77774
2002,Urban regions,East,A Bit Too Large,0.06366,56,935,0.04800,0.07932
2002,Rural regions,West,Much Too Small,0.01496,36,2076,0.00974,0.02019
2002,Rural regions,West,A Bit Too Small,0.09974,228,2076,0.08685,0.11263
2002,Rural regions,West,Just Right,0.71399,1481,2076,0.69455,0.73344
2002,Rural regions,West,A Bit Too Large,0.14874,292,2076,0.13343,0.16405
2002,Rural regions,West,Much Too Large,0.02086,39,2076,0.01471,0.02701
2002,Rural regions,East,A Bit Too Small,0.09973,206,1840,0.08603,0.11342
2002,Rural regions,East,Just Right,0.77407,1443,1840,0.75496,0.79318
2002,Rural regions,East,A Bit Too Large,0.10187,191,1840,0.08804,0.11569
2003,Urban regions,West,Much Too Small,0.02149,147,7008,0.01809,0.02488
2003,Urban regions,West,A Bit Too Small,0.15390,1078,7008,0.14545,0.16235
2003,Urban regions,West,Just Right,0.69513,4943,7008,0.68435,0.70591
2003,Urban regions,West,A Bit Too Large,0.11132,734,7008,0.10396,0.11869
2003,Urban regions,West,Much Too Large,0.01500,106,7008,0.01215,0.01784
2003,Urban regions,East,A Bit Too Small,0.15405,142,941,0.13097,0.17713
2003,Urban regions,East,Just Right,0.75543,729,941,0.72795,0.78291
2003,Urban regions,East,A Bit Too Large,0.06937,70,941,0.05313,0.08561
2003,Rural regions,West,A Bit Too Small,0.11842,232,1924,0.10398,0.13286
2003,Rural regions,West,Just Right,0.72055,1421,1924,0.70049,0.74061
2003,Rural regions,West,A Bit Too Large,0.13548,271,1924,0.12018,0.15077
2003,Rural regions,East,A Bit Too Small,0.10981,205,1811,0.09541,0.12421
2003,Rural regions,East,Just Right,0.76962,1414,1811,0.75022,0.78902
2003,Rural regions,East,A Bit Too Large,0.10221,192,1811,0.08825,0.11616
2004,Urban regions,West,Much Too Small,0.01848,120,6804,0.01528,0.02168
2004,Urban regions,West,A Bit Too Small,0.14232,985,6804,0.13402,0.15062
2004,Urban regions,West,Just Right,0.71480,4882,6804,0.70407,0.72553
2004,Urban regions,West,A Bit Too Large,0.10834,728,6804,0.10095,0.11573
2004,Urban regions,West,Much Too Large,0.01224,89,6804,0.00963,0.01486
2004,Urban regions,East,A Bit Too Small,0.15500,143,935,0.13179,0.17821
2004,Urban regions,East,Just Right,0.73871,713,935,0.71053,0.76689
2004,Urban regions,East,A Bit Too Large,0.07562,79,935,0.05866,0.09257
2004,Rural regions,West,A Bit Too Small,0.10025,198,1887,0.08670,0.11381
2004,Rural regions,West,Just Right,0.71748,1415,1887,0.69716,0.73780
2004,Rural regions,West,A Bit Too Large,0.14794,274,1887,0.13192,0.16396
2004,Rural regions,East,A Bit Too Small,0.10436,190,1768,0.09010,0.11861
2004,Rural regions,East,Just Right,0.78343,1397,1768,0.76423,0.80264
2004,Rural regions,East,A Bit Too Large,0.09320,181,1768,0.07964,0.10675
2005,Urban regions,West,Much Too Small,0.01392,92,6604,0.01110,0.01675
2005,Urban regions,West,A Bit Too Small,0.15100,982,6604,0.14237,0.15964
2005,Urban regions,West,Just Right,0.71528,4763,6604,0.70439,0.72616
2005,Urban regions,West,A Bit Too Large,0.10603,684,6604,0.09860,0.11345
2005,Urban regions,West,Much Too Large,0.01220,83,6604,0.00956,0.01485
2005,Urban regions,East,A Bit Too Small,0.15198,141,919,0.12876,0.17521
2005,Urban regions,East,Just Right,0.76482,720,919,0.73739,0.79226
2005,Urban regions,East,A Bit Too Large,0.05256,58,919,0.03813,0.06700
2005,Rural regions,West,A Bit Too Small,0.10272,191,1868,0.08895,0.11650
2005,Rural regions,West,Just Right,0.71581,1381,1868,0.69535,0.73627
2005,Rural regions,West,A Bit Too Large,0.14430,258,1868,0.12836,0.16023
2005,Rural regions,West,Much Too Large,0.02012,38,1868,0.01375,0.02649
2005,Rural regions,East,A Bit Too Small,0.11088,198,1714,0.09601,0.12574
2005,Rural regions,East,Just Right,0.76899,1329,1714,0.74903,0.78895
2005,Rural regions,East,A Bit Too Large,0.09961,187,1714,0.08542,0.11379
2006,Urban regions,West,Much Too Small,0.01986,119,7167,0.01663,0.02309
2006,Urban regions,West,A Bit Too Small,0.14517,997,7167,0.13701,0.15333
2006,Urban regions,West,Just Right,0.70362,5114,7167,0.69305,0.71420
2006,Urban regions,West,A Bit Too Large,0.11465,831,7167,0.10727,0.12202
2006,Urban regions,West,Much Too Large,0.01490,106,7167,0.01209,0.01770
2006,Urban regions,East,A Bit Too Small,0.15593,152,971,0.13310,0.17876
2006,Urban regions,East,Just Right,0.74309,741,971,0.71559,0.77059
2006,Urban regions,East,A Bit Too Large,0.07206,78,971,0.05579,0.08834
2006,Rural regions,West,A Bit Too Small,0.10715,230,2124,0.09399,0.12030
2006,Rural regions,West,Just Right,0.69111,1521,2124,0.67145,0.71076
2006,Rural regions,West,A Bit Too Large,0.15388,321,2124,0.13853,0.16923
2006,Rural regions,West,Much Too Large,0.02356,52,2124,0.01711,0.03001
2006,Rural regions,East,A Bit Too Small,0.09200,193,1883,0.07894,0.10506
2006,Rural regions,East,Just Right,0.78196,1477,1883,0.76330,0.80061
2006,Rural regions,East,A Bit Too Large,0.10087,213,1883,0.08726,0.11448
2007,Urban regions,West,Much Too Small,0.01534,87,6656,0.01239,0.01829
2007,Urban regions,West,A Bit Too Small,0.14758,967,6656,0.13905,0.15610
2007,Urban regions,West,Just Right,0.70518,4714,6656,0.69422,0.71613
2007,Urban regions,West,A Bit Too Large,0.11642,794,6656,0.10871,0.12412
2007,Urban regions,West,Much Too Large,0.01369,94,6656,0.01090,0.01648
2007,Urban regions,East,A Bit Too Small,0.15263,142,924,0.12943,0.17583
2007,Urban regions,East,Just Right,0.75925,717,924,0.73166,0.78683
2007,Urban regions,East,A Bit Too Large,0.06289,65,924,0.04723,0.07855
2007,Rural regions,West,A Bit Too Small,0.09943,213,2005,0.08633,0.11253
2007,Rural regions,West,Just Right,0.72289,1464,2005,0.70330,0.74249
2007,Rural regions,West,A Bit Too Large,0.14730,287,2005,0.13179,0.16282
2007,Rural regions,West,Much Too Large,0.01978,41,2005,0.01368,0.02587
2007,Rural regions,East,A Bit Too Small,0.10567,193,1766,0.09132,0.12001
2007,Rural regions,East,Just Right,0.76513,1375,1766,0.74536,0.78491
2007,Rural regions,East,A Bit Too Large,0.10487,198,1766,0.09057,0.11916
2008,Urban regions,West,Much Too Small,0.01571,85,6246,0.01262,0.01879
2008,Urban regions,West,A Bit Too Small,0.13977,849,6246,0.13117,0.14837
2008,Urban regions,West,Just Right,0.70023,4433,6246,0.68887,0.71159
2008,Urban regions,West,A Bit Too Large,0.11982,761,6246,0.11177,0.12788
2008,Urban regions,West,Much Too Large,0.02080,118,6246,0.01726,0.02434
2008,Urban regions,East,A Bit Too Small,0.15064,136,912,0.12741,0.17386
2008,Urban regions,East,Just Right,0.74781,699,912,0.71961,0.77601
2008,Urban regions,East,A Bit Too Large,0.07767,77,912,0.06029,0.09505
2008,Rural regions,West,A Bit Too Small,0.09715,186,1890,0.08379,0.11050
2008,Rural regions,West,Just Right,0.70307,1362,1890,0.68247,0.72368
2008,Rural regions,West,A Bit Too Large,0.15970,290,1890,0.14318,0.17622
2008,Rural regions,West,Much Too Large,0.02713,52,1890,0.01981,0.03446
2008,Rural regions,East,A Bit Too Small,0.11002,183,1677,0.09504,0.12500
2008,Rural regions,East,Just Right,0.75856,1303,1677,0.73807,0.77905
2008,Rural regions,East,A Bit Too Large,0.10464,191,1677,0.08999,0.11930
2009,Urban regions,West,Much Too Small,0.01680,87,5788,0.01349,0.02011
2009,Urban regions,West,A Bit Too Small,0.14534,803,5788,0.13626,0.15442
2009,Urban regions,West,Just Right,0.69028,4043,5788,0.67837,0.70220
2009,Urban regions,West,A Bit Too Large,0.12482,746,5788,0.11631,0.13334
2009,Urban regions,West,Much Too Large,0.02012,109,5788,0.01650,0.02374
2009,Urban regions,East,A Bit Too Small,0.15839,137,878,0.13422,0.18255
2009,Urban regions,East,Just Right,0.74317,666,878,0.71425,0.77208
2009,Urban regions,East,A Bit Too Large,0.07220,75,878,0.05507,0.08933
2009,Rural regions,West,A Bit Too Small,0.10870,182,1794,0.09429,0.12310
2009,Rural regions,West,Just Right,0.67591,1267,1794,0.65425,0.69757
2009,Rural regions,West,A Bit Too Large,0.17130,296,1794,0.15386,0.18874
2009,Rural regions,West,Much Too Large,0.02696,49,1794,0.01947,0.03446
2009,Rural regions,East,A Bit Too Small,0.12379,181,1605,0.10767,0.13991
2009,Rural regions,East,Just Right,0.73318,1228,1605,0.71153,0.75482
2009,Rural regions,East,A Bit Too Large,0.11231,196,1605,0.09686,0.12776
2010,Urban regions,West,Much Too Small,0.01307,261,7956,0.01057,0.01556
2010,Urban regions,West,A Bit Too Small,0.13980,1481,7956,0.13218,0.14742
2010,Urban regions,West,Just Right,0.69728,5291,7956,0.68719,0.70738
2010,Urban regions,West,A Bit Too Large,0.12501,801,7956,0.11775,0.13228
2010,Urban regions,West,Much Too Large,0.02257,122,7956,0.01931,0.02584
2010,Urban regions,East,Much Too Small,0.01799,34,1114,0.01018,0.02580
2010,Urban regions,East,A Bit Too Small,0.16043,243,1114,0.13887,0.18199
2010,Urban regions,East,Just Right,0.74456,757,1114,0.71893,0.77018
2010,Urban regions,East,A Bit Too Large,0.06921,80,1114,0.05429,0.08412
2010,Rural regions,West,Much Too Small,0.01035,68,2667,0.00651,0.01420
2010,Rural regions,West,A Bit Too Small,0.11575,410,2667,0.10361,0.12789
2010,Rural regions,West,Just Right,0.66367,1774,2667,0.64574,0.68161
2010,Rural regions,West,A Bit Too Large,0.16971,352,2667,0.15546,0.18396
2010,Rural regions,West,Much Too Large,0.03336,63,2667,0.02654,0.04017
2010,Rural regions,East,Much Too Small,0.00947,57,2008,0.00523,0.01371
2010,Rural regions,East,A Bit Too Small,0.12610,300,2008,0.11158,0.14062
2010,Rural regions,East,Just Right,0.71313,1440,2008,0.69335,0.73292
2010,Rural regions,East,A Bit Too Large,0.12836,211,2008,0.11373,0.14299
2011,Urban regions,West,Much Too Small,0.01544,268,9416,0.01295,0.01793
2011,Urban regions,West,A Bit Too Small,0.13884,1599,9416,0.13186,0.14583
2011,Urban regions,West,Just Right,0.69335,6378,9416,0.68404,0.70267
2011,Urban regions,West,A Bit Too Large,0.13105,1033,9416,0.12424,0.13787
2011,Urban regions,West,Much Too Large,0.02047,138,9416,0.01761,0.02333
2011,Urban regions,East,Much Too Small,0.01710,36,1328,0.01013,0.02408
2011,Urban regions,East,A Bit Too Small,0.16032,267,1328,0.14058,0.18006
2011,Urban regions,East,Just Right,0.74327,924,1328,0.71977,0.76677
2011,Urban regions,East,A Bit Too Large,0.07451,101,1328,0.06038,0.08864
2011,Rural regions,West,Much Too Small,0.00804,64,3437,0.00506,0.01103
2011,Rural regions,West,A Bit Too Small,0.10729,494,3437,0.09694,0.11764
2011,Rural regions,West,Just Right,0.68376,2321,3437,0.66821,0.69931
2011,Rural regions,West,A Bit Too Large,0.16793,480,3437,0.15543,0.18043
2011,Rural regions,West,Much Too Large,0.03276,78,3437,0.02681,0.03872
2011,Rural regions,East,Much Too Small,0.01012,47,2406,0.00612,0.01413
2011,Rural regions,East,A Bit Too Small,0.11647,343,2406,0.10365,0.12930
2011,Rural regions,East,Just Right,0.73154,1740,2406,0.71382,0.74925
2011,Rural regions,East,A Bit Too Large,0.12454,243,2406,0.11134,0.13774
2011,Rural regions,East,Much Too Large,0.01596,33,2406,0.01095,0.02096
