year,hhtyp,regtyp,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,Couple with children,Urban regions,Just Right,0.78598,1201,1578,0.76574,0.80622
1989,Couple with children,Urban regions,A Bit Too Large,0.05768,73,1578,0.04617,0.06919
1989,Couple with children,Rural regions,A Bit Too Small,0.09831,47,394,0.06887,0.12774
1989,Couple with children,Rural regions,Just Right,0.77109,316,394,0.72955,0.81263
1989,Couple with children,Rural regions,A Bit Too Large,0.08503,31,394,0.05745,0.11261
1989,Multi-generational household,Urban regions,Just Right,0.76349,54,54,0.64909,0.87790
1989,Other Combinations,Urban regions,Just Right,0.84110,61,61,0.74860,0.93361
1990,Single-person household,Urban regions,A Bit Too Small,0.11567,120,919,0.09498,0.13636
1990,Single-person household,Urban regions,Just Right,0.76785,727,919,0.74054,0.79516
1990,Single-person household,Urban regions,A Bit Too Large,0.07994,72,919,0.06239,0.09748
1990,Single-person household,Rural regions,A Bit Too Small,0.08790,37,348,0.05811,0.11769
1990,Single-person household,Rural regions,Just Right,0.77002,276,348,0.72574,0.81430
1990,Single-person household,Rural regions,A Bit Too Large,0.10711,35,348,0.07457,0.13965
1990,Couple without children,Urban regions,A Bit Too Small,0.10197,115,1062,0.08376,0.12018
1990,Couple without children,Urban regions,Just Right,0.80642,878,1062,0.78264,0.83019
1990,Couple without children,Urban regions,A Bit Too Large,0.06455,69,1062,0.04976,0.07933
1990,Couple without children,Rural regions,A Bit Too Small,0.10500,66,538,0.07908,0.13093
1990,Couple without children,Rural regions,Just Right,0.77196,432,538,0.73647,0.80745
1990,Couple without children,Rural regions,A Bit Too Large,0.08784,40,538,0.06390,0.11178
1990,Single parent,Urban regions,A Bit Too Small,0.14564,43,243,0.10120,0.19008
1990,Single parent,Urban regions,Just Right,0.75368,200,243,0.69939,0.80796
1990,Single parent,Rural regions,Just Right,0.70106,72,72,0.59457,0.80754
1990,Couple with children,Urban regions,Much Too Small,0.02957,83,1893,0.02194,0.03721
1990,Couple with children,Urban regions,A Bit Too Small,0.14942,359,1893,0.13335,0.16548
1990,Couple with children,Urban regions,Just Right,0.76109,1368,1893,0.74187,0.78030
1990,Couple with children,Urban regions,A Bit Too Large,0.05590,83,1893,0.04554,0.06625
1990,Couple with children,Rural regions,Much Too Small,0.05651,86,1118,0.04297,0.07005
1990,Couple with children,Rural regions,A Bit Too Small,0.18792,271,1118,0.16501,0.21083
1990,Couple with children,Rural regions,Just Right,0.68912,719,1118,0.66197,0.71626
1990,Couple with children,Rural regions,A Bit Too Large,0.05185,42,1118,0.03884,0.06485
1990,Multi-generational household,Urban regions,Just Right,0.77380,78,78,0.68035,0.86725
1990,Multi-generational household,Rural regions,Just Right,0.68555,45,45,0.54835,0.82274
1990,Other Combinations,Urban regions,Just Right,0.73912,60,60,0.62707,0.85117
1990,Other Combinations,Rural regions,Just Right,0.76335,46,46,0.63917,0.88753
1991,Single-person household,Urban regions,A Bit Too Small,0.12474,124,892,0.10304,0.14643
1991,Single-person household,Urban regions,Just Right,0.73535,684,892,0.70638,0.76431
1991,Single-person household,Urban regions,A Bit Too Large,0.08708,84,892,0.06857,0.10560
1991,Single-person household,Rural regions,Just Right,0.72099,246,288,0.66910,0.77288
1991,Single-person household,Rural regions,A Bit Too Large,0.12876,42,288,0.09001,0.16751
1991,Couple without children,Urban regions,A Bit Too Small,0.11853,140,1050,0.09897,0.13809
1991,Couple without children,Urban regions,Just Right,0.74304,821,1050,0.71659,0.76948
1991,Couple without children,Urban regions,A Bit Too Large,0.09184,89,1050,0.07436,0.10932
1991,Couple without children,Rural regions,A Bit Too Small,0.10652,61,523,0.08006,0.13299
1991,Couple without children,Rural regions,Just Right,0.73413,408,523,0.69623,0.77203
1991,Couple without children,Rural regions,A Bit Too Large,0.12210,54,523,0.09401,0.15018
1991,Single parent,Urban regions,A Bit Too Small,0.17632,50,238,0.12780,0.22484
1991,Single parent,Urban regions,Just Right,0.73034,188,238,0.67384,0.78684
1991,Single parent,Rural regions,Just Right,0.68717,75,75,0.58153,0.79281
1991,Couple with children,Urban regions,Much Too Small,0.04390,114,1829,0.03450,0.05329
1991,Couple with children,Urban regions,A Bit Too Small,0.21842,438,1829,0.19948,0.23736
1991,Couple with children,Urban regions,Just Right,0.67380,1221,1829,0.65231,0.69530
1991,Couple with children,Urban regions,A Bit Too Large,0.03811,56,1829,0.02934,0.04689
1991,Couple with children,Rural regions,Much Too Small,0.04272,58,1081,0.03066,0.05478
1991,Couple with children,Rural regions,A Bit Too Small,0.22909,272,1081,0.20402,0.25415
1991,Couple with children,Rural regions,Just Right,0.65671,706,1081,0.62839,0.68503
1991,Couple with children,Rural regions,A Bit Too Large,0.05386,45,1081,0.04039,0.06732
1991,Multi-generational household,Urban regions,Just Right,0.73246,58,58,0.61754,0.84739
1991,Multi-generational household,Rural regions,Just Right,0.73393,46,46,0.60482,0.86304
1991,Other Combinations,Urban regions,Just Right,0.62622,48,48,0.48790,0.76453
1991,Other Combinations,Rural regions,Just Right,0.69113,48,48,0.55904,0.82322
1992,Single-person household,Urban regions,A Bit Too Small,0.12075,124,892,0.09935,0.14214
1992,Single-person household,Urban regions,Just Right,0.74096,693,892,0.71219,0.76972
1992,Single-person household,Urban regions,A Bit Too Large,0.08330,75,892,0.06516,0.10145
1992,Single-person household,Rural regions,A Bit Too Small,0.09876,34,339,0.06695,0.13056
1992,Single-person household,Rural regions,Just Right,0.74448,257,339,0.69798,0.79097
1992,Single-person household,Rural regions,A Bit Too Large,0.13023,48,339,0.09435,0.16611
1992,Couple without children,Urban regions,Much Too Small,0.02395,34,1134,0.01504,0.03285
1992,Couple without children,Urban regions,A Bit Too Small,0.12669,153,1134,0.10732,0.14605
1992,Couple without children,Urban regions,Just Right,0.72558,849,1134,0.69960,0.75157
1992,Couple without children,Urban regions,A Bit Too Large,0.09663,98,1134,0.07942,0.11383
1992,Couple without children,Rural regions,A Bit Too Small,0.07832,49,507,0.05491,0.10174
1992,Couple without children,Rural regions,Just Right,0.79940,406,507,0.76451,0.83430
1992,Couple without children,Rural regions,A Bit Too Large,0.10288,52,507,0.07641,0.12936
1992,Single parent,Urban regions,A Bit Too Small,0.19044,51,235,0.14013,0.24075
1992,Single parent,Urban regions,Just Right,0.70448,184,235,0.64601,0.76294
1992,Single parent,Rural regions,Just Right,0.75683,87,87,0.66616,0.84750
1992,Couple with children,Urban regions,Much Too Small,0.04139,110,1786,0.03215,0.05063
1992,Couple with children,Urban regions,A Bit Too Small,0.23966,464,1786,0.21985,0.25946
1992,Couple with children,Urban regions,Just Right,0.65633,1147,1786,0.63430,0.67837
1992,Couple with children,Urban regions,A Bit Too Large,0.04505,65,1786,0.03543,0.05467
1992,Couple with children,Rural regions,Much Too Small,0.04516,53,1031,0.03247,0.05784
1992,Couple with children,Rural regions,A Bit Too Small,0.21330,252,1031,0.18828,0.23832
1992,Couple with children,Rural regions,Just Right,0.66285,673,1031,0.63398,0.69172
1992,Couple with children,Rural regions,A Bit Too Large,0.06561,53,1031,0.05049,0.08073
1992,Multi-generational household,Urban regions,Just Right,0.64131,49,49,0.50563,0.77700
1992,Multi-generational household,Rural regions,Just Right,0.73831,41,41,0.60210,0.87453
1992,Other Combinations,Urban regions,Just Right,0.69673,63,63,0.58231,0.81116
1992,Other Combinations,Rural regions,Just Right,0.75610,54,54,0.64048,0.87171
1993,Single-person household,Urban regions,A Bit Too Small,0.12863,127,917,0.10695,0.15031
1993,Single-person household,Urban regions,Just Right,0.72699,702,917,0.69814,0.75584
1993,Single-person household,Urban regions,A Bit Too Large,0.08780,88,917,0.06947,0.10612
1993,Single-person household,Rural regions,A Bit Too Small,0.07438,31,374,0.04775,0.10101
1993,Single-person household,Rural regions,Just Right,0.74430,286,374,0.70003,0.78858
1993,Single-person household,Rural regions,A Bit Too Large,0.14242,57,374,0.10696,0.17789
1993,Couple without children,Urban regions,Much Too Small,0.02006,31,1155,0.01197,0.02814
1993,Couple without children,Urban regions,A Bit Too Small,0.12578,160,1155,0.10665,0.14491
1993,Couple without children,Urban regions,Just Right,0.73064,858,1155,0.70504,0.75623
1993,Couple without children,Urban regions,A Bit Too Large,0.09658,106,1155,0.07953,0.11362
1993,Couple without children,Rural regions,A Bit Too Small,0.11205,58,521,0.08494,0.13917
1993,Couple without children,Rural regions,Just Right,0.73309,400,521,0.69506,0.77111
1993,Couple without children,Rural regions,A Bit Too Large,0.13012,63,521,0.10120,0.15904
1993,Single parent,Urban regions,A Bit Too Small,0.17008,42,214,0.11962,0.22053
1993,Single parent,Urban regions,Just Right,0.67848,172,214,0.61576,0.74121
1993,Single parent,Rural regions,Just Right,0.70170,84,84,0.60327,0.80013
1993,Couple with children,Urban regions,Much Too Small,0.04074,111,1745,0.03146,0.05002
1993,Couple with children,Urban regions,A Bit Too Small,0.23532,446,1745,0.21541,0.25523
1993,Couple with children,Urban regions,Just Right,0.65444,1112,1745,0.63212,0.67676
1993,Couple with children,Urban regions,A Bit Too Large,0.04851,76,1745,0.03843,0.05860
1993,Couple with children,Rural regions,Much Too Small,0.03412,37,999,0.02285,0.04538
1993,Couple with children,Rural regions,A Bit Too Small,0.20962,240,999,0.18437,0.23488
1993,Couple with children,Rural regions,Just Right,0.68434,680,999,0.65551,0.71318
1993,Couple with children,Rural regions,A Bit Too Large,0.05616,42,999,0.04188,0.07045
1993,Multi-generational household,Urban regions,Just Right,0.78474,57,57,0.67710,0.89239
1993,Multi-generational household,Rural regions,Just Right,0.74198,49,49,0.61820,0.86577
1993,Other Combinations,Urban regions,Just Right,0.65669,62,62,0.53754,0.77585
1993,Other Combinations,Rural regions,Just Right,0.71856,46,46,0.58717,0.84995
1994,Single-person household,Urban regions,A Bit Too Small,0.11739,120,906,0.09642,0.13836
1994,Single-person household,Urban regions,Just Right,0.72777,690,906,0.69877,0.75677
1994,Single-person household,Urban regions,A Bit Too Large,0.09402,96,906,0.07501,0.11304
1994,Single-person household,Rural regions,Just Right,0.75560,291,348,0.71038,0.80082
1994,Single-person household,Rural regions,A Bit Too Large,0.13264,57,348,0.09695,0.16833
1994,Couple without children,Urban regions,A Bit Too Small,0.13365,173,1146,0.11394,0.15336
1994,Couple without children,Urban regions,Just Right,0.71990,870,1146,0.69389,0.74591
1994,Couple without children,Urban regions,A Bit Too Large,0.09898,103,1146,0.08168,0.11628
1994,Couple without children,Rural regions,A Bit Too Small,0.09114,57,536,0.06675,0.11553
1994,Couple without children,Rural regions,Just Right,0.73356,413,536,0.69609,0.77102
1994,Couple without children,Rural regions,A Bit Too Large,0.12675,66,536,0.09856,0.15494
1994,Single parent,Urban regions,A Bit Too Small,0.18376,47,215,0.13187,0.23565
1994,Single parent,Urban regions,Just Right,0.67878,168,215,0.61622,0.74134
1994,Single parent,Rural regions,Just Right,0.68785,81,81,0.58631,0.78939
1994,Couple with children,Urban regions,Much Too Small,0.04199,112,1687,0.03242,0.05156
1994,Couple with children,Urban regions,A Bit Too Small,0.22079,394,1687,0.20100,0.24059
1994,Couple with children,Urban regions,Just Right,0.66143,1103,1687,0.63884,0.68402
1994,Couple with children,Urban regions,A Bit Too Large,0.05884,78,1687,0.04761,0.07007
1994,Couple with children,Rural regions,Much Too Small,0.04373,46,955,0.03075,0.05671
1994,Couple with children,Rural regions,A Bit Too Small,0.20617,220,955,0.18050,0.23184
1994,Couple with children,Rural regions,Just Right,0.66901,643,955,0.63915,0.69887
1994,Couple with children,Rural regions,A Bit Too Large,0.06050,46,955,0.04537,0.07563
1994,Multi-generational household,Urban regions,Just Right,0.80756,56,56,0.70338,0.91175
1994,Multi-generational household,Rural regions,Just Right,0.75338,44,44,0.62454,0.88222
1994,Other Combinations,Urban regions,Just Right,0.68794,71,71,0.57939,0.79648
1994,Other Combinations,Rural regions,Just Right,0.62383,44,44,0.47903,0.76862
1995,Single-person household,Urban regions,A Bit Too Small,0.13371,141,961,0.11218,0.15523
1995,Single-person household,Urban regions,Just Right,0.72572,731,961,0.69750,0.75395
1995,Single-person household,Urban regions,A Bit Too Large,0.09652,89,961,0.07784,0.11520
1995,Single-person household,Rural regions,A Bit Too Small,0.08353,37,391,0.05607,0.11099
1995,Single-person household,Rural regions,Just Right,0.76412,298,391,0.72199,0.80626
1995,Single-person household,Rural regions,A Bit Too Large,0.12858,56,391,0.09536,0.16180
1995,Couple without children,Urban regions,A Bit Too Small,0.10878,149,1189,0.09108,0.12649
1995,Couple without children,Urban regions,Just Right,0.75178,932,1189,0.72721,0.77634
1995,Couple without children,Urban regions,A Bit Too Large,0.09859,108,1189,0.08164,0.11554
1995,Couple without children,Rural regions,A Bit Too Small,0.08712,57,567,0.06389,0.11036
1995,Couple without children,Rural regions,Just Right,0.71483,424,567,0.67763,0.75203
1995,Couple without children,Rural regions,A Bit Too Large,0.17739,86,567,0.14592,0.20886
1995,Single parent,Urban regions,A Bit Too Small,0.19204,47,213,0.13902,0.24507
1995,Single parent,Urban regions,Just Right,0.63959,166,213,0.57496,0.70422
1995,Single parent,Rural regions,Just Right,0.63840,83,83,0.53441,0.74239
1995,Couple with children,Urban regions,Much Too Small,0.04263,97,1731,0.03311,0.05215
1995,Couple with children,Urban regions,A Bit Too Small,0.22002,420,1731,0.20049,0.23954
1995,Couple with children,Urban regions,Just Right,0.66419,1138,1731,0.64193,0.68644
1995,Couple with children,Urban regions,A Bit Too Large,0.05431,76,1731,0.04363,0.06499
1995,Couple with children,Rural regions,Much Too Small,0.04274,48,1002,0.03021,0.05527
1995,Couple with children,Rural regions,A Bit Too Small,0.21742,224,1002,0.19186,0.24297
1995,Couple with children,Rural regions,Just Right,0.66048,670,1002,0.63114,0.68981
1995,Couple with children,Rural regions,A Bit Too Large,0.06814,60,1002,0.05253,0.08375
1995,Multi-generational household,Urban regions,Just Right,0.59635,54,54,0.46426,0.72845
1995,Multi-generational household,Rural regions,Just Right,0.60483,33,33,0.43544,0.77422
1995,Other Combinations,Urban regions,Just Right,0.65227,68,68,0.53823,0.76631
1995,Other Combinations,Rural regions,Just Right,0.61007,44,44,0.46429,0.75585
1996,Single-person household,Urban regions,A Bit Too Small,0.13101,130,961,0.10967,0.15235
1996,Single-person household,Urban regions,Just Right,0.71208,725,961,0.68344,0.74072
1996,Single-person household,Urban regions,A Bit Too Large,0.11188,106,961,0.09194,0.13182
1996,Single-person household,Rural regions,A Bit Too Small,0.06787,31,408,0.04343,0.09231
1996,Single-person household,Rural regions,Just Right,0.74947,322,408,0.70737,0.79157
1996,Single-person household,Rural regions,A Bit Too Large,0.14392,55,408,0.10982,0.17802
1996,Couple without children,Urban regions,A Bit Too Small,0.11588,153,1199,0.09776,0.13401
1996,Couple without children,Urban regions,Just Right,0.74600,929,1199,0.72135,0.77065
1996,Couple without children,Urban regions,A Bit Too Large,0.11544,117,1199,0.09735,0.13354
1996,Couple without children,Rural regions,A Bit Too Small,0.09565,64,583,0.07175,0.11954
1996,Couple without children,Rural regions,Just Right,0.70957,438,583,0.67269,0.74645
1996,Couple without children,Rural regions,A Bit Too Large,0.15366,81,583,0.12436,0.18296
1996,Single parent,Urban regions,A Bit Too Small,0.16323,39,221,0.11439,0.21207
1996,Single parent,Urban regions,Just Right,0.67017,182,221,0.60804,0.73230
1996,Single parent,Rural regions,Just Right,0.64147,80,80,0.53571,0.74722
1996,Couple with children,Urban regions,Much Too Small,0.03239,81,1706,0.02399,0.04080
1996,Couple with children,Urban regions,A Bit Too Small,0.23606,436,1706,0.21590,0.25622
1996,Couple with children,Urban regions,Just Right,0.66286,1109,1706,0.64042,0.68530
1996,Couple with children,Urban regions,A Bit Too Large,0.05522,80,1706,0.04438,0.06606
1996,Couple with children,Rural regions,Much Too Small,0.03605,38,945,0.02415,0.04794
1996,Couple with children,Rural regions,A Bit Too Small,0.19134,194,945,0.16625,0.21643
1996,Couple with children,Rural regions,Just Right,0.68630,663,945,0.65670,0.71590
1996,Couple with children,Rural regions,A Bit Too Large,0.08063,50,945,0.06326,0.09800
1996,Multi-generational household,Urban regions,Just Right,0.70719,52,52,0.58230,0.83208
1996,Multi-generational household,Rural regions,Just Right,0.65404,33,33,0.48923,0.81886
1996,Other Combinations,Urban regions,Just Right,0.66467,64,64,0.54809,0.78125
1996,Other Combinations,Rural regions,Just Right,0.54173,43,43,0.39104,0.69242
1997,Single-person household,Urban regions,A Bit Too Small,0.13902,145,945,0.11695,0.16109
1997,Single-person household,Urban regions,Just Right,0.70739,703,945,0.67837,0.73641
1997,Single-person household,Urban regions,A Bit Too Large,0.10890,97,945,0.08903,0.12878
1997,Single-person household,Rural regions,A Bit Too Small,0.10390,43,399,0.07392,0.13388
1997,Single-person household,Rural regions,Just Right,0.69772,294,399,0.65261,0.74284
1997,Single-person household,Rural regions,A Bit Too Large,0.17693,62,399,0.13944,0.21443
1997,Couple without children,Urban regions,A Bit Too Small,0.11076,150,1228,0.09320,0.12832
1997,Couple without children,Urban regions,Just Right,0.75205,955,1228,0.72789,0.77621
1997,Couple without children,Urban regions,A Bit Too Large,0.11340,123,1228,0.09566,0.13115
1997,Couple without children,Rural regions,A Bit Too Small,0.10831,70,607,0.08357,0.13305
1997,Couple without children,Rural regions,Just Right,0.73551,469,607,0.70039,0.77063
1997,Couple without children,Rural regions,A Bit Too Large,0.13433,68,607,0.10718,0.16148
1997,Single parent,Urban regions,A Bit Too Small,0.15607,39,226,0.10865,0.20350
1997,Single parent,Urban regions,Just Right,0.69743,187,226,0.63741,0.75746
1997,Single parent,Rural regions,Just Right,0.72973,99,99,0.64180,0.81765
1997,Couple with children,Urban regions,Much Too Small,0.02591,63,1654,0.01825,0.03356
1997,Couple with children,Urban regions,A Bit Too Small,0.23496,397,1654,0.21452,0.25540
1997,Couple with children,Urban regions,Just Right,0.67008,1115,1654,0.64742,0.69275
1997,Couple with children,Urban regions,A Bit Too Large,0.06244,79,1654,0.05077,0.07410
1997,Couple with children,Rural regions,A Bit Too Small,0.19859,188,892,0.17240,0.22479
1997,Couple with children,Rural regions,Just Right,0.70064,655,892,0.67057,0.73071
1997,Couple with children,Rural regions,A Bit Too Large,0.07173,49,892,0.05478,0.08867
1997,Multi-generational household,Urban regions,Just Right,0.63714,52,52,0.50517,0.76910
1997,Multi-generational household,Rural regions,Just Right,0.73314,31,31,0.57486,0.89142
1997,Other Combinations,Urban regions,Just Right,0.66862,63,63,0.55146,0.78579
1997,Other Combinations,Rural regions,Just Right,0.48483,40,40,0.32797,0.64168
1998,Single-person household,Urban regions,Much Too Small,0.02285,33,1168,0.01428,0.03142
1998,Single-person household,Urban regions,A Bit Too Small,0.12666,163,1168,0.10758,0.14574
1998,Single-person household,Urban regions,Just Right,0.69429,841,1168,0.66786,0.72072
1998,Single-person household,Urban regions,A Bit Too Large,0.11522,131,1168,0.09690,0.13353
1998,Single-person household,Rural regions,A Bit Too Small,0.07637,42,470,0.05233,0.10041
1998,Single-person household,Rural regions,Just Right,0.71127,350,470,0.67025,0.75228
1998,Single-person household,Rural regions,A Bit Too Large,0.16663,78,470,0.13290,0.20036
1998,Couple without children,Urban regions,A Bit Too Small,0.10824,163,1385,0.09187,0.12461
1998,Couple without children,Urban regions,Just Right,0.73035,1069,1385,0.70697,0.75373
1998,Couple without children,Urban regions,A Bit Too Large,0.11910,153,1385,0.10204,0.13617
1998,Couple without children,Rural regions,A Bit Too Small,0.07392,61,710,0.05466,0.09318
1998,Couple without children,Rural regions,Just Right,0.73808,557,710,0.70571,0.77044
1998,Couple without children,Rural regions,A Bit Too Large,0.15142,92,710,0.12504,0.17781
1998,Single parent,Urban regions,A Bit Too Small,0.22247,62,277,0.17340,0.27153
1998,Single parent,Urban regions,Just Right,0.58921,182,277,0.53117,0.64726
1998,Single parent,Urban regions,A Bit Too Large,0.10608,33,277,0.06975,0.14241
1998,Single parent,Rural regions,Just Right,0.74567,108,108,0.66316,0.82819
1998,Couple with children,Urban regions,Much Too Small,0.03769,77,1737,0.02873,0.04665
1998,Couple with children,Urban regions,A Bit Too Small,0.22003,410,1737,0.20055,0.23952
1998,Couple with children,Urban regions,Just Right,0.66415,1156,1737,0.64194,0.68637
