year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2012,Indirect migration background,Rural regions,226,6.85343,6.52790,7.17896,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2013,No migration background,Urban regions,13270,6.71795,6.67861,6.75729,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,No migration background,Rural regions,8405,6.69306,6.64380,6.74233,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,Direct migration background,Urban regions,2147,6.53372,6.42991,6.63753,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,Direct migration background,Rural regions,704,6.56365,6.38916,6.73814,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2013,Indirect migration background,Urban regions,906,7.06967,6.93349,7.20584,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2013,Indirect migration background,Rural regions,221,6.96854,6.66738,7.26970,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2014,No migration background,Urban regions,12313,6.69226,6.65116,6.73336,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2014,No migration background,Rural regions,7769,6.63637,6.58515,6.68758,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2014,Direct migration background,Urban regions,3951,6.69564,6.61859,6.77268,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
2014,Direct migration background,Rural regions,1329,6.86021,6.73376,6.98666,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2014,Indirect migration background,Urban regions,1387,6.97066,6.85456,7.08675,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2014,Indirect migration background,Rural regions,310,7.04941,6.79689,7.30193,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2015,No migration background,Urban regions,11598,6.73402,6.69296,6.77507,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2015,No migration background,Rural regions,7395,6.63561,6.58418,6.68703,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2015,Direct migration background,Urban regions,3333,6.71718,6.63814,6.79621,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2015,Direct migration background,Rural regions,1137,6.57391,6.42902,6.71880,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2015,Indirect migration background,Urban regions,1251,7.12674,7.00821,7.24527,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2015,Indirect migration background,Rural regions,290,6.94534,6.70931,7.18136,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2016,No migration background,Urban regions,10841,6.70490,6.66260,6.74720,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,No migration background,Rural regions,6885,6.57287,6.51883,6.62690,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,Direct migration background,Urban regions,3655,6.73935,6.66441,6.81428,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,Direct migration background,Rural regions,1281,6.82383,6.69111,6.95654,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2016,Indirect migration background,Urban regions,1166,7.03872,6.91589,7.16155,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2016,Indirect migration background,Rural regions,292,6.76044,6.51331,7.00756,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,No migration background,Urban regions,12258,6.61384,6.57392,6.65376,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,No migration background,Rural regions,7812,6.58985,6.53951,6.64019,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,Direct migration background,Urban regions,3498,6.61499,6.53878,6.69120,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,Direct migration background,Rural regions,1235,6.69474,6.56765,6.82184,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,Indirect migration background,Urban regions,1317,6.81017,6.69376,6.92658,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,Indirect migration background,Rural regions,280,6.66670,6.39109,6.94230,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.97500,8.00000
2018,No migration background,Urban regions,11926,6.56212,6.52132,6.60292,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,No migration background,Rural regions,7454,6.47500,6.42340,6.52661,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,Direct migration background,Urban regions,3386,6.43636,6.35737,6.51534,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,Direct migration background,Rural regions,1175,6.66078,6.53322,6.78834,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2018,Indirect migration background,Urban regions,1304,6.69177,6.56736,6.81619,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,Indirect migration background,Rural regions,298,6.76721,6.48992,7.04450,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2019,No migration background,Urban regions,12174,6.64473,6.60517,6.68429,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,No migration background,Rural regions,7448,6.59912,6.54867,6.64957,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,Direct migration background,Urban regions,2966,6.56065,6.47921,6.64209,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,Direct migration background,Rural regions,1031,6.82424,6.69084,6.95763,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,Indirect migration background,Urban regions,1244,6.72423,6.59575,6.85272,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,Indirect migration background,Rural regions,291,7.22342,6.98738,7.45945,6.00000,8.00000,8.32903,2.50646,10.00000,8.00000,7.00000,8.00000
2020,No migration background,Urban regions,11573,6.53526,6.49478,6.57574,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,No migration background,Rural regions,6913,6.55362,6.50013,6.60711,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,Direct migration background,Urban regions,4214,6.53237,6.46491,6.59982,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,Direct migration background,Rural regions,1393,6.49377,6.36690,6.62064,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,Indirect migration background,Urban regions,1240,6.71622,6.58919,6.84325,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,Indirect migration background,Rural regions,292,6.53109,6.27179,6.79038,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2021,No migration background,Urban regions,8305,6.74845,6.70292,6.79399,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2021,No migration background,Rural regions,4847,6.57708,6.51519,6.63898,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2021,Direct migration background,Urban regions,2365,6.59652,6.51078,6.68225,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2021,Direct migration background,Rural regions,749,6.50650,6.34565,6.66736,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2021,Indirect migration background,Urban regions,737,6.73171,6.57221,6.89121,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2021,Indirect migration background,Rural regions,191,6.69971,6.42992,6.96951,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,6.00000,7.00000
2022,No migration background,Urban regions,11293,6.50321,6.46183,6.54459,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2022,No migration background,Rural regions,7013,6.45407,6.40025,6.50789,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2022,Direct migration background,Urban regions,5279,6.49290,6.43030,6.55549,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2022,Direct migration background,Rural regions,1060,6.45229,6.30651,6.59806,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2022,Indirect migration background,Urban regions,1111,6.40932,6.27099,6.54765,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2022,Indirect migration background,Rural regions,342,6.79368,6.56556,7.02181,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
