year,migback,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,Direct migration background,Next year,0.15939,58,386,0.12283,0.19596
1998,Direct migration background,In the next 2 to 5 years,0.25409,94,386,0.21060,0.29758
1998,Direct migration background,"In the distant future, in more than five years",0.11414,51,386,0.08238,0.14591
1998,Indirect migration background,As soon as possible,0.28387,53,153,0.21220,0.35555
1998,Indirect migration background,Next year,0.19861,40,153,0.13519,0.26204
1998,Indirect migration background,In the next 2 to 5 years,0.39272,60,153,0.31508,0.47035
1999,No migration background,As soon as possible,0.34602,501,1438,0.32142,0.37062
1999,No migration background,Next year,0.23200,341,1438,0.21018,0.25383
1999,No migration background,In the next 2 to 5 years,0.31316,443,1438,0.28918,0.33714
1999,No migration background,"In the distant future, in more than five years",0.10882,153,1438,0.09272,0.12492
1999,Direct migration background,As soon as possible,0.42704,134,313,0.37215,0.48193
1999,Direct migration background,Next year,0.15486,52,313,0.11472,0.19501
1999,Direct migration background,In the next 2 to 5 years,0.31178,87,313,0.26038,0.36319
1999,Direct migration background,"In the distant future, in more than five years",0.10631,40,313,0.07211,0.14051
1999,Indirect migration background,As soon as possible,0.30332,53,118,0.22003,0.38662
1999,Indirect migration background,In the next 2 to 5 years,0.36799,65,118,0.28060,0.45537
2000,No migration background,As soon as possible,0.32856,828,2526,0.31024,0.34688
2000,No migration background,Next year,0.24059,592,2526,0.22392,0.25727
2000,No migration background,In the next 2 to 5 years,0.31325,796,2526,0.29516,0.33134
2000,No migration background,"In the distant future, in more than five years",0.11760,310,2526,0.10504,0.13017
2000,Direct migration background,As soon as possible,0.37528,219,553,0.33488,0.41567
2000,Direct migration background,Next year,0.14721,82,553,0.11765,0.17677
2000,Direct migration background,In the next 2 to 5 years,0.34911,180,553,0.30934,0.38888
2000,Direct migration background,"In the distant future, in more than five years",0.12841,72,553,0.10050,0.15631
2000,Indirect migration background,As soon as possible,0.21912,51,258,0.16855,0.26970
2000,Indirect migration background,Next year,0.20959,60,258,0.15983,0.25936
2000,Indirect migration background,In the next 2 to 5 years,0.40737,109,258,0.34730,0.46744
2000,Indirect migration background,"In the distant future, in more than five years",0.16391,38,258,0.11865,0.20917
2001,No migration background,As soon as possible,0.34617,771,2272,0.32660,0.36573
2001,No migration background,Next year,0.24473,527,2272,0.22705,0.26242
2001,No migration background,In the next 2 to 5 years,0.30682,721,2272,0.28786,0.32579
2001,No migration background,"In the distant future, in more than five years",0.10228,253,2272,0.08982,0.11474
2001,Direct migration background,As soon as possible,0.37318,166,442,0.32804,0.41832
2001,Direct migration background,Next year,0.16972,70,442,0.13469,0.20476
2001,Direct migration background,In the next 2 to 5 years,0.29639,133,442,0.25376,0.33901
2001,Direct migration background,"In the distant future, in more than five years",0.16071,73,442,0.12643,0.19499
2001,Indirect migration background,As soon as possible,0.22978,55,245,0.17699,0.28257
2001,Indirect migration background,Next year,0.24206,55,245,0.18831,0.29580
2001,Indirect migration background,In the next 2 to 5 years,0.34518,98,245,0.28552,0.40483
2001,Indirect migration background,"In the distant future, in more than five years",0.18299,37,245,0.13447,0.23150
2002,No migration background,As soon as possible,0.39450,873,2497,0.37533,0.41368
2002,No migration background,Next year,0.22444,545,2497,0.20807,0.24081
2002,No migration background,In the next 2 to 5 years,0.28042,770,2497,0.26280,0.29804
2002,No migration background,"In the distant future, in more than five years",0.10064,309,2497,0.08883,0.11244
2002,Direct migration background,As soon as possible,0.39185,169,429,0.34561,0.43810
2002,Direct migration background,Next year,0.18382,73,429,0.14712,0.22051
2002,Direct migration background,In the next 2 to 5 years,0.30449,138,429,0.26090,0.34809
2002,Direct migration background,"In the distant future, in more than five years",0.11983,49,429,0.08907,0.15060
2002,Indirect migration background,As soon as possible,0.25469,56,206,0.19505,0.31433
2002,Indirect migration background,Next year,0.23186,55,206,0.17409,0.28963
2002,Indirect migration background,In the next 2 to 5 years,0.38871,95,206,0.32198,0.45544
2003,No migration background,As soon as possible,0.43933,956,2434,0.41961,0.45905
2003,No migration background,Next year,0.22170,526,2434,0.20519,0.23820
2003,No migration background,In the next 2 to 5 years,0.26053,711,2434,0.24309,0.27797
2003,No migration background,"In the distant future, in more than five years",0.07845,241,2434,0.06776,0.08913
2003,Direct migration background,As soon as possible,0.41953,178,412,0.37182,0.46724
2003,Direct migration background,Next year,0.20663,84,412,0.16749,0.24578
2003,Direct migration background,In the next 2 to 5 years,0.28081,108,412,0.23736,0.32426
2003,Direct migration background,"In the distant future, in more than five years",0.09303,42,412,0.06495,0.12111
2003,Indirect migration background,As soon as possible,0.34548,62,228,0.28362,0.40734
2003,Indirect migration background,Next year,0.22985,58,228,0.17512,0.28459
2003,Indirect migration background,In the next 2 to 5 years,0.31507,76,228,0.25463,0.37550
2003,Indirect migration background,"In the distant future, in more than five years",0.10961,32,228,0.06897,0.15025
2004,No migration background,As soon as possible,0.44476,970,2457,0.42511,0.46442
2004,No migration background,Next year,0.20302,509,2457,0.18711,0.21893
2004,No migration background,In the next 2 to 5 years,0.27568,725,2457,0.25800,0.29335
2004,No migration background,"In the distant future, in more than five years",0.07654,253,2457,0.06603,0.08706
2004,Direct migration background,As soon as possible,0.46748,209,449,0.42128,0.51368
2004,Direct migration background,Next year,0.17925,74,449,0.14373,0.21477
2004,Direct migration background,In the next 2 to 5 years,0.26359,114,449,0.22279,0.30438
2004,Direct migration background,"In the distant future, in more than five years",0.08969,52,449,0.06323,0.11614
2004,Indirect migration background,As soon as possible,0.37729,79,236,0.31531,0.43926
2004,Indirect migration background,Next year,0.18377,51,236,0.13425,0.23329
2004,Indirect migration background,In the next 2 to 5 years,0.36784,106,236,0.30618,0.42949
2005,No migration background,As soon as possible,0.44721,953,2399,0.42731,0.46711
2005,No migration background,Next year,0.19445,490,2399,0.17861,0.21029
2005,No migration background,In the next 2 to 5 years,0.26405,680,2399,0.24641,0.28170
2005,No migration background,"In the distant future, in more than five years",0.09429,276,2399,0.08260,0.10599
2005,Direct migration background,As soon as possible,0.53392,195,364,0.48260,0.58524
2005,Direct migration background,Next year,0.18031,73,364,0.14076,0.21985
2005,Direct migration background,In the next 2 to 5 years,0.23198,96,364,0.18856,0.27540
2005,Indirect migration background,As soon as possible,0.33023,85,272,0.27424,0.38623
2005,Indirect migration background,Next year,0.19726,49,272,0.14988,0.24464
2005,Indirect migration background,In the next 2 to 5 years,0.38799,106,272,0.32997,0.44600
2005,Indirect migration background,"In the distant future, in more than five years",0.08452,32,272,0.05140,0.11764
2006,No migration background,As soon as possible,0.45450,973,2384,0.43451,0.47449
2006,No migration background,Next year,0.20940,488,2384,0.19306,0.22573
2006,No migration background,In the next 2 to 5 years,0.26488,704,2384,0.24716,0.28260
2006,No migration background,"In the distant future, in more than five years",0.07122,219,2384,0.06090,0.08155
2006,Direct migration background,As soon as possible,0.50199,203,378,0.45152,0.55247
2006,Direct migration background,Next year,0.17206,73,378,0.13396,0.21016
2006,Direct migration background,In the next 2 to 5 years,0.26543,102,378,0.22085,0.31000
2006,Indirect migration background,As soon as possible,0.43560,101,239,0.37260,0.49859
2006,Indirect migration background,Next year,0.14705,41,239,0.10206,0.19205
2006,Indirect migration background,In the next 2 to 5 years,0.35411,97,239,0.29335,0.41487
2007,No migration background,As soon as possible,0.43588,796,2018,0.41424,0.45752
2007,No migration background,Next year,0.22341,433,2018,0.20523,0.24159
2007,No migration background,In the next 2 to 5 years,0.27717,625,2018,0.25764,0.29670
2007,No migration background,"In the distant future, in more than five years",0.06354,164,2018,0.05290,0.07419
2007,Direct migration background,As soon as possible,0.52266,164,326,0.46835,0.57696
2007,Direct migration background,Next year,0.20226,60,326,0.15859,0.24593
2007,Direct migration background,In the next 2 to 5 years,0.19515,71,326,0.15206,0.23824
2007,Direct migration background,"In the distant future, in more than five years",0.07993,31,326,0.05044,0.10941
2007,Indirect migration background,As soon as possible,0.35781,58,186,0.28873,0.42689
2007,Indirect migration background,Next year,0.24268,48,186,0.18090,0.30446
2007,Indirect migration background,In the next 2 to 5 years,0.30809,80,186,0.24156,0.37462
2008,No migration background,As soon as possible,0.41145,659,1805,0.38874,0.43415
2008,No migration background,Next year,0.22622,434,1805,0.20691,0.24553
2008,No migration background,In the next 2 to 5 years,0.27433,527,1805,0.25374,0.29492
2008,No migration background,"In the distant future, in more than five years",0.08800,185,1805,0.07493,0.10108
2008,Direct migration background,As soon as possible,0.49764,114,227,0.43245,0.56283
2008,Direct migration background,Next year,0.20255,46,227,0.15015,0.25494
2008,Direct migration background,In the next 2 to 5 years,0.24431,67,227,0.18829,0.30033
2008,Indirect migration background,As soon as possible,0.33990,57,175,0.26952,0.41029
2008,Indirect migration background,Next year,0.18509,32,175,0.12739,0.24280
2008,Indirect migration background,In the next 2 to 5 years,0.34081,86,175,0.27039,0.41124
2009,No migration background,As soon as possible,0.41872,624,1647,0.39489,0.44256
2009,No migration background,Next year,0.23586,399,1647,0.21535,0.25637
2009,No migration background,In the next 2 to 5 years,0.27500,483,1647,0.25343,0.29657
2009,No migration background,"In the distant future, in more than five years",0.07042,141,1647,0.05806,0.08278
2009,Direct migration background,As soon as possible,0.57313,121,206,0.50542,0.64084
2009,Direct migration background,Next year,0.16742,35,206,0.11632,0.21853
2009,Direct migration background,In the next 2 to 5 years,0.19109,50,206,0.13727,0.24491
2009,Indirect migration background,As soon as possible,0.31539,57,168,0.24491,0.38587
2009,Indirect migration background,Next year,0.19093,38,168,0.13132,0.25054
2009,Indirect migration background,In the next 2 to 5 years,0.32574,73,168,0.25466,0.39682
2010,No migration background,As soon as possible,0.40064,974,3146,0.38352,0.41777
2010,No migration background,Next year,0.24618,943,3146,0.23112,0.26124
2010,No migration background,In the next 2 to 5 years,0.26852,946,3146,0.25303,0.28401
2010,No migration background,"In the distant future, in more than five years",0.08466,283,3146,0.07493,0.09439
2010,Direct migration background,As soon as possible,0.48664,266,838,0.45278,0.52050
2010,Direct migration background,Next year,0.24073,218,838,0.21177,0.26970
2010,Direct migration background,In the next 2 to 5 years,0.20393,263,838,0.17663,0.23122
2010,Direct migration background,"In the distant future, in more than five years",0.06870,91,838,0.05156,0.08584
2010,Indirect migration background,As soon as possible,0.35302,96,372,0.30439,0.40165
2010,Indirect migration background,Next year,0.27241,109,372,0.22711,0.31771
2010,Indirect migration background,In the next 2 to 5 years,0.27751,127,372,0.23195,0.32308
2010,Indirect migration background,"In the distant future, in more than five years",0.09705,40,372,0.06693,0.12718
2011,No migration background,As soon as possible,0.38287,1050,3151,0.36589,0.39984
2011,No migration background,Next year,0.24178,850,3151,0.22683,0.25673
2011,No migration background,In the next 2 to 5 years,0.29333,962,3151,0.27743,0.30923
2011,No migration background,"In the distant future, in more than five years",0.08202,289,3151,0.07244,0.09161
2011,Direct migration background,As soon as possible,0.39147,246,736,0.35618,0.42676
2011,Direct migration background,Next year,0.19245,167,736,0.16395,0.22095
2011,Direct migration background,In the next 2 to 5 years,0.30638,229,736,0.27305,0.33971
2011,Direct migration background,"In the distant future, in more than five years",0.10970,94,736,0.08711,0.13229
2011,Indirect migration background,As soon as possible,0.29615,90,369,0.24950,0.34280
2011,Indirect migration background,Next year,0.21862,98,369,0.17639,0.26085
2011,Indirect migration background,In the next 2 to 5 years,0.36526,130,369,0.31606,0.41445
2011,Indirect migration background,"In the distant future, in more than five years",0.11998,51,369,0.08678,0.15318
2012,No migration background,As soon as possible,0.38548,995,2933,0.36787,0.40310
2012,No migration background,Next year,0.26242,825,2933,0.24649,0.27834
2012,No migration background,In the next 2 to 5 years,0.26281,815,2933,0.24688,0.27874
2012,No migration background,"In the distant future, in more than five years",0.08929,298,2933,0.07897,0.09961
2012,Direct migration background,As soon as possible,0.41216,224,622,0.37344,0.45087
2012,Direct migration background,Next year,0.24436,159,622,0.21057,0.27816
2012,Direct migration background,In the next 2 to 5 years,0.26188,168,622,0.22730,0.29646
2012,Direct migration background,"In the distant future, in more than five years",0.08160,71,622,0.06007,0.10313
2012,Indirect migration background,As soon as possible,0.27603,85,334,0.22802,0.32405
2012,Indirect migration background,Next year,0.29513,90,334,0.24614,0.34412
2012,Indirect migration background,In the next 2 to 5 years,0.34136,118,334,0.29043,0.39229
2012,Indirect migration background,"In the distant future, in more than five years",0.08748,41,334,0.05713,0.11782
2013,No migration background,As soon as possible,0.35797,837,2600,0.33954,0.37641
2013,No migration background,Next year,0.31116,803,2600,0.29336,0.32896
2013,No migration background,In the next 2 to 5 years,0.26673,729,2600,0.24973,0.28373
2013,No migration background,"In the distant future, in more than five years",0.06414,231,2600,0.05472,0.07356
2013,Direct migration background,As soon as possible,0.43991,586,1459,0.41443,0.46539
2013,Direct migration background,Next year,0.21368,307,1459,0.19264,0.23472
2013,Direct migration background,In the next 2 to 5 years,0.25700,418,1459,0.23457,0.27943
2013,Direct migration background,"In the distant future, in more than five years",0.08941,148,1459,0.07476,0.10406
2013,Indirect migration background,As soon as possible,0.28687,165,628,0.25147,0.32228
2013,Indirect migration background,Next year,0.24469,135,628,0.21104,0.27834
2013,Indirect migration background,In the next 2 to 5 years,0.32261,227,628,0.28602,0.35920
2013,Indirect migration background,"In the distant future, in more than five years",0.14583,101,628,0.11821,0.17346
2014,No migration background,As soon as possible,0.37572,750,2237,0.35565,0.39580
2014,No migration background,Next year,0.28979,676,2237,0.27099,0.30860
2014,No migration background,In the next 2 to 5 years,0.26998,628,2237,0.25158,0.28838
2014,No migration background,"In the distant future, in more than five years",0.06450,183,2237,0.05432,0.07469
2014,Direct migration background,As soon as possible,0.42927,428,1083,0.39978,0.45877
2014,Direct migration background,Next year,0.22870,247,1083,0.20368,0.25373
2014,Direct migration background,In the next 2 to 5 years,0.27614,302,1083,0.24950,0.30278
2014,Direct migration background,"In the distant future, in more than five years",0.06589,106,1083,0.05110,0.08067
2014,Indirect migration background,As soon as possible,0.37349,148,498,0.33097,0.41602
2014,Indirect migration background,Next year,0.18725,109,498,0.15295,0.22154
2014,Indirect migration background,In the next 2 to 5 years,0.31709,166,498,0.27617,0.35800
2014,Indirect migration background,"In the distant future, in more than five years",0.12217,75,498,0.09338,0.15096
2015,No migration background,As soon as possible,0.37103,664,2074,0.35024,0.39183
2015,No migration background,Next year,0.26630,574,2074,0.24727,0.28533
2015,No migration background,In the next 2 to 5 years,0.30648,665,2074,0.28664,0.32633
2015,No migration background,"In the distant future, in more than five years",0.05619,171,2074,0.04627,0.06610
2015,Direct migration background,As soon as possible,0.41378,475,1354,0.38753,0.44002
2015,Direct migration background,Next year,0.23868,344,1354,0.21597,0.26139
2015,Direct migration background,In the next 2 to 5 years,0.27203,399,1354,0.24832,0.29575
2015,Direct migration background,"In the distant future, in more than five years",0.07551,136,1354,0.06143,0.08959
2015,Indirect migration background,As soon as possible,0.31951,125,487,0.27806,0.36097
2015,Indirect migration background,Next year,0.23199,103,487,0.19446,0.26951
2015,Indirect migration background,In the next 2 to 5 years,0.33820,193,487,0.29613,0.38026
2015,Indirect migration background,"In the distant future, in more than five years",0.11031,66,487,0.08245,0.13816
2016,No migration background,As soon as possible,0.30468,521,1823,0.28354,0.32581
2016,No migration background,Next year,0.31339,562,1823,0.29209,0.33469
2016,No migration background,In the next 2 to 5 years,0.30177,573,1823,0.28069,0.32284
2016,No migration background,"In the distant future, in more than five years",0.08017,167,1823,0.06770,0.09264
2016,Direct migration background,As soon as possible,0.42809,1434,3306,0.41122,0.44496
2016,Direct migration background,Next year,0.23660,847,3306,0.22211,0.25109
2016,Direct migration background,In the next 2 to 5 years,0.23882,813,3306,0.22429,0.25336
2016,Direct migration background,"In the distant future, in more than five years",0.09648,212,3306,0.08641,0.10654
2016,Indirect migration background,As soon as possible,0.29246,101,412,0.24848,0.33644
2016,Indirect migration background,Next year,0.23152,110,412,0.19074,0.27230
2016,Indirect migration background,In the next 2 to 5 years,0.43320,165,412,0.38530,0.48111
2016,Indirect migration background,"In the distant future, in more than five years",0.04281,36,412,0.02324,0.06238
2017,No migration background,As soon as possible,0.30229,545,1972,0.28201,0.32256
2017,No migration background,Next year,0.32613,623,1972,0.30543,0.34683
2017,No migration background,In the next 2 to 5 years,0.30378,631,1972,0.28347,0.32408
2017,No migration background,"In the distant future, in more than five years",0.06781,173,1972,0.05671,0.07891
2017,Direct migration background,As soon as possible,0.40441,1478,3881,0.38896,0.41985
2017,Direct migration background,Next year,0.26395,1042,3881,0.25008,0.27782
2017,Direct migration background,In the next 2 to 5 years,0.25392,1090,3881,0.24023,0.26762
2017,Direct migration background,"In the distant future, in more than five years",0.07772,271,3881,0.06930,0.08615
2017,Indirect migration background,As soon as possible,0.29322,118,437,0.25049,0.33595
2017,Indirect migration background,Next year,0.33053,132,437,0.28637,0.37469
2017,Indirect migration background,In the next 2 to 5 years,0.27688,134,437,0.23488,0.31889
2017,Indirect migration background,"In the distant future, in more than five years",0.09937,53,437,0.07129,0.12745
2018,No migration background,As soon as possible,0.27986,540,1904,0.25969,0.30003
2018,No migration background,Next year,0.33961,608,1904,0.31833,0.36089
2018,No migration background,In the next 2 to 5 years,0.31727,609,1904,0.29636,0.33818
2018,No migration background,"In the distant future, in more than five years",0.06326,147,1904,0.05233,0.07420
2018,Direct migration background,As soon as possible,0.41185,1232,3257,0.39494,0.42875
2018,Direct migration background,Next year,0.27917,922,3257,0.26376,0.29458
2018,Direct migration background,In the next 2 to 5 years,0.23316,895,3257,0.21863,0.24768
2018,Direct migration background,"In the distant future, in more than five years",0.07582,208,3257,0.06673,0.08492
