year,regtyp,sex,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,Rural regions,male,In the next 2 to 5 years,0.20105,40,200,0.14537,0.25674
1991,Rural regions,female,As soon as possible,0.27012,123,378,0.22530,0.31494
1991,Rural regions,female,Next year,0.26027,108,378,0.21598,0.30457
1991,Rural regions,female,In the next 2 to 5 years,0.33236,107,378,0.28480,0.37991
1991,Rural regions,female,"In the distant future, in more than five years",0.13725,40,378,0.10252,0.17199
1992,Urban regions,male,As soon as possible,0.38366,181,428,0.33754,0.42978
1992,Urban regions,male,Next year,0.20625,82,428,0.16787,0.24463
1992,Urban regions,male,In the next 2 to 5 years,0.29983,122,428,0.25637,0.34329
1992,Urban regions,male,"In the distant future, in more than five years",0.11026,43,428,0.08055,0.13997
1992,Urban regions,female,As soon as possible,0.22390,194,783,0.19469,0.25312
1992,Urban regions,female,Next year,0.24751,178,783,0.21726,0.27776
1992,Urban regions,female,In the next 2 to 5 years,0.39419,302,783,0.35994,0.42845
1992,Urban regions,female,"In the distant future, in more than five years",0.13439,109,783,0.11048,0.15830
1992,Rural regions,male,As soon as possible,0.47553,116,215,0.40862,0.54244
1992,Rural regions,male,Next year,0.21645,49,215,0.16127,0.27163
1992,Rural regions,male,In the next 2 to 5 years,0.22216,50,215,0.16647,0.27786
1992,Rural regions,female,As soon as possible,0.37205,184,455,0.32758,0.41651
1992,Rural regions,female,Next year,0.28151,124,455,0.24014,0.32288
1992,Rural regions,female,In the next 2 to 5 years,0.21896,102,455,0.18092,0.25700
1992,Rural regions,female,"In the distant future, in more than five years",0.12749,45,455,0.09681,0.15817
1993,Urban regions,male,As soon as possible,0.38299,178,436,0.33730,0.42867
1993,Urban regions,male,Next year,0.23540,96,436,0.19553,0.27527
1993,Urban regions,male,In the next 2 to 5 years,0.28420,115,436,0.24181,0.32658
1993,Urban regions,male,"In the distant future, in more than five years",0.09742,47,436,0.06955,0.12528
1993,Urban regions,female,As soon as possible,0.23208,191,776,0.20236,0.26181
1993,Urban regions,female,Next year,0.19916,157,776,0.17104,0.22728
1993,Urban regions,female,In the next 2 to 5 years,0.41402,301,776,0.37934,0.44869
1993,Urban regions,female,"In the distant future, in more than five years",0.15474,127,776,0.12928,0.18021
1993,Rural regions,male,As soon as possible,0.56891,138,242,0.50639,0.63144
1993,Rural regions,male,Next year,0.21537,60,242,0.16347,0.26727
1993,Rural regions,male,In the next 2 to 5 years,0.16482,44,242,0.11798,0.21166
1993,Rural regions,female,As soon as possible,0.42198,212,453,0.37645,0.46751
1993,Rural regions,female,Next year,0.20459,94,453,0.16740,0.24178
1993,Rural regions,female,In the next 2 to 5 years,0.29762,116,453,0.25547,0.33977
1993,Rural regions,female,"In the distant future, in more than five years",0.07581,31,453,0.05141,0.10021
1994,Urban regions,male,As soon as possible,0.43396,223,460,0.38861,0.47930
1994,Urban regions,male,Next year,0.23816,98,460,0.19919,0.27713
1994,Urban regions,male,In the next 2 to 5 years,0.24396,102,460,0.20467,0.28325
1994,Urban regions,male,"In the distant future, in more than five years",0.08392,37,460,0.05855,0.10929
1994,Urban regions,female,As soon as possible,0.22799,209,853,0.19981,0.25616
1994,Urban regions,female,Next year,0.24274,196,853,0.21395,0.27153
1994,Urban regions,female,In the next 2 to 5 years,0.37147,313,853,0.33902,0.40391
1994,Urban regions,female,"In the distant future, in more than five years",0.15781,135,853,0.13333,0.18229
1994,Rural regions,male,As soon as possible,0.59037,154,252,0.52954,0.65121
1994,Rural regions,male,Next year,0.21643,60,252,0.16548,0.26738
1994,Rural regions,male,In the next 2 to 5 years,0.14309,38,252,0.09977,0.18641
1994,Rural regions,female,As soon as possible,0.41806,202,405,0.36996,0.46616
1994,Rural regions,female,Next year,0.18180,77,405,0.14419,0.21941
1994,Rural regions,female,In the next 2 to 5 years,0.33275,126,405,0.28680,0.37870
1995,Urban regions,male,As soon as possible,0.41931,209,478,0.37502,0.46359
1995,Urban regions,male,Next year,0.24697,114,478,0.20827,0.28568
1995,Urban regions,male,In the next 2 to 5 years,0.22009,108,478,0.18291,0.25727
1995,Urban regions,male,"In the distant future, in more than five years",0.11363,47,478,0.08515,0.14211
1995,Urban regions,female,As soon as possible,0.21412,217,923,0.18764,0.24060
1995,Urban regions,female,Next year,0.21389,188,923,0.18742,0.24036
1995,Urban regions,female,In the next 2 to 5 years,0.43192,386,923,0.39994,0.46389
1995,Urban regions,female,"In the distant future, in more than five years",0.14008,132,923,0.11767,0.16248
1995,Rural regions,male,As soon as possible,0.51537,139,259,0.45439,0.57636
1995,Rural regions,male,Next year,0.23329,70,259,0.18168,0.28489
1995,Rural regions,male,In the next 2 to 5 years,0.19721,50,259,0.14866,0.24577
1995,Rural regions,female,As soon as possible,0.35883,163,450,0.31446,0.40320
1995,Rural regions,female,Next year,0.16918,91,450,0.13450,0.20386
1995,Rural regions,female,In the next 2 to 5 years,0.33583,137,450,0.29214,0.37951
1995,Rural regions,female,"In the distant future, in more than five years",0.13616,59,450,0.10444,0.16788
1996,Urban regions,male,As soon as possible,0.44888,227,482,0.40443,0.49333
1996,Urban regions,male,Next year,0.18757,87,482,0.15268,0.22245
1996,Urban regions,male,In the next 2 to 5 years,0.26216,121,482,0.22285,0.30146
1996,Urban regions,male,"In the distant future, in more than five years",0.10139,47,482,0.07442,0.12837
1996,Urban regions,female,As soon as possible,0.22056,202,899,0.19344,0.24768
1996,Urban regions,female,Next year,0.24315,220,899,0.21509,0.27121
1996,Urban regions,female,In the next 2 to 5 years,0.39791,339,899,0.36589,0.42992
1996,Urban regions,female,"In the distant future, in more than five years",0.13838,138,899,0.11580,0.16097
1996,Rural regions,male,As soon as possible,0.54442,167,283,0.48629,0.60254
1996,Rural regions,male,Next year,0.18149,56,283,0.13650,0.22647
1996,Rural regions,male,In the next 2 to 5 years,0.22855,60,283,0.17954,0.27755
1996,Rural regions,female,As soon as possible,0.32467,170,453,0.28150,0.36783
1996,Rural regions,female,Next year,0.27410,120,453,0.23298,0.31523
1996,Rural regions,female,In the next 2 to 5 years,0.24244,119,453,0.20293,0.28195
1996,Rural regions,female,"In the distant future, in more than five years",0.15879,44,453,0.12510,0.19248
1997,Urban regions,male,As soon as possible,0.51028,264,511,0.46690,0.55367
1997,Urban regions,male,Next year,0.19642,94,511,0.16194,0.23090
1997,Urban regions,male,In the next 2 to 5 years,0.18967,108,511,0.15565,0.22370
1997,Urban regions,male,"In the distant future, in more than five years",0.10363,45,511,0.07718,0.13008
1997,Urban regions,female,As soon as possible,0.22785,213,854,0.19971,0.25600
1997,Urban regions,female,Next year,0.23026,175,854,0.20201,0.25851
1997,Urban regions,female,In the next 2 to 5 years,0.41529,346,854,0.38222,0.44836
1997,Urban regions,female,"In the distant future, in more than five years",0.12660,120,854,0.10428,0.14891
1997,Rural regions,male,As soon as possible,0.53518,151,257,0.47408,0.59628
1997,Rural regions,male,Next year,0.20583,58,257,0.15630,0.25536
1997,Rural regions,male,In the next 2 to 5 years,0.18915,48,257,0.14117,0.23712
1997,Rural regions,female,As soon as possible,0.39601,195,471,0.35179,0.44022
1997,Rural regions,female,Next year,0.15841,80,471,0.12540,0.19142
1997,Rural regions,female,In the next 2 to 5 years,0.35383,151,471,0.31060,0.39706
1997,Rural regions,female,"In the distant future, in more than five years",0.09175,45,471,0.06565,0.11785
1998,Urban regions,male,As soon as possible,0.48208,255,527,0.43938,0.52478
1998,Urban regions,male,Next year,0.18171,95,527,0.14875,0.21466
1998,Urban regions,male,In the next 2 to 5 years,0.23302,122,527,0.19689,0.26915
1998,Urban regions,male,"In the distant future, in more than five years",0.10319,55,527,0.07719,0.12919
1998,Urban regions,female,As soon as possible,0.22546,199,860,0.19751,0.25341
1998,Urban regions,female,Next year,0.24248,200,860,0.21382,0.27114
1998,Urban regions,female,In the next 2 to 5 years,0.37270,321,860,0.34036,0.40503
1998,Urban regions,female,"In the distant future, in more than five years",0.15936,140,860,0.13489,0.18384
1998,Rural regions,male,As soon as possible,0.61664,196,305,0.56199,0.67130
1998,Rural regions,male,Next year,0.19637,60,305,0.15172,0.24103
1998,Rural regions,male,In the next 2 to 5 years,0.15064,49,305,0.11043,0.19085
1998,Rural regions,female,As soon as possible,0.37827,209,507,0.33602,0.42053
1998,Rural regions,female,Next year,0.18480,102,507,0.15098,0.21862
1998,Rural regions,female,In the next 2 to 5 years,0.31805,142,507,0.27747,0.35863
1998,Rural regions,female,"In the distant future, in more than five years",0.11888,54,507,0.09068,0.14708
1999,Urban regions,male,As soon as possible,0.47941,205,432,0.43225,0.52658
1999,Urban regions,male,Next year,0.20566,89,432,0.16751,0.24382
1999,Urban regions,male,In the next 2 to 5 years,0.20211,97,432,0.16420,0.24002
1999,Urban regions,male,"In the distant future, in more than five years",0.11281,41,432,0.08294,0.14268
1999,Urban regions,female,As soon as possible,0.22480,178,779,0.19547,0.25414
1999,Urban regions,female,Next year,0.22861,167,779,0.19910,0.25812
1999,Urban regions,female,In the next 2 to 5 years,0.41599,317,779,0.38135,0.45063
1999,Urban regions,female,"In the distant future, in more than five years",0.13060,117,779,0.10692,0.15427
1999,Rural regions,male,As soon as possible,0.57061,149,249,0.50901,0.63222
1999,Rural regions,male,Next year,0.17359,54,249,0.12645,0.22073
1999,Rural regions,male,In the next 2 to 5 years,0.19739,46,249,0.14785,0.24693
1999,Rural regions,female,As soon as possible,0.33764,156,443,0.29355,0.38173
1999,Rural regions,female,Next year,0.24091,110,443,0.20104,0.28078
1999,Rural regions,female,In the next 2 to 5 years,0.32678,135,443,0.28306,0.37051
1999,Rural regions,female,"In the distant future, in more than five years",0.09467,42,443,0.06737,0.12196
2000,Urban regions,male,As soon as possible,0.43895,329,745,0.40329,0.47461
2000,Urban regions,male,Next year,0.20450,150,745,0.17552,0.23348
2000,Urban regions,male,In the next 2 to 5 years,0.23477,184,745,0.20431,0.26523
2000,Urban regions,male,"In the distant future, in more than five years",0.12179,82,745,0.09829,0.14529
2000,Urban regions,female,As soon as possible,0.21146,287,1382,0.18992,0.23299
2000,Urban regions,female,Next year,0.22995,312,1382,0.20776,0.25214
2000,Urban regions,female,In the next 2 to 5 years,0.42221,579,1382,0.39616,0.44826
2000,Urban regions,female,"In the distant future, in more than five years",0.13638,204,1382,0.11828,0.15448
2000,Rural regions,male,As soon as possible,0.51302,230,425,0.46544,0.56060
2000,Rural regions,male,Next year,0.23703,111,425,0.19655,0.27751
2000,Rural regions,male,In the next 2 to 5 years,0.20890,84,425,0.17021,0.24760
2000,Rural regions,female,As soon as possible,0.31896,252,762,0.28585,0.35208
2000,Rural regions,female,Next year,0.21991,161,762,0.19048,0.24934
2000,Rural regions,female,In the next 2 to 5 years,0.31282,238,762,0.27988,0.34577
2000,Rural regions,female,"In the distant future, in more than five years",0.14831,111,762,0.12305,0.17356
2001,Urban regions,male,As soon as possible,0.45173,276,633,0.41293,0.49053
2001,Urban regions,male,Next year,0.21910,133,633,0.18685,0.25135
2001,Urban regions,male,In the next 2 to 5 years,0.22684,158,633,0.19419,0.25949
2001,Urban regions,male,"In the distant future, in more than five years",0.10232,66,633,0.07869,0.12595
2001,Urban regions,female,As soon as possible,0.20425,239,1207,0.18149,0.22700
2001,Urban regions,female,Next year,0.25215,280,1207,0.22764,0.27666
2001,Urban regions,female,In the next 2 to 5 years,0.40066,500,1207,0.37300,0.42832
2001,Urban regions,female,"In the distant future, in more than five years",0.14295,188,1207,0.12319,0.16270
2001,Rural regions,male,As soon as possible,0.57957,249,417,0.53214,0.62701
2001,Rural regions,male,Next year,0.20679,93,417,0.16787,0.24571
2001,Rural regions,male,In the next 2 to 5 years,0.15893,75,417,0.12380,0.19406
2001,Rural regions,female,As soon as possible,0.32364,228,672,0.28823,0.35904
2001,Rural regions,female,Next year,0.22362,146,672,0.19210,0.25515
2001,Rural regions,female,In the next 2 to 5 years,0.32303,219,672,0.28764,0.35841
2001,Rural regions,female,"In the distant future, in more than five years",0.12971,79,672,0.10429,0.15514
2002,Urban regions,male,As soon as possible,0.45308,306,739,0.41717,0.48900
2002,Urban regions,male,Next year,0.21377,145,739,0.18420,0.24335
2002,Urban regions,male,In the next 2 to 5 years,0.23232,186,739,0.20185,0.26279
2002,Urban regions,male,"In the distant future, in more than five years",0.10083,102,739,0.07910,0.12255
2002,Urban regions,female,As soon as possible,0.27804,301,1274,0.25343,0.30265
2002,Urban regions,female,Next year,0.22535,280,1274,0.20240,0.24831
2002,Urban regions,female,In the next 2 to 5 years,0.37142,507,1274,0.34488,0.39797
2002,Urban regions,female,"In the distant future, in more than five years",0.12518,186,1274,0.10701,0.14336
2002,Rural regions,male,As soon as possible,0.64341,269,483,0.60064,0.68617
2002,Rural regions,male,Next year,0.15078,79,483,0.11883,0.18272
2002,Rural regions,male,In the next 2 to 5 years,0.15515,101,483,0.12283,0.18748
2002,Rural regions,male,"In the distant future, in more than five years",0.05066,34,483,0.03108,0.07024
2002,Rural regions,female,As soon as possible,0.32115,222,666,0.28566,0.35664
2002,Rural regions,female,Next year,0.26133,169,666,0.22794,0.29473
2002,Rural regions,female,In the next 2 to 5 years,0.30593,209,666,0.27091,0.34096
2002,Rural regions,female,"In the distant future, in more than five years",0.11159,66,666,0.08765,0.13552
2003,Urban regions,male,As soon as possible,0.50600,370,792,0.47116,0.54084
2003,Urban regions,male,Next year,0.17297,136,792,0.14661,0.19932
2003,Urban regions,male,In the next 2 to 5 years,0.24205,205,792,0.21220,0.27190
2003,Urban regions,male,"In the distant future, in more than five years",0.07898,81,792,0.06018,0.09778
2003,Urban regions,female,As soon as possible,0.30064,310,1188,0.27455,0.32673
2003,Urban regions,female,Next year,0.25793,289,1188,0.23304,0.28281
2003,Urban regions,female,In the next 2 to 5 years,0.34001,436,1188,0.31306,0.36696
2003,Urban regions,female,"In the distant future, in more than five years",0.10143,153,1188,0.08425,0.11860
2003,Rural regions,male,As soon as possible,0.66725,274,455,0.62391,0.71060
2003,Rural regions,male,Next year,0.15831,87,455,0.12474,0.19189
2003,Rural regions,male,In the next 2 to 5 years,0.15311,94,455,0.11999,0.18624
2003,Rural regions,female,As soon as possible,0.39147,242,623,0.35311,0.42982
2003,Rural regions,female,Next year,0.26040,156,623,0.22591,0.29489
2003,Rural regions,female,In the next 2 to 5 years,0.24748,160,623,0.21356,0.28139
2003,Rural regions,female,"In the distant future, in more than five years",0.10066,65,623,0.07701,0.12430
2004,Urban regions,male,As soon as possible,0.51371,372,797,0.47899,0.54843
2004,Urban regions,male,Next year,0.17898,130,797,0.15235,0.20561
2004,Urban regions,male,In the next 2 to 5 years,0.23657,210,797,0.20704,0.26609
2004,Urban regions,male,"In the distant future, in more than five years",0.07074,85,797,0.05293,0.08855
2004,Urban regions,female,As soon as possible,0.33575,350,1224,0.30929,0.36222
2004,Urban regions,female,Next year,0.20644,276,1224,0.18375,0.22912
2004,Urban regions,female,In the next 2 to 5 years,0.36856,454,1224,0.34152,0.39559
2004,Urban regions,female,"In the distant future, in more than five years",0.08925,144,1224,0.07327,0.10523
2004,Rural regions,male,As soon as possible,0.61352,288,499,0.57075,0.65629
2004,Rural regions,male,Next year,0.17590,82,499,0.14246,0.20934
2004,Rural regions,male,In the next 2 to 5 years,0.15417,93,499,0.12246,0.18589
2004,Rural regions,male,"In the distant future, in more than five years",0.05641,36,499,0.03615,0.07667
2004,Rural regions,female,As soon as possible,0.39713,248,647,0.35939,0.43486
2004,Rural regions,female,Next year,0.22649,146,647,0.19421,0.25876
2004,Rural regions,female,In the next 2 to 5 years,0.28719,188,647,0.25230,0.32208
2004,Rural regions,female,"In the distant future, in more than five years",0.08920,65,647,0.06722,0.11118
2005,Urban regions,male,As soon as possible,0.48923,331,774,0.45399,0.52447
2005,Urban regions,male,Next year,0.17618,140,774,0.14933,0.20304
2005,Urban regions,male,In the next 2 to 5 years,0.24128,203,774,0.21112,0.27145
2005,Urban regions,male,"In the distant future, in more than five years",0.09330,100,774,0.07280,0.11380
2005,Urban regions,female,As soon as possible,0.34839,371,1200,0.32142,0.37536
2005,Urban regions,female,Next year,0.22271,270,1200,0.19916,0.24626
2005,Urban regions,female,In the next 2 to 5 years,0.32754,413,1200,0.30097,0.35410
2005,Urban regions,female,"In the distant future, in more than five years",0.10136,146,1200,0.08428,0.11845
2005,Rural regions,male,As soon as possible,0.66126,279,466,0.61824,0.70427
2005,Rural regions,male,Next year,0.15389,71,466,0.12109,0.18669
2005,Rural regions,male,In the next 2 to 5 years,0.14316,85,466,0.11132,0.17499
2005,Rural regions,male,"In the distant future, in more than five years",0.04170,31,466,0.02353,0.05986
2005,Rural regions,female,As soon as possible,0.43954,252,622,0.40050,0.47858
2005,Rural regions,female,Next year,0.18515,131,622,0.15460,0.21570
2005,Rural regions,female,In the next 2 to 5 years,0.29167,181,622,0.25592,0.32742
2005,Rural regions,female,"In the distant future, in more than five years",0.08364,58,622,0.06186,0.10541
2006,Urban regions,male,As soon as possible,0.51959,361,747,0.48374,0.55544
2006,Urban regions,male,Next year,0.16343,118,747,0.13690,0.18996
2006,Urban regions,male,In the next 2 to 5 years,0.24985,194,747,0.21878,0.28091
2006,Urban regions,male,"In the distant future, in more than five years",0.06714,74,747,0.04918,0.08509
2006,Urban regions,female,As soon as possible,0.36182,385,1203,0.33465,0.38899
2006,Urban regions,female,Next year,0.22612,267,1203,0.20247,0.24977
2006,Urban regions,female,In the next 2 to 5 years,0.32918,431,1203,0.30262,0.35575
2006,Urban regions,female,"In the distant future, in more than five years",0.08288,120,1203,0.06729,0.09846
2006,Rural regions,male,As soon as possible,0.70379,274,419,0.66001,0.74756
2006,Rural regions,male,Next year,0.11868,64,419,0.08768,0.14968
2006,Rural regions,male,In the next 2 to 5 years,0.15108,81,419,0.11675,0.18541
2006,Rural regions,female,As soon as possible,0.41264,257,662,0.37511,0.45018
2006,Rural regions,female,Next year,0.23989,153,662,0.20734,0.27245
2006,Rural regions,female,In the next 2 to 5 years,0.27685,197,662,0.24274,0.31096
2006,Rural regions,female,"In the distant future, in more than five years",0.07062,55,662,0.05109,0.09015
2007,Urban regions,male,As soon as possible,0.51433,270,603,0.47440,0.55425
2007,Urban regions,male,Next year,0.21866,119,603,0.18564,0.25168
2007,Urban regions,male,In the next 2 to 5 years,0.19344,154,603,0.16188,0.22499
2007,Urban regions,male,"In the distant future, in more than five years",0.07358,60,603,0.05272,0.09443
2007,Urban regions,female,As soon as possible,0.33918,318,1051,0.31054,0.36781
2007,Urban regions,female,Next year,0.25392,246,1051,0.22759,0.28025
2007,Urban regions,female,In the next 2 to 5 years,0.31329,376,1051,0.28523,0.34134
2007,Urban regions,female,"In the distant future, in more than five years",0.09362,111,1051,0.07600,0.11124
2007,Rural regions,male,As soon as possible,0.62367,202,343,0.57232,0.67501
2007,Rural regions,male,Next year,0.16170,60,343,0.12268,0.20072
2007,Rural regions,male,In the next 2 to 5 years,0.18591,81,343,0.14468,0.22714
2007,Rural regions,female,As soon as possible,0.44993,228,509,0.40667,0.49319
2007,Rural regions,female,Next year,0.19627,116,509,0.16173,0.23081
2007,Rural regions,female,In the next 2 to 5 years,0.31505,165,509,0.27466,0.35545
2008,Urban regions,male,As soon as possible,0.48796,221,540,0.44576,0.53016
2008,Urban regions,male,Next year,0.17364,102,540,0.14166,0.20562
2008,Urban regions,male,In the next 2 to 5 years,0.24545,145,540,0.20912,0.28178
2008,Urban regions,male,"In the distant future, in more than five years",0.09295,72,540,0.06843,0.11746
2008,Urban regions,female,As soon as possible,0.32547,244,902,0.29488,0.35607
2008,Urban regions,female,Next year,0.24234,221,902,0.21436,0.27031
2008,Urban regions,female,In the next 2 to 5 years,0.33810,340,902,0.30721,0.36899
2008,Urban regions,female,"In the distant future, in more than five years",0.09409,97,902,0.07502,0.11315
2008,Rural regions,male,As soon as possible,0.61025,190,318,0.55656,0.66393
2008,Rural regions,male,Next year,0.13937,60,318,0.10125,0.17750
2008,Rural regions,male,In the next 2 to 5 years,0.19502,68,318,0.15140,0.23863
2008,Rural regions,female,As soon as possible,0.36444,175,475,0.32111,0.40777
2008,Rural regions,female,Next year,0.29234,129,475,0.25140,0.33329
2008,Rural regions,female,In the next 2 to 5 years,0.25513,127,475,0.21588,0.29437
2008,Rural regions,female,"In the distant future, in more than five years",0.08809,44,475,0.06257,0.11361
2009,Urban regions,male,As soon as possible,0.48907,240,539,0.44683,0.53131
2009,Urban regions,male,Next year,0.19715,111,539,0.16353,0.23077
