year,plb0418,migback,pgisced97,proportion,n,lower_confidence,upper_confidence
1984,In the next 2 to 5 years,Indirect migration background,middle vocational,0.006920415224913495,16099,0.005639811606511356,0.008201018843315633
1984,In the next 2 to 5 years,Indirect migration background,general elementary,0.005190311418685121,16099,0.0040803105147678796,0.006300312322602362
1984,In the next 2 to 5 years,No migration background,inadequately,0.005190311418685121,16099,0.0040803105147678796,0.006300312322602362
1984,In the next 2 to 5 years,Indirect migration background,in school,0.0034602076124567475,16099,0.002553107914593388,0.004367307310320107
1984,In the next 2 to 5 years,Direct migration background,in school,0.0034602076124567475,16099,0.002553107914593388,0.004367307310320107
1984,"In the distant future, in more than five years",No migration background,middle vocational,0.44146341463414634,16099,0.4337928065636154,0.4491340227046773
1984,"In the distant future, in more than five years",No migration background,general elementary,0.16585365853658537,16099,0.16010799389514938,0.17159932317802137
1984,"In the distant future, in more than five years",Direct migration background,general elementary,0.08780487804878048,16099,0.08343308277807479,0.09217667331948617
1984,"In the distant future, in more than five years",No migration background,higher vocational,0.05853658536585366,16099,0.05491021599731967,0.062162954734387654
1984,"In the distant future, in more than five years",Direct migration background,middle vocational,0.05853658536585366,16099,0.05491021599731967,0.062162954734387654
1984,"In the distant future, in more than five years",Direct migration background,inadequately,0.04878048780487805,16099,0.04545297246853904,0.05210800314121706
1984,"In the distant future, in more than five years",No migration background,in school,0.041463414634146344,16099,0.03838382038238054,0.044543008885912144
1984,"In the distant future, in more than five years",No migration background,higher education,0.024390243902439025,16099,0.022007360676492334,0.026773127128385716
1984,"In the distant future, in more than five years",Indirect migration background,general elementary,0.01951219512195122,16099,0.017375557926573287,0.021648832317329152
1984,"In the distant future, in more than five years",Direct migration background,higher education,0.014634146341463415,16099,0.012779167021926443,0.016489125661000387
1984,"In the distant future, in more than five years",No migration background,vocational + Abi,0.014634146341463415,16099,0.012779167021926443,0.016489125661000387
1984,"In the distant future, in more than five years",Direct migration background,higher vocational,0.007317073170731708,16099,0.006000543666311451,0.008633602675151964
1984,"In the distant future, in more than five years",Direct migration background,vocational + Abi,0.004878048780487805,16099,0.0038017871842326873,0.0059543103767429224
1984,"In the distant future, in more than five years",No migration background,inadequately,0.004878048780487805,16099,0.0038017871842326873,0.0059543103767429224
1984,"In the distant future, in more than five years",Direct migration background,in school,0.0024390243902439024,16099,0.0016770604508714862,0.0032009883296163187
1984,"In the distant future, in more than five years",Indirect migration background,in school,0.0024390243902439024,16099,0.0016770604508714862,0.0032009883296163187
1984,"In the distant future, in more than five years",Indirect migration background,middle vocational,0.0024390243902439024,16099,0.0016770604508714862,0.0032009883296163187
1985,As soon as possible,No migration background,middle vocational,0.31992687385740404,14443,0.3123195740266477,0.3275341736881604
1985,As soon as possible,Direct migration background,general elementary,0.15722120658135283,14443,0.1512845800627808,0.16315783309992485
1985,As soon as possible,No migration background,general elementary,0.14076782449725778,14443,0.13509584919705636,0.1464397997974592
1985,As soon as possible,Direct migration background,inadequately,0.13528336380255943,14443,0.12970526156862563,0.14086146603649322
1985,As soon as possible,Direct migration background,middle vocational,0.1170018281535649,14443,0.11175974878983422,0.12224390751729558
1985,As soon as possible,No migration background,inadequately,0.027422303473491772,14443,0.024758872259890822,0.030085734687092722
1985,As soon as possible,No migration background,higher education,0.025594149908592323,14443,0.023018613688774538,0.02816968612841011
1985,As soon as possible,No migration background,vocational + Abi,0.014625228519195612,14443,0.012667378518887891,0.016583078519503334
1985,As soon as possible,No migration background,higher vocational,0.012797074954296161,14443,0.010963975874850092,0.01463017403374223
1985,As soon as possible,Direct migration background,vocational + Abi,0.012797074954296161,14443,0.010963975874850092,0.01463017403374223
1985,As soon as possible,Direct migration background,higher education,0.012797074954296161,14443,0.010963975874850092,0.01463017403374223
1985,As soon as possible,Indirect migration background,middle vocational,0.007312614259597806,14443,0.005923077789498389,0.008702150729697223
1985,As soon as possible,Direct migration background,higher vocational,0.007312614259597806,14443,0.005923077789498389,0.008702150729697223
1985,As soon as possible,No migration background,in school,0.007312614259597806,14443,0.005923077789498389,0.008702150729697223
1985,As soon as possible,Indirect migration background,general elementary,0.0018281535648994515,14443,0.0011314687241806985,0.0025248384056182046
1985,Next year,No migration background,middle vocational,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Next year,No migration background,general elementary,0.23484848484848486,14443,0.22793503258669934,0.2417619371102704
1985,Next year,Direct migration background,middle vocational,0.07196969696969698,14443,0.06775483572972536,0.07618455820966859
1985,Next year,Direct migration background,general elementary,0.06439393939393939,14443,0.06039083997475995,0.06839703881311884
1985,Next year,No migration background,in school,0.06439393939393939,14443,0.06039083997475995,0.06839703881311884
1985,Next year,No migration background,higher education,0.045454545454545456,14443,0.04205739851413617,0.048851692394954745
1985,Next year,No migration background,higher vocational,0.03787878787878788,14443,0.03476534933803742,0.04099222641953834
1985,Next year,No migration background,vocational + Abi,0.03787878787878788,14443,0.03476534933803742,0.04099222641953834
1985,Next year,Direct migration background,inadequately,0.03787878787878788,14443,0.03476534933803742,0.04099222641953834
1985,Next year,Direct migration background,higher education,0.015151515151515152,14443,0.01315928224833431,0.017143748054695995
1985,Next year,No migration background,inadequately,0.015151515151515152,14443,0.01315928224833431,0.017143748054695995
1985,Next year,Direct migration background,vocational + Abi,0.011363636363636364,14443,0.009634997312069987,0.01309227541520274
1985,Next year,Direct migration background,in school,0.011363636363636364,14443,0.009634997312069987,0.01309227541520274
1985,Next year,Indirect migration background,general elementary,0.007575757575757576,14443,0.006161628400655261,0.00898988675085989
1985,Next year,Direct migration background,higher vocational,0.003787878787878788,14443,0.0027860319930333288,0.004789725582724247
1985,Next year,Indirect migration background,middle vocational,0.003787878787878788,14443,0.0027860319930333288,0.004789725582724247
1985,Next year,Indirect migration background,higher education,0.003787878787878788,14443,0.0027860319930333288,0.004789725582724247
1985,In the next 2 to 5 years,No migration background,middle vocational,0.41645244215938304,14443,0.4084125874551689,0.4244922968635972
1985,In the next 2 to 5 years,No migration background,general elementary,0.17480719794344474,14443,0.16861300488796513,0.18100139099892434
1985,In the next 2 to 5 years,Direct migration background,middle vocational,0.06940874035989718,14443,0.06526384155724795,0.07355363916254641
1985,In the next 2 to 5 years,Direct migration background,general elementary,0.056555269922879174,14443,0.05278803991394226,0.06032249993181609
1985,In the next 2 to 5 years,Direct migration background,inadequately,0.05141388174807198,14443,0.04781219493880466,0.0550155685573393
1985,In the next 2 to 5 years,No migration background,in school,0.043701799485861184,14443,0.04036773730654273,0.04703586166517964
1985,In the next 2 to 5 years,No migration background,higher vocational,0.038560411311053984,14443,0.035420197675790445,0.04170062494631752
1985,In the next 2 to 5 years,No migration background,vocational + Abi,0.038560411311053984,14443,0.035420197675790445,0.04170062494631752
1985,In the next 2 to 5 years,No migration background,higher education,0.03598971722365039,14443,0.03295192954607655,0.039027504901224225
1985,In the next 2 to 5 years,Direct migration background,higher education,0.017994858611825194,14443,0.015826862665311324,0.020162854558339063
1985,In the next 2 to 5 years,Direct migration background,vocational + Abi,0.015424164524421594,14443,0.0134143648266409,0.017433964222202288
1985,In the next 2 to 5 years,No migration background,inadequately,0.012853470437017995,14443,0.011016389127149005,0.014690551746886986
1985,In the next 2 to 5 years,Indirect migration background,middle vocational,0.012853470437017995,14443,0.011016389127149005,0.014690551746886986
1985,In the next 2 to 5 years,Indirect migration background,general elementary,0.007712082262210797,14443,0.00628538428957378,0.009138780234847814
1985,In the next 2 to 5 years,Indirect migration background,in school,0.005141388174807198,14443,0.00397498620408159,0.006307790145532805
1985,In the next 2 to 5 years,Direct migration background,in school,0.002570694087403599,14443,0.0017448584365199683,0.0033965297382872292
1985,"In the distant future, in more than five years",No migration background,middle vocational,0.3850267379679144,14443,0.37709075133588504,0.3929627245999438
1985,"In the distant future, in more than five years",No migration background,general elementary,0.17647058823529413,14443,0.1702532701127633,0.18268790635782495
1985,"In the distant future, in more than five years",No migration background,in school,0.10160427807486631,14443,0.09667688509378343,0.1065316710559492
1985,"In the distant future, in more than five years",Direct migration background,middle vocational,0.06951871657754011,14443,0.06537078045711871,0.07366665269796151
1985,"In the distant future, in more than five years",No migration background,higher vocational,0.053475935828877004,14443,0.04980672731650671,0.057145144341247296
1985,"In the distant future, in more than five years",Direct migration background,general elementary,0.053475935828877004,14443,0.04980672731650671,0.057145144341247296
1985,"In the distant future, in more than five years",Direct migration background,inadequately,0.0481283422459893,14443,0.04463760616430307,0.05161907832767554
1985,"In the distant future, in more than five years",No migration background,higher education,0.03208556149732621,14443,0.029211469457699552,0.03495965353695286
1985,"In the distant future, in more than five years",No migration background,vocational + Abi,0.016042780748663103,14443,0.01399371781122481,0.018091843686101394
1985,"In the distant future, in more than five years",Direct migration background,higher vocational,0.016042780748663103,14443,0.01399371781122481,0.018091843686101394
1985,"In the distant future, in more than five years",Direct migration background,in school,0.0106951871657754,14443,0.009017594104259367,0.012372780227291434
1985,"In the distant future, in more than five years",Indirect migration background,general elementary,0.0106951871657754,14443,0.009017594104259367,0.012372780227291434
1985,"In the distant future, in more than five years",Indirect migration background,in school,0.0053475935828877,14443,0.004158154426736509,0.006537032739038892
1985,"In the distant future, in more than five years",Indirect migration background,higher education,0.0053475935828877,14443,0.004158154426736509,0.006537032739038892
1985,"In the distant future, in more than five years",No migration background,inadequately,0.0053475935828877,14443,0.004158154426736509,0.006537032739038892
1985,"In the distant future, in more than five years",Direct migration background,higher education,0.0053475935828877,14443,0.004158154426736509,0.006537032739038892
1985,"In the distant future, in more than five years",Direct migration background,vocational + Abi,0.0053475935828877,14443,0.004158154426736509,0.006537032739038892
1986,As soon as possible,No migration background,middle vocational,0.2809224318658281,13742,0.2734077226614368,0.2884371410702194
1986,As soon as possible,No migration background,general elementary,0.16981132075471697,13742,0.1635335880155141,0.17608905349391984
1986,As soon as possible,Direct migration background,general elementary,0.14465408805031446,13742,0.13877286911093764,0.15053530698969128
1986,As soon as possible,Direct migration background,middle vocational,0.1320754716981132,13742,0.12641460190757162,0.1377363414886548
1986,As soon as possible,Direct migration background,inadequately,0.11530398322851153,13742,0.10996387215427314,0.12064409430274992
1986,As soon as possible,No migration background,higher education,0.03773584905660377,13742,0.034549779040199,0.040921919073008545
1986,As soon as possible,No migration background,inadequately,0.018867924528301886,13742,0.01659305286251728,0.021142796194086492
1986,As soon as possible,Direct migration background,higher education,0.018867924528301886,13742,0.01659305286251728,0.021142796194086492
1986,As soon as possible,No migration background,higher vocational,0.018867924528301886,13742,0.01659305286251728,0.021142796194086492
1986,As soon as possible,No migration background,vocational + Abi,0.016771488469601678,13742,0.014624428696918459,0.018918548242284897
1986,As soon as possible,Direct migration background,vocational + Abi,0.012578616352201259,13742,0.010715247640048052,0.014441985064354465
1986,As soon as possible,Indirect migration background,middle vocational,0.010482180293501049,13742,0.008779360374747575,0.012185000212254523
1986,As soon as possible,Indirect migration background,general elementary,0.006289308176100629,13742,0.004967518004085812,0.007611098348115446
1986,As soon as possible,Direct migration background,higher vocational,0.006289308176100629,13742,0.004967518004085812,0.007611098348115446
1986,As soon as possible,No migration background,in school,0.0041928721174004195,13742,0.003112497125236013,0.005273247109564826
1986,As soon as possible,Indirect migration background,in school,0.0041928721174004195,13742,0.003112497125236013,0.005273247109564826
1986,As soon as possible,Direct migration background,in school,0.0020964360587002098,13742,0.001331691850430158,0.0028611802669702615
1986,Next year,No migration background,middle vocational,0.4125560538116592,13742,0.40432499323865523,0.4207871143846632
1986,Next year,No migration background,general elementary,0.16143497757847533,13742,0.1552832330754441,0.16758672208150657
1986,Next year,Direct migration background,middle vocational,0.08071748878923767,13742,0.07616300228746449,0.08527197529101084
1986,Next year,Direct migration background,general elementary,0.07623318385650224,13742,0.07179623618175662,0.08067013153124786
1986,Next year,Direct migration background,inadequately,0.06278026905829596,13742,0.05872459171052322,0.0668359464060687
1986,Next year,No migration background,in school,0.04484304932735426,13742,0.0413827311198742,0.048303367534834316
1986,Next year,No migration background,higher education,0.03139013452914798,13742,0.028474707795737728,0.03430556126255824
1986,Next year,No migration background,higher vocational,0.03139013452914798,13742,0.028474707795737728,0.03430556126255824
1986,Next year,No migration background,vocational + Abi,0.02242152466367713,13742,0.01994615830052857,0.02489689102682569
1986,Next year,No migration background,inadequately,0.02242152466367713,13742,0.01994615830052857,0.02489689102682569
1986,Next year,Direct migration background,vocational + Abi,0.02242152466367713,13742,0.01994615830052857,0.02489689102682569
1986,Next year,Indirect migration background,general elementary,0.008968609865470852,13742,0.007392315326777485,0.010544904404164218
1986,Next year,Direct migration background,higher education,0.008968609865470852,13742,0.007392315326777485,0.010544904404164218
1986,Next year,Indirect migration background,middle vocational,0.004484304932735426,13742,0.0033671774826702153,0.005601432382800637
1986,Next year,Direct migration background,higher vocational,0.004484304932735426,13742,0.0033671774826702153,0.005601432382800637
1986,Next year,Direct migration background,in school,0.004484304932735426,13742,0.0033671774826702153,0.005601432382800637
1986,In the next 2 to 5 years,No migration background,middle vocational,0.42857142857142855,13742,0.42029727300032727,0.43684558414252983
1986,In the next 2 to 5 years,No migration background,general elementary,0.14540816326530612,13742,0.13951423475819136,0.15130209177242088
1986,In the next 2 to 5 years,Direct migration background,middle vocational,0.07653061224489796,13742,0.07208573322540938,0.08097549126438654
1986,In the next 2 to 5 years,Direct migration background,general elementary,0.06887755102040816,13742,0.06464333172858983,0.07311177031222649
1986,In the next 2 to 5 years,No migration background,in school,0.061224489795918366,13742,0.05721605740913813,0.0652329221826986
1986,In the next 2 to 5 years,No migration background,higher education,0.04336734693877551,13742,0.03996181367385024,0.04677288020370078
1986,In the next 2 to 5 years,Direct migration background,inadequately,0.03571428571428571,13742,0.032611477375122724,0.0388170940534487
1986,In the next 2 to 5 years,No migration background,vocational + Abi,0.03571428571428571,13742,0.032611477375122724,0.0388170940534487
1986,In the next 2 to 5 years,No migration background,higher vocational,0.03316326530612245,13742,0.03016937204057997,0.03615715857166493
1986,In the next 2 to 5 years,Indirect migration background,general elementary,0.02040816326530612,13742,0.018044118816420034,0.022772207714192208
1986,In the next 2 to 5 years,Direct migration background,vocational + Abi,0.017857142857142856,13742,0.01564290425916673,0.020071381455118983
1986,In the next 2 to 5 years,No migration background,inadequately,0.012755102040816327,13742,0.010878874455481313,0.014631329626151341
1986,In the next 2 to 5 years,Direct migration background,in school,0.007653061224489796,13742,0.006195991077621508,0.009110131371358084
1986,In the next 2 to 5 years,Indirect migration background,middle vocational,0.002551020408163265,13742,0.0017076207688845667,0.0033944200474419635
1986,In the next 2 to 5 years,Indirect migration background,in school,0.002551020408163265,13742,0.0017076207688845667,0.0033944200474419635
1986,In the next 2 to 5 years,Direct migration background,higher vocational,0.002551020408163265,13742,0.0017076207688845667,0.0033944200474419635
1986,In the next 2 to 5 years,Indirect migration background,inadequately,0.002551020408163265,13742,0.0017076207688845667,0.0033944200474419635
1986,In the next 2 to 5 years,Direct migration background,higher education,0.002551020408163265,13742,0.0017076207688845667,0.0033944200474419635
1986,"In the distant future, in more than five years",No migration background,middle vocational,0.42338709677419356,13742,0.41512591674114757,0.43164827680723955
1986,"In the distant future, in more than five years",No migration background,general elementary,0.16532258064516128,13742,0.15911165229067187,0.1715335089996507
1986,"In the distant future, in more than five years",No migration background,in school,0.09274193548387097,13742,0.08789201525416486,0.09759185571357708
1986,"In the distant future, in more than five years",No migration background,higher vocational,0.06451612903225806,13742,0.06040857389162569,0.06862368417289043
1986,"In the distant future, in more than five years",Direct migration background,general elementary,0.06048387096774194,13742,0.0564981856348445,0.06446955630063937
1986,"In the distant future, in more than five years",Direct migration background,middle vocational,0.06048387096774194,13742,0.0564981856348445,0.06446955630063937
1986,"In the distant future, in more than five years",Indirect migration background,general elementary,0.028225806451612902,13742,0.02545671716280409,0.030994895740421715
1986,"In the distant future, in more than five years",No migration background,higher education,0.020161290322580645,13742,0.017811291972291046,0.022511288672870243
1986,"In the distant future, in more than five years",Direct migration background,inadequately,0.016129032258064516,13742,0.01402280937301091,0.01823525514311812
1986,"In the distant future, in more than five years",No migration background,inadequately,0.016129032258064516,13742,0.01402280937301091,0.01823525514311812
1986,"In the distant future, in more than five years",Indirect migration background,middle vocational,0.016129032258064516,13742,0.01402280937301091,0.01823525514311812
1986,"In the distant future, in more than five years",Direct migration background,in school,0.008064516129032258,13742,0.006569100312212655,0.009559931945851861
1986,"In the distant future, in more than five years",Direct migration background,higher education,0.008064516129032258,13742,0.006569100312212655,0.009559931945851861
1986,"In the distant future, in more than five years",No migration background,vocational + Abi,0.008064516129032258,13742,0.006569100312212655,0.009559931945851861
1986,"In the distant future, in more than five years",Direct migration background,higher vocational,0.008064516129032258,13742,0.006569100312212655,0.009559931945851861
1986,"In the distant future, in more than five years",Direct migration background,vocational + Abi,0.004032258064516129,13742,0.0029726923545645286,0.005091823774467729
1987,As soon as possible,No migration background,middle vocational,0.297008547008547,13496,0.28929928097665897,0.30471781304043505
1987,As soon as possible,Direct migration background,general elementary,0.16452991452991453,13496,0.15827471129419024,0.17078511776563882
1987,As soon as possible,No migration background,general elementary,0.14316239316239315,13496,0.13725334851867035,0.14907143780611595
1987,As soon as possible,Direct migration background,middle vocational,0.12179487179487179,13496,0.11627707093830231,0.12731267265144128
1987,As soon as possible,Direct migration background,inadequately,0.12179487179487179,13496,0.11627707093830231,0.12731267265144128
1987,As soon as possible,No migration background,higher education,0.03205128205128205,13496,0.02907959950149113,0.035022964601072966
1987,As soon as possible,No migration background,higher vocational,0.021367521367521368,13496,0.018927798917733524,0.023807243817309212
1987,As soon as possible,No migration background,inadequately,0.019230769230769232,13496,0.016913719895655523,0.02154781856588294
1987,As soon as possible,Direct migration background,vocational + Abi,0.014957264957264958,13496,0.01290937240677464,0.017005157507755275
1987,As soon as possible,Direct migration background,higher education,0.014957264957264958,13496,0.01290937240677464,0.017005157507755275
1987,As soon as possible,No migration background,vocational + Abi,0.01282051282051282,13496,0.010922477471525738,0.014718548169499902
1987,As soon as possible,Direct migration background,higher vocational,0.010683760683760684,13496,0.00894922523017236,0.012418296137349008
1987,As soon as possible,Indirect migration background,middle vocational,0.008547008547008548,13496,0.0069939183823353075,0.010100098711681788
1987,As soon as possible,Indirect migration background,general elementary,0.008547008547008548,13496,0.0069939183823353075,0.010100098711681788
1987,As soon as possible,No migration background,in school,0.00641025641025641,13496,0.005063792283161218,0.007756720537351602
1987,As soon as possible,Indirect migration background,higher vocational,0.002136752136752137,13496,0.0013577007162721777,0.002915803557232096
1987,Next year,No migration background,middle vocational,0.36577181208053694,13496,0.35764572590640875,0.37389789825466513
1987,Next year,No migration background,general elementary,0.1476510067114094,13496,0.14166578188027418,0.15363623154254463
1987,Next year,Direct migration background,general elementary,0.10067114093959731,13496,0.09559463034526772,0.1057476515339269
1987,Next year,Direct migration background,middle vocational,0.06711409395973154,13496,0.06289251741437256,0.07133567050509053
1987,Next year,Direct migration background,inadequately,0.06375838926174497,13496,0.05963631155458586,0.06788046696890408
1987,Next year,No migration background,in school,0.06375838926174497,13496,0.05963631155458586,0.06788046696890408
1987,Next year,No migration background,higher education,0.04697986577181208,13496,0.043409929525363315,0.05054980201826085
1987,Next year,No migration background,vocational + Abi,0.03355704697986577,13496,0.030518726952249928,0.036595367007481616
1987,Next year,No migration background,higher vocational,0.026845637583892617,13496,0.024118661902971156,0.029572613264814078
1987,Next year,Indirect migration background,general elementary,0.020134228187919462,13496,0.017764468412672468,0.022503987963166456
1987,Next year,Direct migration background,in school,0.016778523489932886,13496,0.014611537593204894,0.01894550938666088
1987,Next year,No migration background,inadequately,0.016778523489932886,13496,0.014611537593204894,0.01894550938666088
1987,Next year,Direct migration background,vocational + Abi,0.010067114093959731,13496,0.008382854973297547,0.011751373214621915
1987,Next year,Indirect migration background,middle vocational,0.010067114093959731,13496,0.008382854973297547,0.011751373214621915
1987,Next year,Indirect migration background,in school,0.003355704697986577,13496,0.0023800065129080334,0.004331402883065121
1987,Next year,Direct migration background,higher vocational,0.003355704697986577,13496,0.0023800065129080334,0.004331402883065121
1987,Next year,Direct migration background,higher education,0.003355704697986577,13496,0.0023800065129080334,0.004331402883065121
1987,In the next 2 to 5 years,No migration background,middle vocational,0.4474327628361858,13496,0.43904376672648676,0.4558217589458849
1987,In the next 2 to 5 years,No migration background,general elementary,0.1466992665036675,13496,0.14073003300916298,0.152668499998172
1987,In the next 2 to 5 years,Direct migration background,general elementary,0.07090464547677261,13496,0.06657431515701755,0.07523497579652767
1987,In the next 2 to 5 years,No migration background,in school,0.061124694376528114,13496,0.05708297789746222,0.065166410855594
1987,In the next 2 to 5 years,Direct migration background,middle vocational,0.05623471882640587,13496,0.05234795816146742,0.06012147949134432
1987,In the next 2 to 5 years,No migration background,higher education,0.044009779951100246,13496,0.04054915240956603,0.04747040749263446
1987,In the next 2 to 5 years,Direct migration background,inadequately,0.034229828850855744,13496,0.031162270771107177,0.03729738693060431
1987,In the next 2 to 5 years,No migration background,higher vocational,0.034229828850855744,13496,0.031162270771107177,0.03729738693060431
1987,In the next 2 to 5 years,No migration background,vocational + Abi,0.03178484107579462,13496,0.02882512877354324,0.03474455337804601
1987,In the next 2 to 5 years,Indirect migration background,middle vocational,0.019559902200488997,13496,0.01722350106645146,0.021896303334526534
1987,In the next 2 to 5 years,Indirect migration background,general elementary,0.017114914425427872,13496,0.014926687915562425,0.01930314093529332
1987,In the next 2 to 5 years,Direct migration background,vocational + Abi,0.009779951100244499,13496,0.008119646635275939,0.011440255565213059
1987,In the next 2 to 5 years,Direct migration background,in school,0.007334963325183374,13496,0.005895323431902328,0.00877460321846442
1987,In the next 2 to 5 years,No migration background,inadequately,0.007334963325183374,13496,0.005895323431902328,0.00877460321846442
1987,In the next 2 to 5 years,Indirect migration background,higher education,0.0024449877750611247,13496,0.0016117665774617153,0.003278208972660534
1987,In the next 2 to 5 years,Indirect migration background,higher vocational,0.0024449877750611247,13496,0.0016117665774617153,0.003278208972660534
1987,In the next 2 to 5 years,Indirect migration background,inadequately,0.0024449877750611247,13496,0.0016117665774617153,0.003278208972660534
1987,In the next 2 to 5 years,Direct migration background,higher vocational,0.0024449877750611247,13496,0.0016117665774617153,0.003278208972660534
1987,In the next 2 to 5 years,Indirect migration background,in school,0.0024449877750611247,13496,0.0016117665774617153,0.003278208972660534
1987,"In the distant future, in more than five years",No migration background,middle vocational,0.3963963963963964,13496,0.38814372985341716,0.40464906293937564
1987,"In the distant future, in more than five years",No migration background,general elementary,0.16666666666666666,13496,0.16037903216507277,0.17295430116826055
1987,"In the distant future, in more than five years",No migration background,in school,0.1036036036036036,13496,0.09846208965531682,0.10874511755189038
1987,"In the distant future, in more than five years",Direct migration background,general elementary,0.07207207207207207,13496,0.06770898215140574,0.0764351619927384
1987,"In the distant future, in more than five years",No migration background,higher vocational,0.05855855855855856,13496,0.054597188804478704,0.06251992831263842
1987,"In the distant future, in more than five years",Direct migration background,inadequately,0.05405405405405406,13496,0.05023899879812592,0.057869109309982195
1987,"In the distant future, in more than five years",Direct migration background,middle vocational,0.036036036036036036,13496,0.032891529930704114,0.03918054214136796
1987,"In the distant future, in more than five years",Indirect migration background,middle vocational,0.018018018018018018,13496,0.0157738322463238,0.020262203789712236
1987,"In the distant future, in more than five years",No migration background,vocational + Abi,0.013513513513513514,13496,0.011565539105660305,0.015461487921366724
