year,bula_h,migback,plb0418,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1984,Bremen,No migration background,As soon as possible,0.45454545454545453,16099,0.44685371511592836,0.4622371939749807
1984,Bremen,No migration background,"In the distant future, in more than five years",0.18181818181818182,16099,0.1758601860753975,0.18777617756096615
1984,Bremen,No migration background,In the next 2 to 5 years,0.18181818181818182,16099,0.1758601860753975,0.18777617756096615
1984,Bremen,No migration background,Next year,0.18181818181818182,16099,0.1758601860753975,0.18777617756096615
1984,Bremen,Direct migration background,As soon as possible,0.5,16099,0.4922762781479938,0.5077237218520062
1984,Bremen,Direct migration background,In the next 2 to 5 years,0.25,16099,0.24331106066439764,0.2566889393356024
1984,Bremen,Direct migration background,Next year,0.125,16099,0.11989123819593908,0.13010876180406092
1984,Bremen,Direct migration background,"In the distant future, in more than five years",0.125,16099,0.11989123819593908,0.13010876180406092
1984,North Rhine-Westphalia,No migration background,In the next 2 to 5 years,0.3922518159806295,16099,0.38470956574054843,0.3997940662207106
1984,North Rhine-Westphalia,No migration background,"In the distant future, in more than five years",0.23002421307506055,16099,0.22352318663797252,0.23652523951214857
1984,North Rhine-Westphalia,No migration background,As soon as possible,0.20581113801452786,16099,0.19956584305932218,0.21205643296973353
1984,North Rhine-Westphalia,No migration background,Next year,0.17191283292978207,16099,0.16608444034620198,0.17774122551336216
1984,North Rhine-Westphalia,Direct migration background,As soon as possible,0.4925373134328358,16099,0.4848144519230046,0.5002601749426671
1984,North Rhine-Westphalia,Direct migration background,In the next 2 to 5 years,0.23383084577114427,16099,0.2272924703529556,0.24036922118933293
1984,North Rhine-Westphalia,Direct migration background,"In the distant future, in more than five years",0.13930348258706468,16099,0.1339546053434317,0.14465235983069766
1984,North Rhine-Westphalia,Direct migration background,Next year,0.13432835820895522,16099,0.12906070628438665,0.1395960101335238
1984,North Rhine-Westphalia,Indirect migration background,"In the distant future, in more than five years",0.3333333333333333,16099,0.3260513385365969,0.3406153281300697
1984,North Rhine-Westphalia,Indirect migration background,In the next 2 to 5 years,0.26666666666666666,16099,0.25983555003515374,0.2734977832981796
1984,North Rhine-Westphalia,Indirect migration background,Next year,0.26666666666666666,16099,0.25983555003515374,0.2734977832981796
1984,North Rhine-Westphalia,Indirect migration background,As soon as possible,0.13333333333333333,16099,0.1280822122078743,0.13858445445879236
1984,Hesse,No migration background,In the next 2 to 5 years,0.38095238095238093,16099,0.3734507793445823,0.38845398256017954
1984,Hesse,No migration background,As soon as possible,0.23809523809523808,16099,0.23151589824747182,0.24467457794300435
1984,Hesse,No migration background,"In the distant future, in more than five years",0.21428571428571427,16099,0.2079472279938165,0.22062420057761203
1984,Hesse,No migration background,Next year,0.16666666666666666,16099,0.16090974429987118,0.17242358903346214
1984,Hesse,Direct migration background,As soon as possible,0.5764705882352941,16099,0.5688377336991938,0.5841034427713944
1984,Hesse,Direct migration background,In the next 2 to 5 years,0.2235294117647059,16099,0.21709384998616918,0.2299649735432426
1984,Hesse,Direct migration background,"In the distant future, in more than five years",0.11764705882352941,16099,0.11267005095736543,0.12262406668969339
1984,Hesse,Direct migration background,Next year,0.08235294117647059,16099,0.07810641293397688,0.08659946941896429
1984,Hesse,Indirect migration background,In the next 2 to 5 years,0.42857142857142855,16099,0.42092692647359725,0.43621593066925984
1984,Hesse,Indirect migration background,"In the distant future, in more than five years",0.2857142857142857,16099,0.2787358419811561,0.2926927294474153
1984,Hesse,Indirect migration background,Next year,0.14285714285714285,16099,0.13745166358497157,0.14826262212931413
1984,Hesse,Indirect migration background,As soon as possible,0.14285714285714285,16099,0.13745166358497157,0.14826262212931413
1984,"Rhineland-Palatinate, Saarland",No migration background,In the next 2 to 5 years,0.38317757009345793,16099,0.37566762538389586,0.39068751480302
1984,"Rhineland-Palatinate, Saarland",No migration background,As soon as possible,0.29906542056074764,16099,0.2919928308588413,0.30613801026265397
1984,"Rhineland-Palatinate, Saarland",No migration background,"In the distant future, in more than five years",0.17757009345794392,16099,0.17166684611880195,0.18347334079708588
1984,"Rhineland-Palatinate, Saarland",No migration background,Next year,0.14018691588785046,16099,0.1348238592102067,0.1455499725654942
1984,"Rhineland-Palatinate, Saarland",Direct migration background,As soon as possible,0.34782608695652173,16099,0.34046877098045325,0.3551834029325902
1984,"Rhineland-Palatinate, Saarland",Direct migration background,"In the distant future, in more than five years",0.30434782608695654,16099,0.29723998357695874,0.31145566859695434
1984,"Rhineland-Palatinate, Saarland",Direct migration background,In the next 2 to 5 years,0.2608695652173913,16099,0.25408645504461985,0.26765267539016274
1984,"Rhineland-Palatinate, Saarland",Direct migration background,Next year,0.08695652173913043,16099,0.08260387490874098,0.09130916856951989
1984,"Rhineland-Palatinate, Saarland",Indirect migration background,As soon as possible,0.5,16099,0.4922762781479938,0.5077237218520062
1984,"Rhineland-Palatinate, Saarland",Indirect migration background,"In the distant future, in more than five years",0.5,16099,0.4922762781479938,0.5077237218520062
1984,Baden-Wuerttemberg,No migration background,In the next 2 to 5 years,0.36633663366336633,16099,0.3588940093662053,0.37377925796052736
1984,Baden-Wuerttemberg,No migration background,"In the distant future, in more than five years",0.29207920792079206,16099,0.2850549689816558,0.29910344685992835
1984,Baden-Wuerttemberg,No migration background,As soon as possible,0.19306930693069307,16099,0.18697209406397255,0.1991665197974136
1984,Baden-Wuerttemberg,No migration background,Next year,0.1485148514851485,16099,0.1430215921485669,0.1540081108217301
1984,Baden-Wuerttemberg,Direct migration background,As soon as possible,0.4322033898305085,16099,0.424550999693923,0.43985577996709396
1984,Baden-Wuerttemberg,Direct migration background,Next year,0.22033898305084745,16099,0.2139364002814721,0.2267415658202228
1984,Baden-Wuerttemberg,Direct migration background,"In the distant future, in more than five years",0.17796610169491525,16099,0.1720576984448994,0.1838745049449311
1984,Baden-Wuerttemberg,Direct migration background,In the next 2 to 5 years,0.1694915254237288,16099,0.16369586876401102,0.1752871820834466
1984,Baden-Wuerttemberg,Indirect migration background,In the next 2 to 5 years,0.375,16099,0.3675215384741104,0.3824784615258896
1984,Baden-Wuerttemberg,Indirect migration background,"In the distant future, in more than five years",0.375,16099,0.3675215384741104,0.3824784615258896
1984,Baden-Wuerttemberg,Indirect migration background,Next year,0.125,16099,0.11989123819593908,0.13010876180406092
1984,Baden-Wuerttemberg,Indirect migration background,As soon as possible,0.125,16099,0.11989123819593908,0.13010876180406092
1984,Bavaria,No migration background,In the next 2 to 5 years,0.40969162995594716,16099,0.40209493587981493,0.4172883240320794
1984,Bavaria,No migration background,"In the distant future, in more than five years",0.27312775330396477,16099,0.2662448989317087,0.2800106076762208
1984,Bavaria,No migration background,As soon as possible,0.19823788546255505,16099,0.1920794170977881,0.204396353827322
1984,Bavaria,No migration background,Next year,0.11894273127753303,16099,0.11394206763367414,0.12394339492139193
1984,Bavaria,Direct migration background,As soon as possible,0.4675324675324675,16099,0.45982504666071106,0.475239888404224
1984,Bavaria,Direct migration background,"In the distant future, in more than five years",0.19480519480519481,16099,0.18868722442178193,0.2009231651886077
1984,Bavaria,Direct migration background,In the next 2 to 5 years,0.19480519480519481,16099,0.18868722442178193,0.2009231651886077
1984,Bavaria,Direct migration background,Next year,0.14285714285714285,16099,0.13745166358497157,0.14826262212931413
1984,Bavaria,Indirect migration background,In the next 2 to 5 years,0.42857142857142855,16099,0.42092692647359725,0.43621593066925984
1984,Bavaria,Indirect migration background,As soon as possible,0.2857142857142857,16099,0.2787358419811561,0.2926927294474153
1984,Bavaria,Indirect migration background,Next year,0.14285714285714285,16099,0.13745166358497157,0.14826262212931413
1984,Bavaria,Indirect migration background,"In the distant future, in more than five years",0.14285714285714285,16099,0.13745166358497157,0.14826262212931413
1984,Berlin,No migration background,In the next 2 to 5 years,0.40625,16099,0.3986632614225627,0.4138367385774373
1984,Berlin,No migration background,Next year,0.28125,16099,0.2743046871121593,0.2881953128878407
1984,Berlin,No migration background,As soon as possible,0.1875,16099,0.1814706715617544,0.1935293284382456
1984,Berlin,No migration background,"In the distant future, in more than five years",0.125,16099,0.11989123819593908,0.13010876180406092
1984,Berlin,Direct migration background,As soon as possible,0.4090909090909091,16099,0.4014959249523191,0.4166858932294991
1984,Berlin,Direct migration background,In the next 2 to 5 years,0.22727272727272727,16099,0.22079916390996945,0.23374629063548508
1984,Berlin,Direct migration background,"In the distant future, in more than five years",0.18181818181818182,16099,0.1758601860753975,0.18777617756096615
1984,Berlin,Direct migration background,Next year,0.18181818181818182,16099,0.1758601860753975,0.18777617756096615
1984,Berlin,Indirect migration background,"In the distant future, in more than five years",1.0,16099,1.0,1.0
1985,Schleswig-Holstein,No migration background,In the next 2 to 5 years,0.34615384615384615,14443,0.33839495368169215,0.35391273862600015
1985,Schleswig-Holstein,No migration background,As soon as possible,0.3269230769230769,14443,0.31927270577411787,0.334573448072036
1985,Schleswig-Holstein,No migration background,Next year,0.17307692307692307,14443,0.16690700347958098,0.17924684267426516
1985,Schleswig-Holstein,No migration background,"In the distant future, in more than five years",0.15384615384615385,14443,0.1479618464276466,0.15973046126466112
1985,Schleswig-Holstein,Direct migration background,As soon as possible,0.375,14443,0.3671044387257816,0.3828955612742184
1985,Schleswig-Holstein,Direct migration background,Next year,0.25,14443,0.24293799530813312,0.2570620046918669
1985,Schleswig-Holstein,Direct migration background,In the next 2 to 5 years,0.25,14443,0.24293799530813312,0.2570620046918669
1985,Schleswig-Holstein,Direct migration background,"In the distant future, in more than five years",0.125,14443,0.11960630482356445,0.13039369517643554
1985,Schleswig-Holstein,Indirect migration background,As soon as possible,1.0,14443,1.0,1.0
1985,Hamburg,No migration background,In the next 2 to 5 years,0.38095238095238093,14443,0.3730323889935932,0.38887237291116866
1985,Hamburg,No migration background,As soon as possible,0.2857142857142857,14443,0.2783466299601089,0.2930819414684625
1985,Hamburg,No migration background,Next year,0.19047619047619047,14443,0.18407202526107921,0.19688035569130172
1985,Hamburg,No migration background,"In the distant future, in more than five years",0.14285714285714285,14443,0.13715018124983966,0.14856410446444604
1985,Hamburg,Direct migration background,As soon as possible,0.75,14443,0.7429379953081331,0.7570620046918669
1985,Hamburg,Direct migration background,"In the distant future, in more than five years",0.08333333333333333,14443,0.07882576351526946,0.0878409031513972
1985,Hamburg,Direct migration background,In the next 2 to 5 years,0.08333333333333333,14443,0.07882576351526946,0.0878409031513972
1985,Hamburg,Direct migration background,Next year,0.08333333333333333,14443,0.07882576351526946,0.0878409031513972
1985,Lower Saxony,No migration background,As soon as possible,0.36875,14443,0.36088146146979005,0.37661853853021
1985,Lower Saxony,No migration background,In the next 2 to 5 years,0.2875,14443,0.28011860027042734,0.2948813997295726
1985,Lower Saxony,No migration background,Next year,0.2125,14443,0.20582836752255151,0.21917163247744847
1985,Lower Saxony,No migration background,"In the distant future, in more than five years",0.13125,14443,0.12574288138572476,0.13675711861427525
1985,Lower Saxony,Direct migration background,As soon as possible,0.7333333333333333,14443,0.726121221624431,0.7405454450422355
1985,Lower Saxony,Direct migration background,In the next 2 to 5 years,0.1,14443,0.09510729962815871,0.1048927003718413
1985,Lower Saxony,Direct migration background,Next year,0.1,14443,0.09510729962815871,0.1048927003718413
1985,Lower Saxony,Direct migration background,"In the distant future, in more than five years",0.06666666666666667,14443,0.06259848700276187,0.07073484633057146
1985,Lower Saxony,Indirect migration background,In the next 2 to 5 years,0.6666666666666666,14443,0.6589785297527935,0.6743548035805398
1985,Lower Saxony,Indirect migration background,Next year,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Bremen,No migration background,As soon as possible,0.5454545454545454,14443,0.5373338110279654,0.5535752798811254
1985,Bremen,No migration background,Next year,0.2727272727272727,14443,0.2654638670452505,0.2799906784092949
1985,Bremen,No migration background,In the next 2 to 5 years,0.18181818181818182,14443,0.17552788797955832,0.18810847565680533
1985,Bremen,Direct migration background,As soon as possible,0.7777777777777778,14443,0.7709974783379364,0.7845580772176192
1985,Bremen,Direct migration background,Next year,0.2222222222222222,14443,0.2154419227823809,0.22900252166206353
1985,North Rhine-Westphalia,No migration background,In the next 2 to 5 years,0.32142857142857145,14443,0.31381186197075717,0.32904528088638574
1985,North Rhine-Westphalia,No migration background,As soon as possible,0.275974025974026,14443,0.2686838410706357,0.28326421087741627
1985,North Rhine-Westphalia,No migration background,Next year,0.2435064935064935,14443,0.23650669979208122,0.2505062872209058
1985,North Rhine-Westphalia,No migration background,"In the distant future, in more than five years",0.1590909090909091,14443,0.1531257151056232,0.16505610307619498
1985,North Rhine-Westphalia,Direct migration background,As soon as possible,0.4962962962962963,14443,0.48814201939706786,0.5044505731955248
1985,North Rhine-Westphalia,Direct migration background,In the next 2 to 5 years,0.24444444444444444,14443,0.23743553170530124,0.25145335718358763
1985,North Rhine-Westphalia,Direct migration background,Next year,0.13333333333333333,14443,0.1277893389621819,0.13887732770448477
1985,North Rhine-Westphalia,Direct migration background,"In the distant future, in more than five years",0.1259259259259259,14443,0.1205151560733933,0.13133669577845852
1985,North Rhine-Westphalia,Indirect migration background,Next year,0.36363636363636365,14443,0.35579098883427557,0.3714817384384517
1985,North Rhine-Westphalia,Indirect migration background,As soon as possible,0.2727272727272727,14443,0.2654638670452505,0.2799906784092949
1985,North Rhine-Westphalia,Indirect migration background,"In the distant future, in more than five years",0.18181818181818182,14443,0.17552788797955832,0.18810847565680533
1985,North Rhine-Westphalia,Indirect migration background,In the next 2 to 5 years,0.18181818181818182,14443,0.17552788797955832,0.18810847565680533
1985,Hesse,No migration background,As soon as possible,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Hesse,No migration background,In the next 2 to 5 years,0.3010752688172043,14443,0.29359391643386185,0.3085566212005468
1985,Hesse,No migration background,"In the distant future, in more than five years",0.20430107526881722,14443,0.19772544966960934,0.2108767008680251
1985,Hesse,No migration background,Next year,0.16129032258064516,14443,0.15529189599317542,0.1672887491681149
1985,Hesse,Direct migration background,As soon as possible,0.5466666666666666,14443,0.5385477611151133,0.55478557221822
1985,Hesse,Direct migration background,In the next 2 to 5 years,0.25333333333333335,14443,0.24624021971768204,0.26042644694898465
1985,Hesse,Direct migration background,Next year,0.12,14443,0.11470020190357129,0.12529979809642872
1985,Hesse,Direct migration background,"In the distant future, in more than five years",0.08,14443,0.07557547887594836,0.08442452112405165
1985,Hesse,Indirect migration background,In the next 2 to 5 years,0.6666666666666666,14443,0.6589785297527935,0.6743548035805398
1985,Hesse,Indirect migration background,"In the distant future, in more than five years",0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,"Rhineland-Palatinate, Saarland",No migration background,As soon as possible,0.42028985507246375,14443,0.41223964396088913,0.42834006618403836
1985,"Rhineland-Palatinate, Saarland",No migration background,In the next 2 to 5 years,0.2753623188405797,14443,0.26807714234673674,0.2826474953344227
1985,"Rhineland-Palatinate, Saarland",No migration background,Next year,0.17391304347826086,14443,0.1677313662371362,0.18009472071938554
1985,"Rhineland-Palatinate, Saarland",No migration background,"In the distant future, in more than five years",0.13043478260869565,14443,0.12494221824402198,0.13592734697336933
1985,"Rhineland-Palatinate, Saarland",Direct migration background,As soon as possible,0.45,14443,0.44188637432748507,0.45811362567251496
1985,"Rhineland-Palatinate, Saarland",Direct migration background,"In the distant future, in more than five years",0.25,14443,0.24293799530813312,0.2570620046918669
1985,"Rhineland-Palatinate, Saarland",Direct migration background,In the next 2 to 5 years,0.2,14443,0.1934763995042116,0.2065236004957884
1985,"Rhineland-Palatinate, Saarland",Direct migration background,Next year,0.1,14443,0.09510729962815871,0.1048927003718413
1985,"Rhineland-Palatinate, Saarland",Indirect migration background,Next year,0.6666666666666666,14443,0.6589785297527935,0.6743548035805398
1985,"Rhineland-Palatinate, Saarland",Indirect migration background,"In the distant future, in more than five years",0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Baden-Wuerttemberg,No migration background,In the next 2 to 5 years,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Baden-Wuerttemberg,No migration background,Next year,0.28,14443,0.2726772766049714,0.2873227233950287
1985,Baden-Wuerttemberg,No migration background,"In the distant future, in more than five years",0.2,14443,0.1934763995042116,0.2065236004957884
1985,Baden-Wuerttemberg,No migration background,As soon as possible,0.18666666666666668,14443,0.18031196688635817,0.19302136644697518
1985,Baden-Wuerttemberg,Direct migration background,As soon as possible,0.5370370370370371,14443,0.52890493893386,0.5451691351402141
1985,Baden-Wuerttemberg,Direct migration background,Next year,0.21296296296296297,14443,0.20628603038106771,0.21963989554485822
1985,Baden-Wuerttemberg,Direct migration background,In the next 2 to 5 years,0.16666666666666666,14443,0.1605886607639024,0.1727446725694309
1985,Baden-Wuerttemberg,Direct migration background,"In the distant future, in more than five years",0.08333333333333333,14443,0.07882576351526946,0.0878409031513972
1985,Baden-Wuerttemberg,Indirect migration background,In the next 2 to 5 years,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Baden-Wuerttemberg,Indirect migration background,Next year,0.2222222222222222,14443,0.2154419227823809,0.22900252166206353
1985,Baden-Wuerttemberg,Indirect migration background,"In the distant future, in more than five years",0.2222222222222222,14443,0.2154419227823809,0.22900252166206353
1985,Baden-Wuerttemberg,Indirect migration background,As soon as possible,0.2222222222222222,14443,0.2154419227823809,0.22900252166206353
1985,Bavaria,No migration background,In the next 2 to 5 years,0.31736526946107785,14443,0.30977422989519565,0.32495630902696004
1985,Bavaria,No migration background,As soon as possible,0.2994011976047904,14443,0.2919317441107241,0.3068706510988567
1985,Bavaria,No migration background,Next year,0.24550898203592814,14443,0.23848977430318496,0.2525281897686713
1985,Bavaria,No migration background,"In the distant future, in more than five years",0.1377245508982036,14443,0.1321042954066107,0.1433448063897965
1985,Bavaria,Direct migration background,As soon as possible,0.49019607843137253,14443,0.4820431455326204,0.49834901133012466
1985,Bavaria,Direct migration background,In the next 2 to 5 years,0.27450980392156865,14443,0.267231636031533,0.2817879718116043
1985,Bavaria,Direct migration background,Next year,0.19607843137254902,14443,0.18960329204061926,0.20255357070447877
1985,Bavaria,Direct migration background,"In the distant future, in more than five years",0.0392156862745098,14443,0.03604998283938556,0.042381389709634044
1985,Bavaria,Indirect migration background,As soon as possible,0.3,14443,0.29252627673109954,0.30747372326890043
1985,Bavaria,Indirect migration background,In the next 2 to 5 years,0.3,14443,0.29252627673109954,0.30747372326890043
1985,Bavaria,Indirect migration background,"In the distant future, in more than five years",0.2,14443,0.1934763995042116,0.2065236004957884
1985,Bavaria,Indirect migration background,Next year,0.2,14443,0.1934763995042116,0.2065236004957884
1985,Berlin,No migration background,As soon as possible,0.37037037037037035,14443,0.36249469036245835,0.37824605037828235
1985,Berlin,No migration background,In the next 2 to 5 years,0.37037037037037035,14443,0.36249469036245835,0.37824605037828235
1985,Berlin,No migration background,Next year,0.2222222222222222,14443,0.2154419227823809,0.22900252166206353
1985,Berlin,No migration background,"In the distant future, in more than five years",0.037037037037037035,14443,0.03395704016417513,0.04011703390989894
1985,Berlin,Direct migration background,As soon as possible,0.6818181818181818,14443,0.6742219303298712,0.6894144333064923
1985,Berlin,Direct migration background,In the next 2 to 5 years,0.18181818181818182,14443,0.17552788797955832,0.18810847565680533
1985,Berlin,Direct migration background,Next year,0.13636363636363635,14443,0.13076680640169858,0.14196046632557413
1985,Berlin,Indirect migration background,In the next 2 to 5 years,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Berlin,Indirect migration background,"In the distant future, in more than five years",0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Berlin,Indirect migration background,As soon as possible,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1986,Schleswig-Holstein,No migration background,As soon as possible,0.4878048780487805,13742,0.4794474645981733,0.4961622914993877
1986,Schleswig-Holstein,No migration background,In the next 2 to 5 years,0.3170731707317073,13742,0.3092928422270872,0.32485349923632745
1986,Schleswig-Holstein,No migration background,"In the distant future, in more than five years",0.0975609756097561,13742,0.09259987424910142,0.10252207697041078
1986,Schleswig-Holstein,No migration background,Next year,0.0975609756097561,13742,0.09259987424910142,0.10252207697041078
1986,Schleswig-Holstein,Direct migration background,In the next 2 to 5 years,0.4,13742,0.3918090038819146,0.40819099611808546
1986,Schleswig-Holstein,Direct migration background,As soon as possible,0.4,13742,0.3918090038819146,0.40819099611808546
1986,Schleswig-Holstein,Direct migration background,"In the distant future, in more than five years",0.2,13742,0.19331207967519096,0.20668792032480907
1986,Schleswig-Holstein,Indirect migration background,In the next 2 to 5 years,1.0,13742,1.0,1.0
1986,Hamburg,No migration background,As soon as possible,0.4090909090909091,13742,0.4008703501168238,0.4173114680649944
1986,Hamburg,No migration background,Next year,0.2727272727272727,13742,0.2652809126199223,0.2801736328346231
1986,Hamburg,No migration background,In the next 2 to 5 years,0.18181818181818182,13742,0.17536944479948935,0.1882669188368743
1986,Hamburg,No migration background,"In the distant future, in more than five years",0.13636363636363635,13742,0.1306258305490238,0.1421014421782489
1986,Hamburg,Direct migration background,As soon as possible,0.625,13742,0.6169055612378914,0.6330944387621086
1986,Hamburg,Direct migration background,In the next 2 to 5 years,0.25,13742,0.24276011387528634,0.25723988612471366
1986,Hamburg,Direct migration background,Next year,0.125,13742,0.11947044563510655,0.13052955436489347
1986,Hamburg,Indirect migration background,In the next 2 to 5 years,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Hamburg,Indirect migration background,"In the distant future, in more than five years",0.5,13742,0.4916400995939887,0.5083599004060113
1986,Lower Saxony,No migration background,As soon as possible,0.28776978417266186,13742,0.2802003417131114,0.2953392266322123
1986,Lower Saxony,No migration background,"In the distant future, in more than five years",0.2733812949640288,13742,0.26592936466343,0.2808332252646276
1986,Lower Saxony,No migration background,In the next 2 to 5 years,0.2446043165467626,13742,0.23741727083586775,0.2517913622576574
1986,Lower Saxony,No migration background,Next year,0.19424460431654678,13742,0.18762994939634436,0.2008592592367492
1986,Lower Saxony,Direct migration background,As soon as possible,0.3225806451612903,13742,0.3147647441068302,0.33039654621575043
1986,Lower Saxony,Direct migration background,Next year,0.25806451612903225,13742,0.25074843829940235,0.26538059395866215
1986,Lower Saxony,Direct migration background,"In the distant future, in more than five years",0.22580645161290322,13742,0.21881569718762917,0.23279720603817727
1986,Lower Saxony,Direct migration background,In the next 2 to 5 years,0.1935483870967742,13742,0.18694274506606012,0.20015402912748825
1986,Lower Saxony,Indirect migration background,In the next 2 to 5 years,1.0,13742,1.0,1.0
1986,Bremen,No migration background,As soon as possible,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Bremen,No migration background,Next year,0.5,13742,0.4916400995939887,0.5083599004060113
1986,Bremen,Direct migration background,As soon as possible,0.75,13742,0.7427601138752864,0.7572398861247136
1986,Bremen,Direct migration background,In the next 2 to 5 years,0.25,13742,0.24276011387528634,0.25723988612471366
1986,North Rhine-Westphalia,No migration background,In the next 2 to 5 years,0.35735735735735735,13742,0.349344872290492,0.3653698424242227
1986,North Rhine-Westphalia,No migration background,As soon as possible,0.27927927927927926,13742,0.27177802373304316,0.28678053482551535
1986,North Rhine-Westphalia,No migration background,Next year,0.1831831831831832,13742,0.17671568619312325,0.18965068017324313
1986,North Rhine-Westphalia,No migration background,"In the distant future, in more than five years",0.18018018018018017,13742,0.17375413441109905,0.1866062259492613
1986,North Rhine-Westphalia,Direct migration background,As soon as possible,0.46258503401360546,13742,0.4542485721742345,0.47092149585297643
1986,North Rhine-Westphalia,Direct migration background,In the next 2 to 5 years,0.29931972789115646,13742,0.2916627266921216,0.3069767290901913
1986,North Rhine-Westphalia,Direct migration background,Next year,0.1564625850340136,13742,0.150388392899459,0.16253677716856824
1986,North Rhine-Westphalia,Direct migration background,"In the distant future, in more than five years",0.08163265306122448,13742,0.07705470067110953,0.08621060545133943
1986,North Rhine-Westphalia,Indirect migration background,"In the distant future, in more than five years",0.38461538461538464,13742,0.37648113037071934,0.39274963886004993
1986,North Rhine-Westphalia,Indirect migration background,As soon as possible,0.38461538461538464,13742,0.37648113037071934,0.39274963886004993
1986,North Rhine-Westphalia,Indirect migration background,Next year,0.23076923076923078,13742,0.22372475995250926,0.2378137015859523
1986,Hesse,No migration background,In the next 2 to 5 years,0.3625,13742,0.3544624220234391,0.3705375779765609
1986,Hesse,No migration background,"In the distant future, in more than five years",0.25,13742,0.24276011387528634,0.25723988612471366
1986,Hesse,No migration background,As soon as possible,0.2125,13742,0.2056603189872847,0.21933968101271528
1986,Hesse,No migration background,Next year,0.175,13742,0.16864702570868634,0.18135297429131364
1986,Hesse,Direct migration background,As soon as possible,0.5362318840579711,13742,0.5278939614501345,0.5445698066658077
1986,Hesse,Direct migration background,In the next 2 to 5 years,0.2608695652173913,13742,0.25352775170132813,0.26821137873345446
1986,Hesse,Direct migration background,Next year,0.14492753623188406,13742,0.13904170216488837,0.15081337029887976
1986,Hesse,Direct migration background,"In the distant future, in more than five years",0.057971014492753624,13742,0.054063787140674266,0.06187824184483298
