year,regtyp,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Rural regions,Somewhat concerned,0.17808,1967,4745,0.16719,0.18896
2000,Rural regions,Not concerned at all,0.18965,1929,4745,0.17849,0.20080
2001,Urban regions,Very concerned,0.04521,804,8242,0.04072,0.04970
2001,Urban regions,Somewhat concerned,0.15221,2868,8242,0.14446,0.15997
2001,Urban regions,Not concerned at all,0.26092,4570,8242,0.25143,0.27040
2001,Rural regions,Very concerned,0.06345,654,4302,0.05616,0.07073
2001,Rural regions,Somewhat concerned,0.17222,1752,4302,0.16094,0.18351
2001,Rural regions,Not concerned at all,0.20894,1896,4302,0.19679,0.22109
2002,Urban regions,Very concerned,0.06260,1098,8924,0.05758,0.06763
2002,Urban regions,Somewhat concerned,0.17013,3287,8924,0.16233,0.17793
2002,Urban regions,Not concerned at all,0.21471,4539,8924,0.20619,0.22323
2002,Rural regions,Very concerned,0.07388,698,4392,0.06614,0.08162
2002,Rural regions,Somewhat concerned,0.18328,1798,4392,0.17183,0.19472
2002,Rural regions,Not concerned at all,0.18027,1896,4392,0.16890,0.19164
2003,Urban regions,Very concerned,0.07218,1259,8453,0.06667,0.07770
2003,Urban regions,Somewhat concerned,0.17727,3277,8453,0.16913,0.18541
2003,Urban regions,Not concerned at all,0.19542,3917,8453,0.18697,0.20387
2003,Rural regions,Very concerned,0.07784,750,4187,0.06972,0.08595
2003,Rural regions,Somewhat concerned,0.18170,1753,4187,0.17002,0.19338
2003,Rural regions,Not concerned at all,0.17877,1684,4187,0.16716,0.19037
2004,Urban regions,Very concerned,0.09000,1472,8193,0.08380,0.09620
2004,Urban regions,Somewhat concerned,0.18033,3257,8193,0.17201,0.18866
2004,Urban regions,Not concerned at all,0.17493,3464,8193,0.16671,0.18316
2004,Rural regions,Very concerned,0.09849,875,4050,0.08931,0.10767
2004,Rural regions,Somewhat concerned,0.18256,1734,4050,0.17066,0.19446
2004,Rural regions,Not concerned at all,0.15009,1441,4050,0.13908,0.16109
2005,Urban regions,Very concerned,0.08809,1338,7728,0.08177,0.09441
2005,Urban regions,Somewhat concerned,0.19221,3226,7728,0.18342,0.20099
2005,Urban regions,Not concerned at all,0.17171,3164,7728,0.16330,0.18012
2005,Rural regions,Very concerned,0.10346,803,3797,0.09377,0.11315
2005,Rural regions,Somewhat concerned,0.17919,1616,3797,0.16699,0.19139
2005,Rural regions,Not concerned at all,0.15319,1378,3797,0.14173,0.16465
2006,Urban regions,Very concerned,0.08176,1320,8133,0.07580,0.08771
2006,Urban regions,Somewhat concerned,0.17652,3116,8133,0.16823,0.18480
2006,Urban regions,Not concerned at all,0.19255,3697,8133,0.18398,0.20112
2006,Rural regions,Very concerned,0.08706,802,4175,0.07851,0.09562
2006,Rural regions,Somewhat concerned,0.18798,1739,4175,0.17613,0.19983
2006,Rural regions,Not concerned at all,0.16608,1634,4175,0.15479,0.17737
2007,Urban regions,Very concerned,0.07472,1083,7625,0.06881,0.08062
2007,Urban regions,Somewhat concerned,0.17628,2907,7625,0.16772,0.18483
2007,Urban regions,Not concerned at all,0.20419,3635,7625,0.19514,0.21324
2007,Rural regions,Very concerned,0.08261,670,3913,0.07398,0.09124
2007,Rural regions,Somewhat concerned,0.19603,1696,3913,0.18359,0.20847
2007,Rural regions,Not concerned at all,0.17352,1547,3913,0.16165,0.18538
2008,Urban regions,Very concerned,0.06642,880,7318,0.06072,0.07213
2008,Urban regions,Somewhat concerned,0.17493,2614,7318,0.16623,0.18364
2008,Urban regions,Not concerned at all,0.23396,3824,7318,0.22426,0.24366
2008,Rural regions,Very concerned,0.08484,602,3774,0.07595,0.09373
2008,Rural regions,Somewhat concerned,0.18477,1523,3774,0.17239,0.19716
2008,Rural regions,Not concerned at all,0.20469,1649,3774,0.19181,0.21756
2009,Urban regions,Very concerned,0.07391,894,6714,0.06765,0.08017
2009,Urban regions,Somewhat concerned,0.18886,2614,6714,0.17950,0.19823
2009,Urban regions,Not concerned at all,0.21456,3206,6714,0.20474,0.22438
2009,Rural regions,Very concerned,0.08657,588,3597,0.07738,0.09576
2009,Rural regions,Somewhat concerned,0.19208,1526,3597,0.17920,0.20495
2009,Rural regions,Not concerned at all,0.19520,1483,3597,0.18225,0.20816
2010,Urban regions,Very concerned,0.07108,1395,9201,0.06583,0.07633
2010,Urban regions,Somewhat concerned,0.17638,3299,9201,0.16859,0.18417
2010,Urban regions,Not concerned at all,0.22581,4507,9201,0.21727,0.23436
2010,Rural regions,Very concerned,0.09145,960,5001,0.08346,0.09944
2010,Rural regions,Somewhat concerned,0.19035,1900,5001,0.17947,0.20123
2010,Rural regions,Not concerned at all,0.20378,2141,5001,0.19261,0.21494
2011,Urban regions,Very concerned,0.04309,959,10541,0.03922,0.04697
2011,Urban regions,Somewhat concerned,0.14062,3179,10541,0.13399,0.14726
2011,Urban regions,Not concerned at all,0.27424,6403,10541,0.26572,0.28276
2011,Rural regions,Very concerned,0.05192,648,5951,0.04628,0.05756
2011,Rural regions,Somewhat concerned,0.16487,2049,5951,0.15544,0.17430
2011,Rural regions,Not concerned at all,0.24882,3254,5951,0.23784,0.25981
2012,Urban regions,Very concerned,0.05248,1022,10431,0.04820,0.05676
2012,Urban regions,Somewhat concerned,0.15147,3225,10431,0.14459,0.15835
2012,Urban regions,Not concerned at all,0.26852,6184,10431,0.26001,0.27702
2012,Rural regions,Very concerned,0.06154,739,5980,0.05545,0.06763
2012,Rural regions,Somewhat concerned,0.16004,2013,5980,0.15075,0.16934
2012,Rural regions,Not concerned at all,0.24652,3228,5980,0.23560,0.25744
2013,Urban regions,Very concerned,0.04868,1353,13176,0.04501,0.05236
2013,Urban regions,Somewhat concerned,0.14591,3885,13176,0.13988,0.15194
2013,Urban regions,Not concerned at all,0.30728,7938,13176,0.29940,0.31515
2013,Rural regions,Very concerned,0.05030,674,6634,0.04504,0.05556
2013,Rural regions,Somewhat concerned,0.16476,2127,6634,0.15584,0.17369
2013,Rural regions,Not concerned at all,0.27346,3833,6634,0.26273,0.28419
2014,Urban regions,Very concerned,0.04731,1189,11018,0.04335,0.05128
2014,Urban regions,Somewhat concerned,0.14564,3373,11018,0.13905,0.15223
2014,Urban regions,Not concerned at all,0.30196,6456,11018,0.29339,0.31053
2014,Rural regions,Very concerned,0.05476,634,5846,0.04892,0.06059
2014,Rural regions,Somewhat concerned,0.17477,2051,5846,0.16503,0.18451
2014,Rural regions,Not concerned at all,0.26950,3161,5846,0.25812,0.28087
2015,Urban regions,Very concerned,0.03946,997,10859,0.03580,0.04312
2015,Urban regions,Somewhat concerned,0.15027,3364,10859,0.14355,0.15699
2015,Urban regions,Not concerned at all,0.30629,6498,10859,0.29761,0.31496
2015,Rural regions,Very concerned,0.04301,532,5729,0.03775,0.04826
2015,Rural regions,Somewhat concerned,0.16771,1919,5729,0.15804,0.17739
2015,Rural regions,Not concerned at all,0.28601,3278,5729,0.27430,0.29771
2016,Urban regions,Very concerned,0.03718,815,9893,0.03345,0.04091
2016,Urban regions,Somewhat concerned,0.13461,2657,9893,0.12788,0.14133
2016,Urban regions,Not concerned at all,0.33216,6421,9893,0.32288,0.34144
2016,Rural regions,Very concerned,0.03631,443,5310,0.03128,0.04134
2016,Rural regions,Somewhat concerned,0.14629,1572,5310,0.13678,0.15580
2016,Rural regions,Not concerned at all,0.32176,3295,5310,0.30919,0.33432
2017,Urban regions,Very concerned,0.03915,912,11149,0.03555,0.04275
2017,Urban regions,Somewhat concerned,0.13918,3170,11149,0.13275,0.14560
2017,Urban regions,Not concerned at all,0.33149,7067,11149,0.32275,0.34023
2017,Rural regions,Very concerned,0.04435,568,6080,0.03918,0.04953
2017,Rural regions,Somewhat concerned,0.16554,1946,6080,0.15620,0.17489
2017,Rural regions,Not concerned at all,0.30449,3566,6080,0.29292,0.31606
2018,Urban regions,Very concerned,0.02426,506,10522,0.02132,0.02720
2018,Urban regions,Somewhat concerned,0.10715,2371,10522,0.10124,0.11306
2018,Urban regions,Not concerned at all,0.37043,7645,10522,0.36120,0.37966
2018,Rural regions,Very concerned,0.02504,302,5593,0.02095,0.02914
2018,Rural regions,Somewhat concerned,0.13056,1450,5593,0.12173,0.13939
2018,Rural regions,Not concerned at all,0.34533,3841,5593,0.33287,0.35779
2019,Urban regions,Very concerned,0.02907,592,11078,0.02594,0.03220
2019,Urban regions,Somewhat concerned,0.12410,2531,11078,0.11796,0.13024
2019,Urban regions,Not concerned at all,0.37076,7955,11078,0.36177,0.37976
2019,Rural regions,Very concerned,0.04150,404,5854,0.03639,0.04661
2019,Rural regions,Somewhat concerned,0.13193,1466,5854,0.12326,0.14060
2019,Rural regions,Not concerned at all,0.34798,3984,5854,0.33577,0.36018
2020,Urban regions,Very concerned,0.03293,786,11472,0.02966,0.03619
2020,Urban regions,Somewhat concerned,0.12489,2856,11472,0.11884,0.13094
2020,Urban regions,Not concerned at all,0.35814,7830,11472,0.34936,0.36691
2020,Rural regions,Very concerned,0.02996,357,5681,0.02553,0.03439
2020,Rural regions,Somewhat concerned,0.12323,1391,5681,0.11468,0.13177
2020,Rural regions,Not concerned at all,0.35537,3933,5681,0.34292,0.36781
2021,Urban regions,Very concerned,0.02695,413,7471,0.02327,0.03062
2021,Urban regions,Somewhat concerned,0.11137,1583,7471,0.10423,0.11850
2021,Urban regions,Not concerned at all,0.36886,5475,7471,0.35792,0.37980
2021,Rural regions,Very concerned,0.03392,211,3719,0.02810,0.03974
2021,Rural regions,Somewhat concerned,0.12130,820,3719,0.11080,0.13179
2021,Rural regions,Not concerned at all,0.35929,2688,3719,0.34387,0.37472
