"year","alter_gr","migback","mean","median","n","lower_confidence","upper_confidence"
"1989","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"1989","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1989","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"1989","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1990","16-34 Jahre alt","direkter Migrationshintergrund","7.11","8","606","6.94","7.28"
"1990","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1990","16-34 Jahre alt","kein Migrationshintergrund ","7.13","8","3114","7.05","7.21"
"1990","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1990","35-65 Jahre alt","kein Migrationshintergrund ","7.3","8","4031","7.23","7.37"
"1990","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1990","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"1990","66 und Ã¤lter","kein Migrationshintergrund ","8","8","46","7.39","8.61"
"1991","16-34 Jahre alt","direkter Migrationshintergrund","7.29","8","592","7.13","7.45"
"1991","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1991","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1991","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1991","35-65 Jahre alt","kein Migrationshintergrund ","6.93","7","3729","6.85","7.01"
"1991","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1991","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"1991","66 und Ã¤lter","kein Migrationshintergrund ","8.03","8","33","7.41","8.65"
"1992","16-34 Jahre alt","direkter Migrationshintergrund","7.44","8","565","7.28","7.6"
"1992","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1992","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1992","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1992","35-65 Jahre alt","kein Migrationshintergrund ","7.25","8","3574","7.18","7.32"
"1992","66 und Ã¤lter","direkter Migrationshintergrund","9.04","8.47","4","7.45","10.63"
"1992","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"1992","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1993","16-34 Jahre alt","direkter Migrationshintergrund","7.11","7","530","6.93","7.29"
"1993","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1993","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1993","35-65 Jahre alt","direkter Migrationshintergrund","6.84","7","983","6.71","6.97"
"1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1993","35-65 Jahre alt","kein Migrationshintergrund ","7.04","7","3466","6.97","7.11"
"1993","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1993","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"1993","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1994","16-34 Jahre alt","direkter Migrationshintergrund","6.96","8","470","6.78","7.14"
"1994","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1994","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1994","35-65 Jahre alt","direkter Migrationshintergrund","6.76","7","885","6.61","6.91"
"1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1994","35-65 Jahre alt","kein Migrationshintergrund ","6.88","7","3415","6.81","6.95"
"1994","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1994","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"1994","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1995","16-34 Jahre alt","direkter Migrationshintergrund","6.91","8","614","6.73","7.09"
"1995","16-34 Jahre alt","indirekter Migrationshintergrund","7.19","8","312","6.95","7.43"
"1995","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1995","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1995","35-65 Jahre alt","kein Migrationshintergrund ","6.82","7","3611","6.75","6.89"
"1995","66 und Ã¤lter","direkter Migrationshintergrund","5.19","5","9","4.03","6.35"
"1995","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"1995","66 und Ã¤lter","kein Migrationshintergrund ","6.07","7","58","5.38","6.76"
"1996","16-34 Jahre alt","direkter Migrationshintergrund","6.92","8","554","6.72","7.12"
"1996","16-34 Jahre alt","indirekter Migrationshintergrund","7.05","8","328","6.82","7.28"
"1996","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1996","35-65 Jahre alt","direkter Migrationshintergrund","6.58","7","971","6.44","6.72"
"1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1996","35-65 Jahre alt","kein Migrationshintergrund ","6.79","7","3659","6.72","6.86"
"1996","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1996","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"1996","66 und Ã¤lter","kein Migrationshintergrund ","6.06","6.48","66","5.46","6.66"
"1997","16-34 Jahre alt","direkter Migrationshintergrund","6.95","8","511","6.75","7.15"
"1997","16-34 Jahre alt","indirekter Migrationshintergrund","7.03","7","339","6.8","7.26"
"1997","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1997","35-65 Jahre alt","direkter Migrationshintergrund","6.46","7","910","6.31","6.61"
"1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1997","35-65 Jahre alt","kein Migrationshintergrund ","6.77","7","3597","6.7","6.84"
"1997","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1997","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"1997","66 und Ã¤lter","kein Migrationshintergrund ","6.26","7","60","5.53","6.99"
"1998","16-34 Jahre alt","direkter Migrationshintergrund","6.97","7","459","6.77","7.17"
"1998","16-34 Jahre alt","indirekter Migrationshintergrund","7.23","8","359","7","7.46"
"1998","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1998","35-65 Jahre alt","direkter Migrationshintergrund","6.8","7","897","6.66","6.94"
"1998","35-65 Jahre alt","indirekter Migrationshintergrund","7.24","7","32","6.4","8.08"
"1998","35-65 Jahre alt","kein Migrationshintergrund ","6.9","7","4154","6.84","6.96"
"1998","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1998","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"1998","66 und Ã¤lter","kein Migrationshintergrund ","6.38","7","93","5.75","7.01"
"1999","16-34 Jahre alt","direkter Migrationshintergrund","6.88","8","412","6.66","7.1"
"1999","16-34 Jahre alt","indirekter Migrationshintergrund","7.24","8","347","7.03","7.45"
"1999","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1999","35-65 Jahre alt","direkter Migrationshintergrund","6.59","7","831","6.45","6.73"
"1999","35-65 Jahre alt","indirekter Migrationshintergrund","6.89","7","41","6.18","7.6"
"1999","35-65 Jahre alt","kein Migrationshintergrund ","6.83","7","4163","6.77","6.89"
"1999","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1999","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"1999","66 und Ã¤lter","kein Migrationshintergrund ","5.94","6","64","5.22","6.66"
"2000","16-34 Jahre alt","direkter Migrationshintergrund","7.23","8","557","7.04","7.42"
"2000","16-34 Jahre alt","indirekter Migrationshintergrund","7.35","8","407","7.15","7.55"
"2000","16-34 Jahre alt","kein Migrationshintergrund ","7.19","8","3524","7.12","7.26"
"2000","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2000","35-65 Jahre alt","indirekter Migrationshintergrund","7.03","7.11","69","6.5","7.56"
"2000","35-65 Jahre alt","kein Migrationshintergrund ","7.07","8","7320","7.02","7.12"
"2000","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2000","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2000","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"2001","16-34 Jahre alt","direkter Migrationshintergrund","7.18","8","526","6.99","7.37"
"2001","16-34 Jahre alt","indirekter Migrationshintergrund","7.38","8","412","7.18","7.58"
"2001","16-34 Jahre alt","kein Migrationshintergrund ","7.2","8","3406","7.13","7.27"
"2001","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2001","35-65 Jahre alt","indirekter Migrationshintergrund","7.03","7","78","6.59","7.47"
"2001","35-65 Jahre alt","kein Migrationshintergrund ","7.04","8","7312","6.99","7.09"
"2001","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2001","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2001","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"2002","16-34 Jahre alt","direkter Migrationshintergrund","6.97","7","453","6.78","7.16"
"2002","16-34 Jahre alt","indirekter Migrationshintergrund","6.79","7","404","6.57","7.01"
"2002","16-34 Jahre alt","kein Migrationshintergrund ","7.03","8","3325","6.96","7.1"
"2002","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2002","35-65 Jahre alt","kein Migrationshintergrund ","6.91","7","8331","6.87","6.95"
"2002","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2002","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2002","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"2003","16-34 Jahre alt","direkter Migrationshintergrund","6.77","7","411","6.55","6.99"
"2003","16-34 Jahre alt","indirekter Migrationshintergrund","7.21","8","399","7.01","7.41"
"2003","16-34 Jahre alt","kein Migrationshintergrund ","6.96","7","3126","6.88","7.04"
"2003","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2003","35-65 Jahre alt","kein Migrationshintergrund ","6.88","7","7923","6.83","6.93"
"2003","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2003","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2003","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"2004","16-34 Jahre alt","direkter Migrationshintergrund","6.92","8","376","6.69","7.15"
"2004","16-34 Jahre alt","indirekter Migrationshintergrund","6.62","7","387","6.39","6.85"
"2004","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2004","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2004","35-65 Jahre alt","kein Migrationshintergrund ","6.78","7","7756","6.73","6.83"
"2004","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2004","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2004","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"2005","16-34 Jahre alt","direkter Migrationshintergrund","6.73","7","305","6.45","7.01"
"2005","16-34 Jahre alt","indirekter Migrationshintergrund","7","7","395","6.76","7.24"
"2005","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2005","35-65 Jahre alt","direkter Migrationshintergrund","6.31","7","973","6.17","6.45"
"2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2005","35-65 Jahre alt","kein Migrationshintergrund ","6.7","7","7389","6.65","6.75"
"2005","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2005","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2005","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"2006","16-34 Jahre alt","direkter Migrationshintergrund","6.77","8","328","6.51","7.03"
"2006","16-34 Jahre alt","indirekter Migrationshintergrund","7.12","8","388","6.89","7.35"
"2006","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2006","35-65 Jahre alt","direkter Migrationshintergrund","6.35","7","961","6.21","6.49"
"2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2006","35-65 Jahre alt","kein Migrationshintergrund ","6.75","7","7946","6.7","6.8"
"2006","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2006","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2006","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"2007","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2007","16-34 Jahre alt","indirekter Migrationshintergrund","6.8","7","384","6.59","7.01"
"2007","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2007","35-65 Jahre alt","direkter Migrationshintergrund","6.33","7","872","6.18","6.48"
"2007","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2007","35-65 Jahre alt","kein Migrationshintergrund ","6.74","7","7556","6.69","6.79"
"2007","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2007","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2007","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"2008","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2008","16-34 Jahre alt","indirekter Migrationshintergrund","6.7","7","373","6.48","6.92"
"2008","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2008","35-65 Jahre alt","direkter Migrationshintergrund","6.47","7","815","6.32","6.62"
"2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2008","35-65 Jahre alt","kein Migrationshintergrund ","6.77","7","7195","6.72","6.82"
"2008","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2008","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2008","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"2009","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2009","16-34 Jahre alt","indirekter Migrationshintergrund","6.63","7","354","6.38","6.88"
"2009","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2009","35-65 Jahre alt","direkter Migrationshintergrund","6.11","7","723","5.94","6.28"
"2009","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2009","35-65 Jahre alt","kein Migrationshintergrund ","6.69","7","6764","6.64","6.74"
"2009","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2009","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2009","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"2010","16-34 Jahre alt","direkter Migrationshintergrund","7.14","8","453","6.93","7.35"
"2010","16-34 Jahre alt","indirekter Migrationshintergrund","6.67","7","415","6.42","6.92"
"2010","16-34 Jahre alt","kein Migrationshintergrund ","7","7","3139","6.92","7.08"
"2010","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2010","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2010","35-65 Jahre alt","kein Migrationshintergrund ","6.82","7","8809","6.77","6.87"
"2010","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2010","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2010","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"2011","16-34 Jahre alt","direkter Migrationshintergrund","7.32","8","450","7.14","7.5"
"2011","16-34 Jahre alt","indirekter Migrationshintergrund","7.01","8","456","6.79","7.23"
"2011","16-34 Jahre alt","kein Migrationshintergrund ","7.11","8","3303","7.04","7.18"
"2011","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2011","35-65 Jahre alt","indirekter Migrationshintergrund","6.99","7","380","6.77","7.21"
"2011","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2011","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2011","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2011","66 und Ã¤lter","kein Migrationshintergrund ","6.08","7","321","5.73","6.43"
"2012","16-34 Jahre alt","direkter Migrationshintergrund","7.48","8","419","7.29","7.67"
"2012","16-34 Jahre alt","indirekter Migrationshintergrund","7.36","8","427","7.15","7.57"
"2012","16-34 Jahre alt","kein Migrationshintergrund ","7.09","7","3157","7.02","7.16"
"2012","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2012","35-65 Jahre alt","indirekter Migrationshintergrund","7.06","7","414","6.87","7.25"
"2012","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2012","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"2012","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2012","66 und Ã¤lter","kein Migrationshintergrund ","7.01","8","318","6.71","7.31"
"2013","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2013","16-34 Jahre alt","indirekter Migrationshintergrund","7.43","8","809","7.29","7.57"
"2013","16-34 Jahre alt","kein Migrationshintergrund ","7.1","8","3120","7.03","7.17"
"2013","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2013","35-65 Jahre alt","indirekter Migrationshintergrund","7.04","7","599","6.87","7.21"
"2013","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2013","66 und Ã¤lter","direkter Migrationshintergrund","6.1","7","35","5.07","7.13"
"2013","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2013","66 und Ã¤lter","kein Migrationshintergrund ","7.41","8","312","7.16","7.66"
"2014","16-34 Jahre alt","direkter Migrationshintergrund","7.31","8","914","7.17","7.45"
"2014","16-34 Jahre alt","indirekter Migrationshintergrund","7.31","8","696","7.15","7.47"
"2014","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2014","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2014","35-65 Jahre alt","indirekter Migrationshintergrund","6.89","7","551","6.71","7.07"
"2014","35-65 Jahre alt","kein Migrationshintergrund ","7.02","8","9418","6.98","7.06"
"2014","66 und Ã¤lter","direkter Migrationshintergrund","5.78","6","32","4.62","6.94"
"2014","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2014","66 und Ã¤lter","kein Migrationshintergrund ","6.85","8","329","6.58","7.12"
"2015","16-34 Jahre alt","direkter Migrationshintergrund","7.52","8","684","7.37","7.67"
"2015","16-34 Jahre alt","indirekter Migrationshintergrund","7.27","8","575","7.09","7.45"
"2015","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2015","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2015","35-65 Jahre alt","indirekter Migrationshintergrund","7.17","8","545","7","7.34"
"2015","35-65 Jahre alt","kein Migrationshintergrund ","6.99","7","8901","6.95","7.03"
"2015","66 und Ã¤lter","direkter Migrationshintergrund","6.92","7","40","6.18","7.66"
"2015","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2015","66 und Ã¤lter","kein Migrationshintergrund ","7.21","8","309","6.95","7.47"
"2016","16-34 Jahre alt","direkter Migrationshintergrund","7.49","8","859","7.36","7.62"
"2016","16-34 Jahre alt","indirekter Migrationshintergrund","7.7","8","539","7.53","7.87"
"2016","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2016","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2016","35-65 Jahre alt","indirekter Migrationshintergrund","6.98","7","534","6.8","7.16"
"2016","35-65 Jahre alt","kein Migrationshintergrund ","7.01","7","8376","6.97","7.05"
"2016","66 und Ã¤lter","direkter Migrationshintergrund","6.56","7","36","5.76","7.36"
"2016","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2016","66 und Ã¤lter","kein Migrationshintergrund ","7.29","8","325","7.03","7.55"
"2017","16-34 Jahre alt","direkter Migrationshintergrund","7.46","8","725","7.32","7.6"
"2017","16-34 Jahre alt","indirekter Migrationshintergrund","7.43","8","566","7.25","7.61"
"2017","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2017","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2017","35-65 Jahre alt","indirekter Migrationshintergrund","7.17","8","603","7.01","7.33"
"2017","35-65 Jahre alt","kein Migrationshintergrund ","7","7","9659","6.96","7.04"
"2017","66 und Ã¤lter","direkter Migrationshintergrund","7.32","8","45","6.6","8.04"
"2017","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2017","66 und Ã¤lter","kein Migrationshintergrund ","7.55","8","374","7.34","7.76"
"2018","16-34 Jahre alt","direkter Migrationshintergrund","7.24","8","664","7.09","7.39"
"2018","16-34 Jahre alt","indirekter Migrationshintergrund","7.33","8","611","7.15","7.51"
"2018","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2018","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2018","35-65 Jahre alt","indirekter Migrationshintergrund","7.26","8","600","7.09","7.43"
"2018","35-65 Jahre alt","kein Migrationshintergrund ","7.01","7","9188","6.97","7.05"
"2018","66 und Ã¤lter","direkter Migrationshintergrund","7.03","8","51","6.37","7.69"
"2018","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2018","66 und Ã¤lter","kein Migrationshintergrund ","7.42","8","390","7.19","7.65"
"2019","16-34 Jahre alt","direkter Migrationshintergrund","7.43","8","526","7.27","7.59"
"2019","16-34 Jahre alt","indirekter Migrationshintergrund","7.34","8","537","7.16","7.52"
"2019","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2019","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2019","35-65 Jahre alt","indirekter Migrationshintergrund","7.33","8","681","7.18","7.48"
"2019","35-65 Jahre alt","kein Migrationshintergrund ","7.09","8","9894","7.05","7.13"
"2019","66 und Ã¤lter","direkter Migrationshintergrund","7.19","8","53","6.79","7.59"
"2019","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2019","66 und Ã¤lter","kein Migrationshintergrund ","8.03","8","536","7.89","8.17"
