"year","bildungsniveau","migback","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1985","(Fach-)Abitur","direkter Migrationshintergrund","6.9","7.5","143","3","5","9","10","10","6.47","7.33","0","10","7","8"
"1985","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1985","(Fach-)Abitur","kein Migrationshintergrund","7.17","7.5","253","5","6","9","10","10","6.88","7.46","0","10","7","8"
"1985","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1985","(noch) kein Abschluss","direkter Migrationshintergrund","7.32","7.5","474","4","6","9","10","10","7.12","7.52","0","10","8","8"
"1985","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1985","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1985","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1985","AkademikerIn","direkter Migrationshintergrund","7.19","7.5","79","5","5","9","10","10","6.76","7.62","2","10","7","8"
"1985","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1985","AkademikerIn","kein Migrationshintergrund","7.68","7.5","502","5","7","9","10","10","7.51","7.85","0","10","8","8"
"1985","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1985","Hauptschule","direkter Migrationshintergrund","7.4","7.5","1065","5","6","9","10","10","7.27","7.53","0","10","8","8"
"1985","Hauptschule","indirekter Migrationshintergrund","6.91","6.5","39","5","5","8","10","10","6.3","7.52","3","10","7","9"
"1985","Hauptschule","kein Migrationshintergrund","7.54","7.5","2516","5","6","9","10","10","7.46","7.62","0","10","8","8"
"1985","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1985","Realschule","direkter Migrationshintergrund","7.44","7.5","80","5","6","9","10","10","7","7.88","2","10","8","8"
"1985","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1985","Realschule","kein Migrationshintergrund","7.6","7.5","1020","5","7","9","10","10","7.47","7.73","0","10","8","8"
"1985","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1986","(Fach-)Abitur","direkter Migrationshintergrund","7.03","7.5","146","4","5","9","10","10","6.62","7.44","0","10","7","8"
"1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1986","(Fach-)Abitur","kein Migrationshintergrund","7.21","7.5","282","4","6","9","10","10","6.95","7.47","0","10","8","8"
"1986","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1986","(noch) kein Abschluss","direkter Migrationshintergrund","6.98","7.5","436","4","5","9","10","10","6.76","7.2","0","10","7","8"
"1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1986","(noch) kein Abschluss","kein Migrationshintergrund","7.73","7.5","30","5","7","9","10","10","6.94","8.52","1","10","7","9"
"1986","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1986","AkademikerIn","direkter Migrationshintergrund","7.22","6.5","82","5","6","8","10","10","6.76","7.68","0","10","7","8"
"1986","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1986","AkademikerIn","kein Migrationshintergrund","7.61","7.5","496","5","7","9","10","10","7.45","7.77","1","10","8","8"
"1986","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1986","Hauptschule","direkter Migrationshintergrund","7.51","7.5","1038","5","6","9","10","10","7.38","7.64","0","10","8","8"
"1986","Hauptschule","indirekter Migrationshintergrund","7.2","7.5","55","4","6","8","10","10","6.71","7.69","2","10","8","8"
"1986","Hauptschule","kein Migrationshintergrund","7.39","7.5","2395","5","6","9","10","10","7.31","7.47","0","10","8","8"
"1986","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1986","Realschule","direkter Migrationshintergrund","7.55","7.5","80","5","7","9","10","10","7.11","7.99","0","10","8","9"
"1986","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1986","Realschule","kein Migrationshintergrund","7.43","7.5","986","5","6","9","10","10","7.3","7.56","0","10","8","8"
"1986","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1987","(Fach-)Abitur","direkter Migrationshintergrund","7.17","6.5","144","5","6","9","10","10","6.82","7.52","0","10","7","8"
"1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1987","(Fach-)Abitur","kein Migrationshintergrund","7.2","7.5","270","4","6","9","10","10","6.95","7.45","0","10","8","8"
"1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","direkter Migrationshintergrund","7.19","6.5","427","4","6","9","10","10","6.99","7.39","0","10","7","8"
"1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1987","AkademikerIn","direkter Migrationshintergrund","7.48","7.5","73","5","7","9","10","10","6.94","8.02","0","10","8","9"
"1987","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1987","AkademikerIn","kein Migrationshintergrund","7.62","7.5","497","5","7","9","10","10","7.46","7.78","0","10","8","8"
"1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1987","Hauptschule","direkter Migrationshintergrund","7.42","7.5","1028","5","6","9","10","10","7.29","7.55","0","10","8","8"
"1987","Hauptschule","indirekter Migrationshintergrund","6.51","6.5","53","1","5","9","9","10","5.84","7.18","0","10","7","8"
"1987","Hauptschule","kein Migrationshintergrund","7.4","7.5","2381","5","6","9","10","10","7.32","7.48","0","10","8","8"
"1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1987","Realschule","direkter Migrationshintergrund","7.51","7.5","87","4","6","9","10","10","7.09","7.93","1","10","8","8"
"1987","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1987","Realschule","kein Migrationshintergrund","7.45","7.5","1009","5","6","9","10","10","7.32","7.58","0","10","8","8"
"1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","direkter Migrationshintergrund","6.9","7.5","132","3","5","9","10","10","6.55","7.25","2","10","7","8"
"1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","kein Migrationshintergrund","7.12","7.5","254","3","6","9","10","10","6.85","7.39","0","10","7","8"
"1988","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","direkter Migrationshintergrund","6.99","6.5","372","4","6","9","10","10","6.77","7.21","0","10","7","8"
"1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1988","AkademikerIn","direkter Migrationshintergrund","7.78","7.5","64","5","7","9","9","10","7.29","8.27","2","10","8","9"
"1988","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1988","AkademikerIn","kein Migrationshintergrund","7.38","7.5","483","5","7","9","10","10","7.2","7.56","0","10","8","8"
"1988","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1988","Hauptschule","direkter Migrationshintergrund","7.27","7.5","995","5","6","9","10","10","7.14","7.4","0","10","7","8"
"1988","Hauptschule","indirekter Migrationshintergrund","7.65","7.5","70","5","7","10","10","10","7.19","8.11","2","10","7","8"
"1988","Hauptschule","kein Migrationshintergrund","7.24","7.5","2214","5","6","9","10","10","7.15","7.33","0","10","8","8"
"1988","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1988","Realschule","direkter Migrationshintergrund","7.28","7.5","83","5","7","8","10","10","6.85","7.71","0","10","7","8"
"1988","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1988","Realschule","kein Migrationshintergrund","7.31","7.5","974","5","6","9","10","10","7.18","7.44","0","10","8","8"
"1988","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","direkter Migrationshintergrund","7.34","7.5","122","5","6","9","10","10","6.96","7.72","0","10","7","8"
"1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","kein Migrationshintergrund","7.18","7.5","272","4","6","8","9","10","6.95","7.41","0","10","7","8"
"1989","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","direkter Migrationshintergrund","6.84","6.5","351","4","5","8","10","10","6.61","7.07","0","10","7","7"
"1989","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1989","AkademikerIn","direkter Migrationshintergrund","7.89","7.5","69","6","7","9","10","10","7.39","8.39","1","10","7","8"
"1989","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1989","AkademikerIn","kein Migrationshintergrund","7.7","7.5","475","5","7","9","10","10","7.54","7.86","0","10","8","8"
"1989","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1989","Hauptschule","direkter Migrationshintergrund","7.1","6.5","969","5","6","8","10","10","6.97","7.23","0","10","7","8"
"1989","Hauptschule","indirekter Migrationshintergrund","6.79","6.5","74","4","5","9","10","10","6.3","7.28","0","10","7","8"
"1989","Hauptschule","kein Migrationshintergrund","7.19","7.5","2112","4","6","9","10","10","7.1","7.28","0","10","8","8"
"1989","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1989","Realschule","direkter Migrationshintergrund","7.06","6.5","87","5","6","8","10","10","6.64","7.48","1","10","7","8"
"1989","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1989","Realschule","kein Migrationshintergrund","7.34","7.5","957","5","6","9","10","10","7.21","7.47","0","10","8","8"
"1989","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1990","(Fach-)Abitur","direkter Migrationshintergrund","7.33","6.5","115","5","6","9","10","10","6.94","7.72","1","10","7","8"
"1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1990","(Fach-)Abitur","kein Migrationshintergrund","7.09","6.5","366","4","6","8.55","9","10","6.88","7.3","0","10","7","8"
"1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1990","(noch) kein Abschluss","direkter Migrationshintergrund","7.04","6.5","343","5","5","9","10","10","6.82","7.26","0","10","7","8"
"1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1990","(noch) kein Abschluss","kein Migrationshintergrund","6.55","5.5","35","4","5","8","9","10","5.72","7.38","0","10","5","8"
"1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1990","AkademikerIn","direkter Migrationshintergrund","7.38","7.5","100","5","6","8","10","10","6.97","7.79","2","10","7","8"
"1990","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1990","AkademikerIn","kein Migrationshintergrund","7.22","7.5","1294","4","6","9","9","10","7.1","7.34","0","10","8","8"
"1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1990","Hauptschule","direkter Migrationshintergrund","7.18","6.5","1011","5","6","9","10","10","7.05","7.31","0","10","7","8"
"1990","Hauptschule","indirekter Migrationshintergrund","7.1","6.5","92","4","6","9","10","10","6.68","7.52","1","10","7","8"
"1990","Hauptschule","kein Migrationshintergrund","7.28","7.5","3101","5","6","9","10","10","7.21","7.35","0","10","8","8"
"1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1990","Realschule","direkter Migrationshintergrund","7.18","7.5","101","4","6","9","9","10","6.76","7.6","0","10","7","8"
"1990","Realschule","indirekter Migrationshintergrund","8.26","7.5","32","7","8","9","10","10","7.69","8.83","3","10","8","9"
"1990","Realschule","kein Migrationshintergrund","7.2","7.5","2310","4","6","9","10","10","7.11","7.29","0","10","7","8"
"1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","direkter Migrationshintergrund","7.46","7.5","125","5","7","8","10","10","7.12","7.8","0","10","7","8"
"1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","kein Migrationshintergrund","6.95","7.5","369","3","6","8","10","10","6.72","7.18","0","10","7","8"
"1991","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1991","(noch) kein Abschluss","direkter Migrationshintergrund","7.2","7.5","342","4","5","9","10","10","6.98","7.42","0","10","7","8"
"1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1991","(noch) kein Abschluss","kein Migrationshintergrund","6.67","6.5","52","5","5","9","9","10","6.02","7.32","0","10","6","8"
"1991","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1991","AkademikerIn","direkter Migrationshintergrund","7.16","7.5","93","4","6","8","9","10","6.73","7.59","0","10","7","8"
"1991","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1991","AkademikerIn","kein Migrationshintergrund","6.94","7.5","1202","4","6","8","9","10","6.81","7.07","0","10","7","8"
"1991","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1991","Hauptschule","direkter Migrationshintergrund","7.22","7.5","992","5","6","9","10","10","7.1","7.34","0","10","8","8"
"1991","Hauptschule","indirekter Migrationshintergrund","7.3","7.5","120","2","6","9","10","10","6.89","7.71","0","10","8","8"
"1991","Hauptschule","kein Migrationshintergrund","7.05","6.5","2781","4","6","8","10","10","6.96","7.14","0","10","7","8"
"1991","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1991","Realschule","direkter Migrationshintergrund","6.62","6.5","104","3","5","8","10","10","6.21","7.03","2","10","7","8"
"1991","Realschule","indirekter Migrationshintergrund","7.44","7.5","42","3","7","9","10","10","6.84","8.04","2","10","7","9"
"1991","Realschule","kein Migrationshintergrund","6.95","6.5","2102","4","5","8","10","10","6.85","7.05","0","10","7","7"
"1991","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","direkter Migrationshintergrund","7.55","7.5","124","5","7","9","10","10","7.2","7.9","2","10","7","8"
"1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","kein Migrationshintergrund","7.19","7.5","375","4","6","9","9","10","6.99","7.39","0","10","7","8"
"1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","direkter Migrationshintergrund","7.08","7.5","299","4","6","9","10","10","6.84","7.32","0","10","7","8"
"1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","kein Migrationshintergrund","6.83","6.5","51","5","5","9","10","10","6.15","7.51","1","10","7","8"
"1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1992","AkademikerIn","direkter Migrationshintergrund","7.69","7.5","91","5","7","9","10","10","7.28","8.1","1","10","7","8"
"1992","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1992","AkademikerIn","kein Migrationshintergrund","7.29","7.5","1152","5","7","8","9","10","7.18","7.4","0","10","8","8"
"1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1992","Hauptschule","direkter Migrationshintergrund","7.36","7.5","936","5","6","9","10","10","7.24","7.48","0","10","8","8"
"1992","Hauptschule","indirekter Migrationshintergrund","7.91","7.5","131","6","7","9","10","10","7.62","8.2","0","10","8","8"
"1992","Hauptschule","kein Migrationshintergrund","7.29","7.5","2541","5","6","9","10","10","7.21","7.37","0","10","8","8"
"1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1992","Realschule","direkter Migrationshintergrund","7.26","7.5","98","5","6","8","9","10","6.9","7.62","1","10","7","8"
"1992","Realschule","indirekter Migrationshintergrund","8.03","7.5","56","6","7","9","10","10","7.58","8.48","3","10","8","9"
"1992","Realschule","kein Migrationshintergrund","7.22","7.5","1982","5","6","9","9","10","7.13","7.31","0","10","8","8"
"1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","direkter Migrationshintergrund","6.91","6.5","124","4","6","8","9","10","6.52","7.3","0","10","7","8"
"1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","kein Migrationshintergrund","7.33","7.5","362","5","7","8","10","10","7.13","7.53","0","10","8","8"
"1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","direkter Migrationshintergrund","6.83","6.5","280","5","5","8","9","10","6.59","7.07","1","10","7","8"
"1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","kein Migrationshintergrund","7.34","6.5","44","5","5","9","10","10","6.64","8.04","0","10","7","9"
"1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1993","AkademikerIn","direkter Migrationshintergrund","6.97","7.5","92","4","5","8","9","10","6.52","7.42","0","10","7","8"
"1993","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1993","AkademikerIn","kein Migrationshintergrund","7.12","7.5","1130","4","6","8","9","10","7.01","7.23","0","10","7","8"
"1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1993","Hauptschule","direkter Migrationshintergrund","6.96","6.5","873","4","5","8","10","10","6.82","7.1","0","10","7","7"
"1993","Hauptschule","indirekter Migrationshintergrund","7.38","7.5","150","5","7","9","10","10","7.05","7.71","0","10","7","8"
"1993","Hauptschule","kein Migrationshintergrund","7.03","6.5","2362","4","6","8","10","10","6.95","7.11","0","10","7","7"
"1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1993","Realschule","direkter Migrationshintergrund","6.71","6.5","89","4","5","8","9","10","6.24","7.18","0","10","7","8"
"1993","Realschule","indirekter Migrationshintergrund","7.88","7.5","68","6","7","9","10","10","7.47","8.29","1","10","8","8"
"1993","Realschule","kein Migrationshintergrund","7.02","7.5","1976","4","6","8","9","10","6.93","7.11","0","10","7","8"
"1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","direkter Migrationshintergrund","6.3","6.5","117","3","4","8","9","10","5.86","6.74","0","10","7","8"
"1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","kein Migrationshintergrund","7","7.5","391","4","6","8","9","10","6.8","7.2","0","10","7","8"
"1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","direkter Migrationshintergrund","6.84","6.5","255","4","5","8","9","10","6.56","7.12","0","10","7","8"
"1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","kein Migrationshintergrund","7.09","6.5","43","5","6","8","10","10","6.48","7.7","3","10","6","8"
"1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1994","AkademikerIn","direkter Migrationshintergrund","7.44","7.5","84","5","7","9","9","10","7.01","7.87","1","10","7","8"
"1994","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1994","AkademikerIn","kein Migrationshintergrund","6.94","6.5","1152","4","6","8","9","10","6.83","7.05","0","10","7","8"
"1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1994","Hauptschule","direkter Migrationshintergrund","6.89","6.5","750","4","5","8","10","10","6.74","7.04","0","10","7","8"
"1994","Hauptschule","indirekter Migrationshintergrund","7.36","7.5","141","5","6","8","10","10","7.03","7.69","0","10","8","8"
"1994","Hauptschule","kein Migrationshintergrund","6.94","6.5","2223","4","5","8","10","10","6.85","7.03","0","10","7","7"
"1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1994","Realschule","direkter Migrationshintergrund","6.4","6.5","79","1","5","8","9","10","5.91","6.89","0","10","7","8"
"1994","Realschule","indirekter Migrationshintergrund","7.05","6.5","67","4","6","9","9","10","6.48","7.62","1","10","7","8"
"1994","Realschule","kein Migrationshintergrund","7.02","7.5","1957","4","6","8","9","10","6.93","7.11","0","10","7","8"
"1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","direkter Migrationshintergrund","6.55","6.5","199","2","5","8","10","10","6.21","6.89","0","10","7","8"
"1995","(Fach-)Abitur","indirekter Migrationshintergrund","7.36","7.5","39","5","6","9","10","10","6.72","8","1","10","7","9"
"1995","(Fach-)Abitur","kein Migrationshintergrund","7","6.5","441","4","6","8","9","10","6.81","7.19","0","10","7","8"
"1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","direkter Migrationshintergrund","6.48","6.5","257","3","5","8","9","10","6.2","6.76","0","10","7","8"
"1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","kein Migrationshintergrund","6.59","6.5","50","4","5","8","9","10","5.94","7.24","0","10","6","8"
"1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","AkademikerIn","direkter Migrationshintergrund","6.73","6.5","133","3","6","8","9","10","6.32","7.14","0","10","7","8"
"1995","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1995","AkademikerIn","kein Migrationshintergrund","6.93","6.5","1215","4","6","8","9","10","6.82","7.04","0","10","7","8"
"1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","Hauptschule","direkter Migrationshintergrund","6.74","6.5","883","3","5","8","10","10","6.59","6.89","0","10","7","7"
"1995","Hauptschule","indirekter Migrationshintergrund","7.48","7.5","139","5","6","9","10","10","7.15","7.81","0","10","8","8"
"1995","Hauptschule","kein Migrationshintergrund","6.74","6.5","2319","4","5","8","9","10","6.65","6.83","0","10","7","7"
"1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","Realschule","direkter Migrationshintergrund","6.57","6.5","101","3","4","8","9","10","6.09","7.05","0","10","7","8"
"1995","Realschule","indirekter Migrationshintergrund","6.98","6.5","81","4","5","8","10","10","6.51","7.45","0","10","7","8"
"1995","Realschule","kein Migrationshintergrund","6.99","6.5","2117","4","6","8","9","10","6.9","7.08","0","10","7","7"
"1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","(Fach-)Abitur","direkter Migrationshintergrund","6.37","6.5","179","3","5","8","9","10","6.02","6.72","0","10","7","8"
"1996","(Fach-)Abitur","indirekter Migrationshintergrund","7.59","7","38","5","6","9","10","10","7","8.18","4","10","8","9"
"1996","(Fach-)Abitur","kein Migrationshintergrund","7.01","6.5","452","4","6","8","9","10","6.83","7.19","0","10","7","8"
"1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","direkter Migrationshintergrund","6.53","6.5","231","3","5","8","9","10","6.25","6.81","0","10","7","7"
"1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","kein Migrationshintergrund","6.07","6.5","57","2","5","8","9","10","5.36","6.78","0","10","6","8"
"1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","AkademikerIn","direkter Migrationshintergrund","6.61","6.5","127","2","5","9","9","10","6.2","7.02","0","10","7","8"
"1996","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
