"year","migback","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1987","kein Migrationshintergrund","Ländlicher Raum","7.37","7.5","1048","5","6","9","10","10","7.25","7.49","0","10","8","8"
"1987","kein Migrationshintergrund","Städtischer Raum","7.44","7.5","3180","5","6","9","10","10","7.37","7.51","0","10","8","8"
"1987","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"1987","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"1988","direkter Migrationshintergrund","Ländlicher Raum","7.23","7.5","217","4","6","9","10","10","6.93","7.53","0","10","8","8"
"1988","direkter Migrationshintergrund","Städtischer Raum","7.22","7.5","1475","4","6","9","10","10","7.11","7.33","0","10","7","8"
"1988","indirekter Migrationshintergrund","Ländlicher Raum","","","","","","","","","","","","","",""
"1988","indirekter Migrationshintergrund","Städtischer Raum","7.68","7.5","98","5","7","9","10","10","7.3","8.06","2","10","7","8"
"1988","kein Migrationshintergrund","Ländlicher Raum","7.29","7.5","956","5","6","9","10","10","7.16","7.42","0","10","8","8"
"1988","kein Migrationshintergrund","Städtischer Raum","7.25","7.5","3047","4","6","9","10","10","7.18","7.32","0","10","8","8"
"1988","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"1988","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"1989","direkter Migrationshintergrund","Ländlicher Raum","6.97","6.5","214","5","5","8","10","10","6.67","7.27","0","10","7","8"
"1989","direkter Migrationshintergrund","Städtischer Raum","7.17","7.5","1425","5","6","8","10","10","7.06","7.28","0","10","7","8"
"1989","indirekter Migrationshintergrund","Ländlicher Raum","","","","","","","","","","","","","",""
"1989","indirekter Migrationshintergrund","Städtischer Raum","7.42","7.5","108","5","7","9","9","10","7.06","7.78","0","10","7","8"
"1989","kein Migrationshintergrund","Ländlicher Raum","7.23","7.5","915","5","6","9","10","10","7.1","7.36","0","10","8","8"
"1989","kein Migrationshintergrund","Städtischer Raum","7.3","7.5","2985","5","6","9","10","10","7.23","7.37","0","10","8","8"
"1989","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"1989","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"1990","direkter Migrationshintergrund","Ländlicher Raum","7.44","7.5","288","5","6","9","10","10","7.21","7.67","0","10","8","8"
"1990","direkter Migrationshintergrund","Städtischer Raum","7.11","6.5","1427","5","6","9","10","10","7","7.22","0","10","7","8"
"1990","indirekter Migrationshintergrund","Ländlicher Raum","","","","","","","","","","","","","",""
"1990","indirekter Migrationshintergrund","Städtischer Raum","7.52","7.5","130","5","6","9","10","10","7.17","7.87","1","10","8","8"
"1990","kein Migrationshintergrund","Ländlicher Raum","7.26","7.5","3046","5","6","9","10","10","7.18","7.34","0","10","8","8"
"1990","kein Migrationshintergrund","Städtischer Raum","7.22","7.5","4063","5","6","9","10","10","7.15","7.29","0","10","8","8"
"1990","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"1990","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"1991","direkter Migrationshintergrund","Ländlicher Raum","6.97","7.5","269","4","5","8","10","10","6.69","7.25","0","10","7","8"
"1991","direkter Migrationshintergrund","Städtischer Raum","7.17","7.5","1438","5","6","8","10","10","7.07","7.27","0","10","8","8"
"1991","indirekter Migrationshintergrund","Ländlicher Raum","","","","","","","","","","","","","",""
"1991","indirekter Migrationshintergrund","Städtischer Raum","7.44","7.5","183","3","7","9","10","10","7.12","7.76","0","10","8","8"
"1991","kein Migrationshintergrund","Ländlicher Raum","6.8","6.5","2693","3","5","8","10","10","6.7","6.9","0","10","7","7"
"1991","kein Migrationshintergrund","Städtischer Raum","7.1","7.5","3833","4","6","8","10","10","7.03","7.17","0","10","7","8"
"1991","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"1991","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"1992","direkter Migrationshintergrund","Ländlicher Raum","7.21","7.5","246","5","6","9","10","10","6.95","7.47","0","10","7","8"
"1992","direkter Migrationshintergrund","Städtischer Raum","7.37","7.5","1354","5","6","9","10","10","7.27","7.47","0","10","7","8"
"1992","indirekter Migrationshintergrund","Ländlicher Raum","7.92","7.5","37","5","7","9","10","10","7.35","8.49","3","10","8","9"
"1992","indirekter Migrationshintergrund","Städtischer Raum","7.95","7.5","194","5","7","9","10","10","7.7","8.2","0","10","8","8"
"1992","kein Migrationshintergrund","Ländlicher Raum","7.16","7.5","2431","4","6","9","9","10","7.08","7.24","0","10","8","8"
"1992","kein Migrationshintergrund","Städtischer Raum","7.33","7.5","3680","5","6","9","10","10","7.27","7.39","0","10","8","8"
"1992","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"1992","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"1993","direkter Migrationshintergrund","Ländlicher Raum","6.79","6.5","236","4","5","8","9","10","6.51","7.07","0","10","7","8"
"1993","direkter Migrationshintergrund","Städtischer Raum","6.94","6.5","1265","4","5","8","9","10","6.83","7.05","0","10","7","7"
"1993","indirekter Migrationshintergrund","Ländlicher Raum","7.37","6.5","46","5","6","9","10","10","6.76","7.98","2","10","7","9"
"1993","indirekter Migrationshintergrund","Städtischer Raum","7.65","7.5","233","5","7","9","10","10","7.39","7.91","0","10","8","8"
"1993","kein Migrationshintergrund","Ländlicher Raum","7.05","6.5","2339","4","6","8","10","10","6.97","7.13","0","10","7","8"
"1993","kein Migrationshintergrund","Städtischer Raum","7.08","7.5","3636","4","6","8","9","10","7.01","7.15","0","10","7","8"
"1993","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"1993","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"1994","direkter Migrationshintergrund","Ländlicher Raum","6.76","7.5","204","4","6","8","9","10","6.48","7.04","0","10","7","8"
"1994","direkter Migrationshintergrund","Städtischer Raum","6.81","6.5","1142","4","5","8","9","10","6.68","6.94","0","10","7","8"
"1994","indirekter Migrationshintergrund","Ländlicher Raum","7.29","7.5","46","5","5","9","9","10","6.79","7.79","4","10","7","8"
"1994","indirekter Migrationshintergrund","Städtischer Raum","7.19","7.5","245","4","6","9","9","10","6.91","7.47","0","10","7","8"
"1994","kein Migrationshintergrund","Ländlicher Raum","7.01","6.5","2314","4","6","8","9","10","6.93","7.09","0","10","7","7"
"1994","kein Migrationshintergrund","Städtischer Raum","6.96","6.5","3549","4","6","8","9","10","6.89","7.03","0","10","7","8"
"1994","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"1994","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"1995","direkter Migrationshintergrund","Ländlicher Raum","6.81","7.5","266","3","5","8","9","10","6.53","7.09","0","10","7","8"
"1995","direkter Migrationshintergrund","Städtischer Raum","6.69","6.5","1388","3","5","8","10","10","6.57","6.81","0","10","7","7"
"1995","indirekter Migrationshintergrund","Ländlicher Raum","7.8","8.5","50","5","6","9","10","10","7.18","8.42","0","10","8","9"
"1995","indirekter Migrationshintergrund","Städtischer Raum","7.07","6.5","278","5","5","9","10","10","6.82","7.32","0","10","7","8"
"1995","kein Migrationshintergrund","Ländlicher Raum","6.9","6.5","2562","4","6","8","9","10","6.82","6.98","0","10","7","7"
"1995","kein Migrationshintergrund","Städtischer Raum","6.86","6.5","3691","4","6","8","9","10","6.79","6.93","0","10","7","7"
"1995","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"1995","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"1996","direkter Migrationshintergrund","Ländlicher Raum","6.83","6.5","269","4","5","8","9","10","6.55","7.11","0","10","7","8"
"1996","direkter Migrationshintergrund","Städtischer Raum","6.67","6.5","1252","3","5","8","9","10","6.54","6.8","0","10","7","7"
"1996","indirekter Migrationshintergrund","Ländlicher Raum","6.17","6.5","57","2","4","9","10","10","5.47","6.87","0","10","7","8"
"1996","indirekter Migrationshintergrund","Städtischer Raum","7.28","7.5","289","4","6","9","10","10","7.04","7.52","0","10","7","8"
"1996","kein Migrationshintergrund","Ländlicher Raum","6.79","6.5","2519","4","5","8","9","10","6.71","6.87","0","10","7","7"
"1996","kein Migrationshintergrund","Städtischer Raum","6.89","6.5","3687","4","6","8","9","10","6.82","6.96","0","10","7","7"
"1996","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"1996","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"1997","direkter Migrationshintergrund","Ländlicher Raum","6.49","6.5","243","3","5","8","9","10","6.2","6.78","0","10","7","7"
"1997","direkter Migrationshintergrund","Städtischer Raum","6.69","6.5","1177","4","5","8","9","10","6.56","6.82","0","10","7","7"
"1997","indirekter Migrationshintergrund","Ländlicher Raum","7.32","7.5","53","5","6","8","10","10","6.79","7.85","2","10","7","8"
"1997","indirekter Migrationshintergrund","Städtischer Raum","6.96","6.5","307","4","6","9","9","10","6.72","7.2","0","10","7","8"
"1997","kein Migrationshintergrund","Ländlicher Raum","6.77","6.5","2457","4","5","8","9","10","6.69","6.85","0","10","7","7"
"1997","kein Migrationshintergrund","Städtischer Raum","6.9","6.5","3562","4","6","8","9","10","6.83","6.97","0","10","7","7"
"1997","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"1997","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"1998","direkter Migrationshintergrund","Ländlicher Raum","6.83","6.5","219","4","5","8","10","10","6.54","7.12","0","10","7","8"
"1998","direkter Migrationshintergrund","Städtischer Raum","6.87","6.5","1145","4","6","8","9","10","6.74","7","0","10","7","7"
"1998","indirekter Migrationshintergrund","Ländlicher Raum","7.59","7.5","63","5","6","9","10","10","7.07","8.11","1","10","7","8"
"1998","indirekter Migrationshintergrund","Städtischer Raum","7.14","6.5","326","4","6","9","10","10","6.9","7.38","0","10","7","8"
"1998","kein Migrationshintergrund","Ländlicher Raum","6.84","6.5","2701","4","6","8","9","10","6.76","6.92","0","10","7","7"
"1998","kein Migrationshintergrund","Städtischer Raum","6.91","6.5","4068","4","6","8","9","10","6.85","6.97","0","10","7","7"
"1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"1999","direkter Migrationshintergrund","Ländlicher Raum","6.69","6.5","201","4","5","8","9","10","6.4","6.98","0","10","7","7"
"1999","direkter Migrationshintergrund","Städtischer Raum","6.66","6.5","1052","4","5","8","9","10","6.53","6.79","0","10","7","7"
"1999","indirekter Migrationshintergrund","Ländlicher Raum","7.23","7.5","57","3","6","9","9","10","6.65","7.81","0","10","8","8"
"1999","indirekter Migrationshintergrund","Städtischer Raum","7.18","7.5","328","5","6","9","10","10","6.96","7.4","0","10","7","8"
"1999","kein Migrationshintergrund","Ländlicher Raum","6.85","6.5","2673","4","6","8","9","10","6.77","6.93","0","10","7","7"
"1999","kein Migrationshintergrund","Städtischer Raum","6.88","6.5","4008","4","5","8","9","10","6.81","6.95","0","10","7","7"
"1999","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"1999","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"2000","direkter Migrationshintergrund","Ländlicher Raum","6.76","6.5","305","4","5","8","10","10","6.49","7.03","0","10","7","7"
"2000","direkter Migrationshintergrund","Städtischer Raum","6.86","6.5","1490","3","5","8","10","10","6.74","6.98","0","10","7","8"
"2000","indirekter Migrationshintergrund","Ländlicher Raum","6.9","7.5","61","4","5","8","9","10","6.31","7.49","0","10","7","8"
"2000","indirekter Migrationshintergrund","Städtischer Raum","7.36","7.5","414","5","6","9","10","10","7.16","7.56","0","10","8","8"
"2000","kein Migrationshintergrund","Ländlicher Raum","7.01","7.5","4271","4","6","8","10","10","6.94","7.08","0","10","7","8"
"2000","kein Migrationshintergrund","Städtischer Raum","7.13","7.5","6703","4","6","9","10","10","7.08","7.18","0","10","8","8"
"2000","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"2000","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"2001","direkter Migrationshintergrund","Ländlicher Raum","7.16","7.5","291","5","6","8","10","10","6.9","7.42","0","10","8","8"
"2001","direkter Migrationshintergrund","Städtischer Raum","6.9","6.5","1404","4","5","8","10","10","6.79","7.01","0","10","7","8"
"2001","indirekter Migrationshintergrund","Ländlicher Raum","7.14","6.5","66","4","6","9","10","10","6.61","7.67","2","10","7","8"
"2001","indirekter Migrationshintergrund","Städtischer Raum","7.34","7.5","417","5","6","9","10","10","7.14","7.54","0","10","8","8"
"2001","kein Migrationshintergrund","Ländlicher Raum","7","7.5","4193","4","6","8","10","10","6.93","7.07","0","10","7","8"
"2001","kein Migrationshintergrund","Städtischer Raum","7.1","7.5","6652","4","6","9","10","10","7.05","7.15","0","10","8","8"
"2001","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"2001","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"2002","direkter Migrationshintergrund","Ländlicher Raum","6.77","6.5","262","3","6","8","10","10","6.5","7.04","0","10","7","8"
"2002","direkter Migrationshintergrund","Städtischer Raum","6.73","6.5","1318","4","5","8","9","10","6.61","6.85","0","10","7","7"
"2002","indirekter Migrationshintergrund","Ländlicher Raum","6.23","5.5","63","3","4","9","10","10","5.52","6.94","0","10","7","9"
"2002","indirekter Migrationshintergrund","Städtischer Raum","6.83","6.5","437","3","5","8","10","10","6.62","7.04","0","10","7","8"
"2002","kein Migrationshintergrund","Ländlicher Raum","6.89","6.5","4326","4","6","8","9","10","6.83","6.95","0","10","7","8"
"2002","kein Migrationshintergrund","Städtischer Raum","6.95","6.5","7508","4","6","8","9","10","6.9","7","0","10","8","8"
"2002","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"2002","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"2003","direkter Migrationshintergrund","Ländlicher Raum","6.74","6.5","247","2","6","8","9","10","6.44","7.04","0","10","7","8"
"2003","direkter Migrationshintergrund","Städtischer Raum","6.65","6.5","1233","3","5","8","9","10","6.52","6.78","0","10","7","7"
"2003","indirekter Migrationshintergrund","Ländlicher Raum","7.24","7.5","63","4","6","9","9","10","6.76","7.72","1","10","8","8"
"2003","indirekter Migrationshintergrund","Städtischer Raum","7.1","7.5","436","4","6","8","9","10","6.91","7.29","0","10","7","8"
"2003","kein Migrationshintergrund","Ländlicher Raum","6.81","6.5","4090","4","5","8","9","10","6.74","6.88","0","10","7","7"
"2003","kein Migrationshintergrund","Städtischer Raum","6.92","6.5","7148","4","6","8","9","10","6.87","6.97","0","10","8","8"
"2003","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"2003","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"2004","direkter Migrationshintergrund","Ländlicher Raum","6.49","6.5","230","4","5","8","9","10","6.17","6.81","0","10","7","8"
"2004","direkter Migrationshintergrund","Städtischer Raum","6.61","6.5","1162","3","5","8","9","10","6.48","6.74","0","10","7","7"
"2004","indirekter Migrationshintergrund","Ländlicher Raum","7.09","6.5","71","5","6","8","10","10","6.54","7.64","0","10","7","8"
"2004","indirekter Migrationshintergrund","Städtischer Raum","6.71","6.5","430","3","5","8","9","10","6.49","6.93","0","10","7","8"
"2004","kein Migrationshintergrund","Ländlicher Raum","6.75","6.5","3942","3","5","8","9","10","6.68","6.82","0","10","7","7"
"2004","kein Migrationshintergrund","Städtischer Raum","6.82","6.5","6919","4","6","8","9","10","6.77","6.87","0","10","7","8"
"2004","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"2004","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"2005","direkter Migrationshintergrund","Ländlicher Raum","6.5","6.5","211","3","5","8","9","10","6.16","6.84","0","10","7","7"
"2005","direkter Migrationshintergrund","Städtischer Raum","6.42","6.5","1083","3","5","8","9","10","6.28","6.56","0","10","7","7"
"2005","indirekter Migrationshintergrund","Ländlicher Raum","6.58","6.5","70","2","5","8","9","10","5.93","7.23","0","10","7","8"
"2005","indirekter Migrationshintergrund","Städtischer Raum","7.06","7.5","440","4","6","9","10","10","6.84","7.28","0","10","7","8"
"2005","kein Migrationshintergrund","Ländlicher Raum","6.73","6.5","3754","3","5","8","9","10","6.66","6.8","0","10","7","7"
"2005","kein Migrationshintergrund","Städtischer Raum","6.78","6.5","6549","4","5","8","9","10","6.73","6.83","0","10","7","7"
"2005","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"2005","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"2006","direkter Migrationshintergrund","Ländlicher Raum","6.46","6.5","222","3","5","8","9","10","6.17","6.75","0","10","6","7"
"2006","direkter Migrationshintergrund","Städtischer Raum","6.47","6.5","1085","3","5","8","9","10","6.33","6.61","0","10","7","7"
"2006","indirekter Migrationshintergrund","Ländlicher Raum","7.19","7.5","80","5","6","8","10","10","6.72","7.66","0","10","7","8"
"2006","indirekter Migrationshintergrund","Städtischer Raum","7.03","6.5","441","4","6","9","10","10","6.82","7.24","0","10","7","8"
"2006","kein Migrationshintergrund","Ländlicher Raum","6.84","6.5","4007","4","5","8","9","10","6.77","6.91","0","10","7","7"
"2006","kein Migrationshintergrund","Städtischer Raum","6.78","6.5","6823","4","5","8","9","10","6.73","6.83","0","10","7","7"
"2006","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"2006","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"2007","direkter Migrationshintergrund","Ländlicher Raum","6.47","6.5","213","4","5","8","9","10","6.17","6.77","0","10","7","7"
"2007","direkter Migrationshintergrund","Städtischer Raum","6.41","6.5","956","3","5","8","9","10","6.26","6.56","0","10","7","7"
"2007","indirekter Migrationshintergrund","Ländlicher Raum","6.71","6.5","78","3","5","8","9","10","6.2","7.22","1","10","7","8"
"2007","indirekter Migrationshintergrund","Städtischer Raum","6.86","6.5","448","4","5","8","10","10","6.66","7.06","0","10","7","8"
"2007","kein Migrationshintergrund","Ländlicher Raum","6.84","6.5","3856","4","5","8","9","10","6.77","6.91","0","10","7","7"
"2007","kein Migrationshintergrund","Städtischer Raum","6.79","6.5","6504","4","6","8","9","10","6.74","6.84","0","10","7","7"
"2007","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"2007","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"2008","direkter Migrationshintergrund","Ländlicher Raum","6.66","6.5","182","3","5","8","9","10","6.33","6.99","0","10","7","7"
"2008","direkter Migrationshintergrund","Städtischer Raum","6.59","6.5","889","4","5","8","9","10","6.45","6.73","0","10","7","7"
"2008","indirekter Migrationshintergrund","Ländlicher Raum","6.45","6.5","79","3","5","8","9","10","5.94","6.96","0","10","7","8"
"2008","indirekter Migrationshintergrund","Städtischer Raum","6.86","6.5","446","3","5","8","10","10","6.66","7.06","0","10","7","8"
"2008","kein Migrationshintergrund","Ländlicher Raum","6.83","6.5","3654","4","6","8","9","10","6.76","6.9","0","10","7","7"
"2008","kein Migrationshintergrund","Städtischer Raum","6.86","6.5","6191","4","6","8","9","10","6.81","6.91","0","10","7","7"
"2008","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"2008","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"2009","direkter Migrationshintergrund","Ländlicher Raum","6.47","6.5","168","3","5","8","10","10","6.07","6.87","0","10","6","8"
"2009","direkter Migrationshintergrund","Städtischer Raum","6.3","6.5","786","3","5","8","9","10","6.14","6.46","0","10","7","7"
"2009","indirekter Migrationshintergrund","Ländlicher Raum","6.45","6.5","85","2","4","8","9","10","5.96","6.94","1","10","7","8"
"2009","indirekter Migrationshintergrund","Städtischer Raum","6.79","6.5","422","3","5","8","9","10","6.57","7.01","0","10","7","8"
"2009","kein Migrationshintergrund","Ländlicher Raum","6.74","6.5","3503","3","5","8","9","10","6.67","6.81","0","10","7","7"
"2009","kein Migrationshintergrund","Städtischer Raum","6.77","6.5","5813","4","6","8","9","10","6.72","6.82","0","10","7","7"
"2009","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"2009","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"2010","direkter Migrationshintergrund","Ländlicher Raum","6.14","6.5","310","2","5","8","9","10","5.86","6.42","0","10","7","8"
"2010","direkter Migrationshintergrund","Städtischer Raum","6.76","6.5","1232","3","6","8","9","10","6.62","6.9","0","10","7","8"
"2010","indirekter Migrationshintergrund","Ländlicher Raum","6","5.5","126","1","5","9","10","10","5.51","6.49","0","10","7","8"
"2010","indirekter Migrationshintergrund","Städtischer Raum","6.89","6.5","571","3","6","9","10","10","6.7","7.08","0","10","7","8"
"2010","kein Migrationshintergrund","Ländlicher Raum","6.91","6.5","4622","4","6","8","9","10","6.85","6.97","0","10","7","8"
"2010","kein Migrationshintergrund","Städtischer Raum","6.82","6.5","7566","4","6","8","9","10","6.77","6.87","0","10","7","8"
"2010","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"2010","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"2011","direkter Migrationshintergrund","Ländlicher Raum","6.78","6.5","391","3","5","8","10","10","6.55","7.01","0","10","7","8"
"2011","direkter Migrationshintergrund","Städtischer Raum","6.89","6.5","1290","4","6","8","9","10","6.77","7.01","0","10","7","8"
"2011","indirekter Migrationshintergrund","Ländlicher Raum","7.05","7.5","159","3","5","9","10","10","6.7","7.4","0","10","8","8"
"2011","indirekter Migrationshintergrund","Städtischer Raum","7","7.5","674","4","6","9","10","10","6.83","7.17","0","10","7","8"
"2011","kein Migrationshintergrund","Ländlicher Raum","6.89","6.5","5309","4","6","8","9","10","6.83","6.95","0","10","7","8"
"2011","kein Migrationshintergrund","Städtischer Raum","6.91","7.5","8444","4","6","8","9","10","6.86","6.96","0","10","8","8"
"2011","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"2012","direkter Migrationshintergrund","Ländlicher Raum","7.07","7.5","439","4","6","9","10","10","6.86","7.28","0","10","7","8"
"2012","direkter Migrationshintergrund","Städtischer Raum","6.92","6.5","1322","4","6","8","9","10","6.8","7.04","0","10","7","8"
"2012","indirekter Migrationshintergrund","Ländlicher Raum","7.26","7.5","159","3","7","9","10","10","6.91","7.61","0","10","7","8"
"2012","indirekter Migrationshintergrund","Städtischer Raum","7.23","7.5","678","4","6","9","10","10","7.07","7.39","0","10","7","8"
"2012","kein Migrationshintergrund","Ländlicher Raum","6.99","6.5","5393","4","6","9","9","10","6.93","7.05","0","10","8","8"
"2012","kein Migrationshintergrund","Städtischer Raum","7.03","6.5","8459","4","6","8","9","10","6.99","7.07","0","10","8","8"
"2012","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
"2012","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","","","","","","","","","","","",""
"2013","direkter Migrationshintergrund","Ländlicher Raum","7.29","7.5","972","5","6","9","10","10","7.16","7.42","0","10","8","8"
"2013","direkter Migrationshintergrund","Städtischer Raum","7.07","7.5","3099","4","6","9","10","10","6.99","7.15","0","10","8","8"
"2013","indirekter Migrationshintergrund","Ländlicher Raum","7.32","7.5","237","5","6","9","10","10","7.06","7.58","0","10","8","8"
"2013","indirekter Migrationshintergrund","Städtischer Raum","7.25","7.5","1166","5","6","9","10","10","7.13","7.37","0","10","8","8"
"2013","kein Migrationshintergrund","Ländlicher Raum","7","7.5","5317","4","6","8","9","10","6.94","7.06","0","10","8","8"
"2013","kein Migrationshintergrund","Städtischer Raum","7.01","6.5","8418","4","6","8","9","10","6.97","7.05","0","10","8","8"
"2013","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","","","","","","","","","","","",""
