year,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2005,indirekter Migrationshintergrund,749,4.646980827959585,4.606922572072727,4.687039083846442,4.37915205397547,4.47107270534469,4.027377627957372,5.0,3.499715988930225,4.6666665,4.3333330154418945,4.666666507720947
2006,kein Migrationshintergrund,,,,,,,,,,,,
2006,direkter Migrationshintergrund,,,,,,,,,,,,
2006,indirekter Migrationshintergrund,,,,,,,,,,,,
2007,kein Migrationshintergrund,,,,,,,,,,,,
2007,direkter Migrationshintergrund,,,,,,,,,,,,
2007,indirekter Migrationshintergrund,,,,,,,,,,,,
2008,kein Migrationshintergrund,,,,,,,,,,,,
2008,direkter Migrationshintergrund,,,,,,,,,,,,
2008,indirekter Migrationshintergrund,,,,,,,,,,,,
2009,kein Migrationshintergrund,15409,4.335151338236281,4.325915493840308,4.344387182632254,4.984338606658575,4.666666507720947,4.247457145383063,6.089660798571844,3.142134953469794,4.3333335,4.333333492279053,4.333333492279053
2009,direkter Migrationshintergrund,1607,4.279163509793305,4.247682854304677,4.310644165281933,4.596628747070807,3.355987311024726,3.752907971515875,5.862209910403205,2.487326808183477,4.3333335,4.333333492279053,4.6666669845581055
2009,indirekter Migrationshintergrund,698,4.6455098927038865,4.604283876989669,4.686735908418104,3.1980510955581285,4.333333492279053,4.554955603621135,4.3333335,4.0,4.6666665,4.3333330154418945,4.999999523162842
2010,kein Migrationshintergrund,,,,,,,,,,,,
2010,direkter Migrationshintergrund,,,,,,,,,,,,
2010,indirekter Migrationshintergrund,,,,,,,,,,,,
2011,kein Migrationshintergrund,,,,,,,,,,,,
2011,direkter Migrationshintergrund,,,,,,,,,,,,
2011,indirekter Migrationshintergrund,,,,,,,,,,,,
2012,kein Migrationshintergrund,5492,4.607304519122437,4.592497700761193,4.62211133748368,5.666666507720947,5.2564520650248525,4.02181147110121,8.133949062650553,1.5545289161716043,4.6666665,4.666666507720947,4.666666507720947
2012,direkter Migrationshintergrund,1106,4.704735793999144,4.670546750975122,4.738924837023166,4.385070464313402,5.899908416743379,5.350188836273744,4.6666665,3.3333333,4.6666665,4.3333330154418945,4.666666507720947
2012,indirekter Migrationshintergrund,439,4.894147430212662,4.837725567718498,4.9505692927068266,3.8151342481126873,6.587731765313983,4.0,5.6666665,4.2772986278309695,5.0,5.0,5.333333492279053
2013,kein Migrationshintergrund,16180,4.543868809887009,4.534995263333102,4.552742356440915,4.271675116925873,2.0225699547427882,4.622755777102361,6.3333335,5.149376767367093,4.6666665,4.666666507720947,4.666666507720947
2013,direkter Migrationshintergrund,1684,4.5311707030858255,4.500191027068989,4.562150379102662,5.087473351259403,3.5886609853671287,4.157083534188077,6.483058076866392,2.761498808581088,4.6666665,4.666666507720947,4.666666507720947
2013,indirekter Migrationshintergrund,694,4.833502167781228,4.793669886929109,4.873334448633347,6.125954358651713,6.161766623136468,5.697065009834279,6.769288381877863,5.053730986608129,5.0,5.0,5.333333492279053
2014,kein Migrationshintergrund,,,,,,,,,,,,
2014,direkter Migrationshintergrund,,,,,,,,,,,,
2014,indirekter Migrationshintergrund,,,,,,,,,,,,
2015,kein Migrationshintergrund,,,,,,,,,,,,
2015,direkter Migrationshintergrund,,,,,,,,,,,,
2015,indirekter Migrationshintergrund,,,,,,,,,,,,
2016,kein Migrationshintergrund,,,,,,,,,,,,
2016,direkter Migrationshintergrund,,,,,,,,,,,,
2016,indirekter Migrationshintergrund,,,,,,,,,,,,
2017,kein Migrationshintergrund,19961,4.614141098607356,4.606213425933482,4.6220687712812305,3.4504657440736675,3.8337031700053537,3.9530653487018688,5.6666665,3.6666667,4.6666665,4.666666507720947,4.666666507720947
2017,direkter Migrationshintergrund,6615,4.69826876605353,4.683703315275911,4.712834216831149,4.333333492279053,5.581544528598222,4.417727777138125,6.6666665,4.544319204426733,4.6666665,4.3333330154418945,4.666666507720947
2017,indirekter Migrationshintergrund,1620,4.818996352835504,4.79164286140527,4.846349844265738,5.240625405287796,5.14240552400371,3.860253670275388,7.311183007806408,1.789696067756776,5.0,5.0,5.333333492279053
2018,kein Migrationshintergrund,,,,,,,,,,,,
2018,direkter Migrationshintergrund,,,,,,,,,,,,
2018,indirekter Migrationshintergrund,,,,,,,,,,,,
2019,kein Migrationshintergrund,19930,4.503574155720869,4.495520087569749,4.5116282238719885,4.229258750057147,3.8592173718915106,3.584381570039403,6.0,2.617065800012787,4.6666665,4.666666507720947,4.999999523162842
2019,direkter Migrationshintergrund,3865,4.551613456513178,4.532671484543744,4.570555428482612,5.132132553823784,4.63970156308975,6.176899186811902,6.0,3.6666667,4.6666665,4.666666507720947,4.999999523162842
2019,indirekter Migrationshintergrund,1555,4.800580590997614,4.772600529897543,4.828560652097684,5.087415058288108,5.283397199253988,4.5502397673349275,5.8931779947178775,3.7444768309051573,5.0,5.0,5.333333492279053
2020,kein Migrationshintergrund,,,,,,,,,,,,
2020,direkter Migrationshintergrund,,,,,,,,,,,,
2020,indirekter Migrationshintergrund,,,,,,,,,,,,
2021,kein Migrationshintergrund,,,,,,,,,,,,
2021,direkter Migrationshintergrund,,,,,,,,,,,,
2021,indirekter Migrationshintergrund,,,,,,,,,,,,
