"year","bildungsniveau","sex","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2014","AkademikerIn","weiblich","","","","",""
"2014","Hauptschule","maennlich","","","","",""
"2014","Hauptschule","weiblich","","","","",""
"2014","Realschule","maennlich","","","","",""
"2014","Realschule","weiblich","","","","",""
"2015","(Fach-)Abitur","maennlich","","","","",""
"2015","(Fach-)Abitur","weiblich","","","","",""
"2015","(noch) kein Abschluss","maennlich","","","","",""
"2015","(noch) kein Abschluss","weiblich","","","","",""
"2015","AkademikerIn","maennlich","","","","",""
"2015","AkademikerIn","weiblich","","","","",""
"2015","Hauptschule","maennlich","","","","",""
"2015","Hauptschule","weiblich","","","","",""
"2015","Realschule","maennlich","","","","",""
"2015","Realschule","weiblich","","","","",""
"2016","(Fach-)Abitur","maennlich","","","","",""
"2016","(Fach-)Abitur","weiblich","","","","",""
"2016","(noch) kein Abschluss","maennlich","","","","",""
"2016","(noch) kein Abschluss","weiblich","","","","",""
"2016","AkademikerIn","maennlich","","","","",""
"2016","AkademikerIn","weiblich","","","","",""
"2016","Hauptschule","maennlich","","","","",""
"2016","Hauptschule","weiblich","","","","",""
"2016","Realschule","maennlich","","","","",""
"2016","Realschule","weiblich","","","","",""
"2017","(Fach-)Abitur","maennlich","4.67","4.58","1995","4.62","4.72"
"2017","(Fach-)Abitur","weiblich","4.84","4.83","2524","4.79","4.89"
"2017","(noch) kein Abschluss","maennlich","4.53","4.58","828","4.44","4.62"
"2017","(noch) kein Abschluss","weiblich","4.62","4.58","818","4.53","4.71"
"2017","AkademikerIn","maennlich","4.78","4.58","3527","4.74","4.82"
"2017","AkademikerIn","weiblich","5.02","4.83","3400","4.98","5.06"
"2017","Hauptschule","maennlich","4.36","4.17","3851","4.32","4.4"
"2017","Hauptschule","weiblich","4.44","4.17","3757","4.4","4.48"
"2017","Realschule","maennlich","4.57","4.58","2814","4.53","4.61"
"2017","Realschule","weiblich","4.69","4.58","4126","4.65","4.73"
"2018","(Fach-)Abitur","maennlich","","","","",""
"2018","(Fach-)Abitur","weiblich","","","","",""
"2018","(noch) kein Abschluss","maennlich","","","","",""
"2018","(noch) kein Abschluss","weiblich","","","","",""
"2018","AkademikerIn","maennlich","","","","",""
"2018","AkademikerIn","weiblich","","","","",""
"2018","Hauptschule","maennlich","","","","",""
"2018","Hauptschule","weiblich","","","","",""
"2018","Realschule","maennlich","","","","",""
"2018","Realschule","weiblich","","","","",""
"2019","(Fach-)Abitur","maennlich","4.62","4.5","1819","4.57","4.67"
"2019","(Fach-)Abitur","weiblich","4.75","4.58","2332","4.7","4.8"
"2019","(noch) kein Abschluss","maennlich","4.26","4.17","368","4.13","4.39"
"2019","(noch) kein Abschluss","weiblich","4.72","4.58","406","4.59","4.85"
"2019","AkademikerIn","maennlich","4.69","4.58","3677","4.65","4.73"
"2019","AkademikerIn","weiblich","4.9","4.83","3358","4.86","4.94"
"2019","Hauptschule","maennlich","4.15","3.83","3166","4.11","4.19"
"2019","Hauptschule","weiblich","4.3","4.17","3026","4.26","4.34"
"2019","Realschule","maennlich","4.46","4.17","2826","4.42","4.5"
"2019","Realschule","weiblich","4.56","4.58","3921","4.52","4.6"
