year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2000,Urban regions,West,,,,,,,,,,,,
2000,Urban regions,East,,,,,,,,,,,,
2000,Rural regions,West,,,,,,,,,,,,
2000,Rural regions,East,,,,,,,,,,,,
2001,Urban regions,West,,,,,,,,,,,,
2001,Urban regions,East,,,,,,,,,,,,
2001,Rural regions,West,,,,,,,,,,,,
2001,Rural regions,East,,,,,,,,,,,,
2002,Urban regions,West,,,,,,,,,,,,
2002,Urban regions,East,,,,,,,,,,,,
2002,Rural regions,West,,,,,,,,,,,,
2002,Rural regions,East,,,,,,,,,,,,
2003,Urban regions,West,,,,,,,,,,,,
2003,Urban regions,East,,,,,,,,,,,,
2003,Rural regions,West,,,,,,,,,,,,
2003,Rural regions,East,,,,,,,,,,,,
2004,Urban regions,West,,,,,,,,,,,,
2004,Urban regions,East,,,,,,,,,,,,
2004,Rural regions,West,,,,,,,,,,,,
2004,Rural regions,East,,,,,,,,,,,,
2005,Urban regions,West,11824,4.47258,4.43983,4.50171,3.66667,4.33333,5.33333,1.16667,7.0,4.3333335,4.00000,4.33333
2005,Urban regions,East,1680,4.53046,4.46074,4.59395,3.66667,4.66667,5.33333,1.16667,7.0,4.6666665,4.66667,5.00000
2005,Rural regions,West,3557,4.42268,4.37101,4.46996,3.66667,4.33333,5.33333,1.16667,7.0,4.3333335,4.00000,4.33333
2005,Rural regions,East,3305,4.34459,4.29226,4.39401,3.66667,4.33333,5.00000,1.66667,7.00000,4.3333335,4.33333,4.33333
2006,Urban regions,West,,,,,,,,,,,,
2006,Urban regions,East,,,,,,,,,,,,
2006,Rural regions,West,,,,,,,,,,,,
2006,Rural regions,East,,,,,,,,,,,,
2007,Urban regions,West,,,,,,,,,,,,
2007,Urban regions,East,,,,,,,,,,,,
2007,Rural regions,West,,,,,,,,,,,,
2007,Rural regions,East,,,,,,,,,,,,
2008,Urban regions,West,,,,,,,,,,,,
2008,Urban regions,East,,,,,,,,,,,,
2008,Rural regions,West,,,,,,,,,,,,
2008,Rural regions,East,,,,,,,,,,,,
2009,Urban regions,West,9965,4.36515,4.32873,4.39886,3.66667,4.33333,5.33333,1.16667,7.0,4.3333335,4.33333,4.33333
2009,Urban regions,East,1511,4.46225,4.37180,4.54836,3.66667,4.33333,5.33333,1.16667,7.0,4.3333335,4.00000,4.33333
2009,Rural regions,West,3270,4.27164,4.21842,4.31376,3.33333,4.33333,5.00000,1.0,7.0,4.3333335,4.33333,4.66667
2009,Rural regions,East,2968,4.29551,4.23314,4.35482,3.33333,4.33333,5.00000,1.0,7.0,4.3333335,4.33333,4.33333
2010,Urban regions,West,,,,,,,,,,,,
2010,Urban regions,East,,,,,,,,,,,,
2010,Rural regions,West,,,,,,,,,,,,
2010,Rural regions,East,,,,,,,,,,,,
2011,Urban regions,West,,,,,,,,,,,,
2011,Urban regions,East,,,,,,,,,,,,
2011,Rural regions,West,,,,,,,,,,,,
2011,Rural regions,East,,,,,,,,,,,,
2012,Urban regions,West,3901,4.66735,4.62358,4.71167,4.00000,4.66667,5.66667,1.50000,7.0,4.6666665,4.66667,4.66667
2012,Urban regions,East,481,4.63115,4.52033,4.77398,4.00000,4.66667,5.66667,1.50000,7.0,4.6666665,4.33333,4.66667
2012,Rural regions,West,1814,4.63639,4.57227,4.70034,4.00000,4.66667,5.33333,2.00000,7.0,4.6666665,4.66667,4.66667
2012,Rural regions,East,842,4.57637,4.48466,4.67120,3.66667,4.66667,5.33333,1.16667,7.0,4.6666665,4.66667,4.66667
2013,Urban regions,West,10366,4.57114,4.53359,4.60377,3.66667,4.66667,5.33333,1.16667,7.0,4.6666665,4.66667,4.66667
2013,Urban regions,East,1489,4.64032,4.55512,4.73158,4.00000,4.66667,5.33333,2.00000,7.0,4.6666665,4.66667,4.66667
2013,Rural regions,West,3791,4.49551,4.44505,4.54238,3.66667,4.65443,5.33333,1.16667,7.0,4.6666665,4.66667,5.00000
2013,Rural regions,East,2912,4.50196,4.43843,4.55482,3.66667,4.66667,5.33333,1.16667,7.0,4.6666665,4.66667,5.00000
2014,Urban regions,West,,,,,,,,,,,,
2014,Urban regions,East,,,,,,,,,,,,
2014,Rural regions,West,,,,,,,,,,,,
2014,Rural regions,East,,,,,,,,,,,,
2015,Urban regions,West,,,,,,,,,,,,
2015,Urban regions,East,,,,,,,,,,,,
2015,Rural regions,West,,,,,,,,,,,,
2015,Rural regions,East,,,,,,,,,,,,
2016,Urban regions,West,,,,,,,,,,,,
2016,Urban regions,East,,,,,,,,,,,,
2016,Rural regions,West,,,,,,,,,,,,
2016,Rural regions,East,,,,,,,,,,,,
2017,Urban regions,West,16349,4.65977,4.62629,4.68429,4.00000,4.66667,5.66667,1.50000,7.0,4.6666665,4.66667,4.66667
2017,Urban regions,East,2084,4.69810,4.61548,4.78131,4.00000,4.66667,5.66667,1.50000,7.0,4.6666665,4.66667,4.66667
2017,Rural regions,West,5975,4.58704,4.54201,4.62807,3.66667,4.66667,5.33333,1.16667,7.0,4.6666665,4.66667,4.66667
2017,Rural regions,East,3788,4.57587,4.51022,4.62695,4.00000,4.66667,5.33333,2.00000,7.0,4.6666665,4.66667,4.66667
2018,Urban regions,West,,,,,,,,,,,,
2018,Urban regions,East,,,,,,,,,,,,
2018,Rural regions,West,,,,,,,,,,,,
2018,Rural regions,East,,,,,,,,,,,,
2019,Urban regions,West,14259,4.54688,4.51357,4.57728,3.66667,4.66667,5.33333,1.16667,7.0,4.6666665,4.66667,4.66667
2019,Urban regions,East,1884,4.61975,4.53031,4.70106,3.66667,4.66667,5.33333,1.16667,7.0,4.6666665,4.65833,4.66667
2019,Rural regions,West,5150,4.41822,4.36507,4.46262,3.66667,4.33333,5.33333,1.16667,7.0,4.3333335,4.00000,4.33333
2019,Rural regions,East,3509,4.46495,4.40705,4.53040,3.66667,4.33333,5.33333,1.16667,7.0,4.3333335,4.00000,4.33333
2020,Urban regions,West,,,,,,,,,,,,
2020,Urban regions,East,,,,,,,,,,,,
2020,Rural regions,West,,,,,,,,,,,,
2020,Rural regions,East,,,,,,,,,,,,
2021,Urban regions,West,,,,,,,,,,,,
2021,Urban regions,East,,,,,,,,,,,,
2021,Rural regions,West,,,,,,,,,,,,
2021,Rural regions,East,,,,,,,,,,,,
