year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2015,Urban regions,male,,,,,,,,,,,,
2015,Urban regions,female,,,,,,,,,,,,
2015,Rural regions,male,,,,,,,,,,,,
2015,Rural regions,female,,,,,,,,,,,,
2016,Urban regions,male,,,,,,,,,,,,
2016,Urban regions,female,,,,,,,,,,,,
2016,Rural regions,male,,,,,,,,,,,,
2016,Rural regions,female,,,,,,,,,,,,
2017,Urban regions,male,8656,4.59472,4.57000,4.61945,3.66667,4.66667,5.33333,1.16667,7.0,4.6666665,4.66667,4.66667
2017,Urban regions,female,9777,4.72891,4.70482,4.75300,4.00000,4.66667,5.66667,1.50000,7.0,4.6666665,4.66667,4.66667
2017,Rural regions,male,4659,4.50529,4.47199,4.53859,3.66667,4.33333,5.33333,1.16667,7.0,4.3333335,4.33333,4.66667
2017,Rural regions,female,5104,4.65996,4.62761,4.69230,4.00000,4.66667,5.66667,1.50000,7.0,4.6666665,4.66667,4.66667
2018,Urban regions,male,,,,,,,,,,,,
2018,Urban regions,female,,,,,,,,,,,,
2018,Rural regions,male,,,,,,,,,,,,
2018,Rural regions,female,,,,,,,,,,,,
2019,Urban regions,male,7646,4.47128,4.44479,4.49778,3.66667,4.33333,5.33333,1.16667,7.0,4.3333335,4.33333,4.66667
2019,Urban regions,female,8497,4.63115,4.60519,4.65710,3.66667,4.66667,5.66667,1.0,7.0,4.6666665,4.66667,4.66667
2019,Rural regions,male,4153,4.34986,4.31420,4.38552,3.66667,4.33333,5.00000,1.66667,7.00000,4.3333335,4.33333,4.33333
2019,Rural regions,female,4506,4.51840,4.48369,4.55311,3.66667,4.66667,5.33333,1.16667,7.0,4.6666665,4.33333,4.66667
2020,Urban regions,male,,,,,,,,,,,,
2020,Urban regions,female,,,,,,,,,,,,
2020,Rural regions,male,,,,,,,,,,,,
2020,Rural regions,female,,,,,,,,,,,,
2021,Urban regions,male,,,,,,,,,,,,
2021,Urban regions,female,,,,,,,,,,,,
2021,Rural regions,male,,,,,,,,,,,,
2021,Rural regions,female,,,,,,,,,,,,
