"year","bildungsniveau","sampreg","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2018","AkademikerIn","Ostdeutschland","","","","",""
"2018","AkademikerIn","Westdeutschland","","","","",""
"2018","Hauptschule","Ostdeutschland","","","","",""
"2018","Hauptschule","Westdeutschland","","","","",""
"2018","Realschule","Ostdeutschland","","","","",""
"2018","Realschule","Westdeutschland","","","","",""
"2019","(Fach-)Abitur","Ostdeutschland","4.67","4.5","603","4.58","4.76"
"2019","(Fach-)Abitur","Westdeutschland","4.7","4.58","3531","4.66","4.74"
"2019","(noch) kein Abschluss","Ostdeutschland","4.76","4.5","104","4.5","5.02"
"2019","(noch) kein Abschluss","Westdeutschland","4.48","4.42","669","4.38","4.58"
"2019","AkademikerIn","Ostdeutschland","4.74","4.58","1592","4.68","4.8"
"2019","AkademikerIn","Westdeutschland","4.8","4.5","5412","4.77","4.83"
"2019","Hauptschule","Ostdeutschland","4.14","3.83","935","4.06","4.22"
"2019","Hauptschule","Westdeutschland","4.24","4.17","5251","4.21","4.27"
"2019","Realschule","Ostdeutschland","4.5","4.42","2157","4.45","4.55"
"2019","Realschule","Westdeutschland","4.52","4.58","4574","4.49","4.55"
