year,pgisced97,ple0013,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Lower Secondary Level,Yes,0.10930,165,1743,0.09464,0.12395
2021,Lower Secondary Level,No,0.85641,1578,1743,0.83994,0.87288
2021,Upper Secondary Level,Yes,0.08848,616,7296,0.08196,0.09499
2021,Upper Secondary Level,No,0.89808,6680,7296,0.89114,0.90502
2021,Post-secondary Non-tertiary Level,Yes,0.07258,124,1589,0.05982,0.08534
2021,Post-secondary Non-tertiary Level,No,0.92302,1465,1589,0.90990,0.93613
2021,First Stage of Tertiary Education,Yes,0.03996,58,994,0.02778,0.05214
2021,First Stage of Tertiary Education,No,0.95266,936,994,0.93945,0.96586
2021,Second Stage of Tertiary Education,Yes,0.07935,406,5636,0.07229,0.08640
2021,Second Stage of Tertiary Education,No,0.91002,5230,5636,0.90255,0.91749
