year,age_gr,pgisced97,ple0013,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,46-65 y.,Lower Secondary Level,Yes,0.11984,44,419,0.08871,0.15098
2021,46-65 y.,Lower Secondary Level,No,0.87414,375,419,0.84234,0.90594
2021,46-65 y.,Upper Secondary Level,Yes,0.09335,249,2882,0.08273,0.10397
2021,46-65 y.,Upper Secondary Level,No,0.89642,2633,2882,0.88529,0.90755
2021,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.07185,53,687,0.05252,0.09117
2021,46-65 y.,Post-secondary Non-tertiary Level,No,0.92368,634,687,0.90381,0.94355
2021,46-65 y.,First Stage of Tertiary Education,Yes,0.04966,34,506,0.03071,0.06861
2021,46-65 y.,First Stage of Tertiary Education,No,0.94370,472,506,0.92360,0.96380
2021,46-65 y.,Second Stage of Tertiary Education,Yes,0.09503,197,2275,0.08298,0.10709
2021,46-65 y.,Second Stage of Tertiary Education,No,0.89457,2078,2275,0.88195,0.90720
2021,66 and older,Lower Secondary Level,Yes,0.11186,34,306,0.07648,0.14723
2021,66 and older,Lower Secondary Level,No,0.88433,272,306,0.84844,0.92023
2021,66 and older,Upper Secondary Level,Yes,0.08761,147,1709,0.07420,0.10102
2021,66 and older,Upper Secondary Level,No,0.90515,1562,1709,0.89125,0.91904
2021,66 and older,Post-secondary Non-tertiary Level,No,0.93274,113,113,0.88635,0.97913
2021,66 and older,First Stage of Tertiary Education,No,0.95499,247,247,0.92908,0.98090
2021,66 and older,Second Stage of Tertiary Education,Yes,0.05805,52,1102,0.04424,0.07187
2021,66 and older,Second Stage of Tertiary Education,No,0.92923,1050,1102,0.91409,0.94438
