year,regtyp,sex,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Rural regions,female,Does not matter,0.37087,175,457,0.32654,0.41521
1996,Rural regions,female,Does not apply/do not (yet) have a job,0.17654,89,457,0.14155,0.21154
1997,Urban regions,male,In my current field/ field I was trained in,0.26824,116,511,0.22978,0.30669
1997,Urban regions,male,Do something new,0.14002,61,511,0.10991,0.17014
1997,Urban regions,male,Does not matter,0.26315,140,511,0.22493,0.30136
1997,Urban regions,male,Does not apply/do not (yet) have a job,0.32859,194,511,0.28783,0.36936
1997,Urban regions,female,In my current field/ field I was trained in,0.29085,239,858,0.26044,0.32126
1997,Urban regions,female,Do something new,0.16623,114,858,0.14130,0.19115
1997,Urban regions,female,Does not matter,0.27693,228,858,0.24697,0.30689
1997,Urban regions,female,Does not apply/do not (yet) have a job,0.26599,277,858,0.23641,0.29558
1997,Rural regions,male,In my current field/ field I was trained in,0.29225,75,276,0.23850,0.34601
1997,Rural regions,male,Do something new,0.18771,40,276,0.14156,0.23386
1997,Rural regions,male,Does not matter,0.27939,87,276,0.22636,0.33242
1997,Rural regions,male,Does not apply/do not (yet) have a job,0.24064,74,276,0.19012,0.29117
1997,Rural regions,female,In my current field/ field I was trained in,0.28934,132,470,0.24830,0.33038
1997,Rural regions,female,Do something new,0.16282,64,470,0.12941,0.19624
1997,Rural regions,female,Does not matter,0.38718,191,470,0.34309,0.43126
1997,Rural regions,female,Does not apply/do not (yet) have a job,0.16066,83,470,0.12742,0.19389
1998,Urban regions,male,In my current field/ field I was trained in,0.23384,123,527,0.19767,0.27002
1998,Urban regions,male,Do something new,0.12211,63,527,0.09413,0.15009
1998,Urban regions,male,Does not matter,0.25862,125,527,0.22120,0.29604
1998,Urban regions,male,Does not apply/do not (yet) have a job,0.38543,216,527,0.34383,0.42702
1998,Urban regions,female,In my current field/ field I was trained in,0.32228,274,865,0.29112,0.35344
1998,Urban regions,female,Do something new,0.14449,107,865,0.12105,0.16794
1998,Urban regions,female,Does not matter,0.26339,230,865,0.23402,0.29276
1998,Urban regions,female,Does not apply/do not (yet) have a job,0.26984,254,865,0.24024,0.29944
1998,Rural regions,male,In my current field/ field I was trained in,0.29937,94,315,0.24871,0.35002
1998,Rural regions,male,Do something new,0.14430,37,315,0.10543,0.18317
1998,Rural regions,male,Does not matter,0.27564,86,315,0.22621,0.32506
1998,Rural regions,male,Does not apply/do not (yet) have a job,0.28070,98,315,0.23100,0.33040
1998,Rural regions,female,In my current field/ field I was trained in,0.30647,140,507,0.26630,0.34664
1998,Rural regions,female,Do something new,0.14337,65,507,0.11284,0.17391
1998,Rural regions,female,Does not matter,0.33643,193,507,0.29526,0.37760
1998,Rural regions,female,Does not apply/do not (yet) have a job,0.21372,109,507,0.17800,0.24944
1999,Urban regions,male,In my current field/ field I was trained in,0.21587,93,434,0.17712,0.25462
1999,Urban regions,male,Do something new,0.11299,48,434,0.08317,0.14281
1999,Urban regions,male,Does not matter,0.26048,107,434,0.21914,0.30182
1999,Urban regions,male,Does not apply/do not (yet) have a job,0.41066,186,434,0.36433,0.45700
1999,Urban regions,female,In my current field/ field I was trained in,0.29428,217,778,0.26224,0.32633
1999,Urban regions,female,Do something new,0.14446,100,778,0.11974,0.16918
1999,Urban regions,female,Does not matter,0.26912,216,778,0.23794,0.30031
1999,Urban regions,female,Does not apply/do not (yet) have a job,0.29213,245,778,0.26016,0.32411
1999,Rural regions,male,In my current field/ field I was trained in,0.29080,70,268,0.23632,0.34527
1999,Rural regions,male,Do something new,0.14608,34,268,0.10372,0.18845
1999,Rural regions,male,Does not matter,0.25985,83,268,0.20724,0.31245
1999,Rural regions,male,Does not apply/do not (yet) have a job,0.30327,81,268,0.24814,0.35841
1999,Rural regions,female,In my current field/ field I was trained in,0.24412,115,441,0.20398,0.28426
1999,Rural regions,female,Do something new,0.13734,57,441,0.10518,0.16950
1999,Rural regions,female,Does not matter,0.39638,163,441,0.35067,0.44208
1999,Rural regions,female,Does not apply/do not (yet) have a job,0.22217,106,441,0.18332,0.26101
2000,Urban regions,male,In my current field/ field I was trained in,0.22674,170,753,0.19681,0.25666
2000,Urban regions,male,Do something new,0.15357,103,753,0.12780,0.17933
2000,Urban regions,male,Does not matter,0.18810,158,753,0.16016,0.21603
2000,Urban regions,male,Does not apply/do not (yet) have a job,0.43160,322,753,0.39620,0.46700
2000,Urban regions,female,In my current field/ field I was trained in,0.31561,441,1395,0.29121,0.34001
2000,Urban regions,female,Do something new,0.14223,190,1395,0.12389,0.16057
2000,Urban regions,female,Does not matter,0.25180,351,1395,0.22901,0.27458
2000,Urban regions,female,Does not apply/do not (yet) have a job,0.29036,413,1395,0.26653,0.31419
2000,Rural regions,male,In my current field/ field I was trained in,0.26531,115,453,0.22461,0.30601
2000,Rural regions,male,Do something new,0.17943,75,453,0.14405,0.21480
2000,Rural regions,male,Does not matter,0.28463,131,453,0.24303,0.32623
2000,Rural regions,male,Does not apply/do not (yet) have a job,0.27063,132,453,0.22967,0.31159
2000,Rural regions,female,In my current field/ field I was trained in,0.28395,220,771,0.25210,0.31580
2000,Rural regions,female,Do something new,0.13748,98,771,0.11315,0.16180
2000,Rural regions,female,Does not matter,0.33964,265,771,0.30618,0.37309
2000,Rural regions,female,Does not apply/do not (yet) have a job,0.23894,188,771,0.20881,0.26906
2001,Urban regions,male,In my current field/ field I was trained in,0.24498,147,641,0.21166,0.27830
2001,Urban regions,male,Do something new,0.09781,67,641,0.07479,0.12082
2001,Urban regions,male,Does not matter,0.22450,135,641,0.19217,0.25682
2001,Urban regions,male,Does not apply/do not (yet) have a job,0.43272,292,641,0.39433,0.47110
2001,Urban regions,female,In my current field/ field I was trained in,0.32601,383,1230,0.29980,0.35221
2001,Urban regions,female,Do something new,0.15146,177,1230,0.13141,0.17150
2001,Urban regions,female,Does not matter,0.23812,294,1230,0.21430,0.26193
2001,Urban regions,female,Does not apply/do not (yet) have a job,0.28442,376,1230,0.25920,0.30964
2001,Rural regions,male,In my current field/ field I was trained in,0.23629,105,453,0.19713,0.27545
2001,Rural regions,male,Do something new,0.14850,60,453,0.11572,0.18128
2001,Rural regions,male,Does not matter,0.30451,133,453,0.26208,0.34694
2001,Rural regions,male,Does not apply/do not (yet) have a job,0.31070,155,453,0.26804,0.35336
2001,Rural regions,female,In my current field/ field I was trained in,0.27035,176,681,0.23697,0.30373
2001,Rural regions,female,Do something new,0.17203,103,681,0.14366,0.20039
2001,Rural regions,female,Does not matter,0.33203,235,681,0.29663,0.36742
2001,Rural regions,female,Does not apply/do not (yet) have a job,0.22560,167,681,0.19418,0.25701
2003,Urban regions,male,In my current field/ field I was trained in,0.20555,157,798,0.17749,0.23360
2003,Urban regions,male,Do something new,0.10453,83,798,0.08329,0.12577
2003,Urban regions,male,Does not matter,0.27902,201,798,0.24788,0.31016
2003,Urban regions,male,Does not apply/do not (yet) have a job,0.41090,357,798,0.37674,0.44506
2003,Urban regions,female,In my current field/ field I was trained in,0.27229,321,1195,0.24704,0.29754
2003,Urban regions,female,Do something new,0.12477,141,1195,0.10603,0.14351
2003,Urban regions,female,Does not matter,0.29090,316,1195,0.26513,0.31666
2003,Urban regions,female,Does not apply/do not (yet) have a job,0.31204,417,1195,0.28576,0.33832
2003,Rural regions,male,In my current field/ field I was trained in,0.25596,95,471,0.21650,0.29541
2003,Rural regions,male,Do something new,0.14851,64,471,0.11636,0.18066
2003,Rural regions,male,Does not matter,0.35679,159,471,0.31348,0.40010
2003,Rural regions,male,Does not apply/do not (yet) have a job,0.23874,153,471,0.20020,0.27728
2003,Rural regions,female,In my current field/ field I was trained in,0.21031,130,629,0.17844,0.24218
2003,Rural regions,female,Do something new,0.10755,65,629,0.08332,0.13178
2003,Rural regions,female,Does not matter,0.47258,271,629,0.43354,0.51163
2003,Rural regions,female,Does not apply/do not (yet) have a job,0.20956,163,629,0.17772,0.24139
2005,Urban regions,male,In my current field/ field I was trained in,0.17149,110,656,0.14262,0.20035
2005,Urban regions,male,Do something new,0.08842,58,656,0.06668,0.11017
2005,Urban regions,male,Does not matter,0.34243,201,656,0.30609,0.37877
2005,Urban regions,male,Does not apply/do not (yet) have a job,0.39766,287,656,0.36018,0.43514
2005,Urban regions,female,In my current field/ field I was trained in,0.23652,231,980,0.20990,0.26314
2005,Urban regions,female,Do something new,0.08034,77,980,0.06331,0.09737
2005,Urban regions,female,Does not matter,0.34091,318,980,0.31122,0.37061
2005,Urban regions,female,Does not apply/do not (yet) have a job,0.34223,354,980,0.31251,0.37195
2005,Rural regions,male,In my current field/ field I was trained in,0.18273,69,400,0.14481,0.22065
2005,Rural regions,male,Do something new,0.12158,44,400,0.08951,0.15365
2005,Rural regions,male,Does not matter,0.47660,176,400,0.42760,0.52561
2005,Rural regions,male,Does not apply/do not (yet) have a job,0.21909,111,400,0.17850,0.25968
2005,Rural regions,female,In my current field/ field I was trained in,0.21116,97,529,0.17635,0.24598
2005,Rural regions,female,Do something new,0.10976,51,529,0.08310,0.13642
2005,Rural regions,female,Does not matter,0.45270,239,529,0.41024,0.49515
2005,Rural regions,female,Does not apply/do not (yet) have a job,0.22638,142,529,0.19068,0.26207
2007,Urban regions,male,In my current field/ field I was trained in,0.14686,94,599,0.11849,0.17523
2007,Urban regions,male,Do something new,0.13360,64,599,0.10633,0.16087
2007,Urban regions,male,Does not matter,0.30946,163,599,0.27241,0.34652
2007,Urban regions,male,Does not apply/do not (yet) have a job,0.41008,278,599,0.37066,0.44950
2007,Urban regions,female,In my current field/ field I was trained in,0.25997,268,1048,0.23340,0.28653
2007,Urban regions,female,Do something new,0.11852,117,1048,0.09894,0.13810
2007,Urban regions,female,Does not matter,0.31559,314,1048,0.28744,0.34374
2007,Urban regions,female,Does not apply/do not (yet) have a job,0.30592,349,1048,0.27801,0.33384
2007,Rural regions,male,In my current field/ field I was trained in,0.14055,57,335,0.10328,0.17783
2007,Rural regions,male,Does not matter,0.45932,147,335,0.40587,0.51276
2007,Rural regions,male,Does not apply/do not (yet) have a job,0.31464,131,335,0.26483,0.36444
2007,Rural regions,female,In my current field/ field I was trained in,0.18996,104,544,0.15696,0.22295
2007,Rural regions,female,Do something new,0.07672,48,544,0.05434,0.09911
2007,Rural regions,female,Does not matter,0.47321,250,544,0.43122,0.51521
2007,Rural regions,female,Does not apply/do not (yet) have a job,0.26011,142,544,0.22321,0.29700
2009,Urban regions,male,In my current field/ field I was trained in,0.18380,104,536,0.15098,0.21662
2009,Urban regions,male,Do something new,0.11499,59,536,0.08795,0.14202
2009,Urban regions,male,Does not matter,0.28567,139,536,0.24739,0.32395
2009,Urban regions,male,Does not apply/do not (yet) have a job,0.41554,234,536,0.37378,0.45730
2009,Urban regions,female,In my current field/ field I was trained in,0.24837,197,778,0.21799,0.27875
2009,Urban regions,female,Do something new,0.09431,74,778,0.07376,0.11487
2009,Urban regions,female,Does not matter,0.34640,249,778,0.31295,0.37986
2009,Urban regions,female,Does not apply/do not (yet) have a job,0.31091,258,778,0.27837,0.34346
2009,Rural regions,male,In my current field/ field I was trained in,0.21760,65,303,0.17106,0.26414
2009,Rural regions,male,Does not matter,0.40611,134,303,0.35072,0.46150
2009,Rural regions,male,Does not apply/do not (yet) have a job,0.30183,104,303,0.25006,0.35360
2009,Rural regions,female,In my current field/ field I was trained in,0.21026,89,423,0.17138,0.24914
2009,Rural regions,female,Do something new,0.12055,45,423,0.08949,0.15162
2009,Rural regions,female,Does not matter,0.40131,176,423,0.35454,0.44807
2009,Rural regions,female,Does not apply/do not (yet) have a job,0.26788,113,423,0.22563,0.31013
2011,Urban regions,male,In my current field/ field I was trained in,0.19708,91,428,0.15935,0.23481
2011,Urban regions,male,Do something new,0.15703,42,428,0.12252,0.19154
2011,Urban regions,male,Does not matter,0.29881,103,428,0.25540,0.34223
2011,Urban regions,male,Does not apply/do not (yet) have a job,0.34708,192,428,0.30193,0.39223
2011,Urban regions,female,In my current field/ field I was trained in,0.22197,152,644,0.18985,0.25409
2011,Urban regions,female,Do something new,0.10902,79,644,0.08493,0.13311
2011,Urban regions,female,Does not matter,0.30899,193,644,0.27328,0.34471
2011,Urban regions,female,Does not apply/do not (yet) have a job,0.36002,220,644,0.32292,0.39712
2011,Rural regions,male,In my current field/ field I was trained in,0.24056,50,197,0.18072,0.30040
2011,Rural regions,male,Does not matter,0.34921,75,197,0.28247,0.41595
2011,Rural regions,male,Does not apply/do not (yet) have a job,0.30229,72,197,0.23799,0.36658
2011,Rural regions,female,In my current field/ field I was trained in,0.22591,78,310,0.17928,0.27254
2011,Rural regions,female,Do something new,0.13240,36,310,0.09461,0.17019
2011,Rural regions,female,Does not matter,0.37204,129,310,0.31815,0.42594
2011,Rural regions,female,Does not apply/do not (yet) have a job,0.26964,67,310,0.22016,0.31913
2013,Urban regions,male,In my current field/ field I was trained in,0.21253,96,485,0.17608,0.24898
2013,Urban regions,male,Do something new,0.14877,64,485,0.11707,0.18048
2013,Urban regions,male,Does not matter,0.24110,107,485,0.20299,0.27921
2013,Urban regions,male,Does not apply/do not (yet) have a job,0.39760,218,485,0.35400,0.44120
2013,Urban regions,female,In my current field/ field I was trained in,0.27726,218,801,0.24624,0.30828
2013,Urban regions,female,Do something new,0.17319,131,801,0.14697,0.19941
2013,Urban regions,female,Does not matter,0.25199,213,801,0.22191,0.28208
2013,Urban regions,female,Does not apply/do not (yet) have a job,0.29756,239,801,0.26588,0.32924
2013,Rural regions,male,In my current field/ field I was trained in,0.22172,58,304,0.17494,0.26849
2013,Rural regions,male,Do something new,0.12870,43,304,0.09099,0.16640
2013,Rural regions,male,Does not matter,0.39954,117,304,0.34439,0.45469
2013,Rural regions,male,Does not apply/do not (yet) have a job,0.25004,86,304,0.20128,0.29880
2013,Rural regions,female,In my current field/ field I was trained in,0.22303,94,394,0.18187,0.26418
2013,Rural regions,female,Do something new,0.15480,60,394,0.11904,0.19057
2013,Rural regions,female,Does not matter,0.39704,148,394,0.34867,0.44542
2013,Rural regions,female,Does not apply/do not (yet) have a job,0.22513,92,394,0.18383,0.26642
2015,Urban regions,male,In my current field/ field I was trained in,0.20663,181,926,0.18054,0.23272
2015,Urban regions,male,Do something new,0.13186,114,926,0.11005,0.15366
2015,Urban regions,male,Does not matter,0.26966,251,926,0.24106,0.29826
2015,Urban regions,male,Does not apply/do not (yet) have a job,0.39185,380,926,0.36039,0.42331
2015,Urban regions,female,In my current field/ field I was trained in,0.28287,476,1782,0.26195,0.30379
2015,Urban regions,female,Do something new,0.15493,260,1782,0.13812,0.17173
2015,Urban regions,female,Does not matter,0.29212,532,1782,0.27100,0.31324
2015,Urban regions,female,Does not apply/do not (yet) have a job,0.27008,514,1782,0.24946,0.29070
2015,Rural regions,male,In my current field/ field I was trained in,0.20610,82,448,0.16860,0.24360
2015,Rural regions,male,Do something new,0.15336,57,448,0.11996,0.18677
2015,Rural regions,male,Does not matter,0.34292,166,448,0.29891,0.38692
2015,Rural regions,male,Does not apply/do not (yet) have a job,0.29761,143,448,0.25523,0.34000
2015,Rural regions,female,In my current field/ field I was trained in,0.23404,195,839,0.20537,0.26271
2015,Rural regions,female,Do something new,0.16026,132,839,0.13542,0.18509
2015,Rural regions,female,Does not matter,0.32388,298,839,0.29220,0.35557
2015,Rural regions,female,Does not apply/do not (yet) have a job,0.28182,214,839,0.25136,0.31228
2017,Urban regions,male,In my current field/ field I was trained in,0.21416,170,866,0.18682,0.24150
2017,Urban regions,male,Do something new,0.16131,128,866,0.13679,0.18582
2017,Urban regions,male,Does not matter,0.24873,189,866,0.21992,0.27753
2017,Urban regions,male,Does not apply/do not (yet) have a job,0.37581,379,866,0.34353,0.40808
2017,Urban regions,female,In my current field/ field I was trained in,0.28676,371,1491,0.26379,0.30972
2017,Urban regions,female,Do something new,0.17045,247,1491,0.15135,0.18954
2017,Urban regions,female,Does not matter,0.24596,404,1491,0.22409,0.26783
2017,Urban regions,female,Does not apply/do not (yet) have a job,0.29684,469,1491,0.27364,0.32003
2017,Rural regions,male,In my current field/ field I was trained in,0.11806,54,394,0.08615,0.14996
2017,Rural regions,male,Do something new,0.20308,68,394,0.16331,0.24286
2017,Rural regions,male,Does not matter,0.31589,112,394,0.26993,0.36185
2017,Rural regions,male,Does not apply/do not (yet) have a job,0.36297,160,394,0.31543,0.41051
2017,Rural regions,female,In my current field/ field I was trained in,0.28851,163,664,0.25402,0.32300
2017,Rural regions,female,Do something new,0.12396,108,664,0.09888,0.14904
2017,Rural regions,female,Does not matter,0.31748,218,664,0.28204,0.35291
2017,Rural regions,female,Does not apply/do not (yet) have a job,0.27006,175,664,0.23626,0.30385
