year,migback,regtyp,plb0426,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1994,Indirect migration background,Rural regions,Does not apply/do not (yet) have a job,0.5625,16642,0.5549629116764769,0.5700370883235231
1994,Indirect migration background,Rural regions,In my current field/ field I was trained in,0.1875,16642,0.18156985061958153,0.19343014938041847
1994,Indirect migration background,Rural regions,Do something new,0.125,16642,0.11997527445098466,0.13002472554901534
1994,Indirect migration background,Rural regions,Does not matter,0.125,16642,0.11997527445098466,0.13002472554901534
1996,No migration background,Urban regions,In my current field/ field I was trained in,0.35049019607843135,16862,0.34328854092731864,0.35769185122954406
1996,No migration background,Urban regions,Does not matter,0.2757352941176471,16862,0.26899007022603544,0.2824805180092587
1996,No migration background,Urban regions,Does not apply/do not (yet) have a job,0.18995098039215685,16862,0.18403021368766137,0.19587174709665234
1996,No migration background,Urban regions,Do something new,0.18382352941176472,16862,0.17797705417901083,0.1896700046445186
1996,No migration background,Rural regions,Does not matter,0.38023450586264657,16862,0.3729072562203771,0.387561755504916
1996,No migration background,Rural regions,In my current field/ field I was trained in,0.34003350083752093,16862,0.332883216247167,0.34718378542787487
1996,No migration background,Rural regions,Do something new,0.1624790619765494,16862,0.15691107684297084,0.16804704711012797
1996,No migration background,Rural regions,Does not apply/do not (yet) have a job,0.11725293132328309,16862,0.1123968994866172,0.12210896315994897
1996,Direct migration background,Urban regions,Does not apply/do not (yet) have a job,0.3267605633802817,16862,0.31968108726446465,0.33384003949609875
1996,Direct migration background,Urban regions,Does not matter,0.3267605633802817,16862,0.31968108726446465,0.33384003949609875
1996,Direct migration background,Urban regions,In my current field/ field I was trained in,0.21971830985915494,16862,0.21346859272026647,0.22596802699804341
1996,Direct migration background,Urban regions,Do something new,0.1267605633802817,16862,0.12173875335193175,0.13178237340863164
1996,Direct migration background,Rural regions,Does not matter,0.3717948717948718,16862,0.3645002300919069,0.3790895134978367
1996,Direct migration background,Rural regions,Does not apply/do not (yet) have a job,0.24358974358974358,16862,0.23711071744458095,0.2500687697349062
1996,Direct migration background,Rural regions,In my current field/ field I was trained in,0.21794871794871795,16862,0.21171716478679117,0.22418027111064473
1996,Direct migration background,Rural regions,Do something new,0.16666666666666666,16862,0.16104150147553117,0.17229183185780214
1996,Indirect migration background,Urban regions,Does not apply/do not (yet) have a job,0.5714285714285714,16862,0.5639590270497371,0.5788981158074057
1996,Indirect migration background,Urban regions,In my current field/ field I was trained in,0.16806722689075632,16862,0.16242322484353353,0.1737112289379791
1996,Indirect migration background,Urban regions,Does not matter,0.16806722689075632,16862,0.16242322484353353,0.1737112289379791
1996,Indirect migration background,Urban regions,Do something new,0.09243697478991597,16862,0.08806514960294509,0.09680879997688685
1996,Indirect migration background,Rural regions,Does not apply/do not (yet) have a job,0.52,16862,0.5124590889265725,0.5275409110734275
1996,Indirect migration background,Rural regions,In my current field/ field I was trained in,0.28,16862,0.2732228547643735,0.28677714523562653
1996,Indirect migration background,Rural regions,Does not matter,0.2,16862,0.19396243915901862,0.2060375608409814
1997,No migration background,Urban regions,In my current field/ field I was trained in,0.33121019108280253,16487,0.3240259330650589,0.33839444910054617
1997,No migration background,Urban regions,Does not matter,0.2929936305732484,16487,0.28604617136980837,0.29994108977668843
1997,No migration background,Urban regions,Does not apply/do not (yet) have a job,0.21910828025477708,16487,0.21279420060063528,0.22542235990891887
1997,No migration background,Urban regions,Do something new,0.15668789808917197,16487,0.15113912268887744,0.1622366734894665
1997,No migration background,Rural regions,Does not matter,0.40197693574958815,16487,0.39449274604835255,0.40946112545082375
1997,No migration background,Rural regions,In my current field/ field I was trained in,0.30807248764415157,16487,0.3010248752642128,0.31512010002409035
1997,No migration background,Rural regions,Do something new,0.15815485996705106,16487,0.15258502114502856,0.16372469878907356
1997,No migration background,Rural regions,Does not apply/do not (yet) have a job,0.13179571663920922,16487,0.12663218476295213,0.13695924851546631
1997,Direct migration background,Urban regions,Does not apply/do not (yet) have a job,0.3524590163934426,16487,0.34516657084246255,0.3597514619444227
1997,Direct migration background,Urban regions,Does not matter,0.3442622950819672,16487,0.3370096727916316,0.35151491737230284
1997,Direct migration background,Urban regions,In my current field/ field I was trained in,0.1994535519125683,16487,0.19335397927917589,0.20555312454596072
1997,Direct migration background,Urban regions,Do something new,0.10382513661202186,16487,0.09916892309614865,0.10848135012789507
1997,Direct migration background,Rural regions,Does not matter,0.46875,16487,0.4611326245081951,0.4763673754918049
1997,Direct migration background,Rural regions,In my current field/ field I was trained in,0.234375,16487,0.22790880275885528,0.24084119724114472
1997,Direct migration background,Rural regions,Does not apply/do not (yet) have a job,0.21875,16487,0.21243963764066726,0.22506036235933274
1997,Direct migration background,Rural regions,Do something new,0.078125,16487,0.07402846861596046,0.08222153138403954
1997,Indirect migration background,Urban regions,Does not apply/do not (yet) have a job,0.6090909090909091,16487,0.6016424884255304,0.6165393297562879
1997,Indirect migration background,Urban regions,In my current field/ field I was trained in,0.16363636363636364,16487,0.15798929932833722,0.16928342794439005
1997,Indirect migration background,Urban regions,Do something new,0.11818181818181818,16487,0.1132540517984556,0.12310958456518076
1997,Indirect migration background,Urban regions,Does not matter,0.10909090909090909,16487,0.10433212251184537,0.1138496956699728
1997,Indirect migration background,Rural regions,Does not apply/do not (yet) have a job,0.4782608695652174,16487,0.4706357899612161,0.48588594916921873
1997,Indirect migration background,Rural regions,In my current field/ field I was trained in,0.30434782608695654,16487,0.29732411841743833,0.31137153375647475
1997,Indirect migration background,Rural regions,Does not matter,0.13043478260869565,16487,0.12529395498840667,0.13557561022898462
1997,Indirect migration background,Rural regions,Do something new,0.08695652173913043,16487,0.08265539676593235,0.09125764671232851
1998,No migration background,Urban regions,In my current field/ field I was trained in,0.3532163742690059,18147,0.3462620718276618,0.36017067671034997
1998,No migration background,Urban regions,Does not matter,0.26783625730994154,18147,0.2613931933172906,0.27427932130259247
1998,No migration background,Urban regions,Does not apply/do not (yet) have a job,0.23859649122807017,18147,0.2323950431055499,0.24479793935059044
1998,No migration background,Urban regions,Do something new,0.14035087719298245,18147,0.13529703322306091,0.14540472116290398
1998,No migration background,Rural regions,Does not matter,0.37518248175182484,18147,0.36813795980604475,0.38222700369760493
1998,No migration background,Rural regions,In my current field/ field I was trained in,0.3094890510948905,18147,0.30276297802431434,0.31621512416546665
1998,No migration background,Rural regions,Does not apply/do not (yet) have a job,0.17956204379562044,18147,0.17397755024454628,0.1851465373466946
1998,No migration background,Rural regions,Do something new,0.13576642335766423,18147,0.13078256824986628,0.14075027846546218
1998,Direct migration background,Urban regions,Does not apply/do not (yet) have a job,0.3396825396825397,18147,0.33279178713585017,0.3465732922292292
1998,Direct migration background,Urban regions,Does not matter,0.33015873015873015,18147,0.3233164477509618,0.3370010125664985
1998,Direct migration background,Urban regions,In my current field/ field I was trained in,0.23174603174603176,18147,0.22560682567955737,0.23788523781250615
1998,Direct migration background,Urban regions,Do something new,0.09841269841269841,18147,0.09407875621391563,0.10274664061148119
1998,Direct migration background,Rural regions,In my current field/ field I was trained in,0.3076923076923077,18147,0.3009770675218183,0.3144075478627971
1998,Direct migration background,Rural regions,Does not matter,0.2923076923076923,18147,0.285690160896661,0.29892522371872365
1998,Direct migration background,Rural regions,Does not apply/do not (yet) have a job,0.2923076923076923,18147,0.285690160896661,0.29892522371872365
1998,Direct migration background,Rural regions,Do something new,0.1076923076923077,18147,0.10318202968631271,0.11220258569830269
1998,Indirect migration background,Urban regions,Does not apply/do not (yet) have a job,0.5572519083969466,18147,0.5500249129197285,0.5644789038741647
1998,Indirect migration background,Urban regions,Does not matter,0.16030534351145037,18147,0.15496722334418328,0.16564346367871746
1998,Indirect migration background,Urban regions,In my current field/ field I was trained in,0.1450381679389313,18147,0.13991465109996223,0.15016168477790034
1998,Indirect migration background,Urban regions,Do something new,0.13740458015267176,18147,0.13239550173834355,0.14241365856699997
1998,Indirect migration background,Rural regions,Does not apply/do not (yet) have a job,0.5454545454545454,18147,0.5382098256415538,0.552699265267537
1998,Indirect migration background,Rural regions,In my current field/ field I was trained in,0.22727272727272727,18147,0.22117538697869743,0.2333700675667571
1998,Indirect migration background,Rural regions,Does not matter,0.13636363636363635,18147,0.13137055780876086,0.14135671491851184
1998,Indirect migration background,Rural regions,Do something new,0.09090909090909091,18147,0.08672634997485681,0.09509183184332501
1999,No migration background,Urban regions,In my current field/ field I was trained in,0.30381471389645776,17396,0.2969803485144656,0.3106490792784499
1999,No migration background,Urban regions,Does not matter,0.28610354223433243,17396,0.2793875435435813,0.29281954092508355
1999,No migration background,Urban regions,Does not apply/do not (yet) have a job,0.25340599455040874,17396,0.24694228157237716,0.25986970752844035
1999,No migration background,Urban regions,Do something new,0.1566757493188011,17396,0.15127406056278475,0.16207743807481745
1999,No migration background,Rural regions,Does not matter,0.39297658862876256,17396,0.385718580813135,0.40023459644439013
1999,No migration background,Rural regions,In my current field/ field I was trained in,0.28595317725752506,17396,0.2792382365755209,0.29266811793952924
1999,No migration background,Rural regions,Does not apply/do not (yet) have a job,0.18227424749163879,17396,0.17653707554172063,0.18801141944155694
1999,No migration background,Rural regions,Do something new,0.13879598662207357,17396,0.13365823803389398,0.14393373521025316
1999,Direct migration background,Urban regions,Does not matter,0.3522727272727273,17396,0.3451742209342896,0.35937123361116496
1999,Direct migration background,Urban regions,Does not apply/do not (yet) have a job,0.3181818181818182,17396,0.31126026849952404,0.3251033678641123
1999,Direct migration background,Urban regions,In my current field/ field I was trained in,0.25,17396,0.24356524512036376,0.25643475487963624
1999,Direct migration background,Urban regions,Do something new,0.07954545454545454,17396,0.0755243975480337,0.0835665115428754
1999,Direct migration background,Rural regions,Does not apply/do not (yet) have a job,0.38461538461538464,17396,0.3773857222572447,0.39184504697352457
1999,Direct migration background,Rural regions,Does not matter,0.28205128205128205,17396,0.27536411575923153,0.28873844834333257
1999,Direct migration background,Rural regions,In my current field/ field I was trained in,0.20512820512820512,17396,0.19912763376245843,0.21112877649395181
1999,Direct migration background,Rural regions,Do something new,0.1282051282051282,17396,0.12323701794843436,0.13317323846182202
1999,Indirect migration background,Urban regions,Does not apply/do not (yet) have a job,0.5847457627118644,17396,0.5774230507770899,0.5920684746466389
1999,Indirect migration background,Urban regions,Does not matter,0.1694915254237288,17396,0.16391610784245142,0.1750669430050062
1999,Indirect migration background,Urban regions,In my current field/ field I was trained in,0.15254237288135594,17396,0.14719936743220577,0.15788537833050612
1999,Indirect migration background,Urban regions,Do something new,0.09322033898305085,17396,0.08889980330321669,0.09754087466288501
1999,Indirect migration background,Rural regions,Does not apply/do not (yet) have a job,0.5,17396,0.4925697850761455,0.5074302149238545
1999,Indirect migration background,Rural regions,In my current field/ field I was trained in,0.36363636363636365,17396,0.356487817863171,0.3707849094095563
1999,Indirect migration background,Rural regions,Do something new,0.13636363636363635,17396,0.13126391886422006,0.14146335386305264
2000,No migration background,Urban regions,In my current field/ field I was trained in,0.32312180889861414,30607,0.3178823783730305,0.32836123942419776
2000,No migration background,Urban regions,Does not matter,0.2567469000729395,30607,0.2518528697198778,0.2616409304260012
2000,No migration background,Urban regions,Does not apply/do not (yet) have a job,0.25091174325309995,30607,0.24605469209417097,0.25576879441202893
2000,No migration background,Urban regions,Do something new,0.16921954777534645,30607,0.16501892106778246,0.17342017448291044
2000,No migration background,Rural regions,Does not matter,0.36108324974924777,30607,0.3557021443597596,0.36646435513873593
2000,No migration background,Rural regions,In my current field/ field I was trained in,0.3049147442326981,30607,0.29975706961420956,0.31007241885118664
2000,No migration background,Rural regions,Does not apply/do not (yet) have a job,0.17452357071213642,30607,0.17027125919174643,0.1787758822325264
2000,No migration background,Rural regions,Do something new,0.15947843530591777,30607,0.15537666721007906,0.16358020340175647
2000,Direct migration background,Urban regions,Does not apply/do not (yet) have a job,0.32413793103448274,30607,0.3188942090948345,0.32938165297413097
2000,Direct migration background,Urban regions,In my current field/ field I was trained in,0.2988505747126437,30607,0.29372222032957757,0.30397892909570984
2000,Direct migration background,Urban regions,Does not matter,0.28045977011494255,30607,0.27542698350456696,0.28549255672531815
2000,Direct migration background,Urban regions,Do something new,0.09655172413793103,30607,0.09324287205586544,0.09986057621999662
2000,Direct migration background,Rural regions,Does not matter,0.3157894736842105,30607,0.31058185244035047,0.32099709492807055
2000,Direct migration background,Rural regions,Does not apply/do not (yet) have a job,0.3157894736842105,30607,0.31058185244035047,0.32099709492807055
2000,Direct migration background,Rural regions,In my current field/ field I was trained in,0.24210526315789474,30607,0.23730624657614105,0.24690427973964843
2000,Direct migration background,Rural regions,Do something new,0.12631578947368421,30607,0.12259400042611895,0.13003757852124948
2000,Indirect migration background,Urban regions,Does not apply/do not (yet) have a job,0.5721925133689839,30607,0.5666495633138187,0.5777354634241492
2000,Indirect migration background,Urban regions,Does not matter,0.1711229946524064,30607,0.16690365078098027,0.17534233852383255
2000,Indirect migration background,Urban regions,In my current field/ field I was trained in,0.1711229946524064,30607,0.16690365078098027,0.17534233852383255
2000,Indirect migration background,Urban regions,Do something new,0.0855614973262032,30607,0.0824277633262243,0.08869523132618211
2000,Indirect migration background,Rural regions,Does not apply/do not (yet) have a job,0.5,30607,0.494398353559901,0.505601646440099
2000,Indirect migration background,Rural regions,In my current field/ field I was trained in,0.21875,30607,0.21411857393343373,0.22338142606656627
2000,Indirect migration background,Rural regions,Does not matter,0.1875,30607,0.18312721614923083,0.19187278385076917
2000,Indirect migration background,Rural regions,Do something new,0.09375,30607,0.09048445752073822,0.09701554247926178
2001,No migration background,Urban regions,In my current field/ field I was trained in,0.3227953410981697,27798,0.3172990099118728,0.3282916722844666
2001,No migration background,Urban regions,Does not apply/do not (yet) have a job,0.2720465890183028,27798,0.26681513115998157,0.27727804687662405
2001,No migration background,Urban regions,Does not matter,0.2512479201331115,27798,0.24614910161306341,0.25634673865315954
2001,No migration background,Urban regions,Do something new,0.15391014975041598,27798,0.14966794946293258,0.15815235003789938
2001,No migration background,Rural regions,Does not matter,0.3609341825902335,27798,0.3552882446848594,0.3665801204956076
2001,No migration background,Rural regions,In my current field/ field I was trained in,0.26857749469214437,27798,0.26336712828897463,0.2737878610953141
2001,No migration background,Rural regions,Does not apply/do not (yet) have a job,0.21656050955414013,27798,0.2117183214337873,0.22140269767449297
2001,No migration background,Rural regions,Do something new,0.15392781316348195,27798,0.14968541374006455,0.15817021258689934
2001,Direct migration background,Urban regions,Does not apply/do not (yet) have a job,0.32664756446991405,27798,0.3211342822281742,0.3321608467116539
2001,Direct migration background,Urban regions,In my current field/ field I was trained in,0.2836676217765043,27798,0.27836840762269605,0.2889668359303125
2001,Direct migration background,Urban regions,Does not matter,0.27793696275071633,27798,0.27267060926053477,0.2832033162408979
2001,Direct migration background,Urban regions,Do something new,0.11174785100286533,27798,0.10804414061574655,0.11545156138998411
2001,Direct migration background,Rural regions,In my current field/ field I was trained in,0.29069767441860467,27798,0.2853595859555368,0.29603576288167255
2001,Direct migration background,Rural regions,Does not apply/do not (yet) have a job,0.29069767441860467,27798,0.2853595859555368,0.29603576288167255
2001,Direct migration background,Rural regions,Does not matter,0.26744186046511625,27798,0.26223848652507226,0.27264523440516025
2001,Direct migration background,Rural regions,Do something new,0.1511627906976744,27798,0.14695180320948903,0.1553737781858598
2001,Indirect migration background,Urban regions,Does not apply/do not (yet) have a job,0.5729166666666666,27798,0.5671016450148685,0.5787316883184648
2001,Indirect migration background,Urban regions,In my current field/ field I was trained in,0.17708333333333334,27798,0.17259571339036178,0.1815709532763049
2001,Indirect migration background,Urban regions,Does not matter,0.15104166666666666,27798,0.1468320663005697,0.15525126703276362
2001,Indirect migration background,Urban regions,Do something new,0.09895833333333333,27798,0.09544800354551845,0.1024686631211482
2001,Indirect migration background,Rural regions,Does not apply/do not (yet) have a job,0.46153846153846156,27798,0.4556780166128302,0.46739890646409293
2001,Indirect migration background,Rural regions,Does not matter,0.23076923076923078,27798,0.22581625080573128,0.23572221073273028
2001,Indirect migration background,Rural regions,Do something new,0.19230769230769232,27798,0.18767460379094952,0.1969407808244351
2001,Indirect migration background,Rural regions,In my current field/ field I was trained in,0.11538461538461539,27798,0.11162883237060542,0.11914039839862536
2003,No migration background,Urban regions,Does not apply/do not (yet) have a job,0.3246268656716418,27727,0.3191153791477164,0.33013835219556714
2003,No migration background,Urban regions,Does not matter,0.27611940298507465,27727,0.27085697021044974,0.28138183575969955
2003,No migration background,Urban regions,In my current field/ field I was trained in,0.27313432835820894,27727,0.26788963800015464,0.27837901871626325
2003,No migration background,Urban regions,Do something new,0.12611940298507462,27727,0.12221169923533579,0.13002710673481346
2003,No migration background,Rural regions,Does not matter,0.4165781083953241,27727,0.4107752200744811,0.42238099671616713
2003,No migration background,Rural regions,Does not apply/do not (yet) have a job,0.23804463336875664,27727,0.23303162310589928,0.243057643631614
2003,No migration background,Rural regions,In my current field/ field I was trained in,0.21679064824654623,27727,0.21194040148503443,0.22164089500805803
2003,No migration background,Rural regions,Do something new,0.12858660998937302,27727,0.12464644309170035,0.13252677688704567
2003,Direct migration background,Urban regions,Does not matter,0.338368580060423,27727,0.3327991891059239,0.3439379710149221
2003,Direct migration background,Urban regions,Does not apply/do not (yet) have a job,0.3081570996978852,27727,0.3027221633339984,0.313592036061772
2003,Direct migration background,Urban regions,In my current field/ field I was trained in,0.25075528700906347,27727,0.24565327445419918,0.2558572995639277
2003,Direct migration background,Urban regions,Do something new,0.1027190332326284,27727,0.09914552884601002,0.10629253761924679
2003,Direct migration background,Rural regions,Does not matter,0.4411764705882353,27727,0.43533196008952596,0.4470209810869446
2003,Direct migration background,Rural regions,In my current field/ field I was trained in,0.23529411764705882,27727,0.2303011657663553,0.24028706952776235
2003,Direct migration background,Rural regions,Does not apply/do not (yet) have a job,0.20588235294117646,27727,0.20112290462387616,0.21064180125847676
2003,Direct migration background,Rural regions,Do something new,0.11764705882352941,27727,0.11385463962787225,0.12143947801918657
2003,Indirect migration background,Urban regions,Does not apply/do not (yet) have a job,0.553072625698324,27727,0.5472204926674419,0.5589247587292062
2003,Indirect migration background,Urban regions,Does not matter,0.18994413407821228,27727,0.1853269726510406,0.19456129550538398
2003,Indirect migration background,Urban regions,In my current field/ field I was trained in,0.1452513966480447,27727,0.141103919626501,0.1493988736695884
2003,Indirect migration background,Urban regions,Do something new,0.11173184357541899,27727,0.10802362641660829,0.11544006073422969
2003,Indirect migration background,Rural regions,Does not matter,0.38095238095238093,27727,0.3752362521656456,0.38666850973911626
2003,Indirect migration background,Rural regions,Does not apply/do not (yet) have a job,0.3333333333333333,27727,0.3277845422539445,0.33888212441272214
2003,Indirect migration background,Rural regions,In my current field/ field I was trained in,0.2857142857142857,27727,0.2803967968372323,0.2910317745913391
2005,No migration background,Urban regions,Does not apply/do not (yet) have a job,0.329981718464351,25520,0.32421267245438323,0.33575076447431873
2005,No migration background,Urban regions,Does not matter,0.3281535648994516,25520,0.32239267854204284,0.3339144512568603
2005,No migration background,Urban regions,In my current field/ field I was trained in,0.24040219378427788,25520,0.23515923069256375,0.245645156875992
2005,No migration background,Urban regions,Do something new,0.10146252285191956,25520,0.09775796260007666,0.10516708310376247
2005,No migration background,Rural regions,Does not matter,0.48125,25520,0.4751197221015627,0.4873802778984373
2005,No migration background,Rural regions,Does not apply/do not (yet) have a job,0.22375,25520,0.21863673778014497,0.22886326221985503
2005,No migration background,Rural regions,In my current field/ field I was trained in,0.185,25520,0.18023590508979095,0.18976409491020904
2005,No migration background,Rural regions,Do something new,0.11,25520,0.10616109749879044,0.11383890250120957
2005,Direct migration background,Urban regions,Does not matter,0.45112781954887216,25520,0.44502260190543,0.4572330371923143
2005,Direct migration background,Urban regions,Does not apply/do not (yet) have a job,0.3082706766917293,25520,0.30260502414432255,0.31393632923913606
2005,Direct migration background,Urban regions,In my current field/ field I was trained in,0.19172932330827067,25520,0.18689942020929431,0.19655922640724702
2005,Direct migration background,Urban regions,Do something new,0.04887218045112782,25520,0.046226934633249166,0.05151742626900647
2005,Direct migration background,Rural regions,Does not matter,0.5102040816326531,25520,0.5040707664720785,0.5163373967932277
2005,Direct migration background,Rural regions,In my current field/ field I was trained in,0.2653061224489796,25520,0.2598893251673778,0.27072291973058143
2005,Direct migration background,Rural regions,Does not apply/do not (yet) have a job,0.20408163265306123,25520,0.19913679588545127,0.20902646942067118
2005,Direct migration background,Rural regions,Do something new,0.02040816326530612,25520,0.0186733997688275,0.022142926761784743
2005,Indirect migration background,Urban regions,Does not apply/do not (yet) have a job,0.5161290322580645,25520,0.509997632062982,0.522260432453147
2005,Indirect migration background,Urban regions,Does not matter,0.25806451612903225,25520,0.25269589255589314,0.26343313970217136
2005,Indirect migration background,Urban regions,In my current field/ field I was trained in,0.17419354838709677,25520,0.169540142820106,0.17884695395408756
2005,Indirect migration background,Urban regions,Do something new,0.05161290322580645,25520,0.048898416645061824,0.05432738980655108
2005,Indirect migration background,Rural regions,Does not apply/do not (yet) have a job,0.45,25520,0.4438961572307501,0.4561038427692499
2005,Indirect migration background,Rural regions,Does not matter,0.25,25520,0.24468728679203422,0.2553127132079658
2005,Indirect migration background,Rural regions,In my current field/ field I was trained in,0.15,25520,0.1456190244569886,0.1543809755430114
2005,Indirect migration background,Rural regions,Do something new,0.15,25520,0.1456190244569886,0.1543809755430114
2007,No migration background,Urban regions,Does not apply/do not (yet) have a job,0.3640939597315436,25385,0.35817465498356155,0.3700132644795257
2007,No migration background,Urban regions,Does not matter,0.2936241610738255,25385,0.2880216683650349,0.2992266537826161
2007,No migration background,Urban regions,In my current field/ field I was trained in,0.22231543624161074,25385,0.21720033733046223,0.22743053515275924
2007,No migration background,Urban regions,Do something new,0.11996644295302013,25385,0.11596932471798319,0.12396356118805707
2007,No migration background,Rural regions,Does not matter,0.4427020506634499,25385,0.43659168814772087,0.44881241317917897
2007,No migration background,Rural regions,Does not apply/do not (yet) have a job,0.29071170084439085,25385,0.28512558238323377,0.29629781930554794
2007,No migration background,Rural regions,In my current field/ field I was trained in,0.18214716525934863,25385,0.17739910439420997,0.18689522612448728
2007,No migration background,Rural regions,Do something new,0.08443908323281062,25385,0.0810186362368028,0.08785953022881843
2007,Direct migration background,Urban regions,Does not matter,0.36059479553903345,25385,0.3546878182911865,0.3665017727868804
2007,Direct migration background,Urban regions,Does not apply/do not (yet) have a job,0.31226765799256506,25385,0.3065667935445236,0.3179685224406065
2007,Direct migration background,Urban regions,In my current field/ field I was trained in,0.23048327137546468,25385,0.22530247855819321,0.23566406419273614
2007,Direct migration background,Urban regions,Do something new,0.09665427509293681,25385,0.09301927004527231,0.1002892801406013
2007,Direct migration background,Rural regions,Does not matter,0.4166666666666667,25385,0.41060181388005185,0.4227315194532815
2007,Direct migration background,Rural regions,Does not apply/do not (yet) have a job,0.35,25385,0.3441324312354589,0.35586756876454106
2007,Direct migration background,Rural regions,In my current field/ field I was trained in,0.18333333333333332,25385,0.17857329314199472,0.18809337352467193
2007,Direct migration background,Rural regions,Do something new,0.05,25385,0.04731889210015476,0.052681107899845245
2007,Indirect migration background,Urban regions,Does not apply/do not (yet) have a job,0.5921787709497207,25385,0.5861333183662586,0.5982242235331828
2007,Indirect migration background,Urban regions,In my current field/ field I was trained in,0.17318435754189945,25385,0.16852928813026424,0.17783942695353466
2007,Indirect migration background,Urban regions,Does not matter,0.16759776536312848,25385,0.16300294837516688,0.17219258235109008
2007,Indirect migration background,Urban regions,Do something new,0.0670391061452514,25385,0.06396256083854203,0.07011565145196076
2007,Indirect migration background,Rural regions,Does not apply/do not (yet) have a job,0.56,25385,0.5538935635851671,0.566106436414833
2007,Indirect migration background,Rural regions,Does not matter,0.2,25385,0.19507929330856674,0.20492070669143328
2007,Indirect migration background,Rural regions,Do something new,0.12,25385,0.1160023989860847,0.12399760101391528
2007,Indirect migration background,Rural regions,In my current field/ field I was trained in,0.12,25385,0.1160023989860847,0.12399760101391528
2009,No migration background,Urban regions,Does not apply/do not (yet) have a job,0.36400817995910023,21983,0.35764764084068906,0.3703687190775114
2009,No migration background,Urban regions,Does not matter,0.28016359918200406,21983,0.2742270325375369,0.28610016582647124
2009,No migration background,Urban regions,In my current field/ field I was trained in,0.24233128834355827,21983,0.23666684791739256,0.24799572876972398
2009,No migration background,Urban regions,Do something new,0.11349693251533742,21983,0.10930374026243564,0.1176901247682392
2009,No migration background,Rural regions,Does not matter,0.4222222222222222,21983,0.4156929683980805,0.42875147604636393
2009,No migration background,Rural regions,Does not apply/do not (yet) have a job,0.2785185185185185,21983,0.27259264709960856,0.28444438993742843
2009,No migration background,Rural regions,In my current field/ field I was trained in,0.20148148148148148,21983,0.196179079422854,0.20678388354010896
2009,No migration background,Rural regions,Do something new,0.09777777777777778,21983,0.09385142396176385,0.10170413159379171
2009,Direct migration background,Urban regions,Does not matter,0.4624277456647399,21983,0.45583672070859804,0.4690187706208817
2009,Direct migration background,Urban regions,Does not apply/do not (yet) have a job,0.26011560693641617,21983,0.2543162781673045,0.2659149357055278
2009,Direct migration background,Urban regions,In my current field/ field I was trained in,0.20809248554913296,21983,0.20272614756266716,0.21345882353559875
2009,Direct migration background,Urban regions,Do something new,0.06936416184971098,21983,0.06600547085912041,0.07272285284030154
2009,Direct migration background,Rural regions,Does not matter,0.4716981132075472,21983,0.4650989975220193,0.4782972288930751
2009,Direct migration background,Rural regions,Does not apply/do not (yet) have a job,0.24528301886792453,21983,0.23959529644249553,0.25097074129335356
2009,Direct migration background,Rural regions,In my current field/ field I was trained in,0.20754716981132076,21983,0.20218602288473436,0.21290831673790717
2009,Direct migration background,Rural regions,Do something new,0.07547169811320754,21983,0.07197977431783709,0.078963621908578
