year,migback,pgisced97,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,No migration background,Second Stage of Tertiary Education,Does not matter,0.25216,66,206,0.19271,0.31161
2000,Direct migration background,Pre-primary Level,Does not apply/do not (yet) have a job,0.94649,39,39,0.87493,1.01804
2000,Direct migration background,Lower Secondary Level,Does not apply/do not (yet) have a job,0.64596,87,87,0.54489,0.74704
2000,Direct migration background,Upper Secondary Level,In my current field/ field I was trained in,0.35244,69,180,0.28246,0.42243
2000,Direct migration background,Upper Secondary Level,Does not matter,0.35253,72,180,0.28254,0.42252
2000,Direct migration background,Upper Secondary Level,Does not apply/do not (yet) have a job,0.18106,39,180,0.12465,0.23747
2000,Direct migration background,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.44292,32,32,0.26806,0.61778
2000,Indirect migration background,Pre-primary Level,Does not apply/do not (yet) have a job,0.96788,53,53,0.91995,1.01580
2000,Indirect migration background,Lower Secondary Level,Does not apply/do not (yet) have a job,0.74170,63,63,0.63275,0.85065
2000,Indirect migration background,Upper Secondary Level,Does not apply/do not (yet) have a job,0.36098,36,36,0.20186,0.52010
2001,No migration background,Pre-primary Level,Does not apply/do not (yet) have a job,0.96061,297,297,0.93844,0.98277
2001,No migration background,Lower Secondary Level,Does not matter,0.23565,67,240,0.18185,0.28946
2001,No migration background,Lower Secondary Level,Does not apply/do not (yet) have a job,0.59304,173,240,0.53076,0.65533
2001,No migration background,Upper Secondary Level,In my current field/ field I was trained in,0.34385,395,1217,0.31715,0.37054
2001,No migration background,Upper Secondary Level,Do something new,0.17459,213,1217,0.15325,0.19593
2001,No migration background,Upper Secondary Level,Does not matter,0.34832,437,1217,0.32154,0.37510
2001,No migration background,Upper Secondary Level,Does not apply/do not (yet) have a job,0.13325,172,1217,0.11414,0.15235
2001,No migration background,Post-secondary Non-tertiary Level,In my current field/ field I was trained in,0.40303,53,93,0.30280,0.50326
2001,No migration background,Post-secondary Non-tertiary Level,Do something new,0.34655,40,93,0.24931,0.44380
2001,No migration background,First Stage of Tertiary Education,In my current field/ field I was trained in,0.51482,60,95,0.41379,0.61586
2001,No migration background,First Stage of Tertiary Education,Does not matter,0.27964,35,95,0.18890,0.37037
2001,No migration background,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.56641,112,176,0.49298,0.63983
2001,No migration background,Second Stage of Tertiary Education,Does not matter,0.27336,64,176,0.20732,0.33939
2001,Direct migration background,Pre-primary Level,Does not apply/do not (yet) have a job,0.93321,32,32,0.84532,1.02110
2001,Direct migration background,Lower Secondary Level,Does not apply/do not (yet) have a job,0.52520,57,57,0.39440,0.65599
2001,Direct migration background,Upper Secondary Level,In my current field/ field I was trained in,0.26476,47,140,0.19141,0.33811
2001,Direct migration background,Upper Secondary Level,Does not matter,0.31513,55,140,0.23790,0.39236
2001,Direct migration background,Upper Secondary Level,Does not apply/do not (yet) have a job,0.27417,38,140,0.20001,0.34833
2001,Direct migration background,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.47059,32,32,0.29488,0.64630
2001,Indirect migration background,Pre-primary Level,Does not apply/do not (yet) have a job,0.99337,52,52,0.97109,1.01564
2001,Indirect migration background,Lower Secondary Level,Does not apply/do not (yet) have a job,0.70765,50,50,0.58030,0.83501
2001,Indirect migration background,Upper Secondary Level,Does not apply/do not (yet) have a job,0.44172,38,38,0.28171,0.60174
2003,No migration background,No answer / don't know,Does not apply/do not (yet) have a job,0.71498,36,36,0.56543,0.86454
2003,No migration background,Pre-primary Level,Does not apply/do not (yet) have a job,0.98331,358,358,0.97003,0.99660
2003,No migration background,Lower Secondary Level,Does not matter,0.28918,58,205,0.22697,0.35140
2003,No migration background,Lower Secondary Level,Does not apply/do not (yet) have a job,0.54864,147,205,0.48035,0.61693
2003,No migration background,Upper Secondary Level,In my current field/ field I was trained in,0.27356,327,1266,0.24900,0.29813
2003,No migration background,Upper Secondary Level,Do something new,0.15619,184,1266,0.13618,0.17619
2003,No migration background,Upper Secondary Level,Does not matter,0.42473,519,1266,0.39749,0.45197
2003,No migration background,Upper Secondary Level,Does not apply/do not (yet) have a job,0.14552,236,1266,0.12609,0.16495
2003,No migration background,Post-secondary Non-tertiary Level,In my current field/ field I was trained in,0.35669,46,118,0.26989,0.44350
2003,No migration background,Post-secondary Non-tertiary Level,Do something new,0.29553,37,118,0.21285,0.37821
2003,No migration background,Post-secondary Non-tertiary Level,Does not matter,0.26916,35,118,0.18879,0.34953
2003,No migration background,First Stage of Tertiary Education,In my current field/ field I was trained in,0.42459,55,104,0.32913,0.52005
2003,No migration background,First Stage of Tertiary Education,Does not matter,0.38342,49,104,0.28952,0.47732
2003,No migration background,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.47031,112,201,0.40114,0.53949
2003,No migration background,Second Stage of Tertiary Education,Does not matter,0.39719,89,201,0.32938,0.46501
2003,Direct migration background,Pre-primary Level,Does not apply/do not (yet) have a job,0.99360,36,36,0.96717,1.02002
2003,Direct migration background,Lower Secondary Level,Does not matter,0.33334,33,79,0.22872,0.43796
2003,Direct migration background,Lower Secondary Level,Does not apply/do not (yet) have a job,0.44593,46,79,0.33562,0.55625
2003,Direct migration background,Upper Secondary Level,In my current field/ field I was trained in,0.26513,37,93,0.17493,0.35532
2003,Direct migration background,Upper Secondary Level,Does not matter,0.39396,56,93,0.29411,0.49381
2003,Indirect migration background,Lower Secondary Level,Does not apply/do not (yet) have a job,0.56153,34,34,0.39223,0.73083
2003,Indirect migration background,Upper Secondary Level,Does not apply/do not (yet) have a job,0.32723,38,38,0.17604,0.47842
2005,No migration background,No answer / don't know,Does not apply/do not (yet) have a job,0.67916,47,47,0.54426,0.81406
2005,No migration background,Pre-primary Level,Does not apply/do not (yet) have a job,0.96523,286,286,0.94397,0.98650
2005,No migration background,Lower Secondary Level,Does not matter,0.35540,72,173,0.28387,0.42694
2005,No migration background,Lower Secondary Level,Does not apply/do not (yet) have a job,0.43463,101,173,0.36055,0.50871
2005,No migration background,Upper Secondary Level,In my current field/ field I was trained in,0.23236,239,1057,0.20688,0.25783
2005,No migration background,Upper Secondary Level,Do something new,0.12038,119,1057,0.10076,0.14001
2005,No migration background,Upper Secondary Level,Does not matter,0.49355,496,1057,0.46339,0.52370
2005,No migration background,Upper Secondary Level,Does not apply/do not (yet) have a job,0.15371,203,1057,0.13196,0.17547
2005,No migration background,Post-secondary Non-tertiary Level,In my current field/ field I was trained in,0.37284,37,72,0.26036,0.48532
2005,No migration background,Post-secondary Non-tertiary Level,Does not matter,0.39999,35,72,0.28604,0.51395
2005,No migration background,First Stage of Tertiary Education,Does not matter,0.56369,43,43,0.41370,0.71367
2005,No migration background,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.41238,86,168,0.33772,0.48704
2005,No migration background,Second Stage of Tertiary Education,Does not matter,0.39452,82,168,0.32039,0.46864
2005,Direct migration background,Lower Secondary Level,Does not matter,0.46184,31,31,0.28344,0.64025
2005,Direct migration background,Upper Secondary Level,Does not matter,0.47245,62,62,0.34716,0.59774
2005,Indirect migration background,Pre-primary Level,Does not apply/do not (yet) have a job,0.89374,50,50,0.80745,0.98003
2007,No migration background,No answer / don't know,Does not apply/do not (yet) have a job,0.83421,79,79,0.75168,0.91675
2007,No migration background,Pre-primary Level,Does not apply/do not (yet) have a job,0.99369,201,201,0.98272,1.00466
2007,No migration background,Lower Secondary Level,Does not matter,0.27979,61,191,0.21596,0.34362
2007,No migration background,Lower Secondary Level,Does not apply/do not (yet) have a job,0.58836,130,191,0.51838,0.65834
2007,No migration background,Upper Secondary Level,In my current field/ field I was trained in,0.21454,227,1047,0.18967,0.23942
2007,No migration background,Upper Secondary Level,Do something new,0.12688,120,1047,0.10671,0.14705
2007,No migration background,Upper Secondary Level,Does not matter,0.48429,479,1047,0.45400,0.51457
2007,No migration background,Upper Secondary Level,Does not apply/do not (yet) have a job,0.17429,221,1047,0.15130,0.19728
2007,No migration background,Post-secondary Non-tertiary Level,In my current field/ field I was trained in,0.29325,45,93,0.20022,0.38628
2007,No migration background,Post-secondary Non-tertiary Level,Does not matter,0.37723,48,93,0.27819,0.47628
2007,No migration background,First Stage of Tertiary Education,In my current field/ field I was trained in,0.32764,31,65,0.21265,0.44263
2007,No migration background,First Stage of Tertiary Education,Does not matter,0.52173,34,65,0.39934,0.64411
2007,No migration background,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.44479,89,168,0.36942,0.52017
2007,No migration background,Second Stage of Tertiary Education,Does not matter,0.33817,79,168,0.26641,0.40992
2007,Direct migration background,Lower Secondary Level,Does not apply/do not (yet) have a job,0.56419,37,37,0.40220,0.72617
2007,Direct migration background,Upper Secondary Level,In my current field/ field I was trained in,0.24956,35,111,0.16869,0.33043
2007,Direct migration background,Upper Secondary Level,Does not matter,0.42097,45,111,0.32871,0.51324
2007,Direct migration background,Upper Secondary Level,Does not apply/do not (yet) have a job,0.22387,31,111,0.14598,0.30177
2007,Indirect migration background,Pre-primary Level,Does not apply/do not (yet) have a job,0.99325,36,36,0.96612,1.02038
2007,Indirect migration background,Lower Secondary Level,Does not apply/do not (yet) have a job,0.68182,32,32,0.51786,0.84579
2009,No migration background,No answer / don't know,Does not apply/do not (yet) have a job,0.75611,61,61,0.64745,0.86477
2009,No migration background,Pre-primary Level,Does not apply/do not (yet) have a job,0.96106,168,168,0.93172,0.99040
2009,No migration background,Lower Secondary Level,Does not matter,0.29942,50,152,0.22637,0.37247
2009,No migration background,Lower Secondary Level,Does not apply/do not (yet) have a job,0.56292,102,152,0.48380,0.64204
2009,No migration background,Upper Secondary Level,In my current field/ field I was trained in,0.22974,202,846,0.20138,0.25810
2009,No migration background,Upper Secondary Level,Do something new,0.13733,104,846,0.11412,0.16053
2009,No migration background,Upper Secondary Level,Does not matter,0.44678,358,846,0.41325,0.48030
2009,No migration background,Upper Secondary Level,Does not apply/do not (yet) have a job,0.18616,182,846,0.15991,0.21240
2009,No migration background,Post-secondary Non-tertiary Level,In my current field/ field I was trained in,0.43803,38,71,0.32180,0.55426
2009,No migration background,Post-secondary Non-tertiary Level,Does not matter,0.28873,33,71,0.18257,0.39490
2009,No migration background,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.42867,79,154,0.35025,0.50709
2009,No migration background,Second Stage of Tertiary Education,Does not matter,0.38053,75,154,0.30360,0.45747
2009,Direct migration background,Upper Secondary Level,Does not matter,0.38151,41,41,0.23097,0.53205
2009,Indirect migration background,Pre-primary Level,Does not apply/do not (yet) have a job,0.94931,35,35,0.87557,1.02305
2011,No migration background,No answer / don't know,Does not apply/do not (yet) have a job,0.58428,35,35,0.41862,0.74995
2011,No migration background,Pre-primary Level,Does not apply/do not (yet) have a job,0.98511,125,125,0.96380,1.00643
2011,No migration background,Lower Secondary Level,Does not matter,0.23499,39,101,0.15189,0.31809
2011,No migration background,Lower Secondary Level,Does not apply/do not (yet) have a job,0.42440,62,101,0.32753,0.52127
2011,No migration background,Upper Secondary Level,In my current field/ field I was trained in,0.21531,156,682,0.18444,0.24618
2011,No migration background,Upper Secondary Level,Do something new,0.13690,97,682,0.11108,0.16272
2011,No migration background,Upper Secondary Level,Does not matter,0.38742,262,682,0.35083,0.42401
2011,No migration background,Upper Secondary Level,Does not apply/do not (yet) have a job,0.26037,167,682,0.22741,0.29333
2011,No migration background,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.46057,74,122,0.37175,0.54938
2011,No migration background,Second Stage of Tertiary Education,Does not matter,0.22769,48,122,0.15297,0.30241
2011,Indirect migration background,Upper Secondary Level,Does not apply/do not (yet) have a job,0.50154,31,31,0.32262,0.68046
2013,No migration background,No answer / don't know,Does not apply/do not (yet) have a job,0.67378,57,57,0.55098,0.79657
2013,No migration background,Pre-primary Level,Does not apply/do not (yet) have a job,0.94301,137,137,0.90405,0.98197
2013,No migration background,Lower Secondary Level,Does not matter,0.33499,64,142,0.25709,0.41290
2013,No migration background,Lower Secondary Level,Does not apply/do not (yet) have a job,0.42098,78,142,0.33949,0.50248
2013,No migration background,Upper Secondary Level,In my current field/ field I was trained in,0.22552,183,806,0.19665,0.25439
2013,No migration background,Upper Secondary Level,Do something new,0.18934,147,806,0.16227,0.21640
2013,No migration background,Upper Secondary Level,Does not matter,0.37851,293,806,0.34501,0.41202
2013,No migration background,Upper Secondary Level,Does not apply/do not (yet) have a job,0.20663,183,806,0.17866,0.23460
2013,No migration background,Post-secondary Non-tertiary Level,In my current field/ field I was trained in,0.39538,37,37,0.23566,0.55509
2013,No migration background,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.50885,92,137,0.42483,0.59287
2013,No migration background,Second Stage of Tertiary Education,Does not matter,0.19168,45,137,0.12552,0.25783
2013,Direct migration background,Upper Secondary Level,In my current field/ field I was trained in,0.35554,32,32,0.18703,0.52405
2013,Indirect migration background,Pre-primary Level,Does not apply/do not (yet) have a job,0.99607,36,36,0.97533,1.01680
2015,No migration background,No answer / don't know,Does not apply/do not (yet) have a job,0.69507,92,92,0.60048,0.78966
2015,No migration background,Pre-primary Level,Does not apply/do not (yet) have a job,0.99974,151,151,0.99717,1.00231
2015,No migration background,Lower Secondary Level,In my current field/ field I was trained in,0.13517,31,300,0.09641,0.17392
2015,No migration background,Lower Secondary Level,Do something new,0.14960,35,300,0.10917,0.19003
2015,No migration background,Lower Secondary Level,Does not matter,0.30584,98,300,0.25361,0.35806
2015,No migration background,Lower Secondary Level,Does not apply/do not (yet) have a job,0.40939,136,300,0.35366,0.46513
2015,No migration background,Upper Secondary Level,In my current field/ field I was trained in,0.22207,229,1003,0.19634,0.24781
2015,No migration background,Upper Secondary Level,Do something new,0.18295,185,1003,0.15901,0.20689
2015,No migration background,Upper Secondary Level,Does not matter,0.38570,357,1003,0.35556,0.41583
2015,No migration background,Upper Secondary Level,Does not apply/do not (yet) have a job,0.20928,232,1003,0.18409,0.23446
2015,No migration background,Post-secondary Non-tertiary Level,In my current field/ field I was trained in,0.52707,60,131,0.44125,0.61290
2015,No migration background,Post-secondary Non-tertiary Level,Do something new,0.18282,34,131,0.11637,0.24926
2015,No migration background,Post-secondary Non-tertiary Level,Does not matter,0.15330,37,131,0.09137,0.21523
2015,No migration background,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.51491,144,249,0.45271,0.57712
2015,No migration background,Second Stage of Tertiary Education,Do something new,0.10961,32,249,0.07073,0.14849
2015,No migration background,Second Stage of Tertiary Education,Does not matter,0.26044,73,249,0.20582,0.31506
2015,Direct migration background,Pre-primary Level,Does not apply/do not (yet) have a job,0.93916,36,36,0.85996,1.01835
2015,Direct migration background,Primary Level,Does not matter,0.36061,46,100,0.26602,0.45520
2015,Direct migration background,Primary Level,Does not apply/do not (yet) have a job,0.42973,54,100,0.33222,0.52725
2015,Direct migration background,Lower Secondary Level,Does not matter,0.40737,117,215,0.34154,0.47321
2015,Direct migration background,Lower Secondary Level,Does not apply/do not (yet) have a job,0.37367,98,215,0.30885,0.43848
2015,Direct migration background,Upper Secondary Level,In my current field/ field I was trained in,0.19484,112,443,0.15792,0.23177
2015,Direct migration background,Upper Secondary Level,Do something new,0.18666,76,443,0.15033,0.22298
2015,Direct migration background,Upper Secondary Level,Does not matter,0.35543,174,443,0.31081,0.40006
2015,Direct migration background,Upper Secondary Level,Does not apply/do not (yet) have a job,0.26307,81,443,0.22202,0.30412
2015,Direct migration background,Post-secondary Non-tertiary Level,In my current field/ field I was trained in,0.35356,57,128,0.27041,0.43671
2015,Direct migration background,Post-secondary Non-tertiary Level,Does not matter,0.41276,71,128,0.32714,0.49839
2015,Direct migration background,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.40035,121,277,0.34255,0.45816
2015,Direct migration background,Second Stage of Tertiary Education,Do something new,0.20131,53,277,0.15400,0.24862
2015,Direct migration background,Second Stage of Tertiary Education,Does not matter,0.35061,103,277,0.29431,0.40690
2015,Indirect migration background,Lower Secondary Level,Does not apply/do not (yet) have a job,0.71428,67,67,0.60529,0.82327
2015,Indirect migration background,Upper Secondary Level,In my current field/ field I was trained in,0.23500,49,156,0.16825,0.30175
2015,Indirect migration background,Upper Secondary Level,Does not matter,0.21132,35,156,0.14705,0.27559
2015,Indirect migration background,Upper Secondary Level,Does not apply/do not (yet) have a job,0.40939,72,156,0.33197,0.48680
2017,No migration background,No answer / don't know,Does not apply/do not (yet) have a job,0.78990,97,97,0.70840,0.87139
2017,No migration background,Pre-primary Level,Does not apply/do not (yet) have a job,0.96567,196,196,0.94011,0.99122
2017,No migration background,Lower Secondary Level,In my current field/ field I was trained in,0.13275,35,308,0.09479,0.17070
2017,No migration background,Lower Secondary Level,Do something new,0.20099,51,308,0.15616,0.24581
2017,No migration background,Lower Secondary Level,Does not matter,0.25997,80,308,0.21091,0.30904
2017,No migration background,Lower Secondary Level,Does not apply/do not (yet) have a job,0.40630,142,308,0.35136,0.46124
2017,No migration background,Upper Secondary Level,In my current field/ field I was trained in,0.24112,194,878,0.21281,0.26943
2017,No migration background,Upper Secondary Level,Do something new,0.21590,173,878,0.18867,0.24313
2017,No migration background,Upper Secondary Level,Does not matter,0.31964,276,878,0.28878,0.35051
2017,No migration background,Upper Secondary Level,Does not apply/do not (yet) have a job,0.22334,235,878,0.19578,0.25091
2017,No migration background,Post-secondary Non-tertiary Level,In my current field/ field I was trained in,0.35715,49,142,0.27806,0.43624
2017,No migration background,Post-secondary Non-tertiary Level,Do something new,0.30428,55,142,0.22833,0.38022
2017,No migration background,Post-secondary Non-tertiary Level,Does not matter,0.22536,38,142,0.15640,0.29433
2017,No migration background,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.58001,144,236,0.51690,0.64311
2017,No migration background,Second Stage of Tertiary Education,Do something new,0.12444,31,236,0.08224,0.16664
2017,No migration background,Second Stage of Tertiary Education,Does not matter,0.17189,61,236,0.12365,0.22013
2017,Direct migration background,Primary Level,Does not matter,0.38480,34,69,0.26915,0.50044
