year,pgisced97,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,First Stage of Tertiary Education,In my current field/ field I was trained in,0.68326,51,51,0.55431,0.81221
1998,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.52857,100,158,0.45048,0.60665
1998,Second Stage of Tertiary Education,Does not matter,0.30687,58,158,0.23473,0.37902
1999,No answer / don't know,Does not apply/do not (yet) have a job,0.58703,44,44,0.43986,0.73419
1999,Pre-primary Level,Does not apply/do not (yet) have a job,0.99068,232,232,0.97829,1.00307
1999,Primary Level,Does not apply/do not (yet) have a job,0.66365,31,31,0.49459,0.83272
1999,Lower Secondary Level,In my current field/ field I was trained in,0.11153,44,350,0.07850,0.14456
1999,Lower Secondary Level,Do something new,0.12612,46,350,0.09129,0.16095
1999,Lower Secondary Level,Does not matter,0.28977,100,350,0.24218,0.33737
1999,Lower Secondary Level,Does not apply/do not (yet) have a job,0.47258,160,350,0.42020,0.52496
1999,Upper Secondary Level,In my current field/ field I was trained in,0.31995,288,925,0.28987,0.35003
1999,Upper Secondary Level,Do something new,0.14850,135,925,0.12557,0.17143
1999,Upper Secondary Level,Does not matter,0.37162,362,925,0.34046,0.40278
1999,Upper Secondary Level,Does not apply/do not (yet) have a job,0.15993,140,925,0.13630,0.18357
1999,First Stage of Tertiary Education,In my current field/ field I was trained in,0.57902,39,39,0.42205,0.73600
1999,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.52613,80,121,0.43680,0.61547
1999,Second Stage of Tertiary Education,Does not matter,0.27317,41,121,0.19344,0.35289
2000,Pre-primary Level,Does not apply/do not (yet) have a job,0.96189,351,351,0.94183,0.98195
2000,Primary Level,Does not apply/do not (yet) have a job,0.55079,36,36,0.38600,0.71559
2000,Lower Secondary Level,In my current field/ field I was trained in,0.10385,53,545,0.07821,0.12948
2000,Lower Secondary Level,Do something new,0.07978,43,545,0.05701,0.10255
2000,Lower Secondary Level,Does not matter,0.19085,103,545,0.15782,0.22387
2000,Lower Secondary Level,Does not apply/do not (yet) have a job,0.62552,346,545,0.58485,0.66620
2000,Upper Secondary Level,In my current field/ field I was trained in,0.32264,551,1720,0.30054,0.34474
2000,Upper Secondary Level,Do something new,0.18526,300,1720,0.16690,0.20363
2000,Upper Secondary Level,Does not matter,0.32288,583,1720,0.30078,0.34499
2000,Upper Secondary Level,Does not apply/do not (yet) have a job,0.16922,286,1720,0.15149,0.18694
2000,Post-secondary Non-tertiary Level,In my current field/ field I was trained in,0.39746,75,163,0.32210,0.47282
2000,Post-secondary Non-tertiary Level,Do something new,0.29191,48,163,0.22190,0.36192
2000,Post-secondary Non-tertiary Level,Does not matter,0.20028,40,163,0.13865,0.26191
2000,First Stage of Tertiary Education,In my current field/ field I was trained in,0.45465,90,149,0.37443,0.53488
2000,First Stage of Tertiary Education,Does not matter,0.34870,59,149,0.27192,0.42548
2000,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.54182,172,297,0.48506,0.59858
2000,Second Stage of Tertiary Education,Do something new,0.14465,41,297,0.10458,0.18472
2000,Second Stage of Tertiary Education,Does not matter,0.25502,84,297,0.20536,0.30467
2001,Pre-primary Level,Does not apply/do not (yet) have a job,0.96152,381,381,0.94219,0.98086
2001,Primary Level,Does not apply/do not (yet) have a job,0.66229,35,35,0.50332,0.82126
2001,Lower Secondary Level,In my current field/ field I was trained in,0.08261,40,468,0.05764,0.10758
2001,Lower Secondary Level,Do something new,0.08334,41,468,0.05827,0.10841
2001,Lower Secondary Level,Does not matter,0.24107,107,468,0.20227,0.27986
2001,Lower Secondary Level,Does not apply/do not (yet) have a job,0.59298,280,468,0.54843,0.63754
2001,Upper Secondary Level,In my current field/ field I was trained in,0.32895,457,1459,0.30483,0.35306
2001,Upper Secondary Level,Do something new,0.16922,246,1459,0.14997,0.18847
2001,Upper Secondary Level,Does not matter,0.33803,508,1459,0.31375,0.36231
2001,Upper Secondary Level,Does not apply/do not (yet) have a job,0.16380,248,1459,0.14481,0.18280
2001,Post-secondary Non-tertiary Level,In my current field/ field I was trained in,0.42149,77,162,0.34521,0.49777
2001,Post-secondary Non-tertiary Level,Do something new,0.29445,50,162,0.22405,0.36486
2001,Post-secondary Non-tertiary Level,Does not matter,0.18997,35,162,0.12938,0.25057
2001,First Stage of Tertiary Education,In my current field/ field I was trained in,0.50689,74,118,0.41629,0.59748
2001,First Stage of Tertiary Education,Does not matter,0.30113,44,118,0.21800,0.38425
2001,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.54498,150,268,0.48525,0.60471
2001,Second Stage of Tertiary Education,Do something new,0.15526,36,268,0.11182,0.19870
2001,Second Stage of Tertiary Education,Does not matter,0.26661,82,268,0.21357,0.31965
2003,No answer / don't know,Does not apply/do not (yet) have a job,0.69629,54,54,0.57248,0.82010
2003,Pre-primary Level,Does not apply/do not (yet) have a job,0.98654,440,440,0.97576,0.99732
2003,Lower Secondary Level,In my current field/ field I was trained in,0.10982,41,402,0.07922,0.14042
2003,Lower Secondary Level,Do something new,0.08452,32,402,0.05730,0.11175
2003,Lower Secondary Level,Does not matter,0.27925,102,402,0.23534,0.32316
2003,Lower Secondary Level,Does not apply/do not (yet) have a job,0.52641,227,402,0.47754,0.57528
2003,Upper Secondary Level,In my current field/ field I was trained in,0.27220,381,1499,0.24966,0.29474
2003,Upper Secondary Level,Do something new,0.14869,216,1499,0.13068,0.16671
2003,Upper Secondary Level,Does not matter,0.41588,599,1499,0.39092,0.44084
2003,Upper Secondary Level,Does not apply/do not (yet) have a job,0.16322,303,1499,0.14451,0.18194
2003,Post-secondary Non-tertiary Level,In my current field/ field I was trained in,0.36916,65,162,0.29461,0.44370
2003,Post-secondary Non-tertiary Level,Do something new,0.24148,45,162,0.17537,0.30759
2003,Post-secondary Non-tertiary Level,Does not matter,0.29263,52,162,0.22235,0.36291
2003,First Stage of Tertiary Education,In my current field/ field I was trained in,0.44729,71,128,0.36082,0.53377
2003,First Stage of Tertiary Education,Does not matter,0.39210,57,128,0.30718,0.47701
2003,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.41836,130,245,0.35646,0.48025
2003,Second Stage of Tertiary Education,Does not matter,0.41965,115,245,0.35773,0.48157
2005,No answer / don't know,Does not apply/do not (yet) have a job,0.78668,84,84,0.69855,0.87481
2005,Pre-primary Level,Does not apply/do not (yet) have a job,0.95942,369,369,0.93926,0.97958
2005,Lower Secondary Level,Does not matter,0.35446,114,266,0.29687,0.41205
2005,Lower Secondary Level,Does not apply/do not (yet) have a job,0.46278,152,266,0.40274,0.52281
2005,Upper Secondary Level,In my current field/ field I was trained in,0.23538,283,1247,0.21182,0.25894
2005,Upper Secondary Level,Do something new,0.11751,135,1247,0.09962,0.13539
2005,Upper Secondary Level,Does not matter,0.48307,584,1247,0.45532,0.51081
2005,Upper Secondary Level,Does not apply/do not (yet) have a job,0.16405,245,1247,0.14349,0.18461
2005,Post-secondary Non-tertiary Level,In my current field/ field I was trained in,0.34017,45,105,0.24911,0.43122
2005,Post-secondary Non-tertiary Level,Does not matter,0.46214,60,105,0.36632,0.55796
2005,First Stage of Tertiary Education,In my current field/ field I was trained in,0.31311,37,87,0.21510,0.41113
2005,First Stage of Tertiary Education,Does not matter,0.53080,50,87,0.42532,0.63627
2005,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.41312,107,212,0.34668,0.47956
2005,Second Stage of Tertiary Education,Does not matter,0.44319,105,212,0.37616,0.51022
2007,No answer / don't know,Does not apply/do not (yet) have a job,0.79800,110,110,0.72262,0.87337
2007,Pre-primary Level,Does not apply/do not (yet) have a job,0.99434,252,252,0.98506,1.00362
2007,Primary Level,Does not apply/do not (yet) have a job,0.66029,32,32,0.49357,0.82701
2007,Lower Secondary Level,Does not matter,0.26851,99,298,0.21811,0.31892
2007,Lower Secondary Level,Does not apply/do not (yet) have a job,0.59571,199,298,0.53990,0.65152
2007,Upper Secondary Level,In my current field/ field I was trained in,0.23321,280,1243,0.20969,0.25673
2007,Upper Secondary Level,Do something new,0.12312,139,1243,0.10485,0.14140
2007,Upper Secondary Level,Does not matter,0.45442,542,1243,0.42673,0.48211
2007,Upper Secondary Level,Does not apply/do not (yet) have a job,0.18924,282,1243,0.16746,0.21103
2007,Post-secondary Non-tertiary Level,In my current field/ field I was trained in,0.27387,55,123,0.19474,0.35300
2007,Post-secondary Non-tertiary Level,Does not matter,0.42932,68,123,0.34148,0.51715
2007,First Stage of Tertiary Education,In my current field/ field I was trained in,0.33049,37,79,0.22610,0.43488
2007,First Stage of Tertiary Education,Does not matter,0.53652,42,79,0.42585,0.64718
2007,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.44099,114,247,0.37894,0.50304
2007,Second Stage of Tertiary Education,Do something new,0.13823,33,247,0.09510,0.18136
2007,Second Stage of Tertiary Education,Does not matter,0.38377,100,247,0.32300,0.44455
2009,No answer / don't know,Does not apply/do not (yet) have a job,0.67821,84,84,0.57771,0.77871
2009,Pre-primary Level,Does not apply/do not (yet) have a job,0.94745,210,210,0.91720,0.97770
2009,Lower Secondary Level,Does not matter,0.33437,88,231,0.27340,0.39534
2009,Lower Secondary Level,Does not apply/do not (yet) have a job,0.51717,143,231,0.45259,0.58176
2009,Upper Secondary Level,In my current field/ field I was trained in,0.24081,243,996,0.21425,0.26738
2009,Upper Secondary Level,Do something new,0.12446,117,996,0.10395,0.14498
2009,Upper Secondary Level,Does not matter,0.42809,410,996,0.39735,0.45884
2009,Upper Secondary Level,Does not apply/do not (yet) have a job,0.20663,226,996,0.18147,0.23179
2009,Post-secondary Non-tertiary Level,In my current field/ field I was trained in,0.39554,49,95,0.29669,0.49439
2009,Post-secondary Non-tertiary Level,Does not matter,0.37094,46,95,0.27328,0.46859
2009,First Stage of Tertiary Education,In my current field/ field I was trained in,0.42255,31,31,0.24579,0.59931
2009,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.40173,91,185,0.33089,0.47257
2009,Second Stage of Tertiary Education,Does not matter,0.41153,94,185,0.34042,0.48264
2011,No answer / don't know,Does not apply/do not (yet) have a job,0.59384,50,50,0.45633,0.73136
2011,Pre-primary Level,Does not apply/do not (yet) have a job,0.97948,153,153,0.95694,1.00202
2011,Lower Secondary Level,Does not matter,0.29735,63,158,0.22585,0.36885
2011,Lower Secondary Level,Does not apply/do not (yet) have a job,0.39146,95,158,0.31511,0.46780
2011,Upper Secondary Level,In my current field/ field I was trained in,0.21322,180,800,0.18482,0.24162
2011,Upper Secondary Level,Do something new,0.12830,105,800,0.10511,0.15149
2011,Upper Secondary Level,Does not matter,0.38409,301,800,0.35036,0.41781
2011,Upper Secondary Level,Does not apply/do not (yet) have a job,0.27439,214,800,0.24345,0.30533
2011,Post-secondary Non-tertiary Level,In my current field/ field I was trained in,0.33616,36,36,0.17965,0.49266
2011,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.38450,89,153,0.30716,0.46183
2011,Second Stage of Tertiary Education,Does not matter,0.32960,64,153,0.25487,0.40433
2013,No answer / don't know,Does not apply/do not (yet) have a job,0.71632,72,72,0.61147,0.82118
2013,Pre-primary Level,Does not apply/do not (yet) have a job,0.94497,181,181,0.91166,0.97829
2013,Lower Secondary Level,Do something new,0.14325,37,241,0.09893,0.18757
2013,Lower Secondary Level,Does not matter,0.32040,92,241,0.26136,0.37944
2013,Lower Secondary Level,Does not apply/do not (yet) have a job,0.40482,112,241,0.34272,0.46692
2013,Upper Secondary Level,In my current field/ field I was trained in,0.23821,232,966,0.21133,0.26509
2013,Upper Secondary Level,Do something new,0.18494,173,966,0.16044,0.20944
2013,Upper Secondary Level,Does not matter,0.35977,336,966,0.32949,0.39005
2013,Upper Secondary Level,Does not apply/do not (yet) have a job,0.21708,225,966,0.19107,0.24310
2013,Post-secondary Non-tertiary Level,In my current field/ field I was trained in,0.37410,47,89,0.27300,0.47520
2013,Post-secondary Non-tertiary Level,Does not matter,0.35857,42,89,0.25837,0.45877
2013,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.49266,116,216,0.42583,0.55949
2013,Second Stage of Tertiary Education,Do something new,0.10691,37,216,0.06561,0.14822
2013,Second Stage of Tertiary Education,Does not matter,0.23638,63,216,0.17959,0.29317
2015,No answer / don't know,Does not apply/do not (yet) have a job,0.65243,148,148,0.57545,0.72942
2015,Pre-primary Level,Does not apply/do not (yet) have a job,0.99581,268,268,0.98807,1.00356
2015,Primary Level,Does not matter,0.31983,78,160,0.24733,0.39233
2015,Primary Level,Does not apply/do not (yet) have a job,0.35905,82,160,0.28448,0.43362
2015,Lower Secondary Level,In my current field/ field I was trained in,0.11465,71,687,0.09081,0.13849
2015,Lower Secondary Level,Do something new,0.13095,73,687,0.10571,0.15620
2015,Lower Secondary Level,Does not matter,0.30380,242,687,0.26938,0.33821
2015,Lower Secondary Level,Does not apply/do not (yet) have a job,0.45060,301,687,0.41337,0.48783
2015,Upper Secondary Level,In my current field/ field I was trained in,0.21833,390,1626,0.19825,0.23842
2015,Upper Secondary Level,Do something new,0.17958,285,1626,0.16092,0.19824
2015,Upper Secondary Level,Does not matter,0.36169,566,1626,0.33833,0.38505
2015,Upper Secondary Level,Does not apply/do not (yet) have a job,0.24040,385,1626,0.21962,0.26117
2015,Post-secondary Non-tertiary Level,In my current field/ field I was trained in,0.46646,125,302,0.41010,0.52282
2015,Post-secondary Non-tertiary Level,Do something new,0.19046,67,302,0.14610,0.23482
2015,Post-secondary Non-tertiary Level,Does not matter,0.23352,110,302,0.18572,0.28131
2015,First Stage of Tertiary Education,Does not matter,0.54231,36,36,0.37726,0.70737
2015,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.49681,286,605,0.45694,0.53669
2015,Second Stage of Tertiary Education,Do something new,0.13181,87,605,0.10483,0.15879
2015,Second Stage of Tertiary Education,Does not matter,0.27379,183,605,0.23823,0.30935
2015,Second Stage of Tertiary Education,Does not apply/do not (yet) have a job,0.09759,49,605,0.07392,0.12125
2017,No answer / don't know,Does not apply/do not (yet) have a job,0.75167,161,161,0.68472,0.81862
2017,Pre-primary Level,Does not apply/do not (yet) have a job,0.95529,280,280,0.93104,0.97954
2017,Primary Level,Does not matter,0.40158,63,131,0.31731,0.48585
2017,Primary Level,Does not apply/do not (yet) have a job,0.45280,68,131,0.36723,0.53836
2017,Lower Secondary Level,In my current field/ field I was trained in,0.12696,69,596,0.10021,0.15371
2017,Lower Secondary Level,Do something new,0.16325,86,596,0.13355,0.19295
2017,Lower Secondary Level,Does not matter,0.28396,184,596,0.24772,0.32019
2017,Lower Secondary Level,Does not apply/do not (yet) have a job,0.42583,257,596,0.38610,0.46557
2017,Upper Secondary Level,In my current field/ field I was trained in,0.24750,315,1333,0.22432,0.27068
2017,Upper Secondary Level,Do something new,0.19522,250,1333,0.17393,0.21650
2017,Upper Secondary Level,Does not matter,0.31852,404,1333,0.29350,0.34354
2017,Upper Secondary Level,Does not apply/do not (yet) have a job,0.23876,364,1333,0.21586,0.26165
2017,Post-secondary Non-tertiary Level,In my current field/ field I was trained in,0.34843,85,262,0.29062,0.40623
2017,Post-secondary Non-tertiary Level,Do something new,0.29764,89,262,0.24217,0.35311
2017,Post-secondary Non-tertiary Level,Does not matter,0.25160,88,262,0.19895,0.30424
2017,Second Stage of Tertiary Education,In my current field/ field I was trained in,0.53175,247,501,0.48801,0.57549
2017,Second Stage of Tertiary Education,Do something new,0.14074,81,501,0.11025,0.17122
2017,Second Stage of Tertiary Education,Does not matter,0.23755,134,501,0.20025,0.27486
2017,Second Stage of Tertiary Education,Does not apply/do not (yet) have a job,0.08996,39,501,0.06488,0.11504
