year,bula_h,sex,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,North Rhine-Westphalia,female,Do something new,0.14627,37,284,0.10510,0.18744
1996,North Rhine-Westphalia,female,Does not matter,0.25677,71,284,0.20587,0.30767
1996,North Rhine-Westphalia,female,Does not apply/do not (yet) have a job,0.22712,81,284,0.17831,0.27594
1996,Hesse,female,Does not apply/do not (yet) have a job,0.31020,31,31,0.14467,0.47573
1996,Baden-Wuerttemberg,male,Does not apply/do not (yet) have a job,0.35706,33,33,0.19105,0.52308
1996,Baden-Wuerttemberg,female,In my current field/ field I was trained in,0.24880,42,177,0.18493,0.31267
1996,Baden-Wuerttemberg,female,Does not matter,0.30092,53,177,0.23316,0.36868
1996,Baden-Wuerttemberg,female,Does not apply/do not (yet) have a job,0.27599,82,177,0.20995,0.34204
1996,Bavaria,male,In my current field/ field I was trained in,0.32756,33,65,0.21257,0.44254
1996,Bavaria,male,Does not apply/do not (yet) have a job,0.34642,32,65,0.22985,0.46300
1996,Bavaria,female,In my current field/ field I was trained in,0.32310,51,131,0.24271,0.40350
1996,Bavaria,female,Does not matter,0.28353,49,131,0.20605,0.36101
1996,Bavaria,female,Does not apply/do not (yet) have a job,0.18249,31,131,0.11609,0.24889
1996,Saxony,female,In my current field/ field I was trained in,0.37021,39,92,0.27100,0.46942
1996,Saxony,female,Does not matter,0.44557,53,92,0.34345,0.54769
1997,North Rhine-Westphalia,male,In my current field/ field I was trained in,0.32515,42,127,0.24336,0.40695
1997,North Rhine-Westphalia,male,Does not matter,0.23463,33,127,0.16064,0.30862
1997,North Rhine-Westphalia,male,Does not apply/do not (yet) have a job,0.31916,52,127,0.23777,0.40056
1997,North Rhine-Westphalia,female,In my current field/ field I was trained in,0.34750,78,256,0.28906,0.40595
1997,North Rhine-Westphalia,female,Do something new,0.15788,35,256,0.11313,0.20264
1997,North Rhine-Westphalia,female,Does not matter,0.22299,62,256,0.17190,0.27409
1997,North Rhine-Westphalia,female,Does not apply/do not (yet) have a job,0.27162,81,256,0.21703,0.32621
1997,Hesse,female,Does not apply/do not (yet) have a job,0.29366,31,31,0.13069,0.45664
1997,Baden-Wuerttemberg,male,Does not apply/do not (yet) have a job,0.53503,54,54,0.40075,0.66931
1997,Baden-Wuerttemberg,female,In my current field/ field I was trained in,0.25394,44,172,0.18870,0.31918
1997,Baden-Wuerttemberg,female,Does not matter,0.29810,51,172,0.22954,0.36666
1997,Baden-Wuerttemberg,female,Does not apply/do not (yet) have a job,0.33588,77,172,0.26509,0.40667
1997,Bavaria,male,In my current field/ field I was trained in,0.35481,31,63,0.23571,0.47391
1997,Bavaria,male,Does not apply/do not (yet) have a job,0.33488,32,63,0.21740,0.45235
1997,Bavaria,female,In my current field/ field I was trained in,0.35843,64,146,0.28037,0.43648
1997,Bavaria,female,Does not matter,0.25344,46,146,0.18264,0.32424
1997,Bavaria,female,Does not apply/do not (yet) have a job,0.17673,36,146,0.11464,0.23882
1997,Saxony,female,Does not matter,0.53580,56,56,0.40399,0.66760
1997,Thuringa,female,Does not matter,0.55590,42,42,0.40381,0.70799
1998,Lower Saxony,female,In my current field/ field I was trained in,0.33617,38,38,0.18395,0.48839
1998,North Rhine-Westphalia,male,In my current field/ field I was trained in,0.29919,43,150,0.22566,0.37271
1998,North Rhine-Westphalia,male,Does not matter,0.21005,37,150,0.14464,0.27546
1998,North Rhine-Westphalia,male,Does not apply/do not (yet) have a job,0.35517,70,150,0.27832,0.43201
1998,North Rhine-Westphalia,female,In my current field/ field I was trained in,0.33420,84,265,0.27730,0.39110
1998,North Rhine-Westphalia,female,Do something new,0.17632,37,265,0.13035,0.22229
1998,North Rhine-Westphalia,female,Does not matter,0.23175,65,265,0.18085,0.28265
1998,North Rhine-Westphalia,female,Does not apply/do not (yet) have a job,0.25773,79,265,0.20497,0.31049
1998,Baden-Wuerttemberg,male,Does not apply/do not (yet) have a job,0.49207,49,49,0.35064,0.63350
1998,Baden-Wuerttemberg,female,In my current field/ field I was trained in,0.31172,54,169,0.24167,0.38176
1998,Baden-Wuerttemberg,female,Does not matter,0.26300,47,169,0.19643,0.32958
1998,Baden-Wuerttemberg,female,Does not apply/do not (yet) have a job,0.32305,68,169,0.25234,0.39377
1998,Bavaria,male,Does not apply/do not (yet) have a job,0.47675,46,46,0.33082,0.62268
1998,Bavaria,female,In my current field/ field I was trained in,0.33403,64,154,0.25929,0.40876
1998,Bavaria,female,Does not matter,0.20892,43,154,0.14450,0.27333
1998,Bavaria,female,Does not apply/do not (yet) have a job,0.27154,47,154,0.20106,0.34201
1998,Saxony,female,Does not matter,0.53801,66,66,0.41681,0.65921
1998,Thuringa,female,Does not matter,0.36304,36,36,0.20372,0.52235
1999,Lower Saxony,female,Does not matter,0.41817,34,34,0.24987,0.58646
1999,North Rhine-Westphalia,male,In my current field/ field I was trained in,0.22647,31,92,0.14048,0.31247
1999,North Rhine-Westphalia,male,Does not apply/do not (yet) have a job,0.46751,61,92,0.36500,0.57003
1999,North Rhine-Westphalia,female,In my current field/ field I was trained in,0.31144,63,230,0.25146,0.37142
1999,North Rhine-Westphalia,female,Do something new,0.13962,33,230,0.09473,0.18451
1999,North Rhine-Westphalia,female,Does not matter,0.25228,63,230,0.19603,0.30854
1999,North Rhine-Westphalia,female,Does not apply/do not (yet) have a job,0.29666,71,230,0.23750,0.35583
1999,Hesse,female,Does not apply/do not (yet) have a job,0.36880,37,37,0.21119,0.52641
1999,Baden-Wuerttemberg,male,Does not apply/do not (yet) have a job,0.39595,38,38,0.23837,0.55353
1999,Baden-Wuerttemberg,female,In my current field/ field I was trained in,0.31667,47,144,0.24043,0.39291
1999,Baden-Wuerttemberg,female,Does not matter,0.28873,44,144,0.21446,0.36301
1999,Baden-Wuerttemberg,female,Does not apply/do not (yet) have a job,0.24783,53,144,0.17706,0.31859
1999,Bavaria,female,In my current field/ field I was trained in,0.37201,50,91,0.27215,0.47187
1999,Bavaria,female,Does not matter,0.23580,41,91,0.14810,0.32350
1999,Saxony,male,Does not matter,0.41736,32,32,0.24377,0.59096
1999,Saxony,female,In my current field/ field I was trained in,0.25248,32,85,0.15957,0.34538
1999,Saxony,female,Does not matter,0.43601,53,85,0.32997,0.54206
2000,Lower Saxony,male,Does not apply/do not (yet) have a job,0.35643,36,36,0.19775,0.51510
2000,Lower Saxony,female,In my current field/ field I was trained in,0.31896,54,147,0.24336,0.39456
2000,Lower Saxony,female,Does not matter,0.29260,45,147,0.21880,0.36640
2000,Lower Saxony,female,Does not apply/do not (yet) have a job,0.27923,48,147,0.20646,0.35200
2000,North Rhine-Westphalia,male,In my current field/ field I was trained in,0.20109,50,211,0.14687,0.25530
2000,North Rhine-Westphalia,male,Does not matter,0.22703,59,211,0.17037,0.28369
2000,North Rhine-Westphalia,male,Does not apply/do not (yet) have a job,0.45537,102,211,0.38801,0.52273
2000,North Rhine-Westphalia,female,In my current field/ field I was trained in,0.31042,127,425,0.26638,0.35446
2000,North Rhine-Westphalia,female,Do something new,0.12170,53,425,0.09058,0.15282
2000,North Rhine-Westphalia,female,Does not matter,0.25959,107,425,0.21786,0.30132
2000,North Rhine-Westphalia,female,Does not apply/do not (yet) have a job,0.30829,138,425,0.26433,0.35224
2000,Hesse,male,Does not apply/do not (yet) have a job,0.46837,43,43,0.31746,0.61929
2000,Hesse,female,In my current field/ field I was trained in,0.33755,57,146,0.26058,0.41451
2000,Hesse,female,Does not matter,0.24095,37,146,0.17134,0.31057
2000,Hesse,female,Does not apply/do not (yet) have a job,0.29447,52,146,0.22028,0.36866
2000,"Rhineland-Palatinate, Saarland",female,In my current field/ field I was trained in,0.32376,48,126,0.24173,0.40579
2000,"Rhineland-Palatinate, Saarland",female,Does not matter,0.23216,36,126,0.15814,0.30617
2000,"Rhineland-Palatinate, Saarland",female,Does not apply/do not (yet) have a job,0.31326,42,126,0.23195,0.39457
2000,Baden-Wuerttemberg,male,Does not apply/do not (yet) have a job,0.57627,73,73,0.46213,0.69042
2000,Baden-Wuerttemberg,female,In my current field/ field I was trained in,0.35898,99,279,0.30259,0.41537
2000,Baden-Wuerttemberg,female,Do something new,0.14276,33,279,0.10163,0.18388
2000,Baden-Wuerttemberg,female,Does not matter,0.26031,69,279,0.20873,0.31190
2000,Baden-Wuerttemberg,female,Does not apply/do not (yet) have a job,0.23795,78,279,0.18790,0.28801
2000,Bavaria,male,In my current field/ field I was trained in,0.28922,38,85,0.19226,0.38618
2000,Bavaria,male,Does not apply/do not (yet) have a job,0.38650,47,85,0.28236,0.49063
2000,Bavaria,female,In my current field/ field I was trained in,0.32588,94,272,0.27007,0.38168
2000,Bavaria,female,Do something new,0.18535,47,272,0.13909,0.23162
2000,Bavaria,female,Does not matter,0.22253,66,272,0.17300,0.27205
2000,Bavaria,female,Does not apply/do not (yet) have a job,0.26625,65,272,0.21362,0.31887
2000,Brandenburg,female,Does not matter,0.35871,36,36,0.19981,0.51761
2000,Saxony,male,Does not matter,0.33978,47,47,0.20291,0.47666
2000,Saxony,female,In my current field/ field I was trained in,0.30586,56,162,0.23469,0.37704
2000,Saxony,female,Does not matter,0.34619,68,162,0.27270,0.41968
2000,Saxony,female,Does not apply/do not (yet) have a job,0.18309,38,162,0.12335,0.24283
2000,Saxony-Anhalt,female,Does not matter,0.48056,41,41,0.32573,0.63540
2000,Thuringa,female,Does not matter,0.47910,50,50,0.33922,0.61897
2001,Lower Saxony,male,Does not apply/do not (yet) have a job,0.37466,36,36,0.21430,0.53502
2001,Lower Saxony,female,In my current field/ field I was trained in,0.32314,46,125,0.24082,0.40546
2001,Lower Saxony,female,Does not matter,0.22767,35,125,0.15386,0.30148
2001,Lower Saxony,female,Does not apply/do not (yet) have a job,0.24514,44,125,0.16943,0.32086
2001,North Rhine-Westphalia,male,In my current field/ field I was trained in,0.23907,43,179,0.17641,0.30173
2001,North Rhine-Westphalia,male,Does not matter,0.23828,44,179,0.17570,0.30087
2001,North Rhine-Westphalia,male,Does not apply/do not (yet) have a job,0.42406,92,179,0.35146,0.49666
2001,North Rhine-Westphalia,female,In my current field/ field I was trained in,0.31150,124,380,0.26487,0.35812
2001,North Rhine-Westphalia,female,Do something new,0.14273,55,380,0.10751,0.17795
2001,North Rhine-Westphalia,female,Does not matter,0.22349,79,380,0.18155,0.26543
2001,North Rhine-Westphalia,female,Does not apply/do not (yet) have a job,0.32228,122,380,0.27522,0.36933
2001,Hesse,male,Does not apply/do not (yet) have a job,0.43663,37,37,0.27461,0.59865
2001,Hesse,female,In my current field/ field I was trained in,0.43697,54,96,0.33722,0.53671
2001,Hesse,female,Does not apply/do not (yet) have a job,0.25879,42,96,0.17072,0.34686
2001,"Rhineland-Palatinate, Saarland",female,In my current field/ field I was trained in,0.29316,39,127,0.21368,0.37265
2001,"Rhineland-Palatinate, Saarland",female,Does not matter,0.31788,45,127,0.23658,0.39919
2001,"Rhineland-Palatinate, Saarland",female,Does not apply/do not (yet) have a job,0.28701,43,127,0.20802,0.36600
2001,Baden-Wuerttemberg,male,Does not apply/do not (yet) have a job,0.62927,66,66,0.51185,0.74669
2001,Baden-Wuerttemberg,female,In my current field/ field I was trained in,0.35240,67,194,0.28500,0.41979
2001,Baden-Wuerttemberg,female,Does not matter,0.25171,55,194,0.19048,0.31294
2001,Baden-Wuerttemberg,female,Does not apply/do not (yet) have a job,0.26889,72,194,0.20633,0.33144
2001,Bavaria,male,Does not apply/do not (yet) have a job,0.45262,49,49,0.31180,0.59343
2001,Bavaria,female,In my current field/ field I was trained in,0.40346,91,239,0.34113,0.46579
2001,Bavaria,female,Do something new,0.13931,38,239,0.09532,0.18330
2001,Bavaria,female,Does not matter,0.17732,48,239,0.12879,0.22584
2001,Bavaria,female,Does not apply/do not (yet) have a job,0.27991,62,239,0.22287,0.33695
2001,Brandenburg,female,Does not matter,0.46477,35,35,0.29712,0.63242
2001,Saxony,male,Does not matter,0.41174,45,45,0.26632,0.55716
2001,Saxony,female,In my current field/ field I was trained in,0.23127,36,133,0.15934,0.30320
2001,Saxony,female,Does not matter,0.40543,65,133,0.32167,0.48919
2001,Saxony,female,Does not apply/do not (yet) have a job,0.16610,32,133,0.10261,0.22959
2001,Saxony-Anhalt,female,Does not matter,0.43584,37,37,0.27385,0.59782
2001,Thuringa,female,Does not matter,0.44987,50,50,0.31057,0.58916
2003,Lower Saxony,male,Does not apply/do not (yet) have a job,0.38139,44,44,0.23621,0.52657
2003,Lower Saxony,female,In my current field/ field I was trained in,0.30869,43,128,0.22835,0.38903
2003,Lower Saxony,female,Does not matter,0.32488,42,128,0.24343,0.40633
2003,Lower Saxony,female,Does not apply/do not (yet) have a job,0.21389,43,128,0.14257,0.28520
2003,North Rhine-Westphalia,male,In my current field/ field I was trained in,0.22169,49,212,0.16564,0.27774
2003,North Rhine-Westphalia,male,Does not matter,0.31626,70,212,0.25352,0.37901
2003,North Rhine-Westphalia,male,Does not apply/do not (yet) have a job,0.35357,93,212,0.28906,0.41807
2003,North Rhine-Westphalia,female,In my current field/ field I was trained in,0.25646,91,350,0.21065,0.30228
2003,North Rhine-Westphalia,female,Do something new,0.15027,45,350,0.11278,0.18776
2003,North Rhine-Westphalia,female,Does not matter,0.29190,92,350,0.24420,0.33960
2003,North Rhine-Westphalia,female,Does not apply/do not (yet) have a job,0.30137,122,350,0.25323,0.34951
2003,Hesse,male,Does not apply/do not (yet) have a job,0.37031,36,36,0.21033,0.53029
2003,Hesse,female,Does not apply/do not (yet) have a job,0.28604,35,35,0.13414,0.43794
2003,"Rhineland-Palatinate, Saarland",male,Does not apply/do not (yet) have a job,0.41954,37,37,0.25833,0.58074
2003,"Rhineland-Palatinate, Saarland",female,Does not matter,0.32446,33,78,0.21988,0.42903
2003,"Rhineland-Palatinate, Saarland",female,Does not apply/do not (yet) have a job,0.38927,45,78,0.28036,0.49818
2003,Baden-Wuerttemberg,male,Does not apply/do not (yet) have a job,0.57868,73,73,0.46463,0.69274
2003,Baden-Wuerttemberg,female,In my current field/ field I was trained in,0.29208,53,196,0.22825,0.35590
2003,Baden-Wuerttemberg,female,Does not matter,0.25705,55,196,0.19571,0.31839
2003,Baden-Wuerttemberg,female,Does not apply/do not (yet) have a job,0.32306,88,196,0.25742,0.38870
2003,Bavaria,male,Does not apply/do not (yet) have a job,0.38075,69,69,0.26533,0.49616
2003,Bavaria,female,In my current field/ field I was trained in,0.30759,77,216,0.24590,0.36927
2003,Bavaria,female,Does not matter,0.37394,78,216,0.30926,0.43862
2003,Bavaria,female,Does not apply/do not (yet) have a job,0.22389,61,216,0.16817,0.27961
2003,Berlin,male,Does not apply/do not (yet) have a job,0.43204,35,35,0.26553,0.59855
2003,Saxony,male,Does not matter,0.43422,58,95,0.33402,0.53442
2003,Saxony,male,Does not apply/do not (yet) have a job,0.22134,37,95,0.13741,0.30526
2003,Saxony,female,In my current field/ field I was trained in,0.24266,33,126,0.16751,0.31782
2003,Saxony,female,Does not matter,0.38517,60,126,0.29986,0.47048
2003,Saxony,female,Does not apply/do not (yet) have a job,0.22681,33,126,0.15339,0.30022
2003,Saxony-Anhalt,male,Does not matter,0.48338,34,34,0.31288,0.65389
2003,Saxony-Anhalt,female,Does not matter,0.52240,46,77,0.41010,0.63470
2003,Saxony-Anhalt,female,Does not apply/do not (yet) have a job,0.26665,31,77,0.16723,0.36607
2003,Thuringa,female,Does not matter,0.64468,49,49,0.50928,0.78008
2005,Lower Saxony,female,Does not matter,0.34530,40,75,0.23696,0.45363
2005,Lower Saxony,female,Does not apply/do not (yet) have a job,0.29468,35,75,0.19080,0.39855
2005,North Rhine-Westphalia,male,In my current field/ field I was trained in,0.19392,31,185,0.13679,0.25105
2005,North Rhine-Westphalia,male,Does not matter,0.35765,61,185,0.28840,0.42691
2005,North Rhine-Westphalia,male,Does not apply/do not (yet) have a job,0.36387,93,185,0.29435,0.43339
2005,North Rhine-Westphalia,female,In my current field/ field I was trained in,0.19206,63,280,0.14584,0.23829
2005,North Rhine-Westphalia,female,Does not matter,0.42294,111,280,0.36497,0.48091
2005,North Rhine-Westphalia,female,Does not apply/do not (yet) have a job,0.30115,106,280,0.24732,0.35499
2005,Hesse,female,Does not apply/do not (yet) have a job,0.44112,37,37,0.27892,0.60331
2005,Baden-Wuerttemberg,male,Does not apply/do not (yet) have a job,0.61186,52,52,0.47811,0.74561
2005,Baden-Wuerttemberg,female,In my current field/ field I was trained in,0.31000,46,167,0.23965,0.38036
2005,Baden-Wuerttemberg,female,Does not matter,0.28152,54,167,0.21310,0.34993
2005,Baden-Wuerttemberg,female,Does not apply/do not (yet) have a job,0.34403,67,167,0.27176,0.41630
2005,Bavaria,male,Does not matter,0.37852,32,76,0.26875,0.48829
2005,Bavaria,male,Does not apply/do not (yet) have a job,0.35926,44,76,0.25067,0.46784
2005,Bavaria,female,In my current field/ field I was trained in,0.23975,40,132,0.16664,0.31286
2005,Bavaria,female,Does not matter,0.33531,45,132,0.25447,0.41616
2005,Bavaria,female,Does not apply/do not (yet) have a job,0.26115,47,132,0.18593,0.33637
2005,Brandenburg,male,Does not matter,0.60321,33,33,0.43370,0.77272
2005,Brandenburg,female,Does not matter,0.45547,40,40,0.29916,0.61177
2005,Saxony,male,Does not matter,0.55590,57,93,0.45437,0.65743
2005,Saxony,male,Does not apply/do not (yet) have a job,0.23910,36,93,0.15194,0.32626
2005,Saxony,female,Does not matter,0.44567,52,52,0.30926,0.58209
2005,Saxony-Anhalt,female,Does not matter,0.52063,40,71,0.40360,0.63766
2005,Saxony-Anhalt,female,Does not apply/do not (yet) have a job,0.30667,31,71,0.19865,0.41469
2005,Thuringa,male,Does not matter,0.60285,38,38,0.44519,0.76052
2005,Thuringa,female,Does not matter,0.51706,50,50,0.37714,0.65698
2007,Lower Saxony,male,Does not apply/do not (yet) have a job,0.49090,38,38,0.32982,0.65198
2007,Lower Saxony,female,In my current field/ field I was trained in,0.19855,34,114,0.12500,0.27210
2007,Lower Saxony,female,Does not matter,0.41798,46,114,0.32703,0.50892
2007,Lower Saxony,female,Does not apply/do not (yet) have a job,0.29288,34,114,0.20897,0.37679
2007,North Rhine-Westphalia,male,Does not matter,0.27911,55,134,0.20288,0.35535
2007,North Rhine-Westphalia,male,Does not apply/do not (yet) have a job,0.41146,79,134,0.32783,0.49510
2007,North Rhine-Westphalia,female,In my current field/ field I was trained in,0.28230,84,308,0.23195,0.33265
2007,North Rhine-Westphalia,female,Does not matter,0.32456,112,308,0.27219,0.37694
2007,North Rhine-Westphalia,female,Does not apply/do not (yet) have a job,0.29159,112,308,0.24075,0.34243
2007,Hesse,female,In my current field/ field I was trained in,0.26261,35,70,0.15877,0.36644
2007,Hesse,female,Does not apply/do not (yet) have a job,0.32480,35,70,0.21430,0.43530
2007,"Rhineland-Palatinate, Saarland",female,Does not matter,0.33368,35,69,0.22161,0.44575
2007,"Rhineland-Palatinate, Saarland",female,Does not apply/do not (yet) have a job,0.40631,34,69,0.28957,0.52305
2007,Baden-Wuerttemberg,male,Does not apply/do not (yet) have a job,0.61497,55,55,0.48518,0.74476
2007,Baden-Wuerttemberg,female,In my current field/ field I was trained in,0.24409,45,182,0.18151,0.30667
2007,Baden-Wuerttemberg,female,Does not matter,0.31676,54,182,0.24898,0.38453
2007,Baden-Wuerttemberg,female,Does not apply/do not (yet) have a job,0.36107,83,182,0.29110,0.43104
2007,Bavaria,male,Does not apply/do not (yet) have a job,0.45916,53,53,0.32371,0.59461
2007,Bavaria,female,In my current field/ field I was trained in,0.27957,59,185,0.21472,0.34442
2007,Bavaria,female,Does not matter,0.35535,64,185,0.28620,0.42451
2007,Bavaria,female,Does not apply/do not (yet) have a job,0.26632,62,185,0.20245,0.33020
2007,Brandenburg,female,Does not matter,0.46063,35,35,0.29308,0.62817
2007,Saxony,male,Does not matter,0.45605,38,38,0.29556,0.61654
2007,Saxony,female,Does not matter,0.48473,44,44,0.33535,0.63411
2007,Saxony-Anhalt,female,Does not matter,0.55105,37,37,0.38857,0.71353
2007,Thuringa,female,Does not matter,0.59618,47,47,0.45438,0.73797
2009,Lower Saxony,male,Does not apply/do not (yet) have a job,0.45560,32,32,0.28028,0.63092
2009,North Rhine-Westphalia,male,Does not matter,0.26183,43,126,0.18476,0.33890
2009,North Rhine-Westphalia,male,Does not apply/do not (yet) have a job,0.54171,83,126,0.45436,0.62905
2009,North Rhine-Westphalia,female,In my current field/ field I was trained in,0.25113,68,230,0.19496,0.30730
2009,North Rhine-Westphalia,female,Does not matter,0.31487,73,230,0.25471,0.37503
2009,North Rhine-Westphalia,female,Does not apply/do not (yet) have a job,0.34359,89,230,0.28208,0.40510
2009,Hesse,female,Does not matter,0.41145,32,32,0.23822,0.58468
2009,"Rhineland-Palatinate, Saarland",female,Does not apply/do not (yet) have a job,0.39926,35,35,0.23464,0.56388
2009,Baden-Wuerttemberg,female,Does not matter,0.42177,50,96,0.32246,0.52108
2009,Baden-Wuerttemberg,female,Does not apply/do not (yet) have a job,0.31054,46,96,0.21749,0.40359
2009,Bavaria,male,Does not apply/do not (yet) have a job,0.38247,44,44,0.23721,0.52774
2009,Bavaria,female,In my current field/ field I was trained in,0.23463,31,141,0.16444,0.30483
2009,Bavaria,female,Does not matter,0.36389,48,141,0.28420,0.44359
2009,Bavaria,female,Does not apply/do not (yet) have a job,0.27630,62,141,0.20222,0.35037
2009,Brandenburg,male,Does not matter,0.56173,31,31,0.38417,0.73928
2009,Saxony,male,Does not matter,0.46469,34,34,0.29452,0.63486
2009,Saxony,female,Does not matter,0.44430,42,42,0.29220,0.59640
2009,Thuringa,female,Does not matter,0.51709,33,33,0.34395,0.69023
2011,North Rhine-Westphalia,male,Does not apply/do not (yet) have a job,0.32963,56,56,0.20539,0.45386
2011,North Rhine-Westphalia,female,In my current field/ field I was trained in,0.14609,35,176,0.09376,0.19842
2011,North Rhine-Westphalia,female,Does not matter,0.36461,66,176,0.29329,0.43592
2011,North Rhine-Westphalia,female,Does not apply/do not (yet) have a job,0.40919,75,176,0.33634,0.48204
2011,Baden-Wuerttemberg,female,In my current field/ field I was trained in,0.30179,43,87,0.20477,0.39881
2011,Baden-Wuerttemberg,female,Does not apply/do not (yet) have a job,0.39637,44,87,0.29299,0.49975
2011,Bavaria,male,Does not apply/do not (yet) have a job,0.42911,37,37,0.26743,0.59079
2011,Bavaria,female,Does not matter,0.34214,42,78,0.23617,0.44811
2011,Bavaria,female,Does not apply/do not (yet) have a job,0.28729,36,78,0.18622,0.38836
2013,Lower Saxony,female,Does not apply/do not (yet) have a job,0.30798,35,35,0.15280,0.46316
2013,North Rhine-Westphalia,male,Does not matter,0.27909,40,119,0.19816,0.36003
2013,North Rhine-Westphalia,male,Does not apply/do not (yet) have a job,0.40195,79,119,0.31348,0.49041
2013,North Rhine-Westphalia,female,In my current field/ field I was trained in,0.22288,61,250,0.17119,0.27458
2013,North Rhine-Westphalia,female,Do something new,0.16825,32,250,0.12179,0.21472
2013,North Rhine-Westphalia,female,Does not matter,0.21879,69,250,0.16744,0.27015
2013,North Rhine-Westphalia,female,Does not apply/do not (yet) have a job,0.39007,88,250,0.32949,0.45066
2013,"Rhineland-Palatinate, Saarland",female,Does not matter,0.42373,34,34,0.25513,0.59233
2013,Baden-Wuerttemberg,male,Does not apply/do not (yet) have a job,0.49174,38,38,0.33065,0.65283
2013,Baden-Wuerttemberg,female,In my current field/ field I was trained in,0.34842,42,114,0.26057,0.43627
2013,Baden-Wuerttemberg,female,Does not matter,0.28358,41,114,0.20047,0.36668
2013,Baden-Wuerttemberg,female,Does not apply/do not (yet) have a job,0.21809,31,114,0.14195,0.29423
2013,Bavaria,male,Does not apply/do not (yet) have a job,0.24420,37,37,0.10386,0.38454
2013,Bavaria,female,In my current field/ field I was trained in,0.27949,45,172,0.21223,0.34676
2013,Bavaria,female,Do something new,0.15722,31,172,0.10266,0.21178
2013,Bavaria,female,Does not matter,0.28499,45,172,0.21733,0.35265
2013,Bavaria,female,Does not apply/do not (yet) have a job,0.27830,51,172,0.21112,0.34547
2015,Lower Saxony,male,Does not matter,0.15251,45,113,0.08593,0.21909
2015,Lower Saxony,male,Does not apply/do not (yet) have a job,0.50942,68,113,0.41683,0.60200
2015,Lower Saxony,female,In my current field/ field I was trained in,0.23390,53,267,0.18303,0.28478
2015,Lower Saxony,female,Do something new,0.14847,42,267,0.10574,0.19119
2015,Lower Saxony,female,Does not matter,0.35583,84,267,0.29830,0.41337
2015,Lower Saxony,female,Does not apply/do not (yet) have a job,0.26180,88,267,0.20897,0.31463
2015,North Rhine-Westphalia,male,In my current field/ field I was trained in,0.18232,62,349,0.14175,0.22289
2015,North Rhine-Westphalia,male,Do something new,0.15049,41,349,0.11293,0.18806
2015,North Rhine-Westphalia,male,Does not matter,0.23874,105,349,0.19395,0.28353
2015,North Rhine-Westphalia,male,Does not apply/do not (yet) have a job,0.42844,141,349,0.37645,0.48044
2015,North Rhine-Westphalia,female,In my current field/ field I was trained in,0.22934,144,622,0.19627,0.26240
2015,North Rhine-Westphalia,female,Do something new,0.15216,77,622,0.12391,0.18040
2015,North Rhine-Westphalia,female,Does not matter,0.29862,197,622,0.26263,0.33462
2015,North Rhine-Westphalia,female,Does not apply/do not (yet) have a job,0.31989,204,622,0.28320,0.35657
2015,Hesse,male,Does not apply/do not (yet) have a job,0.29683,34,34,0.14096,0.45271
2015,Hesse,female,In my current field/ field I was trained in,0.21267,49,162,0.14946,0.27588
2015,Hesse,female,Does not matter,0.27510,54,162,0.20612,0.34408
2015,Hesse,female,Does not apply/do not (yet) have a job,0.35292,59,162,0.27910,0.42674
2015,"Rhineland-Palatinate, Saarland",male,Does not apply/do not (yet) have a job,0.38740,33,33,0.21861,0.55619
