year,age_gr,regtyp,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,30-45 y.,Urban regions,Do something new,0.19093,73,480,0.15573,0.22613
1997,30-45 y.,Urban regions,Does not matter,0.33975,172,480,0.29734,0.38217
1997,30-45 y.,Urban regions,Does not apply/do not (yet) have a job,0.08264,64,480,0.05799,0.10730
1997,30-45 y.,Rural regions,In my current field/ field I was trained in,0.26471,74,259,0.21087,0.31854
1997,30-45 y.,Rural regions,Do something new,0.27919,49,259,0.22445,0.33393
1997,30-45 y.,Rural regions,Does not matter,0.40627,136,259,0.34634,0.46620
1997,46-65 y.,Urban regions,In my current field/ field I was trained in,0.30794,59,189,0.24195,0.37393
1997,46-65 y.,Urban regions,Do something new,0.19240,34,189,0.13605,0.24875
1997,46-65 y.,Urban regions,Does not matter,0.40523,96,189,0.33505,0.47541
1997,46-65 y.,Rural regions,In my current field/ field I was trained in,0.33736,47,134,0.25700,0.41771
1997,46-65 y.,Rural regions,Does not matter,0.54152,87,134,0.45683,0.62620
1998,17-29 y.,Urban regions,In my current field/ field I was trained in,0.18425,133,693,0.15537,0.21314
1998,17-29 y.,Urban regions,Do something new,0.09138,62,693,0.06991,0.11285
1998,17-29 y.,Urban regions,Does not matter,0.13503,96,693,0.10956,0.16049
1998,17-29 y.,Urban regions,Does not apply/do not (yet) have a job,0.58934,402,693,0.55268,0.62599
1998,17-29 y.,Rural regions,In my current field/ field I was trained in,0.22645,75,338,0.18177,0.27114
1998,17-29 y.,Rural regions,Do something new,0.10955,35,338,0.07620,0.14289
1998,17-29 y.,Rural regions,Does not matter,0.15248,48,338,0.11410,0.19086
1998,17-29 y.,Rural regions,Does not apply/do not (yet) have a job,0.51152,180,338,0.45815,0.56489
1998,30-45 y.,Urban regions,In my current field/ field I was trained in,0.40051,197,492,0.35717,0.44386
1998,30-45 y.,Urban regions,Do something new,0.19166,83,492,0.15685,0.22648
1998,30-45 y.,Urban regions,Does not matter,0.34835,172,492,0.30621,0.39050
1998,30-45 y.,Urban regions,Does not apply/do not (yet) have a job,0.05947,40,492,0.03855,0.08039
1998,30-45 y.,Rural regions,In my current field/ field I was trained in,0.33810,96,293,0.28384,0.39236
1998,30-45 y.,Rural regions,Do something new,0.17855,46,293,0.13462,0.22248
1998,30-45 y.,Rural regions,Does not matter,0.41218,151,293,0.35572,0.46864
1998,46-65 y.,Urban regions,In my current field/ field I was trained in,0.33931,67,154,0.26428,0.41433
1998,46-65 y.,Urban regions,Does not matter,0.42668,87,154,0.34830,0.50505
1998,46-65 y.,Rural regions,In my current field/ field I was trained in,0.38076,63,143,0.30090,0.46063
1998,46-65 y.,Rural regions,Does not matter,0.42735,80,143,0.34598,0.50871
1999,17-29 y.,Urban regions,In my current field/ field I was trained in,0.14893,99,622,0.12093,0.17693
1999,17-29 y.,Urban regions,Do something new,0.11222,61,622,0.08740,0.13705
1999,17-29 y.,Urban regions,Does not matter,0.13062,86,622,0.10411,0.15712
1999,17-29 y.,Urban regions,Does not apply/do not (yet) have a job,0.60823,376,622,0.56984,0.64663
1999,17-29 y.,Rural regions,In my current field/ field I was trained in,0.20887,70,317,0.16405,0.25369
1999,17-29 y.,Rural regions,Do something new,0.10828,31,317,0.07402,0.14254
1999,17-29 y.,Rural regions,Does not matter,0.15321,47,317,0.11350,0.19293
1999,17-29 y.,Rural regions,Does not apply/do not (yet) have a job,0.52964,169,317,0.47461,0.58467
1999,30-45 y.,Urban regions,In my current field/ field I was trained in,0.41149,159,423,0.36454,0.45844
1999,30-45 y.,Urban regions,Do something new,0.17417,68,423,0.13798,0.21035
1999,30-45 y.,Urban regions,Does not matter,0.34216,159,423,0.29689,0.38743
1999,30-45 y.,Urban regions,Does not apply/do not (yet) have a job,0.07219,37,423,0.04750,0.09688
1999,30-45 y.,Rural regions,In my current field/ field I was trained in,0.32410,82,248,0.26573,0.38247
1999,30-45 y.,Rural regions,Do something new,0.17500,42,248,0.12762,0.22239
1999,30-45 y.,Rural regions,Does not matter,0.44755,124,248,0.38554,0.50956
1999,46-65 y.,Urban regions,In my current field/ field I was trained in,0.28728,50,128,0.20858,0.36598
1999,46-65 y.,Urban regions,Does not matter,0.52498,78,128,0.43813,0.61183
1999,46-65 y.,Rural regions,In my current field/ field I was trained in,0.24787,33,108,0.16605,0.32968
1999,46-65 y.,Rural regions,Does not matter,0.56360,75,108,0.46963,0.65757
2000,17-29 y.,Urban regions,In my current field/ field I was trained in,0.18176,182,1009,0.15796,0.20557
2000,17-29 y.,Urban regions,Do something new,0.11222,103,1009,0.09274,0.13171
2000,17-29 y.,Urban regions,Does not matter,0.10371,110,1009,0.08489,0.12253
2000,17-29 y.,Urban regions,Does not apply/do not (yet) have a job,0.60230,614,1009,0.57209,0.63252
2000,17-29 y.,Rural regions,In my current field/ field I was trained in,0.24067,125,535,0.20441,0.27693
2000,17-29 y.,Rural regions,Do something new,0.11058,52,535,0.08398,0.13718
2000,17-29 y.,Rural regions,Does not matter,0.13613,73,535,0.10705,0.16522
2000,17-29 y.,Rural regions,Does not apply/do not (yet) have a job,0.51261,285,535,0.47022,0.55501
2000,30-45 y.,Urban regions,In my current field/ field I was trained in,0.41186,327,807,0.37788,0.44584
2000,30-45 y.,Urban regions,Do something new,0.18123,135,807,0.15464,0.20782
2000,30-45 y.,Urban regions,Does not matter,0.31071,263,807,0.27876,0.34266
2000,30-45 y.,Urban regions,Does not apply/do not (yet) have a job,0.09620,82,807,0.07584,0.11656
2000,30-45 y.,Rural regions,In my current field/ field I was trained in,0.31102,147,439,0.26767,0.35437
2000,30-45 y.,Rural regions,Do something new,0.21069,89,439,0.17250,0.24888
2000,30-45 y.,Rural regions,Does not matter,0.42416,203,439,0.37788,0.47045
2000,46-65 y.,Urban regions,In my current field/ field I was trained in,0.29415,102,329,0.24484,0.34346
2000,46-65 y.,Urban regions,Do something new,0.16407,53,329,0.12399,0.20415
2000,46-65 y.,Urban regions,Does not matter,0.40651,135,329,0.35335,0.45966
2000,46-65 y.,Urban regions,Does not apply/do not (yet) have a job,0.13527,39,329,0.09825,0.17228
2000,46-65 y.,Rural regions,In my current field/ field I was trained in,0.29156,62,212,0.23024,0.35288
2000,46-65 y.,Rural regions,Do something new,0.14600,32,212,0.09835,0.19364
2000,46-65 y.,Rural regions,Does not matter,0.51914,118,212,0.45172,0.58656
2001,17-29 y.,Urban regions,In my current field/ field I was trained in,0.18408,164,896,0.15869,0.20947
2001,17-29 y.,Urban regions,Do something new,0.08316,69,896,0.06507,0.10125
2001,17-29 y.,Urban regions,Does not matter,0.11441,99,896,0.09356,0.13527
2001,17-29 y.,Urban regions,Does not apply/do not (yet) have a job,0.61835,564,896,0.58652,0.65018
2001,17-29 y.,Rural regions,In my current field/ field I was trained in,0.19475,90,507,0.16024,0.22926
2001,17-29 y.,Rural regions,Do something new,0.11696,56,507,0.08896,0.14496
2001,17-29 y.,Rural regions,Does not matter,0.13365,66,507,0.10400,0.16330
2001,17-29 y.,Rural regions,Does not apply/do not (yet) have a job,0.55465,295,507,0.51134,0.59795
2001,30-45 y.,Urban regions,In my current field/ field I was trained in,0.41900,281,692,0.38221,0.45578
2001,30-45 y.,Urban regions,Do something new,0.19664,132,692,0.16700,0.22628
2001,30-45 y.,Urban regions,Does not matter,0.28232,205,692,0.24876,0.31589
2001,30-45 y.,Urban regions,Does not apply/do not (yet) have a job,0.10204,74,692,0.07947,0.12461
2001,30-45 y.,Rural regions,In my current field/ field I was trained in,0.34122,139,385,0.29380,0.38864
2001,30-45 y.,Rural regions,Do something new,0.18025,70,385,0.14180,0.21870
2001,30-45 y.,Rural regions,Does not matter,0.42957,176,385,0.38006,0.47908
2001,46-65 y.,Urban regions,In my current field/ field I was trained in,0.32836,84,251,0.27014,0.38657
2001,46-65 y.,Urban regions,Do something new,0.12780,43,251,0.08642,0.16919
2001,46-65 y.,Urban regions,Does not matter,0.44456,124,251,0.38296,0.50616
2001,46-65 y.,Rural regions,In my current field/ field I was trained in,0.23297,51,213,0.17606,0.28987
2001,46-65 y.,Rural regions,Do something new,0.22420,37,213,0.16806,0.28034
2001,46-65 y.,Rural regions,Does not matter,0.50895,125,213,0.44165,0.57624
2003,17-29 y.,Urban regions,In my current field/ field I was trained in,0.14043,125,965,0.11849,0.16236
2003,17-29 y.,Urban regions,Do something new,0.07832,70,965,0.06136,0.09528
2003,17-29 y.,Urban regions,Does not matter,0.10511,83,965,0.08575,0.12447
2003,17-29 y.,Urban regions,Does not apply/do not (yet) have a job,0.67615,687,965,0.64661,0.70569
2003,17-29 y.,Rural regions,In my current field/ field I was trained in,0.17811,71,492,0.14426,0.21195
2003,17-29 y.,Rural regions,Do something new,0.12565,47,492,0.09633,0.15496
2003,17-29 y.,Rural regions,Does not matter,0.17157,72,492,0.13822,0.20492
2003,17-29 y.,Rural regions,Does not apply/do not (yet) have a job,0.52468,302,492,0.48050,0.56885
2003,30-45 y.,Urban regions,In my current field/ field I was trained in,0.38596,263,690,0.34961,0.42231
2003,30-45 y.,Urban regions,Do something new,0.16338,114,690,0.13577,0.19098
2003,30-45 y.,Urban regions,Does not matter,0.34519,241,690,0.30969,0.38069
2003,30-45 y.,Urban regions,Does not apply/do not (yet) have a job,0.10547,72,690,0.08253,0.12840
2003,30-45 y.,Rural regions,In my current field/ field I was trained in,0.28044,96,357,0.23378,0.32711
2003,30-45 y.,Rural regions,Do something new,0.13849,56,357,0.10261,0.17437
2003,30-45 y.,Rural regions,Does not matter,0.54447,205,357,0.49273,0.59620
2003,46-65 y.,Urban regions,In my current field/ field I was trained in,0.22591,88,317,0.17980,0.27202
2003,46-65 y.,Urban regions,Do something new,0.12061,40,317,0.08470,0.15652
2003,46-65 y.,Urban regions,Does not matter,0.59434,189,317,0.54020,0.64848
2003,46-65 y.,Rural regions,In my current field/ field I was trained in,0.24507,58,208,0.18648,0.30367
2003,46-65 y.,Rural regions,Does not matter,0.63150,150,208,0.56579,0.69722
2005,17-29 y.,Urban regions,In my current field/ field I was trained in,0.13074,94,813,0.10755,0.15393
2005,17-29 y.,Urban regions,Do something new,0.06061,48,813,0.04420,0.07702
2005,17-29 y.,Urban regions,Does not matter,0.14442,101,813,0.12024,0.16860
2005,17-29 y.,Urban regions,Does not apply/do not (yet) have a job,0.66423,570,813,0.63174,0.69671
2005,17-29 y.,Rural regions,In my current field/ field I was trained in,0.16461,56,424,0.12927,0.19995
2005,17-29 y.,Rural regions,Do something new,0.12301,37,424,0.09171,0.15431
2005,17-29 y.,Rural regions,Does not matter,0.22572,88,424,0.18588,0.26556
2005,17-29 y.,Rural regions,Does not apply/do not (yet) have a job,0.48666,243,424,0.43903,0.53429
2005,30-45 y.,Urban regions,In my current field/ field I was trained in,0.31061,174,510,0.27041,0.35081
2005,30-45 y.,Urban regions,Do something new,0.09760,53,510,0.07182,0.12338
2005,30-45 y.,Urban regions,Does not matter,0.45496,225,510,0.41169,0.49822
2005,30-45 y.,Urban regions,Does not apply/do not (yet) have a job,0.13683,58,510,0.10698,0.16669
2005,30-45 y.,Rural regions,In my current field/ field I was trained in,0.24277,71,296,0.19384,0.29169
2005,30-45 y.,Rural regions,Do something new,0.12943,42,296,0.09113,0.16774
2005,30-45 y.,Rural regions,Does not matter,0.59326,183,296,0.53720,0.64932
2005,46-65 y.,Urban regions,In my current field/ field I was trained in,0.22609,72,294,0.17820,0.27399
2005,46-65 y.,Urban regions,Do something new,0.11780,34,294,0.08089,0.15472
2005,46-65 y.,Urban regions,Does not matter,0.60655,188,294,0.55061,0.66249
2005,46-65 y.,Rural regions,In my current field/ field I was trained in,0.19378,39,183,0.13635,0.25120
2005,46-65 y.,Rural regions,Does not matter,0.69344,144,183,0.62646,0.76043
2007,17-29 y.,Urban regions,In my current field/ field I was trained in,0.16185,110,817,0.13658,0.18712
2007,17-29 y.,Urban regions,Do something new,0.09577,59,817,0.07558,0.11596
2007,17-29 y.,Urban regions,Does not matter,0.11100,87,817,0.08945,0.13255
2007,17-29 y.,Urban regions,Does not apply/do not (yet) have a job,0.63138,561,817,0.59827,0.66448
2007,17-29 y.,Rural regions,In my current field/ field I was trained in,0.15818,59,411,0.12285,0.19350
2007,17-29 y.,Rural regions,Do something new,0.07851,32,411,0.05247,0.10455
2007,17-29 y.,Rural regions,Does not matter,0.17231,70,411,0.13576,0.20887
2007,17-29 y.,Rural regions,Does not apply/do not (yet) have a job,0.59100,250,411,0.54341,0.63859
2007,30-45 y.,Urban regions,In my current field/ field I was trained in,0.28118,170,505,0.24193,0.32043
2007,30-45 y.,Urban regions,Do something new,0.17626,82,505,0.14299,0.20952
2007,30-45 y.,Urban regions,Does not matter,0.43103,206,505,0.38780,0.47427
2007,30-45 y.,Urban regions,Does not apply/do not (yet) have a job,0.11153,47,505,0.08405,0.13901
2007,30-45 y.,Rural regions,In my current field/ field I was trained in,0.25856,71,227,0.20147,0.31564
2007,30-45 y.,Rural regions,Does not matter,0.64928,156,227,0.58706,0.71149
2007,46-65 y.,Urban regions,In my current field/ field I was trained in,0.22787,77,291,0.17959,0.27615
2007,46-65 y.,Urban regions,Do something new,0.10903,38,291,0.07316,0.14491
2007,46-65 y.,Urban regions,Does not matter,0.56729,176,291,0.51026,0.62431
2007,46-65 y.,Rural regions,In my current field/ field I was trained in,0.09695,31,196,0.05542,0.13848
2007,46-65 y.,Rural regions,Does not matter,0.74715,165,196,0.68615,0.80816
2009,17-29 y.,Urban regions,In my current field/ field I was trained in,0.14023,94,653,0.11358,0.16688
2009,17-29 y.,Urban regions,Do something new,0.08807,50,653,0.06631,0.10982
2009,17-29 y.,Urban regions,Does not matter,0.12348,72,653,0.09823,0.14874
2009,17-29 y.,Urban regions,Does not apply/do not (yet) have a job,0.64822,437,653,0.61156,0.68487
2009,17-29 y.,Rural regions,In my current field/ field I was trained in,0.16160,61,308,0.12042,0.20277
2009,17-29 y.,Rural regions,Does not matter,0.17500,48,308,0.13250,0.21750
2009,17-29 y.,Rural regions,Does not apply/do not (yet) have a job,0.58065,199,308,0.52545,0.63585
2009,30-45 y.,Urban regions,In my current field/ field I was trained in,0.30417,129,380,0.25786,0.35049
2009,30-45 y.,Urban regions,Do something new,0.12695,51,380,0.09343,0.16047
2009,30-45 y.,Urban regions,Does not matter,0.45557,165,380,0.40543,0.50571
2009,30-45 y.,Urban regions,Does not apply/do not (yet) have a job,0.11331,35,380,0.08140,0.14522
2009,30-45 y.,Rural regions,In my current field/ field I was trained in,0.28955,53,186,0.22419,0.35491
2009,30-45 y.,Rural regions,Does not matter,0.55537,133,186,0.48376,0.62698
2009,46-65 y.,Urban regions,In my current field/ field I was trained in,0.27448,74,218,0.21510,0.33386
2009,46-65 y.,Urban regions,Does not matter,0.53086,144,218,0.46446,0.59726
2009,46-65 y.,Rural regions,In my current field/ field I was trained in,0.22085,40,164,0.15716,0.28453
2009,46-65 y.,Rural regions,Does not matter,0.60702,124,164,0.53204,0.68201
2011,17-29 y.,Urban regions,In my current field/ field I was trained in,0.13822,71,525,0.10867,0.16777
2011,17-29 y.,Urban regions,Do something new,0.08461,36,525,0.06078,0.10843
2011,17-29 y.,Urban regions,Does not matter,0.10669,43,525,0.08026,0.13313
2011,17-29 y.,Urban regions,Does not apply/do not (yet) have a job,0.67048,375,525,0.63024,0.71073
2011,17-29 y.,Rural regions,In my current field/ field I was trained in,0.22147,36,167,0.15830,0.28464
2011,17-29 y.,Rural regions,Does not apply/do not (yet) have a job,0.64043,131,167,0.56743,0.71344
2011,30-45 y.,Urban regions,In my current field/ field I was trained in,0.29739,107,271,0.24286,0.35191
2011,30-45 y.,Urban regions,Do something new,0.21206,48,271,0.16330,0.26081
2011,30-45 y.,Urban regions,Does not matter,0.38889,116,271,0.33074,0.44704
2011,30-45 y.,Rural regions,In my current field/ field I was trained in,0.38754,56,127,0.30247,0.47261
2011,30-45 y.,Rural regions,Does not matter,0.40145,71,127,0.31586,0.48705
2011,46-65 y.,Urban regions,In my current field/ field I was trained in,0.24603,61,227,0.18988,0.30219
2011,46-65 y.,Urban regions,Do something new,0.14834,36,227,0.10200,0.19468
2011,46-65 y.,Urban regions,Does not matter,0.56225,130,227,0.49757,0.62693
2011,46-65 y.,Rural regions,In my current field/ field I was trained in,0.15628,33,171,0.10170,0.21087
2011,46-65 y.,Rural regions,Do something new,0.21619,31,171,0.15431,0.27807
2011,46-65 y.,Rural regions,Does not matter,0.61660,107,171,0.54351,0.68969
2013,17-29 y.,Urban regions,In my current field/ field I was trained in,0.17133,89,584,0.14074,0.20191
2013,17-29 y.,Urban regions,Do something new,0.08897,43,584,0.06586,0.11208
2013,17-29 y.,Urban regions,Does not matter,0.06764,47,584,0.04725,0.08802
2013,17-29 y.,Urban regions,Does not apply/do not (yet) have a job,0.67207,405,584,0.63396,0.71018
2013,17-29 y.,Rural regions,In my current field/ field I was trained in,0.17003,43,242,0.12260,0.21746
2013,17-29 y.,Rural regions,Does not matter,0.19290,38,242,0.14308,0.24271
2013,17-29 y.,Rural regions,Does not apply/do not (yet) have a job,0.51591,161,242,0.45281,0.57900
2013,30-45 y.,Urban regions,In my current field/ field I was trained in,0.35969,142,378,0.31124,0.40813
2013,30-45 y.,Urban regions,Do something new,0.25442,81,378,0.21045,0.29838
2013,30-45 y.,Urban regions,Does not matter,0.28405,123,378,0.23853,0.32957
2013,30-45 y.,Urban regions,Does not apply/do not (yet) have a job,0.10185,32,378,0.07132,0.13238
2013,30-45 y.,Rural regions,In my current field/ field I was trained in,0.41285,65,173,0.33927,0.48643
2013,30-45 y.,Rural regions,Do something new,0.19368,34,173,0.13462,0.25274
2013,30-45 y.,Rural regions,Does not matter,0.32409,74,173,0.25414,0.39404
2013,46-65 y.,Urban regions,In my current field/ field I was trained in,0.26916,74,273,0.21645,0.32186
2013,46-65 y.,Urban regions,Do something new,0.17998,63,273,0.13432,0.22564
2013,46-65 y.,Urban regions,Does not matter,0.48383,136,273,0.42444,0.54322
2013,46-65 y.,Rural regions,In my current field/ field I was trained in,0.16442,40,224,0.11577,0.21307
2013,46-65 y.,Rural regions,Do something new,0.11857,35,224,0.07614,0.16100
2013,46-65 y.,Rural regions,Does not matter,0.68846,149,224,0.62767,0.74924
2015,17-29 y.,Urban regions,In my current field/ field I was trained in,0.19488,170,1123,0.17170,0.21806
2015,17-29 y.,Urban regions,Do something new,0.08571,99,1123,0.06933,0.10209
2015,17-29 y.,Urban regions,Does not matter,0.08313,119,1123,0.06698,0.09928
2015,17-29 y.,Urban regions,Does not apply/do not (yet) have a job,0.63628,735,1123,0.60813,0.66443
2015,17-29 y.,Rural regions,In my current field/ field I was trained in,0.15287,61,483,0.12074,0.18499
2015,17-29 y.,Rural regions,Do something new,0.08341,54,483,0.05873,0.10810
2015,17-29 y.,Rural regions,Does not matter,0.11195,62,483,0.08381,0.14010
2015,17-29 y.,Rural regions,Does not apply/do not (yet) have a job,0.65176,306,483,0.60923,0.69430
2015,30-45 y.,Urban regions,In my current field/ field I was trained in,0.37404,383,1074,0.34509,0.40300
2015,30-45 y.,Urban regions,Do something new,0.19209,181,1074,0.16852,0.21566
2015,30-45 y.,Urban regions,Does not matter,0.32554,383,1074,0.29750,0.35357
2015,30-45 y.,Urban regions,Does not apply/do not (yet) have a job,0.10833,127,1074,0.08973,0.12693
2015,30-45 y.,Rural regions,In my current field/ field I was trained in,0.36009,151,474,0.31683,0.40335
2015,30-45 y.,Rural regions,Do something new,0.21898,83,474,0.18171,0.25625
2015,30-45 y.,Rural regions,Does not matter,0.36229,205,474,0.31898,0.40561
2015,30-45 y.,Rural regions,Does not apply/do not (yet) have a job,0.05864,35,474,0.03746,0.07981
2015,46-65 y.,Urban regions,In my current field/ field I was trained in,0.17752,96,484,0.14344,0.21159
2015,46-65 y.,Urban regions,Do something new,0.19026,91,484,0.15525,0.22526
2015,46-65 y.,Urban regions,Does not matter,0.58182,265,484,0.53783,0.62581
2015,46-65 y.,Urban regions,Does not apply/do not (yet) have a job,0.05041,32,484,0.03090,0.06992
2015,46-65 y.,Rural regions,In my current field/ field I was trained in,0.17838,62,301,0.13506,0.22170
2015,46-65 y.,Rural regions,Do something new,0.17536,49,301,0.13233,0.21840
2015,46-65 y.,Rural regions,Does not matter,0.58463,190,301,0.52887,0.64040
2017,17-29 y.,Urban regions,In my current field/ field I was trained in,0.16999,142,1045,0.14720,0.19277
2017,17-29 y.,Urban regions,Do something new,0.11365,98,1045,0.09440,0.13290
2017,17-29 y.,Urban regions,Does not matter,0.06564,87,1045,0.05062,0.08066
2017,17-29 y.,Urban regions,Does not apply/do not (yet) have a job,0.65072,718,1045,0.62180,0.67964
2017,17-29 y.,Rural regions,In my current field/ field I was trained in,0.15953,63,443,0.12539,0.19366
2017,17-29 y.,Rural regions,Do something new,0.11977,44,443,0.08950,0.15004
2017,17-29 y.,Rural regions,Does not matter,0.07940,38,443,0.05419,0.10460
2017,17-29 y.,Rural regions,Does not apply/do not (yet) have a job,0.64131,298,443,0.59659,0.68602
2017,30-45 y.,Urban regions,In my current field/ field I was trained in,0.36944,280,830,0.33659,0.40230
2017,30-45 y.,Urban regions,Do something new,0.21067,170,830,0.18291,0.23843
2017,30-45 y.,Urban regions,Does not matter,0.31847,282,830,0.28676,0.35018
2017,30-45 y.,Urban regions,Does not apply/do not (yet) have a job,0.10141,98,830,0.08086,0.12196
2017,30-45 y.,Rural regions,In my current field/ field I was trained in,0.32126,106,320,0.27001,0.37250
2017,30-45 y.,Rural regions,Do something new,0.15884,68,320,0.11872,0.19895
2017,30-45 y.,Rural regions,Does not matter,0.44626,146,320,0.39171,0.50081
2017,46-65 y.,Urban regions,In my current field/ field I was trained in,0.25071,106,444,0.21035,0.29107
2017,46-65 y.,Urban regions,Do something new,0.20016,100,444,0.16290,0.23742
2017,46-65 y.,Urban regions,Does not matter,0.47397,207,444,0.42747,0.52046
2017,46-65 y.,Urban regions,Does not apply/do not (yet) have a job,0.07517,31,444,0.05061,0.09972
2017,46-65 y.,Rural regions,In my current field/ field I was trained in,0.16044,40,243,0.11419,0.20668
2017,46-65 y.,Rural regions,Do something new,0.23658,62,243,0.18303,0.29012
2017,46-65 y.,Rural regions,Does not matter,0.58139,141,243,0.51924,0.64355
