year,pgisced97,regtyp,plb0426,proportion,n,lower_confidence,upper_confidence
1996,inadequately,Laendlicher Raum,"T.n.z., noch k.Beruf erlernt",0.003129890453834116,16862,0.002286778232399554,0.0039730026752686776
1996,vocational + Abi,Laendlicher Raum,Egal,0.0026082420448617634,16862,0.0018383880599026534,0.0033780960298208733
1996,vocational + Abi,Staedtischer Raum,"T.n.z., noch k.Beruf erlernt",0.001564945226917058,16862,0.0009683070897258145,0.0021615833641083016
1996,inadequately,Staedtischer Raum,Etwas Neues machen,0.001564945226917058,16862,0.0009683070897258145,0.0021615833641083016
1996,higher education,Staedtischer Raum,"T.n.z., noch k.Beruf erlernt",0.001564945226917058,16862,0.0009683070897258145,0.0021615833641083016
1996,higher vocational,Laendlicher Raum,Etwas Neues machen,0.001564945226917058,16862,0.0009683070897258145,0.0021615833641083016
1996,in school,Laendlicher Raum,Egal,0.0010432968179447052,16862,0.000556016575045865,0.0015305770608435455
1996,in school,Staedtischer Raum,Etwas Neues machen,0.0010432968179447052,16862,0.000556016575045865,0.0015305770608435455
1996,inadequately,Laendlicher Raum,Etwas Neues machen,0.0005216484089723526,16862,0.0001769992933936135,0.0008662975245510917
1996,inadequately,Laendlicher Raum,Im bisherigen/erlernten Beruf,0.0005216484089723526,16862,0.0001769992933936135,0.0008662975245510917
1997,middle vocational,Staedtischer Raum,Egal,0.11164021164021164,16487,0.10683303562745722,0.11644738765296606
1997,middle vocational,Staedtischer Raum,Im bisherigen/erlernten Beruf,0.10211640211640212,16487,0.09749426288067939,0.10673854135212485
1997,middle vocational,Laendlicher Raum,Egal,0.09841269841269841,16487,0.09386580560878478,0.10295959121661204
1997,middle vocational,Laendlicher Raum,Im bisherigen/erlernten Beruf,0.07301587301587302,16487,0.06904459727964546,0.07698714875210058
1997,general elemantary,Staedtischer Raum,"T.n.z., noch k.Beruf erlernt",0.06190476190476191,16487,0.058226262019030514,0.0655832617904933
1997,middle vocational,Staedtischer Raum,"T.n.z., noch k.Beruf erlernt",0.056084656084656084,16487,0.05257250001934568,0.05959681214996649
1997,middle vocational,Staedtischer Raum,Etwas Neues machen,0.050793650793650794,16487,0.047441911088756186,0.0541453904985454
1997,in school,Staedtischer Raum,"T.n.z., noch k.Beruf erlernt",0.042328042328042326,16487,0.03925472270341462,0.045401361952670034
1997,general elemantary,Staedtischer Raum,Egal,0.04126984126984127,16487,0.038233505147810654,0.044306177391871884
1997,middle vocational,Laendlicher Raum,Etwas Neues machen,0.03492063492063492,16487,0.032118378757635326,0.03772289108363452
1997,higher education,Staedtischer Raum,Im bisherigen/erlernten Beruf,0.02857142857142857,16487,0.026028368221958968,0.031114488920898173
1997,general elemantary,Laendlicher Raum,Egal,0.021164021164021163,16487,0.018966974363949327,0.023361067964093
1997,in school,Laendlicher Raum,"T.n.z., noch k.Beruf erlernt",0.01904761904761905,16487,0.016961065361008432,0.021134172734229666
1997,general elemantary,Staedtischer Raum,Im bisherigen/erlernten Beruf,0.01904761904761905,16487,0.016961065361008432,0.021134172734229666
1997,general elemantary,Staedtischer Raum,Etwas Neues machen,0.018518518518518517,16487,0.01646059406683886,0.020576442970198176
1997,general elemantary,Laendlicher Raum,"T.n.z., noch k.Beruf erlernt",0.01746031746031746,16487,0.015460978771480373,0.01945965614915455
1997,vocational + Abi,Staedtischer Raum,Im bisherigen/erlernten Beruf,0.01746031746031746,16487,0.015460978771480373,0.01945965614915455
1997,inadequately,Staedtischer Raum,"T.n.z., noch k.Beruf erlernt",0.015873015873015872,16487,0.01396518203340703,0.017780849712624714
1997,inadequately,Staedtischer Raum,Egal,0.013756613756613757,16487,0.011978608354273309,0.015534619158954205
1997,higher education,Laendlicher Raum,Im bisherigen/erlernten Beruf,0.013227513227513227,16487,0.01148356788034415,0.014971458574682303
1997,higher education,Laendlicher Raum,Egal,0.012698412698412698,16487,0.010989244164528945,0.014407581232296452
1997,middle vocational,Laendlicher Raum,"T.n.z., noch k.Beruf erlernt",0.01164021164021164,16487,0.010002930630652154,0.013277492649771126
1997,higher education,Staedtischer Raum,Egal,0.011111111111111112,16487,0.009511045666198231,0.012711176556023992
1997,higher vocational,Staedtischer Raum,Im bisherigen/erlernten Beruf,0.010582010582010581,16487,0.009020088915636368,0.012143932248384795
1997,general elemantary,Laendlicher Raum,Im bisherigen/erlernten Beruf,0.010052910052910053,16487,0.00853013012924447,0.011575689976575636
1997,higher vocational,Laendlicher Raum,Im bisherigen/erlernten Beruf,0.007936507936507936,16487,0.006582036927779364,0.009290978945236509
1997,vocational + Abi,Staedtischer Raum,Etwas Neues machen,0.007936507936507936,16487,0.006582036927779364,0.009290978945236509
1997,general elemantary,Laendlicher Raum,Etwas Neues machen,0.007936507936507936,16487,0.006582036927779364,0.009290978945236509
1997,higher education,Staedtischer Raum,Etwas Neues machen,0.007407407407407408,16487,0.006098515197086003,0.008716299617728813
1997,vocational + Abi,Staedtischer Raum,Egal,0.006349206349206349,16487,0.005136761856381123,0.007561650842031575
1997,higher education,Laendlicher Raum,Etwas Neues machen,0.00582010582010582,16487,0.004658969577724879,0.006981242062486761
1997,higher vocational,Staedtischer Raum,Egal,0.00582010582010582,16487,0.004658969577724879,0.006981242062486761
1997,higher vocational,Laendlicher Raum,Egal,0.005291005291005291,16487,0.004183610763881528,0.006398399818129053
1997,vocational + Abi,Laendlicher Raum,Egal,0.004232804232804233,16487,0.0032417937435538016,0.0052238147220546646
1997,higher vocational,Staedtischer Raum,Etwas Neues machen,0.0031746031746031746,16487,0.002315907010943192,0.004033299338263158
1997,vocational + Abi,Laendlicher Raum,Etwas Neues machen,0.0031746031746031746,16487,0.002315907010943192,0.004033299338263158
1997,vocational + Abi,Staedtischer Raum,"T.n.z., noch k.Beruf erlernt",0.0031746031746031746,16487,0.002315907010943192,0.004033299338263158
1997,inadequately,Laendlicher Raum,"T.n.z., noch k.Beruf erlernt",0.0031746031746031746,16487,0.002315907010943192,0.004033299338263158
1997,inadequately,Staedtischer Raum,Im bisherigen/erlernten Beruf,0.0026455026455026454,16487,0.0018614158725357777,0.0034295894184695128
1997,vocational + Abi,Laendlicher Raum,Im bisherigen/erlernten Beruf,0.0026455026455026454,16487,0.0018614158725357777,0.0034295894184695128
1997,inadequately,Laendlicher Raum,Egal,0.0021164021164021165,16487,0.001414907587739462,0.002817896645064771
1997,higher vocational,Laendlicher Raum,Etwas Neues machen,0.0015873015873015873,16487,0.0009796284678611257,0.002194974706742049
1997,inadequately,Staedtischer Raum,Etwas Neues machen,0.0015873015873015873,16487,0.0009796284678611257,0.002194974706742049
1997,in school,Laendlicher Raum,Im bisherigen/erlernten Beruf,0.0010582010582010583,16487,0.0005619065825294241,0.0015544955338726925
1997,inadequately,Laendlicher Raum,Im bisherigen/erlernten Beruf,0.0010582010582010583,16487,0.0005619065825294241,0.0015544955338726925
1997,in school,Staedtischer Raum,Etwas Neues machen,0.0005291005291005291,16487,0.00017807441437588106,0.0008801266438251772
1997,in school,Staedtischer Raum,Egal,0.0005291005291005291,16487,0.00017807441437588106,0.0008801266438251772
1997,vocational + Abi,Laendlicher Raum,"T.n.z., noch k.Beruf erlernt",0.0005291005291005291,16487,0.00017807441437588106,0.0008801266438251772
1997,higher vocational,Staedtischer Raum,"T.n.z., noch k.Beruf erlernt",0.0005291005291005291,16487,0.00017807441437588106,0.0008801266438251772
1997,higher education,Laendlicher Raum,"T.n.z., noch k.Beruf erlernt",0.0005291005291005291,16487,0.00017807441437588106,0.0008801266438251772
1997,higher education,Staedtischer Raum,"T.n.z., noch k.Beruf erlernt",0.0005291005291005291,16487,0.00017807441437588106,0.0008801266438251772
1998,middle vocational,Staedtischer Raum,Im bisherigen/erlernten Beruf,0.10680100755667506,18147,0.10230718997645073,0.11129482513689938
1998,middle vocational,Laendlicher Raum,Egal,0.10125944584382872,18147,0.09687021326188276,0.10564867842577468
1998,middle vocational,Staedtischer Raum,Egal,0.09118387909319899,18147,0.08699545456071009,0.09537230362568788
1998,middle vocational,Laendlicher Raum,Im bisherigen/erlernten Beruf,0.07455919395465994,18147,0.07073730049376675,0.07838108741555314
1998,middle vocational,Staedtischer Raum,"T.n.z., noch k.Beruf erlernt",0.05994962216624685,18147,0.056495621308788886,0.06340362302370481
1998,general elemantary,Staedtischer Raum,"T.n.z., noch k.Beruf erlernt",0.05793450881612091,18147,0.05453541724886039,0.061333600383381426
1998,middle vocational,Staedtischer Raum,Etwas Neues machen,0.05188916876574307,18147,0.048662000854648314,0.05511633667683783
1998,general elemantary,Staedtischer Raum,Egal,0.04332493702770781,18147,0.040362802021401314,0.046287072034014304
1998,in school,Staedtischer Raum,"T.n.z., noch k.Beruf erlernt",0.04332493702770781,18147,0.040362802021401314,0.046287072034014304
1998,middle vocational,Laendlicher Raum,Etwas Neues machen,0.03526448362720403,18147,0.032580829455933796,0.037948137798474266
1998,higher education,Staedtischer Raum,Im bisherigen/erlernten Beruf,0.0327455919395466,18147,0.030156184250228805,0.03533499962886439
1998,general elemantary,Laendlicher Raum,"T.n.z., noch k.Beruf erlernt",0.02619647355163728,18147,0.023872609384024437,0.02852033771925012
1998,in school,Laendlicher Raum,"T.n.z., noch k.Beruf erlernt",0.024181360201511334,18147,0.021946354837934754,0.026416365565087915
1998,general elemantary,Staedtischer Raum,Im bisherigen/erlernten Beruf,0.021662468513853905,18147,0.01954434158718747,0.02378059544052034
1998,higher education,Laendlicher Raum,Im bisherigen/erlernten Beruf,0.017632241813602016,18147,0.015717349003480055,0.019547134623723976
1998,middle vocational,Laendlicher Raum,"T.n.z., noch k.Beruf erlernt",0.01712846347607053,18147,0.015240640645961579,0.01901628630617948
1998,higher vocational,Staedtischer Raum,Im bisherigen/erlernten Beruf,0.016120906801007556,18147,0.014288511153825501,0.01795330244818961
1998,higher education,Laendlicher Raum,Egal,0.015113350125944584,18147,0.013338232448722117,0.01688846780316705
1998,higher education,Staedtischer Raum,Egal,0.014105793450881612,18147,0.012389989872843492,0.01582159702891973
1998,inadequately,Staedtischer Raum,"T.n.z., noch k.Beruf erlernt",0.013602015113350126,18147,0.011916699025798427,0.015287331200901826
1998,general elemantary,Laendlicher Raum,Egal,0.013602015113350126,18147,0.011916699025798427,0.015287331200901826
1998,general elemantary,Staedtischer Raum,Etwas Neues machen,0.012090680100755667,18147,0.010500532060482628,0.013680828141028707
1998,vocational + Abi,Staedtischer Raum,Im bisherigen/erlernten Beruf,0.011083123425692695,18147,0.009559896419912126,0.012606350431473264
1998,vocational + Abi,Staedtischer Raum,Egal,0.010075566750629723,18147,0.00862248711670078,0.011528646384558664
1998,higher vocational,Laendlicher Raum,Im bisherigen/erlernten Beruf,0.009571788413098237,18147,0.008155141244752933,0.010988435581443542
1998,inadequately,Staedtischer Raum,Egal,0.009571788413098237,18147,0.008155141244752933,0.010988435581443542
1998,general elemantary,Laendlicher Raum,Im bisherigen/erlernten Beruf,0.008564231738035265,18147,0.007223536248243582,0.00990492722782695
1998,vocational + Abi,Staedtischer Raum,Etwas Neues machen,0.007556675062972292,18147,0.006296671180692747,0.008816678945251838
1998,general elemantary,Laendlicher Raum,Etwas Neues machen,0.006045340050377834,18147,0.004917500535825284,0.007173179564930383
1998,higher education,Staedtischer Raum,Etwas Neues machen,0.0055415617128463475,18147,0.004461463972770299,0.006621659452922396
1998,higher education,Laendlicher Raum,Etwas Neues machen,0.005037783375314861,18147,0.004007689771213838,0.006067876979415885
1998,higher vocational,Staedtischer Raum,Egal,0.005037783375314861,18147,0.004007689771213838,0.006067876979415885
1998,inadequately,Laendlicher Raum,"T.n.z., noch k.Beruf erlernt",0.004030226700251889,18147,0.0031084165863573205,0.004952036814146458
1998,higher vocational,Staedtischer Raum,Etwas Neues machen,0.003526448362720403,18147,0.0026639559083450914,0.004388940817095714
1998,vocational + Abi,Staedtischer Raum,"T.n.z., noch k.Beruf erlernt",0.003526448362720403,18147,0.0026639559083450914,0.004388940817095714
1998,vocational + Abi,Laendlicher Raum,Egal,0.003022670025188917,18147,0.0022239553519847904,0.003821384698393043
1998,vocational + Abi,Laendlicher Raum,Im bisherigen/erlernten Beruf,0.003022670025188917,18147,0.0022239553519847904,0.003821384698393043
1998,vocational + Abi,Laendlicher Raum,Etwas Neues machen,0.0025188916876574307,18147,0.0017895840899388865,0.003248199285375975
1998,inadequately,Laendlicher Raum,Egal,0.0025188916876574307,18147,0.0017895840899388865,0.003248199285375975
1998,higher vocational,Laendlicher Raum,Egal,0.0020151133501259445,18147,0.0013626360995266558,0.0026675906007252335
1998,higher education,Staedtischer Raum,"T.n.z., noch k.Beruf erlernt",0.0020151133501259445,18147,0.0013626360995266558,0.0026675906007252335
1998,inadequately,Laendlicher Raum,Im bisherigen/erlernten Beruf,0.0010075566750629723,18147,0.0005459527472716074,0.0014691606028543372
1998,inadequately,Staedtischer Raum,Im bisherigen/erlernten Beruf,0.0010075566750629723,18147,0.0005459527472716074,0.0014691606028543372
1998,in school,Staedtischer Raum,Egal,0.0010075566750629723,18147,0.0005459527472716074,0.0014691606028543372
1998,higher vocational,Laendlicher Raum,Etwas Neues machen,0.0010075566750629723,18147,0.0005459527472716074,0.0014691606028543372
1998,higher vocational,Staedtischer Raum,"T.n.z., noch k.Beruf erlernt",0.0005037783375314861,18147,0.00017729277997095502,0.0008302638950920172
1998,inadequately,Staedtischer Raum,Etwas Neues machen,0.0005037783375314861,18147,0.00017729277997095502,0.0008302638950920172
1998,in school,Laendlicher Raum,Egal,0.0005037783375314861,18147,0.00017729277997095502,0.0008302638950920172
1998,in school,Staedtischer Raum,Etwas Neues machen,0.0005037783375314861,18147,0.00017729277997095502,0.0008302638950920172
1999,middle vocational,Laendlicher Raum,Egal,0.10758377425044091,17396,0.10297921051363984,0.11218833798724198
1999,middle vocational,Staedtischer Raum,Egal,0.10523221634332745,17396,0.10067225774075829,0.10979217494589662
1999,middle vocational,Staedtischer Raum,Im bisherigen/erlernten Beruf,0.09876543209876543,17396,0.09433187019661124,0.10319899400091961
1999,middle vocational,Laendlicher Raum,Im bisherigen/erlernten Beruf,0.07054673721340388,17396,0.06674148351931083,0.07435199090749692
1999,middle vocational,Staedtischer Raum,"T.n.z., noch k.Beruf erlernt",0.058788947677836566,17396,0.055293339680974454,0.06228455567469868
1999,general elemantary,Staedtischer Raum,"T.n.z., noch k.Beruf erlernt",0.054673721340388004,17396,0.05129531755732646,0.058052125123449545
1999,in school,Staedtischer Raum,"T.n.z., noch k.Beruf erlernt",0.04585537918871252,17396,0.04274700267035064,0.0489637557070744
1999,middle vocational,Staedtischer Raum,Etwas Neues machen,0.04409171075837742,17396,0.04104088109382814,0.047142540422926704
1999,general elemantary,Staedtischer Raum,Egal,0.042328042328042326,17396,0.039336095654980155,0.045319989001104496
1999,middle vocational,Laendlicher Raum,Etwas Neues machen,0.03527336860670194,17396,0.03253206603210375,0.03801467118130013
1999,higher education,Staedtischer Raum,Im bisherigen/erlernten Beruf,0.031746031746031744,17396,0.02914065376922967,0.03435140972283382
1999,in school,Laendlicher Raum,"T.n.z., noch k.Beruf erlernt",0.023515579071134628,17396,0.021263716563796893,0.025767441578472362
1999,middle vocational,Laendlicher Raum,"T.n.z., noch k.Beruf erlernt",0.02292768959435626,17396,0.020703484293325445,0.025151894895387075
1999,general elemantary,Laendlicher Raum,"T.n.z., noch k.Beruf erlernt",0.022339800117577895,17396,0.02014363504072771,0.02453596519442808
1999,general elemantary,Staedtischer Raum,Im bisherigen/erlernten Beruf,0.01763668430335097,17396,0.015680652505405724,0.019592716101296214
1999,general elemantary,Laendlicher Raum,Egal,0.01646090534979424,17396,0.01457006855708891,0.01835174214249957
1999,general elemantary,Staedtischer Raum,Etwas Neues machen,0.01646090534979424,17396,0.01457006855708891,0.01835174214249957
1999,higher education,Laendlicher Raum,Im bisherigen/erlernten Beruf,0.015285126396237508,17396,0.013461981701877264,0.017108271090597753
1999,inadequately,Staedtischer Raum,"T.n.z., noch k.Beruf erlernt",0.014109347442680775,17396,0.012356681246752385,0.015862013638609167
1999,higher education,Laendlicher Raum,Egal,0.014109347442680775,17396,0.012356681246752385,0.015862013638609167
1999,vocational + Abi,Staedtischer Raum,Egal,0.014109347442680775,17396,0.012356681246752385,0.015862013638609167
1999,vocational + Abi,Staedtischer Raum,Im bisherigen/erlernten Beruf,0.012345679012345678,17396,0.010704744132624979,0.013986613892066378
1999,higher vocational,Staedtischer Raum,Im bisherigen/erlernten Beruf,0.012345679012345678,17396,0.010704744132624979,0.013986613892066378
1999,vocational + Abi,Staedtischer Raum,Etwas Neues machen,0.011169900058788948,17396,0.009608130856286121,0.012731669261291774
1999,higher vocational,Laendlicher Raum,Im bisherigen/erlernten Beruf,0.010582010582010581,17396,0.00906144425501876,0.012102576909002403
1999,general elemantary,Laendlicher Raum,Etwas Neues machen,0.009994121105232217,17396,0.008515957304383644,0.01147228490608079
