year,sex,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,male,In my current field/ field I was trained in,0.23994,163,702,0.20832,0.27155
1999,male,Do something new,0.12362,82,702,0.09925,0.14798
1999,male,Does not matter,0.26027,190,702,0.22779,0.29276
1999,male,Does not apply/do not (yet) have a job,0.37617,267,702,0.34031,0.41203
1999,female,In my current field/ field I was trained in,0.27763,332,1219,0.25248,0.30278
1999,female,Do something new,0.14210,157,1219,0.12249,0.16171
1999,female,Does not matter,0.31136,379,1219,0.28536,0.33737
1999,female,Does not apply/do not (yet) have a job,0.26891,351,1219,0.24401,0.29381
2000,male,In my current field/ field I was trained in,0.24040,285,1206,0.21627,0.26452
2000,male,Do something new,0.16272,178,1206,0.14188,0.18356
2000,male,Does not matter,0.22228,289,1206,0.19880,0.24575
2000,male,Does not apply/do not (yet) have a job,0.37461,454,1206,0.34728,0.40194
2000,female,In my current field/ field I was trained in,0.30519,661,2166,0.28579,0.32459
2000,female,Do something new,0.14067,288,2166,0.12602,0.15531
2000,female,Does not matter,0.28071,616,2166,0.26178,0.29963
2000,female,Does not apply/do not (yet) have a job,0.27344,601,2166,0.25466,0.29221
2001,male,In my current field/ field I was trained in,0.24173,252,1094,0.21635,0.26711
2001,male,Do something new,0.11674,127,1094,0.09771,0.13578
2001,male,Does not matter,0.25439,268,1094,0.22857,0.28021
2001,male,Does not apply/do not (yet) have a job,0.38713,447,1094,0.35826,0.41601
2001,female,In my current field/ field I was trained in,0.30781,559,1911,0.28711,0.32851
2001,female,Do something new,0.15818,280,1911,0.14182,0.17455
2001,female,Does not matter,0.26882,529,1911,0.24894,0.28870
2001,female,Does not apply/do not (yet) have a job,0.26519,543,1911,0.24539,0.28499
2003,male,In my current field/ field I was trained in,0.22323,252,1269,0.20031,0.24615
2003,male,Do something new,0.11996,147,1269,0.10207,0.13784
2003,male,Does not matter,0.30630,360,1269,0.28092,0.33167
2003,male,Does not apply/do not (yet) have a job,0.35052,510,1269,0.32426,0.37679
2003,female,In my current field/ field I was trained in,0.25226,451,1824,0.23232,0.27220
2003,female,Do something new,0.11921,206,1824,0.10433,0.13408
2003,female,Does not matter,0.34961,587,1824,0.32772,0.37150
2003,female,Does not apply/do not (yet) have a job,0.27892,580,1824,0.25834,0.29951
2005,male,In my current field/ field I was trained in,0.17537,179,1056,0.15243,0.19832
2005,male,Do something new,0.09989,102,1056,0.08179,0.11798
2005,male,Does not matter,0.38883,377,1056,0.35941,0.41824
2005,male,Does not apply/do not (yet) have a job,0.33591,398,1056,0.30741,0.36441
2005,female,In my current field/ field I was trained in,0.22806,328,1509,0.20688,0.24924
2005,female,Do something new,0.09016,128,1509,0.07570,0.10461
2005,female,Does not matter,0.37820,557,1509,0.35373,0.40268
2005,female,Does not apply/do not (yet) have a job,0.30358,496,1509,0.28037,0.32679
2007,male,In my current field/ field I was trained in,0.14480,151,962,0.12255,0.16705
2007,male,Do something new,0.11787,92,962,0.09749,0.13826
2007,male,Does not matter,0.35845,310,962,0.32813,0.38877
2007,male,Does not apply/do not (yet) have a job,0.37888,409,962,0.34821,0.40955
2007,female,In my current field/ field I was trained in,0.23724,372,1592,0.21633,0.25814
2007,female,Do something new,0.10495,165,1592,0.08989,0.12001
2007,female,Does not matter,0.36676,564,1592,0.34308,0.39044
2007,female,Does not apply/do not (yet) have a job,0.29105,491,1592,0.26873,0.31337
2009,male,In my current field/ field I was trained in,0.19501,169,866,0.16860,0.22141
2009,male,Do something new,0.10155,86,866,0.08142,0.12168
2009,male,Does not matter,0.32560,273,866,0.29437,0.35683
2009,male,Does not apply/do not (yet) have a job,0.37784,338,866,0.34553,0.41015
2009,female,In my current field/ field I was trained in,0.23575,286,1201,0.21174,0.25977
2009,female,Do something new,0.10300,119,1201,0.08580,0.12020
2009,female,Does not matter,0.36458,425,1201,0.33735,0.39181
2009,female,Does not apply/do not (yet) have a job,0.29667,371,1201,0.27082,0.32251
2011,male,In my current field/ field I was trained in,0.21014,141,647,0.17872,0.24156
2011,male,Do something new,0.14228,64,647,0.11534,0.16922
2011,male,Does not matter,0.31395,178,647,0.27817,0.34974
2011,male,Does not apply/do not (yet) have a job,0.33362,264,647,0.29726,0.36998
2011,female,In my current field/ field I was trained in,0.22315,230,954,0.19671,0.24958
2011,female,Do something new,0.11604,115,954,0.09570,0.13637
2011,female,Does not matter,0.32792,322,954,0.29811,0.35772
2011,female,Does not apply/do not (yet) have a job,0.33289,287,954,0.30297,0.36281
2013,male,In my current field/ field I was trained in,0.21620,154,789,0.18746,0.24494
2013,male,Do something new,0.14075,107,789,0.11647,0.16503
2013,male,Does not matter,0.30441,224,789,0.27228,0.33654
2013,male,Does not apply/do not (yet) have a job,0.33864,304,789,0.30560,0.37168
2013,female,In my current field/ field I was trained in,0.25949,312,1195,0.23463,0.28436
2013,female,Do something new,0.16717,191,1195,0.14600,0.18833
2013,female,Does not matter,0.29950,361,1195,0.27352,0.32548
2013,female,Does not apply/do not (yet) have a job,0.27384,331,1195,0.24854,0.29913
2015,male,In my current field/ field I was trained in,0.20647,263,1374,0.18506,0.22788
2015,male,Do something new,0.13842,171,1374,0.12015,0.15669
2015,male,Does not matter,0.29203,417,1374,0.26798,0.31608
2015,male,Does not apply/do not (yet) have a job,0.36308,523,1374,0.33764,0.38852
2015,female,In my current field/ field I was trained in,0.26823,671,2621,0.25126,0.28519
2015,female,Do something new,0.15652,392,2621,0.14261,0.17044
2015,female,Does not matter,0.30164,830,2621,0.28407,0.31922
2015,female,Does not apply/do not (yet) have a job,0.27360,728,2621,0.25653,0.29067
2017,male,In my current field/ field I was trained in,0.18818,224,1260,0.16659,0.20977
2017,male,Do something new,0.17260,196,1260,0.15173,0.19348
2017,male,Does not matter,0.26689,301,1260,0.24245,0.29132
2017,male,Does not apply/do not (yet) have a job,0.37234,539,1260,0.34563,0.39904
2017,female,In my current field/ field I was trained in,0.28720,534,2155,0.26810,0.30631
2017,female,Do something new,0.15855,355,2155,0.14313,0.17398
2017,female,Does not matter,0.26426,622,2155,0.24564,0.28288
2017,female,Does not apply/do not (yet) have a job,0.28998,644,2155,0.27082,0.30914
