year,sampreg,sex,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,East,male,Does not apply/do not (yet) have a job,0.02080,60,273,0.00384,0.03776
1997,East,female,In my current field/ field I was trained in,0.03863,88,368,0.01892,0.05835
1997,East,female,Do something new,0.02075,45,368,0.00616,0.03533
1997,East,female,Does not matter,0.07174,167,368,0.04534,0.09814
1997,East,female,Does not apply/do not (yet) have a job,0.02193,68,368,0.00694,0.03691
1998,West,male,In my current field/ field I was trained in,0.01723,114,540,0.00624,0.02821
1998,West,male,Do something new,0.00969,62,540,0.00142,0.01796
1998,West,male,Does not matter,0.01968,118,540,0.00796,0.03141
1998,West,male,Does not apply/do not (yet) have a job,0.03312,246,540,0.01801,0.04823
1998,West,female,In my current field/ field I was trained in,0.04231,318,979,0.02970,0.05493
1998,West,female,Do something new,0.01997,130,979,0.01120,0.02873
1998,West,female,Does not matter,0.03061,238,979,0.01981,0.04140
1998,West,female,Does not apply/do not (yet) have a job,0.03583,293,979,0.02418,0.04748
1998,East,male,In my current field/ field I was trained in,0.04426,103,302,0.02102,0.06749
1998,East,male,Do something new,0.01826,38,302,0.00313,0.03338
1998,East,male,Does not matter,0.03763,93,302,0.01613,0.05912
1998,East,male,Does not apply/do not (yet) have a job,0.01961,68,302,0.00394,0.03527
1998,East,female,In my current field/ field I was trained in,0.04237,96,393,0.02243,0.06232
1998,East,female,Do something new,0.01618,42,393,0.00369,0.02867
1998,East,female,Does not matter,0.07224,185,393,0.04661,0.09786
1998,East,female,Does not apply/do not (yet) have a job,0.02350,70,393,0.00850,0.03850
1999,West,male,In my current field/ field I was trained in,0.01509,89,443,0.00372,0.02645
1999,West,male,Do something new,0.00802,52,443,-0.00029,0.01634
1999,West,male,Does not matter,0.01615,98,443,0.00440,0.02790
1999,West,male,Does not apply/do not (yet) have a job,0.03040,204,443,0.01439,0.04641
1999,West,female,In my current field/ field I was trained in,0.03368,240,853,0.02157,0.04579
1999,West,female,Do something new,0.01687,111,853,0.00823,0.02552
1999,West,female,Does not matter,0.03145,232,853,0.01973,0.04317
1999,West,female,Does not apply/do not (yet) have a job,0.03355,270,853,0.02146,0.04564
1999,East,male,In my current field/ field I was trained in,0.03325,74,229,0.00998,0.05652
1999,East,male,Does not matter,0.03703,92,229,0.01252,0.06154
1999,East,male,Does not apply/do not (yet) have a job,0.02251,63,229,0.00325,0.04176
1999,East,female,In my current field/ field I was trained in,0.03342,92,366,0.01498,0.05185
1999,East,female,Do something new,0.01871,46,366,0.00481,0.03261
1999,East,female,Does not matter,0.06536,147,366,0.04000,0.09071
1999,East,female,Does not apply/do not (yet) have a job,0.02828,81,366,0.01127,0.04529
2000,West,male,In my current field/ field I was trained in,0.01547,176,788,0.00685,0.02409
2000,West,male,Do something new,0.01010,106,788,0.00311,0.01708
2000,West,male,Does not matter,0.01238,153,788,0.00466,0.02011
2000,West,male,Does not apply/do not (yet) have a job,0.02937,353,788,0.01757,0.04117
2000,West,female,In my current field/ field I was trained in,0.03780,525,1604,0.02847,0.04714
2000,West,female,Do something new,0.01661,215,1604,0.01035,0.02287
2000,West,female,Does not matter,0.02945,396,1604,0.02118,0.03773
2000,West,female,Does not apply/do not (yet) have a job,0.03371,468,1604,0.02488,0.04255
2000,East,male,In my current field/ field I was trained in,0.03134,109,418,0.01461,0.04806
2000,East,male,Do something new,0.02286,72,418,0.00852,0.03721
2000,East,male,Does not matter,0.03746,136,418,0.01924,0.05569
2000,East,male,Does not apply/do not (yet) have a job,0.02550,101,418,0.01037,0.04064
2000,East,female,In my current field/ field I was trained in,0.03371,136,562,0.01878,0.04865
2000,East,female,Do something new,0.01905,73,562,0.00773,0.03036
2000,East,female,Does not matter,0.05389,220,562,0.03521,0.07258
2000,East,female,Does not apply/do not (yet) have a job,0.03089,133,562,0.01657,0.04520
2001,West,male,In my current field/ field I was trained in,0.01635,151,694,0.00691,0.02579
2001,West,male,Do something new,0.00737,74,694,0.00100,0.01373
2001,West,male,Does not matter,0.01465,132,694,0.00571,0.02360
2001,West,male,Does not apply/do not (yet) have a job,0.03076,337,694,0.01791,0.04362
2001,West,female,In my current field/ field I was trained in,0.03886,456,1411,0.02877,0.04894
2001,West,female,Do something new,0.01790,211,1411,0.01098,0.02482
2001,West,female,Does not matter,0.02696,319,1411,0.01851,0.03542
2001,West,female,Does not apply/do not (yet) have a job,0.03311,425,1411,0.02377,0.04245
2001,East,male,In my current field/ field I was trained in,0.03161,101,400,0.01444,0.04877
2001,East,male,Do something new,0.01764,53,400,0.00472,0.03055
2001,East,male,Does not matter,0.04470,136,400,0.02443,0.06498
2001,East,male,Does not apply/do not (yet) have a job,0.03010,110,400,0.01333,0.04687
2001,East,female,In my current field/ field I was trained in,0.02761,103,500,0.01323,0.04199
2001,East,female,Do something new,0.02339,69,500,0.01013,0.03665
2001,East,female,Does not matter,0.05507,210,500,0.03505,0.07509
2001,East,female,Does not apply/do not (yet) have a job,0.02541,118,500,0.01160,0.03922
2003,West,male,In my current field/ field I was trained in,0.01798,158,836,0.00897,0.02700
2003,West,male,Do something new,0.00944,92,836,0.00288,0.01600
2003,West,male,Does not matter,0.02214,193,836,0.01216,0.03212
2003,West,male,Does not apply/do not (yet) have a job,0.03359,393,836,0.02137,0.04582
2003,West,female,In my current field/ field I was trained in,0.03137,351,1309,0.02192,0.04082
2003,West,female,Do something new,0.01426,153,1309,0.00783,0.02068
2003,West,female,Does not matter,0.03679,368,1309,0.02659,0.04699
2003,West,female,Does not apply/do not (yet) have a job,0.03315,437,1309,0.02345,0.04285
2003,East,male,In my current field/ field I was trained in,0.03606,94,433,0.01848,0.05364
2003,East,male,Do something new,0.02036,55,433,0.00704,0.03368
2003,East,male,Does not matter,0.06077,167,433,0.03824,0.08330
2003,East,male,Does not apply/do not (yet) have a job,0.03280,117,433,0.01600,0.04960
2003,East,female,In my current field/ field I was trained in,0.02747,100,515,0.01334,0.04160
2003,East,female,Do something new,0.01558,53,515,0.00487,0.02629
2003,East,female,Does not matter,0.06880,219,515,0.04692,0.09068
2003,East,female,Does not apply/do not (yet) have a job,0.03744,143,515,0.02103,0.05385
2005,West,male,In my current field/ field I was trained in,0.01489,122,695,0.00588,0.02390
2005,West,male,Do something new,0.00832,67,695,0.00156,0.01508
2005,West,male,Does not matter,0.02612,200,695,0.01425,0.03799
2005,West,male,Does not apply/do not (yet) have a job,0.03142,306,695,0.01844,0.04440
2005,West,female,In my current field/ field I was trained in,0.02455,242,1033,0.01511,0.03399
2005,West,female,Do something new,0.00856,85,1033,0.00294,0.01418
2005,West,female,Does not matter,0.03433,338,1033,0.02322,0.04544
2005,West,female,Does not apply/do not (yet) have a job,0.03308,368,1033,0.02216,0.04399
2005,East,male,In my current field/ field I was trained in,0.02078,57,361,0.00604,0.03551
2005,East,male,Do something new,0.01254,35,361,0.00105,0.02404
2005,East,male,Does not matter,0.07704,177,361,0.04950,0.10459
2005,East,male,Does not apply/do not (yet) have a job,0.02676,92,361,0.01009,0.04343
2005,East,female,In my current field/ field I was trained in,0.03107,86,476,0.01547,0.04667
2005,East,female,Do something new,0.01756,43,476,0.00575,0.02938
2005,East,female,Does not matter,0.08098,219,476,0.05645,0.10552
2005,East,female,Does not apply/do not (yet) have a job,0.03953,128,476,0.02200,0.05705
2007,West,male,In my current field/ field I was trained in,0.01003,89,635,0.00227,0.01779
2007,West,male,Do something new,0.00927,62,635,0.00181,0.01673
2007,West,male,Does not matter,0.02367,173,635,0.01184,0.03550
2007,West,male,Does not apply/do not (yet) have a job,0.03288,311,635,0.01900,0.04677
2007,West,female,In my current field/ field I was trained in,0.02947,296,1184,0.01984,0.03911
2007,West,female,Do something new,0.01208,120,1184,0.00585,0.01830
2007,West,female,Does not matter,0.04004,370,1184,0.02887,0.05121
2007,West,female,Does not apply/do not (yet) have a job,0.03685,398,1184,0.02612,0.04759
2007,East,male,In my current field/ field I was trained in,0.02226,62,297,0.00545,0.03906
2007,East,male,Does not matter,0.06026,137,297,0.03315,0.08737
2007,East,male,Does not apply/do not (yet) have a job,0.02887,98,297,0.00979,0.04794
2007,East,female,In my current field/ field I was trained in,0.02838,76,408,0.01225,0.04451
2007,East,female,Do something new,0.01701,45,408,0.00445,0.02957
2007,East,female,Does not matter,0.06943,194,408,0.04473,0.09412
2007,East,female,Does not apply/do not (yet) have a job,0.03160,93,408,0.01461,0.04860
2009,West,male,In my current field/ field I was trained in,0.01575,118,586,0.00566,0.02584
2009,West,male,Do something new,0.00823,59,586,0.00091,0.01556
2009,West,male,Does not matter,0.02260,148,586,0.01055,0.03464
2009,West,male,Does not apply/do not (yet) have a job,0.03505,261,586,0.02015,0.04995
2009,West,female,In my current field/ field I was trained in,0.02403,217,875,0.01388,0.03419
2009,West,female,Do something new,0.00952,81,875,0.00308,0.01595
2009,West,female,Does not matter,0.03556,276,875,0.02328,0.04784
2009,West,female,Does not apply/do not (yet) have a job,0.03203,301,875,0.02036,0.04370
2009,East,male,In my current field/ field I was trained in,0.02380,51,253,0.00498,0.04262
2009,East,male,Does not matter,0.05605,125,253,0.02765,0.08446
2009,East,male,Does not apply/do not (yet) have a job,0.02613,77,253,0.00644,0.04583
2009,East,female,In my current field/ field I was trained in,0.02877,69,326,0.01060,0.04694
2009,East,female,Do something new,0.01706,38,326,0.00298,0.03114
2009,East,female,Does not matter,0.05184,149,326,0.02773,0.07594
2009,East,female,Does not apply/do not (yet) have a job,0.02806,70,326,0.01010,0.04601
2011,West,male,In my current field/ field I was trained in,0.00915,100,458,0.00042,0.01787
2011,West,male,Do something new,0.00762,49,458,-0.00035,0.01560
2011,West,male,Does not matter,0.01372,105,458,0.00306,0.02439
2011,West,male,Does not apply/do not (yet) have a job,0.01623,204,458,0.00464,0.02781
2011,West,female,In my current field/ field I was trained in,0.01124,168,712,0.00349,0.01899
2011,West,female,Do something new,0.00463,71,712,-0.00036,0.00961
2011,West,female,Does not matter,0.01521,224,712,0.00621,0.02421
2011,West,female,Does not apply/do not (yet) have a job,0.01869,249,712,0.00874,0.02865
2011,East,male,In my current field/ field I was trained in,0.01686,41,174,-0.00232,0.03605
2011,East,male,Does not matter,0.02492,73,174,0.00169,0.04815
2011,East,male,Does not apply/do not (yet) have a job,0.01899,60,174,-0.00135,0.03933
2011,East,female,In my current field/ field I was trained in,0.01212,62,242,-0.00169,0.02594
2011,East,female,Do something new,0.01213,44,242,-0.00169,0.02595
2011,East,female,Does not matter,0.02405,98,242,0.00471,0.04339
2011,East,female,Does not apply/do not (yet) have a job,0.00885,38,242,-0.00297,0.02068
2013,West,male,In my current field/ field I was trained in,0.01306,115,588,0.00388,0.02225
2013,West,male,Do something new,0.00921,81,588,0.00148,0.01694
2013,West,male,Does not matter,0.01535,138,588,0.00540,0.02529
2013,West,male,Does not apply/do not (yet) have a job,0.02308,254,588,0.01093,0.03523
2013,West,female,In my current field/ field I was trained in,0.01809,244,941,0.00957,0.02661
2013,West,female,Do something new,0.01169,151,941,0.00482,0.01856
2013,West,female,Does not matter,0.01839,260,941,0.00980,0.02698
2013,West,female,Does not apply/do not (yet) have a job,0.01993,286,941,0.01100,0.02887
2013,East,male,In my current field/ field I was trained in,0.01827,39,175,-0.00163,0.03817
2013,East,male,Does not matter,0.03991,86,175,0.01082,0.06899
2013,East,male,Does not apply/do not (yet) have a job,0.01638,50,175,-0.00248,0.03524
2013,East,female,In my current field/ field I was trained in,0.01596,68,254,0.00052,0.03140
2013,East,female,Do something new,0.01014,40,254,-0.00221,0.02248
2013,East,female,Does not matter,0.03035,101,254,0.00921,0.05149
2013,East,female,Does not apply/do not (yet) have a job,0.01283,45,254,-0.00104,0.02670
2015,West,male,In my current field/ field I was trained in,0.01637,202,1105,0.00888,0.02385
2015,West,male,Do something new,0.01140,140,1105,0.00514,0.01766
2015,West,male,Does not matter,0.02176,300,1105,0.01316,0.03037
2015,West,male,Does not apply/do not (yet) have a job,0.03460,463,1105,0.02382,0.04538
2015,West,female,In my current field/ field I was trained in,0.02839,552,2159,0.02138,0.03539
2015,West,female,Do something new,0.01650,314,2159,0.01113,0.02188
2015,West,female,Does not matter,0.03034,657,2159,0.02310,0.03757
2015,West,female,Does not apply/do not (yet) have a job,0.03073,636,2159,0.02345,0.03801
2015,East,male,In my current field/ field I was trained in,0.02401,61,269,0.00568,0.04233
2015,East,male,Do something new,0.01406,31,269,-0.00004,0.02816
2015,East,male,Does not matter,0.04051,117,269,0.01691,0.06411
2015,East,male,Does not apply/do not (yet) have a job,0.01464,60,269,0.00026,0.02903
2015,East,female,In my current field/ field I was trained in,0.02559,119,462,0.01117,0.04000
2015,East,female,Do something new,0.01523,78,462,0.00405,0.02642
2015,East,female,Does not matter,0.03624,173,462,0.01918,0.05330
2015,East,female,Does not apply/do not (yet) have a job,0.01773,92,462,0.00569,0.02978
2017,West,male,In my current field/ field I was trained in,0.01597,182,1006,0.00822,0.02372
2017,West,male,Do something new,0.01320,148,1006,0.00615,0.02026
2017,West,male,Does not matter,0.01876,217,1006,0.01038,0.02715
2017,West,male,Does not apply/do not (yet) have a job,0.03190,459,1006,0.02104,0.04277
2017,West,female,In my current field/ field I was trained in,0.02765,429,1736,0.01993,0.03536
2017,West,female,Do something new,0.01652,293,1736,0.01052,0.02252
2017,West,female,Does not matter,0.02503,477,1736,0.01768,0.03238
2017,West,female,Does not apply/do not (yet) have a job,0.02961,537,1736,0.02163,0.03758
2017,East,male,In my current field/ field I was trained in,0.01227,42,254,-0.00130,0.02583
2017,East,male,Do something new,0.01824,48,254,0.00175,0.03473
2017,East,male,Does not matter,0.03617,84,254,0.01316,0.05918
2017,East,male,Does not apply/do not (yet) have a job,0.02284,80,254,0.00443,0.04125
2017,East,female,In my current field/ field I was trained in,0.03166,105,419,0.01488,0.04845
2017,East,female,Do something new,0.01139,62,419,0.00122,0.02156
2017,East,female,Does not matter,0.03114,145,419,0.01449,0.04779
2017,East,female,Does not apply/do not (yet) have a job,0.02377,107,419,0.00917,0.03837
