year,bula_h,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Baden-Wuerttemberg,Does not matter,0.01721,67,294,0.00232,0.03211
2001,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.03160,138,294,0.01157,0.05163
2001,Bavaria,In my current field/ field I was trained in,0.03194,118,343,0.01330,0.05058
2001,Bavaria,Do something new,0.01254,52,343,0.00074,0.02433
2001,Bavaria,Does not matter,0.01425,62,343,0.00169,0.02681
2001,Bavaria,Does not apply/do not (yet) have a job,0.02998,111,343,0.01191,0.04805
2001,Berlin,In my current field/ field I was trained in,0.02935,34,84,-0.00696,0.06566
2001,Berlin,Does not apply/do not (yet) have a job,0.04522,50,84,0.00052,0.08992
2001,Brandenburg,Does not matter,0.04557,59,94,0.00318,0.08796
2001,Brandenburg,Does not apply/do not (yet) have a job,0.02431,35,94,-0.00699,0.05562
2001,Mecklenburg-Western Pomerania,Does not matter,0.04688,31,31,-0.02876,0.12252
2001,Saxony,In my current field/ field I was trained in,0.03107,66,275,0.01053,0.05162
2001,Saxony,Do something new,0.01925,39,275,0.00298,0.03552
2001,Saxony,Does not matter,0.05200,110,275,0.02571,0.07829
2001,Saxony,Does not apply/do not (yet) have a job,0.02506,60,275,0.00655,0.04357
2001,Saxony-Anhalt,In my current field/ field I was trained in,0.03363,39,148,0.00449,0.06278
2001,Saxony-Anhalt,Does not matter,0.05186,57,148,0.01601,0.08771
2001,Saxony-Anhalt,Does not apply/do not (yet) have a job,0.02932,52,148,0.00205,0.05660
2001,Thuringa,In my current field/ field I was trained in,0.02214,36,154,-0.00118,0.04545
2001,Thuringa,Does not matter,0.06494,75,154,0.02589,0.10399
2001,Thuringa,Does not apply/do not (yet) have a job,0.03057,43,154,0.00329,0.05785
2003,Lower Saxony,In my current field/ field I was trained in,0.02532,55,238,0.00532,0.04532
2003,Lower Saxony,Do something new,0.01580,36,238,-0.00007,0.03168
2003,Lower Saxony,Does not matter,0.02992,60,238,0.00823,0.05161
2003,Lower Saxony,Does not apply/do not (yet) have a job,0.02733,87,238,0.00657,0.04808
2003,North Rhine-Westphalia,In my current field/ field I was trained in,0.02450,140,586,0.01198,0.03703
2003,North Rhine-Westphalia,Do something new,0.01340,69,586,0.00408,0.02272
2003,North Rhine-Westphalia,Does not matter,0.03075,162,586,0.01676,0.04474
2003,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.03296,215,586,0.01849,0.04742
2003,Hesse,In my current field/ field I was trained in,0.03027,44,168,0.00429,0.05626
2003,Hesse,Does not matter,0.03352,53,168,0.00622,0.06082
2003,Hesse,Does not apply/do not (yet) have a job,0.03469,71,168,0.00694,0.06245
2003,"Rhineland-Palatinate, Saarland",In my current field/ field I was trained in,0.02015,39,169,-0.00110,0.04139
2003,"Rhineland-Palatinate, Saarland",Does not matter,0.02978,48,169,0.00408,0.05549
2003,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.04432,82,169,0.01320,0.07545
2003,Baden-Wuerttemberg,In my current field/ field I was trained in,0.02133,70,346,0.00608,0.03658
2003,Baden-Wuerttemberg,Do something new,0.00937,36,346,-0.00080,0.01953
2003,Baden-Wuerttemberg,Does not matter,0.02244,79,346,0.00681,0.03807
2003,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.03737,161,346,0.01736,0.05738
2003,Bavaria,In my current field/ field I was trained in,0.02730,105,378,0.01085,0.04375
2003,Bavaria,Do something new,0.00807,37,378,-0.00096,0.01710
2003,Bavaria,Does not matter,0.02952,106,378,0.01244,0.04661
2003,Bavaria,Does not apply/do not (yet) have a job,0.02552,130,378,0.00960,0.04144
2003,Berlin,In my current field/ field I was trained in,0.04800,47,140,0.01246,0.08354
2003,Berlin,Does not matter,0.04238,32,140,0.00889,0.07586
2003,Berlin,Does not apply/do not (yet) have a job,0.06469,61,140,0.02380,0.10559
2003,Brandenburg,Does not matter,0.04762,52,90,0.00338,0.09187
2003,Brandenburg,Does not apply/do not (yet) have a job,0.03020,38,90,-0.00536,0.06575
2003,Mecklenburg-Western Pomerania,Does not matter,0.07664,46,46,-0.00109,0.15436
2003,Saxony,In my current field/ field I was trained in,0.03143,60,285,0.01114,0.05172
2003,Saxony,Do something new,0.02196,37,285,0.00491,0.03900
2003,Saxony,Does not matter,0.06020,118,285,0.03254,0.08787
2003,Saxony,Does not apply/do not (yet) have a job,0.03277,70,285,0.01206,0.05347
2003,Saxony-Anhalt,In my current field/ field I was trained in,0.02545,31,162,0.00112,0.04978
2003,Saxony-Anhalt,Does not matter,0.08124,80,162,0.03904,0.12345
2003,Saxony-Anhalt,Does not apply/do not (yet) have a job,0.03664,51,162,0.00762,0.06567
2003,Thuringa,Does not matter,0.08355,78,121,0.03404,0.13306
2003,Thuringa,Does not apply/do not (yet) have a job,0.02421,43,121,-0.00329,0.05172
2005,Lower Saxony,In my current field/ field I was trained in,0.02290,47,168,0.00021,0.04559
2005,Lower Saxony,Does not matter,0.01972,59,168,-0.00137,0.04080
2005,Lower Saxony,Does not apply/do not (yet) have a job,0.02316,62,168,0.00035,0.04597
2005,North Rhine-Westphalia,In my current field/ field I was trained in,0.01841,94,504,0.00666,0.03016
2005,North Rhine-Westphalia,Do something new,0.00803,39,504,0.00023,0.01583
2005,North Rhine-Westphalia,Does not matter,0.03768,172,504,0.02104,0.05433
2005,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.03134,199,504,0.01611,0.04656
2005,Hesse,Does not matter,0.02557,34,97,-0.00601,0.05715
2005,Hesse,Does not apply/do not (yet) have a job,0.04049,63,97,0.00106,0.07992
2005,"Rhineland-Palatinate, Saarland",Does not matter,0.04100,55,107,0.00325,0.07875
2005,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.03654,52,107,0.00082,0.07226
2005,Baden-Wuerttemberg,In my current field/ field I was trained in,0.02156,61,251,0.00355,0.03956
2005,Baden-Wuerttemberg,Does not matter,0.02125,71,251,0.00337,0.03912
2005,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.03879,119,251,0.01486,0.06273
2005,Bavaria,In my current field/ field I was trained in,0.01427,59,259,-0.00020,0.02874
2005,Bavaria,Do something new,0.01002,32,259,-0.00213,0.02217
2005,Bavaria,Does not matter,0.02536,77,259,0.00617,0.04454
2005,Bavaria,Does not apply/do not (yet) have a job,0.02182,91,259,0.00400,0.03965
2005,Berlin,In my current field/ field I was trained in,0.04841,35,128,0.01108,0.08574
2005,Berlin,Does not matter,0.05005,40,128,0.01213,0.08798
2005,Berlin,Does not apply/do not (yet) have a job,0.05260,53,128,0.01377,0.09142
2005,Brandenburg,In my current field/ field I was trained in,0.03580,31,104,-0.00008,0.07167
2005,Brandenburg,Does not matter,0.07556,73,104,0.02452,0.12660
2005,Mecklenburg-Western Pomerania,Does not matter,0.07152,41,41,-0.00834,0.15138
2005,Saxony,In my current field/ field I was trained in,0.02696,47,222,0.00561,0.04832
2005,Saxony,Does not matter,0.07933,109,222,0.04369,0.11496
2005,Saxony,Does not apply/do not (yet) have a job,0.03681,66,222,0.01198,0.06163
2005,Saxony-Anhalt,Does not matter,0.08528,68,120,0.03510,0.13547
2005,Saxony-Anhalt,Does not apply/do not (yet) have a job,0.04106,52,120,0.00541,0.07671
2005,Thuringa,Does not matter,0.10509,88,126,0.05133,0.15885
2005,Thuringa,Does not apply/do not (yet) have a job,0.02837,38,126,-0.00073,0.05748
2007,Lower Saxony,In my current field/ field I was trained in,0.01300,39,180,-0.00359,0.02960
2007,Lower Saxony,Does not matter,0.03418,69,180,0.00756,0.06080
2007,Lower Saxony,Does not apply/do not (yet) have a job,0.03088,72,180,0.00554,0.05623
2007,North Rhine-Westphalia,In my current field/ field I was trained in,0.02389,111,519,0.01074,0.03704
2007,North Rhine-Westphalia,Do something new,0.01355,50,519,0.00360,0.02351
2007,North Rhine-Westphalia,Does not matter,0.03239,167,519,0.01715,0.04764
2007,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.03584,191,519,0.01983,0.05185
2007,Hesse,In my current field/ field I was trained in,0.01822,40,144,-0.00370,0.04014
2007,Hesse,Does not matter,0.03567,42,144,0.00527,0.06607
2007,Hesse,Does not apply/do not (yet) have a job,0.03301,62,144,0.00372,0.06229
2007,"Rhineland-Palatinate, Saarland",Does not matter,0.03479,52,109,0.00023,0.06935
2007,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.04289,57,109,0.00468,0.08110
2007,Baden-Wuerttemberg,In my current field/ field I was trained in,0.01765,57,265,0.00176,0.03353
2007,Baden-Wuerttemberg,Does not matter,0.02636,70,265,0.00703,0.04568
2007,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.04058,138,265,0.01678,0.06438
2007,Bavaria,In my current field/ field I was trained in,0.01956,75,313,0.00419,0.03492
2007,Bavaria,Do something new,0.00775,32,313,-0.00198,0.01749
2007,Bavaria,Does not matter,0.02947,91,313,0.01071,0.04824
2007,Bavaria,Does not apply/do not (yet) have a job,0.02924,115,313,0.01054,0.04793
2007,Berlin,In my current field/ field I was trained in,0.04492,34,68,-0.00468,0.09451
2007,Berlin,Does not apply/do not (yet) have a job,0.04147,34,68,-0.00627,0.08921
2007,Brandenburg,Does not matter,0.07694,65,98,0.02390,0.12997
2007,Brandenburg,Does not apply/do not (yet) have a job,0.03572,33,98,-0.00121,0.07266
2007,Mecklenburg-Western Pomerania,Does not matter,0.07495,38,38,-0.00989,0.15980
2007,Saxony,In my current field/ field I was trained in,0.02413,44,177,0.00146,0.04680
2007,Saxony,Does not matter,0.06269,82,177,0.02688,0.09850
2007,Saxony,Does not apply/do not (yet) have a job,0.03020,51,177,0.00491,0.05548
2007,Saxony-Anhalt,Does not matter,0.05933,62,104,0.01371,0.10496
2007,Saxony-Anhalt,Does not apply/do not (yet) have a job,0.03027,42,104,-0.00282,0.06336
2007,Thuringa,Does not matter,0.07271,70,106,0.02304,0.12237
2007,Thuringa,Does not apply/do not (yet) have a job,0.02711,36,106,-0.00395,0.05818
2009,Lower Saxony,In my current field/ field I was trained in,0.02667,45,142,0.00007,0.05326
2009,Lower Saxony,Does not matter,0.02037,42,142,-0.00295,0.04368
2009,Lower Saxony,Does not apply/do not (yet) have a job,0.03337,55,142,0.00373,0.06302
2009,North Rhine-Westphalia,In my current field/ field I was trained in,0.01886,90,414,0.00574,0.03197
2009,North Rhine-Westphalia,Do something new,0.00984,36,414,0.00032,0.01935
2009,North Rhine-Westphalia,Does not matter,0.03043,116,414,0.01387,0.04700
2009,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.04584,172,414,0.02567,0.06601
2009,Hesse,In my current field/ field I was trained in,0.02127,34,124,-0.00423,0.04677
2009,Hesse,Does not matter,0.03010,45,124,-0.00009,0.06030
2009,Hesse,Does not apply/do not (yet) have a job,0.02581,45,124,-0.00221,0.05383
2009,"Rhineland-Palatinate, Saarland",Does not matter,0.04854,47,99,0.00599,0.09109
2009,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.04019,52,99,0.00130,0.07907
2009,Baden-Wuerttemberg,In my current field/ field I was trained in,0.01976,58,196,0.00023,0.03930
2009,Baden-Wuerttemberg,Does not matter,0.02742,62,196,0.00450,0.05034
2009,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.02861,76,196,0.00521,0.05201
2009,Bavaria,In my current field/ field I was trained in,0.01656,52,229,-0.00000,0.03313
2009,Bavaria,Does not matter,0.02503,71,229,0.00475,0.04531
2009,Bavaria,Does not apply/do not (yet) have a job,0.02225,106,229,0.00311,0.04140
2009,Berlin,Does not apply/do not (yet) have a job,0.04676,33,33,-0.02639,0.11992
2009,Brandenburg,Does not matter,0.06174,55,55,-0.00246,0.12594
2009,Saxony,Does not matter,0.05306,76,122,0.01312,0.09300
2009,Saxony,Does not apply/do not (yet) have a job,0.02890,46,122,-0.00095,0.05875
2009,Saxony-Anhalt,Does not matter,0.05595,44,44,-0.01275,0.12464
2009,Thuringa,Does not matter,0.06579,59,59,0.00199,0.12960
2011,Lower Saxony,In my current field/ field I was trained in,0.01260,37,130,-0.00665,0.03185
2011,Lower Saxony,Does not matter,0.01055,39,130,-0.00708,0.02818
2011,Lower Saxony,Does not apply/do not (yet) have a job,0.02064,54,130,-0.00389,0.04518
