"pgpsbil","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"Abitur","1984","(Fach-)Abitur","maennlich","257","0.631781183224519","0.590285707817882","0.673276658631156"
"Abitur","1984","(Fach-)Abitur","weiblich","201","0.69974984754465","0.651865917920977","0.747633777168323"
"Abitur","1984","AkademikerInnen","maennlich","336","0.659529507929987","0.619450422487034","0.699608593372941"
"Abitur","1984","AkademikerInnen","weiblich","173","0.704910371871135","0.649041226082013","0.760779517660258"
"Anderer Abschluss","1984","(noch) kein Abschluss","maennlich","","","",""
"Anderer Abschluss","1984","(noch) kein Abschluss","weiblich","","","",""
"Anderer Abschluss","1984","Hauptschulabschluss","maennlich","704","0.0499790189107097","0.0427836638217104","0.0571743739997091"
"Anderer Abschluss","1984","Hauptschulabschluss","weiblich","496","0.0269004266627007","0.021733097129945","0.0320677561954565"
"Anderer Abschluss","1984","Realschulabschluss","maennlich","","","",""
"Anderer Abschluss","1984","Realschulabschluss","weiblich","","","",""
"Anderer Abschluss","1984","(Fach-)Abitur","maennlich","127","0.0674206486162504","0.0458479849319345","0.0889933123005662"
"Anderer Abschluss","1984","(Fach-)Abitur","weiblich","67","0.041821853484783","0.0209095665989381","0.0627341403706279"
"Anderer Abschluss","1984","AkademikerInnen","maennlich","42","0.0197453326269887","0.00797841712838458","0.0315122481255928"
"Anderer Abschluss","1984","AkademikerInnen","weiblich","","","",""
"Ohne Abschluss verlassen","1984","(noch) kein Abschluss","maennlich","420","0.516497482998763","0.476377712916616","0.55661725308091"
"Ohne Abschluss verlassen","1984","(noch) kein Abschluss","weiblich","471","0.495953638343387","0.459331191079699","0.532576085607074"
"Ohne Abschluss verlassen","1984","Hauptschulabschluss","maennlich","","","",""
"Ohne Abschluss verlassen","1984","Hauptschulabschluss","weiblich","","","",""
"Ohne Abschluss verlassen","1984","Realschulabschluss","maennlich","","","",""
"Ohne Abschluss verlassen","1984","Realschulabschluss","weiblich","","","",""
"Ohne Abschluss verlassen","1984","(Fach-)Abitur","maennlich","","","",""
"Ohne Abschluss verlassen","1984","(Fach-)Abitur","weiblich","","","",""
"Ohne Abschluss verlassen","1984","AkademikerInnen","maennlich","","","",""
"Ohne Abschluss verlassen","1984","AkademikerInnen","weiblich","","","",""
"Noch kein Abschluss","1984","(noch) kein Abschluss","maennlich","106","0.429647426754102","0.389905147438818","0.469389706069386"
"Noch kein Abschluss","1984","(noch) kein Abschluss","weiblich","103","0.386656371088244","0.350986125916421","0.422326616260066"
"Noch kein Abschluss","1984","Hauptschulabschluss","maennlich","","","",""
"Noch kein Abschluss","1984","Hauptschulabschluss","weiblich","","","",""
"Noch kein Abschluss","1984","Realschulabschluss","maennlich","","","",""
"Noch kein Abschluss","1984","Realschulabschluss","weiblich","","","",""
"Noch kein Abschluss","1984","(Fach-)Abitur","maennlich","","","",""
"Noch kein Abschluss","1984","(Fach-)Abitur","weiblich","","","",""
"Noch kein Abschluss","1984","AkademikerInnen","maennlich","","","",""
"Noch kein Abschluss","1984","AkademikerInnen","weiblich","","","",""
"Keine Schule besucht","1984","(noch) kein Abschluss","maennlich","70","0.0538550902471352","0.0357326294583047","0.0719775510359656"
"Keine Schule besucht","1984","(noch) kein Abschluss","weiblich","142","0.11738999056837","0.0938128280070212","0.140967153129718"
"Keine Schule besucht","1984","Hauptschulabschluss","maennlich","","","",""
"Keine Schule besucht","1984","Hauptschulabschluss","weiblich","","","",""
"Keine Schule besucht","1984","Realschulabschluss","maennlich","","","",""
"Keine Schule besucht","1984","Realschulabschluss","weiblich","","","",""
"Keine Schule besucht","1984","(Fach-)Abitur","maennlich","","","",""
"Keine Schule besucht","1984","(Fach-)Abitur","weiblich","","","",""
"Keine Schule besucht","1984","AkademikerInnen","maennlich","","","",""
"Keine Schule besucht","1984","AkademikerInnen","weiblich","","","",""
"Hauptschulabschluss","1985","(noch) kein Abschluss","maennlich","","","",""
"Hauptschulabschluss","1985","(noch) kein Abschluss","weiblich","","","",""
"Hauptschulabschluss","1985","Hauptschulabschluss","maennlich","2540","0.947260225726806","0.939452320851657","0.955068130601956"
"Hauptschulabschluss","1985","Hauptschulabschluss","weiblich","2915","0.973634942119734","0.968188285155929","0.979081599083539"
"Hauptschulabschluss","1985","Realschulabschluss","maennlich","","","",""
"Hauptschulabschluss","1985","Realschulabschluss","weiblich","","","",""
"Hauptschulabschluss","1985","(Fach-)Abitur","maennlich","","","",""
"Hauptschulabschluss","1985","(Fach-)Abitur","weiblich","","","",""
"Hauptschulabschluss","1985","AkademikerInnen","maennlich","","","",""
"Hauptschulabschluss","1985","AkademikerInnen","weiblich","","","",""
"Realschulabschluss","1985","(noch) kein Abschluss","maennlich","","","",""
"Realschulabschluss","1985","(noch) kein Abschluss","weiblich","","","",""
"Realschulabschluss","1985","Hauptschulabschluss","maennlich","","","",""
"Realschulabschluss","1985","Hauptschulabschluss","weiblich","","","",""
"Realschulabschluss","1985","Realschulabschluss","maennlich","756","1","1","1"
"Realschulabschluss","1985","Realschulabschluss","weiblich","1063","1","1","1"
"Realschulabschluss","1985","(Fach-)Abitur","maennlich","","","",""
"Realschulabschluss","1985","(Fach-)Abitur","weiblich","","","",""
"Realschulabschluss","1985","AkademikerInnen","maennlich","40","0.0870708385250585","0.0626017435660952","0.111539933484022"
"Realschulabschluss","1985","AkademikerInnen","weiblich","","","",""
"Fachhochschulreife","1985","(noch) kein Abschluss","maennlich","","","",""
"Fachhochschulreife","1985","(noch) kein Abschluss","weiblich","","","",""
"Fachhochschulreife","1985","Hauptschulabschluss","maennlich","","","",""
"Fachhochschulreife","1985","Hauptschulabschluss","weiblich","","","",""
"Fachhochschulreife","1985","Realschulabschluss","maennlich","","","",""
"Fachhochschulreife","1985","Realschulabschluss","weiblich","","","",""
"Fachhochschulreife","1985","(Fach-)Abitur","maennlich","109","0.295174350345592","0.253761483989311","0.336587216701874"
"Fachhochschulreife","1985","(Fach-)Abitur","weiblich","70","0.248909158730812","0.202044993417844","0.29577332404378"
"Fachhochschulreife","1985","AkademikerInnen","maennlich","88","0.18318690707235","0.14961534391643","0.21675847022827"
"Fachhochschulreife","1985","AkademikerInnen","weiblich","34","0.152167584329099","0.107283060813397","0.197052107844801"
"Abitur","1985","(noch) kein Abschluss","maennlich","","","",""
"Abitur","1985","(noch) kein Abschluss","weiblich","","","",""
"Abitur","1985","Hauptschulabschluss","maennlich","","","",""
"Abitur","1985","Hauptschulabschluss","weiblich","","","",""
"Abitur","1985","Realschulabschluss","maennlich","","","",""
"Abitur","1985","Realschulabschluss","weiblich","","","",""
"Abitur","1985","(Fach-)Abitur","maennlich","246","0.636572444950847","0.592901963824596","0.680242926077097"
"Abitur","1985","(Fach-)Abitur","weiblich","193","0.709092936442179","0.659865986561051","0.758319886323307"
"Abitur","1985","AkademikerInnen","maennlich","324","0.661373095977105","0.620300987809072","0.702445204145137"
"Abitur","1985","AkademikerInnen","weiblich","169","0.719365024730481","0.663218084410512","0.77551196505045"
"Anderer Abschluss","1985","(noch) kein Abschluss","maennlich","","","",""
"Anderer Abschluss","1985","(noch) kein Abschluss","weiblich","","","",""
"Anderer Abschluss","1985","Hauptschulabschluss","maennlich","608","0.0527397742731939","0.0449318693980444","0.0605476791483433"
"Anderer Abschluss","1985","Hauptschulabschluss","weiblich","409","0.0263650578802663","0.0209184009164614","0.0318117148440712"
"Anderer Abschluss","1985","Realschulabschluss","maennlich","","","",""
"Anderer Abschluss","1985","Realschulabschluss","weiblich","","","",""
"Anderer Abschluss","1985","(Fach-)Abitur","maennlich","102","0.0646131832607362","0.0422923026834824","0.0869340638379899"
"Anderer Abschluss","1985","(Fach-)Abitur","weiblich","56","0.0374908435418877","0.0169016538148561","0.0580800332689193"
"Anderer Abschluss","1985","AkademikerInnen","maennlich","36","0.0196034442146756","0.00757165868221003","0.0316352297471412"
"Anderer Abschluss","1985","AkademikerInnen","weiblich","","","",""
"Ohne Abschluss verlassen","1985","(noch) kein Abschluss","maennlich","340","0.464266699072308","0.421152073409257","0.507381324735358"
"Ohne Abschluss verlassen","1985","(noch) kein Abschluss","weiblich","393","0.529900722471407","0.489524927341434","0.570276517601381"
"Ohne Abschluss verlassen","1985","Hauptschulabschluss","maennlich","","","",""
"Ohne Abschluss verlassen","1985","Hauptschulabschluss","weiblich","","","",""
"Ohne Abschluss verlassen","1985","Realschulabschluss","maennlich","","","",""
"Ohne Abschluss verlassen","1985","Realschulabschluss","weiblich","","","",""
"Ohne Abschluss verlassen","1985","(Fach-)Abitur","maennlich","","","",""
"Ohne Abschluss verlassen","1985","(Fach-)Abitur","weiblich","","","",""
"Ohne Abschluss verlassen","1985","AkademikerInnen","maennlich","","","",""
"Ohne Abschluss verlassen","1985","AkademikerInnen","weiblich","","","",""
"Noch kein Abschluss","1985","(noch) kein Abschluss","maennlich","115","0.489924039870571","0.446707664957276","0.533140414783866"
"Noch kein Abschluss","1985","(noch) kein Abschluss","weiblich","78","0.358804393985413","0.320002476694326","0.3976063112765"
"Noch kein Abschluss","1985","Hauptschulabschluss","maennlich","","","",""
"Noch kein Abschluss","1985","Hauptschulabschluss","weiblich","","","",""
"Noch kein Abschluss","1985","Realschulabschluss","maennlich","","","",""
"Noch kein Abschluss","1985","Realschulabschluss","weiblich","","","",""
"Noch kein Abschluss","1985","(Fach-)Abitur","maennlich","","","",""
"Noch kein Abschluss","1985","(Fach-)Abitur","weiblich","","","",""
"Noch kein Abschluss","1985","AkademikerInnen","maennlich","","","",""
"Noch kein Abschluss","1985","AkademikerInnen","weiblich","","","",""
"Keine Schule besucht","1985","(noch) kein Abschluss","maennlich","59","0.0458092610571217","0.0277349907413297","0.0638835313729136"
"Keine Schule besucht","1985","(noch) kein Abschluss","weiblich","116","0.11129488354318","0.0858532214411077","0.136736545645252"
"Keine Schule besucht","1985","Hauptschulabschluss","maennlich","","","",""
"Keine Schule besucht","1985","Hauptschulabschluss","weiblich","","","",""
"Keine Schule besucht","1985","Realschulabschluss","maennlich","","","",""
"Keine Schule besucht","1985","Realschulabschluss","weiblich","","","",""
"Keine Schule besucht","1985","(Fach-)Abitur","maennlich","","","",""
"Keine Schule besucht","1985","(Fach-)Abitur","weiblich","","","",""
"Keine Schule besucht","1985","AkademikerInnen","maennlich","","","",""
"Keine Schule besucht","1985","AkademikerInnen","weiblich","","","",""
"Hauptschulabschluss","1986","(noch) kein Abschluss","maennlich","","","",""
"Hauptschulabschluss","1986","(noch) kein Abschluss","weiblich","","","",""
"Hauptschulabschluss","1986","Hauptschulabschluss","maennlich","2420","0.946882133779615","0.93884889891405","0.95491536864518"
"Hauptschulabschluss","1986","Hauptschulabschluss","weiblich","2736","0.972076015504622","0.96629955393802","0.977852477071223"
"Hauptschulabschluss","1986","Realschulabschluss","maennlich","","","",""
"Hauptschulabschluss","1986","Realschulabschluss","weiblich","","","",""
"Hauptschulabschluss","1986","(Fach-)Abitur","maennlich","","","",""
"Hauptschulabschluss","1986","(Fach-)Abitur","weiblich","","","",""
"Hauptschulabschluss","1986","AkademikerInnen","maennlich","","","",""
"Hauptschulabschluss","1986","AkademikerInnen","weiblich","","","",""
"Realschulabschluss","1986","(noch) kein Abschluss","maennlich","","","",""
"Realschulabschluss","1986","(noch) kein Abschluss","weiblich","","","",""
"Realschulabschluss","1986","Hauptschulabschluss","maennlich","","","",""
"Realschulabschluss","1986","Hauptschulabschluss","weiblich","","","",""
"Realschulabschluss","1986","Realschulabschluss","maennlich","740","1","1","1"
"Realschulabschluss","1986","Realschulabschluss","weiblich","1039","1","1","1"
"Realschulabschluss","1986","(Fach-)Abitur","maennlich","","","",""
"Realschulabschluss","1986","(Fach-)Abitur","weiblich","","","",""
"Realschulabschluss","1986","AkademikerInnen","maennlich","40","0.0876166077661036","0.0629326539129071","0.1123005616193"
"Realschulabschluss","1986","AkademikerInnen","weiblich","","","",""
"Fachhochschulreife","1986","(noch) kein Abschluss","maennlich","","","",""
"Fachhochschulreife","1986","(noch) kein Abschluss","weiblich","","","",""
"Fachhochschulreife","1986","Hauptschulabschluss","maennlich","","","",""
"Fachhochschulreife","1986","Hauptschulabschluss","weiblich","","","",""
"Fachhochschulreife","1986","Realschulabschluss","maennlich","","","",""
"Fachhochschulreife","1986","Realschulabschluss","weiblich","","","",""
"Fachhochschulreife","1986","(Fach-)Abitur","maennlich","109","0.281213364992877","0.240781920143874","0.321644809841879"
"Fachhochschulreife","1986","(Fach-)Abitur","weiblich","75","0.252755592433253","0.206763543843003","0.298747641023504"
"Fachhochschulreife","1986","AkademikerInnen","maennlich","87","0.183349859709044","0.149567410359159","0.217132309058929"
"Fachhochschulreife","1986","AkademikerInnen","weiblich","33","0.153958342271693","0.108673728844772","0.199242955698613"
"Abitur","1986","(noch) kein Abschluss","maennlich","","","",""
"Abitur","1986","(noch) kein Abschluss","weiblich","","","",""
"Abitur","1986","Hauptschulabschluss","maennlich","","","",""
"Abitur","1986","Hauptschulabschluss","weiblich","","","",""
"Abitur","1986","Realschulabschluss","maennlich","","","",""
"Abitur","1986","Realschulabschluss","weiblich","","","",""
"Abitur","1986","(Fach-)Abitur","maennlich","255","0.650749659423017","0.607877369584267","0.693621949261766"
"Abitur","1986","(Fach-)Abitur","weiblich","207","0.707971413984943","0.659851862022437","0.756090965947449"
"Abitur","1986","AkademikerInnen","maennlich","320","0.668659368080146","0.627565914892758","0.709752821267535"
"Abitur","1986","AkademikerInnen","weiblich","172","0.718776162254928","0.662363567509277","0.77518875700058"
"Anderer Abschluss","1986","(noch) kein Abschluss","maennlich","","","",""
"Anderer Abschluss","1986","(noch) kein Abschluss","weiblich","","","",""
"Anderer Abschluss","1986","Hauptschulabschluss","maennlich","574","0.0531178662203851","0.0450846313548197","0.0611511010859505"
"Anderer Abschluss","1986","Hauptschulabschluss","weiblich","389","0.0279239844953781","0.0221475229287767","0.0337004460619796"
"Anderer Abschluss","1986","Realschulabschluss","maennlich","","","",""
"Anderer Abschluss","1986","Realschulabschluss","weiblich","","","",""
"Anderer Abschluss","1986","(Fach-)Abitur","maennlich","100","0.0636424134565333","0.0416893327844435","0.0855954941286231"
"Anderer Abschluss","1986","(Fach-)Abitur","weiblich","54","0.0350282679656836","0.0155716362551144","0.0544848996762527"
"Anderer Abschluss","1986","AkademikerInnen","maennlich","38","0.0191740688441417","0.00720153885363219","0.0311465988346513"
"Anderer Abschluss","1986","AkademikerInnen","weiblich","","","",""
"Ohne Abschluss verlassen","1986","(noch) kein Abschluss","maennlich","313","0.495195297216931","0.450835645069702","0.539554949364159"
"Ohne Abschluss verlassen","1986","(noch) kein Abschluss","weiblich","364","0.576533523845014","0.535126289138568","0.617940758551459"
"Ohne Abschluss verlassen","1986","Hauptschulabschluss","maennlich","","","",""
"Ohne Abschluss verlassen","1986","Hauptschulabschluss","weiblich","","","",""
"Ohne Abschluss verlassen","1986","Realschulabschluss","maennlich","","","",""
"Ohne Abschluss verlassen","1986","Realschulabschluss","weiblich","","","",""
"Ohne Abschluss verlassen","1986","(Fach-)Abitur","maennlich","","","",""
"Ohne Abschluss verlassen","1986","(Fach-)Abitur","weiblich","","","",""
"Ohne Abschluss verlassen","1986","AkademikerInnen","maennlich","","","",""
"Ohne Abschluss verlassen","1986","AkademikerInnen","weiblich","","","",""
"Noch kein Abschluss","1986","(noch) kein Abschluss","maennlich","120","0.457703520562042","0.413500830621572","0.501906210502513"
"Noch kein Abschluss","1986","(noch) kein Abschluss","weiblich","76","0.305557471310603","0.266954650897294","0.344160291723912"
"Noch kein Abschluss","1986","Hauptschulabschluss","maennlich","","","",""
"Noch kein Abschluss","1986","Hauptschulabschluss","weiblich","","","",""
"Noch kein Abschluss","1986","Realschulabschluss","maennlich","","","",""
"Noch kein Abschluss","1986","Realschulabschluss","weiblich","","","",""
"Noch kein Abschluss","1986","(Fach-)Abitur","maennlich","","","",""
"Noch kein Abschluss","1986","(Fach-)Abitur","weiblich","","","",""
"Noch kein Abschluss","1986","AkademikerInnen","maennlich","","","",""
"Noch kein Abschluss","1986","AkademikerInnen","weiblich","","","",""
"Keine Schule besucht","1986","(noch) kein Abschluss","maennlich","55","0.047101182221027","0.0283046610572742","0.0658977033847798"
"Keine Schule besucht","1986","(noch) kein Abschluss","weiblich","107","0.117909004844383","0.0908828283178998","0.144935181370867"
"Keine Schule besucht","1986","Hauptschulabschluss","maennlich","","","",""
"Keine Schule besucht","1986","Hauptschulabschluss","weiblich","","","",""
"Keine Schule besucht","1986","Realschulabschluss","maennlich","","","",""
"Keine Schule besucht","1986","Realschulabschluss","weiblich","","","",""
"Keine Schule besucht","1986","(Fach-)Abitur","maennlich","","","",""
"Keine Schule besucht","1986","(Fach-)Abitur","weiblich","","","",""
"Keine Schule besucht","1986","AkademikerInnen","maennlich","","","",""
"Keine Schule besucht","1986","AkademikerInnen","weiblich","","","",""
"Hauptschulabschluss","1987","(noch) kein Abschluss","maennlich","","","",""
"Hauptschulabschluss","1987","(noch) kein Abschluss","weiblich","","","",""
"Hauptschulabschluss","1987","Hauptschulabschluss","maennlich","2405","0.944361497932173","0.936113545100869","0.952609450763477"
"Hauptschulabschluss","1987","Hauptschulabschluss","weiblich","2686","0.968528096104135","0.962363283750951","0.97469290845732"
"Hauptschulabschluss","1987","Realschulabschluss","maennlich","","","",""
"Hauptschulabschluss","1987","Realschulabschluss","weiblich","","","",""
"Hauptschulabschluss","1987","(Fach-)Abitur","maennlich","","","",""
"Hauptschulabschluss","1987","(Fach-)Abitur","weiblich","","","",""
"Hauptschulabschluss","1987","AkademikerInnen","maennlich","","","",""
"Hauptschulabschluss","1987","AkademikerInnen","weiblich","","","",""
"Realschulabschluss","1987","(noch) kein Abschluss","maennlich","","","",""
"Realschulabschluss","1987","(noch) kein Abschluss","weiblich","","","",""
"Realschulabschluss","1987","Hauptschulabschluss","maennlich","","","",""
"Realschulabschluss","1987","Hauptschulabschluss","weiblich","","","",""
"Realschulabschluss","1987","Realschulabschluss","maennlich","747","1","1","1"
"Realschulabschluss","1987","Realschulabschluss","weiblich","1018","1","1","1"
"Realschulabschluss","1987","(Fach-)Abitur","maennlich","","","",""
"Realschulabschluss","1987","(Fach-)Abitur","weiblich","","","",""
"Realschulabschluss","1987","AkademikerInnen","maennlich","40","0.0871196962951841","0.0622511893799869","0.111988203210381"
"Realschulabschluss","1987","AkademikerInnen","weiblich","","","",""
"Fachhochschulreife","1987","(noch) kein Abschluss","maennlich","","","",""
"Fachhochschulreife","1987","(noch) kein Abschluss","weiblich","","","",""
"Fachhochschulreife","1987","Hauptschulabschluss","maennlich","","","",""
"Fachhochschulreife","1987","Hauptschulabschluss","weiblich","","","",""
"Fachhochschulreife","1987","Realschulabschluss","maennlich","","","",""
"Fachhochschulreife","1987","Realschulabschluss","weiblich","","","",""
"Fachhochschulreife","1987","(Fach-)Abitur","maennlich","103","0.277879057670297","0.236898805443926","0.318859309896668"
"Fachhochschulreife","1987","(Fach-)Abitur","weiblich","71","0.240519077366214","0.194335949705369","0.286702205027059"
"Fachhochschulreife","1987","AkademikerInnen","maennlich","85","0.185319752052486","0.151055672852531","0.219583831252441"
"Fachhochschulreife","1987","AkademikerInnen","weiblich","32","0.143559044234661","0.0998306421958589","0.187287446273463"
"Abitur","1987","(noch) kein Abschluss","maennlich","","","",""
"Abitur","1987","(noch) kein Abschluss","weiblich","","","",""
"Abitur","1987","Hauptschulabschluss","maennlich","","","",""
"Abitur","1987","Hauptschulabschluss","weiblich","","","",""
"Abitur","1987","Realschulabschluss","maennlich","","","",""
"Abitur","1987","Realschulabschluss","weiblich","","","",""
"Abitur","1987","(Fach-)Abitur","maennlich","250","0.65440111232536","0.610895034670914","0.697907189979806"
"Abitur","1987","(Fach-)Abitur","weiblich","194","0.715292465485466","0.666529349717813","0.764055581253118"
"Abitur","1987","AkademikerInnen","maennlich","320","0.66734564900999","0.625797025790687","0.708894272229293"
"Abitur","1987","AkademikerInnen","weiblich","177","0.74023424388366","0.685548370822866","0.794920116944455"
"Anderer Abschluss","1987","(noch) kein Abschluss","maennlich","","","",""
"Anderer Abschluss","1987","(noch) kein Abschluss","weiblich","","","",""
"Anderer Abschluss","1987","Hauptschulabschluss","maennlich","562","0.0556385020678272","0.0473905492365234","0.063886454899131"
"Anderer Abschluss","1987","Hauptschulabschluss","weiblich","395","0.0314719038958645","0.0253070915426803","0.0376367162490487"
"Anderer Abschluss","1987","Realschulabschluss","maennlich","","","",""
"Anderer Abschluss","1987","Realschulabschluss","weiblich","","","",""
"Anderer Abschluss","1987","(Fach-)Abitur","maennlich","95","0.063333807672839","0.041051920523911","0.0856156948217669"
"Anderer Abschluss","1987","(Fach-)Abitur","weiblich","56","0.0397748584237127","0.018657431512277","0.0608922853351485"
"Anderer Abschluss","1987","AkademikerInnen","maennlich","32","0.0190468442479757","0.00699314736102527","0.0311005411349261"
"Anderer Abschluss","1987","AkademikerInnen","weiblich","","","",""
"Ohne Abschluss verlassen","1987","(noch) kein Abschluss","maennlich","298","0.548271787353168","0.502644300567175","0.593899274139162"
"Ohne Abschluss verlassen","1987","(noch) kein Abschluss","weiblich","352","0.523863993674209","0.482162935179585","0.565565052168832"
"Ohne Abschluss verlassen","1987","Hauptschulabschluss","maennlich","","","",""
"Ohne Abschluss verlassen","1987","Hauptschulabschluss","weiblich","","","",""
"Ohne Abschluss verlassen","1987","Realschulabschluss","maennlich","","","",""
"Ohne Abschluss verlassen","1987","Realschulabschluss","weiblich","","","",""
"Ohne Abschluss verlassen","1987","(Fach-)Abitur","maennlich","","","",""
"Ohne Abschluss verlassen","1987","(Fach-)Abitur","weiblich","","","",""
"Ohne Abschluss verlassen","1987","AkademikerInnen","maennlich","","","",""
"Ohne Abschluss verlassen","1987","AkademikerInnen","weiblich","","","",""
"Noch kein Abschluss","1987","(noch) kein Abschluss","maennlich","104","0.390457140472608","0.345729210456504","0.435185070488713"
"Noch kein Abschluss","1987","(noch) kein Abschluss","weiblich","94","0.355020461007914","0.315065385829947","0.394975536185881"
"Noch kein Abschluss","1987","Hauptschulabschluss","maennlich","","","",""
"Noch kein Abschluss","1987","Hauptschulabschluss","weiblich","","","",""
"Noch kein Abschluss","1987","Realschulabschluss","maennlich","","","",""
"Noch kein Abschluss","1987","Realschulabschluss","weiblich","","","",""
"Noch kein Abschluss","1987","(Fach-)Abitur","maennlich","","","",""
"Noch kein Abschluss","1987","(Fach-)Abitur","weiblich","","","",""
"Noch kein Abschluss","1987","AkademikerInnen","maennlich","","","",""
"Noch kein Abschluss","1987","AkademikerInnen","weiblich","","","",""
"Keine Schule besucht","1987","(noch) kein Abschluss","maennlich","55","0.0612710721742232","0.0392829656826455","0.083259178665801"
"Keine Schule besucht","1987","(noch) kein Abschluss","weiblich","105","0.121115545317877","0.0938735993308235","0.148357491304931"
"Keine Schule besucht","1987","Hauptschulabschluss","maennlich","","","",""
"Keine Schule besucht","1987","Hauptschulabschluss","weiblich","","","",""
"Keine Schule besucht","1987","Realschulabschluss","maennlich","","","",""
"Keine Schule besucht","1987","Realschulabschluss","weiblich","","","",""
"Keine Schule besucht","1987","(Fach-)Abitur","maennlich","","","",""
"Keine Schule besucht","1987","(Fach-)Abitur","weiblich","","","",""
"Keine Schule besucht","1987","AkademikerInnen","maennlich","","","",""
"Keine Schule besucht","1987","AkademikerInnen","weiblich","","","",""
"Hauptschulabschluss","1988","(noch) kein Abschluss","maennlich","","","",""
"Hauptschulabschluss","1988","(noch) kein Abschluss","weiblich","","","",""
"Hauptschulabschluss","1988","Hauptschulabschluss","maennlich","2320","0.948933342460683","0.940855715831505","0.957010969089862"
"Hauptschulabschluss","1988","Hauptschulabschluss","weiblich","2547","0.970437022392532","0.964296696114058","0.976577348671007"
"Hauptschulabschluss","1988","Realschulabschluss","maennlich","","","",""
"Hauptschulabschluss","1988","Realschulabschluss","weiblich","","","",""
"Hauptschulabschluss","1988","(Fach-)Abitur","maennlich","","","",""
"Hauptschulabschluss","1988","(Fach-)Abitur","weiblich","","","",""
"Hauptschulabschluss","1988","AkademikerInnen","maennlich","","","",""
"Hauptschulabschluss","1988","AkademikerInnen","weiblich","","","",""
"Realschulabschluss","1988","(noch) kein Abschluss","maennlich","","","",""
"Realschulabschluss","1988","(noch) kein Abschluss","weiblich","","","",""
"Realschulabschluss","1988","Hauptschulabschluss","maennlich","","","",""
"Realschulabschluss","1988","Hauptschulabschluss","weiblich","","","",""
"Realschulabschluss","1988","Realschulabschluss","maennlich","697","1","1","1"
"Realschulabschluss","1988","Realschulabschluss","weiblich","1007","1","1","1"
"Realschulabschluss","1988","(Fach-)Abitur","maennlich","","","",""
"Realschulabschluss","1988","(Fach-)Abitur","weiblich","","","",""
"Realschulabschluss","1988","AkademikerInnen","maennlich","41","0.0953063926783372","0.0687596684215258","0.121853116935149"
"Realschulabschluss","1988","AkademikerInnen","weiblich","","","",""
"Fachhochschulreife","1988","(noch) kein Abschluss","maennlich","","","",""
"Fachhochschulreife","1988","(noch) kein Abschluss","weiblich","","","",""
