year,bula_h,migback,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,"Rhineland-Palatinate, Saarland",Direct migration background,"Dropout, No School Degree",0.21190,52,101,0.13180,0.29199
1984,Baden-Wuerttemberg,No migration background,Secondary School Degree,0.54071,880,1307,0.51368,0.56773
1984,Baden-Wuerttemberg,No migration background,Intermediate School Degree,0.15367,255,1307,0.13411,0.17323
1984,Baden-Wuerttemberg,No migration background,Technical School Degree,0.03075,51,1307,0.02139,0.04011
1984,Baden-Wuerttemberg,No migration background,Upper Secondary Degree,0.06885,121,1307,0.05512,0.08258
1984,Baden-Wuerttemberg,Direct migration background,Secondary School Degree,0.35657,164,826,0.32388,0.38925
1984,Baden-Wuerttemberg,Direct migration background,Intermediate School Degree,0.07824,31,826,0.05992,0.09657
1984,Baden-Wuerttemberg,Direct migration background,Other Degree,0.21595,342,826,0.18787,0.24403
1984,Baden-Wuerttemberg,Direct migration background,"Dropout, No School Degree",0.12905,231,826,0.10618,0.15193
1984,Baden-Wuerttemberg,Direct migration background,No School Attended,0.03178,58,826,0.01981,0.04375
1984,Bavaria,No migration background,Secondary School Degree,0.54467,1024,1581,0.52012,0.56923
1984,Bavaria,No migration background,Intermediate School Degree,0.17338,345,1581,0.15471,0.19205
1984,Bavaria,No migration background,Technical School Degree,0.02585,52,1581,0.01802,0.03367
1984,Bavaria,No migration background,Upper Secondary Degree,0.07496,160,1581,0.06198,0.08795
1984,Bavaria,Direct migration background,Secondary School Degree,0.26630,70,395,0.22265,0.30994
1984,Bavaria,Direct migration background,Intermediate School Degree,0.14615,32,395,0.11127,0.18103
1984,Bavaria,Direct migration background,Other Degree,0.25075,214,395,0.20795,0.29355
1984,Bavaria,Direct migration background,"Dropout, No School Degree",0.08050,79,395,0.05363,0.10736
1984,Berlin,No migration background,Secondary School Degree,0.47904,152,267,0.41900,0.53907
1984,Berlin,No migration background,Intermediate School Degree,0.20809,74,267,0.15931,0.25687
1984,Berlin,No migration background,Upper Secondary Degree,0.11658,41,267,0.07801,0.15514
1984,Berlin,Direct migration background,Other Degree,0.24740,49,49,0.12533,0.36948
1985,Schleswig-Holstein,No migration background,Secondary School Degree,0.51725,191,269,0.45742,0.57708
1985,Schleswig-Holstein,No migration background,Intermediate School Degree,0.19557,78,269,0.14809,0.24306
1985,Hamburg,No migration background,Secondary School Degree,0.54169,113,172,0.46701,0.61637
1985,Hamburg,No migration background,Intermediate School Degree,0.24770,59,172,0.18300,0.31240
1985,Hamburg,Direct migration background,Other Degree,0.35300,37,37,0.19688,0.50911
1985,Lower Saxony,No migration background,Secondary School Degree,0.52297,565,872,0.48980,0.55614
1985,Lower Saxony,No migration background,Intermediate School Degree,0.19277,215,872,0.16657,0.21897
1985,Lower Saxony,No migration background,Upper Secondary Degree,0.07385,92,872,0.05648,0.09121
1985,Lower Saxony,Direct migration background,Secondary School Degree,0.38216,34,93,0.28287,0.48146
1985,Lower Saxony,Direct migration background,Other Degree,0.17456,59,93,0.09699,0.25212
1985,Bremen,No migration background,Secondary School Degree,0.66931,63,63,0.55220,0.78642
1985,North Rhine-Westphalia,No migration background,Secondary School Degree,0.51563,1252,2071,0.49411,0.53716
1985,North Rhine-Westphalia,No migration background,Intermediate School Degree,0.16450,426,2071,0.14853,0.18047
1985,North Rhine-Westphalia,No migration background,Technical School Degree,0.03252,84,2071,0.02488,0.04016
1985,North Rhine-Westphalia,No migration background,Upper Secondary Degree,0.09486,258,2071,0.08224,0.10748
1985,North Rhine-Westphalia,No migration background,No School Degree Yet,0.01970,51,2071,0.01371,0.02569
1985,North Rhine-Westphalia,Direct migration background,Secondary School Degree,0.28446,134,729,0.25168,0.31723
1985,North Rhine-Westphalia,Direct migration background,Intermediate School Degree,0.09273,39,729,0.07166,0.11380
1985,North Rhine-Westphalia,Direct migration background,Other Degree,0.22553,306,729,0.19517,0.25588
1985,North Rhine-Westphalia,Direct migration background,"Dropout, No School Degree",0.13721,199,729,0.11222,0.16221
1985,North Rhine-Westphalia,Direct migration background,No School Attended,0.03705,51,729,0.02333,0.05077
1985,Hesse,No migration background,Secondary School Degree,0.50595,395,654,0.46760,0.54430
1985,Hesse,No migration background,Intermediate School Degree,0.19274,160,654,0.16248,0.22299
1985,Hesse,No migration background,Upper Secondary Degree,0.11761,99,654,0.09290,0.14232
1985,Hesse,Direct migration background,Secondary School Degree,0.34690,95,345,0.29660,0.39720
1985,Hesse,Direct migration background,Other Degree,0.22869,171,345,0.18431,0.27308
1985,Hesse,Direct migration background,"Dropout, No School Degree",0.10400,79,345,0.07174,0.13626
1985,"Rhineland-Palatinate, Saarland",No migration background,Secondary School Degree,0.63465,452,594,0.59589,0.67341
1985,"Rhineland-Palatinate, Saarland",No migration background,Intermediate School Degree,0.14067,101,594,0.11268,0.16865
1985,"Rhineland-Palatinate, Saarland",No migration background,Upper Secondary Degree,0.04883,41,594,0.03148,0.06618
1985,"Rhineland-Palatinate, Saarland",Direct migration background,Secondary School Degree,0.33312,31,115,0.24660,0.41964
1985,"Rhineland-Palatinate, Saarland",Direct migration background,Other Degree,0.20038,38,115,0.12690,0.27386
1985,"Rhineland-Palatinate, Saarland",Direct migration background,"Dropout, No School Degree",0.23149,46,115,0.15406,0.30892
1985,Baden-Wuerttemberg,No migration background,Secondary School Degree,0.52672,763,1201,0.49847,0.55497
1985,Baden-Wuerttemberg,No migration background,Intermediate School Degree,0.16917,248,1201,0.14796,0.19039
1985,Baden-Wuerttemberg,No migration background,Technical School Degree,0.03203,47,1201,0.02206,0.04199
1985,Baden-Wuerttemberg,No migration background,Upper Secondary Degree,0.07134,111,1201,0.05677,0.08590
1985,Baden-Wuerttemberg,No migration background,No School Degree Yet,0.02049,32,1201,0.01248,0.02851
1985,Baden-Wuerttemberg,Direct migration background,Secondary School Degree,0.39920,173,705,0.36302,0.43538
1985,Baden-Wuerttemberg,Direct migration background,Other Degree,0.20016,290,705,0.17060,0.22971
1985,Baden-Wuerttemberg,Direct migration background,"Dropout, No School Degree",0.11450,187,705,0.09098,0.13802
1985,Baden-Wuerttemberg,Direct migration background,No School Attended,0.03312,55,705,0.01990,0.04634
1985,Bavaria,No migration background,Secondary School Degree,0.54034,919,1444,0.51463,0.56606
1985,Bavaria,No migration background,Intermediate School Degree,0.18492,331,1444,0.16489,0.20495
1985,Bavaria,No migration background,Technical School Degree,0.02622,48,1444,0.01798,0.03446
1985,Bavaria,No migration background,Upper Secondary Degree,0.07473,146,1444,0.06116,0.08830
1985,Bavaria,Direct migration background,Secondary School Degree,0.28723,64,339,0.23899,0.33546
1985,Bavaria,Direct migration background,Intermediate School Degree,0.15490,31,339,0.11633,0.19348
1985,Bavaria,Direct migration background,Other Degree,0.25541,185,339,0.20892,0.30190
1985,Bavaria,Direct migration background,"Dropout, No School Degree",0.06837,59,339,0.04147,0.09528
1985,Berlin,No migration background,Secondary School Degree,0.44984,125,236,0.38624,0.51345
1985,Berlin,No migration background,Intermediate School Degree,0.22647,70,236,0.17296,0.27999
1985,Berlin,No migration background,Upper Secondary Degree,0.13666,41,236,0.09274,0.18058
1985,Berlin,Direct migration background,Other Degree,0.24323,43,43,0.11348,0.37299
1986,Schleswig-Holstein,No migration background,Secondary School Degree,0.50869,172,244,0.44583,0.57155
1986,Schleswig-Holstein,No migration background,Intermediate School Degree,0.20424,72,244,0.15355,0.25493
1986,Hamburg,No migration background,Secondary School Degree,0.53824,98,149,0.45793,0.61856
1986,Hamburg,No migration background,Intermediate School Degree,0.24820,51,149,0.17860,0.31779
1986,Hamburg,Direct migration background,Other Degree,0.38105,37,37,0.22241,0.53970
1986,Lower Saxony,No migration background,Secondary School Degree,0.51653,538,857,0.48306,0.55001
1986,Lower Saxony,No migration background,Intermediate School Degree,0.20313,220,857,0.17617,0.23008
1986,Lower Saxony,No migration background,Upper Secondary Degree,0.08322,99,857,0.06472,0.10173
1986,Lower Saxony,Direct migration background,Secondary School Degree,0.36875,40,101,0.27418,0.46331
1986,Lower Saxony,Direct migration background,Other Degree,0.16652,61,101,0.09350,0.23954
1986,Bremen,No migration background,Secondary School Degree,0.65817,56,56,0.53282,0.78353
1986,North Rhine-Westphalia,No migration background,Secondary School Degree,0.50254,1166,1996,0.48060,0.52448
1986,North Rhine-Westphalia,No migration background,Intermediate School Degree,0.17044,425,1996,0.15394,0.18694
1986,North Rhine-Westphalia,No migration background,Technical School Degree,0.03363,84,1996,0.02572,0.04154
1986,North Rhine-Westphalia,No migration background,Upper Secondary Degree,0.09907,264,1996,0.08596,0.11218
1986,North Rhine-Westphalia,No migration background,No School Degree Yet,0.01967,57,1996,0.01358,0.02576
1986,North Rhine-Westphalia,Direct migration background,Secondary School Degree,0.29559,134,701,0.26179,0.32940
1986,North Rhine-Westphalia,Direct migration background,Intermediate School Degree,0.10345,41,701,0.08089,0.12602
1986,North Rhine-Westphalia,Direct migration background,Other Degree,0.21822,288,701,0.18762,0.24882
1986,North Rhine-Westphalia,Direct migration background,"Dropout, No School Degree",0.14098,188,701,0.11520,0.16676
1986,North Rhine-Westphalia,Direct migration background,No School Attended,0.03566,50,701,0.02192,0.04940
1986,Hesse,No migration background,Secondary School Degree,0.46996,353,602,0.43006,0.50986
1986,Hesse,No migration background,Intermediate School Degree,0.19601,148,602,0.16427,0.22775
1986,Hesse,No migration background,Upper Secondary Degree,0.13164,101,602,0.10461,0.15867
1986,Hesse,Direct migration background,Secondary School Degree,0.36078,83,307,0.30697,0.41459
1986,Hesse,Direct migration background,Other Degree,0.20953,154,307,0.16393,0.25513
1986,Hesse,Direct migration background,"Dropout, No School Degree",0.09700,70,307,0.06384,0.13016
1986,"Rhineland-Palatinate, Saarland",No migration background,Secondary School Degree,0.61672,446,595,0.57762,0.65582
1986,"Rhineland-Palatinate, Saarland",No migration background,Intermediate School Degree,0.15506,107,595,0.12595,0.18417
1986,"Rhineland-Palatinate, Saarland",No migration background,Upper Secondary Degree,0.04902,42,595,0.03166,0.06639
1986,"Rhineland-Palatinate, Saarland",Direct migration background,Secondary School Degree,0.34738,33,112,0.25880,0.43596
1986,"Rhineland-Palatinate, Saarland",Direct migration background,Other Degree,0.22978,41,112,0.15152,0.30805
1986,"Rhineland-Palatinate, Saarland",Direct migration background,"Dropout, No School Degree",0.21631,38,112,0.13972,0.29291
1986,Baden-Wuerttemberg,No migration background,Secondary School Degree,0.52202,722,1134,0.49293,0.55110
1986,Baden-Wuerttemberg,No migration background,Intermediate School Degree,0.17824,252,1134,0.15596,0.20053
1986,Baden-Wuerttemberg,No migration background,Technical School Degree,0.03166,43,1134,0.02146,0.04185
1986,Baden-Wuerttemberg,No migration background,Upper Secondary Degree,0.08016,117,1134,0.06435,0.09597
1986,Baden-Wuerttemberg,Direct migration background,Secondary School Degree,0.41898,182,713,0.38274,0.45522
1986,Baden-Wuerttemberg,Direct migration background,Intermediate School Degree,0.08129,33,713,0.06122,0.10136
1986,Baden-Wuerttemberg,Direct migration background,Other Degree,0.20350,284,713,0.17393,0.23307
1986,Baden-Wuerttemberg,Direct migration background,"Dropout, No School Degree",0.10133,165,713,0.07916,0.12349
1986,Baden-Wuerttemberg,Direct migration background,No School Attended,0.03033,49,713,0.01773,0.04292
1986,Bavaria,No migration background,Secondary School Degree,0.53139,827,1325,0.50451,0.55827
1986,Bavaria,No migration background,Intermediate School Degree,0.18001,301,1325,0.15932,0.20071
1986,Bavaria,No migration background,Technical School Degree,0.02703,47,1325,0.01829,0.03576
1986,Bavaria,No migration background,Upper Secondary Degree,0.08318,150,1325,0.06830,0.09805
1986,Bavaria,Direct migration background,Secondary School Degree,0.30623,70,301,0.25407,0.35838
1986,Bavaria,Direct migration background,Other Degree,0.25480,180,301,0.20549,0.30411
1986,Bavaria,Direct migration background,"Dropout, No School Degree",0.06129,51,301,0.03415,0.08844
1986,Berlin,No migration background,Secondary School Degree,0.47869,125,222,0.41283,0.54455
1986,Berlin,No migration background,Intermediate School Degree,0.21278,60,222,0.15882,0.26674
1986,Berlin,No migration background,Upper Secondary Degree,0.13195,37,222,0.08733,0.17657
1986,Berlin,Direct migration background,Other Degree,0.21916,39,39,0.08763,0.35069
1987,Schleswig-Holstein,No migration background,Secondary School Degree,0.49922,169,243,0.43623,0.56222
1987,Schleswig-Holstein,No migration background,Intermediate School Degree,0.20880,74,243,0.15759,0.26001
1987,Hamburg,No migration background,Secondary School Degree,0.53378,85,131,0.44803,0.61954
1987,Hamburg,No migration background,Intermediate School Degree,0.25876,46,131,0.18347,0.33404
1987,Hamburg,Direct migration background,Other Degree,0.38683,35,35,0.22312,0.55053
1987,Lower Saxony,No migration background,Secondary School Degree,0.50958,527,856,0.47607,0.54309
1987,Lower Saxony,No migration background,Intermediate School Degree,0.20099,226,856,0.17412,0.22785
1987,Lower Saxony,No migration background,Upper Secondary Degree,0.09007,103,856,0.07088,0.10926
1987,Lower Saxony,Direct migration background,Secondary School Degree,0.37250,42,101,0.27774,0.46726
1987,Lower Saxony,Direct migration background,Other Degree,0.18756,59,101,0.11105,0.26407
1987,Bremen,No migration background,Secondary School Degree,0.67723,54,54,0.55135,0.80310
1987,North Rhine-Westphalia,No migration background,Secondary School Degree,0.50441,1143,1964,0.48230,0.52653
1987,North Rhine-Westphalia,No migration background,Intermediate School Degree,0.16748,418,1964,0.15096,0.18400
1987,North Rhine-Westphalia,No migration background,Technical School Degree,0.03148,78,1964,0.02376,0.03921
1987,North Rhine-Westphalia,No migration background,Upper Secondary Degree,0.10168,261,1964,0.08831,0.11505
1987,North Rhine-Westphalia,No migration background,No School Degree Yet,0.02034,64,1964,0.01410,0.02659
1987,North Rhine-Westphalia,Direct migration background,Secondary School Degree,0.31126,142,686,0.27659,0.34594
1987,North Rhine-Westphalia,Direct migration background,Intermediate School Degree,0.10592,43,686,0.08288,0.12897
1987,North Rhine-Westphalia,Direct migration background,Other Degree,0.22038,278,686,0.18934,0.25142
1987,North Rhine-Westphalia,Direct migration background,"Dropout, No School Degree",0.13875,178,686,0.11286,0.16463
1987,North Rhine-Westphalia,Direct migration background,No School Attended,0.03658,45,686,0.02252,0.05064
1987,Hesse,No migration background,Secondary School Degree,0.47679,349,589,0.43642,0.51716
1987,Hesse,No migration background,Intermediate School Degree,0.18904,143,589,0.15739,0.22069
1987,Hesse,No migration background,Upper Secondary Degree,0.13369,97,589,0.10618,0.16120
1987,Hesse,Direct migration background,Secondary School Degree,0.35648,92,321,0.30400,0.40896
1987,Hesse,Direct migration background,Other Degree,0.21014,158,321,0.16550,0.25477
1987,Hesse,Direct migration background,"Dropout, No School Degree",0.09569,71,321,0.06346,0.12792
1987,"Rhineland-Palatinate, Saarland",No migration background,Secondary School Degree,0.61816,441,592,0.57899,0.65733
1987,"Rhineland-Palatinate, Saarland",No migration background,Intermediate School Degree,0.15011,102,592,0.12131,0.17890
1987,"Rhineland-Palatinate, Saarland",No migration background,Upper Secondary Degree,0.05877,49,592,0.03980,0.07773
1987,"Rhineland-Palatinate, Saarland",Direct migration background,Secondary School Degree,0.36769,37,114,0.27879,0.45660
1987,"Rhineland-Palatinate, Saarland",Direct migration background,Other Degree,0.21349,38,114,0.13794,0.28905
1987,"Rhineland-Palatinate, Saarland",Direct migration background,"Dropout, No School Degree",0.20695,39,114,0.13225,0.28164
1987,Baden-Wuerttemberg,No migration background,Secondary School Degree,0.51329,708,1114,0.48393,0.54266
1987,Baden-Wuerttemberg,No migration background,Intermediate School Degree,0.18123,252,1114,0.15860,0.20386
1987,Baden-Wuerttemberg,No migration background,Technical School Degree,0.03305,41,1114,0.02255,0.04355
1987,Baden-Wuerttemberg,No migration background,Upper Secondary Degree,0.08036,113,1114,0.06439,0.09633
1987,Baden-Wuerttemberg,Direct migration background,Secondary School Degree,0.41832,181,709,0.38198,0.45465
1987,Baden-Wuerttemberg,Direct migration background,Intermediate School Degree,0.08112,32,709,0.06101,0.10124
1987,Baden-Wuerttemberg,Direct migration background,Other Degree,0.21342,284,709,0.18324,0.24360
1987,Baden-Wuerttemberg,Direct migration background,"Dropout, No School Degree",0.10786,165,709,0.08501,0.13072
1987,Baden-Wuerttemberg,Direct migration background,No School Attended,0.03180,47,709,0.01888,0.04473
1987,Bavaria,No migration background,Secondary School Degree,0.53119,804,1281,0.50385,0.55853
1987,Bavaria,No migration background,Intermediate School Degree,0.17919,294,1281,0.15818,0.20020
1987,Bavaria,No migration background,Technical School Degree,0.02556,44,1281,0.01692,0.03421
1987,Bavaria,No migration background,Upper Secondary Degree,0.08122,139,1281,0.06626,0.09619
1987,Bavaria,Direct migration background,Secondary School Degree,0.29987,75,290,0.24704,0.35270
1987,Bavaria,Direct migration background,Other Degree,0.26667,167,290,0.21569,0.31766
1987,Bavaria,Direct migration background,"Dropout, No School Degree",0.06540,48,290,0.03690,0.09391
1987,Berlin,No migration background,Secondary School Degree,0.45491,120,224,0.38955,0.52027
1987,Berlin,No migration background,Intermediate School Degree,0.23204,66,224,0.17664,0.28745
1987,Berlin,No migration background,Upper Secondary Degree,0.14171,38,224,0.09594,0.18749
1987,Berlin,Direct migration background,Other Degree,0.24316,44,44,0.11494,0.37139
1988,Schleswig-Holstein,No migration background,Secondary School Degree,0.49578,166,240,0.43239,0.55917
1988,Schleswig-Holstein,No migration background,Intermediate School Degree,0.20069,74,240,0.14991,0.25147
1988,Hamburg,No migration background,Secondary School Degree,0.51827,79,120,0.42850,0.60805
1988,Hamburg,No migration background,Intermediate School Degree,0.26041,41,120,0.18156,0.33926
1988,Lower Saxony,No migration background,Secondary School Degree,0.50731,486,799,0.47262,0.54200
1988,Lower Saxony,No migration background,Intermediate School Degree,0.20247,217,799,0.17459,0.23035
1988,Lower Saxony,No migration background,Upper Secondary Degree,0.08980,96,799,0.06996,0.10963
1988,Lower Saxony,Direct migration background,Secondary School Degree,0.39987,44,99,0.30288,0.49686
1988,Lower Saxony,Direct migration background,Other Degree,0.15865,55,99,0.08632,0.23099
1988,Bremen,No migration background,Secondary School Degree,0.62886,54,54,0.49879,0.75892
1988,North Rhine-Westphalia,No migration background,Secondary School Degree,0.49292,1073,1877,0.47030,0.51555
1988,North Rhine-Westphalia,No migration background,Intermediate School Degree,0.17179,411,1877,0.15472,0.18886
1988,North Rhine-Westphalia,No migration background,Technical School Degree,0.03272,80,1877,0.02467,0.04077
1988,North Rhine-Westphalia,No migration background,Upper Secondary Degree,0.10777,261,1877,0.09374,0.12180
1988,North Rhine-Westphalia,No migration background,No School Degree Yet,0.01873,52,1877,0.01260,0.02487
1988,North Rhine-Westphalia,Direct migration background,Secondary School Degree,0.33064,138,624,0.29370,0.36758
1988,North Rhine-Westphalia,Direct migration background,Intermediate School Degree,0.11530,42,624,0.09022,0.14038
1988,North Rhine-Westphalia,Direct migration background,Other Degree,0.20293,250,624,0.17135,0.23451
1988,North Rhine-Westphalia,Direct migration background,"Dropout, No School Degree",0.12920,153,624,0.10286,0.15554
1988,North Rhine-Westphalia,Direct migration background,No School Attended,0.03562,41,624,0.02106,0.05017
1988,Hesse,No migration background,Secondary School Degree,0.48664,336,557,0.44509,0.52818
1988,Hesse,No migration background,Intermediate School Degree,0.18037,133,557,0.14841,0.21233
1988,Hesse,No migration background,Upper Secondary Degree,0.13068,88,557,0.10266,0.15869
1988,Hesse,Direct migration background,Secondary School Degree,0.37661,91,309,0.32250,0.43073
1988,Hesse,Direct migration background,Other Degree,0.19240,149,309,0.14838,0.23643
1988,Hesse,Direct migration background,"Dropout, No School Degree",0.09570,69,309,0.06285,0.12855
1988,"Rhineland-Palatinate, Saarland",No migration background,Secondary School Degree,0.62004,426,563,0.57991,0.66017
1988,"Rhineland-Palatinate, Saarland",No migration background,Intermediate School Degree,0.15124,93,563,0.12161,0.18086
1988,"Rhineland-Palatinate, Saarland",No migration background,Upper Secondary Degree,0.05198,44,563,0.03362,0.07033
1988,"Rhineland-Palatinate, Saarland",Direct migration background,Secondary School Degree,0.35662,37,110,0.26669,0.44654
1988,"Rhineland-Palatinate, Saarland",Direct migration background,Other Degree,0.20985,36,110,0.13340,0.28629
1988,"Rhineland-Palatinate, Saarland",Direct migration background,"Dropout, No School Degree",0.17264,37,110,0.10169,0.24359
1988,Baden-Wuerttemberg,No migration background,Secondary School Degree,0.50833,662,1061,0.47823,0.53842
1988,Baden-Wuerttemberg,No migration background,Intermediate School Degree,0.18739,252,1061,0.16390,0.21088
1988,Baden-Wuerttemberg,No migration background,Technical School Degree,0.02919,34,1061,0.01906,0.03933
1988,Baden-Wuerttemberg,No migration background,Upper Secondary Degree,0.08723,113,1061,0.07024,0.10421
1988,Baden-Wuerttemberg,Direct migration background,Secondary School Degree,0.45689,187,648,0.41851,0.49528
1988,Baden-Wuerttemberg,Direct migration background,Other Degree,0.19661,263,648,0.16599,0.22724
1988,Baden-Wuerttemberg,Direct migration background,"Dropout, No School Degree",0.09851,152,648,0.07555,0.12148
1988,Baden-Wuerttemberg,Direct migration background,No School Attended,0.02932,46,648,0.01632,0.04232
1988,Baden-Wuerttemberg,Indirect migration background,Secondary School Degree,0.10227,31,31,-0.00616,0.21069
1988,Bavaria,No migration background,Secondary School Degree,0.53172,756,1197,0.50344,0.56000
1988,Bavaria,No migration background,Intermediate School Degree,0.17648,274,1197,0.15488,0.19809
1988,Bavaria,No migration background,Technical School Degree,0.02619,41,1197,0.01714,0.03524
1988,Bavaria,No migration background,Upper Secondary Degree,0.08293,126,1197,0.06730,0.09855
1988,Bavaria,Direct migration background,Secondary School Degree,0.30016,78,291,0.24741,0.35291
1988,Bavaria,Direct migration background,Other Degree,0.26259,168,291,0.21194,0.31324
1988,Bavaria,Direct migration background,"Dropout, No School Degree",0.05905,45,291,0.03192,0.08618
1988,Berlin,No migration background,Secondary School Degree,0.46362,114,207,0.39552,0.53172
1988,Berlin,No migration background,Intermediate School Degree,0.22681,59,207,0.16962,0.28400
1988,Berlin,No migration background,Upper Secondary Degree,0.12699,34,207,0.08152,0.17246
1988,Berlin,Direct migration background,Other Degree,0.21810,39,39,0.08680,0.34941
1989,Schleswig-Holstein,No migration background,Secondary School Degree,0.46353,147,215,0.39672,0.53034
1989,Schleswig-Holstein,No migration background,Intermediate School Degree,0.19172,68,215,0.13898,0.24447
1989,Hamburg,No migration background,Secondary School Degree,0.49131,71,112,0.39831,0.58432
1989,Hamburg,No migration background,Intermediate School Degree,0.27040,41,112,0.18777,0.35303
1989,Lower Saxony,No migration background,Secondary School Degree,0.51557,467,763,0.48008,0.55105
1989,Lower Saxony,No migration background,Intermediate School Degree,0.20042,201,763,0.17200,0.22885
1989,Lower Saxony,No migration background,Upper Secondary Degree,0.09647,95,763,0.07551,0.11743
1989,Lower Saxony,Direct migration background,Secondary School Degree,0.39287,42,94,0.29361,0.49213
1989,Lower Saxony,Direct migration background,Other Degree,0.16148,52,94,0.08669,0.23626
1989,Bremen,No migration background,Secondary School Degree,0.54217,51,51,0.40407,0.68026
1989,North Rhine-Westphalia,No migration background,Secondary School Degree,0.48367,1013,1802,0.46059,0.50675
1989,North Rhine-Westphalia,No migration background,Intermediate School Degree,0.17166,398,1802,0.15424,0.18907
1989,North Rhine-Westphalia,No migration background,Technical School Degree,0.03505,83,1802,0.02656,0.04354
1989,North Rhine-Westphalia,No migration background,Upper Secondary Degree,0.11215,259,1802,0.09758,0.12672
1989,North Rhine-Westphalia,No migration background,No School Degree Yet,0.01978,49,1802,0.01335,0.02622
1989,North Rhine-Westphalia,Direct migration background,Secondary School Degree,0.33185,135,605,0.29430,0.36940
1989,North Rhine-Westphalia,Direct migration background,Intermediate School Degree,0.11800,42,605,0.09227,0.14373
1989,North Rhine-Westphalia,Direct migration background,Other Degree,0.21297,247,605,0.18032,0.24562
1989,North Rhine-Westphalia,Direct migration background,"Dropout, No School Degree",0.11518,140,605,0.08972,0.14064
1989,North Rhine-Westphalia,Direct migration background,No School Attended,0.03691,41,605,0.02188,0.05195
1989,Hesse,No migration background,Secondary School Degree,0.47997,332,558,0.43848,0.52146
1989,Hesse,No migration background,Intermediate School Degree,0.18700,139,558,0.15462,0.21938
1989,Hesse,No migration background,Upper Secondary Degree,0.12954,87,558,0.10166,0.15743
1989,Hesse,Direct migration background,Secondary School Degree,0.36559,88,291,0.31017,0.42102
1989,Hesse,Direct migration background,Other Degree,0.18817,136,291,0.14319,0.23316
1989,Hesse,Direct migration background,"Dropout, No School Degree",0.09725,67,291,0.06314,0.13135
1989,"Rhineland-Palatinate, Saarland",No migration background,Secondary School Degree,0.61922,399,536,0.57807,0.66036
1989,"Rhineland-Palatinate, Saarland",No migration background,Intermediate School Degree,0.15413,89,536,0.12353,0.18472
1989,"Rhineland-Palatinate, Saarland",No migration background,Upper Secondary Degree,0.06323,48,536,0.04260,0.08385
