year,bula_h,sex,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Baden-Wuerttemberg,male,Secondary School Degree,0.59635,498,1060,0.56680,0.62590
1984,Baden-Wuerttemberg,male,Intermediate School Degree,0.14528,114,1060,0.12406,0.16651
1984,Baden-Wuerttemberg,male,Technical School Degree,0.04694,37,1060,0.03421,0.05968
1984,Baden-Wuerttemberg,male,Upper Secondary Degree,0.11320,88,1060,0.09412,0.13229
1984,Baden-Wuerttemberg,male,Other Degree,0.04978,211,1060,0.03668,0.06288
1984,Baden-Wuerttemberg,male,"Dropout, No School Degree",0.02275,112,1060,0.01377,0.03173
1984,Baden-Wuerttemberg,female,Secondary School Degree,0.65599,563,1087,0.62773,0.68424
1984,Baden-Wuerttemberg,female,Intermediate School Degree,0.20103,177,1087,0.17720,0.22487
1984,Baden-Wuerttemberg,female,Upper Secondary Degree,0.04852,46,1087,0.03574,0.06130
1984,Baden-Wuerttemberg,female,Other Degree,0.02319,139,1087,0.01424,0.03215
1984,Baden-Wuerttemberg,female,"Dropout, No School Degree",0.02176,125,1087,0.01308,0.03044
1984,Baden-Wuerttemberg,female,No School Attended,0.00605,37,1087,0.00144,0.01067
1984,Bavaria,male,Secondary School Degree,0.62454,527,975,0.59412,0.65495
1984,Bavaria,male,Intermediate School Degree,0.17323,152,975,0.14946,0.19700
1984,Bavaria,male,Technical School Degree,0.04332,38,975,0.03054,0.05611
1984,Bavaria,male,Upper Secondary Degree,0.10616,99,975,0.08682,0.12551
1984,Bavaria,male,Other Degree,0.03171,120,975,0.02071,0.04272
1984,Bavaria,male,"Dropout, No School Degree",0.01220,39,975,0.00530,0.01909
1984,Bavaria,female,Secondary School Degree,0.62102,582,1040,0.59152,0.65052
1984,Bavaria,female,Intermediate School Degree,0.23188,230,1040,0.20622,0.25754
1984,Bavaria,female,Upper Secondary Degree,0.07846,81,1040,0.06211,0.09481
1984,Bavaria,female,Other Degree,0.02066,99,1040,0.01201,0.02931
1984,Bavaria,female,"Dropout, No School Degree",0.01197,48,1040,0.00536,0.01858
1984,Berlin,male,Secondary School Degree,0.50007,81,112,0.40706,0.59309
1984,Berlin,male,Intermediate School Degree,0.18712,31,112,0.11457,0.25968
1984,Berlin,female,Secondary School Degree,0.53991,90,139,0.45675,0.62307
1984,Berlin,female,Intermediate School Degree,0.26614,49,139,0.19240,0.33987
1985,Schleswig-Holstein,male,Secondary School Degree,0.58284,92,125,0.49605,0.66963
1985,Schleswig-Holstein,male,Intermediate School Degree,0.18936,33,125,0.12040,0.25832
1985,Schleswig-Holstein,female,Secondary School Degree,0.64002,108,157,0.56470,0.71535
1985,Schleswig-Holstein,female,Intermediate School Degree,0.26920,49,157,0.19960,0.33880
1985,Hamburg,male,Secondary School Degree,0.56206,60,60,0.43547,0.68866
1985,Hamburg,female,Secondary School Degree,0.54052,60,60,0.41336,0.66769
1985,Lower Saxony,male,Secondary School Degree,0.58274,277,480,0.53858,0.62690
1985,Lower Saxony,male,Intermediate School Degree,0.20562,103,480,0.16942,0.24181
1985,Lower Saxony,male,Upper Secondary Degree,0.10040,56,480,0.07348,0.12731
1985,Lower Saxony,male,Other Degree,0.03033,44,480,0.01497,0.04569
1985,Lower Saxony,female,Secondary School Degree,0.62214,325,490,0.57916,0.66511
1985,Lower Saxony,female,Intermediate School Degree,0.23819,123,490,0.20043,0.27594
1985,Lower Saxony,female,Upper Secondary Degree,0.07515,42,490,0.05179,0.09852
1985,Bremen,male,Secondary School Degree,0.63665,31,31,0.46454,0.80876
1985,Bremen,female,Secondary School Degree,0.74343,39,39,0.60457,0.88230
1985,North Rhine-Westphalia,male,Secondary School Degree,0.54775,642,1421,0.52186,0.57364
1985,North Rhine-Westphalia,male,Intermediate School Degree,0.16282,208,1421,0.14361,0.18202
1985,North Rhine-Westphalia,male,Technical School Degree,0.05337,63,1421,0.04168,0.06506
1985,North Rhine-Westphalia,male,Upper Secondary Degree,0.14119,175,1421,0.12308,0.15930
1985,North Rhine-Westphalia,male,Other Degree,0.03800,202,1421,0.02806,0.04795
1985,North Rhine-Westphalia,male,"Dropout, No School Degree",0.02462,92,1421,0.01656,0.03268
1985,North Rhine-Westphalia,male,No School Degree Yet,0.02897,39,1421,0.02024,0.03769
1985,North Rhine-Westphalia,female,Secondary School Degree,0.61774,766,1451,0.59273,0.64275
1985,North Rhine-Westphalia,female,Intermediate School Degree,0.20902,268,1451,0.18809,0.22995
1985,North Rhine-Westphalia,female,Technical School Degree,0.02181,31,1451,0.01429,0.02932
1985,North Rhine-Westphalia,female,Upper Secondary Degree,0.08157,109,1451,0.06748,0.09566
1985,North Rhine-Westphalia,female,Other Degree,0.02036,115,1451,0.01309,0.02763
1985,North Rhine-Westphalia,female,"Dropout, No School Degree",0.02734,131,1451,0.01895,0.03574
1985,North Rhine-Westphalia,female,No School Attended,0.00495,31,1451,0.00134,0.00857
1985,Hesse,male,Secondary School Degree,0.51092,233,535,0.46852,0.55332
1985,Hesse,male,Intermediate School Degree,0.18949,81,535,0.15625,0.22273
1985,Hesse,male,Upper Secondary Degree,0.17581,74,535,0.14352,0.20809
1985,Hesse,male,Other Degree,0.04548,103,535,0.02781,0.06315
1985,Hesse,male,"Dropout, No School Degree",0.02736,44,535,0.01353,0.04120
1985,Hesse,female,Secondary School Degree,0.59702,264,517,0.55470,0.63934
1985,Hesse,female,Intermediate School Degree,0.22685,100,517,0.19072,0.26299
1985,Hesse,female,Upper Secondary Degree,0.08670,40,517,0.06242,0.11098
1985,Hesse,female,Other Degree,0.03035,73,517,0.01554,0.04515
1985,Hesse,female,"Dropout, No School Degree",0.01531,40,517,0.00472,0.02590
1985,"Rhineland-Palatinate, Saarland",male,Secondary School Degree,0.67730,230,278,0.62224,0.73236
1985,"Rhineland-Palatinate, Saarland",male,Intermediate School Degree,0.14052,48,278,0.09959,0.18144
1985,"Rhineland-Palatinate, Saarland",female,Secondary School Degree,0.73864,258,317,0.69019,0.78708
1985,"Rhineland-Palatinate, Saarland",female,Intermediate School Degree,0.17137,59,317,0.12982,0.21291
1985,Baden-Wuerttemberg,male,Secondary School Degree,0.57228,454,953,0.54085,0.60371
1985,Baden-Wuerttemberg,male,Intermediate School Degree,0.15360,110,953,0.13069,0.17650
1985,Baden-Wuerttemberg,male,Technical School Degree,0.04798,34,953,0.03441,0.06156
1985,Baden-Wuerttemberg,male,Upper Secondary Degree,0.11848,83,953,0.09795,0.13901
1985,Baden-Wuerttemberg,male,Other Degree,0.04952,184,953,0.03574,0.06330
1985,Baden-Wuerttemberg,male,"Dropout, No School Degree",0.02166,88,953,0.01242,0.03091
1985,Baden-Wuerttemberg,female,Secondary School Degree,0.64095,500,973,0.61079,0.67111
1985,Baden-Wuerttemberg,female,Intermediate School Degree,0.21799,172,973,0.19203,0.24394
1985,Baden-Wuerttemberg,female,Upper Secondary Degree,0.04596,40,973,0.03280,0.05913
1985,Baden-Wuerttemberg,female,Other Degree,0.02342,116,973,0.01391,0.03292
1985,Baden-Wuerttemberg,female,"Dropout, No School Degree",0.02313,108,973,0.01368,0.03258
1985,Baden-Wuerttemberg,female,No School Attended,0.00654,37,973,0.00147,0.01161
1985,Bavaria,male,Secondary School Degree,0.61493,477,886,0.58287,0.64699
1985,Bavaria,male,Intermediate School Degree,0.17992,143,886,0.15461,0.20523
1985,Bavaria,male,Technical School Degree,0.04304,35,886,0.02967,0.05641
1985,Bavaria,male,Upper Secondary Degree,0.10474,93,886,0.08456,0.12491
1985,Bavaria,male,Other Degree,0.03371,105,886,0.02182,0.04561
1985,Bavaria,male,"Dropout, No School Degree",0.01524,33,886,0.00717,0.02332
1985,Bavaria,female,Secondary School Degree,0.61342,522,941,0.58229,0.64456
1985,Bavaria,female,Intermediate School Degree,0.24506,223,941,0.21756,0.27255
1985,Bavaria,female,Upper Secondary Degree,0.07689,71,941,0.05986,0.09392
1985,Bavaria,female,Other Degree,0.02148,87,941,0.01221,0.03075
1985,Bavaria,female,"Dropout, No School Degree",0.01269,38,941,0.00554,0.01985
1985,Berlin,male,Secondary School Degree,0.44691,65,65,0.32510,0.56872
1985,Berlin,female,Secondary School Degree,0.51243,75,124,0.42409,0.60076
1985,Berlin,female,Intermediate School Degree,0.29280,49,124,0.21238,0.37322
1986,Schleswig-Holstein,male,Secondary School Degree,0.57236,85,117,0.48233,0.66239
1986,Schleswig-Holstein,male,Intermediate School Degree,0.20812,32,117,0.13425,0.28200
1986,Schleswig-Holstein,female,Secondary School Degree,0.63474,97,140,0.55469,0.71478
1986,Schleswig-Holstein,female,Intermediate School Degree,0.27325,43,140,0.19916,0.34733
1986,Hamburg,male,Secondary School Degree,0.55400,55,55,0.42142,0.68658
1986,Hamburg,female,Secondary School Degree,0.55004,55,55,0.41735,0.68274
1986,Lower Saxony,male,Secondary School Degree,0.57552,271,486,0.53153,0.61951
1986,Lower Saxony,male,Intermediate School Degree,0.21121,106,486,0.17489,0.24754
1986,Lower Saxony,male,Upper Secondary Degree,0.11279,62,486,0.08464,0.14095
1986,Lower Saxony,male,Other Degree,0.03357,47,486,0.01754,0.04960
1986,Lower Saxony,female,Secondary School Degree,0.60667,313,489,0.56333,0.65001
1986,Lower Saxony,female,Intermediate School Degree,0.25360,131,489,0.21500,0.29220
1986,Lower Saxony,female,Upper Secondary Degree,0.08295,45,489,0.05848,0.10743
1986,Bremen,female,Secondary School Degree,0.69426,33,33,0.53463,0.85389
1986,North Rhine-Westphalia,male,Secondary School Degree,0.53326,605,1378,0.50691,0.55961
1986,North Rhine-Westphalia,male,Intermediate School Degree,0.17711,216,1378,0.15695,0.19727
1986,North Rhine-Westphalia,male,Technical School Degree,0.05269,61,1378,0.04089,0.06449
1986,North Rhine-Westphalia,male,Upper Secondary Degree,0.14240,171,1378,0.12395,0.16086
1986,North Rhine-Westphalia,male,Other Degree,0.03775,191,1378,0.02768,0.04781
1986,North Rhine-Westphalia,male,"Dropout, No School Degree",0.02707,92,1378,0.01850,0.03565
1986,North Rhine-Westphalia,male,No School Degree Yet,0.02628,42,1378,0.01783,0.03473
1986,North Rhine-Westphalia,female,Secondary School Degree,0.60558,716,1387,0.57985,0.63131
1986,North Rhine-Westphalia,female,Intermediate School Degree,0.21066,260,1387,0.18919,0.23212
1986,North Rhine-Westphalia,female,Technical School Degree,0.02456,33,1387,0.01641,0.03271
1986,North Rhine-Westphalia,female,Upper Secondary Degree,0.08782,118,1387,0.07292,0.10272
1986,North Rhine-Westphalia,female,Other Degree,0.02003,107,1387,0.01265,0.02740
1986,North Rhine-Westphalia,female,"Dropout, No School Degree",0.02731,120,1387,0.01873,0.03589
1986,North Rhine-Westphalia,female,No School Degree Yet,0.01936,33,1387,0.01211,0.02662
1986,Hesse,male,Secondary School Degree,0.48128,202,481,0.43658,0.52598
1986,Hesse,male,Intermediate School Degree,0.19256,72,481,0.15728,0.22783
1986,Hesse,male,Upper Secondary Degree,0.19941,76,481,0.16366,0.23515
1986,Hesse,male,Other Degree,0.04196,91,481,0.02403,0.05990
1986,Hesse,male,"Dropout, No School Degree",0.02548,40,481,0.01138,0.03957
1986,Hesse,female,Secondary School Degree,0.57343,241,479,0.52909,0.61777
1986,Hesse,female,Intermediate School Degree,0.23665,97,479,0.19855,0.27475
1986,Hesse,female,Upper Secondary Degree,0.09850,41,479,0.07179,0.12521
1986,Hesse,female,Other Degree,0.02926,66,479,0.01415,0.04436
1986,Hesse,female,"Dropout, No School Degree",0.01407,34,479,0.00351,0.02463
1986,"Rhineland-Palatinate, Saarland",male,Secondary School Degree,0.65993,225,270,0.60332,0.71655
1986,"Rhineland-Palatinate, Saarland",male,Intermediate School Degree,0.14679,45,270,0.10450,0.18908
1986,"Rhineland-Palatinate, Saarland",female,Secondary School Degree,0.72416,258,326,0.67557,0.77275
1986,"Rhineland-Palatinate, Saarland",female,Intermediate School Degree,0.19615,68,326,0.15297,0.23932
1986,Baden-Wuerttemberg,male,Secondary School Degree,0.56813,453,948,0.53658,0.59968
1986,Baden-Wuerttemberg,male,Intermediate School Degree,0.16248,116,948,0.13898,0.18598
1986,Baden-Wuerttemberg,male,Technical School Degree,0.04624,32,948,0.03287,0.05962
1986,Baden-Wuerttemberg,male,Upper Secondary Degree,0.12745,87,948,0.10621,0.14868
1986,Baden-Wuerttemberg,male,Other Degree,0.05044,183,948,0.03650,0.06438
1986,Baden-Wuerttemberg,male,"Dropout, No School Degree",0.01995,77,948,0.01104,0.02886
1986,Baden-Wuerttemberg,female,Secondary School Degree,0.63062,473,936,0.59968,0.66155
1986,Baden-Wuerttemberg,female,Intermediate School Degree,0.22432,175,936,0.19758,0.25106
1986,Baden-Wuerttemberg,female,Upper Secondary Degree,0.05374,44,936,0.03928,0.06819
1986,Baden-Wuerttemberg,female,Other Degree,0.02492,110,936,0.01493,0.03491
1986,Baden-Wuerttemberg,female,"Dropout, No School Degree",0.02542,100,936,0.01533,0.03551
1986,Baden-Wuerttemberg,female,No School Attended,0.00650,34,936,0.00135,0.01165
1986,Bavaria,male,Secondary School Degree,0.60672,442,799,0.57283,0.64062
1986,Bavaria,male,Intermediate School Degree,0.17218,130,799,0.14598,0.19837
1986,Bavaria,male,Technical School Degree,0.04129,33,799,0.02748,0.05509
1986,Bavaria,male,Upper Secondary Degree,0.11641,93,799,0.09416,0.13866
1986,Bavaria,male,Other Degree,0.03410,101,799,0.02151,0.04669
1986,Bavaria,female,Secondary School Degree,0.60408,473,873,0.57162,0.63654
1986,Bavaria,female,Intermediate School Degree,0.23864,203,873,0.21035,0.26693
1986,Bavaria,female,Upper Secondary Degree,0.08591,76,873,0.06731,0.10451
1986,Bavaria,female,Other Degree,0.02380,86,873,0.01368,0.03391
1986,Bavaria,female,"Dropout, No School Degree",0.01408,35,873,0.00626,0.02190
1986,Berlin,male,Secondary School Degree,0.48400,70,70,0.36608,0.60192
1986,Berlin,female,Secondary School Degree,0.52647,73,114,0.43441,0.61853
1986,Berlin,female,Intermediate School Degree,0.27668,41,114,0.19420,0.35917
1987,Schleswig-Holstein,male,Secondary School Degree,0.56542,83,116,0.47482,0.65602
1987,Schleswig-Holstein,male,Intermediate School Degree,0.21630,33,116,0.14105,0.29155
1987,Schleswig-Holstein,female,Secondary School Degree,0.62496,99,143,0.54533,0.70459
1987,Schleswig-Holstein,female,Intermediate School Degree,0.27759,44,143,0.20394,0.35125
1987,Hamburg,male,Secondary School Degree,0.55323,48,48,0.41109,0.69536
1987,Hamburg,female,Secondary School Degree,0.53906,47,47,0.39501,0.68312
1987,Lower Saxony,male,Secondary School Degree,0.57535,270,485,0.53131,0.61939
1987,Lower Saxony,male,Intermediate School Degree,0.19615,102,485,0.16078,0.23153
1987,Lower Saxony,male,Upper Secondary Degree,0.13087,69,485,0.10083,0.16092
1987,Lower Saxony,male,Other Degree,0.03495,44,485,0.01859,0.05131
1987,Lower Saxony,female,Secondary School Degree,0.59461,305,486,0.55091,0.63831
1987,Lower Saxony,female,Intermediate School Degree,0.26304,141,486,0.22386,0.30223
1987,Lower Saxony,female,Upper Secondary Degree,0.07864,40,486,0.05468,0.10259
1987,Bremen,female,Secondary School Degree,0.73532,33,33,0.58247,0.88818
1987,North Rhine-Westphalia,male,Secondary School Degree,0.54225,615,1368,0.51584,0.56866
1987,North Rhine-Westphalia,male,Intermediate School Degree,0.17530,216,1368,0.15514,0.19545
1987,North Rhine-Westphalia,male,Technical School Degree,0.05093,57,1368,0.03927,0.06258
1987,North Rhine-Westphalia,male,Upper Secondary Degree,0.13877,167,1368,0.12044,0.15710
1987,North Rhine-Westphalia,male,Other Degree,0.03938,182,1368,0.02907,0.04969
1987,North Rhine-Westphalia,male,"Dropout, No School Degree",0.02653,88,1368,0.01801,0.03505
1987,North Rhine-Westphalia,male,No School Degree Yet,0.02302,43,1368,0.01507,0.03097
1987,North Rhine-Westphalia,female,Secondary School Degree,0.60260,693,1362,0.57661,0.62860
1987,North Rhine-Westphalia,female,Intermediate School Degree,0.20613,256,1362,0.18464,0.22762
1987,North Rhine-Westphalia,female,Technical School Degree,0.02190,31,1362,0.01413,0.02968
1987,North Rhine-Westphalia,female,Upper Secondary Degree,0.09558,122,1362,0.07996,0.11120
1987,North Rhine-Westphalia,female,Other Degree,0.02040,108,1362,0.01289,0.02791
1987,North Rhine-Westphalia,female,"Dropout, No School Degree",0.02579,113,1362,0.01737,0.03421
1987,North Rhine-Westphalia,female,No School Degree Yet,0.02294,39,1362,0.01499,0.03090
1987,Hesse,male,Secondary School Degree,0.47542,206,491,0.43120,0.51963
1987,Hesse,male,Intermediate School Degree,0.19544,76,491,0.16033,0.23055
1987,Hesse,male,Upper Secondary Degree,0.20617,75,491,0.17035,0.24199
1987,Hesse,male,Other Degree,0.04438,93,491,0.02615,0.06262
1987,Hesse,male,"Dropout, No School Degree",0.02802,41,491,0.01341,0.04263
1987,Hesse,female,Secondary School Degree,0.58487,243,474,0.54047,0.62928
1987,Hesse,female,Intermediate School Degree,0.21691,90,474,0.17977,0.25406
1987,Hesse,female,Upper Secondary Degree,0.09379,38,474,0.06752,0.12007
1987,Hesse,female,Other Degree,0.03371,68,474,0.01744,0.04998
1987,Hesse,female,"Dropout, No School Degree",0.01576,35,474,0.00454,0.02699
1987,"Rhineland-Palatinate, Saarland",male,Secondary School Degree,0.66840,227,305,0.61548,0.72132
1987,"Rhineland-Palatinate, Saarland",male,Intermediate School Degree,0.14547,45,305,0.10583,0.18510
1987,"Rhineland-Palatinate, Saarland",male,Upper Secondary Degree,0.08931,33,305,0.05725,0.12137
1987,"Rhineland-Palatinate, Saarland",female,Secondary School Degree,0.72008,254,317,0.67058,0.76958
1987,"Rhineland-Palatinate, Saarland",female,Intermediate School Degree,0.18671,63,317,0.14375,0.22968
1987,Baden-Wuerttemberg,male,Secondary School Degree,0.56016,441,934,0.52831,0.59201
1987,Baden-Wuerttemberg,male,Intermediate School Degree,0.16452,119,934,0.14073,0.18831
1987,Baden-Wuerttemberg,male,Technical School Degree,0.04944,31,934,0.03553,0.06335
1987,Baden-Wuerttemberg,male,Upper Secondary Degree,0.13092,86,934,0.10927,0.15256
1987,Baden-Wuerttemberg,male,Other Degree,0.05687,183,934,0.04201,0.07173
1987,Baden-Wuerttemberg,male,"Dropout, No School Degree",0.01918,74,934,0.01038,0.02798
1987,Baden-Wuerttemberg,female,Secondary School Degree,0.62416,472,933,0.59306,0.65525
1987,Baden-Wuerttemberg,female,Intermediate School Degree,0.22623,172,933,0.19937,0.25309
1987,Baden-Wuerttemberg,female,Upper Secondary Degree,0.05276,41,933,0.03840,0.06711
1987,Baden-Wuerttemberg,female,Other Degree,0.02833,114,933,0.01768,0.03898
1987,Baden-Wuerttemberg,female,"Dropout, No School Degree",0.02697,101,933,0.01657,0.03736
1987,Baden-Wuerttemberg,female,No School Attended,0.00687,33,933,0.00156,0.01217
1987,Bavaria,male,Secondary School Degree,0.60780,435,778,0.57347,0.64213
1987,Bavaria,male,Intermediate School Degree,0.17704,131,778,0.15020,0.20388
1987,Bavaria,male,Technical School Degree,0.04265,32,778,0.02844,0.05686
1987,Bavaria,male,Upper Secondary Degree,0.11331,87,778,0.09102,0.13560
1987,Bavaria,male,Other Degree,0.03595,93,778,0.02286,0.04904
1987,Bavaria,female,Secondary School Degree,0.60591,463,843,0.57290,0.63892
1987,Bavaria,female,Intermediate School Degree,0.23539,194,843,0.20673,0.26404
1987,Bavaria,female,Upper Secondary Degree,0.08741,72,843,0.06834,0.10649
1987,Bavaria,female,Other Degree,0.02699,83,843,0.01605,0.03794
1987,Bavaria,female,"Dropout, No School Degree",0.00870,31,843,0.00243,0.01497
1987,Berlin,male,Secondary School Degree,0.46589,68,68,0.34644,0.58534
1987,Berlin,female,Secondary School Degree,0.48917,71,116,0.39780,0.58053
1987,Berlin,female,Intermediate School Degree,0.29732,45,116,0.21378,0.38086
1988,Schleswig-Holstein,male,Secondary School Degree,0.57067,83,119,0.48136,0.65998
1988,Schleswig-Holstein,male,Intermediate School Degree,0.22109,36,119,0.14621,0.29596
1988,Schleswig-Holstein,female,Secondary School Degree,0.63771,97,139,0.55751,0.71791
1988,Schleswig-Holstein,female,Intermediate School Degree,0.26782,42,139,0.19393,0.34170
1988,Hamburg,male,Secondary School Degree,0.54393,43,43,0.39330,0.69456
1988,Hamburg,female,Secondary School Degree,0.52581,45,45,0.37827,0.67335
1988,Lower Saxony,male,Secondary School Degree,0.57414,255,458,0.52881,0.61948
1988,Lower Saxony,male,Intermediate School Degree,0.19923,99,458,0.16261,0.23585
1988,Lower Saxony,male,Upper Secondary Degree,0.12157,62,458,0.09161,0.15153
1988,Lower Saxony,male,Other Degree,0.03210,42,458,0.01594,0.04826
1988,Lower Saxony,female,Secondary School Degree,0.59011,283,459,0.54507,0.63515
1988,Lower Saxony,female,Intermediate School Degree,0.26152,136,459,0.22127,0.30176
1988,Lower Saxony,female,Upper Secondary Degree,0.08625,40,459,0.06054,0.11196
1988,Bremen,female,Secondary School Degree,0.71491,35,35,0.56316,0.86666
1988,North Rhine-Westphalia,male,Secondary School Degree,0.54353,585,1296,0.51640,0.57066
1988,North Rhine-Westphalia,male,Intermediate School Degree,0.17053,204,1296,0.15004,0.19101
1988,North Rhine-Westphalia,male,Technical School Degree,0.05059,59,1296,0.03865,0.06252
1988,North Rhine-Westphalia,male,Upper Secondary Degree,0.14780,169,1296,0.12847,0.16713
1988,North Rhine-Westphalia,male,Other Degree,0.03634,166,1296,0.02614,0.04653
1988,North Rhine-Westphalia,male,"Dropout, No School Degree",0.02205,72,1296,0.01405,0.03005
1988,North Rhine-Westphalia,male,No School Degree Yet,0.02599,41,1296,0.01732,0.03465
1988,North Rhine-Westphalia,female,Secondary School Degree,0.58495,651,1264,0.55778,0.61213
1988,North Rhine-Westphalia,female,Intermediate School Degree,0.22223,262,1264,0.19930,0.24516
1988,North Rhine-Westphalia,female,Technical School Degree,0.02533,32,1264,0.01666,0.03400
1988,North Rhine-Westphalia,female,Upper Secondary Degree,0.10071,119,1264,0.08411,0.11731
1988,North Rhine-Westphalia,female,Other Degree,0.01877,98,1264,0.01128,0.02625
1988,North Rhine-Westphalia,female,"Dropout, No School Degree",0.02446,102,1264,0.01594,0.03298
1988,Hesse,male,Secondary School Degree,0.49835,203,462,0.45271,0.54399
1988,Hesse,male,Intermediate School Degree,0.18458,67,462,0.14917,0.22000
1988,Hesse,male,Upper Secondary Degree,0.20325,68,462,0.16651,0.23998
1988,Hesse,male,Other Degree,0.04021,86,462,0.02227,0.05814
1988,Hesse,male,"Dropout, No School Degree",0.02552,38,462,0.01112,0.03991
1988,Hesse,female,Secondary School Degree,0.60057,232,459,0.55572,0.64543
1988,Hesse,female,Intermediate School Degree,0.21760,91,459,0.17981,0.25539
1988,Hesse,female,Upper Secondary Degree,0.08951,35,459,0.06336,0.11565
1988,Hesse,female,Other Degree,0.03196,66,459,0.01585,0.04807
1988,Hesse,female,"Dropout, No School Degree",0.01629,35,459,0.00470,0.02789
1988,"Rhineland-Palatinate, Saarland",male,Secondary School Degree,0.68015,221,261,0.62345,0.73684
1988,"Rhineland-Palatinate, Saarland",male,Intermediate School Degree,0.14064,40,261,0.09839,0.18290
1988,"Rhineland-Palatinate, Saarland",female,Secondary School Degree,0.71318,245,305,0.66234,0.76402
1988,"Rhineland-Palatinate, Saarland",female,Intermediate School Degree,0.19441,60,305,0.14993,0.23890
1988,Baden-Wuerttemberg,male,Secondary School Degree,0.56399,435,874,0.53110,0.59689
1988,Baden-Wuerttemberg,male,Intermediate School Degree,0.16057,111,874,0.13622,0.18493
1988,Baden-Wuerttemberg,male,Upper Secondary Degree,0.14207,90,874,0.11891,0.16523
