year,age_gr,migback,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,17-29 y.,Direct migration background,"Dropout, No School Degree",0.06792,70,737,0.04974,0.08610
1987,17-29 y.,Direct migration background,No School Degree Yet,0.04103,35,737,0.02670,0.05536
1987,17-29 y.,Indirect migration background,Secondary School Degree,0.40250,67,67,0.28419,0.52082
1987,30-45 y.,No migration background,Secondary School Degree,0.57474,1193,2063,0.55340,0.59608
1987,30-45 y.,No migration background,Intermediate School Degree,0.22852,478,2063,0.21040,0.24664
1987,30-45 y.,No migration background,Technical School Degree,0.04417,87,2063,0.03530,0.05303
1987,30-45 y.,No migration background,Upper Secondary Degree,0.13985,305,2063,0.12488,0.15482
1987,30-45 y.,Direct migration background,Secondary School Degree,0.22767,101,1020,0.20192,0.25341
1987,30-45 y.,Direct migration background,Intermediate School Degree,0.09217,35,1020,0.07441,0.10994
1987,30-45 y.,Direct migration background,Upper Secondary Degree,0.10143,35,1020,0.08289,0.11997
1987,30-45 y.,Direct migration background,Other Degree,0.36009,558,1020,0.33062,0.38957
1987,30-45 y.,Direct migration background,"Dropout, No School Degree",0.14404,230,1020,0.12248,0.16560
1987,30-45 y.,Direct migration background,No School Attended,0.04049,61,1020,0.02839,0.05260
1987,46-65 y.,No migration background,Secondary School Degree,0.74617,1703,2261,0.72823,0.76411
1987,46-65 y.,No migration background,Intermediate School Degree,0.14781,335,2261,0.13317,0.16244
1987,46-65 y.,No migration background,Technical School Degree,0.02652,62,2261,0.01989,0.03314
1987,46-65 y.,No migration background,Upper Secondary Degree,0.06813,161,2261,0.05774,0.07852
1987,46-65 y.,Direct migration background,Secondary School Degree,0.40323,116,870,0.37062,0.43585
1987,46-65 y.,Direct migration background,Intermediate School Degree,0.11518,35,870,0.09396,0.13641
1987,46-65 y.,Direct migration background,Other Degree,0.22292,370,870,0.19525,0.25059
1987,46-65 y.,Direct migration background,"Dropout, No School Degree",0.13431,264,870,0.11164,0.15698
1987,46-65 y.,Direct migration background,No School Attended,0.05135,85,870,0.03667,0.06602
1987,66 and older,No migration background,Secondary School Degree,0.73890,750,977,0.71134,0.76645
1987,66 and older,No migration background,Intermediate School Degree,0.16851,162,977,0.14503,0.19200
1987,66 and older,No migration background,Upper Secondary Degree,0.06287,65,977,0.04764,0.07809
1988,17-29 y.,No migration background,Secondary School Degree,0.36492,701,1799,0.34267,0.38718
1988,17-29 y.,No migration background,Intermediate School Degree,0.31524,616,1799,0.29376,0.33671
1988,17-29 y.,No migration background,Technical School Degree,0.04141,74,1799,0.03220,0.05062
1988,17-29 y.,No migration background,Upper Secondary Degree,0.16160,283,1799,0.14458,0.17861
1988,17-29 y.,No migration background,No School Degree Yet,0.05824,125,1799,0.04741,0.06906
1988,17-29 y.,Direct migration background,Secondary School Degree,0.41075,365,681,0.37378,0.44773
1988,17-29 y.,Direct migration background,Intermediate School Degree,0.15867,81,681,0.13121,0.18613
1988,17-29 y.,Direct migration background,Upper Secondary Degree,0.09813,31,681,0.07577,0.12049
1988,17-29 y.,Direct migration background,Other Degree,0.14059,138,681,0.11446,0.16671
1988,17-29 y.,Direct migration background,"Dropout, No School Degree",0.06512,66,681,0.04657,0.08366
1988,17-29 y.,Indirect migration background,Secondary School Degree,0.36779,81,119,0.28078,0.45479
1988,17-29 y.,Indirect migration background,Intermediate School Degree,0.21307,38,119,0.13919,0.28695
1988,30-45 y.,No migration background,Secondary School Degree,0.55741,1106,1960,0.53541,0.57940
1988,30-45 y.,No migration background,Intermediate School Degree,0.23293,469,1960,0.21421,0.25165
1988,30-45 y.,No migration background,Technical School Degree,0.04583,89,1960,0.03657,0.05509
1988,30-45 y.,No migration background,Upper Secondary Degree,0.14668,296,1960,0.13101,0.16234
1988,30-45 y.,Direct migration background,Secondary School Degree,0.26571,106,874,0.23640,0.29501
1988,30-45 y.,Direct migration background,Upper Secondary Degree,0.10425,35,874,0.08398,0.12452
1988,30-45 y.,Direct migration background,Other Degree,0.33208,489,874,0.30084,0.36332
1988,30-45 y.,Direct migration background,"Dropout, No School Degree",0.13368,195,874,0.11110,0.15625
1988,30-45 y.,Direct migration background,No School Attended,0.03579,49,874,0.02347,0.04811
1988,46-65 y.,No migration background,Secondary School Degree,0.74271,1628,2172,0.72433,0.76110
1988,46-65 y.,No migration background,Intermediate School Degree,0.14766,323,2172,0.13273,0.16258
1988,46-65 y.,No migration background,Technical School Degree,0.02813,59,2172,0.02117,0.03508
1988,46-65 y.,No migration background,Upper Secondary Degree,0.07052,162,2172,0.05975,0.08128
1988,46-65 y.,Direct migration background,Secondary School Degree,0.40795,113,864,0.37516,0.44074
1988,46-65 y.,Direct migration background,Intermediate School Degree,0.12141,36,864,0.09962,0.14320
1988,46-65 y.,Direct migration background,Other Degree,0.22241,378,864,0.19467,0.25016
1988,46-65 y.,Direct migration background,"Dropout, No School Degree",0.12210,249,864,0.10025,0.14394
1988,46-65 y.,Direct migration background,No School Attended,0.05067,88,864,0.03604,0.06530
1988,66 and older,No migration background,Secondary School Degree,0.73559,717,940,0.70738,0.76379
1988,66 and older,No migration background,Intermediate School Degree,0.17413,162,940,0.14987,0.19839
1988,66 and older,No migration background,Upper Secondary Degree,0.06087,61,940,0.04558,0.07616
1988,66 and older,Direct migration background,Secondary School Degree,0.68707,33,33,0.52641,0.84773
1989,17-29 y.,No migration background,Secondary School Degree,0.35240,671,1751,0.33002,0.37479
1989,17-29 y.,No migration background,Intermediate School Degree,0.30592,586,1751,0.28433,0.32751
1989,17-29 y.,No migration background,Technical School Degree,0.04239,73,1751,0.03295,0.05184
1989,17-29 y.,No migration background,Upper Secondary Degree,0.17099,300,1751,0.15335,0.18863
1989,17-29 y.,No migration background,No School Degree Yet,0.06717,121,1751,0.05544,0.07890
1989,17-29 y.,Direct migration background,Secondary School Degree,0.41126,347,653,0.37349,0.44903
1989,17-29 y.,Direct migration background,Intermediate School Degree,0.15691,79,653,0.12899,0.18483
1989,17-29 y.,Direct migration background,Upper Secondary Degree,0.09813,36,653,0.07530,0.12097
1989,17-29 y.,Direct migration background,Other Degree,0.13495,126,653,0.10872,0.16117
1989,17-29 y.,Direct migration background,"Dropout, No School Degree",0.06718,65,653,0.04796,0.08639
1989,17-29 y.,Indirect migration background,Secondary School Degree,0.34607,94,170,0.27435,0.41779
1989,17-29 y.,Indirect migration background,Intermediate School Degree,0.19475,45,170,0.13504,0.25445
1989,17-29 y.,Indirect migration background,No School Degree Yet,0.19248,31,170,0.13304,0.25192
1989,30-45 y.,No migration background,Secondary School Degree,0.55045,1058,1899,0.52807,0.57283
1989,30-45 y.,No migration background,Intermediate School Degree,0.22938,458,1899,0.21046,0.24829
1989,30-45 y.,No migration background,Technical School Degree,0.04917,95,1899,0.03944,0.05890
1989,30-45 y.,No migration background,Upper Secondary Degree,0.15067,288,1899,0.13458,0.16676
1989,30-45 y.,Direct migration background,Secondary School Degree,0.25089,106,821,0.22122,0.28056
1989,30-45 y.,Direct migration background,Upper Secondary Degree,0.11750,38,821,0.09546,0.13954
1989,30-45 y.,Direct migration background,Other Degree,0.34138,454,821,0.30893,0.37384
1989,30-45 y.,Direct migration background,"Dropout, No School Degree",0.13159,178,821,0.10845,0.15473
1989,30-45 y.,Direct migration background,No School Attended,0.03479,45,821,0.02224,0.04733
1989,46-65 y.,No migration background,Secondary School Degree,0.73152,1512,2043,0.71230,0.75074
1989,46-65 y.,No migration background,Intermediate School Degree,0.15401,311,2043,0.13835,0.16966
1989,46-65 y.,No migration background,Technical School Degree,0.02969,60,2043,0.02233,0.03705
1989,46-65 y.,No migration background,Upper Secondary Degree,0.07372,160,2043,0.06239,0.08506
1989,46-65 y.,Direct migration background,Secondary School Degree,0.39026,111,863,0.35770,0.42283
1989,46-65 y.,Direct migration background,Intermediate School Degree,0.11263,34,863,0.09152,0.13373
1989,46-65 y.,Direct migration background,Other Degree,0.24353,389,863,0.21487,0.27218
1989,46-65 y.,Direct migration background,"Dropout, No School Degree",0.12292,243,863,0.10100,0.14484
1989,46-65 y.,Direct migration background,No School Attended,0.05125,86,863,0.03653,0.06597
1989,66 and older,No migration background,Secondary School Degree,0.73156,694,914,0.70281,0.76030
1989,66 and older,No migration background,Intermediate School Degree,0.17506,155,914,0.15041,0.19971
1989,66 and older,No migration background,Upper Secondary Degree,0.06625,65,914,0.05012,0.08238
1989,66 and older,Direct migration background,Secondary School Degree,0.65378,35,35,0.49386,0.81370
1990,17-29 y.,No migration background,Secondary School Degree,0.28872,731,2770,0.27184,0.30560
1990,17-29 y.,No migration background,Intermediate School Degree,0.40724,1402,2770,0.38894,0.42554
1990,17-29 y.,No migration background,Technical School Degree,0.03403,77,2770,0.02728,0.04078
1990,17-29 y.,No migration background,Upper Secondary Degree,0.16492,428,2770,0.15110,0.17875
1990,17-29 y.,No migration background,No School Degree Yet,0.05255,132,2770,0.04424,0.06086
1990,17-29 y.,Direct migration background,Secondary School Degree,0.43506,333,611,0.39572,0.47441
1990,17-29 y.,Direct migration background,Intermediate School Degree,0.17527,79,611,0.14510,0.20544
1990,17-29 y.,Direct migration background,Other Degree,0.13811,118,611,0.11073,0.16549
1990,17-29 y.,Direct migration background,"Dropout, No School Degree",0.05499,50,611,0.03690,0.07308
1990,17-29 y.,Direct migration background,No School Degree Yet,0.04489,31,611,0.02846,0.06133
1990,17-29 y.,Indirect migration background,Secondary School Degree,0.34947,111,195,0.28237,0.41657
1990,17-29 y.,Indirect migration background,Intermediate School Degree,0.20023,48,195,0.14392,0.25655
1990,17-29 y.,Indirect migration background,No School Degree Yet,0.17917,36,195,0.12520,0.23313
1990,30-45 y.,No migration background,Secondary School Degree,0.45871,1319,3341,0.44181,0.47561
1990,30-45 y.,No migration background,Intermediate School Degree,0.31802,1367,3341,0.30223,0.33381
1990,30-45 y.,No migration background,Technical School Degree,0.03962,95,3341,0.03300,0.04624
1990,30-45 y.,No migration background,Upper Secondary Degree,0.16344,560,3341,0.15090,0.17598
1990,30-45 y.,Direct migration background,Secondary School Degree,0.24159,113,837,0.21257,0.27060
1990,30-45 y.,Direct migration background,Intermediate School Degree,0.08364,35,837,0.06487,0.10240
1990,30-45 y.,Direct migration background,Upper Secondary Degree,0.11393,46,837,0.09239,0.13547
1990,30-45 y.,Direct migration background,Other Degree,0.33834,440,837,0.30627,0.37041
1990,30-45 y.,Direct migration background,"Dropout, No School Degree",0.12160,162,837,0.09944,0.14375
1990,30-45 y.,Direct migration background,No School Attended,0.03447,41,837,0.02211,0.04684
1990,46-65 y.,No migration background,Secondary School Degree,0.72550,2373,3210,0.71006,0.74094
1990,46-65 y.,No migration background,Intermediate School Degree,0.16188,521,3210,0.14913,0.17462
1990,46-65 y.,No migration background,Technical School Degree,0.02239,56,3210,0.01727,0.02751
1990,46-65 y.,No migration background,Upper Secondary Degree,0.07640,260,3210,0.06721,0.08559
1990,46-65 y.,Direct migration background,Secondary School Degree,0.38823,165,937,0.35701,0.41945
1990,46-65 y.,Direct migration background,Intermediate School Degree,0.12530,52,937,0.10409,0.14651
1990,46-65 y.,Direct migration background,Other Degree,0.22683,393,937,0.20000,0.25366
1990,46-65 y.,Direct migration background,"Dropout, No School Degree",0.11817,243,937,0.09749,0.13885
1990,46-65 y.,Direct migration background,No School Attended,0.04652,84,937,0.03303,0.06002
1990,66 and older,No migration background,Secondary School Degree,0.74756,1032,1306,0.72399,0.77113
1990,66 and older,No migration background,Intermediate School Degree,0.16323,202,1306,0.14317,0.18328
1990,66 and older,No migration background,Upper Secondary Degree,0.05572,72,1306,0.04328,0.06817
1990,66 and older,Direct migration background,Secondary School Degree,0.67089,57,57,0.54782,0.79396
1991,17-29 y.,No migration background,Secondary School Degree,0.27812,682,2604,0.26091,0.29533
1991,17-29 y.,No migration background,Intermediate School Degree,0.41452,1282,2604,0.39560,0.43345
1991,17-29 y.,No migration background,Technical School Degree,0.03781,82,2604,0.03048,0.04514
1991,17-29 y.,No migration background,Upper Secondary Degree,0.16135,402,2604,0.14722,0.17548
1991,17-29 y.,No migration background,"Dropout, No School Degree",0.01774,56,2604,0.01267,0.02281
1991,17-29 y.,No migration background,No School Degree Yet,0.04656,100,2604,0.03847,0.05466
1991,17-29 y.,Direct migration background,Secondary School Degree,0.40262,300,547,0.36149,0.44376
1991,17-29 y.,Direct migration background,Intermediate School Degree,0.17693,80,547,0.14492,0.20893
1991,17-29 y.,Direct migration background,Other Degree,0.14402,110,547,0.11457,0.17348
1991,17-29 y.,Direct migration background,"Dropout, No School Degree",0.06487,57,547,0.04421,0.08554
1991,17-29 y.,Indirect migration background,Secondary School Degree,0.38012,132,225,0.31655,0.44368
1991,17-29 y.,Indirect migration background,Intermediate School Degree,0.18068,58,225,0.13029,0.23107
1991,17-29 y.,Indirect migration background,No School Degree Yet,0.12054,35,225,0.07790,0.16318
1991,30-45 y.,No migration background,Secondary School Degree,0.43520,1297,3371,0.41846,0.45194
1991,30-45 y.,No migration background,Intermediate School Degree,0.32732,1410,3371,0.31148,0.34316
1991,30-45 y.,No migration background,Technical School Degree,0.04151,100,3371,0.03477,0.04824
1991,30-45 y.,No migration background,Upper Secondary Degree,0.16946,564,3371,0.15679,0.18212
1991,30-45 y.,Direct migration background,Secondary School Degree,0.24938,131,800,0.21938,0.27938
1991,30-45 y.,Direct migration background,Intermediate School Degree,0.08907,33,800,0.06932,0.10882
1991,30-45 y.,Direct migration background,Upper Secondary Degree,0.11575,45,800,0.09357,0.13793
1991,30-45 y.,Direct migration background,Other Degree,0.31803,398,800,0.28574,0.35032
1991,30-45 y.,Direct migration background,"Dropout, No School Degree",0.12379,156,800,0.10095,0.14663
1991,30-45 y.,Direct migration background,No School Attended,0.03371,37,800,0.02120,0.04623
1991,46-65 y.,No migration background,Secondary School Degree,0.71048,2224,3075,0.69444,0.72651
1991,46-65 y.,No migration background,Intermediate School Degree,0.16936,528,3075,0.15610,0.18261
1991,46-65 y.,No migration background,Technical School Degree,0.02191,53,3075,0.01674,0.02709
1991,46-65 y.,No migration background,Upper Secondary Degree,0.08513,270,3075,0.07526,0.09500
1991,46-65 y.,Direct migration background,Secondary School Degree,0.36596,160,948,0.33528,0.39664
1991,46-65 y.,Direct migration background,Intermediate School Degree,0.12611,55,948,0.10496,0.14725
1991,46-65 y.,Direct migration background,Other Degree,0.25303,420,948,0.22534,0.28072
1991,46-65 y.,Direct migration background,"Dropout, No School Degree",0.11883,235,948,0.09822,0.13944
1991,46-65 y.,Direct migration background,No School Attended,0.04512,78,948,0.03190,0.05834
1991,66 and older,No migration background,Secondary School Degree,0.74997,1008,1275,0.72619,0.77375
1991,66 and older,No migration background,Intermediate School Degree,0.16133,195,1275,0.14113,0.18152
1991,66 and older,No migration background,Upper Secondary Degree,0.05701,72,1275,0.04428,0.06975
1991,66 and older,Direct migration background,Secondary School Degree,0.67564,64,64,0.56003,0.79124
1992,17-29 y.,No migration background,Secondary School Degree,0.25720,629,2456,0.23991,0.27449
1992,17-29 y.,No migration background,Intermediate School Degree,0.41734,1202,2456,0.39783,0.43685
1992,17-29 y.,No migration background,Technical School Degree,0.03912,83,2456,0.03145,0.04679
1992,17-29 y.,No migration background,Upper Secondary Degree,0.16865,382,2456,0.15383,0.18346
1992,17-29 y.,No migration background,"Dropout, No School Degree",0.01518,40,2456,0.01035,0.02002
1992,17-29 y.,No migration background,No School Degree Yet,0.04889,120,2456,0.04036,0.05743
1992,17-29 y.,Direct migration background,Secondary School Degree,0.42082,279,510,0.37793,0.46371
1992,17-29 y.,Direct migration background,Intermediate School Degree,0.14827,71,510,0.11739,0.17914
1992,17-29 y.,Direct migration background,Other Degree,0.15309,107,510,0.12181,0.18438
1992,17-29 y.,Direct migration background,"Dropout, No School Degree",0.06514,53,510,0.04370,0.08657
1992,17-29 y.,Indirect migration background,Secondary School Degree,0.37298,153,275,0.31572,0.43024
1992,17-29 y.,Indirect migration background,Intermediate School Degree,0.21550,71,275,0.16681,0.26418
1992,17-29 y.,Indirect migration background,No School Degree Yet,0.15241,51,275,0.10985,0.19497
1992,30-45 y.,No migration background,Secondary School Degree,0.42852,1266,3356,0.41177,0.44526
1992,30-45 y.,No migration background,Intermediate School Degree,0.32654,1406,3356,0.31067,0.34241
1992,30-45 y.,No migration background,Technical School Degree,0.04431,105,3356,0.03735,0.05127
1992,30-45 y.,No migration background,Upper Secondary Degree,0.17386,579,3356,0.16103,0.18668
1992,30-45 y.,Direct migration background,Secondary School Degree,0.24813,137,765,0.21751,0.27876
1992,30-45 y.,Direct migration background,Intermediate School Degree,0.08540,35,765,0.06558,0.10522
1992,30-45 y.,Direct migration background,Upper Secondary Degree,0.14250,48,765,0.11771,0.16728
1992,30-45 y.,Direct migration background,Other Degree,0.30816,357,765,0.27542,0.34090
1992,30-45 y.,Direct migration background,"Dropout, No School Degree",0.12506,152,765,0.10160,0.14851
1992,30-45 y.,Direct migration background,No School Attended,0.03292,36,765,0.02027,0.04557
1992,46-65 y.,No migration background,Secondary School Degree,0.70302,2123,2981,0.68661,0.71942
1992,46-65 y.,No migration background,Intermediate School Degree,0.17563,541,2981,0.16197,0.18929
1992,46-65 y.,No migration background,Technical School Degree,0.02359,54,2981,0.01814,0.02904
1992,46-65 y.,No migration background,Upper Secondary Degree,0.08418,263,2981,0.07421,0.09415
1992,46-65 y.,Direct migration background,Secondary School Degree,0.33751,154,937,0.30721,0.36780
1992,46-65 y.,Direct migration background,Intermediate School Degree,0.12062,54,937,0.09976,0.14149
1992,46-65 y.,Direct migration background,Other Degree,0.27821,432,937,0.24950,0.30692
