"year","quintil","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1996","5 Einkommensstärkstes Quintil","Laendlicher Raum","70382.39","66746","213","8690","42949","85897","116633","324457","63780.53","76984.25","0","324457","65062","77439"
"1996","5 Einkommensstärkstes Quintil","Staedtischer Raum","70568.34","68048.5","759","7888","42358","93771","119806","261312","67051.81","74084.87","0","554455","72233","79089"
"1997","1 Einkommensschwächstes Quintil","Laendlicher Raum","20271.86","18428.5","2336","114","3306","29688","41030","85294","19422.34","21121.38","0","236289","21150","22490"
"1997","1 Einkommensschwächstes Quintil","Staedtischer Raum","20652.88","19084","3651","10","1590","29913","42119","94234","20035.95","21269.81","0","185106","21571","22674"
"1997","2","Laendlicher Raum","26401.93","26485","1866","194","5726","41289","52370","77166","25499.6","27304.26","0","109770","29494","31455"
"1997","2","Staedtischer Raum","28447.89","29732","2961","227","6278","42694","55157","91127","27714.8","29180.98","0","171259","33362","34878"
"1997","3","Laendlicher Raum","37527.36","39817.5","1036","954","17516","52720","66434","107006","36128.92","38925.8","0","119289","42575","44839"
"1997","3","Staedtischer Raum","37731.17","39618.5","2255","2239","22855","53140","66526","89467","36832.84","38629.5","0","134623","41915","44001"
"1997","4","Laendlicher Raum","49497.98","49494","550","7669","35123","66957","80467","106768","47465.98","51529.98","0","144869","52438","57358"
"1997","4","Staedtischer Raum","47025.3","48782","1385","5706","30736","63099","77974","113321","45684.43","48366.17","0","161744","51365","53871"
"1997","5 Einkommensstärkstes Quintil","Laendlicher Raum","76054.05","68464.5","185","28946","55897","83578","111265","237022","67395.68","84712.42","195","379427","67852","74994"
"1997","5 Einkommensstärkstes Quintil","Staedtischer Raum","73890.65","72320.5","781","11993","49256","95858","119804","242616","70937.14","76844.16","95","363043","75000","80002"
"1998","1 Einkommensschwächstes Quintil","Laendlicher Raum","19584.79","16571","2582","80","3040","29137","42449","87040","18835.83","20333.75","0","209988","19504","21480"
"1998","1 Einkommensschwächstes Quintil","Staedtischer Raum","19977.5","18962.5","3857","20","2221","30171","42549","72800","19409.08","20545.92","0","139522","20994","22088"
"1998","2","Laendlicher Raum","27523.93","27754","1905","235","10220","40646","51872","84721","26663.78","28384.08","0","91500","29948","32150"
"1998","2","Staedtischer Raum","28868.95","30218.5","3269","164","7131","41388","53361","93349","28126.72","29611.18","0","221526","33217","34373"
"1998","3","Laendlicher Raum","35323.57","37230.5","1226","794","19225","50413","62581","88845","34064.89","36582.25","0","109245","39779","42137"
"1998","3","Staedtischer Raum","35434.48","38117.5","2371","1278","15966","51031","63257","87877","34539.46","36329.5","0","119055","40340","42079"
"1998","4","Laendlicher Raum","48739.8","51949","639","4538","30805","69881","78398","97257","46733.39","50746.21","0","211597","53601","58605"
"1998","4","Staedtischer Raum","50406.67","51987.5","1744","5571","30822","66535","81706","115345","48690.37","52122.97","0","566257","53854","56141"
"1998","5 Einkommensstärkstes Quintil","Laendlicher Raum","72068.89","70881","267","18432","47525","92828","110823","260314","66229.99","77907.79","91","260314","69038","78004"
"1998","5 Einkommensstärkstes Quintil","Staedtischer Raum","75429.94","73907.5","896","13646","45300","95325","123009","253321","72554.95","78304.93","0","413734","74599","79945"
"1999","1 Einkommensschwächstes Quintil","Laendlicher Raum","17798.4","17364.5","2102","70","1657","28775","37691","63543","17103.2","18493.6","0","102799","18943","20916"
"1999","1 Einkommensschwächstes Quintil","Staedtischer Raum","18614.91","16827","3156","9","1746","28310","40985","76097","17924.76","19305.06","0","325578","20196","21676"
"1999","2","Laendlicher Raum","27507.82","28022.5","2066","202","11040","41619","51384","74199","26696.73","28318.91","0","92502","30909","32512"
"1999","2","Staedtischer Raum","28325.57","29389","3237","205","8837","40741","51907","91820","27550.64","29100.5","0","354678","32114","33234"
"1999","3","Laendlicher Raum","34024.65","36630","1231","336","12304","49156","64768","88578","32741.53","35307.77","0","116979","38858","41452"
"1999","3","Staedtischer Raum","40027.57","40472.5","2432","2022","21522","56605","69875","111620","39046.73","41008.41","0","214375","41597","43547"
"1999","4","Laendlicher Raum","47701.38","51215.5","691","4290","29621","67165","79864","91573","45876.94","49525.82","0","116012","53304","56351"
"1999","4","Staedtischer Raum","48429.17","51558.5","1747","3724","29267","65795","81400","119560","47181.59","49676.75","0","162228","53865","56039"
"1999","5 Einkommensstärkstes Quintil","Laendlicher Raum","72052.19","67056.5","281","8027","42335","84188","121930","362881","65063.43","79040.95","0","428635","67083","72870"
"1999","5 Einkommensstärkstes Quintil","Staedtischer Raum","74852.1","72050.5","1045","12708","44552","94622","131010","230957","72304.77","77399.43","0","245768","73863","78112"
"2000","1 Einkommensschwächstes Quintil","Laendlicher Raum","18382.01","15697.5","3506","40","1537","28529","41083","81824","17773.05","18990.97","0","133703","16905","18748"
"2000","1 Einkommensschwächstes Quintil","Staedtischer Raum","19765.12","15842","5183","0","1913","29581","43153","95283","19204.05","20326.19","0","241598","18836","20972"
"2000","2","Laendlicher Raum","27583.02","28733.5","3437","164","9111","40110","52305","88482","26909.13","28256.91","0","194605","30604","32155"
"2000","2","Staedtischer Raum","29142.75","30281.5","5277","213","11095","41268","53109","94456","28557.32","29728.18","0","161401","32302","33195"
"2000","3","Laendlicher Raum","36826.62","38070.5","2264","405","18452","52101","65010","106599","35767.94","37885.3","0","233712","39659","42126"
"2000","3","Staedtischer Raum","37920.1","39891","4474","1303","20452","53394","66654","108180","37167.44","38672.76","0","358662","41901","43226"
"2000","4","Laendlicher Raum","52424.09","53381","1325","6247","34563","66834","82030","172408","50270.9","54577.28","0","668474","53937","56293"
"2000","4","Staedtischer Raum","48706.72","50331.5","3427","3865","28969","67319","81960","122672","47637.04","49776.4","0","498145","52571","54675"
"2000","5 Einkommensstärkstes Quintil","Laendlicher Raum","70998.6","66127.5","617","10686","42335","90132","119207","201721","66849.61","75147.59","0","534522","68571","76486"
"2000","5 Einkommensstärkstes Quintil","Staedtischer Raum","72902.58","68905","2297","9918","40855","95977","130013","222907","70909.69","74895.47","0","533987","73156","76499"
"2001","1 Einkommensschwächstes Quintil","Laendlicher Raum","18122.38","14970.5","2945","35","1002","28195","41882","78532","17365.6","18879.16","0","300231","17073","19658"
"2001","1 Einkommensschwächstes Quintil","Staedtischer Raum","18209.16","14078.5","4332","0","1408","29144","41728","84961","17634.7","18783.62","0","213159","17653","19173"
"2001","2","Laendlicher Raum","28729.52","29949","2971","194","9363","43051","55127","82802","27999.62","29459.42","0","104940","31221","33229"
"2001","2","Staedtischer Raum","29860.26","30170.5","4676","208","10108","42513","54139","89901","29080.1","30640.42","0","476960","32380","33569"
"2001","3","Laendlicher Raum","34222.71","34511.5","2117","505","14651","50944","64094","95018","33200.24","35245.18","0","180348","36788","39206"
"2001","3","Staedtischer Raum","37758.26","38517","4188","767","17052","54316","70158","111535","36937.92","38578.6","0","223611","41220","42698"
"2001","4","Laendlicher Raum","47361.22","48828.5","1318","4977","30330","62772","81931","110712","45876.89","48845.55","0","188257","50930","54248"
"2001","4","Staedtischer Raum","47977.99","48136.5","3318","4330","29450","65179","80857","151342","46901.88","49054.1","0","429549","52240","54198"
"2001","5 Einkommensstärkstes Quintil","Laendlicher Raum","69861.59","68279.5","625","10667","43851","86585","120490","210116","65824.69","73898.49","0","526806","68797","72935"
"2001","5 Einkommensstärkstes Quintil","Staedtischer Raum","72114.08","69531","2238","7241","38825","94260","130542","221110","70010.09","74218.07","0","508450","72329","75898"
"2002","1 Einkommensschwächstes Quintil","Laendlicher Raum","19136.32","14513","2521","37","1500","30672","43303","99943","18384.24","19888.4","0","132714","15318","17453"
"2002","1 Einkommensschwächstes Quintil","Staedtischer Raum","19341.24","13211.5","3725","0","1320","30101","45561","92997","18560.97","20121.51","0","262723","16148","18360"
"2002","2","Laendlicher Raum","27181.47","26982","2494","161","4361","39500","52335","95418","26138.69","28224.25","0","294298","28572","30662"
"2002","2","Staedtischer Raum","29445.28","30309.5","4086","450","9600","42784","53911","97801","28734.96","30155.6","0","193186","31579","32766"
"2002","3","Laendlicher Raum","32710.37","34788","2091","416","14000","47911","57330","93057","31666.59","33754.15","0","124097","37388","39369"
"2002","3","Staedtischer Raum","34586.64","35912","3874","707","10934","50730","64850","95521","33747.73","35425.55","0","173192","39590","41600"
"2002","4","Laendlicher Raum","46011.25","46767","1848","3646","28707","59555","76747","133766","44575.49","47447.01","0","230917","51499","53461"
"2002","4","Staedtischer Raum","45476.89","45062.5","4011","3440","23412","63500","77345","135476","44326.07","46627.71","0","506890","54086","56392"
"2002","5 Einkommensstärkstes Quintil","Laendlicher Raum","76045.77","73238","1169","10160","38033","100469","136130","267284","73029.38","79062.16","0","423441","85800","90055"
"2002","5 Einkommensstärkstes Quintil","Staedtischer Raum","82331.92","71793.5","4297","10157","38980","106122","151007","334476","79870.45","84793.39","0","1022417","88279","91162"
"2003","1 Einkommensschwächstes Quintil","Laendlicher Raum","18512.64","13315","2342","12","997","29755","46619","85909","17664.41","19360.87","0","229779","14000","16315"
"2003","1 Einkommensschwächstes Quintil","Staedtischer Raum","17100.28","11755.5","3438","0","717","28395","41100","77945","16334.89","17865.67","0","373548","14435","16200"
"2003","2","Laendlicher Raum","26389.9","26312","2314","173","3964","39618","54316","93902","25455.28","27324.52","0","175172","28169","30467"
"2003","2","Staedtischer Raum","28681.39","29769.5","3812","246","8202","41875","54850","85896","27933.35","29429.43","0","158881","31195","32853"
"2003","3","Laendlicher Raum","34877.29","36893.5","2167","300","9334","51054","64431","116653","33746.61","36007.97","0","167761","38300","40750"
"2003","3","Staedtischer Raum","35965.67","38070.5","3965","620","11143","53540","66519","103650","35088.52","36842.82","0","321951","41158","42811"
"2003","4","Laendlicher Raum","47257.64","47905","1768","3159","29414","63260","79011","137658","45702.1","48813.18","0","295611","53850","56422"
"2003","4","Staedtischer Raum","46835.38","46134","4070","4468","24510","64274","80050","149675","45777.7","47893.06","0","336338","54750","56952"
"2003","5 Einkommensstärkstes Quintil","Laendlicher Raum","75768.1","70933.5","1049","10023","45702","98010","134917","256006","72517.45","79018.75","36","533482","85584","89031"
"2003","5 Einkommensstärkstes Quintil","Staedtischer Raum","82028.61","75608","3867","6049","39474","106401","151646","327349","79538.83","84518.39","0","1147759","89511","92849"
"2004","1 Einkommensschwächstes Quintil","Laendlicher Raum","17717.36","12039.5","2240","22","1026","29282","41904","77752","16922.05","18512.67","0","129947","13128","15470"
"2004","1 Einkommensschwächstes Quintil","Staedtischer Raum","17208.66","9565.5","3325","0","1200","26951","41844","102000","16474.98","17942.34","0","162000","11800","14060"
"2004","2","Laendlicher Raum","26853.23","27344.5","2208","184","3030","41736","53546","89400","25759.6","27946.86","0","242774","28704","30601"
"2004","2","Staedtischer Raum","29698.09","31230","3715","239","9405","43695","55200","87136","28946.45","30449.73","0","374786","31703","33135"
"2004","3","Laendlicher Raum","33992.31","35094.5","2111","315","9925","51667","63935","90632","32889.72","35094.9","0","147045","36977","39598"
"2004","3","Staedtischer Raum","34026.04","35304","3776","480","8630","50880","63623","101792","33141.04","34911.04","0","258045","39654","41491"
"2004","4","Laendlicher Raum","46075.48","46662.5","1722","2990","27345","63961","75505","138340","44521.37","47629.59","0","373351","52663","55963"
"2004","4","Staedtischer Raum","44715.05","45425","3965","3245","21759","63613","78556","125080","43668.22","45761.88","0","489167","53176","55530"
"2004","5 Einkommensstärkstes Quintil","Laendlicher Raum","81137.02","65156.5","1085","12031","38689","91525","121003","265915","69540.31","92733.73","0","4126742","82832","88965"
"2004","5 Einkommensstärkstes Quintil","Staedtischer Raum","82148.28","74242","3784","9600","45200","105951","149819","283929","79653.78","84642.78","0","1772709","87844","91611"
"2005","1 Einkommensschwächstes Quintil","Laendlicher Raum","18987.3","10965.5","2197","15","918","26030","41434","66860","13054.84","24919.76","0","4678880","12202","14593"
"2005","1 Einkommensschwächstes Quintil","Staedtischer Raum","16761.38","10160.5","3190","0","800","26339","43679","87533","15966.75","17556.01","0","238708","11435","14037"
"2005","2","Laendlicher Raum","26731.81","26896","2069","150","4544","40403","53069","93115","25697.83","27765.79","0","144533","29036","30918"
"2005","2","Staedtischer Raum","27560.88","28143","3425","186","5153","40619","52818","97189","26789.76","28332","0","143896","30608","32100"
"2005","3","Laendlicher Raum","34253.32","35193.5","1941","300","9870","51061","64556","118734","33107.53","35399.11","0","136108","36190","39430"
"2005","3","Staedtischer Raum","34626.27","37390","3598","502","10427","50500","62504","94842","33789.75","35462.79","0","187682","39374","41447"
"2005","4","Laendlicher Raum","46371.71","48377.5","1671","3204","27847","63924","81031","129403","44936.17","47807.25","0","143043","51461","54150"
"2005","4","Staedtischer Raum","45465.86","45814","3784","3496","20401","64493","80274","125096","44398.39","46533.33","0","308031","53800","55901"
"2005","5 Einkommensstärkstes Quintil","Laendlicher Raum","71677.67","69212","1076","9420","40153","95200","126562","226852","68557.37","74797.97","11","346045","79578","85027"
"2005","5 Einkommensstärkstes Quintil","Staedtischer Raum","78851","72836","3755","9109","44017","101946","139685","279618","76539.83","81162.17","0","1151966","86090","89581"
"2006","1 Einkommensschwächstes Quintil","Laendlicher Raum","16017.53","8247","2428","0","500","23401","40286","72800","14144.07","17890.99","0","1511578","9840","12470"
"2006","1 Einkommensschwächstes Quintil","Staedtischer Raum","13950.37","7051.5","3290","0","191","21639","36147","75265","13280.34","14620.4","0","158748","7800","10045"
"2006","2","Laendlicher Raum","24806.29","23694.5","2285","116","3262","38355","50373","84440","23957.66","25654.92","0","144200","25833","29238"
"2006","2","Staedtischer Raum","26818.27","27580.5","3644","185","5783","40499","52396","83051","26089.37","27547.17","0","236071","29065","31115"
"2006","3","Laendlicher Raum","33893.85","35478","2183","244","7692","49755","64309","120483","32771.09","35016.61","0","147255","38513","40150"
"2006","3","Staedtischer Raum","35618.33","37507","3731","380","9258","51831","64804","110288","34585.05","36651.61","0","583084","39366","41397"
"2006","4","Laendlicher Raum","45405.24","47319.5","1828","2700","21924","62613","78995","139043","43950.79","46859.69","0","173000","51155","54342"
"2006","4","Staedtischer Raum","44774.2","45400.5","4230","2413","22660","63977","80022","125411","43831.22","45717.18","0","264951","51390","53490"
"2006","5 Einkommensstärkstes Quintil","Laendlicher Raum","75997.21","67929","1129","9800","36210","95996","143211","260068","72006","79988.42","0","943431","75516","80440"
"2006","5 Einkommensstärkstes Quintil","Staedtischer Raum","83002.48","75692","3920","8300","45100","106022","143981","324200","80408.67","85596.29","0","1590901","85508","88516"
"2007","1 Einkommensschwächstes Quintil","Laendlicher Raum","16101.52","7604","2034","0","366","27154","41607","77863","15262.92","16940.12","0","116650","9603","12175"
"2007","1 Einkommensschwächstes Quintil","Staedtischer Raum","14743.98","7126","2862","0","240","22233","37800","90909","13894.07","15593.89","0","216000","8388","9882"
"2007","2","Laendlicher Raum","24684.66","21990","2185","162","2783","37650","51107","103852","23721.56","25647.76","0","131877","24026","27127"
"2007","2","Staedtischer Raum","27094.46","26878.5","3228","176","3878","41558","55234","94865","26235.45","27953.47","0","250339","28520","30754"
"2007","3","Laendlicher Raum","33101.48","35205","2100","253","7241","49717","64838","90090","32016.22","34186.74","0","118080","37637","40055"
"2007","3","Staedtischer Raum","34618.59","35714.5","3505","532","9213","51381","65157","98511","33624.84","35612.34","0","606785","38669","40894"
"2007","4","Laendlicher Raum","48268.15","47891.5","1744","4673","28941","63238","83305","189800","46499.75","50036.55","0","381031","51772","54620"
"2007","4","Staedtischer Raum","46094.64","46131.5","3992","2653","23383","63204","83754","141093","44892.03","47297.25","0","535086","51899","53500"
"2007","5 Einkommensstärkstes Quintil","Laendlicher Raum","73512.42","72235.5","1098","11807","37506","93608","131857","242398","70082.91","76941.93","0","452449","78478","83288"
"2007","5 Einkommensstärkstes Quintil","Staedtischer Raum","83908.6","76520.5","3867","13243","47615","106139","144000","345460","81566.13","86251.07","0","867636","85608","89098"
"2008","1 Einkommensschwächstes Quintil","Laendlicher Raum","16195.21","8210","1775","0","337","25205","47000","83967","15296.94","17093.48","0","124425","9300","11727"
"2008","1 Einkommensschwächstes Quintil","Staedtischer Raum","15362.45","7487.5","2509","0","399","22890","41400","97497","14499.14","16225.76","0","222430","9200","11145"
"2008","2","Laendlicher Raum","23322.66","21264.5","1869","145","2567","36550","51888","87397","22326.42","24318.9","0","113893","23312","25587"
"2008","2","Staedtischer Raum","26278.67","26676","2807","129","3954","39905","50599","104886","25376.98","27180.36","0","155160","28222","30435"
"2008","3","Laendlicher Raum","33341.59","35693.5","1958","302","6100","50091","62212","108000","32185.96","34497.22","0","177560","36519","38370"
"2008","3","Staedtischer Raum","34587.98","35214.5","3441","477","8827","52446","67622","93910","33552.32","35623.64","0","610934","38600","40336"
"2008","4","Laendlicher Raum","48627.68","48360","1857","4329","30160","65130","82427","166006","47125.67","50129.69","0","342978","49115","52111"
"2008","4","Staedtischer Raum","45667.82","45886.5","3691","2700","22632","64828","80496","135342","44500.52","46835.12","0","370013","50603","52829"
"2008","5 Einkommensstärkstes Quintil","Laendlicher Raum","87770.71","73812","1104","16702","43900","104600","148528","255753","79917.55","95623.87","0","2401029","79008","84987"
"2008","5 Einkommensstärkstes Quintil","Staedtischer Raum","84344.84","74331","3866","12594","48458","105865","150093","331280","81984.47","86705.21","0","1205830","84882","87690"
"2009","1 Einkommensschwächstes Quintil","Laendlicher Raum","15727.85","9275.5","1543","0","491","26128","43341","71905","14800.65","16655.05","0","93356","8500","11484"
"2009","1 Einkommensschwächstes Quintil","Staedtischer Raum","14993.16","8367.5","2235","0","539","22756","41059","82870","14158.65","15827.67","0","151577","9513","11220"
"2009","2","Laendlicher Raum","24170.35","24046","1739","101","2053","39106","50455","80797","23184.51","25156.19","0","113463","24168","26742"
"2009","2","Staedtischer Raum","28303.58","26564","2569","136","3282","41435","51634","121509","26340.33","30266.83","0","992906","28185","30170"
"2009","3","Laendlicher Raum","32979.04","33831","1935","223","7219","50048","65410","96514","31845.44","34112.64","0","163224","36400","38418"
"2009","3","Staedtischer Raum","34761.17","35181","2939","445","6648","50951","68946","115710","33671.53","35850.81","0","263791","38213","40393"
"2009","4","Laendlicher Raum","45386.9","45173.5","1755","3720","25272","61610","78091","131119","43847.76","46926.04","0","480000","48783","51248"
"2009","4","Staedtischer Raum","45720.39","45177.5","3598","2809","20605","66214","84138","139752","44652.18","46788.6","0","318650","49648","52416"
"2009","5 Einkommensstärkstes Quintil","Laendlicher Raum","78937.24","74763.5","1210","22000","44848","104453","149307","230411","74900.87","82973.61","0","1220426","78877","85108"
"2009","5 Einkommensstärkstes Quintil","Staedtischer Raum","81751.29","74559.5","3698","12840","44876","103044","143606","295379","79167.71","84334.87","0","1142132","84078","87199"
"2010","1 Einkommensschwächstes Quintil","Laendlicher Raum","15150.09","7690","3255","0","790","22421","39677","79041","14529.01","15771.17","0","129988","10260","12100"
"2010","1 Einkommensschwächstes Quintil","Staedtischer Raum","12456.89","6362.5","4878","0","197","18242","33000","75289","11914.87","12998.91","0","207666","9302","10411"
"2010","2","Laendlicher Raum","22294.06","20909.5","3310","74","2148","35718","47798","78169","21686.69","22901.43","0","116554","26675","27961"
"2010","2","Staedtischer Raum","23937.45","21139.5","5049","135","3432","36850","51155","93071","23343.49","24531.41","0","189791","27166","28194"
"2010","3","Laendlicher Raum","31961.91","32815","2727","196","4113","48009","61245","141462","31066.8","32857.02","0","150456","38750","40614"
"2010","3","Staedtischer Raum","33886.16","34795.5","4494","450","6888","49830","69203","102357","33062.85","34709.47","0","414744","39957","41100"
"2010","4","Laendlicher Raum","43622.11","45035.5","2374","2459","25049","61304","74997","115308","42494.69","44749.53","0","174323","49494","51800"
"2010","4","Staedtischer Raum","45836.34","45393.5","4931","2309","19857","64630","86479","139690","44890.24","46782.44","0","352708","53630","55500"
"2010","5 Einkommensstärkstes Quintil","Laendlicher Raum","73020.42","65992.5","1476","13902","43884","91919","138136","225034","70260.7","75780.14","0","515293","75169","81901"
"2010","5 Einkommensstärkstes Quintil","Staedtischer Raum","79961.87","74044","4974","10879","43732","104094","135988","317871","78038.33","81885.41","0","1002277","84782","88074"
"2011","1 Einkommensschwächstes Quintil","Laendlicher Raum","15555.49","7798","3582","0","500","23396","42600","89433","14921.24","16189.74","0","180883","9258","10566"
"2011","1 Einkommensschwächstes Quintil","Staedtischer Raum","15970.22","6796","4995","0","235","22586","41707","106346","15225.71","16714.73","0","650607","8200","9406"
"2011","2","Laendlicher Raum","23655.88","21229.5","3670","60","1496","36773","51903","92571","23000.84","24310.92","0","195577","26553","27819"
"2011","2","Staedtischer Raum","24513.21","19990","5599","72","2698","37084","52200","109000","23788.6","25237.82","0","446684","25710","27270"
"2011","3","Laendlicher Raum","31710.73","31862.5","3487","223","6722","46636","60587","108600","30914.11","32507.35","0","252700","37100","38963"
"2011","3","Staedtischer Raum","32488.16","31191","5258","237","6361","49936","66086","110359","31797.76","33178.56","0","194824","37100","38410"
"2011","4","Laendlicher Raum","46357.29","46484.5","3123","3325","26287","62762","78052","169074","45249.46","47465.12","0","345420","50600","53168"
"2011","4","Staedtischer Raum","47446.48","47636.5","6173","3600","23650","67189","87326","136401","46669.55","48223.41","0","400328","52504","54319"
"2011","5 Einkommensstärkstes Quintil","Laendlicher Raum","79226.35","71098.5","1959","21600","49880","96054","134850","271900","76681.33","81771.37","0","511036","75200","78970"
"2011","5 Einkommensstärkstes Quintil","Staedtischer Raum","81119.24","73696.5","6155","11572","45600","104576","138966","314510","79290.78","82947.7","0","978071","82605","85052"
"2012","1 Einkommensschwächstes Quintil","Laendlicher Raum","13662.21","6187.5","2954","0","184","21993","36670","76844","13009.12","14315.3","0","128000","7499","8863"
"2012","1 Einkommensschwächstes Quintil","Staedtischer Raum","14080.76","6243","4183","0","174","20467","38036","78165","13511.75","14649.77","0","162553","8106","9040"
"2012","2","Laendlicher Raum","23792.94","19791","3538","72","2421","35919","51775","108531","23061.65","24524.23","0","304886","25100","27043"
"2012","2","Staedtischer Raum","24442.68","19883","5033","54","3164","37621","51974","114000","23794.93","25090.43","0","447350","24780","25957"
"2012","3","Laendlicher Raum","29880.65","30318","3588","176","4319","45700","60704","99577","29109.7","30651.6","0","148557","37355","38845"
"2012","3","Staedtischer Raum","32006.98","32086.5","5254","206","6091","49275","62938","101340","31255.68","32758.28","0","460272","38220","39923"
"2012","4","Laendlicher Raum","46592.55","46155","3194","2620","27474","62560","76088","183459","45567.2","47617.9","0","217536","50512","52527"
"2012","4","Staedtischer Raum","46261.47","46126","6127","2345","20900","64646","85138","137680","45179.26","47343.68","0","1241378","52005","53692"
"2012","5 Einkommensstärkstes Quintil","Laendlicher Raum","74599.83","72644.5","2180","16220","45129","96057","131708","213803","72380.96","76818.7","0","524667","76713","81057"
"2012","5 Einkommensstärkstes Quintil","Staedtischer Raum","83880.81","76441.5","6354","12052","47408","104788","142299","304834","81608.01","86153.61","0","2620428","84329","86957"
"2013","1 Einkommensschwächstes Quintil","Laendlicher Raum","13449.66","5945","3119","0","210","21188","36367","80119","12765.14","14134.18","0","171311","8214","9648"
"2013","1 Einkommensschwächstes Quintil","Staedtischer Raum","14218.32","6873.5","5662","0","110","20964","36972","84567","13741.01","14695.63","0","146505","9901","11042"
"2013","2","Laendlicher Raum","25323.91","21719","3495","80","4434","37270","56419","109121","24655.12","25992.7","0","124078","26161","28123"
"2013","2","Staedtischer Raum","23434.84","19358.5","6124","50","3000","36930","50671","95196","22901.05","23968.63","0","161342","25557","26840"
"2013","3","Laendlicher Raum","29836.16","28016","3557","163","4133","47100","60963","101105","28984.87","30687.45","0","219181","36480","38380"
"2013","3","Staedtischer Raum","32837.75","31262.5","5789","200","6585","48585","66250","107198","31942.47","33733.03","0","737306","38686","40120"
"2013","4","Laendlicher Raum","44767.8","45415","3665","2505","25929","61400","77882","132531","43832.27","45703.33","0","234760","51743","53694"
"2013","4","Staedtischer Raum","45800.86","45581","6893","2616","19370","65419","84989","144539","45053.76","46547.96","0","270596","52272","53774"
"2013","5 Einkommensstärkstes Quintil","Laendlicher Raum","75163.49","69856.5","2315","8887","47374","92600","132216","237885","72634.8","77692.18","0","634436","74997","79120"
"2013","5 Einkommensstärkstes Quintil","Staedtischer Raum","84948.27","75807.5","7045","10528","47144","108123","145068","317127","82871.85","87024.69","0","1899593","84573","87670"
"2014","1 Einkommensschwächstes Quintil","Laendlicher Raum","13420.65","5970","2419","0","190","20757","36000","75150","12670.4","14170.9","0","144125","8550","9735"
"2014","1 Einkommensschwächstes Quintil","Staedtischer Raum","12507.11","5208","4122","0","68","18600","37462","66578","11923.43","13090.79","0","321673","7500","8986"
"2014","2","Laendlicher Raum","23351.81","19757.5","3012","100","3903","34872","48706","98441","22481.33","24222.29","0","254461","24319","26358"
"2014","2","Staedtischer Raum","21974.2","18365","4833","18","2529","34400","48250","93416","21385.16","22563.24","0","171860","24320","26000"
"2014","3","Laendlicher Raum","29230.3","27912.5","3147","87","2344","45420","61440","107055","28356.11","30104.49","0","245396","36414","38250"
"2014","3","Staedtischer Raum","32920.33","30465","5095","138","5311","49250","65398","149389","32200.64","33640.02","0","186472","38400","39750"
