year,bula_h,quintil_oecd_hh,pet_dog,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,North Rhine-Westphalia,5th Quintile,Yes,0.15298,86,582,0.12371,0.18225
2016,North Rhine-Westphalia,5th Quintile,No,0.84702,496,582,0.81775,0.87629
2016,Hesse,1st Quintile,No,0.84460,166,166,0.78932,0.89988
2016,Hesse,2nd Quintile,No,0.90495,167,167,0.86033,0.94956
2016,Hesse,3rd Quintile,Yes,0.22334,31,166,0.15979,0.28689
2016,Hesse,3rd Quintile,No,0.77666,135,166,0.71311,0.84021
2016,Hesse,4th Quintile,No,0.84231,146,146,0.78298,0.90163
2016,Hesse,5th Quintile,Yes,0.13823,39,253,0.09561,0.18084
2016,Hesse,5th Quintile,No,0.86177,214,253,0.81916,0.90439
2016,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.10784,33,194,0.06408,0.15160
2016,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.85494,161,194,0.80525,0.90462
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.88829,165,165,0.84008,0.93650
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.84702,130,130,0.78490,0.90914
2016,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.82880,124,124,0.76223,0.89537
2016,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.89007,134,134,0.83690,0.94323
2016,Baden-Wuerttemberg,1st Quintile,No,0.90734,201,201,0.86715,0.94752
2016,Baden-Wuerttemberg,2nd Quintile,Yes,0.12153,40,300,0.08450,0.15857
2016,Baden-Wuerttemberg,2nd Quintile,No,0.87847,260,300,0.84143,0.91550
2016,Baden-Wuerttemberg,3rd Quintile,Yes,0.09153,40,331,0.06042,0.12265
2016,Baden-Wuerttemberg,3rd Quintile,No,0.90847,291,331,0.87735,0.93958
2016,Baden-Wuerttemberg,4th Quintile,Yes,0.09634,32,356,0.06564,0.12703
2016,Baden-Wuerttemberg,4th Quintile,No,0.90366,324,356,0.87297,0.93436
2016,Baden-Wuerttemberg,5th Quintile,Yes,0.11515,48,414,0.08436,0.14593
2016,Baden-Wuerttemberg,5th Quintile,No,0.88485,366,414,0.85407,0.91564
2016,Bavaria,1st Quintile,Yes,0.07160,36,368,0.04522,0.09798
2016,Bavaria,1st Quintile,No,0.90873,332,368,0.87926,0.93819
2016,Bavaria,2nd Quintile,Yes,0.12862,60,496,0.09913,0.15811
2016,Bavaria,2nd Quintile,No,0.87138,436,496,0.84189,0.90087
2016,Bavaria,3rd Quintile,Yes,0.11571,56,447,0.08602,0.14539
2016,Bavaria,3rd Quintile,No,0.88429,391,447,0.85461,0.91398
2016,Bavaria,4th Quintile,Yes,0.09501,54,467,0.06838,0.12163
2016,Bavaria,4th Quintile,No,0.90499,413,467,0.87837,0.93162
2016,Bavaria,5th Quintile,Yes,0.08618,55,522,0.06209,0.11028
2016,Bavaria,5th Quintile,No,0.91382,467,522,0.88972,0.93791
2016,Berlin,1st Quintile,No,0.92278,135,135,0.87759,0.96798
2016,Berlin,2nd Quintile,No,0.99265,111,111,0.97669,1.00861
2016,Berlin,3rd Quintile,No,0.91623,107,107,0.86349,0.96897
2016,Berlin,4th Quintile,No,0.94960,116,116,0.90962,0.98958
2016,Berlin,5th Quintile,No,0.93374,100,100,0.88474,0.98274
2016,Brandenburg,1st Quintile,Yes,0.21693,34,135,0.14715,0.28672
2016,Brandenburg,1st Quintile,No,0.76519,101,135,0.69341,0.83696
2016,Brandenburg,2nd Quintile,No,0.85182,120,120,0.78798,0.91565
2016,Brandenburg,3rd Quintile,No,0.85066,105,105,0.78216,0.91917
2016,Brandenburg,4th Quintile,No,0.90066,66,66,0.82794,0.97338
2016,Brandenburg,5th Quintile,No,0.89923,58,58,0.82108,0.97738
2016,Mecklenburg-Western Pomerania,1st Quintile,No,0.77435,79,79,0.68158,0.86712
2016,Mecklenburg-Western Pomerania,2nd Quintile,No,0.89821,69,69,0.82635,0.97008
2016,Mecklenburg-Western Pomerania,3rd Quintile,No,0.88155,61,61,0.79978,0.96331
2016,Mecklenburg-Western Pomerania,4th Quintile,No,0.83828,34,34,0.71266,0.96391
2016,Saxony,1st Quintile,No,0.92135,193,193,0.88327,0.95943
2016,Saxony,2nd Quintile,No,0.89814,205,205,0.85664,0.93965
2016,Saxony,3rd Quintile,No,0.88717,186,186,0.84158,0.93276
2016,Saxony,4th Quintile,No,0.93068,116,116,0.88426,0.97711
2016,Saxony,5th Quintile,No,0.92826,76,76,0.86985,0.98666
2016,Saxony-Anhalt,1st Quintile,Yes,0.14254,33,161,0.08837,0.19671
2016,Saxony-Anhalt,1st Quintile,No,0.83404,128,161,0.77639,0.89169
2016,Saxony-Anhalt,2nd Quintile,Yes,0.29344,35,134,0.21605,0.37082
2016,Saxony-Anhalt,2nd Quintile,No,0.70656,99,134,0.62918,0.78395
2016,Saxony-Anhalt,3rd Quintile,No,0.85562,84,84,0.78000,0.93123
2016,Saxony-Anhalt,4th Quintile,No,0.70536,58,58,0.58701,0.82371
2016,Saxony-Anhalt,5th Quintile,No,0.77312,40,40,0.64168,0.90457
2016,Thuringa,1st Quintile,No,0.79650,118,118,0.72355,0.86945
2016,Thuringa,2nd Quintile,No,0.88787,123,123,0.83187,0.94386
2016,Thuringa,3rd Quintile,No,0.87380,97,97,0.80737,0.94023
2016,Thuringa,4th Quintile,No,0.83780,78,78,0.75546,0.92014
2016,Thuringa,5th Quintile,No,0.90768,47,47,0.82403,0.99134
2021,Schleswig-Holstein,1st Quintile,No,0.68943,62,62,0.57331,0.80555
2021,Schleswig-Holstein,2nd Quintile,No,0.87410,66,66,0.79346,0.95475
2021,Schleswig-Holstein,3rd Quintile,No,0.90568,61,61,0.83172,0.97963
2021,Schleswig-Holstein,4th Quintile,No,0.93587,76,76,0.88043,0.99132
2021,Schleswig-Holstein,5th Quintile,No,0.84726,83,83,0.76940,0.92513
2021,Hamburg,1st Quintile,No,0.85608,46,46,0.75353,0.95864
2021,Hamburg,2nd Quintile,No,0.97257,48,48,0.92588,1.01927
2021,Hamburg,3rd Quintile,No,0.99987,41,41,0.99631,1.00342
2021,Hamburg,4th Quintile,No,0.87102,40,40,0.76582,0.97621
2021,Hamburg,5th Quintile,No,0.98849,71,71,0.96350,1.01348
2021,Lower Saxony,1st Quintile,Yes,0.12300,34,194,0.07666,0.16933
2021,Lower Saxony,1st Quintile,No,0.83189,160,194,0.77913,0.88465
2021,Lower Saxony,2nd Quintile,Yes,0.09998,35,215,0.05979,0.14017
2021,Lower Saxony,2nd Quintile,No,0.89653,180,215,0.85572,0.93733
2021,Lower Saxony,3rd Quintile,Yes,0.16195,38,197,0.11037,0.21353
2021,Lower Saxony,3rd Quintile,No,0.83729,159,197,0.78561,0.88896
2021,Lower Saxony,4th Quintile,Yes,0.12565,42,203,0.07994,0.17136
2021,Lower Saxony,4th Quintile,No,0.87422,161,203,0.82849,0.91995
2021,Lower Saxony,5th Quintile,Yes,0.24411,53,253,0.19107,0.29714
2021,Lower Saxony,5th Quintile,No,0.75550,200,253,0.70243,0.80856
2021,North Rhine-Westphalia,1st Quintile,Yes,0.10644,51,454,0.07804,0.13484
2021,North Rhine-Westphalia,1st Quintile,No,0.84623,403,454,0.81301,0.87944
2021,North Rhine-Westphalia,2nd Quintile,Yes,0.14470,73,450,0.11216,0.17724
2021,North Rhine-Westphalia,2nd Quintile,No,0.84675,377,450,0.81343,0.88007
2021,North Rhine-Westphalia,3rd Quintile,Yes,0.13747,69,393,0.10338,0.17156
2021,North Rhine-Westphalia,3rd Quintile,No,0.86043,324,393,0.82613,0.89474
2021,North Rhine-Westphalia,4th Quintile,Yes,0.13289,62,415,0.10019,0.16559
2021,North Rhine-Westphalia,4th Quintile,No,0.86647,353,415,0.83370,0.89924
2021,North Rhine-Westphalia,5th Quintile,Yes,0.14325,113,570,0.11446,0.17203
2021,North Rhine-Westphalia,5th Quintile,No,0.85642,457,570,0.82761,0.88524
2021,Hesse,1st Quintile,No,0.74989,93,93,0.66139,0.83839
2021,Hesse,2nd Quintile,No,0.85112,85,85,0.77500,0.92725
2021,Hesse,3rd Quintile,No,0.90586,112,112,0.85154,0.96019
2021,Hesse,4th Quintile,No,0.79514,112,112,0.72006,0.87023
2021,Hesse,5th Quintile,Yes,0.12884,37,216,0.08406,0.17363
2021,Hesse,5th Quintile,No,0.83024,179,216,0.78005,0.88042
2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.75739,85,85,0.66572,0.84906
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.91286,94,94,0.85554,0.97018
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.86091,81,81,0.78508,0.93674
2021,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.85529,73,73,0.77403,0.93655
2021,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.86811,99,99,0.80111,0.93510
2021,Baden-Wuerttemberg,1st Quintile,No,0.92319,158,158,0.88154,0.96485
2021,Baden-Wuerttemberg,2nd Quintile,No,0.93740,175,175,0.90141,0.97340
2021,Baden-Wuerttemberg,3rd Quintile,No,0.86226,196,196,0.81389,0.91063
2021,Baden-Wuerttemberg,4th Quintile,No,0.89906,229,229,0.85996,0.93816
2021,Baden-Wuerttemberg,5th Quintile,Yes,0.09624,44,380,0.06655,0.12593
2021,Baden-Wuerttemberg,5th Quintile,No,0.90273,336,380,0.87290,0.93257
2021,Bavaria,1st Quintile,No,0.91001,220,220,0.87211,0.94791
2021,Bavaria,2nd Quintile,Yes,0.09128,41,348,0.06098,0.12158
2021,Bavaria,2nd Quintile,No,0.90534,307,348,0.87454,0.93615
2021,Bavaria,3rd Quintile,Yes,0.11868,49,312,0.08273,0.15462
2021,Bavaria,3rd Quintile,No,0.88024,263,312,0.84416,0.91633
2021,Bavaria,4th Quintile,Yes,0.13889,52,376,0.10388,0.17389
2021,Bavaria,4th Quintile,No,0.85975,324,376,0.82461,0.89490
2021,Bavaria,5th Quintile,Yes,0.11753,60,467,0.08829,0.14677
2021,Bavaria,5th Quintile,No,0.88213,407,467,0.85286,0.91141
2021,Berlin,1st Quintile,No,0.93301,114,114,0.88691,0.97910
2021,Berlin,2nd Quintile,No,0.91130,75,75,0.84652,0.97608
2021,Berlin,3rd Quintile,No,0.95904,89,89,0.91763,1.00045
2021,Berlin,4th Quintile,No,0.84928,97,97,0.77771,0.92085
2021,Berlin,5th Quintile,No,0.95760,136,136,0.92361,0.99159
2021,Brandenburg,1st Quintile,No,0.81669,71,71,0.72604,0.90733
2021,Brandenburg,2nd Quintile,No,0.84800,76,76,0.76675,0.92926
2021,Brandenburg,3rd Quintile,No,0.89407,68,68,0.82037,0.96776
2021,Brandenburg,4th Quintile,No,0.90954,69,69,0.84136,0.97772
2021,Brandenburg,5th Quintile,No,0.84796,73,73,0.76502,0.93090
2021,Mecklenburg-Western Pomerania,1st Quintile,No,0.81430,57,57,0.71245,0.91615
2021,Mecklenburg-Western Pomerania,2nd Quintile,No,0.92575,56,56,0.85646,0.99504
2021,Mecklenburg-Western Pomerania,3rd Quintile,No,0.77356,33,33,0.62855,0.91857
2021,Mecklenburg-Western Pomerania,4th Quintile,No,0.77923,31,31,0.63081,0.92765
2021,Mecklenburg-Western Pomerania,5th Quintile,No,0.86778,37,37,0.75713,0.97843
2021,Saxony,1st Quintile,No,0.88202,136,136,0.82760,0.93643
2021,Saxony,2nd Quintile,No,0.93324,158,158,0.89420,0.97229
2021,Saxony,3rd Quintile,No,0.94751,153,153,0.91206,0.98296
2021,Saxony,4th Quintile,No,0.87397,99,99,0.80827,0.93968
2021,Saxony,5th Quintile,No,0.87793,106,106,0.81531,0.94055
2021,Saxony-Anhalt,1st Quintile,No,0.76091,76,76,0.66438,0.85744
2021,Saxony-Anhalt,2nd Quintile,No,0.81786,68,68,0.72544,0.91028
2021,Saxony-Anhalt,3rd Quintile,No,0.83387,60,60,0.73890,0.92885
2021,Saxony-Anhalt,4th Quintile,No,0.79476,50,50,0.68168,0.90785
2021,Saxony-Anhalt,5th Quintile,No,0.74396,40,40,0.60698,0.88094
2021,Thuringa,1st Quintile,No,0.86230,83,83,0.78772,0.93689
2021,Thuringa,2nd Quintile,No,0.90053,83,83,0.83574,0.96531
2021,Thuringa,3rd Quintile,No,0.87848,57,57,0.79291,0.96406
2021,Thuringa,4th Quintile,No,0.95820,59,59,0.90669,1.00970
2021,Thuringa,5th Quintile,No,0.71522,53,53,0.59255,0.83789
