year,pgisced97,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Pre-primary Level,Not concerned at all,0.32926,225,644,0.29294,0.36558
2005,Primary Level,Very concerned,0.33994,75,234,0.27911,0.40076
2005,Primary Level,Somewhat concerned,0.38978,100,234,0.32715,0.45240
2005,Primary Level,Not concerned at all,0.23002,59,234,0.17598,0.28406
2005,Lower Secondary Level,Very concerned,0.41382,949,2360,0.39395,0.43370
2005,Lower Secondary Level,Somewhat concerned,0.39721,978,2360,0.37746,0.41695
2005,Lower Secondary Level,Not concerned at all,0.17253,433,2360,0.15728,0.18778
2005,Upper Secondary Level,Very concerned,0.44990,4475,10174,0.44023,0.45957
2005,Upper Secondary Level,Somewhat concerned,0.40125,4262,10174,0.39172,0.41077
2005,Upper Secondary Level,Not concerned at all,0.14004,1437,10174,0.13330,0.14679
2005,Post-secondary Non-tertiary Level,Very concerned,0.26850,315,1124,0.24258,0.29442
2005,Post-secondary Non-tertiary Level,Somewhat concerned,0.46644,535,1124,0.43726,0.49561
2005,Post-secondary Non-tertiary Level,Not concerned at all,0.26181,274,1124,0.23610,0.28752
2005,First Stage of Tertiary Education,Very concerned,0.40187,621,1551,0.37747,0.42628
2005,First Stage of Tertiary Education,Somewhat concerned,0.44816,687,1551,0.42340,0.47291
2005,First Stage of Tertiary Education,Not concerned at all,0.14156,243,1551,0.12421,0.15892
2005,Second Stage of Tertiary Education,Very concerned,0.23166,997,4141,0.21881,0.24452
2005,Second Stage of Tertiary Education,Somewhat concerned,0.46871,1936,4141,0.45351,0.48391
2005,Second Stage of Tertiary Education,Not concerned at all,0.29326,1208,4141,0.27939,0.30713
2006,Pre-primary Level,Very concerned,0.12211,74,396,0.08982,0.15440
2006,Pre-primary Level,Somewhat concerned,0.29413,174,396,0.24919,0.33907
2006,Pre-primary Level,Not concerned at all,0.21876,148,396,0.17799,0.25953
2006,Primary Level,Very concerned,0.27140,64,228,0.21356,0.32925
2006,Primary Level,Somewhat concerned,0.39024,90,228,0.32678,0.45370
2006,Primary Level,Not concerned at all,0.27848,74,228,0.22017,0.33680
2006,Lower Secondary Level,Very concerned,0.34177,842,2438,0.32294,0.36060
2006,Lower Secondary Level,Somewhat concerned,0.41272,1064,2438,0.39317,0.43226
2006,Lower Secondary Level,Not concerned at all,0.20531,532,2438,0.18927,0.22135
2006,Upper Secondary Level,Very concerned,0.39194,4286,10979,0.38281,0.40107
2006,Upper Secondary Level,Somewhat concerned,0.43287,4875,10979,0.42360,0.44214
2006,Upper Secondary Level,Not concerned at all,0.16239,1818,10979,0.15549,0.16929
2006,Post-secondary Non-tertiary Level,Very concerned,0.22996,291,1204,0.20618,0.25374
2006,Post-secondary Non-tertiary Level,Somewhat concerned,0.47808,587,1204,0.44985,0.50630
2006,Post-secondary Non-tertiary Level,Not concerned at all,0.27781,326,1204,0.25250,0.30312
2006,First Stage of Tertiary Education,Very concerned,0.34920,566,1639,0.32611,0.37228
2006,First Stage of Tertiary Education,Somewhat concerned,0.44276,744,1639,0.41870,0.46681
2006,First Stage of Tertiary Education,Not concerned at all,0.19850,329,1639,0.17918,0.21782
2006,Second Stage of Tertiary Education,Very concerned,0.21213,964,4558,0.20026,0.22400
2006,Second Stage of Tertiary Education,Somewhat concerned,0.43715,2082,4558,0.42274,0.45155
2006,Second Stage of Tertiary Education,Not concerned at all,0.34369,1512,4558,0.32990,0.35748
2007,Pre-primary Level,Very concerned,0.07775,63,338,0.04916,0.10635
2007,Pre-primary Level,Somewhat concerned,0.22195,138,338,0.17758,0.26632
2007,Pre-primary Level,Not concerned at all,0.21617,137,338,0.17222,0.26012
2007,Primary Level,Very concerned,0.25061,53,213,0.19227,0.30894
2007,Primary Level,Somewhat concerned,0.44690,91,213,0.37997,0.51383
2007,Primary Level,Not concerned at all,0.28166,69,213,0.22111,0.34221
2007,Lower Secondary Level,Very concerned,0.32639,722,2167,0.30665,0.34614
2007,Lower Secondary Level,Somewhat concerned,0.41594,955,2167,0.39518,0.43669
2007,Lower Secondary Level,Not concerned at all,0.22013,490,2167,0.20269,0.23758
2007,Upper Secondary Level,Very concerned,0.34586,3500,10232,0.33664,0.35508
2007,Upper Secondary Level,Somewhat concerned,0.44509,4658,10232,0.43546,0.45472
2007,Upper Secondary Level,Not concerned at all,0.19776,2074,10232,0.19005,0.20548
2007,Post-secondary Non-tertiary Level,Very concerned,0.19127,224,1163,0.16866,0.21389
2007,Post-secondary Non-tertiary Level,Somewhat concerned,0.49580,594,1163,0.46705,0.52455
2007,Post-secondary Non-tertiary Level,Not concerned at all,0.31007,345,1163,0.28348,0.33667
2007,First Stage of Tertiary Education,Very concerned,0.31778,477,1518,0.29435,0.34121
2007,First Stage of Tertiary Education,Somewhat concerned,0.43696,704,1518,0.41200,0.46192
2007,First Stage of Tertiary Education,Not concerned at all,0.22672,337,1518,0.20565,0.24779
2007,Second Stage of Tertiary Education,Very concerned,0.19154,851,4367,0.17987,0.20321
2007,Second Stage of Tertiary Education,Somewhat concerned,0.41303,1830,4367,0.39843,0.42764
2007,Second Stage of Tertiary Education,Not concerned at all,0.38754,1686,4367,0.37309,0.40199
2008,Pre-primary Level,Very concerned,0.11779,72,352,0.08407,0.15152
2008,Pre-primary Level,Somewhat concerned,0.21264,131,352,0.16983,0.25545
2008,Pre-primary Level,Not concerned at all,0.26008,149,352,0.21419,0.30598
2008,Primary Level,Very concerned,0.26730,43,183,0.20301,0.33160
2008,Primary Level,Somewhat concerned,0.40293,72,183,0.33167,0.47419
2008,Primary Level,Not concerned at all,0.32598,68,183,0.25788,0.39408
2008,Lower Secondary Level,Very concerned,0.28894,565,1996,0.26905,0.30883
2008,Lower Secondary Level,Somewhat concerned,0.42743,898,1996,0.40572,0.44914
2008,Lower Secondary Level,Not concerned at all,0.25203,533,1996,0.23297,0.27108
2008,Upper Secondary Level,Very concerned,0.30580,2934,9672,0.29662,0.31499
2008,Upper Secondary Level,Somewhat concerned,0.46105,4488,9672,0.45112,0.47099
2008,Upper Secondary Level,Not concerned at all,0.22390,2250,9672,0.21559,0.23220
2008,Post-secondary Non-tertiary Level,Very concerned,0.16597,181,1090,0.14387,0.18807
2008,Post-secondary Non-tertiary Level,Somewhat concerned,0.44269,504,1090,0.41319,0.47219
2008,Post-secondary Non-tertiary Level,Not concerned at all,0.38909,405,1090,0.36013,0.41805
2008,First Stage of Tertiary Education,Very concerned,0.26091,388,1408,0.23796,0.28386
2008,First Stage of Tertiary Education,Somewhat concerned,0.45501,654,1408,0.42899,0.48103
2008,First Stage of Tertiary Education,Not concerned at all,0.27756,366,1408,0.25416,0.30096
2008,Second Stage of Tertiary Education,Very concerned,0.14946,642,4178,0.13865,0.16027
2008,Second Stage of Tertiary Education,Somewhat concerned,0.40476,1745,4178,0.38987,0.41965
2008,Second Stage of Tertiary Education,Not concerned at all,0.44008,1791,4178,0.42503,0.45513
2009,Pre-primary Level,Very concerned,0.09825,43,309,0.06500,0.13149
2009,Pre-primary Level,Somewhat concerned,0.20980,112,309,0.16433,0.25527
2009,Pre-primary Level,Not concerned at all,0.31481,154,309,0.26294,0.36667
2009,Primary Level,Very concerned,0.18624,38,163,0.12629,0.24619
2009,Primary Level,Somewhat concerned,0.36348,60,163,0.28941,0.43755
2009,Primary Level,Not concerned at all,0.44254,65,163,0.36606,0.51903
2009,Lower Secondary Level,Very concerned,0.26770,460,1772,0.24708,0.28832
2009,Lower Secondary Level,Somewhat concerned,0.42067,792,1772,0.39768,0.44366
2009,Lower Secondary Level,Not concerned at all,0.27986,520,1772,0.25895,0.30077
2009,Upper Secondary Level,Very concerned,0.26158,2337,9010,0.25250,0.27065
2009,Upper Secondary Level,Somewhat concerned,0.45992,4155,9010,0.44962,0.47021
2009,Upper Secondary Level,Not concerned at all,0.26970,2518,9010,0.26054,0.27887
2009,Post-secondary Non-tertiary Level,Very concerned,0.15985,143,993,0.13704,0.18265
2009,Post-secondary Non-tertiary Level,Somewhat concerned,0.40326,420,993,0.37273,0.43379
2009,Post-secondary Non-tertiary Level,Not concerned at all,0.43444,430,993,0.40360,0.46529
2009,First Stage of Tertiary Education,Very concerned,0.22976,293,1318,0.20704,0.25248
2009,First Stage of Tertiary Education,Somewhat concerned,0.42500,590,1318,0.39830,0.45170
2009,First Stage of Tertiary Education,Not concerned at all,0.33377,435,1318,0.30830,0.35924
2009,Second Stage of Tertiary Education,Very concerned,0.10405,448,4018,0.09460,0.11349
2009,Second Stage of Tertiary Education,Somewhat concerned,0.36815,1520,4018,0.35323,0.38306
2009,Second Stage of Tertiary Education,Not concerned at all,0.52083,2050,4018,0.50538,0.53628
2010,Pre-primary Level,Very concerned,0.09384,61,412,0.06565,0.12203
2010,Pre-primary Level,Somewhat concerned,0.28216,152,412,0.23865,0.32567
2010,Pre-primary Level,Not concerned at all,0.28907,199,412,0.24524,0.33290
2010,Primary Level,Very concerned,0.26159,97,333,0.21432,0.30887
2010,Primary Level,Somewhat concerned,0.37986,129,333,0.32765,0.43207
2010,Primary Level,Not concerned at all,0.33103,107,333,0.28041,0.38165
2010,Lower Secondary Level,Very concerned,0.26895,670,2423,0.25129,0.28661
2010,Lower Secondary Level,Somewhat concerned,0.40602,1010,2423,0.38646,0.42558
2010,Lower Secondary Level,Not concerned at all,0.28936,743,2423,0.27131,0.30742
2010,Upper Secondary Level,Very concerned,0.26239,3068,11671,0.25441,0.27037
2010,Upper Secondary Level,Somewhat concerned,0.45028,5171,11671,0.44126,0.45931
2010,Upper Secondary Level,Not concerned at all,0.28010,3432,11671,0.27196,0.28825
2010,Post-secondary Non-tertiary Level,Very concerned,0.15245,262,1696,0.13534,0.16956
2010,Post-secondary Non-tertiary Level,Somewhat concerned,0.39417,694,1696,0.37091,0.41744
2010,Post-secondary Non-tertiary Level,Not concerned at all,0.44650,740,1696,0.42284,0.47017
2010,First Stage of Tertiary Education,Very concerned,0.21123,320,1605,0.19125,0.23121
2010,First Stage of Tertiary Education,Somewhat concerned,0.43085,724,1605,0.40662,0.45509
2010,First Stage of Tertiary Education,Not concerned at all,0.34759,561,1605,0.32428,0.37089
2010,Second Stage of Tertiary Education,Very concerned,0.11670,549,5345,0.10809,0.12531
2010,Second Stage of Tertiary Education,Somewhat concerned,0.34069,1834,5345,0.32798,0.35340
2010,Second Stage of Tertiary Education,Not concerned at all,0.53719,2962,5345,0.52382,0.55056
2011,Pre-primary Level,Very concerned,0.05559,42,311,0.03008,0.08109
2011,Pre-primary Level,Somewhat concerned,0.18331,126,311,0.14023,0.22638
2011,Pre-primary Level,Not concerned at all,0.22548,143,311,0.17896,0.27200
2011,Primary Level,Very concerned,0.19364,54,213,0.14045,0.24683
2011,Primary Level,Somewhat concerned,0.24639,74,213,0.18839,0.30440
2011,Primary Level,Not concerned at all,0.35420,85,213,0.28982,0.41858
2011,Lower Secondary Level,Very concerned,0.24341,566,2105,0.22507,0.26175
2011,Lower Secondary Level,Somewhat concerned,0.38263,935,2105,0.36186,0.40340
2011,Lower Secondary Level,Not concerned at all,0.24165,604,2105,0.22335,0.25994
2011,Upper Secondary Level,Very concerned,0.26311,2932,10347,0.25463,0.27160
2011,Upper Secondary Level,Somewhat concerned,0.41238,4671,10347,0.40290,0.42187
2011,Upper Secondary Level,Not concerned at all,0.23798,2744,10347,0.22978,0.24619
2011,Post-secondary Non-tertiary Level,Very concerned,0.14177,198,1187,0.12192,0.16162
2011,Post-secondary Non-tertiary Level,Somewhat concerned,0.37461,507,1187,0.34706,0.40216
2011,Post-secondary Non-tertiary Level,Not concerned at all,0.34615,482,1187,0.31907,0.37323
2011,First Stage of Tertiary Education,Very concerned,0.22362,331,1431,0.20202,0.24521
2011,First Stage of Tertiary Education,Somewhat concerned,0.41445,641,1431,0.38891,0.43998
2011,First Stage of Tertiary Education,Not concerned at all,0.29231,459,1431,0.26874,0.31588
2011,Second Stage of Tertiary Education,Very concerned,0.11278,605,4555,0.10360,0.12197
2011,Second Stage of Tertiary Education,Somewhat concerned,0.31715,1684,4555,0.30363,0.33067
2011,Second Stage of Tertiary Education,Not concerned at all,0.47096,2266,4555,0.45646,0.48546
2012,Pre-primary Level,Somewhat concerned,0.14452,85,250,0.10085,0.18820
2012,Pre-primary Level,Not concerned at all,0.24411,165,250,0.19076,0.29747
2012,Primary Level,Very concerned,0.17629,56,226,0.12649,0.22608
2012,Primary Level,Somewhat concerned,0.25755,82,226,0.20041,0.31469
2012,Primary Level,Not concerned at all,0.40315,88,226,0.33905,0.46725
2012,Lower Secondary Level,Very concerned,0.20489,480,2093,0.18760,0.22219
2012,Lower Secondary Level,Somewhat concerned,0.40570,937,2093,0.38466,0.42674
2012,Lower Secondary Level,Not concerned at all,0.26972,676,2093,0.25070,0.28874
2012,Upper Secondary Level,Very concerned,0.21171,2324,10218,0.20379,0.21963
2012,Upper Secondary Level,Somewhat concerned,0.41241,4571,10218,0.40287,0.42196
2012,Upper Secondary Level,Not concerned at all,0.29481,3323,10218,0.28597,0.30365
2012,Post-secondary Non-tertiary Level,Very concerned,0.11666,157,1198,0.09847,0.13485
2012,Post-secondary Non-tertiary Level,Somewhat concerned,0.32576,449,1198,0.29921,0.35231
2012,Post-secondary Non-tertiary Level,Not concerned at all,0.42784,592,1198,0.39981,0.45586
2012,First Stage of Tertiary Education,Very concerned,0.17534,245,1436,0.15567,0.19502
2012,First Stage of Tertiary Education,Somewhat concerned,0.35893,591,1436,0.33411,0.38375
2012,First Stage of Tertiary Education,Not concerned at all,0.40655,600,1436,0.38114,0.43197
2012,Second Stage of Tertiary Education,Very concerned,0.08456,426,4632,0.07655,0.09257
2012,Second Stage of Tertiary Education,Somewhat concerned,0.27033,1447,4632,0.25754,0.28312
2012,Second Stage of Tertiary Education,Not concerned at all,0.56139,2759,4632,0.54710,0.57568
2013,Pre-primary Level,Very concerned,0.04576,33,260,0.02031,0.07121
2013,Pre-primary Level,Somewhat concerned,0.11817,76,260,0.07886,0.15749
2013,Pre-primary Level,Not concerned at all,0.21354,151,260,0.16363,0.26345
2013,Primary Level,Very concerned,0.13550,55,187,0.08631,0.18468
2013,Primary Level,Somewhat concerned,0.18931,64,187,0.13301,0.24561
2013,Primary Level,Not concerned at all,0.25560,68,187,0.19291,0.31828
2013,Lower Secondary Level,Very concerned,0.22225,485,1830,0.20320,0.24131
2013,Lower Secondary Level,Somewhat concerned,0.31086,790,1830,0.28965,0.33207
2013,Lower Secondary Level,Not concerned at all,0.21818,555,1830,0.19925,0.23711
2013,Upper Secondary Level,Very concerned,0.22901,2458,9352,0.22049,0.23753
2013,Upper Secondary Level,Somewhat concerned,0.39388,4167,9352,0.38397,0.40378
2013,Upper Secondary Level,Not concerned at all,0.24456,2727,9352,0.23585,0.25327
2013,Post-secondary Non-tertiary Level,Very concerned,0.12141,160,1093,0.10204,0.14078
2013,Post-secondary Non-tertiary Level,Somewhat concerned,0.28304,425,1093,0.25632,0.30976
2013,Post-secondary Non-tertiary Level,Not concerned at all,0.35359,508,1093,0.32523,0.38194
2013,First Stage of Tertiary Education,Very concerned,0.19606,274,1317,0.17461,0.21751
2013,First Stage of Tertiary Education,Somewhat concerned,0.39977,577,1317,0.37331,0.42624
2013,First Stage of Tertiary Education,Not concerned at all,0.32795,466,1317,0.30258,0.35331
2013,Second Stage of Tertiary Education,Very concerned,0.09555,499,4447,0.08691,0.10419
2013,Second Stage of Tertiary Education,Somewhat concerned,0.28578,1538,4447,0.27250,0.29906
2013,Second Stage of Tertiary Education,Not concerned at all,0.47112,2410,4447,0.45645,0.48579
2014,Pre-primary Level,Very concerned,0.08796,66,444,0.06158,0.11433
2014,Pre-primary Level,Somewhat concerned,0.16802,153,444,0.13320,0.20284
2014,Pre-primary Level,Not concerned at all,0.29559,225,444,0.25310,0.33808
2014,Primary Level,Very concerned,0.27152,149,496,0.23234,0.31070
2014,Primary Level,Somewhat concerned,0.36413,190,496,0.32174,0.40652
2014,Primary Level,Not concerned at all,0.34566,157,496,0.30376,0.38756
2014,Lower Secondary Level,Very concerned,0.31994,966,3078,0.30346,0.33642
2014,Lower Secondary Level,Somewhat concerned,0.42814,1332,3078,0.41066,0.44563
2014,Lower Secondary Level,Not concerned at all,0.22279,780,3078,0.20809,0.23749
2014,Upper Secondary Level,Very concerned,0.31446,3884,12461,0.30631,0.32261
2014,Upper Secondary Level,Somewhat concerned,0.43793,5524,12461,0.42922,0.44665
2014,Upper Secondary Level,Not concerned at all,0.24116,3053,12461,0.23365,0.24867
2014,Post-secondary Non-tertiary Level,Very concerned,0.19168,395,2035,0.17458,0.20879
2014,Post-secondary Non-tertiary Level,Somewhat concerned,0.41802,872,2035,0.39659,0.43946
2014,Post-secondary Non-tertiary Level,Not concerned at all,0.38714,768,2035,0.36597,0.40831
2014,First Stage of Tertiary Education,Very concerned,0.26218,387,1588,0.24054,0.28382
2014,First Stage of Tertiary Education,Somewhat concerned,0.42590,715,1588,0.40157,0.45023
2014,First Stage of Tertiary Education,Not concerned at all,0.30859,486,1588,0.28587,0.33132
2014,Second Stage of Tertiary Education,Very concerned,0.12433,786,6200,0.11611,0.13254
