year,pgisced97,sampreg,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,First Stage of Tertiary Education,West,Not concerned at all,0.19236,103,565,0.15983,0.22489
1999,First Stage of Tertiary Education,East,Very concerned,0.40998,105,242,0.34788,0.47207
1999,First Stage of Tertiary Education,East,Somewhat concerned,0.44596,103,242,0.38320,0.50872
1999,First Stage of Tertiary Education,East,Not concerned at all,0.14407,34,242,0.09973,0.18840
1999,Second Stage of Tertiary Education,West,Very concerned,0.20225,208,1098,0.17848,0.22602
1999,Second Stage of Tertiary Education,West,Somewhat concerned,0.43791,496,1098,0.40855,0.46727
1999,Second Stage of Tertiary Education,West,Not concerned at all,0.35208,394,1098,0.32382,0.38035
1999,Second Stage of Tertiary Education,East,Very concerned,0.30261,247,856,0.27182,0.33340
1999,Second Stage of Tertiary Education,East,Somewhat concerned,0.48218,423,856,0.44869,0.51567
1999,Second Stage of Tertiary Education,East,Not concerned at all,0.21472,186,856,0.18719,0.24224
2000,Pre-primary Level,West,Very concerned,0.17833,62,344,0.13782,0.21884
2000,Pre-primary Level,West,Somewhat concerned,0.40863,143,344,0.35661,0.46065
2000,Pre-primary Level,West,Not concerned at all,0.38441,139,344,0.33293,0.43589
2000,Pre-primary Level,East,Somewhat concerned,0.60515,81,122,0.51806,0.69225
2000,Pre-primary Level,East,Not concerned at all,0.26365,41,122,0.18514,0.34215
2000,Primary Level,West,Very concerned,0.24247,81,371,0.19880,0.28614
2000,Primary Level,West,Somewhat concerned,0.36379,149,371,0.31477,0.41281
2000,Primary Level,West,Not concerned at all,0.36200,141,371,0.31303,0.41097
2000,Lower Secondary Level,West,Very concerned,0.30410,861,3005,0.28765,0.32056
2000,Lower Secondary Level,West,Somewhat concerned,0.44208,1339,3005,0.42432,0.45984
2000,Lower Secondary Level,West,Not concerned at all,0.23697,805,3005,0.22176,0.25217
2000,Lower Secondary Level,East,Very concerned,0.33912,187,499,0.29754,0.38070
2000,Lower Secondary Level,East,Somewhat concerned,0.40172,206,499,0.35866,0.44478
2000,Lower Secondary Level,East,Not concerned at all,0.23234,106,499,0.19524,0.26943
2000,Upper Secondary Level,West,Very concerned,0.32960,3087,9441,0.32012,0.33908
2000,Upper Secondary Level,West,Somewhat concerned,0.46264,4498,9441,0.45258,0.47270
2000,Upper Secondary Level,West,Not concerned at all,0.19532,1856,9441,0.18732,0.20332
2000,Upper Secondary Level,East,Very concerned,0.37671,1208,3219,0.35997,0.39345
2000,Upper Secondary Level,East,Somewhat concerned,0.43873,1468,3219,0.42158,0.45588
2000,Upper Secondary Level,East,Not concerned at all,0.17399,543,3219,0.16089,0.18709
2000,Post-secondary Non-tertiary Level,West,Very concerned,0.19123,200,986,0.16667,0.21579
2000,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.45052,447,986,0.41945,0.48159
2000,Post-secondary Non-tertiary Level,West,Not concerned at all,0.35090,339,986,0.32109,0.38070
2000,Post-secondary Non-tertiary Level,East,Very concerned,0.22980,32,97,0.14564,0.31396
2000,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.53995,65,97,0.44024,0.63965
2000,First Stage of Tertiary Education,West,Very concerned,0.28728,398,1359,0.26321,0.31134
2000,First Stage of Tertiary Education,West,Somewhat concerned,0.44249,627,1359,0.41608,0.46891
2000,First Stage of Tertiary Education,West,Not concerned at all,0.25509,334,1359,0.23191,0.27828
2000,First Stage of Tertiary Education,East,Very concerned,0.34402,182,504,0.30250,0.38554
2000,First Stage of Tertiary Education,East,Somewhat concerned,0.45984,234,504,0.41629,0.50340
2000,First Stage of Tertiary Education,East,Not concerned at all,0.19078,88,504,0.15644,0.22511
2000,Second Stage of Tertiary Education,West,Very concerned,0.15927,402,2489,0.14489,0.17365
2000,Second Stage of Tertiary Education,West,Somewhat concerned,0.40203,1035,2489,0.38277,0.42130
2000,Second Stage of Tertiary Education,West,Not concerned at all,0.41921,1052,2489,0.39982,0.43859
2000,Second Stage of Tertiary Education,East,Very concerned,0.23110,287,1284,0.20804,0.25417
2000,Second Stage of Tertiary Education,East,Somewhat concerned,0.45854,616,1284,0.43127,0.48580
2000,Second Stage of Tertiary Education,East,Not concerned at all,0.30476,381,1284,0.27958,0.32995
2001,Pre-primary Level,West,Very concerned,0.14488,55,380,0.10945,0.18032
2001,Pre-primary Level,West,Somewhat concerned,0.39247,153,380,0.34331,0.44163
2001,Pre-primary Level,West,Not concerned at all,0.44635,172,380,0.39630,0.49639
2001,Pre-primary Level,East,Somewhat concerned,0.53744,76,133,0.45238,0.62250
2001,Pre-primary Level,East,Not concerned at all,0.33411,57,133,0.25365,0.41458
2001,Primary Level,West,Very concerned,0.23938,54,292,0.19035,0.28840
2001,Primary Level,West,Somewhat concerned,0.44184,141,292,0.38478,0.49890
2001,Primary Level,West,Not concerned at all,0.30278,97,292,0.24999,0.35557
2001,Lower Secondary Level,West,Very concerned,0.26332,654,2594,0.24637,0.28028
2001,Lower Secondary Level,West,Somewhat concerned,0.45787,1203,2594,0.43869,0.47705
2001,Lower Secondary Level,West,Not concerned at all,0.26353,737,2594,0.24657,0.28049
2001,Lower Secondary Level,East,Very concerned,0.29491,128,444,0.25245,0.33737
2001,Lower Secondary Level,East,Somewhat concerned,0.44571,209,444,0.39942,0.49200
2001,Lower Secondary Level,East,Not concerned at all,0.24143,107,444,0.20157,0.28128
2001,Upper Secondary Level,West,Very concerned,0.26248,2272,8492,0.25312,0.27184
2001,Upper Secondary Level,West,Somewhat concerned,0.49178,4211,8492,0.48115,0.50242
2001,Upper Secondary Level,West,Not concerned at all,0.23491,2009,8492,0.22589,0.24392
2001,Upper Secondary Level,East,Very concerned,0.31881,970,2973,0.30205,0.33556
2001,Upper Secondary Level,East,Somewhat concerned,0.46811,1416,2973,0.45017,0.48605
2001,Upper Secondary Level,East,Not concerned at all,0.20182,587,2973,0.18739,0.21625
2001,Post-secondary Non-tertiary Level,West,Very concerned,0.17812,167,934,0.15357,0.20267
2001,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.44958,425,934,0.41766,0.48150
2001,Post-secondary Non-tertiary Level,West,Not concerned at all,0.36016,342,934,0.32936,0.39096
2001,Post-secondary Non-tertiary Level,East,Very concerned,0.22961,31,120,0.15405,0.30518
2001,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.39867,49,120,0.31070,0.48665
2001,Post-secondary Non-tertiary Level,East,Not concerned at all,0.36528,40,120,0.27876,0.45179
2001,First Stage of Tertiary Education,West,Very concerned,0.23783,280,1222,0.21395,0.26171
2001,First Stage of Tertiary Education,West,Somewhat concerned,0.48184,613,1222,0.45381,0.50987
2001,First Stage of Tertiary Education,West,Not concerned at all,0.26992,329,1222,0.24502,0.29482
2001,First Stage of Tertiary Education,East,Very concerned,0.31982,143,443,0.27634,0.36331
2001,First Stage of Tertiary Education,East,Somewhat concerned,0.48067,219,443,0.43409,0.52725
2001,First Stage of Tertiary Education,East,Not concerned at all,0.19951,81,443,0.16225,0.23676
2001,Second Stage of Tertiary Education,West,Very concerned,0.12293,289,2303,0.10951,0.13634
2001,Second Stage of Tertiary Education,West,Somewhat concerned,0.41935,948,2303,0.39919,0.43951
2001,Second Stage of Tertiary Education,West,Not concerned at all,0.44512,1066,2303,0.42482,0.46542
2001,Second Stage of Tertiary Education,East,Very concerned,0.18839,230,1213,0.16638,0.21041
2001,Second Stage of Tertiary Education,East,Somewhat concerned,0.44885,567,1213,0.42085,0.47685
2001,Second Stage of Tertiary Education,East,Not concerned at all,0.35514,416,1213,0.32820,0.38208
2002,Pre-primary Level,West,Very concerned,0.14363,68,450,0.11119,0.17607
2002,Pre-primary Level,West,Somewhat concerned,0.42383,183,450,0.37812,0.46954
2002,Pre-primary Level,West,Not concerned at all,0.40663,199,450,0.36120,0.45207
2002,Pre-primary Level,East,Somewhat concerned,0.46913,73,122,0.38021,0.55805
2002,Pre-primary Level,East,Not concerned at all,0.30302,49,122,0.22113,0.38490
2002,Primary Level,West,Very concerned,0.26302,53,260,0.20940,0.31664
2002,Primary Level,West,Somewhat concerned,0.37487,118,260,0.31591,0.43383
2002,Primary Level,West,Not concerned at all,0.33038,89,260,0.27310,0.38766
2002,Lower Secondary Level,West,Very concerned,0.28673,667,2440,0.26878,0.30468
2002,Lower Secondary Level,West,Somewhat concerned,0.48587,1177,2440,0.46603,0.50571
2002,Lower Secondary Level,West,Not concerned at all,0.21462,596,2440,0.19832,0.23091
2002,Lower Secondary Level,East,Very concerned,0.35740,153,418,0.31140,0.40340
2002,Lower Secondary Level,East,Somewhat concerned,0.46381,192,418,0.41595,0.51168
2002,Lower Secondary Level,East,Not concerned at all,0.17122,73,418,0.13506,0.20737
2002,Upper Secondary Level,West,Very concerned,0.32141,2644,8643,0.31156,0.33125
2002,Upper Secondary Level,West,Somewhat concerned,0.47730,4244,8643,0.46677,0.48783
2002,Upper Secondary Level,West,Not concerned at all,0.19243,1755,8643,0.18412,0.20074
2002,Upper Secondary Level,East,Very concerned,0.37341,1057,2849,0.35564,0.39117
2002,Upper Secondary Level,East,Somewhat concerned,0.45731,1339,2849,0.43902,0.47561
2002,Upper Secondary Level,East,Not concerned at all,0.15891,453,2849,0.14548,0.17234
2002,Post-secondary Non-tertiary Level,West,Very concerned,0.18435,188,1016,0.16049,0.20821
2002,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.46224,483,1016,0.43157,0.49291
2002,Post-secondary Non-tertiary Level,West,Not concerned at all,0.34398,345,1016,0.31476,0.37321
2002,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.37400,60,106,0.28144,0.46655
2002,Post-secondary Non-tertiary Level,East,Not concerned at all,0.44191,46,106,0.34692,0.53690
2002,First Stage of Tertiary Education,West,Very concerned,0.28053,330,1285,0.25596,0.30510
2002,First Stage of Tertiary Education,West,Somewhat concerned,0.47131,626,1285,0.44400,0.49861
2002,First Stage of Tertiary Education,West,Not concerned at all,0.24276,329,1285,0.21931,0.26621
2002,First Stage of Tertiary Education,East,Very concerned,0.34821,150,447,0.30399,0.39242
2002,First Stage of Tertiary Education,East,Somewhat concerned,0.45728,225,447,0.41104,0.50351
2002,First Stage of Tertiary Education,East,Not concerned at all,0.17946,72,447,0.14384,0.21507
2002,Second Stage of Tertiary Education,West,Very concerned,0.15205,481,3217,0.13964,0.16446
2002,Second Stage of Tertiary Education,West,Somewhat concerned,0.44113,1390,3217,0.42397,0.45829
2002,Second Stage of Tertiary Education,West,Not concerned at all,0.39915,1346,3217,0.38222,0.41607
2002,Second Stage of Tertiary Education,East,Very concerned,0.20629,255,1318,0.18444,0.22814
2002,Second Stage of Tertiary Education,East,Somewhat concerned,0.48355,643,1318,0.45656,0.51054
2002,Second Stage of Tertiary Education,East,Not concerned at all,0.30373,420,1318,0.27890,0.32857
2003,Pre-primary Level,West,Very concerned,0.15133,61,454,0.11833,0.18434
2003,Pre-primary Level,West,Somewhat concerned,0.42777,190,454,0.38221,0.47333
2003,Pre-primary Level,West,Not concerned at all,0.40428,203,454,0.35908,0.44947
2003,Pre-primary Level,East,Somewhat concerned,0.32063,58,133,0.24101,0.40026
2003,Pre-primary Level,East,Not concerned at all,0.40208,75,133,0.31843,0.48572
2003,Primary Level,West,Very concerned,0.25633,60,246,0.20166,0.31100
2003,Primary Level,West,Somewhat concerned,0.31602,94,246,0.25780,0.37424
2003,Primary Level,West,Not concerned at all,0.36569,92,246,0.30538,0.42600
2003,Lower Secondary Level,West,Very concerned,0.28406,618,2284,0.26556,0.30256
2003,Lower Secondary Level,West,Somewhat concerned,0.47147,1080,2284,0.45099,0.49195
2003,Lower Secondary Level,West,Not concerned at all,0.22556,586,2284,0.20841,0.24270
2003,Lower Secondary Level,East,Very concerned,0.27415,117,406,0.23070,0.31759
2003,Lower Secondary Level,East,Somewhat concerned,0.49002,202,406,0.44133,0.53871
2003,Lower Secondary Level,East,Not concerned at all,0.22699,87,406,0.18619,0.26779
2003,Upper Secondary Level,West,Very concerned,0.30145,2360,8233,0.29154,0.31136
2003,Upper Secondary Level,West,Somewhat concerned,0.46943,3926,8233,0.45865,0.48021
2003,Upper Secondary Level,West,Not concerned at all,0.22080,1947,8233,0.21184,0.22977
2003,Upper Secondary Level,East,Very concerned,0.33048,907,2794,0.31304,0.34793
2003,Upper Secondary Level,East,Somewhat concerned,0.47803,1376,2794,0.45951,0.49656
2003,Upper Secondary Level,East,Not concerned at all,0.18805,511,2794,0.17356,0.20254
2003,Post-secondary Non-tertiary Level,West,Very concerned,0.19322,188,1001,0.16875,0.21769
2003,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.45872,469,1001,0.42784,0.48961
2003,Post-secondary Non-tertiary Level,West,Not concerned at all,0.33562,344,1001,0.30635,0.36489
2003,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.48581,72,117,0.39486,0.57676
2003,Post-secondary Non-tertiary Level,East,Not concerned at all,0.35172,45,117,0.26483,0.43862
2003,First Stage of Tertiary Education,West,Very concerned,0.27924,324,1229,0.25415,0.30433
2003,First Stage of Tertiary Education,West,Somewhat concerned,0.45307,583,1229,0.42523,0.48091
2003,First Stage of Tertiary Education,West,Not concerned at all,0.26122,322,1229,0.23665,0.28579
2003,First Stage of Tertiary Education,East,Very concerned,0.30113,137,452,0.25879,0.34347
2003,First Stage of Tertiary Education,East,Somewhat concerned,0.51131,231,452,0.46517,0.55744
2003,First Stage of Tertiary Education,East,Not concerned at all,0.18756,84,452,0.15153,0.22359
2003,Second Stage of Tertiary Education,West,Very concerned,0.14331,418,3044,0.13086,0.15576
2003,Second Stage of Tertiary Education,West,Somewhat concerned,0.43287,1294,3044,0.41527,0.45048
2003,Second Stage of Tertiary Education,West,Not concerned at all,0.41604,1332,3044,0.39852,0.43355
2003,Second Stage of Tertiary Education,East,Very concerned,0.17343,213,1283,0.15271,0.19416
2003,Second Stage of Tertiary Education,East,Somewhat concerned,0.49916,627,1283,0.47179,0.52653
2003,Second Stage of Tertiary Education,East,Not concerned at all,0.31906,443,1283,0.29354,0.34457
2004,Pre-primary Level,West,Very concerned,0.20776,86,470,0.17104,0.24448
2004,Pre-primary Level,West,Somewhat concerned,0.41962,204,470,0.37495,0.46428
2004,Pre-primary Level,West,Not concerned at all,0.35955,180,470,0.31612,0.40298
2004,Pre-primary Level,East,Very concerned,0.23460,34,164,0.16955,0.29966
2004,Pre-primary Level,East,Somewhat concerned,0.40378,70,164,0.32845,0.47910
2004,Pre-primary Level,East,Not concerned at all,0.35649,60,164,0.28296,0.43002
2004,Primary Level,West,Very concerned,0.33285,60,225,0.27114,0.39456
2004,Primary Level,West,Somewhat concerned,0.31608,84,225,0.25519,0.37697
2004,Primary Level,West,Not concerned at all,0.30682,81,225,0.24643,0.36722
2004,Lower Secondary Level,West,Very concerned,0.32691,684,2160,0.30712,0.34669
2004,Lower Secondary Level,West,Somewhat concerned,0.43932,984,2160,0.41838,0.46025
2004,Lower Secondary Level,West,Not concerned at all,0.21098,492,2160,0.19377,0.22819
2004,Lower Secondary Level,East,Very concerned,0.41099,144,368,0.36066,0.46133
2004,Lower Secondary Level,East,Somewhat concerned,0.38960,146,368,0.33971,0.43950
2004,Lower Secondary Level,East,Not concerned at all,0.19625,78,368,0.15562,0.23688
2004,Upper Secondary Level,West,Very concerned,0.36225,2835,7985,0.35170,0.37279
2004,Upper Secondary Level,West,Somewhat concerned,0.45138,3656,7985,0.44047,0.46230
2004,Upper Secondary Level,West,Not concerned at all,0.17825,1494,7985,0.16986,0.18665
2004,Upper Secondary Level,East,Very concerned,0.40353,1071,2727,0.38511,0.42195
2004,Upper Secondary Level,East,Somewhat concerned,0.41708,1200,2727,0.39857,0.43559
2004,Upper Secondary Level,East,Not concerned at all,0.16775,456,2727,0.15372,0.18177
2004,Post-secondary Non-tertiary Level,West,Very concerned,0.23420,235,996,0.20789,0.26052
2004,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.46355,483,996,0.43257,0.49454
2004,Post-secondary Non-tertiary Level,West,Not concerned at all,0.28921,278,996,0.26104,0.31739
2004,Post-secondary Non-tertiary Level,East,Very concerned,0.22677,37,150,0.15953,0.29401
2004,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.42935,68,150,0.34987,0.50883
2004,Post-secondary Non-tertiary Level,East,Not concerned at all,0.34041,45,150,0.26433,0.41650
2004,First Stage of Tertiary Education,West,Very concerned,0.32598,368,1199,0.29944,0.35253
2004,First Stage of Tertiary Education,West,Somewhat concerned,0.46062,558,1199,0.43239,0.48884
2004,First Stage of Tertiary Education,West,Not concerned at all,0.20568,273,1199,0.18279,0.22857
2004,First Stage of Tertiary Education,East,Very concerned,0.36543,155,432,0.31996,0.41089
2004,First Stage of Tertiary Education,East,Somewhat concerned,0.47941,206,432,0.43224,0.52657
2004,First Stage of Tertiary Education,East,Not concerned at all,0.14766,71,432,0.11417,0.18116
2004,Second Stage of Tertiary Education,West,Very concerned,0.21555,560,3005,0.20085,0.23026
2004,Second Stage of Tertiary Education,West,Somewhat concerned,0.41998,1324,3005,0.40233,0.43763
2004,Second Stage of Tertiary Education,West,Not concerned at all,0.36020,1121,3005,0.34303,0.37737
2004,Second Stage of Tertiary Education,East,Very concerned,0.26537,312,1274,0.24111,0.28962
2004,Second Stage of Tertiary Education,East,Somewhat concerned,0.46648,618,1274,0.43908,0.49389
2004,Second Stage of Tertiary Education,East,Not concerned at all,0.26681,344,1274,0.24251,0.29111
2005,Pre-primary Level,West,Very concerned,0.20584,97,497,0.17026,0.24142
2005,Pre-primary Level,West,Somewhat concerned,0.43845,222,497,0.39478,0.48212
2005,Pre-primary Level,West,Not concerned at all,0.34397,178,497,0.30216,0.38577
2005,Pre-primary Level,East,Somewhat concerned,0.47062,72,119,0.38056,0.56068
2005,Pre-primary Level,East,Not concerned at all,0.26399,47,119,0.18445,0.34352
2005,Primary Level,West,Very concerned,0.33037,67,216,0.26750,0.39324
2005,Primary Level,West,Somewhat concerned,0.40461,97,216,0.33900,0.47022
2005,Primary Level,West,Not concerned at all,0.22225,52,216,0.16667,0.27782
2005,Lower Secondary Level,West,Very concerned,0.40470,793,2026,0.38332,0.42608
2005,Lower Secondary Level,West,Somewhat concerned,0.40730,862,2026,0.38590,0.42870
2005,Lower Secondary Level,West,Not concerned at all,0.17076,371,2026,0.15437,0.18715
2005,Lower Secondary Level,East,Very concerned,0.48901,156,334,0.43532,0.54270
2005,Lower Secondary Level,East,Somewhat concerned,0.31399,116,334,0.26414,0.36384
2005,Lower Secondary Level,East,Not concerned at all,0.18712,62,334,0.14523,0.22900
2005,Upper Secondary Level,West,Very concerned,0.44400,3274,7569,0.43281,0.45519
2005,Upper Secondary Level,West,Somewhat concerned,0.39988,3166,7569,0.38884,0.41091
2005,Upper Secondary Level,West,Not concerned at all,0.14723,1129,7569,0.13924,0.15521
2005,Upper Secondary Level,East,Very concerned,0.47371,1201,2605,0.45454,0.49289
2005,Upper Secondary Level,East,Somewhat concerned,0.40679,1096,2605,0.38792,0.42566
2005,Upper Secondary Level,East,Not concerned at all,0.11103,308,2605,0.09896,0.12309
2005,Post-secondary Non-tertiary Level,West,Very concerned,0.26808,274,963,0.24009,0.29608
2005,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.46904,454,963,0.43750,0.50058
2005,Post-secondary Non-tertiary Level,West,Not concerned at all,0.25925,235,963,0.23156,0.28694
2005,Post-secondary Non-tertiary Level,East,Very concerned,0.27214,41,161,0.20317,0.34110
2005,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.44379,81,161,0.36681,0.52078
2005,Post-secondary Non-tertiary Level,East,Not concerned at all,0.28407,39,161,0.21419,0.35395
2005,First Stage of Tertiary Education,West,Very concerned,0.37421,415,1131,0.34599,0.40242
2005,First Stage of Tertiary Education,West,Somewhat concerned,0.46505,530,1131,0.43597,0.49413
2005,First Stage of Tertiary Education,West,Not concerned at all,0.15007,186,1131,0.12925,0.17090
2005,First Stage of Tertiary Education,East,Very concerned,0.50440,206,420,0.45652,0.55227
2005,First Stage of Tertiary Education,East,Somewhat concerned,0.38556,157,420,0.33896,0.43217
2005,First Stage of Tertiary Education,East,Not concerned at all,0.11004,57,420,0.08008,0.14001
2005,Second Stage of Tertiary Education,West,Very concerned,0.21091,637,2900,0.19606,0.22576
2005,Second Stage of Tertiary Education,West,Somewhat concerned,0.46811,1350,2900,0.44994,0.48627
2005,Second Stage of Tertiary Education,West,Not concerned at all,0.31546,913,2900,0.29854,0.33237
2005,Second Stage of Tertiary Education,East,Very concerned,0.29452,360,1241,0.26914,0.31989
2005,Second Stage of Tertiary Education,East,Somewhat concerned,0.47053,586,1241,0.44275,0.49832
2005,Second Stage of Tertiary Education,East,Not concerned at all,0.22605,295,1241,0.20277,0.24933
2006,Pre-primary Level,West,Very concerned,0.13078,61,323,0.09396,0.16761
2006,Pre-primary Level,West,Somewhat concerned,0.29673,138,323,0.24683,0.34663
2006,Pre-primary Level,West,Not concerned at all,0.24754,124,323,0.20040,0.29468
2006,Pre-primary Level,East,Somewhat concerned,0.28308,36,36,0.13383,0.43233
2006,Primary Level,West,Very concerned,0.27017,54,206,0.20938,0.33095
2006,Primary Level,West,Somewhat concerned,0.37810,81,206,0.31172,0.44449
2006,Primary Level,West,Not concerned at all,0.28959,71,206,0.22750,0.35168
2006,Lower Secondary Level,West,Very concerned,0.34222,715,2073,0.32179,0.36265
2006,Lower Secondary Level,West,Somewhat concerned,0.41594,910,2073,0.39472,0.43716
2006,Lower Secondary Level,West,Not concerned at all,0.20396,448,2073,0.18661,0.22131
2006,Lower Secondary Level,East,Very concerned,0.33846,127,365,0.28985,0.38707
2006,Lower Secondary Level,East,Somewhat concerned,0.38924,154,365,0.33915,0.43933
2006,Lower Secondary Level,East,Not concerned at all,0.21514,84,365,0.17293,0.25736
2006,Upper Secondary Level,West,Very concerned,0.38784,3157,8194,0.37729,0.39839
2006,Upper Secondary Level,West,Somewhat concerned,0.43627,3664,8194,0.42553,0.44701
2006,Upper Secondary Level,West,Not concerned at all,0.16268,1373,8194,0.15468,0.17067
2006,Upper Secondary Level,East,Very concerned,0.40820,1129,2785,0.38994,0.42645
2006,Upper Secondary Level,East,Somewhat concerned,0.41938,1211,2785,0.40105,0.43771
2006,Upper Secondary Level,East,Not concerned at all,0.16128,445,2785,0.14762,0.17494
2006,Post-secondary Non-tertiary Level,West,Very concerned,0.22101,240,1037,0.19575,0.24628
2006,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.48994,520,1037,0.45950,0.52038
2006,Post-secondary Non-tertiary Level,West,Not concerned at all,0.28213,277,1037,0.25473,0.30954
2006,Post-secondary Non-tertiary Level,East,Very concerned,0.31026,51,167,0.23989,0.38063
2006,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.37160,67,167,0.29809,0.44511
2006,Post-secondary Non-tertiary Level,East,Not concerned at all,0.23901,49,167,0.17413,0.30389
2006,First Stage of Tertiary Education,West,Very concerned,0.34092,410,1216,0.31427,0.36758
2006,First Stage of Tertiary Education,West,Somewhat concerned,0.43936,545,1216,0.41145,0.46727
2006,First Stage of Tertiary Education,West,Not concerned at all,0.20945,261,1216,0.18657,0.23233
2006,First Stage of Tertiary Education,East,Very concerned,0.38050,156,423,0.33418,0.42682
2006,First Stage of Tertiary Education,East,Somewhat concerned,0.45562,199,423,0.40810,0.50313
2006,First Stage of Tertiary Education,East,Not concerned at all,0.15708,68,423,0.12236,0.19180
2006,Second Stage of Tertiary Education,West,Very concerned,0.19483,629,3230,0.18117,0.20849
2006,Second Stage of Tertiary Education,West,Somewhat concerned,0.43415,1452,3230,0.41705,0.45125
2006,Second Stage of Tertiary Education,West,Not concerned at all,0.36363,1149,3230,0.34704,0.38023
2006,Second Stage of Tertiary Education,East,Very concerned,0.26741,335,1328,0.24360,0.29122
2006,Second Stage of Tertiary Education,East,Somewhat concerned,0.44672,630,1328,0.41997,0.47347
2006,Second Stage of Tertiary Education,East,Not concerned at all,0.27996,363,1328,0.25581,0.30412
2007,Pre-primary Level,West,Very concerned,0.06425,38,256,0.03416,0.09435
2007,Pre-primary Level,West,Somewhat concerned,0.23085,111,256,0.17913,0.28257
2007,Pre-primary Level,West,Not concerned at all,0.22986,107,256,0.17822,0.28150
2007,Primary Level,West,Very concerned,0.23970,43,190,0.17883,0.30056
2007,Primary Level,West,Somewhat concerned,0.47083,85,190,0.39967,0.54200
2007,Primary Level,West,Not concerned at all,0.26630,62,190,0.20328,0.32932
2007,Lower Secondary Level,West,Very concerned,0.31583,600,1842,0.29460,0.33706
2007,Lower Secondary Level,West,Somewhat concerned,0.42260,825,1842,0.40004,0.44517
2007,Lower Secondary Level,West,Not concerned at all,0.22298,417,1842,0.20396,0.24199
2007,Lower Secondary Level,East,Very concerned,0.40506,122,325,0.35161,0.45852
2007,Lower Secondary Level,East,Somewhat concerned,0.36627,130,325,0.31381,0.41874
2007,Lower Secondary Level,East,Not concerned at all,0.19896,73,325,0.15549,0.24243
2007,Upper Secondary Level,West,Very concerned,0.34211,2573,7631,0.33146,0.35275
2007,Upper Secondary Level,West,Somewhat concerned,0.44701,3484,7631,0.43585,0.45816
2007,Upper Secondary Level,West,Not concerned at all,0.19958,1574,7631,0.19061,0.20855
2007,Upper Secondary Level,East,Very concerned,0.36078,927,2601,0.34232,0.37924
2007,Upper Secondary Level,East,Somewhat concerned,0.43748,1174,2601,0.41841,0.45655
2007,Upper Secondary Level,East,Not concerned at all,0.19055,500,2601,0.17546,0.20565
