year,age_gr,pgisced97,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.14267,212,1393,0.12429,0.16104
2001,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.45793,644,1393,0.43176,0.48410
2001,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.39940,537,1393,0.37367,0.42513
2001,66 and older,Lower Secondary Level,Very concerned,0.25951,200,790,0.22892,0.29009
2001,66 and older,Lower Secondary Level,Somewhat concerned,0.51214,402,790,0.47726,0.54702
2001,66 and older,Lower Secondary Level,Not concerned at all,0.22835,188,790,0.19906,0.25764
2001,66 and older,Upper Secondary Level,Very concerned,0.27527,474,1759,0.25439,0.29615
2001,66 and older,Upper Secondary Level,Somewhat concerned,0.50843,897,1759,0.48506,0.53180
2001,66 and older,Upper Secondary Level,Not concerned at all,0.21630,388,1759,0.19705,0.23554
2001,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,0.50744,47,47,0.36297,0.65192
2001,66 and older,First Stage of Tertiary Education,Very concerned,0.26424,60,227,0.20675,0.32172
2001,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.53448,118,227,0.46944,0.59951
2001,66 and older,First Stage of Tertiary Education,Not concerned at all,0.20129,49,227,0.14901,0.25356
2001,66 and older,Second Stage of Tertiary Education,Very concerned,0.20432,90,419,0.16567,0.24298
2001,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.48358,199,419,0.43567,0.53148
2001,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.31210,130,419,0.26768,0.35652
2002,17-29 y.,No answer / don't know,Somewhat concerned,0.47450,77,128,0.38765,0.56135
2002,17-29 y.,No answer / don't know,Not concerned at all,0.35597,51,128,0.27269,0.43924
2002,17-29 y.,Pre-primary Level,Very concerned,0.16287,98,601,0.13333,0.19242
2002,17-29 y.,Pre-primary Level,Somewhat concerned,0.44274,255,601,0.40299,0.48248
2002,17-29 y.,Pre-primary Level,Not concerned at all,0.39439,248,601,0.35528,0.43349
2002,17-29 y.,Lower Secondary Level,Very concerned,0.20769,200,863,0.18061,0.23477
2002,17-29 y.,Lower Secondary Level,Somewhat concerned,0.45991,380,863,0.42664,0.49318
2002,17-29 y.,Lower Secondary Level,Not concerned at all,0.33240,283,863,0.30095,0.36385
2002,17-29 y.,Upper Secondary Level,Very concerned,0.26106,475,1831,0.24093,0.28118
2002,17-29 y.,Upper Secondary Level,Somewhat concerned,0.41072,809,1831,0.38818,0.43326
2002,17-29 y.,Upper Secondary Level,Not concerned at all,0.32822,547,1831,0.30671,0.34974
2002,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.15241,49,276,0.10993,0.19489
2002,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.42791,124,276,0.36943,0.48639
2002,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.41968,103,276,0.36135,0.47801
2002,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.40250,54,91,0.30118,0.50382
2002,17-29 y.,First Stage of Tertiary Education,Not concerned at all,0.42680,37,91,0.32462,0.52899
2002,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.47236,103,197,0.40247,0.54226
2002,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.40335,94,197,0.33467,0.47203
2002,30-45 y.,Primary Level,Somewhat concerned,0.36512,36,36,0.20561,0.52463
2002,30-45 y.,Lower Secondary Level,Very concerned,0.32037,130,464,0.27786,0.36287
2002,30-45 y.,Lower Secondary Level,Somewhat concerned,0.46666,218,464,0.42122,0.51210
2002,30-45 y.,Lower Secondary Level,Not concerned at all,0.21297,116,464,0.17568,0.25027
2002,30-45 y.,Upper Secondary Level,Very concerned,0.33041,1241,3812,0.31548,0.34535
2002,30-45 y.,Upper Secondary Level,Somewhat concerned,0.48036,1832,3812,0.46450,0.49622
2002,30-45 y.,Upper Secondary Level,Not concerned at all,0.18923,739,3812,0.17679,0.20166
2002,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.16770,92,550,0.13645,0.19895
2002,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.47691,266,550,0.43513,0.51869
2002,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.35539,192,550,0.31535,0.39543
2002,30-45 y.,First Stage of Tertiary Education,Very concerned,0.25531,179,737,0.22381,0.28681
2002,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.46475,353,737,0.42871,0.50078
2002,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.27994,205,737,0.24751,0.31238
2002,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.11708,216,1730,0.10192,0.13223
2002,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.43850,732,1730,0.41511,0.46189
2002,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.44442,782,1730,0.42100,0.46785
2002,46-65 y.,Primary Level,Somewhat concerned,0.39888,46,81,0.29158,0.50618
2002,46-65 y.,Primary Level,Not concerned at all,0.35986,35,81,0.25469,0.46504
2002,46-65 y.,Lower Secondary Level,Very concerned,0.35264,243,751,0.31845,0.38684
2002,46-65 y.,Lower Secondary Level,Somewhat concerned,0.47227,367,751,0.43654,0.50800
2002,46-65 y.,Lower Secondary Level,Not concerned at all,0.17508,141,751,0.14788,0.20228
2002,46-65 y.,Upper Secondary Level,Very concerned,0.35223,1342,4018,0.33745,0.36700
2002,46-65 y.,Upper Secondary Level,Somewhat concerned,0.48894,2024,4018,0.47348,0.50440
2002,46-65 y.,Upper Secondary Level,Not concerned at all,0.15884,652,4018,0.14753,0.17014
2002,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.20662,44,229,0.15407,0.25918
2002,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.43247,110,229,0.36816,0.49678
2002,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.36091,75,229,0.29857,0.42325
2002,46-65 y.,First Stage of Tertiary Education,Very concerned,0.34064,199,644,0.30401,0.37727
2002,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.49263,324,644,0.45399,0.53127
2002,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.16673,121,644,0.13792,0.19554
2002,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.17130,334,2041,0.15495,0.18765
2002,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.46048,944,2041,0.43885,0.48211
2002,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.36822,763,2041,0.34729,0.38915
2002,66 and older,Lower Secondary Level,Very concerned,0.31589,247,780,0.28325,0.34854
2002,66 and older,Lower Secondary Level,Somewhat concerned,0.53189,404,780,0.49685,0.56693
2002,66 and older,Lower Secondary Level,Not concerned at all,0.15222,129,780,0.12699,0.17744
2002,66 and older,Upper Secondary Level,Very concerned,0.36166,643,1831,0.33964,0.38367
2002,66 and older,Upper Secondary Level,Somewhat concerned,0.50010,918,1831,0.47720,0.52301
2002,66 and older,Upper Secondary Level,Not concerned at all,0.13824,270,1831,0.12243,0.15405
2002,66 and older,Post-secondary Non-tertiary Level,Very concerned,0.29545,32,75,0.19150,0.39941
2002,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,0.48633,43,75,0.37245,0.60021
2002,66 and older,First Stage of Tertiary Education,Very concerned,0.34626,77,235,0.28530,0.40722
2002,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.46914,120,235,0.40520,0.53308
2002,66 and older,First Stage of Tertiary Education,Not concerned at all,0.18460,38,235,0.13489,0.23431
2002,66 and older,Second Stage of Tertiary Education,Very concerned,0.29498,160,541,0.25652,0.33344
2002,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.47809,254,541,0.43596,0.52022
2002,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.22693,127,541,0.19160,0.26226
2003,17-29 y.,No answer / don't know,Very concerned,0.20083,41,203,0.14558,0.25608
2003,17-29 y.,No answer / don't know,Somewhat concerned,0.34136,84,203,0.27597,0.40675
2003,17-29 y.,No answer / don't know,Not concerned at all,0.45781,78,203,0.38911,0.52652
2003,17-29 y.,Pre-primary Level,Very concerned,0.17660,89,614,0.14641,0.20678
2003,17-29 y.,Pre-primary Level,Somewhat concerned,0.41330,248,614,0.37432,0.45228
2003,17-29 y.,Pre-primary Level,Not concerned at all,0.41011,277,614,0.37117,0.44904
2003,17-29 y.,Lower Secondary Level,Very concerned,0.22740,197,811,0.19853,0.25626
2003,17-29 y.,Lower Secondary Level,Somewhat concerned,0.46342,354,811,0.42908,0.49776
2003,17-29 y.,Lower Secondary Level,Not concerned at all,0.30918,260,811,0.27736,0.34101
2003,17-29 y.,Upper Secondary Level,Very concerned,0.22825,393,1733,0.20848,0.24801
2003,17-29 y.,Upper Secondary Level,Somewhat concerned,0.42209,767,1733,0.39883,0.44535
2003,17-29 y.,Upper Secondary Level,Not concerned at all,0.34966,573,1733,0.32721,0.37212
2003,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.16566,46,274,0.12156,0.20976
2003,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.48773,140,274,0.42844,0.54703
2003,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.34661,88,274,0.29016,0.40306
2003,17-29 y.,First Stage of Tertiary Education,Very concerned,0.30711,31,66,0.19496,0.41925
2003,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.36362,35,66,0.24668,0.48057
2003,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.53147,95,182,0.45877,0.60417
2003,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.36501,87,182,0.29487,0.43515
2003,30-45 y.,Lower Secondary Level,Very concerned,0.29761,118,430,0.25434,0.34087
2003,30-45 y.,Lower Secondary Level,Somewhat concerned,0.46983,205,430,0.42260,0.51706
2003,30-45 y.,Lower Secondary Level,Not concerned at all,0.23256,107,430,0.19258,0.27254
2003,30-45 y.,Upper Secondary Level,Very concerned,0.30055,1048,3552,0.28547,0.31563
2003,30-45 y.,Upper Secondary Level,Somewhat concerned,0.48358,1717,3552,0.46714,0.50001
2003,30-45 y.,Upper Secondary Level,Not concerned at all,0.21587,787,3552,0.20234,0.22940
2003,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.19195,97,541,0.15874,0.22517
2003,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.43673,238,541,0.39490,0.47856
2003,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.37132,206,541,0.33057,0.41207
2003,30-45 y.,First Stage of Tertiary Education,Very concerned,0.22529,158,697,0.19425,0.25632
2003,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.50387,361,697,0.46672,0.54101
2003,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.27084,178,697,0.23783,0.30386
