year,pgisced97,regtyp,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Primary Level,Urban regions,Somewhat concerned,0.44254,114,241,0.37970,0.50538
2001,Primary Level,Urban regions,Not concerned at all,0.31353,81,241,0.25483,0.37222
2001,Primary Level,Rural regions,Somewhat concerned,0.49106,37,37,0.32776,0.65437
2001,Lower Secondary Level,Urban regions,Very concerned,0.25648,506,2062,0.23763,0.27534
2001,Lower Secondary Level,Urban regions,Somewhat concerned,0.45148,935,2062,0.43000,0.47297
2001,Lower Secondary Level,Urban regions,Not concerned at all,0.29203,621,2062,0.27240,0.31166
2001,Lower Secondary Level,Rural regions,Very concerned,0.30294,276,976,0.27410,0.33179
2001,Lower Secondary Level,Rural regions,Somewhat concerned,0.49019,477,976,0.45881,0.52157
2001,Lower Secondary Level,Rural regions,Not concerned at all,0.20687,223,976,0.18144,0.23229
2001,Upper Secondary Level,Urban regions,Very concerned,0.25826,1892,7156,0.24812,0.26840
2001,Upper Secondary Level,Urban regions,Somewhat concerned,0.48722,3469,7156,0.47564,0.49880
2001,Upper Secondary Level,Urban regions,Not concerned at all,0.25452,1795,7156,0.24443,0.26461
2001,Upper Secondary Level,Rural regions,Very concerned,0.31182,1350,4309,0.29799,0.32566
2001,Upper Secondary Level,Rural regions,Somewhat concerned,0.50243,2158,4309,0.48750,0.51736
2001,Upper Secondary Level,Rural regions,Not concerned at all,0.18574,801,4309,0.17413,0.19736
2001,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.16849,142,820,0.14286,0.19413
2001,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.44059,364,820,0.40659,0.47459
2001,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.39092,314,820,0.35750,0.42434
2001,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.24514,56,234,0.18991,0.30038
2001,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.49091,110,234,0.42672,0.55510
2001,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.26395,68,234,0.20735,0.32055
2001,First Stage of Tertiary Education,Urban regions,Very concerned,0.24632,258,1061,0.22038,0.27226
2001,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.47957,520,1061,0.44950,0.50965
2001,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.27411,283,1061,0.24725,0.30096
2001,First Stage of Tertiary Education,Rural regions,Very concerned,0.28007,165,604,0.24423,0.31591
2001,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.49792,312,604,0.45801,0.53783
2001,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.22201,127,604,0.18883,0.25518
2001,Second Stage of Tertiary Education,Urban regions,Very concerned,0.12649,314,2420,0.11325,0.13974
2001,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.41680,999,2420,0.39716,0.43645
2001,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.45670,1107,2420,0.43685,0.47655
2001,Second Stage of Tertiary Education,Rural regions,Very concerned,0.18230,205,1096,0.15943,0.20517
2001,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.47300,516,1096,0.44342,0.50257
2001,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.34470,375,1096,0.31655,0.37285
2002,No answer / don't know,Urban regions,Somewhat concerned,0.48650,55,90,0.38266,0.59035
2002,No answer / don't know,Urban regions,Not concerned at all,0.31690,35,90,0.22023,0.41356
2002,No answer / don't know,Rural regions,Somewhat concerned,0.41151,34,34,0.24361,0.57941
2002,Pre-primary Level,Urban regions,Very concerned,0.14844,67,419,0.11436,0.18253
2002,Pre-primary Level,Urban regions,Somewhat concerned,0.46257,175,419,0.41477,0.51037
2002,Pre-primary Level,Urban regions,Not concerned at all,0.38898,177,419,0.34225,0.43572
2002,Pre-primary Level,Rural regions,Very concerned,0.19699,31,183,0.13921,0.25477
2002,Pre-primary Level,Rural regions,Somewhat concerned,0.39753,81,183,0.32643,0.46863
2002,Pre-primary Level,Rural regions,Not concerned at all,0.40548,71,183,0.33415,0.47682
2002,Primary Level,Urban regions,Very concerned,0.29251,49,213,0.23127,0.35374
2002,Primary Level,Urban regions,Somewhat concerned,0.38531,97,213,0.31980,0.45083
2002,Primary Level,Urban regions,Not concerned at all,0.32218,67,213,0.25927,0.38509
2002,Lower Secondary Level,Urban regions,Very concerned,0.29211,532,1924,0.27179,0.31244
2002,Lower Secondary Level,Urban regions,Somewhat concerned,0.47768,899,1924,0.45536,0.50001
2002,Lower Secondary Level,Urban regions,Not concerned at all,0.23021,493,1924,0.21139,0.24902
2002,Lower Secondary Level,Rural regions,Very concerned,0.31190,288,934,0.28218,0.34163
2002,Lower Secondary Level,Rural regions,Somewhat concerned,0.51369,470,934,0.48162,0.54576
2002,Lower Secondary Level,Rural regions,Not concerned at all,0.17441,176,934,0.15006,0.19876
2002,Upper Secondary Level,Urban regions,Very concerned,0.32293,2231,7285,0.31219,0.33367
2002,Upper Secondary Level,Urban regions,Somewhat concerned,0.47189,3493,7285,0.46042,0.48335
2002,Upper Secondary Level,Urban regions,Not concerned at all,0.20518,1561,7285,0.19591,0.21446
2002,Upper Secondary Level,Rural regions,Very concerned,0.35755,1470,4207,0.34306,0.37203
2002,Upper Secondary Level,Rural regions,Somewhat concerned,0.48894,2090,4207,0.47384,0.50405
2002,Upper Secondary Level,Rural regions,Not concerned at all,0.15351,647,4207,0.14261,0.16440
2002,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.16063,151,885,0.13643,0.18484
2002,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.46450,425,885,0.43162,0.49737
2002,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.37487,309,885,0.34296,0.40679
2002,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.27666,66,266,0.22280,0.33052
2002,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.43794,118,266,0.37821,0.49768
2002,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.28539,82,266,0.23102,0.33977
2002,First Stage of Tertiary Education,Urban regions,Very concerned,0.27229,286,1110,0.24609,0.29849
2002,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.45770,533,1110,0.42837,0.48702
2002,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.27001,291,1110,0.24388,0.29614
2002,First Stage of Tertiary Education,Rural regions,Very concerned,0.34851,194,622,0.31104,0.38599
2002,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.50034,318,622,0.46101,0.53966
2002,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.15115,110,622,0.12298,0.17932
2002,Second Stage of Tertiary Education,Urban regions,Very concerned,0.14708,466,3221,0.13484,0.15931
2002,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.43841,1395,3221,0.42127,0.45555
2002,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.41451,1360,3221,0.39750,0.43153
2002,Second Stage of Tertiary Education,Rural regions,Very concerned,0.22203,270,1314,0.19955,0.24452
2002,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.50154,638,1314,0.47449,0.52858
2002,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.27643,406,1314,0.25224,0.30062
2003,No answer / don't know,Urban regions,Somewhat concerned,0.29764,60,128,0.21812,0.37716
2003,No answer / don't know,Urban regions,Not concerned at all,0.50870,68,128,0.42176,0.59565
2003,No answer / don't know,Rural regions,Somewhat concerned,0.40810,34,34,0.24041,0.57579
2003,Pre-primary Level,Urban regions,Very concerned,0.17286,60,420,0.13665,0.20907
2003,Pre-primary Level,Urban regions,Somewhat concerned,0.41226,168,420,0.36513,0.45939
2003,Pre-primary Level,Urban regions,Not concerned at all,0.41488,192,420,0.36770,0.46206
2003,Pre-primary Level,Rural regions,Somewhat concerned,0.41278,80,166,0.33766,0.48790
2003,Pre-primary Level,Rural regions,Not concerned at all,0.40274,86,166,0.32791,0.47758
2003,Primary Level,Urban regions,Very concerned,0.27486,52,202,0.21314,0.33658
2003,Primary Level,Urban regions,Somewhat concerned,0.34838,76,202,0.28251,0.41425
2003,Primary Level,Urban regions,Not concerned at all,0.37676,74,202,0.30977,0.44375
2003,Lower Secondary Level,Urban regions,Very concerned,0.27028,467,1818,0.24986,0.29070
2003,Lower Secondary Level,Urban regions,Somewhat concerned,0.47903,858,1818,0.45606,0.50200
2003,Lower Secondary Level,Urban regions,Not concerned at all,0.25069,493,1818,0.23076,0.27062
2003,Lower Secondary Level,Rural regions,Very concerned,0.32607,268,872,0.29494,0.35720
2003,Lower Secondary Level,Rural regions,Somewhat concerned,0.48889,424,872,0.45570,0.52209
2003,Lower Secondary Level,Rural regions,Not concerned at all,0.18504,180,872,0.15925,0.21083
2003,Upper Secondary Level,Urban regions,Very concerned,0.30401,2005,7024,0.29325,0.31477
2003,Upper Secondary Level,Urban regions,Somewhat concerned,0.45626,3260,7024,0.44461,0.46791
2003,Upper Secondary Level,Urban regions,Not concerned at all,0.23973,1759,7024,0.22975,0.24972
2003,Upper Secondary Level,Rural regions,Very concerned,0.32016,1262,4003,0.30571,0.33462
2003,Upper Secondary Level,Rural regions,Somewhat concerned,0.51014,2042,4003,0.49465,0.52563
2003,Upper Secondary Level,Rural regions,Not concerned at all,0.16970,699,4003,0.15807,0.18133
2003,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.18373,153,875,0.15806,0.20941
2003,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.45360,403,875,0.42059,0.48660
2003,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.36267,319,875,0.33080,0.39454
2003,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.22641,60,268,0.17621,0.27661
2003,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.51214,138,268,0.45218,0.57210
2003,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.26145,70,268,0.20874,0.31416
2003,First Stage of Tertiary Education,Urban regions,Very concerned,0.26388,272,1065,0.23740,0.29036
2003,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.46690,512,1065,0.43692,0.49687
2003,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.26923,281,1065,0.24257,0.29588
2003,First Stage of Tertiary Education,Rural regions,Very concerned,0.32753,189,616,0.29044,0.36462
2003,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.46995,302,616,0.43051,0.50940
2003,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.20252,125,616,0.17076,0.23428
2003,Second Stage of Tertiary Education,Urban regions,Very concerned,0.14156,417,3075,0.12924,0.15389
2003,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.43025,1300,3075,0.41275,0.44776
2003,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.42818,1358,3075,0.41069,0.44568
2003,Second Stage of Tertiary Education,Rural regions,Very concerned,0.18092,214,1252,0.15958,0.20225
2003,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.51579,621,1252,0.48810,0.54348
2003,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.30329,417,1252,0.27782,0.32877
2004,No answer / don't know,Urban regions,Very concerned,0.28285,49,181,0.21705,0.34864
2004,No answer / don't know,Urban regions,Somewhat concerned,0.40716,73,181,0.33539,0.47894
2004,No answer / don't know,Urban regions,Not concerned at all,0.30999,59,181,0.24243,0.37756
2004,No answer / don't know,Rural regions,Somewhat concerned,0.39940,36,36,0.23713,0.56166
2004,Pre-primary Level,Urban regions,Very concerned,0.21373,77,438,0.17529,0.25216
2004,Pre-primary Level,Urban regions,Somewhat concerned,0.41786,193,438,0.37162,0.46410
2004,Pre-primary Level,Urban regions,Not concerned at all,0.36841,168,438,0.32319,0.41364
2004,Pre-primary Level,Rural regions,Very concerned,0.21983,43,196,0.16170,0.27796
2004,Pre-primary Level,Rural regions,Somewhat concerned,0.43068,81,196,0.36118,0.50018
2004,Pre-primary Level,Rural regions,Not concerned at all,0.34949,72,196,0.28257,0.41641
2004,Primary Level,Urban regions,Very concerned,0.34724,48,184,0.27826,0.41622
2004,Primary Level,Urban regions,Somewhat concerned,0.35013,75,184,0.28102,0.41924
2004,Primary Level,Urban regions,Not concerned at all,0.30263,61,184,0.23606,0.36919
2004,Lower Secondary Level,Urban regions,Very concerned,0.34021,545,1703,0.31770,0.36271
2004,Lower Secondary Level,Urban regions,Somewhat concerned,0.43934,766,1703,0.41576,0.46292
2004,Lower Secondary Level,Urban regions,Not concerned at all,0.22045,392,1703,0.20076,0.24014
2004,Lower Secondary Level,Rural regions,Very concerned,0.35070,283,825,0.31812,0.38328
2004,Lower Secondary Level,Rural regions,Somewhat concerned,0.44995,364,825,0.41599,0.48392
2004,Lower Secondary Level,Rural regions,Not concerned at all,0.19935,178,825,0.17207,0.22662
2004,Upper Secondary Level,Urban regions,Very concerned,0.37326,2451,6800,0.36176,0.38476
2004,Upper Secondary Level,Urban regions,Somewhat concerned,0.43752,3032,6800,0.42573,0.44931
2004,Upper Secondary Level,Urban regions,Not concerned at all,0.18922,1317,6800,0.17991,0.19853
2004,Upper Secondary Level,Rural regions,Very concerned,0.37455,1455,3912,0.35938,0.38972
2004,Upper Secondary Level,Rural regions,Somewhat concerned,0.46972,1824,3912,0.45407,0.48536
2004,Upper Secondary Level,Rural regions,Not concerned at all,0.15574,633,3912,0.14437,0.16710
2004,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.22806,207,882,0.20036,0.25577
2004,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.46109,423,882,0.42818,0.49401
2004,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.31084,252,882,0.28028,0.34141
2004,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.26875,65,264,0.21518,0.32233
2004,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.48578,128,264,0.42537,0.54618
2004,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.24547,71,264,0.19346,0.29748
2004,First Stage of Tertiary Education,Urban regions,Very concerned,0.32571,319,1033,0.29712,0.35431
2004,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.46650,485,1033,0.43607,0.49694
2004,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.20778,229,1033,0.18303,0.23254
2004,First Stage of Tertiary Education,Rural regions,Very concerned,0.35916,204,598,0.32068,0.39765
2004,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.47147,279,598,0.43142,0.51151
2004,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.16937,115,598,0.13928,0.19946
2004,Second Stage of Tertiary Education,Urban regions,Very concerned,0.21082,580,3027,0.19629,0.22536
2004,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.42528,1337,3027,0.40767,0.44290
2004,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.36389,1110,3027,0.34675,0.38104
2004,Second Stage of Tertiary Education,Rural regions,Very concerned,0.27848,292,1252,0.25364,0.30332
2004,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.45469,605,1252,0.42710,0.48228
2004,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.26683,355,1252,0.24232,0.29134
2005,No answer / don't know,Urban regions,Very concerned,0.27518,55,206,0.21405,0.33632
2005,No answer / don't know,Urban regions,Somewhat concerned,0.42338,88,206,0.35574,0.49102
2005,No answer / don't know,Urban regions,Not concerned at all,0.30144,63,206,0.23862,0.36426
2005,No answer / don't know,Rural regions,Very concerned,0.30952,37,75,0.20419,0.41485
2005,No answer / don't know,Rural regions,Somewhat concerned,0.45943,38,75,0.34588,0.57298
2005,Pre-primary Level,Urban regions,Very concerned,0.20762,86,442,0.16977,0.24548
2005,Pre-primary Level,Urban regions,Somewhat concerned,0.45496,198,442,0.40849,0.50144
2005,Pre-primary Level,Urban regions,Not concerned at all,0.33741,158,442,0.29328,0.38154
2005,Pre-primary Level,Rural regions,Very concerned,0.24668,39,202,0.18709,0.30628
2005,Pre-primary Level,Rural regions,Somewhat concerned,0.43312,96,202,0.36462,0.50163
2005,Pre-primary Level,Rural regions,Not concerned at all,0.32020,67,202,0.25570,0.38470
2005,Primary Level,Urban regions,Very concerned,0.32359,56,179,0.25486,0.39232
2005,Primary Level,Urban regions,Somewhat concerned,0.40077,76,179,0.32878,0.47277
2005,Primary Level,Urban regions,Not concerned at all,0.27564,47,179,0.21000,0.34128
2005,Lower Secondary Level,Urban regions,Very concerned,0.40301,614,1604,0.37900,0.42702
2005,Lower Secondary Level,Urban regions,Somewhat concerned,0.41100,678,1604,0.38691,0.43508
2005,Lower Secondary Level,Urban regions,Not concerned at all,0.18599,312,1604,0.16695,0.20504
2005,Lower Secondary Level,Rural regions,Very concerned,0.45914,335,756,0.42359,0.49469
2005,Lower Secondary Level,Rural regions,Somewhat concerned,0.38836,300,756,0.35360,0.42313
2005,Lower Secondary Level,Rural regions,Not concerned at all,0.15250,121,756,0.12686,0.17814
2005,Upper Secondary Level,Urban regions,Very concerned,0.44121,2744,6457,0.42910,0.45333
2005,Upper Secondary Level,Urban regions,Somewhat concerned,0.40256,2705,6457,0.39060,0.41452
2005,Upper Secondary Level,Urban regions,Not concerned at all,0.15622,1008,6457,0.14737,0.16508
2005,Upper Secondary Level,Rural regions,Very concerned,0.47806,1731,3717,0.46200,0.49412
2005,Upper Secondary Level,Rural regions,Somewhat concerned,0.40911,1557,3717,0.39330,0.42492
2005,Upper Secondary Level,Rural regions,Not concerned at all,0.11283,429,3717,0.10266,0.12300
2005,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.26079,241,859,0.23141,0.29017
2005,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.46070,403,859,0.42734,0.49405
2005,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.27851,215,859,0.24851,0.30850
2005,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.30075,74,265,0.24543,0.35607
2005,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.49448,132,265,0.43417,0.55479
2005,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.20477,59,265,0.15609,0.25344
2005,First Stage of Tertiary Education,Urban regions,Very concerned,0.38483,382,983,0.35440,0.41526
2005,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.46718,442,983,0.43597,0.49839
2005,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.14799,159,983,0.12578,0.17020
2005,First Stage of Tertiary Education,Rural regions,Very concerned,0.44576,239,568,0.40484,0.48667
2005,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.42182,245,568,0.38117,0.46247
2005,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.13242,84,568,0.10452,0.16032
2005,Second Stage of Tertiary Education,Urban regions,Very concerned,0.21298,660,2941,0.19818,0.22778
2005,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.47117,1363,2941,0.45313,0.48921
2005,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.31585,918,2941,0.29905,0.33265
2005,Second Stage of Tertiary Education,Rural regions,Very concerned,0.28972,337,1200,0.26404,0.31539
2005,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.47323,573,1200,0.44497,0.50149
2005,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.23705,290,1200,0.21298,0.26112
2006,No answer / don't know,Urban regions,Very concerned,0.29780,61,221,0.23737,0.35822
2006,No answer / don't know,Urban regions,Somewhat concerned,0.33748,87,221,0.27500,0.39996
2006,No answer / don't know,Urban regions,Not concerned at all,0.36472,73,221,0.30112,0.42833
