"plj0046","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"Keine Sorgen","2001","Westdeutschland, alte Bundeslaender","maennlich","2365","0.297842159927442","0.287741883244451","0.307942436610433"
"Keine Sorgen","2001","Westdeutschland, alte Bundeslaender","weiblich","2462","0.283955093441835","0.274389973684853","0.293520213198817"
"Keine Sorgen","2001","Ostdeutschland, neue Bundeslaender","maennlich","646","0.252591674350895","0.235916024054415","0.269267324647375"
"Keine Sorgen","2001","Ostdeutschland, neue Bundeslaender","weiblich","665","0.250649312173856","0.23463386612916","0.266664758218552"
"Grosse Sorgen","2002","Westdeutschland, alte Bundeslaender","maennlich","2201","0.281372857206383","0.271797088252216","0.290948626160551"
"Grosse Sorgen","2002","Westdeutschland, alte Bundeslaender","weiblich","2284","0.283736513849222","0.274460387491679","0.293012640206765"
"Grosse Sorgen","2002","Ostdeutschland, neue Bundeslaender","maennlich","914","0.360762915007285","0.342406210252542","0.379119619762029"
"Grosse Sorgen","2002","Ostdeutschland, neue Bundeslaender","weiblich","789","0.297683552510361","0.280701924204277","0.314665180816445"
"Einige Sorgen","2002","Westdeutschland, alte Bundeslaender","maennlich","3879","0.454007088619139","0.443404654826388","0.464609522411891"
"Einige Sorgen","2002","Westdeutschland, alte Bundeslaender","weiblich","4439","0.486124212899496","0.475839898626159","0.496408527172832"
"Einige Sorgen","2002","Ostdeutschland, neue Bundeslaender","maennlich","1136","0.425160867465099","0.406263443662319","0.444058291267879"
"Einige Sorgen","2002","Ostdeutschland, neue Bundeslaender","weiblich","1436","0.504569230921279","0.486000280333769","0.523138181508788"
"Keine Sorgen","2002","Westdeutschland, alte Bundeslaender","maennlich","2391","0.264620054174477","0.255226109062889","0.274013999286066"
"Keine Sorgen","2002","Westdeutschland, alte Bundeslaender","weiblich","2350","0.230139273251283","0.221478152630941","0.238800393871624"
"Keine Sorgen","2002","Ostdeutschland, neue Bundeslaender","maennlich","579","0.214076217527616","0.198396897489789","0.229755537565443"
"Keine Sorgen","2002","Ostdeutschland, neue Bundeslaender","weiblich","560","0.19774721656836","0.182954555826742","0.212539877309979"
"Grosse Sorgen","2003","Westdeutschland, alte Bundeslaender","maennlich","2025","0.269779137392013","0.260104993968274","0.279453280815752"
"Grosse Sorgen","2003","Westdeutschland, alte Bundeslaender","weiblich","2053","0.266265909206528","0.256968427507871","0.275563390905184"
"Grosse Sorgen","2003","Ostdeutschland, neue Bundeslaender","maennlich","782","0.315897246317607","0.297959336866437","0.333835155768777"
"Grosse Sorgen","2003","Ostdeutschland, neue Bundeslaender","weiblich","678","0.259867530229972","0.243514871000904","0.27622018945904"
"Einige Sorgen","2003","Westdeutschland, alte Bundeslaender","maennlich","3617","0.445981027457039","0.435146705598953","0.456815349315124"
"Einige Sorgen","2003","Westdeutschland, alte Bundeslaender","weiblich","4138","0.477468806008358","0.466962094369346","0.487975517647369"
"Einige Sorgen","2003","Ostdeutschland, neue Bundeslaender","maennlich","1181","0.457271975220855","0.438049174897326","0.476494775544384"
"Einige Sorgen","2003","Ostdeutschland, neue Bundeslaender","weiblich","1426","0.509899214895834","0.491259360339288","0.52853906945238"
"Keine Sorgen","2003","Westdeutschland, alte Bundeslaender","maennlich","2444","0.284239835150948","0.274408614216361","0.294071056085536"
"Keine Sorgen","2003","Westdeutschland, alte Bundeslaender","weiblich","2491","0.256265284785114","0.247082125528253","0.265448444041976"
"Keine Sorgen","2003","Ostdeutschland, neue Bundeslaender","maennlich","617","0.226830778461538","0.21067133094901","0.242990225974067"
"Keine Sorgen","2003","Ostdeutschland, neue Bundeslaender","weiblich","659","0.230233254874194","0.214536088992431","0.245930420755957"
"Grosse Sorgen","2004","Westdeutschland, alte Bundeslaender","maennlich","2463","0.337571810470623","0.327116981422498","0.348026639518747"
"Grosse Sorgen","2004","Westdeutschland, alte Bundeslaender","weiblich","2438","0.314941193598872","0.305048004104117","0.324834383093627"
"Grosse Sorgen","2004","Ostdeutschland, neue Bundeslaender","maennlich","918","0.390166434890836","0.371049341582622","0.409283528199051"
"Grosse Sorgen","2004","Ostdeutschland, neue Bundeslaender","weiblich","867","0.339487407933544","0.321701474759398","0.357273341107691"
"Einige Sorgen","2004","Westdeutschland, alte Bundeslaender","maennlich","3405","0.419615620032157","0.408705032757915","0.430526207306399"
"Einige Sorgen","2004","Westdeutschland, alte Bundeslaender","weiblich","4012","0.470097646670605","0.459467246117828","0.480728047223382"
"Einige Sorgen","2004","Ostdeutschland, neue Bundeslaender","maennlich","1069","0.410124954466949","0.390848402445096","0.429401506488803"
"Einige Sorgen","2004","Ostdeutschland, neue Bundeslaender","weiblich","1286","0.458382862522758","0.439668085576317","0.4770976394692"
"Keine Sorgen","2004","Westdeutschland, alte Bundeslaender","maennlich","1991","0.242812569497221","0.233332713789852","0.252292425204589"
"Keine Sorgen","2004","Westdeutschland, alte Bundeslaender","weiblich","2018","0.214961159730523","0.206211659705743","0.223710659755303"
"Keine Sorgen","2004","Ostdeutschland, neue Bundeslaender","maennlich","514","0.199708610642214","0.184040605247562","0.215376616036867"
"Keine Sorgen","2004","Ostdeutschland, neue Bundeslaender","weiblich","570","0.202129729543697","0.187046112093054","0.217213346994341"
"Grosse Sorgen","2005","Westdeutschland, alte Bundeslaender","maennlich","2794","0.389313626691435","0.378248978888733","0.400378274494137"
"Grosse Sorgen","2005","Westdeutschland, alte Bundeslaender","weiblich","2843","0.374182565590275","0.363681778725882","0.384683352454669"
"Grosse Sorgen","2005","Ostdeutschland, neue Bundeslaender","maennlich","1053","0.458755831375422","0.438882213389175","0.47862944936167"
"Grosse Sorgen","2005","Ostdeutschland, neue Bundeslaender","weiblich","988","0.407824308079518","0.388985338644979","0.426663277514057"
"Einige Sorgen","2005","Westdeutschland, alte Bundeslaender","maennlich","3123","0.411609421447787","0.400441967099732","0.422776875795843"
"Einige Sorgen","2005","Westdeutschland, alte Bundeslaender","weiblich","3702","0.438634545559821","0.42786665833521","0.449402432784431"
"Einige Sorgen","2005","Ostdeutschland, neue Bundeslaender","maennlich","953","0.391432461507936","0.371966658035121","0.410898264980752"
"Einige Sorgen","2005","Ostdeutschland, neue Bundeslaender","weiblich","1197","0.435613128530226","0.416605224488397","0.454621032572055"
"Keine Sorgen","2005","Westdeutschland, alte Bundeslaender","maennlich","1543","0.199076951860778","0.190015775896893","0.208138127824663"
"Keine Sorgen","2005","Westdeutschland, alte Bundeslaender","weiblich","1613","0.187182888849904","0.178718692447173","0.195647085252635"
"Keine Sorgen","2005","Ostdeutschland, neue Bundeslaender","maennlich","409","0.149811707116641","0.135577936584633","0.16404547764865"
"Keine Sorgen","2005","Ostdeutschland, neue Bundeslaender","weiblich","429","0.156562563390256","0.142632095681731","0.17049303109878"
"Grosse Sorgen","2006","Westdeutschland, alte Bundeslaender","maennlich","2668","0.348330569745218","0.337833706540594","0.358827432949842"
"Grosse Sorgen","2006","Westdeutschland, alte Bundeslaender","weiblich","2694","0.32796675499096","0.318100583052466","0.337832926929453"
"Grosse Sorgen","2006","Ostdeutschland, neue Bundeslaender","maennlich","957","0.400025187247678","0.380890101789124","0.419160272706233"
"Grosse Sorgen","2006","Ostdeutschland, neue Bundeslaender","weiblich","897","0.347516731195562","0.329706466509327","0.365326995881797"
"Einige Sorgen","2006","Westdeutschland, alte Bundeslaender","maennlich","3402","0.420826902296297","0.409949980496971","0.431703824095623"
"Einige Sorgen","2006","Westdeutschland, alte Bundeslaender","weiblich","4040","0.454711504317557","0.444246979121549","0.465176029513564"
"Einige Sorgen","2006","Ostdeutschland, neue Bundeslaender","maennlich","1049","0.406053788177866","0.386872155516747","0.425235420838986"
"Einige Sorgen","2006","Ostdeutschland, neue Bundeslaender","weiblich","1296","0.455400700497161","0.43677411668435","0.474027284309972"
"Keine Sorgen","2006","Westdeutschland, alte Bundeslaender","maennlich","1844","0.230842527958485","0.221558945258185","0.240126110658785"
"Keine Sorgen","2006","Westdeutschland, alte Bundeslaender","weiblich","1964","0.217321740691484","0.208654484935078","0.22598899644789"
"Keine Sorgen","2006","Ostdeutschland, neue Bundeslaender","maennlich","512","0.193921024574455","0.17847838719458","0.20936366195433"
"Keine Sorgen","2006","Ostdeutschland, neue Bundeslaender","weiblich","553","0.197082568307277","0.182204129109138","0.211961007505416"
"Grosse Sorgen","2007","Westdeutschland, alte Bundeslaender","maennlich","2193","0.309889536130249","0.299318011113853","0.320461061146644"
"Grosse Sorgen","2007","Westdeutschland, alte Bundeslaender","weiblich","2195","0.282265766441211","0.272459487195115","0.292072045687306"
"Grosse Sorgen","2007","Ostdeutschland, neue Bundeslaender","maennlich","824","0.359933654948294","0.340742773169772","0.379124536726815"
"Grosse Sorgen","2007","Ostdeutschland, neue Bundeslaender","weiblich","780","0.325626578626045","0.307586403956892","0.343666753295199"
"Einige Sorgen","2007","Westdeutschland, alte Bundeslaender","maennlich","3154","0.424747927846849","0.413448157686678","0.43604769800702"
"Einige Sorgen","2007","Westdeutschland, alte Bundeslaender","weiblich","3818","0.467465252602412","0.456594941755743","0.478335563449082"
"Einige Sorgen","2007","Ostdeutschland, neue Bundeslaender","maennlich","981","0.402015732432233","0.382412052226804","0.421619412637662"
"Einige Sorgen","2007","Ostdeutschland, neue Bundeslaender","weiblich","1208","0.446827799846611","0.427688287938742","0.46596731175448"
"Keine Sorgen","2007","Westdeutschland, alte Bundeslaender","maennlich","2004","0.265362536022902","0.255269281612836","0.275455790432969"
"Keine Sorgen","2007","Westdeutschland, alte Bundeslaender","weiblich","2080","0.250268980956377","0.240831641575331","0.259706320337423"
"Keine Sorgen","2007","Ostdeutschland, neue Bundeslaender","maennlich","598","0.238050612619473","0.221022405678143","0.255078819560804"
"Keine Sorgen","2007","Ostdeutschland, neue Bundeslaender","weiblich","604","0.227545621527344","0.211405706140833","0.243685536913854"
"Grosse Sorgen","2008","Westdeutschland, alte Bundeslaender","maennlich","1800","0.265919743394502","0.255500158286186","0.276339328502818"
"Grosse Sorgen","2008","Westdeutschland, alte Bundeslaender","weiblich","1788","0.244210606740663","0.234572691169911","0.253848522311415"
"Grosse Sorgen","2008","Ostdeutschland, neue Bundeslaender","maennlich","702","0.334150789436491","0.31489871066886","0.353402868204122"
"Grosse Sorgen","2008","Ostdeutschland, neue Bundeslaender","weiblich","644","0.290425427037569","0.272540925928421","0.308309928146716"
"Einige Sorgen","2008","Westdeutschland, alte Bundeslaender","maennlich","2928","0.422748126293301","0.411098100568346","0.434398152018256"
"Einige Sorgen","2008","Westdeutschland, alte Bundeslaender","weiblich","3569","0.472662054886114","0.461461995112621","0.483862114659607"
"Einige Sorgen","2008","Ostdeutschland, neue Bundeslaender","maennlich","979","0.405854630284854","0.385812215279306","0.425897045290403"
"Einige Sorgen","2008","Ostdeutschland, neue Bundeslaender","weiblich","1194","0.461771782314489","0.442131061779982","0.481412502848996"
"Keine Sorgen","2008","Westdeutschland, alte Bundeslaender","maennlich","2179","0.311332130312197","0.300412190485002","0.322252070139393"
"Keine Sorgen","2008","Westdeutschland, alte Bundeslaender","weiblich","2276","0.283127338373223","0.273020568612949","0.293234108133497"
"Keine Sorgen","2008","Ostdeutschland, neue Bundeslaender","maennlich","625","0.259994580278654","0.242091900761454","0.277897259795855"
"Keine Sorgen","2008","Ostdeutschland, neue Bundeslaender","weiblich","637","0.247802790647942","0.230793764657443","0.264811816638441"
"Grosse Sorgen","2009","Westdeutschland, alte Bundeslaender","maennlich","1354","0.220261009239066","0.210120509654204","0.230401508823928"
"Grosse Sorgen","2009","Westdeutschland, alte Bundeslaender","weiblich","1403","0.210129222203678","0.200621370506196","0.219637073901161"
"Grosse Sorgen","2009","Ostdeutschland, neue Bundeslaender","maennlich","567","0.283153870553361","0.264276188997","0.302031552109722"
"Grosse Sorgen","2009","Ostdeutschland, neue Bundeslaender","weiblich","526","0.234266912742734","0.217157344687224","0.251376480798244"
"Einige Sorgen","2009","Westdeutschland, alte Bundeslaender","maennlich","2580","0.405026979588235","0.393015222902547","0.417038736273923"
"Einige Sorgen","2009","Westdeutschland, alte Bundeslaender","weiblich","3165","0.454794210770562","0.443173067849304","0.46641535369182"
"Einige Sorgen","2009","Ostdeutschland, neue Bundeslaender","maennlich","951","0.414076862405189","0.393438024590785","0.434715700219594"
"Einige Sorgen","2009","Ostdeutschland, neue Bundeslaender","weiblich","1139","0.489742636045642","0.469548584541863","0.509936687549421"
"Keine Sorgen","2009","Westdeutschland, alte Bundeslaender","maennlich","2482","0.374712011172699","0.362867837585115","0.386556184760284"
"Keine Sorgen","2009","Westdeutschland, alte Bundeslaender","weiblich","2485","0.335076567025759","0.324060692082786","0.346092441968732"
"Keine Sorgen","2009","Ostdeutschland, neue Bundeslaender","maennlich","670","0.302769267041449","0.283517589095939","0.32202094498696"
"Keine Sorgen","2009","Ostdeutschland, neue Bundeslaender","weiblich","689","0.275990451211624","0.257932684543139","0.29404821788011"
"Grosse Sorgen","2010","Westdeutschland, alte Bundeslaender","maennlich","1772","0.220041903162904","0.211177906942634","0.228905899383173"
"Grosse Sorgen","2010","Westdeutschland, alte Bundeslaender","weiblich","2011","0.216308749073923","0.208257941769463","0.224359556378384"
"Grosse Sorgen","2010","Ostdeutschland, neue Bundeslaender","maennlich","642","0.271952283810819","0.254516931982907","0.289387635638731"
"Grosse Sorgen","2010","Ostdeutschland, neue Bundeslaender","weiblich","695","0.243498081544954","0.22802076609155","0.258975396998358"
"Einige Sorgen","2010","Westdeutschland, alte Bundeslaender","maennlich","3264","0.405714274164351","0.395207992883389","0.416220555445312"
"Einige Sorgen","2010","Westdeutschland, alte Bundeslaender","weiblich","4308","0.433805815768476","0.424115001346319","0.443496630190632"
"Einige Sorgen","2010","Ostdeutschland, neue Bundeslaender","maennlich","994","0.395085610816721","0.375929956005802","0.41424126562764"
"Einige Sorgen","2010","Ostdeutschland, neue Bundeslaender","weiblich","1298","0.451576477031888","0.433630523527434","0.469522430536342"
"Keine Sorgen","2010","Westdeutschland, alte Bundeslaender","maennlich","3355","0.374243822672746","0.363889513620554","0.384598131724937"
"Keine Sorgen","2010","Westdeutschland, alte Bundeslaender","weiblich","3728","0.349885435157601","0.340559599241604","0.359211271073598"
"Keine Sorgen","2010","Ostdeutschland, neue Bundeslaender","maennlich","866","0.332962105372459","0.314495924020573","0.351428286724346"
"Keine Sorgen","2010","Ostdeutschland, neue Bundeslaender","weiblich","961","0.304925441423158","0.288323633978405","0.32152724886791"
"Grosse Sorgen","2011","Westdeutschland, alte Bundeslaender","maennlich","1681","0.231573127578284","0.221963226808324","0.241183028348245"
"Grosse Sorgen","2011","Westdeutschland, alte Bundeslaender","weiblich","1770","0.21832105145873","0.209433726502243","0.227208376415218"
"Grosse Sorgen","2011","Ostdeutschland, neue Bundeslaender","maennlich","697","0.331753050722144","0.31256061339294","0.350945488051348"
"Grosse Sorgen","2011","Ostdeutschland, neue Bundeslaender","weiblich","666","0.283862524204046","0.266369697781972","0.30135535062612"
"Einige Sorgen","2011","Westdeutschland, alte Bundeslaender","maennlich","3012","0.414406671015615","0.40318429076449","0.425629051266741"
"Einige Sorgen","2011","Westdeutschland, alte Bundeslaender","weiblich","3704","0.446905276643554","0.436209396105409","0.4576011571817"
"Einige Sorgen","2011","Ostdeutschland, neue Bundeslaender","maennlich","931","0.38344238388673","0.363622958112865","0.403261809660596"
"Einige Sorgen","2011","Ostdeutschland, neue Bundeslaender","weiblich","1173","0.435507226229456","0.416270346394328","0.454744106064584"
"Keine Sorgen","2011","Westdeutschland, alte Bundeslaender","maennlich","2709","0.354020201406101","0.34312595882561","0.364914443986591"
"Keine Sorgen","2011","Westdeutschland, alte Bundeslaender","weiblich","2826","0.334773671897715","0.324621255839636","0.344926087955794"
"Keine Sorgen","2011","Ostdeutschland, neue Bundeslaender","maennlich","684","0.284804565391126","0.266407861578278","0.303201269203973"
"Keine Sorgen","2011","Ostdeutschland, neue Bundeslaender","weiblich","713","0.280630249566498","0.263198094394892","0.298062404738104"
"Grosse Sorgen","2012","Westdeutschland, alte Bundeslaender","maennlich","1316","0.179667060172802","0.170890310178914","0.188443810166691"
"Grosse Sorgen","2012","Westdeutschland, alte Bundeslaender","weiblich","1400","0.178335714472221","0.17008007486115","0.186591354083292"
"Grosse Sorgen","2012","Ostdeutschland, neue Bundeslaender","maennlich","532","0.249619289800881","0.231928040291946","0.267310539309817"
"Grosse Sorgen","2012","Ostdeutschland, neue Bundeslaender","weiblich","528","0.228960227588485","0.212652388587197","0.245268066589773"
"Einige Sorgen","2012","Westdeutschland, alte Bundeslaender","maennlich","2770","0.384949245046505","0.373825228260056","0.396073261832955"
"Einige Sorgen","2012","Westdeutschland, alte Bundeslaender","weiblich","3470","0.424487212940583","0.413827533300692","0.435146892580475"
"Einige Sorgen","2012","Ostdeutschland, neue Bundeslaender","maennlich","941","0.401279251455619","0.381243108940436","0.421315393970802"
"Einige Sorgen","2012","Ostdeutschland, neue Bundeslaender","weiblich","1148","0.439988152474187","0.420721906551656","0.459254398396717"
"Keine Sorgen","2012","Westdeutschland, alte Bundeslaender","maennlich","3264","0.435383694780692","0.424048807396377","0.446718582165007"
"Keine Sorgen","2012","Westdeutschland, alte Bundeslaender","weiblich","3389","0.397177072587196","0.386624184705409","0.407729960468983"
"Keine Sorgen","2012","Ostdeutschland, neue Bundeslaender","maennlich","826","0.3491014587435","0.32961597974295","0.36858693774405"
"Keine Sorgen","2012","Ostdeutschland, neue Bundeslaender","weiblich","874","0.331051619937328","0.312786515378801","0.349316724495856"
"Grosse Sorgen","2013","Westdeutschland, alte Bundeslaender","maennlich","1405","0.211862684593916","0.202097835010688","0.221627534177144"
"Grosse Sorgen","2013","Westdeutschland, alte Bundeslaender","weiblich","1551","0.211124813281099","0.201986820630527","0.220262805931671"
"Grosse Sorgen","2013","Ostdeutschland, neue Bundeslaender","maennlich","536","0.273225584748461","0.254202835422688","0.292248334074235"
"Grosse Sorgen","2013","Ostdeutschland, neue Bundeslaender","weiblich","549","0.253288061252987","0.235738428692596","0.270837693813379"
"Einige Sorgen","2013","Westdeutschland, alte Bundeslaender","maennlich","2566","0.387422071416894","0.37578053692945","0.399063605904339"
"Einige Sorgen","2013","Westdeutschland, alte Bundeslaender","weiblich","3238","0.429768642222466","0.41868404473288","0.440853239712052"
"Einige Sorgen","2013","Ostdeutschland, neue Bundeslaender","maennlich","892","0.415297197182578","0.394261356371407","0.436333037993749"
"Einige Sorgen","2013","Ostdeutschland, neue Bundeslaender","weiblich","1071","0.447202909452136","0.427138826944383","0.467266991959889"
"Keine Sorgen","2013","Westdeutschland, alte Bundeslaender","maennlich","2756","0.40071524398919","0.389004838736756","0.412425649241624"
"Keine Sorgen","2013","Westdeutschland, alte Bundeslaender","weiblich","2873","0.359106544496435","0.348364632364146","0.369848456628725"
"Keine Sorgen","2013","Ostdeutschland, neue Bundeslaender","maennlich","680","0.31147721806896","0.291708200437254","0.331246235700667"
"Keine Sorgen","2013","Ostdeutschland, neue Bundeslaender","weiblich","739","0.299509029294876","0.281025268003478","0.317992790586275"
"Grosse Sorgen","2014","Westdeutschland, alte Bundeslaender","maennlich","2286","0.236127902686972","0.22774883893822","0.244506966435725"
"Grosse Sorgen","2014","Westdeutschland, alte Bundeslaender","weiblich","2871","0.255886034046519","0.247934985025867","0.263837083067172"
"Grosse Sorgen","2014","Ostdeutschland, neue Bundeslaender","maennlich","776","0.316454221124012","0.298416698287873","0.334491743960152"
"Grosse Sorgen","2014","Ostdeutschland, neue Bundeslaender","weiblich","874","0.318175172193189","0.301612753628931","0.334737590757448"
"Einige Sorgen","2014","Westdeutschland, alte Bundeslaender","maennlich","3984","0.400737620369142","0.391069321181862","0.410405919556423"
"Einige Sorgen","2014","Westdeutschland, alte Bundeslaender","weiblich","5003","0.429861040294085","0.420840432227414","0.438881648360755"
"Einige Sorgen","2014","Ostdeutschland, neue Bundeslaender","maennlich","1028","0.402333684701891","0.383315886637335","0.421351482766446"
"Einige Sorgen","2014","Ostdeutschland, neue Bundeslaender","weiblich","1330","0.420695733783827","0.403141106072462","0.438250361495193"
"Keine Sorgen","2014","Westdeutschland, alte Bundeslaender","maennlich","3599","0.363134476943885","0.353646598152119","0.372622355735651"
"Keine Sorgen","2014","Westdeutschland, alte Bundeslaender","weiblich","3696","0.314252925659396","0.305794236650118","0.322711614668674"
"Keine Sorgen","2014","Ostdeutschland, neue Bundeslaender","maennlich","750","0.281212094174097","0.263775766480926","0.298648421867268"
"Keine Sorgen","2014","Ostdeutschland, neue Bundeslaender","weiblich","834","0.261129094022983","0.245509630247614","0.276748557798352"
"Grosse Sorgen","2015","Westdeutschland, alte Bundeslaender","maennlich","2602","0.299863589605441","0.290413032396984","0.309314146813897"
"Grosse Sorgen","2015","Westdeutschland, alte Bundeslaender","weiblich","3265","0.312316342886577","0.303530335269428","0.321102350503727"
"Grosse Sorgen","2015","Ostdeutschland, neue Bundeslaender","maennlich","914","0.41013166936226","0.390474103314102","0.429789235410418"
"Grosse Sorgen","2015","Ostdeutschland, neue Bundeslaender","weiblich","1124","0.40420818697676","0.386162962349389","0.42225341160413"
"Einige Sorgen","2015","Westdeutschland, alte Bundeslaender","maennlich","3685","0.400917299322496","0.39080907192378","0.411025526721212"
"Einige Sorgen","2015","Westdeutschland, alte Bundeslaender","weiblich","4786","0.441999422345221","0.432584254999391","0.451414589691052"
"Einige Sorgen","2015","Ostdeutschland, neue Bundeslaender","maennlich","951","0.377882031339931","0.358504205695591","0.39725985698427"
"Einige Sorgen","2015","Ostdeutschland, neue Bundeslaender","weiblich","1145","0.406216762901804","0.388157277913285","0.424276247890323"
"Keine Sorgen","2015","Westdeutschland, alte Bundeslaender","maennlich","2743","0.299219111072063","0.28977437111668","0.308663851027446"
"Keine Sorgen","2015","Westdeutschland, alte Bundeslaender","weiblich","2637","0.245684234768201","0.237522826467406","0.253845643068997"
"Keine Sorgen","2015","Ostdeutschland, neue Bundeslaender","maennlich","540","0.211986299297809","0.195651592949085","0.228321005646534"
"Keine Sorgen","2015","Ostdeutschland, neue Bundeslaender","weiblich","572","0.189575050121436","0.175161881573579","0.203988218669293"
"Grosse Sorgen","2016","Westdeutschland, alte Bundeslaender","maennlich","3584","0.415817920533519","0.405502807042984","0.426133034024054"
"Grosse Sorgen","2016","Westdeutschland, alte Bundeslaender","weiblich","4502","0.450183932413317","0.440604715536667","0.459763149289967"
"Grosse Sorgen","2016","Ostdeutschland, neue Bundeslaender","maennlich","1193","0.552255453475204","0.531884547054761","0.572626359895647"
"Grosse Sorgen","2016","Ostdeutschland, neue Bundeslaender","weiblich","1491","0.578490042870314","0.560037566450911","0.596942519289717"
"Einige Sorgen","2016","Westdeutschland, alte Bundeslaender","maennlich","3454","0.397407086616458","0.387165243762347","0.407648929470569"
"Einige Sorgen","2016","Westdeutschland, alte Bundeslaender","weiblich","4290","0.409307781728952","0.399840355656561","0.418775207801344"
"Einige Sorgen","2016","Ostdeutschland, neue Bundeslaender","maennlich","766","0.310308389844111","0.291356635206213","0.329260144482008"
"Einige Sorgen","2016","Ostdeutschland, neue Bundeslaender","weiblich","949","0.329785318601924","0.312217193181523","0.347353444022324"
"Keine Sorgen","2016","Westdeutschland, alte Bundeslaender","maennlich","1732","0.186774992850023","0.178618320428264","0.194931665271782"
"Keine Sorgen","2016","Westdeutschland, alte Bundeslaender","weiblich","1570","0.140508285857731","0.133817176745813","0.147199394969648"
"Keine Sorgen","2016","Ostdeutschland, neue Bundeslaender","maennlich","330","0.137436156680685","0.123331214169356","0.151541099192015"
"Keine Sorgen","2016","Ostdeutschland, neue Bundeslaender","weiblich","311","0.0917246385277628","0.0809387837899835","0.102510493265542"
