year,quintil_oecd,sex,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,1st Quintile,female,Somewhat concerned,0.47839,1030,2193,0.45748,0.49931
2001,1st Quintile,female,Not concerned at all,0.29157,641,2193,0.27255,0.31060
2001,2nd Quintile,male,Very concerned,0.28576,570,2018,0.26604,0.30548
2001,2nd Quintile,male,Somewhat concerned,0.46730,942,2018,0.44553,0.48907
2001,2nd Quintile,male,Not concerned at all,0.24694,506,2018,0.22812,0.26576
2001,2nd Quintile,female,Very concerned,0.26141,575,2287,0.24340,0.27942
2001,2nd Quintile,female,Somewhat concerned,0.49729,1160,2287,0.47679,0.51778
2001,2nd Quintile,female,Not concerned at all,0.24131,552,2287,0.22376,0.25885
2001,3rd Quintile,male,Very concerned,0.29038,630,2184,0.27134,0.30943
2001,3rd Quintile,male,Somewhat concerned,0.46610,1030,2184,0.44517,0.48703
2001,3rd Quintile,male,Not concerned at all,0.24352,524,2184,0.22551,0.26152
2001,3rd Quintile,female,Very concerned,0.26284,601,2313,0.24490,0.28079
2001,3rd Quintile,female,Somewhat concerned,0.48432,1140,2313,0.46395,0.50469
2001,3rd Quintile,female,Not concerned at all,0.25284,572,2313,0.23512,0.27055
2001,4th Quintile,male,Very concerned,0.24799,571,2287,0.23029,0.26569
2001,4th Quintile,male,Somewhat concerned,0.47874,1089,2287,0.45826,0.49922
2001,4th Quintile,male,Not concerned at all,0.27327,627,2287,0.25500,0.29154
2001,4th Quintile,female,Very concerned,0.22441,516,2289,0.20732,0.24151
2001,4th Quintile,female,Somewhat concerned,0.50135,1139,2289,0.48087,0.52184
2001,4th Quintile,female,Not concerned at all,0.27423,634,2289,0.25595,0.29251
2001,5th Quintile,male,Very concerned,0.20208,469,2309,0.18569,0.21846
2001,5th Quintile,male,Somewhat concerned,0.44601,1009,2309,0.42573,0.46629
2001,5th Quintile,male,Not concerned at all,0.35192,831,2309,0.33243,0.37140
2001,5th Quintile,female,Very concerned,0.19811,428,2183,0.18138,0.21483
2001,5th Quintile,female,Somewhat concerned,0.49275,1064,2183,0.47177,0.51373
2001,5th Quintile,female,Not concerned at all,0.30914,691,2183,0.28975,0.32854
2002,1st Quintile,male,Very concerned,0.29191,442,1451,0.26850,0.31531
2002,1st Quintile,male,Somewhat concerned,0.41711,626,1451,0.39173,0.44249
2002,1st Quintile,male,Not concerned at all,0.29098,383,1451,0.26760,0.31436
2002,1st Quintile,female,Very concerned,0.29058,553,1955,0.27045,0.31071
2002,1st Quintile,female,Somewhat concerned,0.46988,938,1955,0.44775,0.49201
2002,1st Quintile,female,Not concerned at all,0.23954,464,1955,0.22062,0.25846
2002,2nd Quintile,male,Very concerned,0.32847,576,1795,0.30674,0.35021
2002,2nd Quintile,male,Somewhat concerned,0.44157,810,1795,0.41859,0.46454
2002,2nd Quintile,male,Not concerned at all,0.22996,409,1795,0.21049,0.24943
2002,2nd Quintile,female,Very concerned,0.31508,614,2087,0.29514,0.33501
2002,2nd Quintile,female,Somewhat concerned,0.48559,1036,2087,0.46414,0.50704
2002,2nd Quintile,female,Not concerned at all,0.19933,437,2087,0.18219,0.21648
2002,3rd Quintile,male,Very concerned,0.33399,622,1934,0.31296,0.35501
2002,3rd Quintile,male,Somewhat concerned,0.46675,908,1934,0.44451,0.48899
2002,3rd Quintile,male,Not concerned at all,0.19927,404,1934,0.18146,0.21707
2002,3rd Quintile,female,Very concerned,0.29343,571,2073,0.27383,0.31304
2002,3rd Quintile,female,Somewhat concerned,0.49632,1061,2073,0.47479,0.51785
2002,3rd Quintile,female,Not concerned at all,0.21025,441,2073,0.19270,0.22779
2002,4th Quintile,male,Very concerned,0.28932,621,2182,0.27029,0.30835
2002,4th Quintile,male,Somewhat concerned,0.47581,1036,2182,0.45485,0.49677
2002,4th Quintile,male,Not concerned at all,0.23487,525,2182,0.21708,0.25266
2002,4th Quintile,female,Very concerned,0.27521,581,2161,0.25637,0.29404
2002,4th Quintile,female,Somewhat concerned,0.50104,1067,2161,0.47996,0.52213
2002,4th Quintile,female,Not concerned at all,0.22375,513,2161,0.20618,0.24133
2002,5th Quintile,male,Very concerned,0.25580,623,2543,0.23884,0.27276
2002,5th Quintile,male,Somewhat concerned,0.45107,1141,2543,0.43172,0.47041
2002,5th Quintile,male,Not concerned at all,0.29313,779,2543,0.27544,0.31083
2002,5th Quintile,female,Very concerned,0.25283,572,2432,0.23555,0.27011
2002,5th Quintile,female,Somewhat concerned,0.51730,1220,2432,0.49744,0.53717
2002,5th Quintile,female,Not concerned at all,0.22986,640,2432,0.21314,0.24659
2003,1st Quintile,male,Very concerned,0.26572,386,1430,0.24281,0.28862
2003,1st Quintile,male,Somewhat concerned,0.43206,639,1430,0.40637,0.45774
2003,1st Quintile,male,Not concerned at all,0.30223,405,1430,0.27842,0.32604
2003,1st Quintile,female,Very concerned,0.28107,521,1939,0.26105,0.30108
2003,1st Quintile,female,Somewhat concerned,0.46131,904,1939,0.43912,0.48351
2003,1st Quintile,female,Not concerned at all,0.25762,514,1939,0.23815,0.27709
2003,2nd Quintile,male,Very concerned,0.30967,535,1751,0.28800,0.33133
2003,2nd Quintile,male,Somewhat concerned,0.45786,809,1751,0.43451,0.48120
2003,2nd Quintile,male,Not concerned at all,0.23248,407,1751,0.21269,0.25227
2003,2nd Quintile,female,Very concerned,0.26989,540,2070,0.25076,0.28902
2003,2nd Quintile,female,Somewhat concerned,0.49009,1034,2070,0.46855,0.51163
2003,2nd Quintile,female,Not concerned at all,0.24002,496,2070,0.22162,0.25842
2003,3rd Quintile,male,Very concerned,0.31107,599,1988,0.29071,0.33142
2003,3rd Quintile,male,Somewhat concerned,0.45341,905,1988,0.43152,0.47530
2003,3rd Quintile,male,Not concerned at all,0.23552,484,1988,0.21687,0.25418
2003,3rd Quintile,female,Very concerned,0.28217,526,2050,0.26268,0.30166
2003,3rd Quintile,female,Somewhat concerned,0.47811,1020,2050,0.45648,0.49974
2003,3rd Quintile,female,Not concerned at all,0.23972,504,2050,0.22123,0.25820
2003,4th Quintile,male,Very concerned,0.26903,584,2211,0.25054,0.28752
2003,4th Quintile,male,Somewhat concerned,0.46396,1025,2211,0.44317,0.48476
2003,4th Quintile,male,Not concerned at all,0.26701,602,2211,0.24856,0.28545
2003,4th Quintile,female,Very concerned,0.23607,502,2221,0.21840,0.25373
2003,4th Quintile,female,Somewhat concerned,0.51937,1148,2221,0.49859,0.54016
2003,4th Quintile,female,Not concerned at all,0.24456,571,2221,0.22668,0.26244
2003,5th Quintile,male,Very concerned,0.24438,693,3231,0.22956,0.25920
2003,5th Quintile,male,Somewhat concerned,0.43468,1394,3231,0.41758,0.45177
2003,5th Quintile,male,Not concerned at all,0.32094,1144,3231,0.30484,0.33704
2003,5th Quintile,female,Very concerned,0.23344,627,3088,0.21852,0.24836
2003,5th Quintile,female,Somewhat concerned,0.47435,1424,3088,0.45673,0.49196
2003,5th Quintile,female,Not concerned at all,0.29221,1037,3088,0.27617,0.30825
2004,1st Quintile,male,Very concerned,0.31729,433,1357,0.29252,0.34206
2004,1st Quintile,male,Somewhat concerned,0.39930,567,1357,0.37323,0.42536
2004,1st Quintile,male,Not concerned at all,0.28341,357,1357,0.25943,0.30740
2004,1st Quintile,female,Very concerned,0.30756,561,1853,0.28655,0.32858
2004,1st Quintile,female,Somewhat concerned,0.45331,825,1853,0.43063,0.47598
2004,1st Quintile,female,Not concerned at all,0.23913,467,1853,0.21970,0.25856
2004,2nd Quintile,male,Very concerned,0.37065,627,1721,0.34782,0.39347
2004,2nd Quintile,male,Somewhat concerned,0.43172,772,1721,0.40831,0.45513
2004,2nd Quintile,male,Not concerned at all,0.19763,322,1721,0.17881,0.21645
2004,2nd Quintile,female,Very concerned,0.33134,640,2028,0.31084,0.35183
2004,2nd Quintile,female,Somewhat concerned,0.47593,983,2028,0.45419,0.49767
2004,2nd Quintile,female,Not concerned at all,0.19273,405,2028,0.17556,0.20991
2004,3rd Quintile,male,Very concerned,0.37970,707,1934,0.35807,0.40134
2004,3rd Quintile,male,Somewhat concerned,0.41038,818,1934,0.38845,0.43231
2004,3rd Quintile,male,Not concerned at all,0.20992,409,1934,0.19176,0.22807
2004,3rd Quintile,female,Very concerned,0.32785,643,2055,0.30755,0.34816
2004,3rd Quintile,female,Somewhat concerned,0.47305,994,2055,0.45146,0.49465
2004,3rd Quintile,female,Not concerned at all,0.19909,418,2055,0.18182,0.21636
2004,4th Quintile,male,Very concerned,0.36791,759,2138,0.34747,0.38836
2004,4th Quintile,male,Somewhat concerned,0.42384,905,2138,0.40289,0.44479
2004,4th Quintile,male,Not concerned at all,0.20824,474,2138,0.19103,0.22546
2004,4th Quintile,female,Very concerned,0.32465,661,2176,0.30497,0.34433
2004,4th Quintile,female,Somewhat concerned,0.46964,1046,2176,0.44866,0.49061
2004,4th Quintile,female,Not concerned at all,0.20571,469,2176,0.18872,0.22270
2004,5th Quintile,male,Very concerned,0.29820,842,3159,0.28225,0.31416
2004,5th Quintile,male,Somewhat concerned,0.42990,1389,3159,0.41263,0.44717
2004,5th Quintile,male,Not concerned at all,0.27190,928,3159,0.25638,0.28742
2004,5th Quintile,female,Very concerned,0.29532,783,3009,0.27902,0.31162
2004,5th Quintile,female,Somewhat concerned,0.47543,1420,3009,0.45759,0.49328
2004,5th Quintile,female,Not concerned at all,0.22925,806,3009,0.21423,0.24427
2005,1st Quintile,male,Very concerned,0.41019,539,1318,0.38363,0.43676
2005,1st Quintile,male,Somewhat concerned,0.37756,523,1318,0.35138,0.40374
2005,1st Quintile,male,Not concerned at all,0.21225,256,1318,0.19016,0.23433
2005,1st Quintile,female,Very concerned,0.37882,661,1792,0.35636,0.40129
2005,1st Quintile,female,Somewhat concerned,0.42214,771,1792,0.39927,0.44502
2005,1st Quintile,female,Not concerned at all,0.19903,360,1792,0.18054,0.21752
2005,2nd Quintile,male,Very concerned,0.45406,748,1645,0.42999,0.47813
2005,2nd Quintile,male,Somewhat concerned,0.37861,617,1645,0.35517,0.40206
2005,2nd Quintile,male,Not concerned at all,0.16733,280,1645,0.14928,0.18537
2005,2nd Quintile,female,Very concerned,0.40768,773,1960,0.38592,0.42944
2005,2nd Quintile,female,Somewhat concerned,0.42642,839,1960,0.40452,0.44832
2005,2nd Quintile,female,Not concerned at all,0.16590,348,1960,0.14943,0.18237
2005,3rd Quintile,male,Very concerned,0.43892,759,1782,0.41587,0.46197
2005,3rd Quintile,male,Somewhat concerned,0.38915,721,1782,0.36651,0.41180
2005,3rd Quintile,male,Not concerned at all,0.17193,302,1782,0.15440,0.18945
2005,3rd Quintile,female,Very concerned,0.38741,728,1954,0.36581,0.40902
2005,3rd Quintile,female,Somewhat concerned,0.45074,930,1954,0.42868,0.47281
2005,3rd Quintile,female,Not concerned at all,0.16184,296,1954,0.14551,0.17818
2005,4th Quintile,male,Very concerned,0.40112,857,2130,0.38030,0.42194
2005,4th Quintile,male,Somewhat concerned,0.43098,905,2130,0.40994,0.45201
2005,4th Quintile,male,Not concerned at all,0.16791,368,2130,0.15203,0.18379
2005,4th Quintile,female,Very concerned,0.37844,783,2137,0.35787,0.39900
2005,4th Quintile,female,Somewhat concerned,0.45617,989,2137,0.43505,0.47729
2005,4th Quintile,female,Not concerned at all,0.16540,365,2137,0.14964,0.18115
2005,5th Quintile,male,Very concerned,0.33231,933,2951,0.31531,0.34931
2005,5th Quintile,male,Somewhat concerned,0.43971,1280,2951,0.42179,0.45762
2005,5th Quintile,male,Not concerned at all,0.22798,738,2951,0.21284,0.24312
2005,5th Quintile,female,Very concerned,0.33550,867,2862,0.31820,0.35280
2005,5th Quintile,female,Somewhat concerned,0.44990,1342,2862,0.43167,0.46813
2005,5th Quintile,female,Not concerned at all,0.21460,653,2862,0.19955,0.22964
2006,1st Quintile,male,Very concerned,0.35522,450,1211,0.32825,0.38218
2006,1st Quintile,male,Somewhat concerned,0.39230,475,1211,0.36478,0.41981
2006,1st Quintile,male,Not concerned at all,0.25249,286,1211,0.22801,0.27697
2006,1st Quintile,female,Very concerned,0.36399,591,1683,0.34099,0.38698
2006,1st Quintile,female,Somewhat concerned,0.41273,716,1683,0.38920,0.43626
2006,1st Quintile,female,Not concerned at all,0.22329,376,1683,0.20338,0.24319
2006,2nd Quintile,male,Very concerned,0.39779,571,1482,0.37286,0.42272
2006,2nd Quintile,male,Somewhat concerned,0.42100,638,1482,0.39586,0.44615
2006,2nd Quintile,male,Not concerned at all,0.18121,273,1482,0.16159,0.20082
2006,2nd Quintile,female,Very concerned,0.33557,595,1806,0.31379,0.35736
2006,2nd Quintile,female,Somewhat concerned,0.46734,865,1806,0.44432,0.49036
2006,2nd Quintile,female,Not concerned at all,0.19709,346,1806,0.17873,0.21544
2006,3rd Quintile,male,Very concerned,0.39258,658,1699,0.36935,0.41581
2006,3rd Quintile,male,Somewhat concerned,0.40782,726,1699,0.38445,0.43120
2006,3rd Quintile,male,Not concerned at all,0.19960,315,1699,0.18058,0.21861
2006,3rd Quintile,female,Very concerned,0.32474,604,1847,0.30338,0.34610
2006,3rd Quintile,female,Somewhat concerned,0.48050,886,1847,0.45771,0.50329
2006,3rd Quintile,female,Not concerned at all,0.19476,357,1847,0.17669,0.21283
2006,4th Quintile,male,Very concerned,0.36820,716,1942,0.34674,0.38966
2006,4th Quintile,male,Somewhat concerned,0.42831,828,1942,0.40630,0.45033
2006,4th Quintile,male,Not concerned at all,0.20349,398,1942,0.18558,0.22140
2006,4th Quintile,female,Very concerned,0.33143,643,2001,0.31080,0.35206
2006,4th Quintile,female,Somewhat concerned,0.47321,935,2001,0.45133,0.49509
2006,4th Quintile,female,Not concerned at all,0.19535,423,2001,0.17798,0.21273
2006,5th Quintile,male,Very concerned,0.30447,796,2800,0.28743,0.32152
2006,5th Quintile,male,Somewhat concerned,0.43240,1222,2800,0.41405,0.45075
2006,5th Quintile,male,Not concerned at all,0.26313,782,2800,0.24681,0.27944
2006,5th Quintile,female,Very concerned,0.29694,723,2695,0.27969,0.31419
2006,5th Quintile,female,Somewhat concerned,0.45991,1270,2695,0.44109,0.47873
2006,5th Quintile,female,Not concerned at all,0.24315,702,2695,0.22695,0.25935
2007,1st Quintile,male,Very concerned,0.31704,424,1321,0.29194,0.34214
2007,1st Quintile,male,Somewhat concerned,0.39233,546,1321,0.36599,0.41867
2007,1st Quintile,male,Not concerned at all,0.29063,351,1321,0.26614,0.31513
2007,1st Quintile,female,Very concerned,0.29192,545,1824,0.27105,0.31279
2007,1st Quintile,female,Somewhat concerned,0.44527,818,1824,0.42246,0.46809
2007,1st Quintile,female,Not concerned at all,0.26281,461,1824,0.24261,0.28302
2007,2nd Quintile,male,Very concerned,0.34796,558,1600,0.32462,0.37131
2007,2nd Quintile,male,Somewhat concerned,0.42513,688,1600,0.40090,0.44937
2007,2nd Quintile,male,Not concerned at all,0.22690,354,1600,0.20637,0.24743
2007,2nd Quintile,female,Very concerned,0.32597,607,1886,0.30481,0.34713
2007,2nd Quintile,female,Somewhat concerned,0.44677,882,1886,0.42433,0.46921
2007,2nd Quintile,female,Not concerned at all,0.22726,397,1886,0.20834,0.24618
2007,3rd Quintile,male,Very concerned,0.33340,617,1836,0.31183,0.35497
2007,3rd Quintile,male,Somewhat concerned,0.45416,823,1836,0.43138,0.47694
2007,3rd Quintile,male,Not concerned at all,0.21244,396,1836,0.19372,0.23115
2007,3rd Quintile,female,Very concerned,0.29768,589,2008,0.27768,0.31769
2007,3rd Quintile,female,Somewhat concerned,0.47830,955,2008,0.45644,0.50015
2007,3rd Quintile,female,Not concerned at all,0.22402,464,2008,0.20577,0.24226
2007,4th Quintile,male,Very concerned,0.34874,715,2136,0.32852,0.36895
2007,4th Quintile,male,Somewhat concerned,0.40748,876,2136,0.38663,0.42832
2007,4th Quintile,male,Not concerned at all,0.24379,545,2136,0.22557,0.26200
2007,4th Quintile,female,Very concerned,0.29194,609,2149,0.27271,0.31116
2007,4th Quintile,female,Somewhat concerned,0.47074,1001,2149,0.44963,0.49185
2007,4th Quintile,female,Not concerned at all,0.23732,539,2149,0.21933,0.25532
2007,5th Quintile,male,Very concerned,0.25968,693,2816,0.24349,0.27588
2007,5th Quintile,male,Somewhat concerned,0.42119,1182,2816,0.40295,0.43943
2007,5th Quintile,male,Not concerned at all,0.31913,941,2816,0.30191,0.33635
2007,5th Quintile,female,Very concerned,0.23377,606,2749,0.21794,0.24959
2007,5th Quintile,female,Somewhat concerned,0.48891,1343,2749,0.47022,0.50760
2007,5th Quintile,female,Not concerned at all,0.27733,800,2749,0.26059,0.29407
2008,1st Quintile,male,Very concerned,0.31489,372,1231,0.28893,0.34085
2008,1st Quintile,male,Somewhat concerned,0.37618,485,1231,0.34911,0.40325
2008,1st Quintile,male,Not concerned at all,0.30893,374,1231,0.28311,0.33475
2008,1st Quintile,female,Very concerned,0.25874,457,1712,0.23799,0.27949
2008,1st Quintile,female,Somewhat concerned,0.43860,742,1712,0.41509,0.46211
2008,1st Quintile,female,Not concerned at all,0.30266,513,1712,0.28089,0.32443
2008,2nd Quintile,male,Very concerned,0.29082,451,1528,0.26804,0.31360
2008,2nd Quintile,male,Somewhat concerned,0.44485,692,1528,0.41992,0.46977
2008,2nd Quintile,male,Not concerned at all,0.26433,385,1528,0.24221,0.28645
2008,2nd Quintile,female,Very concerned,0.28875,513,1837,0.26802,0.30948
2008,2nd Quintile,female,Somewhat concerned,0.46970,880,1837,0.44687,0.49253
2008,2nd Quintile,female,Not concerned at all,0.24155,444,1837,0.22197,0.26113
2008,3rd Quintile,male,Very concerned,0.31517,574,1833,0.29389,0.33644
2008,3rd Quintile,male,Somewhat concerned,0.42140,810,1833,0.39878,0.44401
2008,3rd Quintile,male,Not concerned at all,0.26344,449,1833,0.24327,0.28361
2008,3rd Quintile,female,Very concerned,0.24652,478,1964,0.22745,0.26559
2008,3rd Quintile,female,Somewhat concerned,0.50696,994,1964,0.48484,0.52908
2008,3rd Quintile,female,Not concerned at all,0.24652,492,1964,0.22745,0.26559
2008,4th Quintile,male,Very concerned,0.27913,540,1928,0.25910,0.29915
2008,4th Quintile,male,Somewhat concerned,0.43678,808,1928,0.41464,0.45893
2008,4th Quintile,male,Not concerned at all,0.28409,580,1928,0.26396,0.30423
2008,4th Quintile,female,Very concerned,0.24215,465,1933,0.22305,0.26126
2008,4th Quintile,female,Somewhat concerned,0.48482,923,1933,0.46254,0.50711
2008,4th Quintile,female,Not concerned at all,0.27302,545,1933,0.25316,0.29289
2008,5th Quintile,male,Very concerned,0.21315,554,2645,0.19754,0.22876
2008,5th Quintile,male,Somewhat concerned,0.41415,1092,2645,0.39538,0.43293
2008,5th Quintile,male,Not concerned at all,0.37270,999,2645,0.35427,0.39113
2008,5th Quintile,female,Very concerned,0.20876,500,2598,0.19313,0.22439
2008,5th Quintile,female,Somewhat concerned,0.45788,1201,2598,0.43872,0.47704
2008,5th Quintile,female,Not concerned at all,0.33336,897,2598,0.31523,0.35149
2009,1st Quintile,male,Very concerned,0.27185,319,1191,0.24657,0.29712
2009,1st Quintile,male,Somewhat concerned,0.39946,500,1191,0.37163,0.42729
2009,1st Quintile,male,Not concerned at all,0.32869,372,1191,0.30200,0.35538
2009,1st Quintile,female,Very concerned,0.23806,409,1646,0.21748,0.25865
2009,1st Quintile,female,Somewhat concerned,0.45383,744,1646,0.42977,0.47789
2009,1st Quintile,female,Not concerned at all,0.30810,493,1646,0.28579,0.33041
2009,2nd Quintile,male,Very concerned,0.24408,356,1406,0.22161,0.26654
2009,2nd Quintile,male,Somewhat concerned,0.43687,624,1406,0.41093,0.46281
2009,2nd Quintile,male,Not concerned at all,0.31905,426,1406,0.29468,0.34343
2009,2nd Quintile,female,Very concerned,0.23228,395,1734,0.21240,0.25216
2009,2nd Quintile,female,Somewhat concerned,0.47652,827,1734,0.45301,0.50004
2009,2nd Quintile,female,Not concerned at all,0.29120,512,1734,0.26981,0.31259
2009,3rd Quintile,male,Very concerned,0.26366,407,1651,0.24240,0.28492
2009,3rd Quintile,male,Somewhat concerned,0.42308,712,1651,0.39924,0.44692
2009,3rd Quintile,male,Not concerned at all,0.31326,532,1651,0.29088,0.33564
2009,3rd Quintile,female,Very concerned,0.23922,389,1735,0.21914,0.25930
2009,3rd Quintile,female,Somewhat concerned,0.44955,811,1735,0.42613,0.47296
2009,3rd Quintile,female,Not concerned at all,0.31124,535,1735,0.28944,0.33303
2009,4th Quintile,male,Very concerned,0.24253,459,1857,0.22303,0.26203
2009,4th Quintile,male,Somewhat concerned,0.38742,747,1857,0.36526,0.40958
2009,4th Quintile,male,Not concerned at all,0.37005,651,1857,0.34808,0.39202
2009,4th Quintile,female,Very concerned,0.20971,385,1891,0.19135,0.22806
2009,4th Quintile,female,Somewhat concerned,0.48273,892,1891,0.46020,0.50526
2009,4th Quintile,female,Not concerned at all,0.30757,614,1891,0.28676,0.32837
2009,5th Quintile,male,Very concerned,0.16383,373,2452,0.14918,0.17848
2009,5th Quintile,male,Somewhat concerned,0.38600,928,2452,0.36672,0.40527
2009,5th Quintile,male,Not concerned at all,0.45017,1151,2452,0.43048,0.46987
2009,5th Quintile,female,Very concerned,0.14427,339,2339,0.13002,0.15851
2009,5th Quintile,female,Somewhat concerned,0.43717,1001,2339,0.41706,0.45727
2009,5th Quintile,female,Not concerned at all,0.41857,999,2339,0.39857,0.43856
2010,1st Quintile,male,Very concerned,0.27355,293,1060,0.24670,0.30040
2010,1st Quintile,male,Somewhat concerned,0.38852,432,1060,0.35917,0.41788
2010,1st Quintile,male,Not concerned at all,0.33793,335,1060,0.30944,0.36642
2010,1st Quintile,female,Very concerned,0.26482,391,1498,0.24247,0.28717
2010,1st Quintile,female,Somewhat concerned,0.42788,640,1498,0.40282,0.45294
2010,1st Quintile,female,Not concerned at all,0.30730,467,1498,0.28393,0.33068
2010,2nd Quintile,male,Very concerned,0.27393,384,1351,0.25014,0.29772
2010,2nd Quintile,male,Somewhat concerned,0.42985,561,1351,0.40344,0.45626
2010,2nd Quintile,male,Not concerned at all,0.29622,406,1351,0.27186,0.32058
2010,2nd Quintile,female,Very concerned,0.22909,392,1635,0.20871,0.24947
2010,2nd Quintile,female,Somewhat concerned,0.44471,737,1635,0.42061,0.46880
2010,2nd Quintile,female,Not concerned at all,0.32620,506,1635,0.30347,0.34893
2010,3rd Quintile,male,Very concerned,0.25344,367,1537,0.23169,0.27520
2010,3rd Quintile,male,Somewhat concerned,0.44742,678,1537,0.42256,0.47229
2010,3rd Quintile,male,Not concerned at all,0.29913,492,1537,0.27624,0.32203
