"plj0046","year","bildungsniveau","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Keine Sorgen","1999","Hauptschule","Ostdeutschland","136","0.119665903352247","0.10091512058009","0.138416686124403"
"Keine Sorgen","1999","Hauptschule","Westdeutschland","742","0.130926384095656","0.121431084874013","0.140421683317298"
"Keine Sorgen","1999","Realschule","Ostdeutschland","159","0.116682092354809","0.0998290882785293","0.133535096431089"
"Keine Sorgen","1999","Realschule","Westdeutschland","330","0.171347139782468","0.154720315963802","0.187973963601133"
"Einige Sorgen","2000","(Fach-)Abitur","Ostdeutschland","173","0.482516247021851","0.430536011291824","0.534496482751878"
"Einige Sorgen","2000","(Fach-)Abitur","Westdeutschland","881","0.440107859412532","0.418209767990747","0.462005950834316"
"Einige Sorgen","2000","(noch) kein Abschluss","Ostdeutschland","88","0.573364034038508","0.496728170515499","0.649999897561517"
"Einige Sorgen","2000","(noch) kein Abschluss","Westdeutschland","295","0.390470945455157","0.355225682758655","0.42571620815166"
"Einige Sorgen","2000","AkademikerIn","Ostdeutschland","616","0.460295752595714","0.433054692242306","0.487536812949123"
"Einige Sorgen","2000","AkademikerIn","Westdeutschland","1035","0.410067359680947","0.39074480893176","0.429389910430134"
"Einige Sorgen","2000","Hauptschule","Ostdeutschland","812","0.450447830096007","0.427130442097463","0.473765218094552"
"Einige Sorgen","2000","Hauptschule","Westdeutschland","4124","0.464226185876279","0.453800983124201","0.474651388628357"
"Einige Sorgen","2000","Realschule","Ostdeutschland","986","0.434163948614552","0.413638329375374","0.45468956785373"
"Einige Sorgen","2000","Realschule","Westdeutschland","1899","0.46979772716723","0.454319532337163","0.485275921997297"
"Grosse Sorgen","2000","(Fach-)Abitur","Ostdeutschland","78","0.227864173665434","0.184230800298425","0.271497547032442"
"Grosse Sorgen","2000","(Fach-)Abitur","Westdeutschland","371","0.179090153966977","0.162175695262073","0.196004612671882"
"Grosse Sorgen","2000","(noch) kein Abschluss","Ostdeutschland","26","","",""
"Grosse Sorgen","2000","(noch) kein Abschluss","Westdeutschland","152","0.223841377109226","0.193728336368117","0.253954417850335"
"Grosse Sorgen","2000","AkademikerIn","Ostdeutschland","289","0.233769842924582","0.210638466842456","0.256901219006708"
"Grosse Sorgen","2000","AkademikerIn","Westdeutschland","402","0.162398820743867","0.147909576998012","0.176888064489722"
"Grosse Sorgen","2000","Hauptschule","Ostdeutschland","614","0.34935524055495","0.327011350509673","0.371699130600227"
"Grosse Sorgen","2000","Hauptschule","Westdeutschland","2916","0.346199467757673","0.336254238846316","0.356144696669031"
"Grosse Sorgen","2000","Realschule","Ostdeutschland","919","0.407764511721356","0.387413968392356","0.428115055050355"
"Grosse Sorgen","2000","Realschule","Westdeutschland","1243","0.31399058061867","0.299597047541894","0.328384113695446"
"Keine Sorgen","2000","(Fach-)Abitur","Ostdeutschland","104","0.289619579312715","0.242435730331105","0.336803428294326"
"Keine Sorgen","2000","(Fach-)Abitur","Westdeutschland","722","0.380801986620491","0.359381028274482","0.402222944966499"
"Keine Sorgen","2000","(noch) kein Abschluss","Ostdeutschland","46","0.260487208996953","0.192480126184393","0.328494291809513"
"Keine Sorgen","2000","(noch) kein Abschluss","Westdeutschland","289","0.385687677435617","0.350521782104837","0.420853572766396"
"Keine Sorgen","2000","AkademikerIn","Ostdeutschland","381","0.305934404479704","0.28074940043633","0.331119408523077"
"Keine Sorgen","2000","AkademikerIn","Westdeutschland","1052","0.427533819575186","0.408098316005317","0.446969323145055"
"Keine Sorgen","2000","Hauptschule","Ostdeutschland","323","0.200196929349043","0.181443813961955","0.21895004473613"
"Keine Sorgen","2000","Hauptschule","Westdeutschland","1751","0.189574346366047","0.181380735685607","0.197767957046488"
"Keine Sorgen","2000","Realschule","Ostdeutschland","335","0.158071539664092","0.142964181732703","0.173178897595482"
"Keine Sorgen","2000","Realschule","Westdeutschland","852","0.2162116922141","0.203444863286763","0.228978521141437"
"Einige Sorgen","2001","(Fach-)Abitur","Ostdeutschland","142","0.383572388336398","0.332410323480736","0.43473445319206"
"Einige Sorgen","2001","(Fach-)Abitur","Westdeutschland","834","0.450426203495994","0.42779102426747","0.473061382724518"
"Einige Sorgen","2001","(noch) kein Abschluss","Ostdeutschland","86","0.529620565121923","0.455244769825861","0.603996360417985"
"Einige Sorgen","2001","(noch) kein Abschluss","Westdeutschland","299","0.425031510974606","0.387984546693564","0.462078475255648"
"Einige Sorgen","2001","AkademikerIn","Ostdeutschland","567","0.452324588943265","0.424315149931726","0.480334027954804"
"Einige Sorgen","2001","AkademikerIn","Westdeutschland","948","0.424602518960109","0.404415305125537","0.444789732794682"
"Einige Sorgen","2001","Hauptschule","Ostdeutschland","798","0.504315812376172","0.479685979851538","0.528945644900806"
"Einige Sorgen","2001","Hauptschule","Westdeutschland","3793","0.492779924980044","0.481614608068816","0.503945241891271"
"Einige Sorgen","2001","Realschule","Ostdeutschland","955","0.452602436915076","0.431076714020235","0.474128159809917"
"Einige Sorgen","2001","Realschule","Westdeutschland","1821","0.493476230410437","0.47731209597654","0.509640364844333"
"Grosse Sorgen","2001","(Fach-)Abitur","Ostdeutschland","72","0.203828698382347","0.161443006301402","0.246214390463292"
"Grosse Sorgen","2001","(Fach-)Abitur","Westdeutschland","304","0.156032355350226","0.139523029634237","0.172541681066214"
"Grosse Sorgen","2001","(noch) kein Abschluss","Ostdeutschland","25","","",""
"Grosse Sorgen","2001","(noch) kein Abschluss","Westdeutschland","111","0.1805502449763","0.151724519516018","0.209375970436583"
"Grosse Sorgen","2001","AkademikerIn","Ostdeutschland","230","0.18973782281219","0.167672645062015","0.211803000562366"
"Grosse Sorgen","2001","AkademikerIn","Westdeutschland","289","0.124475397462947","0.110992691600488","0.137958103325407"
"Grosse Sorgen","2001","Hauptschule","Ostdeutschland","490","0.30409396146346","0.281432556373838","0.326755366553083"
"Grosse Sorgen","2001","Hauptschule","Westdeutschland","2161","0.287107389921138","0.277003686823028","0.297211093019249"
"Grosse Sorgen","2001","Realschule","Ostdeutschland","709","0.346016122791498","0.325443978585733","0.366588266997263"
"Grosse Sorgen","2001","Realschule","Westdeutschland","906","0.246162039115175","0.232234673989775","0.260089404240575"
"Keine Sorgen","2001","(Fach-)Abitur","Ostdeutschland","133","0.412598913281255","0.360800701572493","0.464397124990017"
"Keine Sorgen","2001","(Fach-)Abitur","Westdeutschland","718","0.393541441153781","0.371315768906607","0.415767113400954"
"Keine Sorgen","2001","(noch) kein Abschluss","Ostdeutschland","62","0.329252311337109","0.259224742671701","0.399279880002516"
"Keine Sorgen","2001","(noch) kein Abschluss","Westdeutschland","274","0.394418244049094","0.357792628764738","0.431043859333449"
"Keine Sorgen","2001","AkademikerIn","Ostdeutschland","416","0.357937588244545","0.330959574770833","0.384915601718257"
"Keine Sorgen","2001","AkademikerIn","Westdeutschland","1066","0.450922083576943","0.430599970522023","0.471244196631863"
"Keine Sorgen","2001","Hauptschule","Ostdeutschland","295","0.191590226160367","0.172203249546538","0.210977202774197"
"Keine Sorgen","2001","Hauptschule","Westdeutschland","1748","0.220112685098818","0.210859637463531","0.229365732734105"
"Keine Sorgen","2001","Realschule","Ostdeutschland","390","0.201381440293426","0.184038317774283","0.218724562812569"
"Keine Sorgen","2001","Realschule","Westdeutschland","948","0.260361730474388","0.246173844779003","0.274549616169774"
"Einige Sorgen","2002","(Fach-)Abitur","Ostdeutschland","168","0.411376794393885","0.360188283116456","0.462565305671315"
"Einige Sorgen","2002","(Fach-)Abitur","Westdeutschland","943","0.436969697188651","0.415653586403788","0.458285807973514"
"Einige Sorgen","2002","(noch) kein Abschluss","Ostdeutschland","80","0.465351792379634","0.39059084624596","0.540112738513309"
"Einige Sorgen","2002","(noch) kein Abschluss","Westdeutschland","310","0.433978302692532","0.397751150636625","0.470205454748438"
"Einige Sorgen","2002","AkademikerIn","Ostdeutschland","643","0.486726329833511","0.459742269494503","0.51371039017252"
"Einige Sorgen","2002","AkademikerIn","Westdeutschland","1390","0.444585917678202","0.427414393126225","0.461757442230179"
"Einige Sorgen","2002","Hauptschule","Ostdeutschland","732","0.490905206580401","0.465436002098399","0.516374411062404"
"Einige Sorgen","2002","Hauptschule","Westdeutschland","3663","0.492885920568247","0.481449331424714","0.50432250971178"
"Einige Sorgen","2002","Realschule","Ostdeutschland","917","0.441483393894535","0.419802070007864","0.463164717781206"
"Einige Sorgen","2002","Realschule","Westdeutschland","1914","0.478054696705887","0.462463265093928","0.493646128317845"
"Grosse Sorgen","2002","(Fach-)Abitur","Ostdeutschland","63","0.181190082005184","0.141122542618273","0.221257621392095"
"Grosse Sorgen","2002","(Fach-)Abitur","Westdeutschland","352","0.177993788390201","0.161555507526002","0.1944320692544"
"Grosse Sorgen","2002","(noch) kein Abschluss","Ostdeutschland","38","0.243445699649156","0.179121981307265","0.307769417991048"
"Grosse Sorgen","2002","(noch) kein Abschluss","Westdeutschland","126","0.199887749631573","0.170656176026641","0.229119323236504"
"Grosse Sorgen","2002","AkademikerIn","Ostdeutschland","255","0.207545610107061","0.185651147017552","0.22944007319657"
"Grosse Sorgen","2002","AkademikerIn","Westdeutschland","481","0.15319354587554","0.14074740035091","0.16563969140017"
"Grosse Sorgen","2002","Hauptschule","Ostdeutschland","558","0.380143249503551","0.355412541922722","0.40487395708438"
"Grosse Sorgen","2002","Hauptschule","Westdeutschland","2327","0.333016340311986","0.322235295578115","0.343797385045856"
"Grosse Sorgen","2002","Realschule","Ostdeutschland","767","0.383909895180067","0.362675136219875","0.405144654140258"
"Grosse Sorgen","2002","Realschule","Westdeutschland","1140","0.306665429527185","0.292272853230596","0.321058005823774"
"Keine Sorgen","2002","(Fach-)Abitur","Ostdeutschland","124","0.407433123600931","0.356320194806906","0.458546052394956"
"Keine Sorgen","2002","(Fach-)Abitur","Westdeutschland","785","0.385036514421148","0.364124684072584","0.405948344769712"
"Keine Sorgen","2002","(noch) kein Abschluss","Ostdeutschland","53","0.291202507971209","0.223108534464688","0.35929648147773"
"Keine Sorgen","2002","(noch) kein Abschluss","Westdeutschland","283","0.366133947675896","0.330920999181367","0.401346896170424"
"Keine Sorgen","2002","AkademikerIn","Ostdeutschland","420","0.305728060059428","0.280855365158774","0.330600754960083"
"Keine Sorgen","2002","AkademikerIn","Westdeutschland","1346","0.402220536446258","0.385276176188193","0.419164896704324"
"Keine Sorgen","2002","Hauptschule","Ostdeutschland","190","0.128951543916047","0.111876899659282","0.146026188172812"
"Keine Sorgen","2002","Hauptschule","Westdeutschland","1351","0.174097739119767","0.165423500357619","0.182771977881915"
"Keine Sorgen","2002","Realschule","Ostdeutschland","331","0.174606710925399","0.158031025414047","0.19118239643675"
"Keine Sorgen","2002","Realschule","Westdeutschland","889","0.215279873766928","0.20245084398798","0.228108903545877"
"Einige Sorgen","2003","(Fach-)Abitur","Ostdeutschland","166","0.42779852859098","0.377110934621443","0.478486122560518"
"Einige Sorgen","2003","(Fach-)Abitur","Westdeutschland","888","0.435313755847999","0.413708722085181","0.456918789610816"
"Einige Sorgen","2003","(noch) kein Abschluss","Ostdeutschland","67","0.346958552483152","0.277803873648953","0.416113231317351"
"Einige Sorgen","2003","(noch) kein Abschluss","Westdeutschland","292","0.412064265666399","0.375679646457884","0.448448884874915"
"Einige Sorgen","2003","AkademikerIn","Ostdeutschland","627","0.503375691011328","0.476017028059123","0.530734353963532"
"Einige Sorgen","2003","AkademikerIn","Westdeutschland","1294","0.436171246047729","0.418554410793593","0.453788081301864"
"Einige Sorgen","2003","Hauptschule","Ostdeutschland","758","0.518591326642362","0.492757467533966","0.544425185750757"
"Einige Sorgen","2003","Hauptschule","Westdeutschland","3342","0.474731398891417","0.462983728097146","0.486479069685689"
"Einige Sorgen","2003","Realschule","Ostdeutschland","954","0.464518515516117","0.442600337820258","0.486436693211976"
"Einige Sorgen","2003","Realschule","Westdeutschland","1806","0.483294722231349","0.467313397571808","0.499276046890889"
"Grosse Sorgen","2003","(Fach-)Abitur","Ostdeutschland","68","0.184461634691122","0.14472576040447","0.224197508977774"
"Grosse Sorgen","2003","(Fach-)Abitur","Westdeutschland","344","0.17766255993515","0.161006466852573","0.194318653017727"
"Grosse Sorgen","2003","(noch) kein Abschluss","Ostdeutschland","36","0.2681199209003","0.203762756378532","0.332477085422067"
"Grosse Sorgen","2003","(noch) kein Abschluss","Westdeutschland","123","0.205284275563552","0.175426725182879","0.235141825944226"
"Grosse Sorgen","2003","AkademikerIn","Ostdeutschland","213","0.17480125245019","0.154019301621524","0.195583203278855"
"Grosse Sorgen","2003","AkademikerIn","Westdeutschland","418","0.14441932635526","0.131932015950563","0.156906636759958"
"Grosse Sorgen","2003","Hauptschule","Ostdeutschland","438","0.307304875681523","0.283450091172201","0.331159660190846"
"Grosse Sorgen","2003","Hauptschule","Westdeutschland","2127","0.324525372723395","0.313510844053829","0.335539901392962"
"Grosse Sorgen","2003","Realschule","Ostdeutschland","678","0.346589353922036","0.325675628019933","0.36750307982414"
"Grosse Sorgen","2003","Realschule","Westdeutschland","1007","0.278302279947299","0.263969799829368","0.29263476006523"
"Keine Sorgen","2003","(Fach-)Abitur","Ostdeutschland","132","0.387739836717898","0.337823148786631","0.437656524649164"
"Keine Sorgen","2003","(Fach-)Abitur","Westdeutschland","791","0.387023684216852","0.365799022928855","0.408248345504849"
"Keine Sorgen","2003","(noch) kein Abschluss","Ostdeutschland","79","0.384921526616548","0.314230585958199","0.455612467274898"
"Keine Sorgen","2003","(noch) kein Abschluss","Westdeutschland","288","0.382651458770048","0.346723104178983","0.418579813361114"
"Keine Sorgen","2003","AkademikerIn","Ostdeutschland","443","0.321823056538483","0.296259878144761","0.347386234932204"
"Keine Sorgen","2003","AkademikerIn","Westdeutschland","1332","0.419409427597011","0.401879510955504","0.436939344238518"
"Keine Sorgen","2003","Hauptschule","Ostdeutschland","241","0.174103797676115","0.154497907584856","0.193709687767374"
"Keine Sorgen","2003","Hauptschule","Westdeutschland","1472","0.200743228385187","0.191319979035495","0.21016647773488"
"Keine Sorgen","2003","Realschule","Ostdeutschland","357","0.188892130561847","0.171690209930545","0.206094051193149"
"Keine Sorgen","2003","Realschule","Westdeutschland","943","0.238402997821352","0.224775887612988","0.252030108029717"
"Einige Sorgen","2004","(Fach-)Abitur","Ostdeutschland","165","0.401813914261569","0.353094290072415","0.450533538450722"
"Einige Sorgen","2004","(Fach-)Abitur","Westdeutschland","927","0.457788522975104","0.435898896234812","0.479678149715396"
"Einige Sorgen","2004","(noch) kein Abschluss","Ostdeutschland","78","0.401308107981999","0.330484208481004","0.472132007482994"
"Einige Sorgen","2004","(noch) kein Abschluss","Westdeutschland","296","0.387155413543039","0.351351447556574","0.422959379529505"
"Einige Sorgen","2004","AkademikerIn","Ostdeutschland","618","0.46713861338714","0.439742220486227","0.494535006288054"
"Einige Sorgen","2004","AkademikerIn","Westdeutschland","1324","0.421705472006004","0.404048955998123","0.439361988013885"
"Einige Sorgen","2004","Hauptschule","Ostdeutschland","658","0.466539373102317","0.4400546461837","0.493024100020935"
"Einige Sorgen","2004","Hauptschule","Westdeutschland","3021","0.448830150282856","0.436846165150832","0.46081413541488"
"Einige Sorgen","2004","Realschule","Ostdeutschland","798","0.400369948528586","0.378442089992192","0.42229780706498"
"Einige Sorgen","2004","Realschule","Westdeutschland","1708","0.470512245437491","0.454377067268405","0.486647423606578"
"Grosse Sorgen","2004","(Fach-)Abitur","Ostdeutschland","85","0.225556195744537","0.184022973524436","0.267089417964639"
"Grosse Sorgen","2004","(Fach-)Abitur","Westdeutschland","431","0.225754733304771","0.207385997631335","0.244123468978206"
"Grosse Sorgen","2004","(noch) kein Abschluss","Ostdeutschland","41","0.267636725123771","0.203666878111988","0.331606572135553"
"Grosse Sorgen","2004","(noch) kein Abschluss","Westdeutschland","154","0.273171809577884","0.240419109214796","0.305924509940971"
"Grosse Sorgen","2004","AkademikerIn","Ostdeutschland","312","0.265725156894958","0.241469723573252","0.289980590216664"
"Grosse Sorgen","2004","AkademikerIn","Westdeutschland","560","0.216585318656875","0.201857575114652","0.231313062199097"
"Grosse Sorgen","2004","Hauptschule","Ostdeutschland","524","0.392582128477781","0.366657698941031","0.418506558014531"
"Grosse Sorgen","2004","Hauptschule","Westdeutschland","2424","0.374381296580923","0.362720466749905","0.386042126411941"
"Grosse Sorgen","2004","Realschule","Ostdeutschland","793","0.430610874837253","0.408450817973923","0.452770931700584"
"Grosse Sorgen","2004","Realschule","Westdeutschland","1245","0.348712583452925","0.333306916920052","0.364118249985798"
"Keine Sorgen","2004","(Fach-)Abitur","Ostdeutschland","139","0.372629889993894","0.324582030338069","0.42067774964972"
"Keine Sorgen","2004","(Fach-)Abitur","Westdeutschland","632","0.316456743720125","0.296022351181738","0.336891136258513"
"Keine Sorgen","2004","(noch) kein Abschluss","Ostdeutschland","65","0.33105516689423","0.263058986633795","0.399051347154666"
"Keine Sorgen","2004","(noch) kein Abschluss","Westdeutschland","261","0.339672776879077","0.30486123475786","0.374484319000294"
"Keine Sorgen","2004","AkademikerIn","Ostdeutschland","344","0.267136229717902","0.24283985934272","0.291432600093083"
"Keine Sorgen","2004","AkademikerIn","Westdeutschland","1121","0.361709209337122","0.344529535069126","0.378888883605117"
"Keine Sorgen","2004","Hauptschule","Ostdeutschland","181","0.140878498419901","0.122409224844799","0.159347771995004"
"Keine Sorgen","2004","Hauptschule","Westdeutschland","1172","0.176788553136221","0.167596758879722","0.18598034739272"
"Keine Sorgen","2004","Realschule","Ostdeutschland","327","0.169019176634161","0.152247082884079","0.185791270384242"
"Keine Sorgen","2004","Realschule","Westdeutschland","723","0.180775171109583","0.168334858795082","0.193215483424085"
"Einige Sorgen","2005","(Fach-)Abitur","Ostdeutschland","177","0.411334892480177","0.362746570271447","0.459923214688907"
"Einige Sorgen","2005","(Fach-)Abitur","Westdeutschland","876","0.457707675978462","0.435246731442094","0.480168620514829"
"Einige Sorgen","2005","(noch) kein Abschluss","Ostdeutschland","78","0.454404226796604","0.378886912681173","0.529921540912035"
"Einige Sorgen","2005","(noch) kein Abschluss","Westdeutschland","317","0.425492989185964","0.389503725742276","0.461482252629652"
"Einige Sorgen","2005","AkademikerIn","Ostdeutschland","586","0.474794781198224","0.447011746260727","0.502577816135721"
"Einige Sorgen","2005","AkademikerIn","Westdeutschland","1350","0.470727600025824","0.452561004484861","0.488894195566787"
"Einige Sorgen","2005","Hauptschule","Ostdeutschland","535","0.403894692259353","0.377003603500294","0.430785781018412"
"Einige Sorgen","2005","Hauptschule","Westdeutschland","2558","0.399504266472215","0.387326205602401","0.411682327342029"
"Einige Sorgen","2005","Realschule","Ostdeutschland","728","0.388677541467942","0.36637471240862","0.410980370527264"
"Einige Sorgen","2005","Realschule","Westdeutschland","1555","0.430369494395762","0.414015176398164","0.446723812393361"
"Grosse Sorgen","2005","(Fach-)Abitur","Ostdeutschland","96","0.269632959490285","0.225814505303012","0.313451413677558"
"Grosse Sorgen","2005","(Fach-)Abitur","Westdeutschland","495","0.26472623162981","0.244835982908574","0.284616480351047"
"Grosse Sorgen","2005","(noch) kein Abschluss","Ostdeutschland","34","0.272347604196713","0.204830529586854","0.339864678806571"
"Grosse Sorgen","2005","(noch) kein Abschluss","Westdeutschland","174","0.272894437525275","0.240469797522818","0.305319077527732"
"Grosse Sorgen","2005","AkademikerIn","Ostdeutschland","360","0.297146280084299","0.271720175851646","0.322572384316952"
"Grosse Sorgen","2005","AkademikerIn","Westdeutschland","637","0.211993098134607","0.197117481972979","0.226868714296235"
"Grosse Sorgen","2005","Hauptschule","Ostdeutschland","616","0.492501700224569","0.465102746324763","0.519900654124374"
"Grosse Sorgen","2005","Hauptschule","Westdeutschland","2809","0.463251958585058","0.450853824388219","0.475650092781896"
"Grosse Sorgen","2005","Realschule","Ostdeutschland","892","0.502748986733081","0.479872280405565","0.525625693060597"
"Grosse Sorgen","2005","Realschule","Westdeutschland","1423","0.416333559706925","0.400051169820173","0.432615949593676"
"Keine Sorgen","2005","(Fach-)Abitur","Ostdeutschland","121","0.319032148029538","0.2730085562507","0.365055739808376"
"Keine Sorgen","2005","(Fach-)Abitur","Westdeutschland","519","0.277566092391728","0.257377806076204","0.297754378707251"
"Keine Sorgen","2005","(noch) kein Abschluss","Ostdeutschland","55","0.273248169006684","0.205661420611239","0.340834917402128"
"Keine Sorgen","2005","(noch) kein Abschluss","Westdeutschland","234","0.301612573288761","0.268204454998115","0.335020691579406"
"Keine Sorgen","2005","AkademikerIn","Ostdeutschland","295","0.228058938717478","0.204714801836861","0.251403075598094"
"Keine Sorgen","2005","AkademikerIn","Westdeutschland","913","0.317279301839569","0.300340156376435","0.334218447302703"
"Keine Sorgen","2005","Hauptschule","Ostdeutschland","128","0.103603607516078","0.0869023063389469","0.12030490869321"
"Keine Sorgen","2005","Hauptschule","Westdeutschland","847","0.137243774942727","0.128688128194042","0.145799421691412"
"Keine Sorgen","2005","Realschule","Ostdeutschland","215","0.108573471798977","0.0943392182827206","0.122807725315233"
"Keine Sorgen","2005","Realschule","Westdeutschland","543","0.153296945897313","0.141396934072974","0.165196957721652"
"Einige Sorgen","2006","(Fach-)Abitur","Ostdeutschland","188","0.434301301213257","0.386146561297084","0.482456041129431"
"Einige Sorgen","2006","(Fach-)Abitur","Westdeutschland","970","0.478820815121429","0.45707371977099","0.500567910471869"
"Einige Sorgen","2006","(noch) kein Abschluss","Ostdeutschland","45","0.558519737390835","0.459701493309382","0.657337981472289"
"Einige Sorgen","2006","(noch) kein Abschluss","Westdeutschland","229","0.427199695718606","0.385669217955368","0.468730173481844"
"Einige Sorgen","2006","AkademikerIn","Ostdeutschland","630","0.449202378476323","0.422449771757797","0.475954985194848"
"Einige Sorgen","2006","AkademikerIn","Westdeutschland","1452","0.437146437294832","0.42004006139121","0.454252813198455"
"Einige Sorgen","2006","Hauptschule","Ostdeutschland","626","0.449275075817731","0.422973712915909","0.475576438719553"
"Einige Sorgen","2006","Hauptschule","Westdeutschland","2931","0.437395142451019","0.425453534799064","0.449336750102974"
"Einige Sorgen","2006","Realschule","Ostdeutschland","809","0.407685115452473","0.385812640014535","0.429557590890411"
"Einige Sorgen","2006","Realschule","Westdeutschland","1693","0.438319633798708","0.422474702342857","0.454164565254558"
"Grosse Sorgen","2006","(Fach-)Abitur","Ostdeutschland","101","0.260490924957592","0.217850753799652","0.303131096115532"
"Grosse Sorgen","2006","(Fach-)Abitur","Westdeutschland","452","0.224887630888133","0.206712132224626","0.243063129551641"
"Grosse Sorgen","2006","(noch) kein Abschluss","Ostdeutschland","23","","",""
"Grosse Sorgen","2006","(noch) kein Abschluss","Westdeutschland","119","0.24795371048782","0.211699585127152","0.284207835848489"
"Grosse Sorgen","2006","AkademikerIn","Ostdeutschland","335","0.269068113402647","0.245216452607115","0.292919774198178"
"Grosse Sorgen","2006","AkademikerIn","Westdeutschland","629","0.196147778127598","0.182453894444735","0.20984166181046"
"Grosse Sorgen","2006","Hauptschule","Ostdeutschland","529","0.381397178928218","0.355713962532502","0.407080395323933"
"Grosse Sorgen","2006","Hauptschule","Westdeutschland","2654","0.403956282255269","0.392144095022745","0.415768469487793"
"Grosse Sorgen","2006","Realschule","Ostdeutschland","828","0.442866765730396","0.420757451881086","0.464976079579707"
"Grosse Sorgen","2006","Realschule","Westdeutschland","1386","0.376634309064327","0.361161054580857","0.392107563547796"
"Keine Sorgen","2006","(Fach-)Abitur","Ostdeutschland","118","0.305207773829151","0.260469815846384","0.349945731811917"
"Keine Sorgen","2006","(Fach-)Abitur","Westdeutschland","605","0.296291553990437","0.276413345821273","0.316169762159601"
"Keine Sorgen","2006","(noch) kein Abschluss","Ostdeutschland","29","","",""
"Keine Sorgen","2006","(noch) kein Abschluss","Westdeutschland","197","0.324846593793574","0.285528701372474","0.364164486214673"
"Keine Sorgen","2006","AkademikerIn","Ostdeutschland","363","0.281729508121031","0.257535421314426","0.305923594927636"
"Keine Sorgen","2006","AkademikerIn","Westdeutschland","1149","0.36670578457757","0.350086647468042","0.383324921687098"
"Keine Sorgen","2006","Hauptschule","Ostdeutschland","219","0.169327745254051","0.149497246382794","0.189158244125308"
"Keine Sorgen","2006","Hauptschule","Westdeutschland","1044","0.158648575293712","0.149853675675575","0.16744347491185"
"Keine Sorgen","2006","Realschule","Ostdeutschland","302","0.149448118817131","0.13357892671117","0.165317310923092"
"Keine Sorgen","2006","Realschule","Westdeutschland","688","0.185046057136965","0.172645056452711","0.19744705782122"
"Einige Sorgen","2007","(Fach-)Abitur","Ostdeutschland","168","0.406720563246191","0.357968443840747","0.455472682651635"
"Einige Sorgen","2007","(Fach-)Abitur","Westdeutschland","940","0.480717685886637","0.458581668149258","0.502853703624017"
