year,quintil_oecd,sampreg,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,2nd Quintile,East,Somewhat concerned,0.47954,454,921,0.44726,0.51182
2000,2nd Quintile,East,Not concerned at all,0.17085,141,921,0.14653,0.19517
2000,3rd Quintile,West,Very concerned,0.32133,549,1752,0.29946,0.34320
2000,3rd Quintile,West,Somewhat concerned,0.45178,808,1752,0.42847,0.47509
2000,3rd Quintile,West,Not concerned at all,0.22689,395,1752,0.20727,0.24651
2000,3rd Quintile,East,Very concerned,0.37961,350,954,0.34880,0.41042
2000,3rd Quintile,East,Somewhat concerned,0.46272,467,954,0.43106,0.49438
2000,3rd Quintile,East,Not concerned at all,0.15767,137,954,0.13453,0.18080
2000,4th Quintile,West,Very concerned,0.34175,645,2016,0.32104,0.36246
2000,4th Quintile,West,Somewhat concerned,0.42561,904,2016,0.40402,0.44720
2000,4th Quintile,West,Not concerned at all,0.23263,467,2016,0.21418,0.25108
2000,4th Quintile,East,Very concerned,0.32791,203,659,0.29204,0.36378
2000,4th Quintile,East,Somewhat concerned,0.41723,299,659,0.37956,0.45491
2000,4th Quintile,East,Not concerned at all,0.25485,157,659,0.22156,0.28815
2000,5th Quintile,West,Very concerned,0.26147,569,2169,0.24297,0.27997
2000,5th Quintile,West,Somewhat concerned,0.47204,1003,2169,0.45103,0.49306
2000,5th Quintile,West,Not concerned at all,0.26648,597,2169,0.24787,0.28510
2000,5th Quintile,East,Very concerned,0.29786,96,348,0.24975,0.34598
2000,5th Quintile,East,Somewhat concerned,0.42814,158,348,0.37607,0.48020
2000,5th Quintile,East,Not concerned at all,0.27400,94,348,0.22707,0.32093
2001,1st Quintile,West,Very concerned,0.22451,598,2657,0.20864,0.24038
2001,1st Quintile,West,Somewhat concerned,0.45289,1206,2657,0.43396,0.47182
2001,1st Quintile,West,Not concerned at all,0.32260,853,2657,0.30482,0.34037
2001,1st Quintile,East,Very concerned,0.29491,359,1163,0.26869,0.32113
2001,1st Quintile,East,Somewhat concerned,0.45586,514,1163,0.42722,0.48450
2001,1st Quintile,East,Not concerned at all,0.24923,290,1163,0.22435,0.27410
2001,2nd Quintile,West,Very concerned,0.26592,735,2920,0.24990,0.28195
2001,2nd Quintile,West,Somewhat concerned,0.48053,1425,2920,0.46241,0.49866
2001,2nd Quintile,West,Not concerned at all,0.25354,760,2920,0.23776,0.26932
2001,2nd Quintile,East,Very concerned,0.29171,410,1385,0.26776,0.31566
2001,2nd Quintile,East,Somewhat concerned,0.49100,677,1385,0.46466,0.51734
2001,2nd Quintile,East,Not concerned at all,0.21729,298,1385,0.19556,0.23902
2001,3rd Quintile,West,Very concerned,0.27254,853,3197,0.25710,0.28798
2001,3rd Quintile,West,Somewhat concerned,0.47719,1531,3197,0.45987,0.49451
2001,3rd Quintile,West,Not concerned at all,0.25027,813,3197,0.23525,0.26529
2001,3rd Quintile,East,Very concerned,0.29078,378,1300,0.26609,0.31548
2001,3rd Quintile,East,Somewhat concerned,0.46839,639,1300,0.44126,0.49553
2001,3rd Quintile,East,Not concerned at all,0.24082,283,1300,0.21757,0.26407
2001,4th Quintile,West,Very concerned,0.23017,833,3617,0.21645,0.24389
2001,4th Quintile,West,Somewhat concerned,0.49347,1754,3617,0.47717,0.50977
2001,4th Quintile,West,Not concerned at all,0.27636,1030,3617,0.26179,0.29094
2001,4th Quintile,East,Very concerned,0.26999,254,959,0.24188,0.29811
2001,4th Quintile,East,Somewhat concerned,0.47066,474,959,0.43905,0.50227
2001,4th Quintile,East,Not concerned at all,0.25935,231,959,0.23159,0.28710
2001,5th Quintile,West,Very concerned,0.19652,768,3908,0.18406,0.20898
2001,5th Quintile,West,Somewhat concerned,0.47216,1819,3908,0.45651,0.48782
2001,5th Quintile,West,Not concerned at all,0.33132,1321,3908,0.31656,0.34608
2001,5th Quintile,East,Very concerned,0.24029,129,584,0.20560,0.27497
2001,5th Quintile,East,Somewhat concerned,0.42327,254,584,0.38316,0.46338
2001,5th Quintile,East,Not concerned at all,0.33644,201,584,0.29809,0.37480
2002,1st Quintile,West,Very concerned,0.26820,612,2359,0.25032,0.28609
2002,1st Quintile,West,Somewhat concerned,0.44810,1084,2359,0.42802,0.46817
2002,1st Quintile,West,Not concerned at all,0.28370,663,2359,0.26550,0.30189
2002,1st Quintile,East,Very concerned,0.36254,383,1047,0.33341,0.39168
2002,1st Quintile,East,Somewhat concerned,0.44523,480,1047,0.41511,0.47535
2002,1st Quintile,East,Not concerned at all,0.19222,184,1047,0.16834,0.21610
2002,2nd Quintile,West,Very concerned,0.30533,746,2668,0.28785,0.32281
2002,2nd Quintile,West,Somewhat concerned,0.46751,1274,2668,0.44857,0.48644
2002,2nd Quintile,West,Not concerned at all,0.22716,648,2668,0.21126,0.24307
2002,2nd Quintile,East,Very concerned,0.37026,444,1214,0.34309,0.39743
2002,2nd Quintile,East,Somewhat concerned,0.45823,572,1214,0.43019,0.48627
2002,2nd Quintile,East,Not concerned at all,0.17151,198,1214,0.15030,0.19272
2002,3rd Quintile,West,Very concerned,0.31054,824,2841,0.29352,0.32756
2002,3rd Quintile,West,Somewhat concerned,0.48259,1396,2841,0.46421,0.50097
2002,3rd Quintile,West,Not concerned at all,0.20687,621,2841,0.19197,0.22177
2002,3rd Quintile,East,Very concerned,0.32282,369,1166,0.29597,0.34967
2002,3rd Quintile,East,Somewhat concerned,0.47925,573,1166,0.45056,0.50794
2002,3rd Quintile,East,Not concerned at all,0.19793,224,1166,0.17505,0.22081
2002,4th Quintile,West,Very concerned,0.28217,909,3315,0.26684,0.29749
2002,4th Quintile,West,Somewhat concerned,0.48813,1590,3315,0.47111,0.50515
2002,4th Quintile,West,Not concerned at all,0.22970,816,3315,0.21538,0.24402
2002,4th Quintile,East,Very concerned,0.28356,293,1028,0.25599,0.31113
2002,4th Quintile,East,Somewhat concerned,0.48834,513,1028,0.45777,0.51891
2002,4th Quintile,East,Not concerned at all,0.22810,222,1028,0.20244,0.25376
2002,5th Quintile,West,Very concerned,0.25420,1031,4283,0.24116,0.26724
2002,5th Quintile,West,Somewhat concerned,0.48313,2031,4283,0.46817,0.49810
2002,5th Quintile,West,Not concerned at all,0.26267,1221,4283,0.24948,0.27585
2002,5th Quintile,East,Very concerned,0.25643,164,692,0.22387,0.28899
2002,5th Quintile,East,Somewhat concerned,0.47491,330,692,0.43768,0.51215
2002,5th Quintile,East,Not concerned at all,0.26866,198,692,0.23561,0.30171
2003,1st Quintile,West,Very concerned,0.27014,600,2347,0.25218,0.28811
2003,1st Quintile,West,Somewhat concerned,0.43207,1035,2347,0.41202,0.45211
2003,1st Quintile,West,Not concerned at all,0.29779,712,2347,0.27928,0.31629
2003,1st Quintile,East,Very concerned,0.28862,307,1022,0.26083,0.31642
2003,1st Quintile,East,Somewhat concerned,0.50314,508,1022,0.47248,0.53381
2003,1st Quintile,East,Not concerned at all,0.20823,207,1022,0.18333,0.23314
2003,2nd Quintile,West,Very concerned,0.28303,692,2520,0.26544,0.30063
2003,2nd Quintile,West,Somewhat concerned,0.46941,1184,2520,0.44992,0.48890
2003,2nd Quintile,West,Not concerned at all,0.24755,644,2520,0.23070,0.26441
2003,2nd Quintile,East,Very concerned,0.30315,383,1301,0.27817,0.32814
2003,2nd Quintile,East,Somewhat concerned,0.49210,659,1301,0.46493,0.51928
2003,2nd Quintile,East,Not concerned at all,0.20474,259,1301,0.18281,0.22668
2003,3rd Quintile,West,Very concerned,0.29122,756,2842,0.27451,0.30792
2003,3rd Quintile,West,Somewhat concerned,0.45679,1325,2842,0.43847,0.47511
2003,3rd Quintile,West,Not concerned at all,0.25199,761,2842,0.23603,0.26796
2003,3rd Quintile,East,Very concerned,0.31617,369,1196,0.28981,0.34254
2003,3rd Quintile,East,Somewhat concerned,0.49672,600,1196,0.46838,0.52507
2003,3rd Quintile,East,Not concerned at all,0.18710,227,1196,0.16499,0.20921
2003,4th Quintile,West,Very concerned,0.25399,848,3446,0.23946,0.26853
2003,4th Quintile,West,Somewhat concerned,0.49400,1686,3446,0.47730,0.51070
2003,4th Quintile,West,Not concerned at all,0.25201,912,3446,0.23751,0.26650
2003,4th Quintile,East,Very concerned,0.24719,238,986,0.22025,0.27413
2003,4th Quintile,East,Somewhat concerned,0.47606,487,986,0.44487,0.50725
2003,4th Quintile,East,Not concerned at all,0.27676,261,986,0.24882,0.30470
2003,5th Quintile,West,Very concerned,0.23974,1168,5509,0.22847,0.25102
2003,5th Quintile,West,Somewhat concerned,0.45895,2477,5509,0.44579,0.47211
2003,5th Quintile,West,Not concerned at all,0.30131,1864,5509,0.28919,0.31343
2003,5th Quintile,East,Very concerned,0.23353,152,810,0.20438,0.26269
2003,5th Quintile,East,Somewhat concerned,0.39630,341,810,0.36259,0.43001
2003,5th Quintile,East,Not concerned at all,0.37017,317,810,0.33689,0.40344
2004,1st Quintile,West,Very concerned,0.28438,610,2210,0.26557,0.30320
2004,1st Quintile,West,Somewhat concerned,0.44363,986,2210,0.42291,0.46435
2004,1st Quintile,West,Not concerned at all,0.27199,614,2210,0.25343,0.29054
2004,1st Quintile,East,Very concerned,0.39863,384,1000,0.36827,0.42899
2004,1st Quintile,East,Somewhat concerned,0.38753,406,1000,0.35732,0.41774
2004,1st Quintile,East,Not concerned at all,0.21384,210,1000,0.18842,0.23927
2004,2nd Quintile,West,Very concerned,0.34472,818,2503,0.32609,0.36334
2004,2nd Quintile,West,Somewhat concerned,0.45706,1173,2503,0.43754,0.47658
2004,2nd Quintile,West,Not concerned at all,0.19822,512,2503,0.18260,0.21384
2004,2nd Quintile,East,Very concerned,0.36377,449,1246,0.33705,0.39050
2004,2nd Quintile,East,Somewhat concerned,0.45103,582,1246,0.42339,0.47867
2004,2nd Quintile,East,Not concerned at all,0.18520,215,1246,0.16362,0.20677
2004,3rd Quintile,West,Very concerned,0.35387,938,2820,0.33622,0.37152
2004,3rd Quintile,West,Somewhat concerned,0.43533,1261,2820,0.41703,0.45363
2004,3rd Quintile,West,Not concerned at all,0.21080,621,2820,0.19574,0.22585
2004,3rd Quintile,East,Very concerned,0.35252,412,1169,0.32512,0.37992
2004,3rd Quintile,East,Somewhat concerned,0.46674,551,1169,0.43813,0.49535
2004,3rd Quintile,East,Not concerned at all,0.18074,206,1169,0.15867,0.20281
2004,4th Quintile,West,Very concerned,0.34245,1094,3325,0.32632,0.35859
2004,4th Quintile,West,Somewhat concerned,0.44791,1488,3325,0.43100,0.46481
2004,4th Quintile,West,Not concerned at all,0.20964,743,3325,0.19580,0.22348
2004,4th Quintile,East,Very concerned,0.36911,326,989,0.33902,0.39920
2004,4th Quintile,East,Somewhat concerned,0.43688,463,989,0.40595,0.46781
2004,4th Quintile,East,Not concerned at all,0.19401,200,989,0.16935,0.21867
2004,5th Quintile,West,Very concerned,0.29699,1423,5379,0.28478,0.30920
2004,5th Quintile,West,Somewhat concerned,0.45252,2467,5379,0.43921,0.46582
2004,5th Quintile,West,Not concerned at all,0.25050,1489,5379,0.23892,0.26208
2004,5th Quintile,East,Very concerned,0.29528,202,789,0.26343,0.32713
2004,5th Quintile,East,Somewhat concerned,0.43916,342,789,0.40451,0.47381
2004,5th Quintile,East,Not concerned at all,0.26556,245,789,0.23472,0.29639
2005,1st Quintile,West,Very concerned,0.36939,752,2104,0.34877,0.39002
2005,1st Quintile,West,Somewhat concerned,0.41506,898,2104,0.39400,0.43612
2005,1st Quintile,West,Not concerned at all,0.21555,454,2104,0.19797,0.23312
2005,1st Quintile,East,Very concerned,0.46197,448,1006,0.43115,0.49280
2005,1st Quintile,East,Somewhat concerned,0.36452,396,1006,0.33476,0.39427
2005,1st Quintile,East,Not concerned at all,0.17351,162,1006,0.15009,0.19692
2005,2nd Quintile,West,Very concerned,0.42088,986,2388,0.40107,0.44068
2005,2nd Quintile,West,Somewhat concerned,0.39999,949,2388,0.38034,0.41965
2005,2nd Quintile,West,Not concerned at all,0.17913,453,2388,0.16375,0.19451
2005,2nd Quintile,East,Very concerned,0.45268,535,1217,0.42470,0.48065
2005,2nd Quintile,East,Somewhat concerned,0.41860,507,1217,0.39087,0.44633
2005,2nd Quintile,East,Not concerned at all,0.12872,175,1217,0.10990,0.14755
2005,3rd Quintile,West,Very concerned,0.40497,1030,2664,0.38633,0.42362
2005,3rd Quintile,West,Somewhat concerned,0.41881,1176,2664,0.40007,0.43755
2005,3rd Quintile,West,Not concerned at all,0.17622,458,2664,0.16175,0.19069
2005,3rd Quintile,East,Very concerned,0.44266,457,1072,0.41291,0.47241
2005,3rd Quintile,East,Somewhat concerned,0.42806,475,1072,0.39843,0.45769
2005,3rd Quintile,East,Not concerned at all,0.12928,140,1072,0.10919,0.14938
2005,4th Quintile,West,Very concerned,0.39050,1258,3287,0.37382,0.40718
2005,4th Quintile,West,Somewhat concerned,0.43798,1443,3287,0.42102,0.45495
2005,4th Quintile,West,Not concerned at all,0.17152,586,3287,0.15863,0.18441
2005,4th Quintile,East,Very concerned,0.38749,382,980,0.35697,0.41800
2005,4th Quintile,East,Somewhat concerned,0.47011,451,980,0.43885,0.50138
2005,4th Quintile,East,Not concerned at all,0.14240,147,980,0.12051,0.16429
2005,5th Quintile,West,Very concerned,0.33344,1594,5087,0.32049,0.34640
2005,5th Quintile,West,Somewhat concerned,0.44700,2311,5087,0.43334,0.46067
2005,5th Quintile,West,Not concerned at all,0.21955,1182,5087,0.20817,0.23093
2005,5th Quintile,East,Very concerned,0.33803,206,726,0.30360,0.37247
2005,5th Quintile,East,Somewhat concerned,0.41639,311,726,0.38050,0.45227
2005,5th Quintile,East,Not concerned at all,0.24558,209,726,0.21425,0.27691
2006,1st Quintile,West,Very concerned,0.34204,657,1959,0.32102,0.36305
2006,1st Quintile,West,Somewhat concerned,0.40715,819,1959,0.38539,0.42892
2006,1st Quintile,West,Not concerned at all,0.25081,483,1959,0.23161,0.27001
2006,1st Quintile,East,Very concerned,0.41329,384,935,0.38171,0.44487
2006,1st Quintile,East,Somewhat concerned,0.39432,372,935,0.36298,0.42566
2006,1st Quintile,East,Not concerned at all,0.19239,179,935,0.16711,0.21767
2006,2nd Quintile,West,Very concerned,0.36237,770,2181,0.34219,0.38255
2006,2nd Quintile,West,Somewhat concerned,0.44821,998,2181,0.42733,0.46908
2006,2nd Quintile,West,Not concerned at all,0.18942,413,2181,0.17298,0.20587
2006,2nd Quintile,East,Very concerned,0.36650,396,1107,0.33810,0.39489
2006,2nd Quintile,East,Somewhat concerned,0.44190,505,1107,0.41263,0.47117
2006,2nd Quintile,East,Not concerned at all,0.19161,206,1107,0.16841,0.21480
2006,3rd Quintile,West,Very concerned,0.35293,875,2477,0.33411,0.37176
2006,3rd Quintile,West,Somewhat concerned,0.44060,1097,2477,0.42105,0.46016
2006,3rd Quintile,West,Not concerned at all,0.20647,505,2477,0.19052,0.22241
2006,3rd Quintile,East,Very concerned,0.37689,387,1069,0.34782,0.40595
2006,3rd Quintile,East,Somewhat concerned,0.46019,515,1069,0.43030,0.49009
2006,3rd Quintile,East,Not concerned at all,0.16292,167,1069,0.14077,0.18507
2006,4th Quintile,West,Very concerned,0.34412,1042,3074,0.32732,0.36091
2006,4th Quintile,West,Somewhat concerned,0.45627,1398,3074,0.43866,0.47389
2006,4th Quintile,West,Not concerned at all,0.19961,634,3074,0.18548,0.21374
2006,4th Quintile,East,Very concerned,0.37988,317,869,0.34759,0.41217
2006,4th Quintile,East,Somewhat concerned,0.42126,365,869,0.38841,0.45411
2006,4th Quintile,East,Not concerned at all,0.19886,187,869,0.17231,0.22542
2006,5th Quintile,West,Very concerned,0.30230,1330,4781,0.28928,0.31532
2006,5th Quintile,West,Somewhat concerned,0.44519,2161,4781,0.43110,0.45928
2006,5th Quintile,West,Not concerned at all,0.25251,1290,4781,0.24019,0.26482
2006,5th Quintile,East,Very concerned,0.28622,189,714,0.25304,0.31939
2006,5th Quintile,East,Somewhat concerned,0.44527,331,714,0.40879,0.48175
2006,5th Quintile,East,Not concerned at all,0.26851,194,714,0.23598,0.30104
2007,1st Quintile,West,Very concerned,0.28050,596,2143,0.26147,0.29952
2007,1st Quintile,West,Somewhat concerned,0.43833,967,2143,0.41732,0.45934
2007,1st Quintile,West,Not concerned at all,0.28117,580,2143,0.26213,0.30021
2007,1st Quintile,East,Very concerned,0.36955,373,1002,0.33964,0.39945
2007,1st Quintile,East,Somewhat concerned,0.37418,397,1002,0.34420,0.40415
2007,1st Quintile,East,Not concerned at all,0.25628,232,1002,0.22923,0.28333
2007,2nd Quintile,West,Very concerned,0.32752,806,2405,0.30876,0.34628
2007,2nd Quintile,West,Somewhat concerned,0.43648,1077,2405,0.41665,0.45630
2007,2nd Quintile,West,Not concerned at all,0.23600,522,2405,0.21903,0.25298
2007,2nd Quintile,East,Very concerned,0.36414,359,1081,0.33544,0.39284
2007,2nd Quintile,East,Somewhat concerned,0.43869,493,1081,0.40910,0.46829
2007,2nd Quintile,East,Not concerned at all,0.19716,229,1081,0.17344,0.22089
2007,3rd Quintile,West,Very concerned,0.30957,829,2688,0.29208,0.32705
2007,3rd Quintile,West,Somewhat concerned,0.47164,1252,2688,0.45276,0.49051
2007,3rd Quintile,West,Not concerned at all,0.21880,607,2688,0.20316,0.23443
2007,3rd Quintile,East,Very concerned,0.33434,377,1156,0.30713,0.36155
2007,3rd Quintile,East,Somewhat concerned,0.44883,526,1156,0.42015,0.47752
2007,3rd Quintile,East,Not concerned at all,0.21683,253,1156,0.19307,0.24060
2007,4th Quintile,West,Very concerned,0.32518,1011,3282,0.30916,0.34121
2007,4th Quintile,West,Somewhat concerned,0.43546,1444,3282,0.41849,0.45242
2007,4th Quintile,West,Not concerned at all,0.23936,827,3282,0.22476,0.25396
2007,4th Quintile,East,Very concerned,0.30249,313,1003,0.27405,0.33094
2007,4th Quintile,East,Somewhat concerned,0.45034,433,1003,0.41953,0.48114
2007,4th Quintile,East,Not concerned at all,0.24717,257,1003,0.22046,0.27388
2007,5th Quintile,West,Very concerned,0.24500,1125,4837,0.23287,0.25712
2007,5th Quintile,West,Somewhat concerned,0.45320,2194,4837,0.43917,0.46723
2007,5th Quintile,West,Not concerned at all,0.30181,1518,4837,0.28887,0.31474
2007,5th Quintile,East,Very concerned,0.27467,174,728,0.24223,0.30712
2007,5th Quintile,East,Somewhat concerned,0.44725,331,728,0.41110,0.48339
2007,5th Quintile,East,Not concerned at all,0.27808,223,728,0.24551,0.31065
2008,1st Quintile,West,Very concerned,0.27228,543,2010,0.25282,0.29175
2008,1st Quintile,West,Somewhat concerned,0.41960,832,2010,0.39802,0.44118
2008,1st Quintile,West,Not concerned at all,0.30812,635,2010,0.28793,0.32831
2008,1st Quintile,East,Very concerned,0.31565,286,933,0.28581,0.34549
2008,1st Quintile,East,Somewhat concerned,0.38758,395,933,0.35630,0.41886
2008,1st Quintile,East,Not concerned at all,0.29677,252,933,0.26744,0.32610
2008,2nd Quintile,West,Very concerned,0.28121,645,2277,0.26274,0.29968
2008,2nd Quintile,West,Somewhat concerned,0.45737,1042,2277,0.43690,0.47783
2008,2nd Quintile,West,Not concerned at all,0.26143,590,2277,0.24338,0.27948
2008,2nd Quintile,East,Very concerned,0.31717,319,1088,0.28951,0.34484
2008,2nd Quintile,East,Somewhat concerned,0.46215,530,1088,0.43251,0.49179
2008,2nd Quintile,East,Not concerned at all,0.22068,239,1088,0.19602,0.24533
2008,3rd Quintile,West,Very concerned,0.26812,685,2594,0.25107,0.28517
2008,3rd Quintile,West,Somewhat concerned,0.46337,1224,2594,0.44417,0.48256
2008,3rd Quintile,West,Not concerned at all,0.26852,685,2594,0.25146,0.28558
2008,3rd Quintile,East,Very concerned,0.32321,367,1203,0.29677,0.34965
2008,3rd Quintile,East,Somewhat concerned,0.46704,580,1203,0.43884,0.49525
2008,3rd Quintile,East,Not concerned at all,0.20975,256,1203,0.18673,0.23276
2008,4th Quintile,West,Very concerned,0.26052,795,3049,0.24494,0.27610
2008,4th Quintile,West,Somewhat concerned,0.45829,1362,3049,0.44060,0.47597
2008,4th Quintile,West,Not concerned at all,0.28120,892,3049,0.26524,0.29716
2008,4th Quintile,East,Very concerned,0.26478,210,812,0.23441,0.29515
2008,4th Quintile,East,Somewhat concerned,0.47183,369,812,0.43747,0.50619
2008,4th Quintile,East,Not concerned at all,0.26339,233,812,0.23307,0.29370
2008,5th Quintile,West,Very concerned,0.20191,897,4523,0.19021,0.21361
2008,5th Quintile,West,Somewhat concerned,0.44138,2004,4523,0.42691,0.45585
2008,5th Quintile,West,Not concerned at all,0.35671,1622,4523,0.34275,0.37067
2008,5th Quintile,East,Very concerned,0.29702,157,720,0.26362,0.33042
2008,5th Quintile,East,Somewhat concerned,0.37060,289,720,0.33530,0.40590
2008,5th Quintile,East,Not concerned at all,0.33238,274,720,0.29795,0.36682
2009,1st Quintile,West,Very concerned,0.24964,478,1915,0.23025,0.26903
2009,1st Quintile,West,Somewhat concerned,0.42227,821,1915,0.40014,0.44439
2009,1st Quintile,West,Not concerned at all,0.32809,616,1915,0.30706,0.34913
2009,1st Quintile,East,Very concerned,0.26130,250,922,0.23293,0.28968
2009,1st Quintile,East,Somewhat concerned,0.45621,423,922,0.42404,0.48838
2009,1st Quintile,East,Not concerned at all,0.28249,249,922,0.25341,0.31156
2009,2nd Quintile,West,Very concerned,0.22764,467,2078,0.20960,0.24567
2009,2nd Quintile,West,Somewhat concerned,0.45674,966,2078,0.43532,0.47817
2009,2nd Quintile,West,Not concerned at all,0.31562,645,2078,0.29563,0.33561
2009,2nd Quintile,East,Very concerned,0.26993,284,1062,0.24322,0.29664
2009,2nd Quintile,East,Somewhat concerned,0.46561,485,1062,0.43559,0.49562
2009,2nd Quintile,East,Not concerned at all,0.26446,293,1062,0.23792,0.29100
2009,3rd Quintile,West,Very concerned,0.24833,532,2314,0.23072,0.26594
2009,3rd Quintile,West,Somewhat concerned,0.42820,995,2314,0.40803,0.44836
2009,3rd Quintile,West,Not concerned at all,0.32347,787,2314,0.30441,0.34254
2009,3rd Quintile,East,Very concerned,0.26288,264,1072,0.23652,0.28924
2009,3rd Quintile,East,Somewhat concerned,0.46377,528,1072,0.43390,0.49363
2009,3rd Quintile,East,Not concerned at all,0.27335,280,1072,0.24666,0.30004
2009,4th Quintile,West,Very concerned,0.22259,664,2951,0.20758,0.23760
2009,4th Quintile,West,Somewhat concerned,0.42865,1259,2951,0.41079,0.44651
2009,4th Quintile,West,Not concerned at all,0.34876,1028,2951,0.33156,0.36595
2009,4th Quintile,East,Very concerned,0.24794,180,797,0.21794,0.27794
2009,4th Quintile,East,Somewhat concerned,0.46413,380,797,0.42948,0.49878
2009,4th Quintile,East,Not concerned at all,0.28793,237,797,0.25648,0.31939
2009,5th Quintile,West,Very concerned,0.14786,601,4124,0.13702,0.15869
2009,5th Quintile,West,Somewhat concerned,0.41513,1667,4124,0.40008,0.43017
2009,5th Quintile,West,Not concerned at all,0.43701,1856,4124,0.42187,0.45216
2009,5th Quintile,East,Very concerned,0.22048,111,667,0.18899,0.25196
2009,5th Quintile,East,Somewhat concerned,0.35646,262,667,0.32009,0.39284
2009,5th Quintile,East,Not concerned at all,0.42306,294,667,0.38554,0.46058
2010,1st Quintile,West,Very concerned,0.26657,455,1751,0.24585,0.28729
2010,1st Quintile,West,Somewhat concerned,0.41401,723,1751,0.39093,0.43708
2010,1st Quintile,West,Not concerned at all,0.31942,573,1751,0.29758,0.34127
2010,1st Quintile,East,Very concerned,0.27502,229,807,0.24419,0.30584
2010,1st Quintile,East,Somewhat concerned,0.40015,349,807,0.36633,0.43398
2010,1st Quintile,East,Not concerned at all,0.32483,229,807,0.29250,0.35716
2010,2nd Quintile,West,Very concerned,0.22975,467,1923,0.21095,0.24856
2010,2nd Quintile,West,Somewhat concerned,0.44187,842,1923,0.41967,0.46407
2010,2nd Quintile,West,Not concerned at all,0.32837,614,1923,0.30738,0.34937
2010,2nd Quintile,East,Very concerned,0.30847,309,1063,0.28069,0.33625
2010,2nd Quintile,East,Somewhat concerned,0.42600,456,1063,0.39626,0.45574
2010,2nd Quintile,East,Not concerned at all,0.26553,298,1063,0.23897,0.29209
2010,3rd Quintile,West,Very concerned,0.24546,508,2279,0.22779,0.26313
2010,3rd Quintile,West,Somewhat concerned,0.45826,1049,2279,0.43780,0.47872
2010,3rd Quintile,West,Not concerned at all,0.29628,722,2279,0.27753,0.31503
2010,3rd Quintile,East,Very concerned,0.22398,197,901,0.19674,0.25122
2010,3rd Quintile,East,Somewhat concerned,0.46666,429,901,0.43407,0.49925
