year,age_gr,quintil_oecd,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,46-65 y.,2nd Quintile,Somewhat concerned,0.49399,344,682,0.45644,0.53154
2000,46-65 y.,2nd Quintile,Not concerned at all,0.20166,133,682,0.17153,0.23180
2000,46-65 y.,3rd Quintile,Very concerned,0.38039,289,796,0.34664,0.41414
2000,46-65 y.,3rd Quintile,Somewhat concerned,0.44746,373,796,0.41290,0.48202
2000,46-65 y.,3rd Quintile,Not concerned at all,0.17215,134,796,0.14591,0.19839
2000,46-65 y.,4th Quintile,Very concerned,0.39184,348,942,0.36064,0.42303
2000,46-65 y.,4th Quintile,Somewhat concerned,0.39266,394,942,0.36146,0.42386
2000,46-65 y.,4th Quintile,Not concerned at all,0.21550,200,942,0.18923,0.24178
2000,46-65 y.,5th Quintile,Very concerned,0.27642,281,1038,0.24920,0.30364
2000,46-65 y.,5th Quintile,Somewhat concerned,0.48417,503,1038,0.45376,0.51459
2000,46-65 y.,5th Quintile,Not concerned at all,0.23941,254,1038,0.21344,0.26538
2000,66 and older,1st Quintile,Very concerned,0.26208,104,425,0.22022,0.30394
2000,66 and older,1st Quintile,Somewhat concerned,0.51260,219,425,0.46502,0.56018
2000,66 and older,1st Quintile,Not concerned at all,0.22532,102,425,0.18555,0.26509
2000,66 and older,2nd Quintile,Very concerned,0.30867,135,435,0.26521,0.35213
2000,66 and older,2nd Quintile,Somewhat concerned,0.53083,233,435,0.48388,0.57778
2000,66 and older,2nd Quintile,Not concerned at all,0.16050,67,435,0.12596,0.19503
2000,66 and older,3rd Quintile,Very concerned,0.34281,128,383,0.29521,0.39041
2000,66 and older,3rd Quintile,Somewhat concerned,0.46414,179,383,0.41413,0.51415
2000,66 and older,3rd Quintile,Not concerned at all,0.19305,76,383,0.15347,0.23263
2000,66 and older,4th Quintile,Very concerned,0.37491,98,290,0.31910,0.43073
2000,66 and older,4th Quintile,Somewhat concerned,0.42593,128,290,0.36892,0.48294
2000,66 and older,4th Quintile,Not concerned at all,0.19916,64,290,0.15311,0.24520
2000,66 and older,5th Quintile,Very concerned,0.32190,70,238,0.26242,0.38139
2000,66 and older,5th Quintile,Somewhat concerned,0.54670,128,238,0.48332,0.61008
2000,66 and older,5th Quintile,Not concerned at all,0.13140,40,238,0.08838,0.17441
2001,17-29 y.,1st Quintile,Very concerned,0.18584,209,993,0.16163,0.21004
2001,17-29 y.,1st Quintile,Somewhat concerned,0.40888,409,993,0.37828,0.43947
2001,17-29 y.,1st Quintile,Not concerned at all,0.40529,375,993,0.37473,0.43584
2001,17-29 y.,2nd Quintile,Very concerned,0.21755,195,874,0.19018,0.24492
2001,17-29 y.,2nd Quintile,Somewhat concerned,0.43523,406,874,0.40234,0.46812
2001,17-29 y.,2nd Quintile,Not concerned at all,0.34722,273,874,0.31564,0.37880
2001,17-29 y.,3rd Quintile,Very concerned,0.24190,210,841,0.21294,0.27086
2001,17-29 y.,3rd Quintile,Somewhat concerned,0.45294,381,841,0.41928,0.48661
2001,17-29 y.,3rd Quintile,Not concerned at all,0.30516,250,841,0.27402,0.33630
2001,17-29 y.,4th Quintile,Very concerned,0.18918,160,808,0.16216,0.21621
2001,17-29 y.,4th Quintile,Somewhat concerned,0.48156,389,808,0.44709,0.51604
2001,17-29 y.,4th Quintile,Not concerned at all,0.32925,259,808,0.29683,0.36168
2001,17-29 y.,5th Quintile,Very concerned,0.17223,92,552,0.14071,0.20376
2001,17-29 y.,5th Quintile,Somewhat concerned,0.46981,250,552,0.42814,0.51149
2001,17-29 y.,5th Quintile,Not concerned at all,0.35795,210,552,0.31792,0.39798
2001,30-45 y.,1st Quintile,Very concerned,0.27472,336,1239,0.24985,0.29958
2001,30-45 y.,1st Quintile,Somewhat concerned,0.42667,553,1239,0.39911,0.45422
2001,30-45 y.,1st Quintile,Not concerned at all,0.29862,350,1239,0.27312,0.32411
2001,30-45 y.,2nd Quintile,Very concerned,0.27362,405,1491,0.25099,0.29626
2001,30-45 y.,2nd Quintile,Somewhat concerned,0.49854,744,1491,0.47315,0.52392
2001,30-45 y.,2nd Quintile,Not concerned at all,0.22784,342,1491,0.20654,0.24914
2001,30-45 y.,3rd Quintile,Very concerned,0.25339,391,1522,0.23153,0.27525
2001,30-45 y.,3rd Quintile,Somewhat concerned,0.48825,755,1522,0.46313,0.51337
2001,30-45 y.,3rd Quintile,Not concerned at all,0.25836,376,1522,0.23636,0.28035
2001,30-45 y.,4th Quintile,Very concerned,0.23091,371,1564,0.21002,0.25181
2001,30-45 y.,4th Quintile,Somewhat concerned,0.46365,713,1564,0.43893,0.48837
2001,30-45 y.,4th Quintile,Not concerned at all,0.30544,480,1564,0.28260,0.32827
2001,30-45 y.,5th Quintile,Very concerned,0.17408,272,1432,0.15443,0.19372
2001,30-45 y.,5th Quintile,Somewhat concerned,0.42088,608,1432,0.39530,0.44646
2001,30-45 y.,5th Quintile,Not concerned at all,0.40504,552,1432,0.37960,0.43047
2001,46-65 y.,1st Quintile,Very concerned,0.25861,250,917,0.23025,0.28697
2001,46-65 y.,1st Quintile,Somewhat concerned,0.47631,427,917,0.44396,0.50865
2001,46-65 y.,1st Quintile,Not concerned at all,0.26509,240,917,0.23650,0.29367
2001,46-65 y.,2nd Quintile,Very concerned,0.29992,315,1098,0.27280,0.32703
2001,46-65 y.,2nd Quintile,Somewhat concerned,0.48450,527,1098,0.45493,0.51408
2001,46-65 y.,2nd Quintile,Not concerned at all,0.21558,256,1098,0.19125,0.23992
2001,46-65 y.,3rd Quintile,Very concerned,0.32358,435,1398,0.29905,0.34812
2001,46-65 y.,3rd Quintile,Somewhat concerned,0.45996,665,1398,0.43382,0.48609
2001,46-65 y.,3rd Quintile,Not concerned at all,0.21646,298,1398,0.19486,0.23805
2001,46-65 y.,4th Quintile,Very concerned,0.25376,417,1640,0.23270,0.27483
2001,46-65 y.,4th Quintile,Somewhat concerned,0.51126,841,1640,0.48706,0.53546
2001,46-65 y.,4th Quintile,Not concerned at all,0.23497,382,1640,0.21445,0.25550
2001,46-65 y.,5th Quintile,Very concerned,0.20994,403,1965,0.19192,0.22795
2001,46-65 y.,5th Quintile,Somewhat concerned,0.47647,932,1965,0.45438,0.49856
2001,46-65 y.,5th Quintile,Not concerned at all,0.31359,630,1965,0.29308,0.33411
2001,66 and older,1st Quintile,Very concerned,0.24151,162,671,0.20910,0.27392
2001,66 and older,1st Quintile,Somewhat concerned,0.50520,331,671,0.46734,0.54306
2001,66 and older,1st Quintile,Not concerned at all,0.25329,178,671,0.22035,0.28622
2001,66 and older,2nd Quintile,Very concerned,0.28549,230,842,0.25496,0.31601
2001,66 and older,2nd Quintile,Somewhat concerned,0.49871,425,842,0.46492,0.53250
2001,66 and older,2nd Quintile,Not concerned at all,0.21580,187,842,0.18800,0.24361
2001,66 and older,3rd Quintile,Very concerned,0.26799,195,736,0.23597,0.30001
2001,66 and older,3rd Quintile,Somewhat concerned,0.49770,369,736,0.46155,0.53385
2001,66 and older,3rd Quintile,Not concerned at all,0.23432,172,736,0.20369,0.26494
2001,66 and older,4th Quintile,Very concerned,0.25254,139,564,0.21665,0.28842
2001,66 and older,4th Quintile,Somewhat concerned,0.50221,285,564,0.46091,0.54351
2001,66 and older,4th Quintile,Not concerned at all,0.24525,140,564,0.20971,0.28079
2001,66 and older,5th Quintile,Very concerned,0.24265,130,543,0.20656,0.27874
2001,66 and older,5th Quintile,Somewhat concerned,0.53473,283,543,0.49274,0.57672
2001,66 and older,5th Quintile,Not concerned at all,0.22262,130,543,0.18760,0.25764
2002,17-29 y.,1st Quintile,Very concerned,0.20357,191,839,0.17631,0.23083
2002,17-29 y.,1st Quintile,Somewhat concerned,0.38499,343,839,0.35204,0.41793
2002,17-29 y.,1st Quintile,Not concerned at all,0.41144,305,839,0.37813,0.44476
2002,17-29 y.,2nd Quintile,Very concerned,0.20781,171,768,0.17909,0.23652
2002,17-29 y.,2nd Quintile,Somewhat concerned,0.42400,345,768,0.38903,0.45898
2002,17-29 y.,2nd Quintile,Not concerned at all,0.36819,252,768,0.33406,0.40232
2002,17-29 y.,3rd Quintile,Very concerned,0.23750,173,751,0.20704,0.26796
2002,17-29 y.,3rd Quintile,Somewhat concerned,0.44380,346,751,0.40825,0.47936
2002,17-29 y.,3rd Quintile,Not concerned at all,0.31870,232,751,0.28535,0.35205
2002,17-29 y.,4th Quintile,Very concerned,0.19634,161,724,0.16739,0.22530
2002,17-29 y.,4th Quintile,Somewhat concerned,0.49169,343,724,0.45525,0.52813
2002,17-29 y.,4th Quintile,Not concerned at all,0.31197,220,724,0.27819,0.34574
2002,17-29 y.,5th Quintile,Very concerned,0.26732,167,685,0.23415,0.30049
2002,17-29 y.,5th Quintile,Somewhat concerned,0.43112,287,685,0.39400,0.46823
2002,17-29 y.,5th Quintile,Not concerned at all,0.30156,231,685,0.26717,0.33596
2002,30-45 y.,1st Quintile,Very concerned,0.30211,310,1041,0.27420,0.33002
2002,30-45 y.,1st Quintile,Somewhat concerned,0.44148,484,1041,0.41130,0.47166
2002,30-45 y.,1st Quintile,Not concerned at all,0.25641,247,1041,0.22987,0.28294
2002,30-45 y.,2nd Quintile,Very concerned,0.31476,366,1229,0.28878,0.34074
2002,30-45 y.,2nd Quintile,Somewhat concerned,0.49881,611,1229,0.47084,0.52677
2002,30-45 y.,2nd Quintile,Not concerned at all,0.18643,252,1229,0.16465,0.20822
2002,30-45 y.,3rd Quintile,Very concerned,0.30035,406,1407,0.27639,0.32431
2002,30-45 y.,3rd Quintile,Somewhat concerned,0.49286,699,1407,0.46673,0.51899
2002,30-45 y.,3rd Quintile,Not concerned at all,0.20679,302,1407,0.18562,0.22796
2002,30-45 y.,4th Quintile,Very concerned,0.25535,387,1507,0.23333,0.27737
2002,30-45 y.,4th Quintile,Somewhat concerned,0.45338,690,1507,0.42823,0.47852
2002,30-45 y.,4th Quintile,Not concerned at all,0.29127,430,1507,0.26832,0.31422
2002,30-45 y.,5th Quintile,Very concerned,0.19127,324,1623,0.17213,0.21041
2002,30-45 y.,5th Quintile,Somewhat concerned,0.45796,725,1623,0.43371,0.48221
2002,30-45 y.,5th Quintile,Not concerned at all,0.35077,574,1623,0.32755,0.37399
2002,46-65 y.,1st Quintile,Very concerned,0.32966,294,896,0.29886,0.36046
2002,46-65 y.,1st Quintile,Somewhat concerned,0.46522,432,896,0.43255,0.49790
2002,46-65 y.,1st Quintile,Not concerned at all,0.20512,170,896,0.17866,0.23157
2002,46-65 y.,2nd Quintile,Very concerned,0.35428,343,1009,0.32476,0.38381
2002,46-65 y.,2nd Quintile,Somewhat concerned,0.45318,469,1009,0.42245,0.48392
2002,46-65 y.,2nd Quintile,Not concerned at all,0.19253,197,1009,0.16819,0.21687
2002,46-65 y.,3rd Quintile,Very concerned,0.34905,376,1154,0.32154,0.37657
2002,46-65 y.,3rd Quintile,Somewhat concerned,0.47028,573,1154,0.44147,0.49909
2002,46-65 y.,3rd Quintile,Not concerned at all,0.18066,205,1154,0.15846,0.20287
2002,46-65 y.,4th Quintile,Very concerned,0.31951,454,1485,0.29579,0.34323
2002,46-65 y.,4th Quintile,Somewhat concerned,0.49655,737,1485,0.47111,0.52199
2002,46-65 y.,4th Quintile,Not concerned at all,0.18394,294,1485,0.16423,0.20365
2002,46-65 y.,5th Quintile,Very concerned,0.27603,534,2116,0.25698,0.29508
2002,46-65 y.,5th Quintile,Somewhat concerned,0.49629,1069,2116,0.47498,0.51760
2002,46-65 y.,5th Quintile,Not concerned at all,0.22768,513,2116,0.20981,0.24555
2002,66 and older,1st Quintile,Very concerned,0.32043,200,630,0.28396,0.35690
2002,66 and older,1st Quintile,Somewhat concerned,0.49534,305,630,0.45627,0.53441
2002,66 and older,1st Quintile,Not concerned at all,0.18423,125,630,0.15393,0.21453
2002,66 and older,2nd Quintile,Very concerned,0.37140,310,876,0.33938,0.40342
2002,66 and older,2nd Quintile,Somewhat concerned,0.46819,421,876,0.43513,0.50125
2002,66 and older,2nd Quintile,Not concerned at all,0.16041,145,876,0.13610,0.18473
2002,66 and older,3rd Quintile,Very concerned,0.34566,238,695,0.31027,0.38104
2002,66 and older,3rd Quintile,Somewhat concerned,0.50985,351,695,0.47266,0.54704
2002,66 and older,3rd Quintile,Not concerned at all,0.14449,106,695,0.11834,0.17065
2002,66 and older,4th Quintile,Very concerned,0.32578,200,627,0.28907,0.36249
2002,66 and older,4th Quintile,Somewhat concerned,0.52931,333,627,0.49020,0.56841
2002,66 and older,4th Quintile,Not concerned at all,0.14491,94,627,0.11734,0.17249
2002,66 and older,5th Quintile,Very concerned,0.30930,170,551,0.27068,0.34793
2002,66 and older,5th Quintile,Somewhat concerned,0.52587,280,551,0.48414,0.56760
2002,66 and older,5th Quintile,Not concerned at all,0.16483,101,551,0.13382,0.19584
2003,17-29 y.,1st Quintile,Very concerned,0.20944,193,869,0.18237,0.23651
2003,17-29 y.,1st Quintile,Somewhat concerned,0.41079,352,869,0.37806,0.44352
2003,17-29 y.,1st Quintile,Not concerned at all,0.37978,324,869,0.34749,0.41206
2003,17-29 y.,2nd Quintile,Very concerned,0.21852,164,726,0.18844,0.24861
2003,17-29 y.,2nd Quintile,Somewhat concerned,0.44194,323,726,0.40579,0.47809
2003,17-29 y.,2nd Quintile,Not concerned at all,0.33953,239,726,0.30506,0.37400
2003,17-29 y.,3rd Quintile,Very concerned,0.22842,163,746,0.19828,0.25857
2003,17-29 y.,3rd Quintile,Somewhat concerned,0.44587,341,746,0.41018,0.48156
2003,17-29 y.,3rd Quintile,Not concerned at all,0.32570,242,746,0.29205,0.35936
2003,17-29 y.,4th Quintile,Very concerned,0.19325,150,797,0.16582,0.22068
2003,17-29 y.,4th Quintile,Somewhat concerned,0.44948,371,797,0.41492,0.48403
2003,17-29 y.,4th Quintile,Not concerned at all,0.35727,276,797,0.32398,0.39056
2003,17-29 y.,5th Quintile,Very concerned,0.22123,160,832,0.19301,0.24945
2003,17-29 y.,5th Quintile,Somewhat concerned,0.41716,349,832,0.38364,0.45069
2003,17-29 y.,5th Quintile,Not concerned at all,0.36161,323,832,0.32894,0.39427
2003,30-45 y.,1st Quintile,Very concerned,0.26855,268,981,0.24080,0.29630
2003,30-45 y.,1st Quintile,Somewhat concerned,0.46041,464,981,0.42921,0.49162
2003,30-45 y.,1st Quintile,Not concerned at all,0.27104,249,981,0.24321,0.29887
2003,30-45 y.,2nd Quintile,Very concerned,0.28946,348,1238,0.26418,0.31473
2003,30-45 y.,2nd Quintile,Somewhat concerned,0.46266,598,1238,0.43487,0.49045
2003,30-45 y.,2nd Quintile,Not concerned at all,0.24788,292,1238,0.22382,0.27195
2003,30-45 y.,3rd Quintile,Very concerned,0.26913,352,1340,0.24537,0.29289
2003,30-45 y.,3rd Quintile,Somewhat concerned,0.49326,654,1340,0.46648,0.52003
2003,30-45 y.,3rd Quintile,Not concerned at all,0.23761,334,1340,0.21482,0.26041
2003,30-45 y.,4th Quintile,Very concerned,0.22752,330,1507,0.20635,0.24870
2003,30-45 y.,4th Quintile,Somewhat concerned,0.49182,741,1507,0.46657,0.51707
2003,30-45 y.,4th Quintile,Not concerned at all,0.28065,436,1507,0.25796,0.30335
2003,30-45 y.,5th Quintile,Very concerned,0.19581,343,1815,0.17755,0.21407
2003,30-45 y.,5th Quintile,Somewhat concerned,0.41542,754,1815,0.39274,0.43810
2003,30-45 y.,5th Quintile,Not concerned at all,0.38877,718,1815,0.36634,0.41120
2003,46-65 y.,1st Quintile,Very concerned,0.30754,260,866,0.27678,0.33829
2003,46-65 y.,1st Quintile,Somewhat concerned,0.45649,411,866,0.42330,0.48969
2003,46-65 y.,1st Quintile,Not concerned at all,0.23597,195,866,0.20767,0.26427
2003,46-65 y.,2nd Quintile,Very concerned,0.29427,289,982,0.26575,0.32279
2003,46-65 y.,2nd Quintile,Somewhat concerned,0.49008,482,982,0.45880,0.52136
2003,46-65 y.,2nd Quintile,Not concerned at all,0.21565,211,982,0.18991,0.24139
2003,46-65 y.,3rd Quintile,Very concerned,0.34928,373,1184,0.32212,0.37645
2003,46-65 y.,3rd Quintile,Somewhat concerned,0.44694,565,1184,0.41861,0.47527
2003,46-65 y.,3rd Quintile,Not concerned at all,0.20378,246,1184,0.18083,0.22673
2003,46-65 y.,4th Quintile,Very concerned,0.30204,449,1557,0.27923,0.32486
2003,46-65 y.,4th Quintile,Somewhat concerned,0.48197,756,1557,0.45714,0.50680
2003,46-65 y.,4th Quintile,Not concerned at all,0.21599,352,1557,0.19554,0.23643
2003,46-65 y.,5th Quintile,Very concerned,0.24658,622,2925,0.23095,0.26220
2003,46-65 y.,5th Quintile,Somewhat concerned,0.46289,1332,2925,0.44482,0.48097
2003,46-65 y.,5th Quintile,Not concerned at all,0.29053,971,2925,0.27407,0.30699
2003,66 and older,1st Quintile,Very concerned,0.30945,186,653,0.27397,0.34494
2003,66 and older,1st Quintile,Somewhat concerned,0.46596,316,653,0.42767,0.50425
2003,66 and older,1st Quintile,Not concerned at all,0.22458,151,653,0.19255,0.25661
2003,66 and older,2nd Quintile,Very concerned,0.32744,274,875,0.29633,0.35855
2003,66 and older,2nd Quintile,Somewhat concerned,0.49707,440,875,0.46392,0.53022
2003,66 and older,2nd Quintile,Not concerned at all,0.17549,161,875,0.15027,0.20071
2003,66 and older,3rd Quintile,Very concerned,0.31512,237,768,0.28224,0.34800
2003,66 and older,3rd Quintile,Somewhat concerned,0.46502,365,768,0.42972,0.50032
2003,66 and older,3rd Quintile,Not concerned at all,0.21986,166,768,0.19055,0.24917
2003,66 and older,4th Quintile,Very concerned,0.25890,157,571,0.22294,0.29486
2003,66 and older,4th Quintile,Somewhat concerned,0.54778,305,571,0.50692,0.58864
2003,66 and older,4th Quintile,Not concerned at all,0.19332,109,571,0.16090,0.22574
2003,66 and older,5th Quintile,Very concerned,0.30630,195,747,0.27322,0.33938
2003,66 and older,5th Quintile,Somewhat concerned,0.51739,383,747,0.48153,0.55325
2003,66 and older,5th Quintile,Not concerned at all,0.17631,169,747,0.14897,0.20366
2004,17-29 y.,1st Quintile,Very concerned,0.23022,218,880,0.20239,0.25805
2004,17-29 y.,1st Quintile,Somewhat concerned,0.41256,360,880,0.38002,0.44511
2004,17-29 y.,1st Quintile,Not concerned at all,0.35721,302,880,0.32554,0.38889
2004,17-29 y.,2nd Quintile,Very concerned,0.26055,199,726,0.22860,0.29250
2004,17-29 y.,2nd Quintile,Somewhat concerned,0.44854,327,726,0.41233,0.48474
2004,17-29 y.,2nd Quintile,Not concerned at all,0.29091,200,726,0.25785,0.32397
2004,17-29 y.,3rd Quintile,Very concerned,0.30893,215,754,0.27593,0.34193
2004,17-29 y.,3rd Quintile,Somewhat concerned,0.40400,318,754,0.36895,0.43905
2004,17-29 y.,3rd Quintile,Not concerned at all,0.28707,221,754,0.25475,0.31938
2004,17-29 y.,4th Quintile,Very concerned,0.30854,192,724,0.27487,0.34221
2004,17-29 y.,4th Quintile,Somewhat concerned,0.44183,309,724,0.40563,0.47803
2004,17-29 y.,4th Quintile,Not concerned at all,0.24963,223,724,0.21809,0.28118
2004,17-29 y.,5th Quintile,Very concerned,0.25396,194,834,0.22440,0.28352
2004,17-29 y.,5th Quintile,Somewhat concerned,0.42919,360,834,0.39558,0.46280
2004,17-29 y.,5th Quintile,Not concerned at all,0.31685,280,834,0.28525,0.34844
2004,30-45 y.,1st Quintile,Very concerned,0.35909,314,921,0.32809,0.39009
