year,age_gr,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,46-65 y.,Somewhat concerned,0.44394,3159,7001,0.43230,0.45558
2007,46-65 y.,Not concerned at all,0.23233,1713,7001,0.22244,0.24223
2007,66 and older,Very concerned,0.31902,1336,4293,0.30507,0.33296
2007,66 and older,Somewhat concerned,0.47071,2054,4293,0.45577,0.48564
2007,66 and older,Not concerned at all,0.21028,903,4293,0.19808,0.22247
2008,17-29 y.,Very concerned,0.22700,714,3144,0.21236,0.24165
2008,17-29 y.,Somewhat concerned,0.41746,1317,3144,0.40022,0.43470
2008,17-29 y.,Not concerned at all,0.35554,1113,3144,0.33880,0.37227
2008,30-45 y.,Very concerned,0.23995,1191,5143,0.22828,0.25163
2008,30-45 y.,Somewhat concerned,0.42898,2267,5143,0.41546,0.44251
2008,30-45 y.,Not concerned at all,0.33106,1685,5143,0.31820,0.34393
2008,46-65 y.,Very concerned,0.28159,1770,6661,0.27078,0.29239
2008,46-65 y.,Somewhat concerned,0.45321,3005,6661,0.44125,0.46516
2008,46-65 y.,Not concerned at all,0.26521,1886,6661,0.25461,0.27581
2008,66 and older,Very concerned,0.29556,1230,4263,0.28186,0.30925
2008,66 and older,Somewhat concerned,0.47681,2039,4263,0.46181,0.49180
2008,66 and older,Not concerned at all,0.22763,994,4263,0.21505,0.24022
2009,17-29 y.,Very concerned,0.19904,561,2837,0.18435,0.21374
2009,17-29 y.,Somewhat concerned,0.37589,1079,2837,0.35807,0.39372
2009,17-29 y.,Not concerned at all,0.42506,1197,2837,0.40687,0.44326
2009,30-45 y.,Very concerned,0.20203,925,4647,0.19049,0.21358
2009,30-45 y.,Somewhat concerned,0.41950,1957,4647,0.40531,0.43369
2009,30-45 y.,Not concerned at all,0.37847,1765,4647,0.36452,0.39241
2009,46-65 y.,Very concerned,0.24535,1395,6301,0.23472,0.25597
2009,46-65 y.,Somewhat concerned,0.44042,2744,6301,0.42816,0.45268
2009,46-65 y.,Not concerned at all,0.31423,2162,6301,0.30277,0.32570
2009,66 and older,Very concerned,0.23562,952,4122,0.22266,0.24857
2009,66 and older,Somewhat concerned,0.47966,2007,4122,0.46441,0.49492
2009,66 and older,Not concerned at all,0.28472,1163,4122,0.27094,0.29850
2010,17-29 y.,Very concerned,0.21920,837,3894,0.20620,0.23220
2010,17-29 y.,Somewhat concerned,0.37242,1484,3894,0.35723,0.38760
2010,17-29 y.,Not concerned at all,0.40838,1573,3894,0.39294,0.42383
2010,30-45 y.,Very concerned,0.19806,1812,9005,0.18983,0.20629
2010,30-45 y.,Somewhat concerned,0.38529,3513,9005,0.37524,0.39534
2010,30-45 y.,Not concerned at all,0.41665,3680,9005,0.40647,0.42684
2010,46-65 y.,Very concerned,0.24031,1523,6912,0.23024,0.25038
2010,46-65 y.,Somewhat concerned,0.44145,2939,6912,0.42975,0.45316
2010,46-65 y.,Not concerned at all,0.31824,2450,6912,0.30726,0.32922
2010,66 and older,Very concerned,0.23875,924,3983,0.22551,0.25200
2010,66 and older,Somewhat concerned,0.46622,1893,3983,0.45073,0.48172
2010,66 and older,Not concerned at all,0.29502,1166,3983,0.28086,0.30919
2011,17-29 y.,Very concerned,0.22629,642,2957,0.21121,0.24138
2011,17-29 y.,Somewhat concerned,0.37510,1126,2957,0.35764,0.39255
2011,17-29 y.,Not concerned at all,0.39861,1189,2957,0.38096,0.41626
2011,30-45 y.,Very concerned,0.20366,1013,4806,0.19227,0.21505
2011,30-45 y.,Somewhat concerned,0.40266,2015,4806,0.38880,0.41653
2011,30-45 y.,Not concerned at all,0.39368,1778,4806,0.37986,0.40749
2011,46-65 y.,Very concerned,0.25695,1872,7699,0.24719,0.26671
2011,46-65 y.,Somewhat concerned,0.44051,3340,7699,0.42942,0.45160
2011,46-65 y.,Not concerned at all,0.30254,2487,7699,0.29228,0.31280
2011,66 and older,Very concerned,0.25793,1254,4994,0.24579,0.27006
2011,66 and older,Somewhat concerned,0.46257,2298,4994,0.44874,0.47640
2011,66 and older,Not concerned at all,0.27951,1442,4994,0.26706,0.29195
2012,17-29 y.,Very concerned,0.16503,475,2863,0.15143,0.17863
2012,17-29 y.,Somewhat concerned,0.35325,977,2863,0.33574,0.37076
2012,17-29 y.,Not concerned at all,0.48172,1411,2863,0.46341,0.50002
2012,30-45 y.,Very concerned,0.16765,797,4567,0.15681,0.17848
2012,30-45 y.,Somewhat concerned,0.36200,1739,4567,0.34806,0.37594
2012,30-45 y.,Not concerned at all,0.47035,2031,4567,0.45587,0.48483
2012,46-65 y.,Very concerned,0.20470,1476,7789,0.19574,0.21366
2012,46-65 y.,Somewhat concerned,0.41981,3186,7789,0.40885,0.43077
2012,46-65 y.,Not concerned at all,0.37549,3127,7789,0.36474,0.38625
2012,66 and older,Very concerned,0.20780,1013,5141,0.19671,0.21890
2012,66 and older,Somewhat concerned,0.46105,2381,5141,0.44742,0.47467
2012,66 and older,Not concerned at all,0.33115,1747,5141,0.31828,0.34402
2013,17-29 y.,Very concerned,0.17918,446,2522,0.16421,0.19415
2013,17-29 y.,Somewhat concerned,0.34251,844,2522,0.32399,0.36104
2013,17-29 y.,Not concerned at all,0.47831,1232,2522,0.45881,0.49781
2013,30-45 y.,Very concerned,0.18431,803,4056,0.17237,0.19624
2013,30-45 y.,Somewhat concerned,0.36512,1530,4056,0.35030,0.37993
2013,30-45 y.,Not concerned at all,0.45058,1723,4056,0.43526,0.46589
2013,46-65 y.,Very concerned,0.23769,1597,7288,0.22791,0.24746
2013,46-65 y.,Somewhat concerned,0.43029,3071,7288,0.41892,0.44166
2013,46-65 y.,Not concerned at all,0.33202,2620,7288,0.32121,0.34284
2013,66 and older,Very concerned,0.25482,1173,4887,0.24260,0.26704
2013,66 and older,Somewhat concerned,0.46167,2282,4887,0.44770,0.47565
2013,66 and older,Not concerned at all,0.28351,1432,4887,0.27087,0.29614
2014,17-29 y.,Very concerned,0.23389,990,4264,0.22118,0.24660
2014,17-29 y.,Somewhat concerned,0.38002,1617,4264,0.36545,0.39459
2014,17-29 y.,Not concerned at all,0.38609,1657,4264,0.37147,0.40070
2014,30-45 y.,Very concerned,0.23126,2035,8466,0.22228,0.24024
2014,30-45 y.,Somewhat concerned,0.38698,3513,8466,0.37660,0.39735
2014,30-45 y.,Not concerned at all,0.38177,2918,8466,0.37142,0.39211
2014,46-65 y.,Very concerned,0.27887,2429,9252,0.26973,0.28801
2014,46-65 y.,Somewhat concerned,0.42208,3871,9252,0.41202,0.43215
2014,46-65 y.,Not concerned at all,0.29905,2952,9252,0.28972,0.30838
2014,66 and older,Very concerned,0.28385,1325,4923,0.27125,0.29644
2014,66 and older,Somewhat concerned,0.45843,2295,4923,0.44451,0.47235
2014,66 and older,Not concerned at all,0.25772,1303,4923,0.24550,0.26994
2015,17-29 y.,Very concerned,0.29970,1167,3876,0.28528,0.31412
2015,17-29 y.,Somewhat concerned,0.38231,1446,3876,0.36701,0.39761
2015,17-29 y.,Not concerned at all,0.31799,1263,3876,0.30333,0.33265
2015,30-45 y.,Very concerned,0.28918,2223,7309,0.27879,0.29958
2015,30-45 y.,Somewhat concerned,0.39961,3057,7309,0.38838,0.41084
2015,30-45 y.,Not concerned at all,0.31121,2029,7309,0.30060,0.32183
2015,46-65 y.,Very concerned,0.35137,2931,8815,0.34140,0.36134
2015,46-65 y.,Somewhat concerned,0.41616,3743,8815,0.40586,0.42645
2015,46-65 y.,Not concerned at all,0.23248,2141,8815,0.22366,0.24129
2015,66 and older,Very concerned,0.33962,1551,4840,0.32628,0.35297
2015,66 and older,Somewhat concerned,0.45981,2275,4840,0.44577,0.47386
2015,66 and older,Not concerned at all,0.20056,1014,4840,0.18928,0.21185
2016,17-29 y.,Very concerned,0.34261,1297,3769,0.32745,0.35776
2016,17-29 y.,Somewhat concerned,0.43129,1576,3769,0.41548,0.44711
2016,17-29 y.,Not concerned at all,0.22610,896,3769,0.21274,0.23946
2016,30-45 y.,Very concerned,0.41728,3012,7014,0.40574,0.42882
2016,30-45 y.,Somewhat concerned,0.39968,2802,7014,0.38822,0.41114
2016,30-45 y.,Not concerned at all,0.18304,1200,7014,0.17399,0.19209
2016,46-65 y.,Very concerned,0.50278,4020,8551,0.49218,0.51338
2016,46-65 y.,Somewhat concerned,0.36735,3236,8551,0.35713,0.37757
2016,46-65 y.,Not concerned at all,0.12987,1295,8551,0.12275,0.13700
2016,66 and older,Very concerned,0.51198,2388,4697,0.49769,0.52628
2016,66 and older,Somewhat concerned,0.37916,1792,4697,0.36528,0.39303
2016,66 and older,Not concerned at all,0.10886,517,4697,0.09995,0.11777
2017,17-29 y.,Very concerned,0.26276,1151,4311,0.24962,0.27590
2017,17-29 y.,Somewhat concerned,0.44824,1879,4311,0.43339,0.46308
2017,17-29 y.,Not concerned at all,0.28900,1281,4311,0.27547,0.30253
2017,30-45 y.,Very concerned,0.33578,2569,7221,0.32489,0.34668
2017,30-45 y.,Somewhat concerned,0.42499,3116,7221,0.41359,0.43639
2017,30-45 y.,Not concerned at all,0.23923,1536,7221,0.22939,0.24907
2017,46-65 y.,Very concerned,0.41915,3924,9925,0.40944,0.42886
2017,46-65 y.,Somewhat concerned,0.42094,4203,9925,0.41123,0.43065
2017,46-65 y.,Not concerned at all,0.15991,1798,9925,0.15270,0.16712
2017,66 and older,Very concerned,0.43559,2137,4924,0.42174,0.44944
2017,66 and older,Somewhat concerned,0.42321,2116,4924,0.40941,0.43701
2017,66 and older,Not concerned at all,0.14120,671,4924,0.13147,0.15093
2018,17-29 y.,Very concerned,0.20703,846,4242,0.19484,0.21923
2018,17-29 y.,Somewhat concerned,0.42903,1812,4242,0.41413,0.44393
2018,17-29 y.,Not concerned at all,0.36394,1584,4242,0.34946,0.37842
2018,30-45 y.,Very concerned,0.27491,1968,6715,0.26423,0.28559
2018,30-45 y.,Somewhat concerned,0.42780,2884,6715,0.41596,0.43963
2018,30-45 y.,Not concerned at all,0.29730,1863,6715,0.28636,0.30823
2018,46-65 y.,Very concerned,0.35318,3171,9592,0.34362,0.36275
2018,46-65 y.,Somewhat concerned,0.42631,4124,9592,0.41641,0.43621
2018,46-65 y.,Not concerned at all,0.22051,2297,9592,0.21221,0.22880
2018,66 and older,Very concerned,0.35018,1750,4975,0.33692,0.36343
2018,66 and older,Somewhat concerned,0.45686,2308,4975,0.44302,0.47071
2018,66 and older,Not concerned at all,0.19296,917,4975,0.18199,0.20393
2019,17-29 y.,Very concerned,0.19950,750,3799,0.18679,0.21220
2019,17-29 y.,Somewhat concerned,0.42578,1609,3799,0.41005,0.44150
2019,17-29 y.,Not concerned at all,0.37473,1440,3799,0.35933,0.39012
2019,30-45 y.,Very concerned,0.25139,1675,6250,0.24064,0.26215
2019,30-45 y.,Somewhat concerned,0.42658,2667,6250,0.41431,0.43884
2019,30-45 y.,Not concerned at all,0.32203,1908,6250,0.31045,0.33362
2019,46-65 y.,Very concerned,0.33154,3085,10371,0.32248,0.34060
2019,46-65 y.,Somewhat concerned,0.42710,4377,10371,0.41758,0.43662
2019,46-65 y.,Not concerned at all,0.24136,2909,10371,0.23312,0.24959
2019,66 and older,Very concerned,0.31874,1655,5152,0.30601,0.33146
2019,66 and older,Somewhat concerned,0.46458,2374,5152,0.45096,0.47820
2019,66 and older,Not concerned at all,0.21668,1123,5152,0.20543,0.22793
2020,17-29 y.,Very concerned,0.16494,622,4292,0.15384,0.17605
2020,17-29 y.,Somewhat concerned,0.35735,1528,4292,0.34301,0.37168
2020,17-29 y.,Not concerned at all,0.47771,2142,4292,0.46277,0.49266
2020,30-45 y.,Very concerned,0.22069,1408,6578,0.21067,0.23072
2020,30-45 y.,Somewhat concerned,0.39477,2615,6578,0.38295,0.40658
2020,30-45 y.,Not concerned at all,0.38454,2555,6578,0.37278,0.39630
2020,46-65 y.,Very concerned,0.30039,2610,9756,0.29129,0.30949
2020,46-65 y.,Somewhat concerned,0.41012,3898,9756,0.40036,0.41988
2020,46-65 y.,Not concerned at all,0.28949,3248,9756,0.28049,0.29849
2020,66 and older,Very concerned,0.29376,1402,4850,0.28094,0.30658
2020,66 and older,Somewhat concerned,0.46531,2195,4850,0.45127,0.47934
2020,66 and older,Not concerned at all,0.24094,1253,4850,0.22890,0.25297
2021,17-29 y.,Very concerned,0.11775,295,2682,0.10555,0.12995
2021,17-29 y.,Somewhat concerned,0.31938,826,2682,0.30173,0.33703
2021,17-29 y.,Not concerned at all,0.56287,1561,2682,0.54409,0.58164
2021,30-45 y.,Very concerned,0.20309,749,4128,0.19082,0.21537
2021,30-45 y.,Somewhat concerned,0.37039,1599,4128,0.35566,0.38513
2021,30-45 y.,Not concerned at all,0.42651,1780,4128,0.41143,0.44160
2021,46-65 y.,Very concerned,0.26640,1567,6764,0.25586,0.27693
2021,46-65 y.,Somewhat concerned,0.40094,2631,6764,0.38926,0.41262
2021,46-65 y.,Not concerned at all,0.33266,2566,6764,0.32143,0.34389
2021,66 and older,Very concerned,0.29276,931,3526,0.27774,0.30778
2021,66 and older,Somewhat concerned,0.42454,1514,3526,0.40822,0.44086
2021,66 and older,Not concerned at all,0.28270,1081,3526,0.26784,0.29757
2022,17-29 y.,Very concerned,0.13696,772,5215,0.12762,0.14629
2022,17-29 y.,Somewhat concerned,0.30643,1769,5215,0.29392,0.31895
2022,17-29 y.,Not concerned at all,0.55661,2674,5215,0.54312,0.57009
2022,30-45 y.,Very concerned,0.21524,1782,7968,0.20622,0.22427
2022,30-45 y.,Somewhat concerned,0.37571,3050,7968,0.36508,0.38635
2022,30-45 y.,Not concerned at all,0.40905,3136,7968,0.39825,0.41984
2022,46-65 y.,Very concerned,0.28607,2273,8706,0.27658,0.29556
2022,46-65 y.,Somewhat concerned,0.39782,3418,8706,0.38754,0.40810
2022,46-65 y.,Not concerned at all,0.31611,3015,8706,0.30634,0.32588
2022,66 and older,Very concerned,0.27899,1120,4091,0.26524,0.29273
2022,66 and older,Somewhat concerned,0.45410,1766,4091,0.43884,0.46936
2022,66 and older,Not concerned at all,0.26691,1205,4091,0.25336,0.28047
