"plj0046","year","age_gr","sex","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Keine Sorgen","2000","17-34","weiblich","991","0.285834411510983","0.271093940324391","0.300574882697575"
"Keine Sorgen","2000","35-65","maennlich","1606","0.248639870449833","0.23818129508125","0.259098445818416"
"Keine Sorgen","2000","35-65","weiblich","1514","0.228117619470858","0.218096827855377","0.23813841108634"
"Keine Sorgen","2000","66 +","maennlich","312","0.204105812761942","0.183810435546067","0.224401189977816"
"Keine Sorgen","2000","66 +","weiblich","426","0.200878310596409","0.183432090252483","0.218324530940334"
"Einige Sorgen","2001","17-34","maennlich","1334","0.452655398829833","0.434784177616897","0.470526620042769"
"Einige Sorgen","2001","17-34","weiblich","1483","0.449536433974976","0.432319914873326","0.466752953076627"
"Einige Sorgen","2001","35-65","maennlich","2707","0.447726092773661","0.435122888828078","0.460329296719244"
"Einige Sorgen","2001","35-65","weiblich","3076","0.49846035248972","0.485984407408771","0.51093629757067"
"Einige Sorgen","2001","66 +","maennlich","719","0.493520175097995","0.467927561674043","0.519112788521947"
"Einige Sorgen","2001","66 +","weiblich","974","0.515322527691148","0.492791387476313","0.537853667905982"
"Grosse Sorgen","2001","17-34","maennlich","703","0.224067997788442","0.209097311570457","0.239038684006426"
"Grosse Sorgen","2001","17-34","weiblich","660","0.200013383766071","0.186169131627168","0.213857635904974"
"Grosse Sorgen","2001","35-65","maennlich","1585","0.26464995684201","0.253468961310676","0.275830952373344"
"Grosse Sorgen","2001","35-65","weiblich","1515","0.244112155982168","0.233393782331803","0.254830529632532"
"Grosse Sorgen","2001","66 +","maennlich","388","0.269211223866025","0.246506113286717","0.291916334445332"
"Grosse Sorgen","2001","66 +","weiblich","468","0.253036025519489","0.233435929634726","0.272636121404253"
"Keine Sorgen","2001","17-34","maennlich","943","0.323276603381726","0.306483433086827","0.340069773676625"
"Keine Sorgen","2001","17-34","weiblich","1064","0.350450182258953","0.333937486137552","0.366962878380354"
"Keine Sorgen","2001","35-65","maennlich","1688","0.287623950384329","0.276151275743928","0.29909662502473"
"Keine Sorgen","2001","35-65","weiblich","1579","0.257427491528112","0.24651805286777","0.268336930188454"
"Keine Sorgen","2001","66 +","maennlich","359","0.23726860103598","0.215492152500155","0.259045049571805"
"Keine Sorgen","2001","66 +","weiblich","448","0.231641446789363","0.21262158799389","0.250661305584836"
"Einige Sorgen","2002","17-34","maennlich","1228","0.423536057155161","0.40565985296162","0.441412261348701"
"Einige Sorgen","2002","17-34","weiblich","1503","0.468358968784405","0.450941510780149","0.485776426788662"
"Einige Sorgen","2002","35-65","maennlich","2987","0.453619383626166","0.441524981643737","0.465713785608596"
"Einige Sorgen","2002","35-65","weiblich","3363","0.494329552828614","0.482346306042711","0.506312799614518"
"Einige Sorgen","2002","66 +","maennlich","783","0.481262609122452","0.4568260441295","0.505699174115404"
"Einige Sorgen","2002","66 +","weiblich","982","0.514844237691642","0.492604700195842","0.537083775187443"
"Grosse Sorgen","2002","17-34","maennlich","751","0.241926429300522","0.226433220499403","0.257419638101641"
"Grosse Sorgen","2002","17-34","weiblich","688","0.224664107379743","0.210096175650565","0.239232039108921"
"Grosse Sorgen","2002","35-65","maennlich","1806","0.302488500306343","0.291329608271902","0.313647392340784"
"Grosse Sorgen","2002","35-65","weiblich","1734","0.286000634770264","0.275169727420864","0.296831542119663"
"Grosse Sorgen","2002","66 +","maennlich","539","0.347710771582321","0.324418894136156","0.371002649028486"
"Grosse Sorgen","2002","66 +","weiblich","630","0.330856688078778","0.309919094960654","0.351794281196902"
"Keine Sorgen","2002","17-34","maennlich","956","0.334537513544318","0.317467721127212","0.351607305961423"
"Keine Sorgen","2002","17-34","weiblich","962","0.306976923835852","0.29087740789255","0.323076439779154"
"Keine Sorgen","2002","35-65","maennlich","1716","0.243892116067491","0.233459776387682","0.2543244557473"
"Keine Sorgen","2002","35-65","weiblich","1590","0.219669812401122","0.20974649636081","0.229593128441434"
"Keine Sorgen","2002","66 +","maennlich","284","0.171026619295227","0.15261137567559","0.189441862914864"
"Keine Sorgen","2002","66 +","weiblich","328","0.15429907422958","0.138224581031112","0.170373567428047"
"Einige Sorgen","2003","17-34","maennlich","1205","0.442336907602462","0.423854548558772","0.460819266646152"
"Einige Sorgen","2003","17-34","weiblich","1387","0.45754996503601","0.439752261132328","0.475347668939692"
"Einige Sorgen","2003","35-65","maennlich","2766","0.441993773925901","0.429625042788241","0.454362505063561"
"Einige Sorgen","2003","35-65","weiblich","3135","0.485168889993707","0.472916845319488","0.497420934667927"
"Einige Sorgen","2003","66 +","maennlich","801","0.476271794961244","0.452144224713759","0.500399365208729"
"Einige Sorgen","2003","66 +","weiblich","1008","0.508708395193588","0.48662124584077","0.530795544546406"
"Grosse Sorgen","2003","17-34","maennlich","649","0.223883450085086","0.208371395286192","0.23939550488398"
"Grosse Sorgen","2003","17-34","weiblich","607","0.206262513471095","0.191807668378521","0.22071735856367"
"Grosse Sorgen","2003","35-65","maennlich","1653","0.292300505316546","0.28097293473721","0.303628075895882"
"Grosse Sorgen","2003","35-65","weiblich","1556","0.266745459032088","0.255903553822989","0.277587364241188"
"Grosse Sorgen","2003","66 +","maennlich","496","0.315448579725379","0.292999398716424","0.337897760734335"
"Grosse Sorgen","2003","66 +","weiblich","553","0.299609345413963","0.279370609051729","0.319848081776196"
"Keine Sorgen","2003","17-34","maennlich","920","0.333779642312452","0.316231395470916","0.351327889153987"
"Keine Sorgen","2003","17-34","weiblich","1016","0.336187521492894","0.319311178475601","0.353063864510187"
"Keine Sorgen","2003","35-65","maennlich","1774","0.265705720757554","0.254704697675708","0.276706743839399"
"Keine Sorgen","2003","35-65","weiblich","1701","0.248085650974204","0.237497631848214","0.258673670100194"
"Keine Sorgen","2003","66 +","maennlich","349","0.208279625313377","0.18866217866361","0.227897071963143"
"Keine Sorgen","2003","66 +","weiblich","407","0.191682259392449","0.174291539535431","0.209072979249467"
"Einige Sorgen","2004","17-34","maennlich","1107","0.410490838409621","0.391824798408153","0.429156878411089"
"Einige Sorgen","2004","17-34","weiblich","1298","0.45391698973783","0.435752739374014","0.472081240101645"
"Einige Sorgen","2004","35-65","maennlich","2583","0.419282884429072","0.406733358832476","0.431832410025668"
"Einige Sorgen","2004","35-65","weiblich","3017","0.469648129883216","0.457251264541187","0.482044995225245"
"Einige Sorgen","2004","66 +","maennlich","761","0.434077159025654","0.410544263099479","0.457610054951829"
"Einige Sorgen","2004","66 +","weiblich","953","0.482755632807977","0.46091015127466","0.504601114341294"
"Grosse Sorgen","2004","17-34","maennlich","783","0.298066892771333","0.28071048232216","0.315423303220506"
"Grosse Sorgen","2004","17-34","weiblich","727","0.257446843418754","0.241495124531651","0.273398562305858"
"Grosse Sorgen","2004","35-65","maennlich","1931","0.348220094106046","0.336103827352348","0.360336360859744"
"Grosse Sorgen","2004","35-65","weiblich","1853","0.326729598332258","0.315079421067186","0.338379775597331"
"Grosse Sorgen","2004","66 +","maennlich","655","0.403762260964138","0.380466017932264","0.427058503996012"
"Grosse Sorgen","2004","66 +","weiblich","708","0.352849164144074","0.331958734740024","0.373739593548123"
"Keine Sorgen","2004","17-34","maennlich","778","0.291442268819046","0.274199021055904","0.308685516582188"
"Keine Sorgen","2004","17-34","weiblich","861","0.288636166843416","0.27210432688048","0.305168006806352"
"Keine Sorgen","2004","35-65","maennlich","1425","0.232497021464882","0.221753660694832","0.243240382234932"
"Keine Sorgen","2004","35-65","weiblich","1356","0.203622271784526","0.193619606761924","0.213624936807128"
"Keine Sorgen","2004","66 +","maennlich","288","0.162160580010208","0.144659440158359","0.179661719862058"
"Keine Sorgen","2004","66 +","weiblich","349","0.164395203047949","0.148192215620528","0.18059819047537"
"Einige Sorgen","2005","17-34","maennlich","994","0.395709350530296","0.37660944049724","0.414809260563352"
"Einige Sorgen","2005","17-34","weiblich","1261","0.445250317222559","0.426681915376127","0.463818719068991"
"Einige Sorgen","2005","35-65","maennlich","2324","0.406139320079134","0.39325930692395","0.419019333234318"
"Einige Sorgen","2005","35-65","weiblich","2731","0.445435575194963","0.432810074719054","0.458061075670872"
"Einige Sorgen","2005","66 +","maennlich","728","0.420609561786758","0.397306945023135","0.443912178550381"
"Einige Sorgen","2005","66 +","weiblich","880","0.427240251767992","0.405571276177287","0.448909227358697"
"Grosse Sorgen","2005","17-34","maennlich","887","0.353122727927382","0.334454890511692","0.371790565343073"
"Grosse Sorgen","2005","17-34","weiblich","753","0.274541372209996","0.257867590891547","0.291215153528444"
"Grosse Sorgen","2005","35-65","maennlich","2208","0.417788693957975","0.4048540296725","0.43072335824345"
"Grosse Sorgen","2005","35-65","weiblich","2193","0.396964817901061","0.384536067000629","0.409393568801494"
"Grosse Sorgen","2005","66 +","maennlich","742","0.434360255806996","0.410962486268247","0.457758025345745"
"Grosse Sorgen","2005","66 +","weiblich","866","0.439856157977989","0.418113072378081","0.461599243577898"
"Keine Sorgen","2005","17-34","maennlich","637","0.251167921542322","0.234228657634842","0.268107185449801"
"Keine Sorgen","2005","17-34","weiblich","738","0.280208310567445","0.263429244035209","0.296987377099682"
"Keine Sorgen","2005","35-65","maennlich","1053","0.176071985962891","0.166082888089536","0.186061083836247"
"Keine Sorgen","2005","35-65","weiblich","1029","0.157599606903976","0.148343742256454","0.166855471551498"
"Keine Sorgen","2005","66 +","maennlich","254","0.145030182406246","0.128408152912712","0.16165221189978"
"Keine Sorgen","2005","66 +","weiblich","256","0.132903590254018","0.118033345902521","0.147773834605515"
"Einige Sorgen","2006","17-34","maennlich","992","0.409463403604854","0.389806649100885","0.429120158108823"
"Einige Sorgen","2006","17-34","weiblich","1226","0.444584321036048","0.425756885232639","0.463411756839456"
"Einige Sorgen","2006","35-65","maennlich","2492","0.412619077613333","0.400079435813123","0.425158719413542"
"Einige Sorgen","2006","35-65","weiblich","2967","0.455672958735913","0.443459962574265","0.46788595489756"
"Einige Sorgen","2006","66 +","maennlich","943","0.448345603420732","0.426874760499828","0.469816446341636"
"Einige Sorgen","2006","66 +","weiblich","1116","0.47627884172605","0.455942830246389","0.496614853205711"
"Grosse Sorgen","2006","17-34","maennlich","751","0.310349572963823","0.291855995100122","0.328843150827523"
"Grosse Sorgen","2006","17-34","weiblich","684","0.2726990291228","0.255825578070526","0.289572480175073"
"Grosse Sorgen","2006","35-65","maennlich","2103","0.369369995879101","0.357076690144934","0.381663301613267"
"Grosse Sorgen","2006","35-65","weiblich","2096","0.345098681099747","0.33344064973083","0.356756712468663"
"Grosse Sorgen","2006","66 +","maennlich","764","0.384118754071342","0.363120154074954","0.405117354067731"
"Grosse Sorgen","2006","66 +","weiblich","792","0.343300849509558","0.323967560622716","0.362634138396399"
"Keine Sorgen","2006","17-34","maennlich","661","0.280187023431323","0.262234946364418","0.298139100498227"
"Keine Sorgen","2006","17-34","weiblich","766","0.282716649841152","0.265654800436048","0.299778499246257"
"Keine Sorgen","2006","35-65","maennlich","1326","0.218010926507567","0.207493971083097","0.228527881932037"
"Keine Sorgen","2006","35-65","weiblich","1325","0.199228360164341","0.189433560462927","0.209023159865754"
"Keine Sorgen","2006","66 +","maennlich","354","0.167535642507925","0.151412654651286","0.183658630364564"
"Keine Sorgen","2006","66 +","weiblich","409","0.180420308764392","0.16476277419896","0.196077843329824"
"Einige Sorgen","2007","17-34","maennlich","890","0.406590660307438","0.386120963144352","0.427060357470523"
"Einige Sorgen","2007","17-34","weiblich","1069","0.431601850878684","0.41195724871837","0.451246453038998"
"Einige Sorgen","2007","35-65","maennlich","2297","0.412808306179814","0.399767026923587","0.425849585436041"
"Einige Sorgen","2007","35-65","weiblich","2806","0.473248890490888","0.460515357980322","0.485982423001454"
"Einige Sorgen","2007","66 +","maennlich","929","0.457925550327061","0.436220052866377","0.479631047787745"
"Einige Sorgen","2007","66 +","weiblich","1125","0.479844376092733","0.459287945943214","0.500400806242252"
"Grosse Sorgen","2007","17-34","maennlich","641","0.282283086778892","0.263525604322559","0.301040569235226"
"Grosse Sorgen","2007","17-34","weiblich","596","0.253499571316539","0.236246003843827","0.270753138789252"
"Grosse Sorgen","2007","35-65","maennlich","1698","0.327994093134427","0.315558239962001","0.340429946306854"
"Grosse Sorgen","2007","35-65","weiblich","1693","0.296311734002703","0.284666024588824","0.307957443416582"
"Grosse Sorgen","2007","66 +","maennlich","669","0.339789636054896","0.319155367913911","0.360423904195882"
"Grosse Sorgen","2007","66 +","weiblich","667","0.303741124067296","0.284819081580341","0.322663166554251"
"Keine Sorgen","2007","17-34","maennlich","681","0.31112625291367","0.291833523375173","0.330418982452167"
"Keine Sorgen","2007","17-34","weiblich","777","0.314898577804777","0.296476524044386","0.333320631565168"
"Keine Sorgen","2007","35-65","maennlich","1480","0.259197600685759","0.247590527896967","0.270804673474551"
"Keine Sorgen","2007","35-65","weiblich","1407","0.230439375506408","0.219699453346904","0.241179297665913"
"Keine Sorgen","2007","66 +","maennlich","426","0.202284813618043","0.184784396232871","0.219785231003214"
"Keine Sorgen","2007","66 +","weiblich","477","0.216414499839971","0.199470450156043","0.2333585495239"
"Einige Sorgen","2008","17-34","maennlich","821","0.394476153409028","0.37334524435743","0.415607062460627"
"Einige Sorgen","2008","17-34","weiblich","1006","0.446398075273932","0.425952493335761","0.466843657212103"
"Einige Sorgen","2008","35-65","maennlich","2125","0.414792474942102","0.401252112217435","0.428332837666769"
"Einige Sorgen","2008","35-65","weiblich","2637","0.473315323583901","0.460163054841837","0.486467592325965"
"Einige Sorgen","2008","66 +","maennlich","941","0.46275777611856","0.441035528068176","0.484480024168943"
"Einige Sorgen","2008","66 +","weiblich","1098","0.487778887999008","0.467074553228724","0.508483222769292"
"Grosse Sorgen","2008","17-34","maennlich","523","0.24831592232503","0.229636556078474","0.266995288571586"
"Grosse Sorgen","2008","17-34","weiblich","431","0.194789089210073","0.178500755332423","0.211077423087722"
"Grosse Sorgen","2008","35-65","maennlich","1365","0.280124495031477","0.267783102818932","0.292465887244023"
"Grosse Sorgen","2008","35-65","weiblich","1356","0.257699855269928","0.246178676638877","0.269221033900979"
"Grosse Sorgen","2008","66 +","maennlich","603","0.312855022588565","0.292655616937107","0.333054428240023"
"Grosse Sorgen","2008","66 +","weiblich","627","0.282806401789043","0.26415189098888","0.301460912589206"
"Keine Sorgen","2008","17-34","maennlich","711","0.357207924265942","0.336490394220651","0.377925454311233"
"Keine Sorgen","2008","17-34","weiblich","834","0.358812835515995","0.339085614102608","0.378540056929383"
"Keine Sorgen","2008","35-65","maennlich","1596","0.305083030026421","0.29242880954016","0.317737250512681"
"Keine Sorgen","2008","35-65","weiblich","1543","0.268984821146171","0.257303898864761","0.28066574342758"
"Keine Sorgen","2008","66 +","maennlich","480","0.224387201292875","0.206212622219781","0.242561780365969"
"Keine Sorgen","2008","66 +","weiblich","514","0.229414710211949","0.211998966214013","0.246830454209885"
"Einige Sorgen","2009","17-34","maennlich","701","0.361417756037254","0.33979915497036","0.383036357104149"
"Einige Sorgen","2009","17-34","weiblich","831","0.414004263830953","0.392677412239939","0.435331115421967"
"Einige Sorgen","2009","35-65","maennlich","1892","0.402710433896382","0.388680182479617","0.416740685313146"
"Einige Sorgen","2009","35-65","weiblich","2356","0.463560824011975","0.449934804455165","0.477186843568785"
"Einige Sorgen","2009","66 +","maennlich","918","0.460808716636663","0.438786181167469","0.482831252105858"
"Einige Sorgen","2009","66 +","weiblich","1089","0.494408823614596","0.473294941569331","0.515522705659861"
"Grosse Sorgen","2009","17-34","maennlich","418","0.21169392972941","0.193310943433595","0.230076916025225"
"Grosse Sorgen","2009","17-34","weiblich","344","0.170833179056172","0.154537060296393","0.187129297815951"
"Grosse Sorgen","2009","35-65","maennlich","1023","0.237276388494864","0.225106477398916","0.249446299590812"
"Grosse Sorgen","2009","35-65","weiblich","1096","0.227963866834324","0.216500631128028","0.239427102540619"
"Grosse Sorgen","2009","66 +","maennlich","474","0.250429881015546","0.231287993921723","0.269571768109369"
"Grosse Sorgen","2009","66 +","weiblich","478","0.224352041600425","0.206735421807189","0.24196866139366"
"Keine Sorgen","2009","17-34","maennlich","778","0.426888314233336","0.404630055279104","0.449146573187567"
"Keine Sorgen","2009","17-34","weiblich","874","0.415162557112875","0.393827009918676","0.436498104307075"
"Keine Sorgen","2009","35-65","maennlich","1779","0.360013177608754","0.346281573843653","0.373744781373856"
"Keine Sorgen","2009","35-65","weiblich","1693","0.308475309153702","0.295855015767799","0.321095602539604"
"Keine Sorgen","2009","66 +","maennlich","576","0.288761402347791","0.268739157240276","0.308783647455305"
"Keine Sorgen","2009","66 +","weiblich","587","0.281239134784979","0.262252179416206","0.300226090153752"
"Einige Sorgen","2010","17-34","maennlich","1026","0.373784881426345","0.355686090776038","0.391883672076652"
"Einige Sorgen","2010","17-34","weiblich","1481","0.37179700144254","0.356349540261947","0.387244462623133"
"Einige Sorgen","2010","35-65","maennlich","2354","0.399155153614399","0.386960218992384","0.411350088236413"
"Einige Sorgen","2010","35-65","weiblich","3075","0.444931184241395","0.433380636248288","0.456481732234503"
"Einige Sorgen","2010","66 +","maennlich","866","0.456675451760597","0.43432468620334","0.479026217317853"
"Einige Sorgen","2010","66 +","weiblich","1027","0.473768345358937","0.452284572850351","0.495252117867524"
"Grosse Sorgen","2010","17-34","maennlich","609","0.220501125815558","0.204991901822024","0.236010349809092"
"Grosse Sorgen","2010","17-34","weiblich","749","0.200236917557155","0.187445846233163","0.213027988881147"
"Grosse Sorgen","2010","35-65","maennlich","1337","0.230134615780618","0.219653058643926","0.24061617291731"
"Grosse Sorgen","2010","35-65","weiblich","1477","0.222374783459251","0.212709586948498","0.232039979970003"
"Grosse Sorgen","2010","66 +","maennlich","458","0.242267398166723","0.223042485298926","0.26149231103452"
"Grosse Sorgen","2010","66 +","weiblich","466","0.236215758203471","0.217939856199889","0.254491660207053"
"Keine Sorgen","2010","17-34","maennlich","1110","0.405713992758097","0.387345028792658","0.424082956723536"
"Keine Sorgen","2010","17-34","weiblich","1530","0.427966081000305","0.412151061415052","0.443781100585557"
"Keine Sorgen","2010","35-65","maennlich","2504","0.370710230604983","0.358682877618861","0.382737583591106"
"Keine Sorgen","2010","35-65","weiblich","2559","0.332694032299354","0.321742679716308","0.3436453848824"
"Keine Sorgen","2010","66 +","maennlich","584","0.30105715007268","0.28047436154006","0.321639938605301"
"Keine Sorgen","2010","66 +","weiblich","582","0.290015896437592","0.270491651173811","0.309540141701373"
"Einige Sorgen","2011","17-34","maennlich","738","0.365486456340817","0.344349541076449","0.386623371605185"
"Einige Sorgen","2011","17-34","weiblich","893","0.387981111444573","0.367756352043608","0.408205870845538"
"Einige Sorgen","2011","35-65","maennlich","2121","0.408689118693914","0.395405438449586","0.421972798938242"
"Einige Sorgen","2011","35-65","weiblich","2729","0.454276975253978","0.441654254791426","0.466899695716531"
"Einige Sorgen","2011","66 +","maennlich","1069","0.453728676310175","0.433852086044027","0.473605266576323"
"Einige Sorgen","2011","66 +","weiblich","1229","0.469684902616248","0.450441931312755","0.488927873919741"
"Grosse Sorgen","2011","17-34","maennlich","482","0.245965083128539","0.227062638594105","0.264867527662973"
"Grosse Sorgen","2011","17-34","weiblich","443","0.188978905626616","0.17273021389262","0.205227597360612"
"Grosse Sorgen","2011","35-65","maennlich","1260","0.248198396583654","0.236525865215579","0.259870927951729"
"Grosse Sorgen","2011","35-65","weiblich","1342","0.234340717350496","0.223602106199649","0.245079328501342"
"Grosse Sorgen","2011","66 +","maennlich","621","0.262709742542551","0.245138725226895","0.280280759858208"
"Grosse Sorgen","2011","66 +","weiblich","633","0.254624849862181","0.237827541915937","0.271422157808425"
"Keine Sorgen","2011","17-34","maennlich","774","0.388548460530644","0.367154601406299","0.409942319654988"
"Keine Sorgen","2011","17-34","weiblich","894","0.42303998292881","0.402535008765007","0.443544957092613"
"Keine Sorgen","2011","35-65","maennlich","1880","0.343112484722432","0.330283930786594","0.355941038658271"
"Keine Sorgen","2011","35-65","weiblich","1906","0.311382307395526","0.299642998839599","0.323121615951454"
"Keine Sorgen","2011","66 +","maennlich","720","0.283561581147274","0.265566546060894","0.301556616233653"
"Keine Sorgen","2011","66 +","weiblich","722","0.275690247521571","0.258460666986079","0.292919828057063"
"Einige Sorgen","2012","17-34","maennlich","644","0.341849569433246","0.320829034235122","0.36287010463137"
"Einige Sorgen","2012","17-34","weiblich","781","0.357416351451786","0.337126024314292","0.37770667858928"
"Einige Sorgen","2012","35-65","maennlich","1922","0.37623269666165","0.363004527664768","0.389460865658531"
"Einige Sorgen","2012","35-65","weiblich","2555","0.434463806746807","0.421887860064192","0.447039753429423"
"Einige Sorgen","2012","66 +","maennlich","1125","0.457509244515679","0.437980505811844","0.477037983219513"
"Einige Sorgen","2012","66 +","weiblich","1256","0.463843475041896","0.444824136272067","0.482862813811726"
"Grosse Sorgen","2012","17-34","maennlich","347","0.165954665020948","0.149467225058919","0.182442104982977"
"Grosse Sorgen","2012","17-34","weiblich","332","0.154266489946358","0.138973599622628","0.169559380270089"
"Grosse Sorgen","2012","35-65","maennlich","1008","0.204908225334791","0.1938865277611","0.215929922908482"
"Grosse Sorgen","2012","35-65","weiblich","1061","0.187618135907997","0.177713210669326","0.197523061146668"
"Grosse Sorgen","2012","66 +","maennlich","487","0.199176268427529","0.183520825844161","0.214831711010897"
"Grosse Sorgen","2012","66 +","weiblich","526","0.214983319735299","0.199315602849063","0.230651036621535"
"Keine Sorgen","2012","17-34","maennlich","965","0.492195765545806","0.470040306061388","0.514351225030224"
"Keine Sorgen","2012","17-34","weiblich","1030","0.488317158601855","0.46715361317065","0.509480704033061"
"Keine Sorgen","2012","35-65","maennlich","2222","0.418859078003559","0.405386991613361","0.432331164393757"
"Keine Sorgen","2012","35-65","weiblich","2352","0.377918057345196","0.365616607419927","0.390219507270465"
"Keine Sorgen","2012","66 +","maennlich","888","0.343314487056792","0.324702065970384","0.361926908143201"
"Keine Sorgen","2012","66 +","weiblich","859","0.321173205222805","0.303365291961966","0.338981118483643"
"Einige Sorgen","2013","17-34","maennlich","566","0.338221068729369","0.315849661245244","0.360592476213493"
"Einige Sorgen","2013","17-34","weiblich","683","0.352617154912536","0.331378242560854","0.373856067264219"
"Einige Sorgen","2013","35-65","maennlich","1803","0.384570169669908","0.370667714512949","0.398472624826868"
"Einige Sorgen","2013","35-65","weiblich","2393","0.443655282305808","0.430525378052737","0.45678518655888"
"Einige Sorgen","2013","66 +","maennlich","1076","0.456980188133909","0.436937510310732","0.477022865957086"
"Einige Sorgen","2013","66 +","weiblich","1206","0.464220654228894","0.444725769670832","0.483715538786957"
"Grosse Sorgen","2013","17-34","maennlich","319","0.181188322099048","0.162974813008026","0.19940183119007"
"Grosse Sorgen","2013","17-34","weiblich","329","0.163671682289019","0.147225119973475","0.180118244604563"
"Grosse Sorgen","2013","35-65","maennlich","1032","0.230614429053909","0.218577112227077","0.242651745880741"
"Grosse Sorgen","2013","35-65","weiblich","1166","0.220705082097526","0.209744746929813","0.231665417265239"
"Grosse Sorgen","2013","66 +","maennlich","581","0.253258403619978","0.235761293449458","0.270755513790497"
"Grosse Sorgen","2013","66 +","weiblich","592","0.254516714077803","0.237489540489569","0.271543887666037"
"Keine Sorgen","2013","17-34","maennlich","833","0.480590609171583","0.456965215706964","0.504216002636202"
"Keine Sorgen","2013","17-34","weiblich","932","0.483711162798445","0.461496517499477","0.505925808097413"
"Keine Sorgen","2013","35-65","maennlich","1869","0.384815401276182","0.370911285215921","0.398719517336444"
"Keine Sorgen","2013","35-65","weiblich","1941","0.335639635596666","0.323159904602585","0.348119366590747"
"Keine Sorgen","2013","66 +","maennlich","716","0.289761408246114","0.271508938930173","0.308013877562054"
"Keine Sorgen","2013","66 +","weiblich","716","0.281262631693303","0.263687176373999","0.298838087012608"
"Einige Sorgen","2014","17-34","maennlich","1133","0.37070112095366","0.35326304954294","0.38813919236438"
"Einige Sorgen","2014","17-34","weiblich","1402","0.379578831921085","0.363604074675616","0.395553589166554"
"Einige Sorgen","2014","35-65","maennlich","2763","0.395566085069745","0.384113039868926","0.407019130270564"
"Einige Sorgen","2014","35-65","weiblich","3703","0.429381600381404","0.418851318266463","0.439911882496345"
"Einige Sorgen","2014","66 +","maennlich","1093","0.446724686802587","0.426900734280665","0.466548639324509"
"Einige Sorgen","2014","66 +","weiblich","1202","0.467999004386936","0.448466874162255","0.487531134611616"
"Grosse Sorgen","2014","17-34","maennlich","692","0.234377358406796","0.219083282729862","0.24967143408373"
"Grosse Sorgen","2014","17-34","weiblich","887","0.240455105244159","0.226387061926949","0.254523148561369"
"Grosse Sorgen","2014","35-65","maennlich","1705","0.248188119796328","0.238070412192418","0.258305827400238"
