year,age_gr,sampreg,plj0046,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2000,18-29 y.,East,Somewhat concerned,0.4378531073446328,30607,0.432294899090154,0.44341131559911157
2000,18-29 y.,East,Very concerned,0.3333333333333333,30607,0.32805205042186203,0.3386146162448046
2000,18-29 y.,East,Not concerned at all,0.2288135593220339,30607,0.2241074039568103,0.2335197146872575
2000,30-45 y.,West,Somewhat concerned,0.4493630573248408,30607,0.44379021128504087,0.4549359033646407
2000,30-45 y.,West,Not concerned at all,0.2778662420382166,30607,0.272847759617445,0.28288472445898816
2000,30-45 y.,West,Very concerned,0.2727707006369427,30607,0.2677809340198785,0.2777604672540069
2000,30-45 y.,East,Somewhat concerned,0.4453038674033149,30607,0.4397358383586742,0.4508718964479556
2000,30-45 y.,East,Very concerned,0.36187845303867405,30607,0.3564947790033919,0.3672621270739562
2000,30-45 y.,East,Not concerned at all,0.19281767955801105,30607,0.18839785596165434,0.19723750315436775
2000,46-65 y.,West,Somewhat concerned,0.4604667363288053,30607,0.454882626730098,0.4660508459275126
2000,46-65 y.,West,Very concerned,0.3103448275862069,30607,0.3051617949409734,0.3155278602314404
2000,46-65 y.,West,Not concerned at all,0.22918843608498782,30607,0.22447957204807442,0.2338973001219012
2000,46-65 y.,East,Somewhat concerned,0.4839544513457557,30607,0.47835569004431266,0.48955321264719875
2000,46-65 y.,East,Very concerned,0.32919254658385094,30607,0.3239278951046919,0.33445719806301
2000,46-65 y.,East,Not concerned at all,0.18685300207039338,30607,0.18248603154200524,0.1912199725987815
2000,66 and older,West,Somewhat concerned,0.48990276738967836,30607,0.48430226328777154,0.4955032714915852
2000,66 and older,West,Very concerned,0.31301421091997006,30607,0.30781901902409176,0.31820940281584836
2000,66 and older,West,Not concerned at all,0.19708302169035152,30607,0.19262640157175465,0.2015396418089484
2000,66 and older,East,Somewhat concerned,0.47058823529411764,30607,0.46499628868197157,0.4761801819062637
2000,66 and older,East,Very concerned,0.28604382929642447,30607,0.280980947860844,0.29110671073200495
2000,66 and older,East,Not concerned at all,0.2433679354094579,30607,0.2385604304663902,0.2481754403525256
2001,18-29 y.,West,Somewhat concerned,0.45223392662549944,27798,0.4463829490834265,0.45808490416757236
2001,18-29 y.,West,Not concerned at all,0.3490737377406466,27798,0.3434700518778619,0.3546774236034313
2001,18-29 y.,West,Very concerned,0.19869233563385397,27798,0.19400161571792027,0.20338305554978767
2001,18-29 y.,East,Somewhat concerned,0.4662027833001988,27798,0.46033836582051857,0.47206720077987907
2001,18-29 y.,East,Not concerned at all,0.27137176938369784,27798,0.26614438271227686,0.2765991560551188
2001,18-29 y.,East,Very concerned,0.2624254473161034,27798,0.2572534864344304,0.2675974081977764
2001,30-45 y.,West,Somewhat concerned,0.4710699661741143,27798,0.4652019524889964,0.4769379798592322
2001,30-45 y.,West,Not concerned at all,0.3051450952465729,27798,0.2997319515418348,0.310558238951311
2001,30-45 y.,West,Very concerned,0.2237849385793128,27798,0.21888539352456426,0.22868448363406135
2001,30-45 y.,East,Somewhat concerned,0.44546568627450983,27798,0.43962289143954064,0.451308481109479
2001,30-45 y.,East,Very concerned,0.3174019607843137,27798,0.3119300801249724,0.322873841443655
2001,30-45 y.,East,Not concerned at all,0.23713235294117646,27798,0.23213236105162813,0.2421323448307248
2001,46-65 y.,West,Somewhat concerned,0.4794679005205321,27798,0.47359499758921225,0.485340803451852
2001,46-65 y.,West,Not concerned at all,0.27125506072874495,27798,0.26602837970356547,0.2764817417539244
2001,46-65 y.,West,Very concerned,0.24927703875072296,27798,0.2441915782658234,0.25436249923562254
2001,46-65 y.,East,Somewhat concerned,0.49372613202400434,27798,0.48784873391620476,0.4996035301318039
2001,46-65 y.,East,Very concerned,0.2885979268957992,27798,0.2832712854638102,0.29392456832778824
2001,46-65 y.,East,Not concerned at all,0.2176759410801964,27798,0.21282475588088734,0.22252712627950544
2001,66 and older,West,Somewhat concerned,0.5057425742574257,27798,0.49986510109260934,0.5116200474222421
2001,66 and older,West,Very concerned,0.25782178217821783,27798,0.25267941360263313,0.26296415075380253
2001,66 and older,West,Not concerned at all,0.23643564356435642,27798,0.23144072290743423,0.24143056422127862
2001,66 and older,East,Somewhat concerned,0.5006016847172082,27798,0.4947238281251628,0.5064795413092537
2001,66 and older,East,Not concerned at all,0.2527075812274368,27798,0.24759895981062494,0.2578162026442487
2001,66 and older,East,Very concerned,0.246690734055355,27798,0.2416230168788234,0.25175845123188656
2002,18-29 y.,West,Somewhat concerned,0.44504504504504505,28961,0.4393213017696196,0.4507687883204705
2002,18-29 y.,West,Not concerned at all,0.35243243243243244,28961,0.3469303160429624,0.3579345488219025
2002,18-29 y.,West,Very concerned,0.20252252252252254,28961,0.1978939702602318,0.20715107478481326
2002,18-29 y.,East,Somewhat concerned,0.4484536082474227,28961,0.4427256600746133,0.4541815564202321
2002,18-29 y.,East,Very concerned,0.28969072164948456,28961,0.28446627460859497,0.29491516869037415
2002,18-29 y.,East,Not concerned at all,0.2618556701030928,28961,0.2567921687573085,0.2669191714488771
2002,30-45 y.,West,Somewhat concerned,0.46756152125279643,28961,0.4618150214915213,0.47330802101407154
2002,30-45 y.,West,Not concerned at all,0.2947857511615901,28961,0.2895344965296476,0.30003700579353265
2002,30-45 y.,West,Very concerned,0.23765272758561348,28961,0.23275045877647219,0.24255499639475478
2002,30-45 y.,East,Somewhat concerned,0.4625158831003812,28961,0.45677345669910624,0.4682583095016562
2002,30-45 y.,East,Very concerned,0.3202033036848793,28961,0.31482987210217417,0.32557673526758446
2002,30-45 y.,East,Not concerned at all,0.21728081321473952,28961,0.21253114827916175,0.2220304781503173
2002,46-65 y.,West,Somewhat concerned,0.49105937921727394,28961,0.48530166828254306,0.4968170901520048
2002,46-65 y.,West,Very concerned,0.26703778677462886,28961,0.2619424083079517,0.27213316524130604
2002,46-65 y.,West,Not concerned at all,0.24190283400809717,28961,0.23697073019455064,0.2468349378216437
2002,46-65 y.,East,Somewhat concerned,0.4857908847184987,28961,0.480034578874295,0.49154719056270235
2002,46-65 y.,East,Very concerned,0.3233243967828418,28961,0.3179372502101812,0.3287115433555024
2002,46-65 y.,East,Not concerned at all,0.1908847184986595,28961,0.18635845245437044,0.19541098454294858
2002,66 and older,West,Somewhat concerned,0.49606594230048706,28961,0.49030748891642384,0.5018243956845503
2002,66 and older,West,Very concerned,0.3319595354065193,28961,0.32653586545625557,0.337383205356783
2002,66 and older,West,Not concerned at all,0.17197452229299362,28961,0.1676283874122393,0.17632065717374795
2002,66 and older,East,Somewhat concerned,0.5028506271379704,28961,0.49709208909155966,0.508609165184381
2002,66 and older,East,Very concerned,0.322690992018244,28961,0.3173066065753676,0.3280753774611205
2002,66 and older,East,Not concerned at all,0.17445838084378562,28961,0.17008754294930162,0.17882921873826962
2003,18-29 y.,West,Somewhat concerned,0.43728813559322033,27727,0.4314492291939533,0.44312704199248737
2003,18-29 y.,West,Not concerned at all,0.3657250470809793,27727,0.36005586033302445,0.37139423382893416
2003,18-29 y.,West,Very concerned,0.19698681732580037,27727,0.19230532248252394,0.2016683121690768
2003,18-29 y.,East,Somewhat concerned,0.45134575569358176,27727,0.44548830443819815,0.4572032069489654
2003,18-29 y.,East,Not concerned at all,0.2898550724637681,27727,0.2845147365290268,0.29519540839850944
2003,18-29 y.,East,Very concerned,0.2587991718426501,27727,0.2536438709384981,0.2639544727468021
2003,30-45 y.,West,Somewhat concerned,0.46197964847363554,27727,0.4561113066350839,0.46784799031218716
2003,30-45 y.,West,Not concerned at all,0.3156336725254394,27727,0.31016300135727193,0.32110434369360685
2003,30-45 y.,West,Very concerned,0.22238667900092507,27727,0.21749181239823331,0.22728154560361682
2003,30-45 y.,East,Somewhat concerned,0.4834123222748815,27727,0.4775301802050152,0.4892944643447478
2003,30-45 y.,East,Very concerned,0.2972241029113067,27727,0.29184443990082437,0.302603765921789
2003,30-45 y.,East,Not concerned at all,0.21936357481381177,27727,0.21449265148488741,0.22423449814273613
2003,46-65 y.,West,Somewhat concerned,0.46483613817537645,27727,0.4589653290329333,0.4707069473178196
2003,46-65 y.,West,Not concerned at all,0.2733392382639504,27727,0.2680933205397056,0.2785851559881952
2003,46-65 y.,West,Very concerned,0.26182462356067315,27727,0.2566498702490302,0.2669993768723161
2003,46-65 y.,East,Somewhat concerned,0.4933119315141787,27727,0.48742707634760485,0.4991967866807525
2003,46-65 y.,East,Very concerned,0.27608346709470305,27727,0.2708212461616355,0.2813456880277706
2003,46-65 y.,East,Not concerned at all,0.23060460139111824,27727,0.22564652279623093,0.23556267998600555
2003,66 and older,West,Somewhat concerned,0.4898486526393503,27727,0.48396448404037884,0.49573282123832174
2003,66 and older,West,Very concerned,0.3034330011074197,27727,0.29802150333554944,0.30884449887929
2003,66 and older,West,Not concerned at all,0.20671834625322996,27727,0.2019517557173013,0.2114849367891586
2003,66 and older,East,Somewhat concerned,0.532596685082873,27727,0.5267238236535333,0.5384695465122126
2003,66 and older,East,Very concerned,0.25082872928176797,27727,0.24572621972888375,0.2559312388346522
2003,66 and older,East,Not concerned at all,0.2165745856353591,27727,0.2117260878205539,0.22142308345016432
2004,18-29 y.,West,Somewhat concerned,0.43952234206471497,26790,0.4335788820499133,0.44546580207951664
2004,18-29 y.,West,Not concerned at all,0.31047765793528503,26790,0.30493702903733466,0.3160182868332354
2004,18-29 y.,West,Very concerned,0.25,26790,0.24481474223434316,0.25518525776565687
2004,18-29 y.,East,Somewhat concerned,0.39378238341968913,26790,0.38793162545425036,0.3996331413851279
2004,18-29 y.,East,Not concerned at all,0.30569948186528495,26790,0.30018263650634686,0.31121632722422304
2004,18-29 y.,East,Very concerned,0.3005181347150259,26790,0.29502786997523583,0.306008399454816
2004,30-45 y.,West,Somewhat concerned,0.4583089240382738,26790,0.4523423544265451,0.4642754936500025
2004,30-45 y.,West,Very concerned,0.27885178676039835,26790,0.27348185587267004,0.28422171764812665
2004,30-45 y.,West,Not concerned at all,0.2628392892013279,26790,0.25756825363480057,0.2681103247678552
2004,30-45 y.,East,Somewhat concerned,0.4407894736842105,26790,0.4348441844059165,0.44673476296250453
2004,30-45 y.,East,Very concerned,0.3611111111111111,26790,0.3553593239382157,0.36686289828400653
2004,30-45 y.,East,Not concerned at all,0.19809941520467836,26790,0.19332663344355575,0.20287219696580097
2004,46-65 y.,West,Somewhat concerned,0.4584167424931756,26790,0.45245006499048523,0.46438341999586596
2004,46-65 y.,West,Very concerned,0.31373976342129206,26790,0.3081832941780183,0.3192962326645658
2004,46-65 y.,West,Not concerned at all,0.2278434940855323,26790,0.2228207540804304,0.23286623409063423
2004,46-65 y.,East,Somewhat concerned,0.4744083654375344,26790,0.4684287933500145,0.48038793752505426
2004,46-65 y.,East,Very concerned,0.34617501375894333,26790,0.34047798606933494,0.3518720414485517
2004,46-65 y.,East,Not concerned at all,0.1794166208035223,26790,0.17482186527483393,0.18401137633221068
2004,66 and older,West,Somewhat concerned,0.4523465703971119,26790,0.4463864055542317,0.4583067352399921
2004,66 and older,West,Very concerned,0.37184115523465705,26790,0.3660537594719316,0.3776285509973825
2004,66 and older,West,Not concerned at all,0.17581227436823105,26790,0.17125392737382525,0.18037062136263685
2004,66 and older,East,Somewhat concerned,0.48886532343584305,26790,0.48287938833920563,0.49485125853248046
2004,66 and older,East,Very concerned,0.3531283138918346,26790,0.3474050330660983,0.35885159471757083
2004,66 and older,East,Not concerned at all,0.15800636267232238,26790,0.15363857611608633,0.16237414922855842
2005,18-29 y.,West,Somewhat concerned,0.43061062648691517,25520,0.4245353956155502,0.43668585735828014
2005,18-29 y.,West,Very concerned,0.2914353687549564,25520,0.285859961448361,0.2970107760615518
2005,18-29 y.,West,Not concerned at all,0.2779540047581285,25520,0.2724575249614959,0.2834504845547611
2005,18-29 y.,East,Somewhat concerned,0.43240343347639487,25520,0.426325160743016,0.4384817062097737
2005,18-29 y.,East,Very concerned,0.33905579399141633,25520,0.3332476988564839,0.34486388912634874
2005,18-29 y.,East,Not concerned at all,0.22854077253218885,25520,0.2233890309411523,0.2336925141232254
2005,30-45 y.,West,Somewhat concerned,0.4350199454125551,25520,0.42893737872322196,0.4411025121018883
2005,30-45 y.,West,Very concerned,0.3455805164812093,25520,0.3397458172825383,0.3514152156798803
2005,30-45 y.,West,Not concerned at all,0.21939953810623555,25520,0.21432206077944593,0.22447701543302517
2005,30-45 y.,East,Somewhat concerned,0.4237947122861586,25520,0.41773178830607577,0.42985763626624146
2005,30-45 y.,East,Very concerned,0.4059097978227061,25520,0.39988480271593496,0.4119347929294772
2005,30-45 y.,East,Not concerned at all,0.1702954898911353,25520,0.16568359888593537,0.17490738089633523
2005,46-65 y.,West,Somewhat concerned,0.4461508926857362,25520,0.4400519809321833,0.45224980443928914
2005,46-65 y.,West,Very concerned,0.3801113457477443,25520,0.37415571180326357,0.38606697969222503
2005,46-65 y.,West,Not concerned at all,0.1737377615665195,25520,0.169089165613019,0.17838635752001997
2005,46-65 y.,East,Very concerned,0.43657142857142855,25520,0.4304863971604392,0.4426564599824179
2005,46-65 y.,East,Somewhat concerned,0.41714285714285715,25520,0.4110930824119543,0.42319263187376
2005,46-65 y.,East,Not concerned at all,0.1462857142857143,25520,0.14194987706682397,0.15062155150460463
2005,66 and older,West,Very concerned,0.43362193362193363,25520,0.427541639744561,0.43970222749930626
2005,66 and older,West,Somewhat concerned,0.42604617604617606,25520,0.41997905654637724,0.4321132955459749
2005,66 and older,West,Not concerned at all,0.14033189033189034,25520,0.13607042134457192,0.14459335931920875
2005,66 and older,East,Somewhat concerned,0.44805876180482684,25520,0.44195735973168576,0.4541601638779679
2005,66 and older,East,Very concerned,0.4260230849947534,25520,0.41995600787121024,0.43209016211829654
2005,66 and older,East,Not concerned at all,0.1259181532004197,25520,0.12184776379324815,0.1299885426075913
2006,18-29 y.,West,Somewhat concerned,0.4334458192725909,27321,0.4275696281974447,0.4393220103477371
2006,18-29 y.,West,Not concerned at all,0.30033745781777277,27321,0.29490174082012544,0.3057731748154201
2006,18-29 y.,West,Very concerned,0.26621672290963627,27321,0.26097578098577745,0.2714576648334951
2006,18-29 y.,East,Somewhat concerned,0.42571127502634354,27321,0.4198481318863298,0.4315744181663573
2006,18-29 y.,East,Very concerned,0.3055848261327713,27321,0.3001224290244548,0.31104722324108786
2006,18-29 y.,East,Not concerned at all,0.26870389884088514,27321,0.26344746274747016,0.2739603349343001
2006,30-45 y.,West,Somewhat concerned,0.44970534444218657,27321,0.443806465988288,0.45560422289608515
2006,30-45 y.,West,Very concerned,0.3048160942897785,27321,0.2993575532824446,0.3102746352971124
2006,30-45 y.,West,Not concerned at all,0.24547856126803494,27321,0.24037527004429982,0.25058185249177006
2006,30-45 y.,East,Somewhat concerned,0.419478527607362,27321,0.4136269659268609,0.4253300892878631
2006,30-45 y.,East,Very concerned,0.3726993865030675,27321,0.3669658184610669,0.3784329545450681
2006,30-45 y.,East,Not concerned at all,0.20782208588957055,27321,0.20301075760506637,0.21263341417407472
2006,46-65 y.,West,Somewhat concerned,0.44644750795334043,27321,0.44055266305896995,0.4523423528477109
2006,46-65 y.,West,Very concerned,0.3442912689996465,27321,0.3386571467816892,0.34992539121760385
2006,46-65 y.,West,Not concerned at all,0.20926122304701308,27321,0.20443765206693437,0.2140847940270918
2006,46-65 y.,East,Somewhat concerned,0.4413978494623656,27321,0.435509762930218,0.4472859359945132
2006,46-65 y.,East,Very concerned,0.3741935483870968,27321,0.36845534494756005,0.3799317518266335
2006,46-65 y.,East,Not concerned at all,0.18440860215053764,27321,0.17980990635467392,0.18900729794640136
2006,66 and older,West,Somewhat concerned,0.46245786086423535,27321,0.4565456472614876,0.4683700744669831
2006,66 and older,West,Very concerned,0.36224333435488815,27321,0.35654385112280146,0.36794281758697484
2006,66 and older,West,Not concerned at all,0.1752988047808765,27321,0.1707901647239123,0.1798074448378407
2006,66 and older,East,Somewhat concerned,0.49371633752244165,27321,0.48778785584998174,0.49964481919490156
2006,66 and older,East,Very concerned,0.3357271095152603,27321,0.3301272872134069,0.3413269318171137
2006,66 and older,East,Not concerned at all,0.17055655296229802,27321,0.1660965477017763,0.17501655822281975
2007,18-29 y.,West,Somewhat concerned,0.42886014551333873,25385,0.42277183820969655,0.4349484528169809
2007,18-29 y.,West,Not concerned at all,0.3249797898140663,25385,0.31921804456826974,0.3307415350598628
2007,18-29 y.,West,Very concerned,0.246160064672595,25385,0.24086079700293403,0.2514593323422559
2007,18-29 y.,East,Somewhat concerned,0.4047085201793722,25385,0.39867037578215686,0.41074666457658754
2007,18-29 y.,East,Not concerned at all,0.2982062780269058,25385,0.2925785821747028,0.3038339738791088
2007,18-29 y.,East,Very concerned,0.297085201793722,25385,0.2914636095607017,0.3027067940267423
2007,30-45 y.,West,Somewhat concerned,0.440754039497307,25385,0.4346464890052487,0.4468615899893653
2007,30-45 y.,West,Not concerned at all,0.28186714542190305,25385,0.27633247054559285,0.28740182029821326
2007,30-45 y.,West,Very concerned,0.27737881508078993,25385,0.27187125204428075,0.2828863781172991
2007,30-45 y.,East,Somewhat concerned,0.42621599340478156,25385,0.4201324504626281,0.432299536346935
2007,30-45 y.,East,Very concerned,0.32069249793899424,25385,0.3149507371764221,0.3264342587015664
2007,30-45 y.,East,Not concerned at all,0.25309150865622426,25385,0.24774291046413258,0.2584401068483159
2007,46-65 y.,West,Somewhat concerned,0.4524308865586273,25385,0.4463079031610609,0.4585538699561937
2007,46-65 y.,West,Very concerned,0.2943755958055291,25385,0.28876892334542253,0.2999822682656356
2007,46-65 y.,West,Not concerned at all,0.25319351763584363,25385,0.24784420699966714,0.25854282827202013
2007,46-65 y.,East,Somewhat concerned,0.44760820045558086,25385,0.44149117741866073,0.453725223492501
2007,46-65 y.,East,Very concerned,0.3331435079726651,25385,0.3273452256654974,0.33894179027983284
2007,46-65 y.,East,Not concerned at all,0.219248291571754,25385,0.21415859293816208,0.2243379902053459
2007,66 and older,West,Somewhat concerned,0.48302954116907604,25385,0.476882201691134,0.4891768806470181
2007,66 and older,West,Very concerned,0.3076681332495286,25385,0.30199051868036886,0.3133457478186883
2007,66 and older,West,Not concerned at all,0.20930232558139536,25385,0.20429783651051325,0.21430681465227747
2007,66 and older,East,Somewhat concerned,0.4657657657657658,25385,0.4596293167971473,0.47190221473438426
2007,66 and older,East,Very concerned,0.3216216216216216,25385,0.31587548292035583,0.3273677603228874
2007,66 and older,East,Not concerned at all,0.2126126126126126,25385,0.20757927309121876,0.21764595213400645
2008,18-29 y.,West,Somewhat concerned,0.4100688468158348,23673,0.4038033072575781,0.4163343863740914
2008,18-29 y.,West,Not concerned at all,0.3717728055077453,23673,0.3656164087934905,0.37792920222200005
2008,18-29 y.,West,Very concerned,0.21815834767641998,23673,0.21289726966098182,0.22341942569185813
2008,18-29 y.,East,Somewhat concerned,0.44390243902439025,23673,0.4375732410112235,0.450231637037557
2008,18-29 y.,East,Not concerned at all,0.30365853658536585,23673,0.29780075333891637,0.3095163198318153
2008,18-29 y.,East,Very concerned,0.2524390243902439,23673,0.24690512855791624,0.25797292022257157
2008,30-45 y.,West,Somewhat concerned,0.43760940235058765,23673,0.43128977063113977,0.44392903407003553
2008,30-45 y.,West,Not concerned at all,0.33833458364591146,23673,0.33230729713537993,0.344361870156443
2008,30-45 y.,West,Very concerned,0.22405601400350086,23673,0.21874444398548187,0.22936758402151985
2008,30-45 y.,East,Somewhat concerned,0.451528384279476,23673,0.44518897152850057,0.45786779703045144
2008,30-45 y.,East,Not concerned at all,0.2908296943231441,23673,0.2850444185336624,0.2966149701126258
2008,30-45 y.,East,Very concerned,0.2576419213973799,23673,0.252070777109313,0.2632130656854468
2008,46-65 y.,West,Somewhat concerned,0.4520465489566613,23673,0.44570649674232043,0.45838660117100216
2008,46-65 y.,West,Not concerned at all,0.293338683788122,23673,0.2875387938693764,0.2991385737068676
2008,46-65 y.,West,Very concerned,0.2546147672552167,23673,0.2490651681847365,0.2601643663256969
2008,46-65 y.,East,Somewhat concerned,0.44841979725700654,23673,0.44208436653353944,0.45475522798047363
2008,46-65 y.,East,Very concerned,0.29874776386404295,23673,0.29291708820825424,0.30457843951983166
2008,46-65 y.,East,Not concerned at all,0.2528324388789505,23673,0.24729569003694518,0.25836918772095585
2008,66 and older,West,Somewhat concerned,0.47935196950444725,23673,0.47298798966319355,0.48571594934570095
2008,66 and older,West,Very concerned,0.283989834815756,23673,0.27824549115784747,0.28973417847366456
2008,66 and older,West,Not concerned at all,0.2366581956797967,23673,0.23124380336736755,0.24207258799222586
2008,66 and older,East,Somewhat concerned,0.4757630161579892,23673,0.46940109050068674,0.4821249418152917
2008,66 and older,East,Very concerned,0.3016157989228007,23673,0.2957691950669013,0.30746240277870013
2008,66 and older,East,Not concerned at all,0.22262118491921004,23673,0.2173217566526437,0.2279206131857764
2009,18-29 y.,West,Not concerned at all,0.43930089749645723,21983,0.43274007078379034,0.4458617242091241
2009,18-29 y.,West,Somewhat concerned,0.3698630136986301,21983,0.3634811058458327,0.3762449215514275
2009,18-29 y.,West,Very concerned,0.19083608880491262,21983,0.1856413813193289,0.19603079629049636
2009,18-29 y.,East,Somewhat concerned,0.4111111111111111,21983,0.40460668658399374,0.41761553563822845
2009,18-29 y.,East,Not concerned at all,0.37083333333333335,21983,0.3644479815772409,0.3772186850894258
2009,18-29 y.,East,Very concerned,0.21805555555555556,21983,0.2125969197625425,0.22351419134856862
2009,30-45 y.,West,Somewhat concerned,0.41422594142259417,21983,0.4077142126105893,0.420737670234599
2009,30-45 y.,West,Not concerned at all,0.39553695955369594,21983,0.3890731135301195,0.4020008055772724
2009,30-45 y.,West,Very concerned,0.19023709902370992,21983,0.18504863109434344,0.1954255669530764
2009,30-45 y.,East,Somewhat concerned,0.44402634054562556,21983,0.4374581753580314,0.45059450573321974
2009,30-45 y.,East,Not concerned at all,0.3273753527751646,21983,0.32117206441614043,0.3335786411341888
2009,30-45 y.,East,Very concerned,0.22859830667920977,21983,0.22304707452712816,0.2341495388312914
2009,46-65 y.,West,Somewhat concerned,0.42542264070190455,21983,0.418886864909878,0.43195841649393113
2009,46-65 y.,West,Not concerned at all,0.361438048362936,21983,0.35508721021871903,0.367788886507153
2009,46-65 y.,West,Very concerned,0.21313931093515942,21983,0.20772562204392353,0.2185529998263953
2009,46-65 y.,East,Somewhat concerned,0.4643734643734644,21983,0.45778055158248665,0.4709663771644421
2009,46-65 y.,East,Not concerned at all,0.2905405405405405,21983,0.2845387649439965,0.29654231613708454
2009,46-65 y.,East,Very concerned,0.24508599508599507,21983,0.2393998153914478,0.2507721747805423
2009,66 and older,West,Somewhat concerned,0.48240371845949537,21983,0.4757980999484798,0.4890093369705109
2009,66 and older,West,Not concerned at all,0.29780876494023906,21983,0.2917635878020512,0.3038539420784269
2009,66 and older,West,Very concerned,0.2197875166002656,21983,0.21431331799422884,0.22526171520630237
2009,66 and older,East,Somewhat concerned,0.4995491433724076,21983,0.49293943316116345,0.5061588535836516
2009,66 and older,East,Very concerned,0.26149684400360684,21983,0.25568756820839206,0.26730611979882163
2009,66 and older,East,Not concerned at all,0.23895401262398558,21983,0.23331665994596623,0.24459136530200493
2010,18-29 y.,West,Not concerned at all,0.40896830748482804,35837,0.4038780416944644,0.4140585732751917
2010,18-29 y.,West,Somewhat concerned,0.38401888064733647,35837,0.37898329210122267,0.38905446919345027
2010,18-29 y.,West,Very concerned,0.20701281186783546,35837,0.20281790864924426,0.21120771508642666
2010,18-29 y.,East,Not concerned at all,0.3879310344827586,35837,0.38288595874864634,0.3929761102168709
2010,18-29 y.,East,Somewhat concerned,0.37176724137931033,35837,0.36676360090674387,0.3767708818518768
2010,18-29 y.,East,Very concerned,0.24030172413793102,35837,0.23587798752071493,0.24472546075514712
2010,30-45 y.,West,Not concerned at all,0.4182246226284448,35837,0.41311754198948897,0.4233317032674006
2010,30-45 y.,West,Somewhat concerned,0.39038914277800857,35837,0.38533828127567327,0.39544000428034387
2010,30-45 y.,West,Very concerned,0.1913862345935466,35837,0.1873132181618154,0.19545925102527778
2010,30-45 y.,East,Somewhat concerned,0.3887955182072829,35837,0.3837483923097688,0.393842644104797
2010,30-45 y.,East,Not concerned at all,0.37030812324929974,35837,0.3653085157258188,0.3753077307727807
2010,30-45 y.,East,Very concerned,0.24089635854341737,35837,0.236468885731626,0.24532383135520874
2010,46-65 y.,West,Somewhat concerned,0.4210425816307046,35837,0.4159307496640996,0.42615441359730966
2010,46-65 y.,West,Not concerned at all,0.36910444911208706,35837,0.3641082053338526,0.37410069289032155
2010,46-65 y.,West,Very concerned,0.20985296925720834,35837,0.20563695798383502,0.21406898053058165
2010,46-65 y.,East,Somewhat concerned,0.4382089552238806,35837,0.43307185216709554,0.44334605828066564
2010,46-65 y.,East,Not concerned at all,0.3086567164179104,35837,0.3038739960694786,0.3134394367663422
2010,46-65 y.,East,Very concerned,0.253134328358209,35837,0.24863251982772608,0.2576361368886919
2010,66 and older,West,Somewhat concerned,0.4722127514490283,35837,0.4670439654706367,0.4773815374274199
