year,quintil_oecd_hh,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1993,3rd Quintile,Urban regions,,,,,,,,,,,,
1993,3rd Quintile,Rural regions,,,,,,,,,,,,
1993,4th Quintile,Urban regions,,,,,,,,,,,,
1993,4th Quintile,Rural regions,,,,,,,,,,,,
1993,5th Quintile,Urban regions,,,,,,,,,,,,
1993,5th Quintile,Rural regions,,,,,,,,,,,,
1994,1st Quintile,Urban regions,,,,,,,,,,,,
1994,1st Quintile,Rural regions,,,,,,,,,,,,
1994,2nd Quintile,Urban regions,,,,,,,,,,,,
1994,2nd Quintile,Rural regions,,,,,,,,,,,,
1994,3rd Quintile,Urban regions,,,,,,,,,,,,
1994,3rd Quintile,Rural regions,,,,,,,,,,,,
1994,4th Quintile,Urban regions,,,,,,,,,,,,
1994,4th Quintile,Rural regions,,,,,,,,,,,,
1994,5th Quintile,Urban regions,,,,,,,,,,,,
1994,5th Quintile,Rural regions,,,,,,,,,,,,
1995,1st Quintile,Urban regions,,,,,,,,,,,,
1995,1st Quintile,Rural regions,,,,,,,,,,,,
1995,2nd Quintile,Urban regions,,,,,,,,,,,,
1995,2nd Quintile,Rural regions,,,,,,,,,,,,
1995,3rd Quintile,Urban regions,,,,,,,,,,,,
1995,3rd Quintile,Rural regions,,,,,,,,,,,,
1995,4th Quintile,Urban regions,,,,,,,,,,,,
1995,4th Quintile,Rural regions,,,,,,,,,,,,
1995,5th Quintile,Urban regions,,,,,,,,,,,,
1995,5th Quintile,Rural regions,,,,,,,,,,,,
1996,1st Quintile,Urban regions,,,,,,,,,,,,
1996,1st Quintile,Rural regions,,,,,,,,,,,,
1996,2nd Quintile,Urban regions,,,,,,,,,,,,
1996,2nd Quintile,Rural regions,,,,,,,,,,,,
1996,3rd Quintile,Urban regions,,,,,,,,,,,,
1996,3rd Quintile,Rural regions,,,,,,,,,,,,
1996,4th Quintile,Urban regions,,,,,,,,,,,,
1996,4th Quintile,Rural regions,,,,,,,,,,,,
1996,5th Quintile,Urban regions,,,,,,,,,,,,
1996,5th Quintile,Rural regions,,,,,,,,,,,,
1997,1st Quintile,Urban regions,,,,,,,,,,,,
1997,1st Quintile,Rural regions,,,,,,,,,,,,
1997,2nd Quintile,Urban regions,,,,,,,,,,,,
1997,2nd Quintile,Rural regions,,,,,,,,,,,,
1997,3rd Quintile,Urban regions,,,,,,,,,,,,
1997,3rd Quintile,Rural regions,,,,,,,,,,,,
1997,4th Quintile,Urban regions,,,,,,,,,,,,
1997,4th Quintile,Rural regions,,,,,,,,,,,,
1997,5th Quintile,Urban regions,,,,,,,,,,,,
1997,5th Quintile,Rural regions,,,,,,,,,,,,
1998,1st Quintile,Urban regions,,,,,,,,,,,,
1998,1st Quintile,Rural regions,,,,,,,,,,,,
1998,2nd Quintile,Urban regions,,,,,,,,,,,,
1998,2nd Quintile,Rural regions,,,,,,,,,,,,
1998,3rd Quintile,Urban regions,,,,,,,,,,,,
1998,3rd Quintile,Rural regions,,,,,,,,,,,,
1998,4th Quintile,Urban regions,,,,,,,,,,,,
1998,4th Quintile,Rural regions,,,,,,,,,,,,
1998,5th Quintile,Urban regions,,,,,,,,,,,,
1998,5th Quintile,Rural regions,,,,,,,,,,,,
1999,1st Quintile,Urban regions,,,,,,,,,,,,
1999,1st Quintile,Rural regions,,,,,,,,,,,,
1999,2nd Quintile,Urban regions,,,,,,,,,,,,
1999,2nd Quintile,Rural regions,,,,,,,,,,,,
1999,3rd Quintile,Urban regions,,,,,,,,,,,,
1999,3rd Quintile,Rural regions,,,,,,,,,,,,
1999,4th Quintile,Urban regions,,,,,,,,,,,,
1999,4th Quintile,Rural regions,,,,,,,,,,,,
1999,5th Quintile,Urban regions,,,,,,,,,,,,
1999,5th Quintile,Rural regions,,,,,,,,,,,,
2000,1st Quintile,Urban regions,,,,,,,,,,,,
2000,1st Quintile,Rural regions,,,,,,,,,,,,
2000,2nd Quintile,Urban regions,,,,,,,,,,,,
2000,2nd Quintile,Rural regions,,,,,,,,,,,,
2000,3rd Quintile,Urban regions,,,,,,,,,,,,
2000,3rd Quintile,Rural regions,,,,,,,,,,,,
2000,4th Quintile,Urban regions,,,,,,,,,,,,
2000,4th Quintile,Rural regions,,,,,,,,,,,,
2000,5th Quintile,Urban regions,,,,,,,,,,,,
2000,5th Quintile,Rural regions,,,,,,,,,,,,
2001,1st Quintile,Urban regions,,,,,,,,,,,,
2001,1st Quintile,Rural regions,,,,,,,,,,,,
2001,2nd Quintile,Urban regions,,,,,,,,,,,,
2001,2nd Quintile,Rural regions,,,,,,,,,,,,
2001,3rd Quintile,Urban regions,,,,,,,,,,,,
2001,3rd Quintile,Rural regions,,,,,,,,,,,,
2001,4th Quintile,Urban regions,,,,,,,,,,,,
2001,4th Quintile,Rural regions,,,,,,,,,,,,
2001,5th Quintile,Urban regions,,,,,,,,,,,,
2001,5th Quintile,Rural regions,,,,,,,,,,,,
2002,1st Quintile,Urban regions,,,,,,,,,,,,
2002,1st Quintile,Rural regions,,,,,,,,,,,,
2002,2nd Quintile,Urban regions,,,,,,,,,,,,
2002,2nd Quintile,Rural regions,,,,,,,,,,,,
2002,3rd Quintile,Urban regions,,,,,,,,,,,,
2002,3rd Quintile,Rural regions,,,,,,,,,,,,
2002,4th Quintile,Urban regions,,,,,,,,,,,,
2002,4th Quintile,Rural regions,,,,,,,,,,,,
2002,5th Quintile,Urban regions,,,,,,,,,,,,
2002,5th Quintile,Rural regions,,,,,,,,,,,,
2003,1st Quintile,Urban regions,,,,,,,,,,,,
2003,1st Quintile,Rural regions,,,,,,,,,,,,
2003,2nd Quintile,Urban regions,,,,,,,,,,,,
2003,2nd Quintile,Rural regions,,,,,,,,,,,,
2003,3rd Quintile,Urban regions,,,,,,,,,,,,
2003,3rd Quintile,Rural regions,,,,,,,,,,,,
2003,4th Quintile,Urban regions,,,,,,,,,,,,
2003,4th Quintile,Rural regions,,,,,,,,,,,,
2003,5th Quintile,Urban regions,,,,,,,,,,,,
2003,5th Quintile,Rural regions,,,,,,,,,,,,
2004,1st Quintile,Urban regions,,,,,,,,,,,,
2004,1st Quintile,Rural regions,,,,,,,,,,,,
2004,2nd Quintile,Urban regions,,,,,,,,,,,,
2004,2nd Quintile,Rural regions,,,,,,,,,,,,
2004,3rd Quintile,Urban regions,,,,,,,,,,,,
2004,3rd Quintile,Rural regions,,,,,,,,,,,,
2004,4th Quintile,Urban regions,,,,,,,,,,,,
2004,4th Quintile,Rural regions,,,,,,,,,,,,
2004,5th Quintile,Urban regions,,,,,,,,,,,,
2004,5th Quintile,Rural regions,,,,,,,,,,,,
2005,1st Quintile,Urban regions,,,,,,,,,,,,
2005,1st Quintile,Rural regions,,,,,,,,,,,,
2005,2nd Quintile,Urban regions,,,,,,,,,,,,
2005,2nd Quintile,Rural regions,,,,,,,,,,,,
2005,3rd Quintile,Urban regions,,,,,,,,,,,,
2005,3rd Quintile,Rural regions,,,,,,,,,,,,
2005,4th Quintile,Urban regions,,,,,,,,,,,,
2005,4th Quintile,Rural regions,,,,,,,,,,,,
2005,5th Quintile,Urban regions,,,,,,,,,,,,
2005,5th Quintile,Rural regions,,,,,,,,,,,,
2006,1st Quintile,Urban regions,,,,,,,,,,,,
2006,1st Quintile,Rural regions,,,,,,,,,,,,
2006,2nd Quintile,Urban regions,,,,,,,,,,,,
2006,2nd Quintile,Rural regions,,,,,,,,,,,,
2006,3rd Quintile,Urban regions,,,,,,,,,,,,
2006,3rd Quintile,Rural regions,,,,,,,,,,,,
2006,4th Quintile,Urban regions,,,,,,,,,,,,
2006,4th Quintile,Rural regions,,,,,,,,,,,,
2006,5th Quintile,Urban regions,,,,,,,,,,,,
2006,5th Quintile,Rural regions,,,,,,,,,,,,
2007,1st Quintile,Urban regions,,,,,,,,,,,,
2007,1st Quintile,Rural regions,,,,,,,,,,,,
2007,2nd Quintile,Urban regions,,,,,,,,,,,,
2007,2nd Quintile,Rural regions,,,,,,,,,,,,
2007,3rd Quintile,Urban regions,,,,,,,,,,,,
2007,3rd Quintile,Rural regions,,,,,,,,,,,,
2007,4th Quintile,Urban regions,,,,,,,,,,,,
2007,4th Quintile,Rural regions,,,,,,,,,,,,
2007,5th Quintile,Urban regions,,,,,,,,,,,,
2007,5th Quintile,Rural regions,,,,,,,,,,,,
2008,1st Quintile,Urban regions,,,,,,,,,,,,
2008,1st Quintile,Rural regions,,,,,,,,,,,,
2008,2nd Quintile,Urban regions,,,,,,,,,,,,
2008,2nd Quintile,Rural regions,,,,,,,,,,,,
2008,3rd Quintile,Urban regions,,,,,,,,,,,,
2008,3rd Quintile,Rural regions,,,,,,,,,,,,
2008,4th Quintile,Urban regions,,,,,,,,,,,,
2008,4th Quintile,Rural regions,,,,,,,,,,,,
2008,5th Quintile,Urban regions,,,,,,,,,,,,
2008,5th Quintile,Rural regions,,,,,,,,,,,,
2009,1st Quintile,Urban regions,,,,,,,,,,,,
2009,1st Quintile,Rural regions,,,,,,,,,,,,
2009,2nd Quintile,Urban regions,,,,,,,,,,,,
2009,2nd Quintile,Rural regions,,,,,,,,,,,,
2009,3rd Quintile,Urban regions,,,,,,,,,,,,
2009,3rd Quintile,Rural regions,,,,,,,,,,,,
2009,4th Quintile,Urban regions,,,,,,,,,,,,
2009,4th Quintile,Rural regions,,,,,,,,,,,,
2009,5th Quintile,Urban regions,,,,,,,,,,,,
2009,5th Quintile,Rural regions,,,,,,,,,,,,
2010,1st Quintile,Urban regions,1743,50.74616,48.80002,52.30240,30.00000,45.00000,62.00000,10.00000,110.00000,45.00000,43.00000,48.00000
2010,1st Quintile,Rural regions,895,50.36560,47.36298,53.58370,30.00000,45.00000,60.00000,1.00000,105.00000,45.00000,42.00000,50.00000
2010,2nd Quintile,Urban regions,1173,52.17685,50.14006,54.04630,34.00000,45.00000,65.00000,10.00000,111.50000,45.00000,43.00000,47.00000
2010,2nd Quintile,Rural regions,538,48.78644,43.82388,52.32370,31.00000,43.52721,57.00000,10.00000,96.00000,43.00000,40.00000,46.00000
2010,3rd Quintile,Urban regions,822,51.77492,49.21053,54.01665,33.00000,48.00000,64.00000,14.00000,110.50000,48.00000,46.00000,51.00000
2010,3rd Quintile,Rural regions,318,55.11474,50.52823,59.41859,36.00000,50.00000,68.87607,6.00000,118.19016,50.00000,46.00000,52.00000
2010,4th Quintile,Urban regions,683,52.24762,49.36833,55.18523,30.00000,46.00000,65.00000,10.00000,117.50000,46.00000,42.00000,50.00000
2010,4th Quintile,Rural regions,185,54.48613,47.78836,60.60830,35.00000,50.00000,63.22469,15.00000,105.56173,50.00000,46.95000,55.00000
2010,5th Quintile,Urban regions,618,55.89958,52.24511,60.47193,35.00000,50.00000,70.00000,8.00000,122.50000,50.00000,50.00000,55.00000
2010,5th Quintile,Rural regions,99,49.91948,42.27677,56.32943,30.84441,44.73345,60.00000,17.00000,103.73339,45.00000,40.00000,53.00000
2011,1st Quintile,Urban regions,1961,52.57693,51.16446,54.00768,34.00000,45.37284,65.00000,4.00000,111.50000,45.00000,40.00000,45.00000
2011,1st Quintile,Rural regions,1095,49.19294,46.39641,51.95531,30.00000,41.00000,59.00000,1.00000,102.50000,41.00000,37.00000,42.00000
2011,2nd Quintile,Urban regions,1377,56.96926,54.84209,59.01560,35.00000,50.00000,70.00000,7.00000,122.50000,50.00000,50.00000,50.00000
2011,2nd Quintile,Rural regions,651,53.60784,50.59988,56.40551,35.00000,50.00000,65.00000,10.00000,110.00000,50.00000,50.00000,54.00000
2011,3rd Quintile,Urban regions,1028,55.13439,52.76923,57.34795,34.00000,50.00000,70.00000,10.00000,124.00000,50.00000,50.00000,55.00000
2011,3rd Quintile,Rural regions,417,54.73190,50.25380,58.64994,39.00000,50.00000,64.00000,10.00000,101.50000,50.00000,50.00000,52.00000
2011,4th Quintile,Urban regions,821,55.42542,52.32830,58.14615,35.00000,50.00000,70.00000,12.00000,122.50000,50.00000,50.00000,54.00000
2011,4th Quintile,Rural regions,258,60.17245,53.96189,66.48052,40.00000,53.00000,70.00000,8.00000,115.00000,53.00000,46.00000,56.00000
2011,5th Quintile,Urban regions,706,57.20681,53.50981,60.20797,35.00000,50.00000,72.00000,10.00000,127.50000,50.00000,50.00000,55.00000
2011,5th Quintile,Rural regions,118,53.37213,45.74388,60.18777,31.00000,50.00000,70.00000,10.00000,128.50000,50.00000,47.92500,60.00000
2012,1st Quintile,Urban regions,1889,53.02771,51.24580,54.91547,31.00000,48.00000,65.00000,4.00000,116.00000,48.00000,46.00000,51.00000
2012,1st Quintile,Rural regions,1132,51.82130,49.07915,54.17571,30.00000,43.64909,60.00000,10.00000,105.00000,44.00000,42.00000,48.00000
2012,2nd Quintile,Urban regions,1331,56.83628,54.55523,58.96288,36.00000,50.00000,72.80497,8.00000,128.01243,50.00000,49.97500,53.00000
2012,2nd Quintile,Rural regions,639,57.31301,53.21424,60.74472,40.00000,50.00000,70.00000,5.00000,115.00000,50.00000,46.00000,52.00000
2012,3rd Quintile,Urban regions,1043,57.70236,54.78535,60.47509,35.00000,50.00000,70.00000,10.00000,122.50000,50.00000,50.00000,55.00000
2012,3rd Quintile,Rural regions,406,56.02180,51.41210,59.93940,36.00000,50.00000,70.00000,10.00000,121.00000,50.00000,42.00000,55.00000
2012,4th Quintile,Urban regions,778,55.29207,52.64963,57.90688,35.00000,50.00000,67.00000,10.00000,115.00000,50.00000,50.00000,55.00000
2012,4th Quintile,Rural regions,250,56.40047,50.22851,62.23324,35.00000,54.44823,70.00000,15.00000,122.50000,55.00000,50.00000,64.00000
2012,5th Quintile,Urban regions,661,56.79175,53.84336,59.38808,37.17748,50.00000,70.00000,15.00000,119.23378,50.00000,49.00000,50.00000
2012,5th Quintile,Rural regions,135,58.11546,50.51255,65.44191,35.00000,50.00000,71.98739,15.00000,127.46847,50.00000,40.00000,60.00000
2013,1st Quintile,Urban regions,2430,57.00597,55.23677,58.33753,35.00000,50.00000,70.00000,9.00000,122.50000,50.00000,50.00000,50.00000
2013,1st Quintile,Rural regions,1134,55.47188,52.28744,58.13869,34.00000,48.00000,65.00000,11.00000,111.50000,48.00000,46.00000,53.00000
2013,2nd Quintile,Urban regions,1714,58.57880,56.39396,60.67014,37.00000,50.00000,70.00000,8.00000,119.50000,50.00000,45.00000,50.00000
2013,2nd Quintile,Rural regions,795,56.34910,53.97789,59.16950,37.59530,50.00000,70.00000,0.00000,118.60705,50.00000,48.97500,50.02500
2013,3rd Quintile,Urban regions,1149,56.65025,54.67213,58.68257,36.00000,50.00000,70.00000,15.00000,121.00000,50.00000,50.00000,50.00000
2013,3rd Quintile,Rural regions,441,57.01713,53.31296,60.53744,40.00000,50.00000,70.00000,10.00000,115.00000,50.00000,45.97500,50.00000
2013,4th Quintile,Urban regions,921,60.16843,56.83751,63.27056,39.00000,50.00000,72.00000,6.00000,121.50000,50.00000,45.00000,52.02500
2013,4th Quintile,Rural regions,286,62.35446,56.62537,67.85354,40.00000,60.00000,79.00000,15.00000,137.50000,60.00000,60.00000,70.00000
2013,5th Quintile,Urban regions,711,57.53224,54.64802,60.69074,35.00000,50.00000,70.00000,10.00000,122.50000,50.00000,45.00000,50.00000
2013,5th Quintile,Rural regions,143,56.61157,50.36464,62.55317,37.00000,56.00000,65.00000,14.00000,107.00000,56.00000,52.00000,67.00000
2014,1st Quintile,Urban regions,1853,58.62481,56.64411,60.88076,36.00000,50.00000,70.00000,9.00000,121.00000,50.00000,46.00000,50.00000
2014,1st Quintile,Rural regions,942,56.43071,53.92233,58.90967,35.00000,50.00000,66.57991,14.00000,113.94977,50.00000,50.00000,53.00000
2014,2nd Quintile,Urban regions,1399,61.48861,58.73728,64.13581,38.00000,52.00000,80.00000,4.00000,143.00000,52.00000,46.97500,54.00000
2014,2nd Quintile,Rural regions,691,58.99349,56.08210,62.00753,40.00000,54.00000,70.59178,5.00000,116.47944,54.00000,48.00000,58.00000
2014,3rd Quintile,Urban regions,1033,61.71353,59.02116,64.13613,40.00000,56.00000,78.00000,0.00000,135.00000,56.00000,52.00000,62.00000
2014,3rd Quintile,Rural regions,437,65.47715,60.32250,69.58375,42.65482,60.00000,80.00000,5.00000,136.01777,60.00000,58.00000,62.05000
2014,4th Quintile,Urban regions,853,59.07502,56.29229,61.58651,40.00000,50.00000,70.00000,10.00000,115.00000,50.00000,49.00000,50.00000
2014,4th Quintile,Rural regions,299,59.73136,55.35742,63.85135,40.00000,52.00000,73.54378,5.00000,123.85945,52.00000,44.00000,54.00000
2014,5th Quintile,Urban regions,671,61.05565,57.73085,64.61848,40.00000,52.98562,78.32411,9.00000,135.81027,53.00000,46.00000,56.00000
2014,5th Quintile,Rural regions,142,60.21930,48.77261,68.10956,38.32027,51.53112,76.17420,15.00000,132.95508,52.00000,43.00000,59.00000
2015,1st Quintile,Urban regions,2052,56.34015,54.50049,58.08256,33.00000,50.00000,70.00000,0.00000,125.50000,50.00000,50.00000,53.00000
2015,1st Quintile,Rural regions,968,52.26807,50.01512,54.69316,31.00000,45.00000,63.00000,5.00000,111.00000,45.00000,40.00000,47.00000
2015,2nd Quintile,Urban regions,1486,57.88552,54.82992,60.31807,35.00000,50.00000,72.00000,3.00000,127.50000,50.00000,49.97500,51.02500
2015,2nd Quintile,Rural regions,764,59.50843,55.35481,62.66153,39.00000,50.00000,70.00000,4.00000,116.50000,50.00000,45.97500,50.00000
2015,3rd Quintile,Urban regions,1121,58.04469,54.98999,60.70167,37.00000,50.00000,70.00000,0.00000,119.50000,50.00000,50.00000,52.00000
2015,3rd Quintile,Rural regions,448,58.19320,53.05389,62.60245,39.19178,55.00000,70.00000,3.00000,116.21233,55.00000,50.00000,60.00000
2015,4th Quintile,Urban regions,864,55.55226,52.90674,58.19213,35.00000,50.00000,70.00000,0.00000,122.50000,50.00000,50.00000,53.05000
2015,4th Quintile,Rural regions,289,62.68266,58.27051,68.10344,40.00000,58.00000,79.00000,5.00000,137.50000,58.00000,56.00000,64.00000
2015,5th Quintile,Urban regions,717,59.21222,56.33707,62.42800,36.00000,50.00000,74.20690,4.00000,131.51724,50.00000,43.00000,51.00000
2015,5th Quintile,Rural regions,161,55.64621,49.23783,60.88706,35.00000,50.00000,66.91155,5.00000,114.77887,50.00000,45.00000,56.00000
2016,1st Quintile,Urban regions,1719,59.34296,57.14675,61.24058,35.00000,50.00000,74.42053,10.00000,133.55133,50.00000,48.00000,50.00000
2016,1st Quintile,Rural regions,868,54.99419,51.88561,58.45927,34.00000,50.00000,65.00000,3.00000,111.50000,50.00000,50.00000,55.00000
2016,2nd Quintile,Urban regions,1362,61.99180,58.94445,64.09071,40.00000,51.00000,80.00000,10.00000,140.00000,51.00000,47.00000,52.00000
2016,2nd Quintile,Rural regions,643,58.99041,55.58279,62.06480,40.00000,50.00000,70.00000,10.00000,115.00000,50.00000,45.00000,50.00000
2016,3rd Quintile,Urban regions,916,59.37381,56.77045,62.09297,40.00000,50.00000,74.55778,5.00000,126.39445,50.00000,45.00000,50.00000
2016,3rd Quintile,Rural regions,396,64.39711,57.14547,70.47195,40.00000,60.00000,71.67423,5.00000,119.18557,60.00000,60.00000,68.00000
2016,4th Quintile,Urban regions,809,60.19469,56.70561,62.71976,36.00000,51.00000,75.00000,12.00000,133.50000,51.00000,46.00000,52.00000
2016,4th Quintile,Rural regions,262,62.95272,57.12673,67.69003,42.00000,57.45810,73.64743,15.00000,121.11857,57.00000,49.00000,64.00000
2016,5th Quintile,Urban regions,597,60.12350,56.58339,63.79123,38.32323,50.00000,79.60112,15.00000,141.51796,50.00000,45.00000,50.00000
2016,5th Quintile,Rural regions,142,64.26192,57.89292,70.82202,40.00000,60.00000,80.00000,20.00000,140.00000,60.00000,52.00000,65.00000
2017,1st Quintile,Urban regions,1768,60.58990,58.49284,62.44980,38.00000,50.00000,72.00000,10.00000,123.00000,50.00000,45.00000,50.00000
2017,1st Quintile,Rural regions,936,55.67544,52.97156,58.08555,34.31635,50.00000,69.58433,10.00000,122.48629,50.00000,50.00000,57.00000
2017,2nd Quintile,Urban regions,1410,58.91791,56.31299,60.88303,40.00000,50.00000,70.00000,10.00000,115.00000,50.00000,46.00000,50.00000
2017,2nd Quintile,Rural regions,659,60.32720,55.57857,64.48214,39.00000,50.00000,75.00000,10.00000,129.00000,50.00000,42.00000,50.00000
2017,3rd Quintile,Urban regions,1038,61.10353,58.80559,63.59683,40.00000,54.00000,75.00000,8.00000,127.50000,54.00000,48.00000,58.00000
2017,3rd Quintile,Rural regions,464,59.56388,55.36481,62.95939,40.00000,50.51071,73.80138,15.00000,124.50345,51.00000,44.97500,52.00000
2017,4th Quintile,Urban regions,877,58.41109,55.63194,61.06472,35.00000,50.00000,70.00000,14.00000,122.50000,50.00000,47.97500,50.00000
2017,4th Quintile,Rural regions,314,64.88700,54.94439,71.87946,40.00000,56.00000,80.00000,15.00000,140.00000,56.00000,52.00000,62.00000
2017,5th Quintile,Urban regions,660,61.32693,58.04711,64.68138,40.00000,51.51889,80.00000,5.00000,140.00000,51.00000,43.97500,52.00000
2017,5th Quintile,Rural regions,143,59.07483,54.04854,64.66170,36.00000,59.78641,78.07840,8.00000,141.19599,60.00000,60.00000,75.00000
2018,1st Quintile,Urban regions,1865,59.17107,57.01092,60.84997,37.00000,50.00000,72.00000,5.00000,124.50000,50.00000,50.00000,50.00000
2018,1st Quintile,Rural regions,918,53.60821,51.38258,55.82996,33.00000,49.00000,62.76872,10.00000,107.42181,49.00000,48.00000,54.00000
2018,2nd Quintile,Urban regions,1506,60.82240,58.76784,62.59365,40.00000,54.00000,74.00000,9.00000,125.00000,54.00000,48.00000,58.00000
2018,2nd Quintile,Rural regions,702,61.86250,57.39728,65.93178,40.00000,55.00000,76.00000,14.00000,130.00000,55.00000,50.00000,60.00000
2018,3rd Quintile,Urban regions,1029,59.53736,56.98508,62.48192,39.00000,50.00000,75.00000,11.00000,129.00000,50.00000,45.97500,50.00000
2018,3rd Quintile,Rural regions,442,60.27252,55.82283,64.37086,40.00000,53.00000,76.85683,14.00000,132.14206,53.00000,46.00000,56.00000
2018,4th Quintile,Urban regions,855,58.95417,56.28148,61.57163,40.00000,51.00000,72.63587,15.00000,121.58969,51.00000,47.00000,52.00000
2018,4th Quintile,Rural regions,268,61.23198,56.23180,66.29856,40.00000,55.00000,76.05801,10.00000,130.14502,55.00000,49.00000,60.00000
2018,5th Quintile,Urban regions,657,60.66125,56.74518,64.06398,40.00000,50.00000,73.79277,11.00000,124.48193,50.00000,43.00000,50.00000
2018,5th Quintile,Rural regions,153,62.15317,56.42957,68.62537,38.22153,60.00000,80.00000,10.00000,142.66770,60.00000,50.00000,73.00000
