year,age_gr,quintil_oecd,pli0095_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,66 and older,4th Quintile,Seldom,0.30272,64,184,0.23616,0.36929
1985,66 and older,4th Quintile,Never,0.45125,89,184,0.37915,0.52335
1985,66 and older,5th Quintile,Seldom,0.27621,47,139,0.20161,0.35081
1985,66 and older,5th Quintile,Never,0.56046,92,139,0.47765,0.64327
1986,17-29 y.,1st Quintile,At least once per week,0.10259,82,659,0.07940,0.12577
1986,17-29 y.,1st Quintile,At least once per month,0.27447,196,659,0.24037,0.30857
1986,17-29 y.,1st Quintile,Seldom,0.48622,286,659,0.44803,0.52441
1986,17-29 y.,1st Quintile,Never,0.13339,95,659,0.10741,0.15937
1986,17-29 y.,2nd Quintile,At least once per week,0.08917,63,607,0.06648,0.11186
1986,17-29 y.,2nd Quintile,At least once per month,0.28036,178,607,0.24459,0.31612
1986,17-29 y.,2nd Quintile,Seldom,0.49389,272,607,0.45409,0.53370
1986,17-29 y.,2nd Quintile,Never,0.13022,94,607,0.10342,0.15701
1986,17-29 y.,3rd Quintile,At least once per week,0.09342,65,611,0.07032,0.11651
1986,17-29 y.,3rd Quintile,At least once per month,0.25168,164,611,0.21724,0.28612
1986,17-29 y.,3rd Quintile,Seldom,0.51742,304,611,0.47776,0.55707
1986,17-29 y.,3rd Quintile,Never,0.12886,78,611,0.10227,0.15545
1986,17-29 y.,4th Quintile,At least once per week,0.06394,49,661,0.04528,0.08261
1986,17-29 y.,4th Quintile,At least once per month,0.35043,230,661,0.31403,0.38683
1986,17-29 y.,4th Quintile,Seldom,0.46968,298,661,0.43161,0.50776
1986,17-29 y.,4th Quintile,Never,0.10984,84,661,0.08598,0.13370
1986,17-29 y.,5th Quintile,At least once per month,0.25767,135,470,0.21809,0.29726
1986,17-29 y.,5th Quintile,Seldom,0.54393,268,470,0.49885,0.58901
1986,17-29 y.,5th Quintile,Never,0.13882,67,470,0.10753,0.17012
1986,30-45 y.,1st Quintile,At least once per week,0.09576,57,600,0.07220,0.11933
1986,30-45 y.,1st Quintile,At least once per month,0.26669,166,600,0.23127,0.30210
1986,30-45 y.,1st Quintile,Seldom,0.47526,275,600,0.43527,0.51525
1986,30-45 y.,1st Quintile,Never,0.15689,102,600,0.12776,0.18601
1986,30-45 y.,2nd Quintile,At least once per week,0.07396,66,681,0.05429,0.09364
1986,30-45 y.,2nd Quintile,At least once per month,0.24210,170,681,0.20990,0.27430
1986,30-45 y.,2nd Quintile,Seldom,0.54678,343,681,0.50937,0.58420
1986,30-45 y.,2nd Quintile,Never,0.13000,102,681,0.10473,0.15528
1986,30-45 y.,3rd Quintile,At least once per week,0.06542,55,657,0.04650,0.08434
1986,30-45 y.,3rd Quintile,At least once per month,0.22927,144,657,0.19710,0.26144
1986,30-45 y.,3rd Quintile,Seldom,0.60294,383,657,0.56550,0.64038
1986,30-45 y.,3rd Quintile,Never,0.10004,75,657,0.07708,0.12300
1986,30-45 y.,4th Quintile,At least once per week,0.05513,38,640,0.03743,0.07283
1986,30-45 y.,4th Quintile,At least once per month,0.21777,149,640,0.18577,0.24977
1986,30-45 y.,4th Quintile,Seldom,0.59234,365,640,0.55424,0.63044
1986,30-45 y.,4th Quintile,Never,0.12824,88,640,0.10231,0.15416
1986,30-45 y.,5th Quintile,At least once per week,0.06972,46,678,0.05053,0.08890
1986,30-45 y.,5th Quintile,At least once per month,0.20314,144,678,0.17284,0.23345
1986,30-45 y.,5th Quintile,Seldom,0.61418,401,678,0.57751,0.65085
1986,30-45 y.,5th Quintile,Never,0.10967,87,678,0.08613,0.13321
1986,46-65 y.,1st Quintile,At least once per week,0.11204,63,549,0.08563,0.13845
1986,46-65 y.,1st Quintile,At least once per month,0.20184,130,549,0.16824,0.23545
1986,46-65 y.,1st Quintile,Seldom,0.41035,204,549,0.36916,0.45153
1986,46-65 y.,1st Quintile,Never,0.26797,152,549,0.23088,0.30505
1986,46-65 y.,2nd Quintile,At least once per week,0.06632,44,534,0.04519,0.08744
1986,46-65 y.,2nd Quintile,At least once per month,0.17156,108,534,0.13955,0.20356
1986,46-65 y.,2nd Quintile,Seldom,0.51551,264,534,0.47309,0.55794
1986,46-65 y.,2nd Quintile,Never,0.23877,118,534,0.20258,0.27496
1986,46-65 y.,3rd Quintile,At least once per week,0.08570,57,618,0.06361,0.10779
1986,46-65 y.,3rd Quintile,At least once per month,0.22183,144,618,0.18905,0.25461
1986,46-65 y.,3rd Quintile,Seldom,0.50454,300,618,0.46509,0.54399
1986,46-65 y.,3rd Quintile,Never,0.17849,117,618,0.14828,0.20871
1986,46-65 y.,4th Quintile,At least once per week,0.07424,53,736,0.05529,0.09319
1986,46-65 y.,4th Quintile,At least once per month,0.19610,154,736,0.16740,0.22481
1986,46-65 y.,4th Quintile,Seldom,0.51615,375,736,0.48002,0.55228
1986,46-65 y.,4th Quintile,Never,0.19930,154,736,0.17042,0.22818
1986,46-65 y.,5th Quintile,At least once per week,0.08537,69,758,0.06547,0.10528
1986,46-65 y.,5th Quintile,At least once per month,0.15064,119,758,0.12516,0.17612
1986,46-65 y.,5th Quintile,Seldom,0.52169,394,758,0.48610,0.55727
1986,46-65 y.,5th Quintile,Never,0.22527,176,758,0.19551,0.25503
1986,66 and older,1st Quintile,Seldom,0.20775,57,204,0.15194,0.26356
1986,66 and older,1st Quintile,Never,0.60093,147,204,0.53357,0.66830
1986,66 and older,2nd Quintile,Seldom,0.26007,73,202,0.19942,0.32071
1986,66 and older,2nd Quintile,Never,0.54585,129,202,0.47702,0.61468
1986,66 and older,3rd Quintile,Seldom,0.33454,73,169,0.26319,0.40589
1986,66 and older,3rd Quintile,Never,0.46905,96,169,0.39359,0.54451
1986,66 and older,4th Quintile,Seldom,0.27790,46,138,0.20289,0.35291
1986,66 and older,4th Quintile,Never,0.57112,92,138,0.48824,0.65399
1986,66 and older,5th Quintile,Seldom,0.30080,47,126,0.22040,0.38119
1986,66 and older,5th Quintile,Never,0.54035,79,126,0.45298,0.62772
1988,17-29 y.,1st Quintile,At least once per week,0.10227,76,638,0.07874,0.12581
1988,17-29 y.,1st Quintile,At least once per month,0.25090,146,638,0.21723,0.28457
1988,17-29 y.,1st Quintile,Seldom,0.44392,275,638,0.40534,0.48250
1988,17-29 y.,1st Quintile,Never,0.20203,141,638,0.17085,0.23321
1988,17-29 y.,2nd Quintile,At least once per week,0.07843,60,563,0.05621,0.10066
1988,17-29 y.,2nd Quintile,At least once per month,0.30786,169,563,0.26969,0.34602
1988,17-29 y.,2nd Quintile,Seldom,0.49317,252,563,0.45183,0.53450
1988,17-29 y.,2nd Quintile,Never,0.12018,82,563,0.09330,0.14706
1988,17-29 y.,3rd Quintile,At least once per week,0.09340,68,606,0.07021,0.11659
1988,17-29 y.,3rd Quintile,At least once per month,0.30129,182,606,0.26473,0.33785
1988,17-29 y.,3rd Quintile,Seldom,0.48482,279,606,0.44499,0.52464
1988,17-29 y.,3rd Quintile,Never,0.11859,77,606,0.09282,0.14435
1988,17-29 y.,4th Quintile,At least once per week,0.07189,54,624,0.05161,0.09218
1988,17-29 y.,4th Quintile,At least once per month,0.30117,179,624,0.26515,0.33720
1988,17-29 y.,4th Quintile,Seldom,0.50889,302,624,0.46964,0.54815
1988,17-29 y.,4th Quintile,Never,0.11709,89,624,0.09184,0.14234
1988,17-29 y.,5th Quintile,At least once per month,0.25502,120,409,0.21272,0.29731
1988,17-29 y.,5th Quintile,Seldom,0.58643,240,409,0.53864,0.63422
1988,17-29 y.,5th Quintile,Never,0.10458,49,409,0.07488,0.13427
1988,30-45 y.,1st Quintile,At least once per week,0.08391,55,535,0.06039,0.10743
1988,30-45 y.,1st Quintile,At least once per month,0.24327,141,535,0.20688,0.27966
1988,30-45 y.,1st Quintile,Seldom,0.47982,234,535,0.43745,0.52220
1988,30-45 y.,1st Quintile,Never,0.18782,105,535,0.15470,0.22095
1988,30-45 y.,2nd Quintile,At least once per week,0.07151,61,642,0.05156,0.09146
1988,30-45 y.,2nd Quintile,At least once per month,0.25314,169,642,0.21948,0.28680
1988,30-45 y.,2nd Quintile,Seldom,0.56104,325,642,0.52262,0.59946
1988,30-45 y.,2nd Quintile,Never,0.10563,87,642,0.08184,0.12943
1988,30-45 y.,3rd Quintile,At least once per week,0.07239,54,596,0.05157,0.09321
1988,30-45 y.,3rd Quintile,At least once per month,0.24083,148,596,0.20647,0.27518
1988,30-45 y.,3rd Quintile,Seldom,0.57333,317,596,0.53359,0.61307
1988,30-45 y.,3rd Quintile,Never,0.11095,77,596,0.08571,0.13619
1988,30-45 y.,4th Quintile,At least once per month,0.21802,120,527,0.18273,0.25331
1988,30-45 y.,4th Quintile,Seldom,0.60993,317,527,0.56825,0.65162
1988,30-45 y.,4th Quintile,Never,0.12443,90,527,0.09622,0.15264
1988,30-45 y.,5th Quintile,At least once per week,0.05299,34,609,0.03519,0.07080
1988,30-45 y.,5th Quintile,At least once per month,0.22239,139,609,0.18933,0.25545
1988,30-45 y.,5th Quintile,Seldom,0.57728,343,609,0.53801,0.61654
1988,30-45 y.,5th Quintile,Never,0.13945,93,609,0.11191,0.16698
1988,46-65 y.,1st Quintile,At least once per week,0.08719,58,507,0.06261,0.11177
1988,46-65 y.,1st Quintile,At least once per month,0.21806,113,507,0.18208,0.25404
1988,46-65 y.,1st Quintile,Seldom,0.41655,202,507,0.37359,0.45950
1988,46-65 y.,1st Quintile,Never,0.26306,134,507,0.22470,0.30143
1988,46-65 y.,2nd Quintile,At least once per week,0.10648,50,506,0.07958,0.13338
1988,46-65 y.,2nd Quintile,At least once per month,0.19944,104,506,0.16459,0.23429
1988,46-65 y.,2nd Quintile,Seldom,0.46523,243,506,0.42173,0.50874
1988,46-65 y.,2nd Quintile,Never,0.21273,109,506,0.17703,0.24842
1988,46-65 y.,3rd Quintile,At least once per week,0.06233,52,617,0.04323,0.08142
1988,46-65 y.,3rd Quintile,At least once per month,0.18682,133,617,0.15604,0.21760
1988,46-65 y.,3rd Quintile,Seldom,0.52055,307,617,0.48110,0.56000
1988,46-65 y.,3rd Quintile,Never,0.21178,125,617,0.17952,0.24405
1988,46-65 y.,4th Quintile,At least once per week,0.08960,72,721,0.06874,0.11046
1988,46-65 y.,4th Quintile,At least once per month,0.19713,141,721,0.16807,0.22619
1988,46-65 y.,4th Quintile,Seldom,0.50878,354,721,0.47226,0.54529
1988,46-65 y.,4th Quintile,Never,0.18887,154,721,0.16028,0.21746
1988,46-65 y.,5th Quintile,At least once per week,0.05662,49,728,0.03982,0.07343
1988,46-65 y.,5th Quintile,At least once per month,0.15532,112,728,0.12899,0.18165
1988,46-65 y.,5th Quintile,Seldom,0.54647,387,728,0.51028,0.58266
1988,46-65 y.,5th Quintile,Never,0.23706,180,728,0.20615,0.26797
1988,66 and older,1st Quintile,At least once per month,0.10747,31,252,0.06915,0.14579
1988,66 and older,1st Quintile,Seldom,0.22044,62,252,0.16916,0.27173
1988,66 and older,1st Quintile,Never,0.57778,159,252,0.51668,0.63889
1988,66 and older,2nd Quintile,Seldom,0.29798,85,222,0.23768,0.35828
1988,66 and older,2nd Quintile,Never,0.53724,137,222,0.47150,0.60298
1988,66 and older,3rd Quintile,Seldom,0.32812,61,147,0.25196,0.40428
1988,66 and older,3rd Quintile,Never,0.51762,86,147,0.43657,0.59868
1988,66 and older,4th Quintile,Seldom,0.27048,39,124,0.19198,0.34899
1988,66 and older,4th Quintile,Never,0.51874,85,124,0.43044,0.60704
1988,66 and older,5th Quintile,Seldom,0.32988,52,128,0.24810,0.41165
1988,66 and older,5th Quintile,Never,0.48718,76,128,0.40025,0.57411
1992,17-29 y.,1st Quintile,At least once per week,0.13181,72,692,0.10659,0.15704
1992,17-29 y.,1st Quintile,At least once per month,0.33622,234,692,0.30099,0.37144
1992,17-29 y.,1st Quintile,Seldom,0.42774,309,692,0.39085,0.46463
1992,17-29 y.,1st Quintile,Never,0.09614,77,692,0.07416,0.11812
1992,17-29 y.,2nd Quintile,At least once per week,0.08351,90,806,0.06439,0.10262
1992,17-29 y.,2nd Quintile,At least once per month,0.35367,290,806,0.32064,0.38670
1992,17-29 y.,2nd Quintile,Seldom,0.49974,370,806,0.46519,0.53428
1992,17-29 y.,2nd Quintile,Never,0.05975,56,806,0.04337,0.07612
1992,17-29 y.,3rd Quintile,At least once per week,0.11302,91,761,0.09051,0.13553
1992,17-29 y.,3rd Quintile,At least once per month,0.34070,259,761,0.30701,0.37440
1992,17-29 y.,3rd Quintile,Seldom,0.46603,348,761,0.43056,0.50149
1992,17-29 y.,3rd Quintile,Never,0.07582,63,761,0.05700,0.09464
1992,17-29 y.,4th Quintile,At least once per week,0.10521,90,736,0.08303,0.12740
1992,17-29 y.,4th Quintile,At least once per month,0.33095,242,736,0.29693,0.36496
1992,17-29 y.,4th Quintile,Seldom,0.51211,359,736,0.47597,0.54824
1992,17-29 y.,4th Quintile,Never,0.05082,45,736,0.03494,0.06670
1992,17-29 y.,5th Quintile,At least once per week,0.09257,54,561,0.06857,0.11658
1992,17-29 y.,5th Quintile,At least once per month,0.33831,195,561,0.29912,0.37750
1992,17-29 y.,5th Quintile,Seldom,0.50577,278,561,0.46436,0.54718
1992,17-29 y.,5th Quintile,Never,0.05744,34,561,0.03817,0.07671
1992,30-45 y.,1st Quintile,At least once per week,0.08217,71,815,0.06331,0.10104
1992,30-45 y.,1st Quintile,At least once per month,0.29988,245,815,0.26841,0.33136
1992,30-45 y.,1st Quintile,Seldom,0.52113,427,815,0.48681,0.55545
1992,30-45 y.,1st Quintile,Never,0.08709,72,815,0.06772,0.10646
1992,30-45 y.,2nd Quintile,At least once per week,0.07619,96,1015,0.05986,0.09252
1992,30-45 y.,2nd Quintile,At least once per month,0.35363,333,1015,0.32421,0.38306
1992,30-45 y.,2nd Quintile,Seldom,0.48180,512,1015,0.45105,0.51256
1992,30-45 y.,2nd Quintile,Never,0.07777,74,1015,0.06129,0.09426
1992,30-45 y.,3rd Quintile,At least once per week,0.08660,83,894,0.06815,0.10504
1992,30-45 y.,3rd Quintile,At least once per month,0.30504,271,894,0.27484,0.33524
1992,30-45 y.,3rd Quintile,Seldom,0.52169,459,894,0.48892,0.55445
1992,30-45 y.,3rd Quintile,Never,0.08235,81,894,0.06432,0.10039
1992,30-45 y.,4th Quintile,At least once per week,0.06058,53,771,0.04373,0.07743
1992,30-45 y.,4th Quintile,At least once per month,0.27243,207,771,0.24098,0.30388
1992,30-45 y.,4th Quintile,Seldom,0.56574,437,771,0.53073,0.60075
1992,30-45 y.,4th Quintile,Never,0.09079,74,771,0.07049,0.11108
1992,30-45 y.,5th Quintile,At least once per week,0.04890,40,733,0.03328,0.06452
1992,30-45 y.,5th Quintile,At least once per month,0.26130,201,733,0.22948,0.29313
1992,30-45 y.,5th Quintile,Seldom,0.57935,417,733,0.54359,0.61512
1992,30-45 y.,5th Quintile,Never,0.10314,75,733,0.08111,0.12517
1992,46-65 y.,1st Quintile,At least once per week,0.12719,97,740,0.10317,0.15121
1992,46-65 y.,1st Quintile,At least once per month,0.20953,164,740,0.18019,0.23888
1992,46-65 y.,1st Quintile,Seldom,0.43385,341,740,0.39812,0.46959
1992,46-65 y.,1st Quintile,Never,0.20693,138,740,0.17772,0.23614
1992,46-65 y.,2nd Quintile,At least once per week,0.10067,69,714,0.07859,0.12276
1992,46-65 y.,2nd Quintile,At least once per month,0.26099,195,714,0.22875,0.29322
1992,46-65 y.,2nd Quintile,Seldom,0.48581,354,714,0.44913,0.52250
1992,46-65 y.,2nd Quintile,Never,0.14163,96,714,0.11604,0.16722
1992,46-65 y.,3rd Quintile,At least once per week,0.09282,68,762,0.07220,0.11343
1992,46-65 y.,3rd Quintile,At least once per month,0.22688,188,762,0.19713,0.25664
1992,46-65 y.,3rd Quintile,Seldom,0.54006,415,762,0.50465,0.57547
1992,46-65 y.,3rd Quintile,Never,0.10918,91,762,0.08702,0.13134
1992,46-65 y.,4th Quintile,At least once per week,0.09049,90,891,0.07164,0.10934
1992,46-65 y.,4th Quintile,At least once per month,0.24418,229,891,0.21595,0.27240
1992,46-65 y.,4th Quintile,Seldom,0.54526,471,891,0.51255,0.57798
1992,46-65 y.,4th Quintile,Never,0.10839,101,891,0.08796,0.12881
1992,46-65 y.,5th Quintile,At least once per week,0.07359,70,870,0.05623,0.09096
1992,46-65 y.,5th Quintile,At least once per month,0.19025,171,870,0.16415,0.21635
1992,46-65 y.,5th Quintile,Seldom,0.56872,492,870,0.53579,0.60165
1992,46-65 y.,5th Quintile,Never,0.15285,137,870,0.12892,0.17677
1992,66 and older,1st Quintile,At least once per week,0.11182,60,501,0.08420,0.13944
1992,66 and older,1st Quintile,At least once per month,0.10919,68,501,0.08185,0.13653
1992,66 and older,1st Quintile,Seldom,0.24257,151,501,0.20500,0.28015
1992,66 and older,1st Quintile,Never,0.51093,222,501,0.46711,0.55474
1992,66 and older,2nd Quintile,At least once per month,0.16291,52,260,0.11794,0.20788
1992,66 and older,2nd Quintile,Seldom,0.27023,89,260,0.21615,0.32431
1992,66 and older,2nd Quintile,Never,0.42930,119,260,0.36901,0.48958
1992,66 and older,3rd Quintile,At least once per month,0.13052,35,206,0.08440,0.17663
1992,66 and older,3rd Quintile,Seldom,0.32608,75,206,0.26191,0.39025
1992,66 and older,3rd Quintile,Never,0.41229,96,206,0.34490,0.47967
1992,66 and older,4th Quintile,At least once per month,0.20669,46,196,0.14985,0.26352
1992,66 and older,4th Quintile,Seldom,0.24764,58,196,0.18705,0.30822
1992,66 and older,4th Quintile,Never,0.43771,92,196,0.36807,0.50734
1992,66 and older,5th Quintile,At least once per month,0.17448,36,173,0.11776,0.23119
1992,66 and older,5th Quintile,Seldom,0.37623,68,173,0.30383,0.44863
1992,66 and older,5th Quintile,Never,0.34246,69,173,0.27155,0.41338
1994,17-29 y.,1st Quintile,At least once per week,0.11482,90,683,0.09089,0.13874
1994,17-29 y.,1st Quintile,At least once per month,0.31183,204,683,0.27707,0.34660
1994,17-29 y.,1st Quintile,Seldom,0.48449,322,683,0.44699,0.52200
1994,17-29 y.,1st Quintile,Never,0.08469,67,683,0.06379,0.10558
1994,17-29 y.,2nd Quintile,At least once per week,0.11226,84,700,0.08885,0.13566
1994,17-29 y.,2nd Quintile,At least once per month,0.33590,243,700,0.30088,0.37091
1994,17-29 y.,2nd Quintile,Seldom,0.48493,320,700,0.44788,0.52198
1994,17-29 y.,2nd Quintile,Never,0.06509,53,700,0.04681,0.08338
1994,17-29 y.,3rd Quintile,At least once per week,0.09280,71,711,0.07146,0.11414
1994,17-29 y.,3rd Quintile,At least once per month,0.38983,261,711,0.35395,0.42570
1994,17-29 y.,3rd Quintile,Seldom,0.46592,342,711,0.42923,0.50261
1994,17-29 y.,3rd Quintile,Never,0.04372,37,711,0.02868,0.05876
1994,17-29 y.,4th Quintile,At least once per week,0.10971,81,717,0.08682,0.13260
1994,17-29 y.,4th Quintile,At least once per month,0.33221,231,717,0.29771,0.36671
1994,17-29 y.,4th Quintile,Seldom,0.51615,371,717,0.47954,0.55275
1994,17-29 y.,4th Quintile,Never,0.04016,34,717,0.02578,0.05454
1994,17-29 y.,5th Quintile,At least once per week,0.12547,60,514,0.09680,0.15413
1994,17-29 y.,5th Quintile,At least once per month,0.36005,178,514,0.31851,0.40159
1994,17-29 y.,5th Quintile,Seldom,0.45913,245,514,0.41601,0.50226
1994,17-29 y.,5th Quintile,Never,0.05535,31,514,0.03557,0.07514
1994,30-45 y.,1st Quintile,At least once per week,0.09263,64,723,0.07149,0.11378
1994,30-45 y.,1st Quintile,At least once per month,0.28826,209,723,0.25522,0.32130
1994,30-45 y.,1st Quintile,Seldom,0.53022,385,723,0.49381,0.56662
1994,30-45 y.,1st Quintile,Never,0.08889,65,723,0.06813,0.10965
1994,30-45 y.,2nd Quintile,At least once per week,0.08161,75,939,0.06409,0.09913
1994,30-45 y.,2nd Quintile,At least once per month,0.30374,277,939,0.27431,0.33317
1994,30-45 y.,2nd Quintile,Seldom,0.53561,508,939,0.50370,0.56753
1994,30-45 y.,2nd Quintile,Never,0.07715,79,939,0.06007,0.09422
1994,30-45 y.,3rd Quintile,At least once per week,0.07067,76,937,0.05426,0.08709
1994,30-45 y.,3rd Quintile,At least once per month,0.30908,304,937,0.27948,0.33869
1994,30-45 y.,3rd Quintile,Seldom,0.54011,488,937,0.50818,0.57204
1994,30-45 y.,3rd Quintile,Never,0.07617,69,937,0.05918,0.09317
1994,30-45 y.,4th Quintile,At least once per week,0.05978,55,767,0.04299,0.07657
1994,30-45 y.,4th Quintile,At least once per month,0.27593,236,767,0.24427,0.30758
1994,30-45 y.,4th Quintile,Seldom,0.57955,425,767,0.54459,0.61451
1994,30-45 y.,4th Quintile,Never,0.07695,51,767,0.05807,0.09582
1994,30-45 y.,5th Quintile,At least once per week,0.04386,40,768,0.02937,0.05836
1994,30-45 y.,5th Quintile,At least once per month,0.28764,214,768,0.25561,0.31968
1994,30-45 y.,5th Quintile,Seldom,0.56774,449,768,0.53268,0.60280
1994,30-45 y.,5th Quintile,Never,0.09582,65,768,0.07499,0.11666
1994,46-65 y.,1st Quintile,At least once per week,0.14862,92,696,0.12217,0.17506
1994,46-65 y.,1st Quintile,At least once per month,0.20952,161,696,0.17926,0.23977
1994,46-65 y.,1st Quintile,Seldom,0.44989,328,696,0.41290,0.48687
1994,46-65 y.,1st Quintile,Never,0.17542,115,696,0.14715,0.20370
1994,46-65 y.,2nd Quintile,At least once per week,0.09458,74,663,0.07229,0.11688
1994,46-65 y.,2nd Quintile,At least once per month,0.25978,193,663,0.22637,0.29318
1994,46-65 y.,2nd Quintile,Seldom,0.50985,322,663,0.47177,0.54793
1994,46-65 y.,2nd Quintile,Never,0.12253,74,663,0.09755,0.14751
1994,46-65 y.,3rd Quintile,At least once per week,0.09707,76,762,0.07604,0.11811
1994,46-65 y.,3rd Quintile,At least once per month,0.23478,194,762,0.20466,0.26489
1994,46-65 y.,3rd Quintile,Seldom,0.54203,405,762,0.50663,0.57743
1994,46-65 y.,3rd Quintile,Never,0.10599,87,762,0.08412,0.12787
