year,age_gr,regtyp,pli0095_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,66 and older,Urban regions,At least once per week,0.10042,79,800,0.07958,0.12126
1985,66 and older,Urban regions,At least once per month,0.10736,89,800,0.08590,0.12883
1985,66 and older,Urban regions,Seldom,0.25918,218,800,0.22880,0.28956
1985,66 and older,Urban regions,Never,0.51384,414,800,0.47918,0.54849
1985,66 and older,Rural regions,At least once per month,0.15173,44,269,0.10878,0.19468
1985,66 and older,Rural regions,Seldom,0.29002,89,269,0.23569,0.34435
1985,66 and older,Rural regions,Never,0.47983,136,269,0.42001,0.53964
1986,17-29 y.,Urban regions,At least once per week,0.08327,233,2400,0.07222,0.09433
1986,17-29 y.,Urban regions,At least once per month,0.29406,718,2400,0.27582,0.31229
1986,17-29 y.,Urban regions,Seldom,0.49789,1126,2400,0.47788,0.51790
1986,17-29 y.,Urban regions,Never,0.11869,323,2400,0.10575,0.13163
1986,17-29 y.,Rural regions,At least once per week,0.07388,53,640,0.05360,0.09416
1986,17-29 y.,Rural regions,At least once per month,0.25485,186,640,0.22106,0.28864
1986,17-29 y.,Rural regions,Seldom,0.50827,303,640,0.46951,0.54703
1986,17-29 y.,Rural regions,Never,0.15976,98,640,0.13135,0.18817
1986,30-45 y.,Urban regions,At least once per week,0.07733,223,2586,0.06703,0.08762
1986,30-45 y.,Urban regions,At least once per month,0.23252,619,2586,0.21623,0.24880
1986,30-45 y.,Urban regions,Seldom,0.55863,1368,2586,0.53949,0.57777
1986,30-45 y.,Urban regions,Never,0.12583,376,2586,0.11304,0.13861
1986,30-45 y.,Rural regions,At least once per week,0.05004,40,671,0.03353,0.06655
1986,30-45 y.,Rural regions,At least once per month,0.21450,154,671,0.18342,0.24558
1986,30-45 y.,Rural regions,Seldom,0.62196,399,671,0.58524,0.65867
1986,30-45 y.,Rural regions,Never,0.11163,78,671,0.08778,0.13547
1986,46-65 y.,Urban regions,At least once per week,0.08661,235,2529,0.07565,0.09758
1986,46-65 y.,Urban regions,At least once per month,0.18310,518,2529,0.16803,0.19818
1986,46-65 y.,Urban regions,Seldom,0.49425,1196,2529,0.47476,0.51374
1986,46-65 y.,Urban regions,Never,0.22538,580,2529,0.20910,0.24167
1986,46-65 y.,Rural regions,At least once per week,0.07497,51,666,0.05496,0.09499
1986,46-65 y.,Rural regions,At least once per month,0.19470,137,666,0.16461,0.22480
1986,46-65 y.,Rural regions,Seldom,0.51349,341,666,0.47550,0.55148
1986,46-65 y.,Rural regions,Never,0.20061,137,666,0.17017,0.23105
1986,66 and older,Urban regions,At least once per week,0.07440,57,754,0.05565,0.09314
1986,66 and older,Urban regions,At least once per month,0.09425,75,754,0.07338,0.11512
1986,66 and older,Urban regions,Seldom,0.26711,215,754,0.23551,0.29872
1986,66 and older,Urban regions,Never,0.55336,407,754,0.51785,0.58887
1986,66 and older,Rural regions,Seldom,0.27231,81,217,0.21294,0.33167
1986,66 and older,Rural regions,Never,0.53547,136,217,0.46896,0.60199
1988,17-29 y.,Urban regions,At least once per week,0.07603,228,2288,0.06516,0.08689
1988,17-29 y.,Urban regions,At least once per month,0.29252,634,2288,0.27387,0.31116
1988,17-29 y.,Urban regions,Seldom,0.49617,1067,2288,0.47567,0.51666
1988,17-29 y.,Urban regions,Never,0.13230,359,2288,0.11841,0.14619
1988,17-29 y.,Rural regions,At least once per week,0.09144,54,576,0.06788,0.11500
1988,17-29 y.,Rural regions,At least once per month,0.25535,162,576,0.21970,0.29099
1988,17-29 y.,Rural regions,Seldom,0.52256,281,576,0.48173,0.56339
1988,17-29 y.,Rural regions,Never,0.12993,79,576,0.10245,0.15742
1988,30-45 y.,Urban regions,At least once per week,0.06204,185,2321,0.05222,0.07185
1988,30-45 y.,Urban regions,At least once per month,0.23156,555,2321,0.21439,0.24872
1988,30-45 y.,Urban regions,Seldom,0.56296,1202,2321,0.54278,0.58314
1988,30-45 y.,Urban regions,Never,0.13678,379,2321,0.12279,0.15076
1988,30-45 y.,Rural regions,At least once per week,0.06289,46,616,0.04371,0.08208
1988,30-45 y.,Rural regions,At least once per month,0.24250,162,616,0.20862,0.27637
1988,30-45 y.,Rural regions,Seldom,0.57555,335,616,0.53649,0.61462
1988,30-45 y.,Rural regions,Never,0.11243,73,616,0.08746,0.13739
1988,46-65 y.,Urban regions,At least once per week,0.08244,238,2456,0.07156,0.09332
1988,46-65 y.,Urban regions,At least once per month,0.17736,465,2456,0.16225,0.19247
1988,46-65 y.,Urban regions,Seldom,0.49461,1170,2456,0.47483,0.51438
1988,46-65 y.,Urban regions,Never,0.23125,583,2456,0.21457,0.24793
1988,46-65 y.,Rural regions,At least once per week,0.06233,43,623,0.04333,0.08133
1988,46-65 y.,Rural regions,At least once per month,0.22114,138,623,0.18852,0.25375
1988,46-65 y.,Rural regions,Seldom,0.51882,323,623,0.47955,0.55808
1988,46-65 y.,Rural regions,Never,0.18778,119,623,0.15709,0.21848
1988,66 and older,Urban regions,At least once per week,0.06631,53,769,0.04871,0.08391
1988,66 and older,Urban regions,At least once per month,0.09746,80,769,0.07649,0.11844
1988,66 and older,Urban regions,Seldom,0.26502,210,769,0.23381,0.29623
1988,66 and older,Urban regions,Never,0.55673,426,769,0.52160,0.59187
1988,66 and older,Rural regions,Seldom,0.32792,89,206,0.26365,0.39218
1988,66 and older,Rural regions,Never,0.47552,117,206,0.40715,0.54388
1990,17-29 y.,Urban regions,At least once per week,0.01802,60,349,0.00404,0.03200
1990,17-29 y.,Urban regions,At least once per month,0.03763,127,349,0.01764,0.05763
1990,17-29 y.,Urban regions,Seldom,0.04346,162,349,0.02204,0.06488
1990,17-29 y.,Rural regions,At least once per week,0.07561,135,743,0.05659,0.09464
1990,17-29 y.,Rural regions,At least once per month,0.14685,261,743,0.12138,0.17232
1990,17-29 y.,Rural regions,Seldom,0.17296,314,743,0.14575,0.20017
1990,17-29 y.,Rural regions,Never,0.01697,33,743,0.00768,0.02627
1990,30-45 y.,Urban regions,At least once per week,0.01888,92,480,0.00669,0.03107
1990,30-45 y.,Urban regions,At least once per month,0.03226,159,480,0.01643,0.04808
1990,30-45 y.,Urban regions,Seldom,0.04530,229,480,0.02668,0.06393
1990,30-45 y.,Rural regions,At least once per week,0.07331,172,976,0.05695,0.08967
1990,30-45 y.,Rural regions,At least once per month,0.13669,316,976,0.11513,0.15825
1990,30-45 y.,Rural regions,Seldom,0.19231,447,976,0.16757,0.21705
1990,30-45 y.,Rural regions,Never,0.01962,41,976,0.01091,0.02832
1990,46-65 y.,Urban regions,At least once per week,0.01467,71,458,0.00365,0.02569
1990,46-65 y.,Urban regions,At least once per month,0.02649,115,458,0.01177,0.04121
1990,46-65 y.,Urban regions,Seldom,0.04614,225,458,0.02690,0.06537
1990,46-65 y.,Urban regions,Never,0.01127,47,458,0.00159,0.02094
1990,46-65 y.,Rural regions,At least once per week,0.07142,155,848,0.05408,0.08876
1990,46-65 y.,Rural regions,At least once per month,0.10529,220,848,0.08462,0.12596
1990,46-65 y.,Rural regions,Seldom,0.17704,381,848,0.15133,0.20274
1990,46-65 y.,Rural regions,Never,0.04436,92,848,0.03049,0.05823
1990,66 and older,Urban regions,Seldom,0.02631,43,84,-0.00812,0.06075
1990,66 and older,Urban regions,Never,0.03196,41,84,-0.00588,0.06980
1990,66 and older,Rural regions,At least once per week,0.04584,38,281,0.02135,0.07034
1990,66 and older,Rural regions,At least once per month,0.03793,35,281,0.01556,0.06031
1990,66 and older,Rural regions,Seldom,0.13574,115,281,0.09562,0.17586
1990,66 and older,Rural regions,Never,0.13087,93,281,0.09137,0.17038
1992,17-29 y.,Urban regions,At least once per week,0.11043,284,2345,0.09775,0.12312
1992,17-29 y.,Urban regions,At least once per month,0.33942,802,2345,0.32025,0.35859
1992,17-29 y.,Urban regions,Seldom,0.47577,1058,2345,0.45555,0.49598
1992,17-29 y.,Urban regions,Never,0.06922,201,2345,0.05895,0.07950
1992,17-29 y.,Rural regions,At least once per week,0.09562,112,1175,0.07880,0.11244
1992,17-29 y.,Rural regions,At least once per month,0.33935,406,1175,0.31226,0.36643
1992,17-29 y.,Rural regions,Seldom,0.49907,587,1175,0.47047,0.52768
1992,17-29 y.,Rural regions,Never,0.06294,70,1175,0.04905,0.07683
1992,30-45 y.,Urban regions,At least once per week,0.06999,222,2694,0.06036,0.07963
1992,30-45 y.,Urban regions,At least once per month,0.30010,821,2694,0.28279,0.31741
1992,30-45 y.,Urban regions,Seldom,0.53643,1394,2694,0.51759,0.55526
1992,30-45 y.,Urban regions,Never,0.08599,257,2694,0.07540,0.09658
1992,30-45 y.,Rural regions,At least once per week,0.06787,116,1485,0.05507,0.08066
1992,30-45 y.,Rural regions,At least once per month,0.28858,421,1485,0.26553,0.31164
1992,30-45 y.,Rural regions,Seldom,0.53707,830,1485,0.51170,0.56244
1992,30-45 y.,Rural regions,Never,0.09674,118,1485,0.08170,0.11178
1992,46-65 y.,Urban regions,At least once per week,0.09730,273,2617,0.08594,0.10866
1992,46-65 y.,Urban regions,At least once per month,0.21117,617,2617,0.19553,0.22681
1992,46-65 y.,Urban regions,Seldom,0.52357,1320,2617,0.50443,0.54271
1992,46-65 y.,Urban regions,Never,0.15020,407,2617,0.13651,0.16389
1992,46-65 y.,Rural regions,At least once per week,0.08688,119,1337,0.07178,0.10199
1992,46-65 y.,Rural regions,At least once per month,0.25058,327,1337,0.22734,0.27382
1992,46-65 y.,Rural regions,Seldom,0.52095,737,1337,0.49416,0.54774
1992,46-65 y.,Rural regions,Never,0.12372,154,1337,0.10606,0.14137
1992,66 and older,Urban regions,At least once per week,0.10311,98,904,0.08327,0.12294
1992,66 and older,Urban regions,At least once per month,0.15367,159,904,0.13015,0.17719
1992,66 and older,Urban regions,Seldom,0.27264,260,904,0.24359,0.30168
1992,66 and older,Urban regions,Never,0.43585,387,904,0.40351,0.46819
1992,66 and older,Rural regions,At least once per week,0.08404,43,506,0.05984,0.10823
1992,66 and older,Rural regions,At least once per month,0.13624,76,506,0.10632,0.16616
1992,66 and older,Rural regions,Seldom,0.30178,179,506,0.26174,0.34181
1992,66 and older,Rural regions,Never,0.45498,208,506,0.41155,0.49841
1994,17-29 y.,Urban regions,At least once per week,0.11427,264,2223,0.10104,0.12749
1994,17-29 y.,Urban regions,At least once per month,0.34151,733,2223,0.32179,0.36123
1994,17-29 y.,Urban regions,Seldom,0.47910,1064,2223,0.45832,0.49987
1994,17-29 y.,Urban regions,Never,0.06098,162,2223,0.05103,0.07092
1994,17-29 y.,Rural regions,At least once per week,0.10157,123,1106,0.08376,0.11939
1994,17-29 y.,Rural regions,At least once per month,0.35631,386,1106,0.32807,0.38454
1994,17-29 y.,Rural regions,Seldom,0.49210,536,1106,0.46263,0.52158
1994,17-29 y.,Rural regions,Never,0.04892,61,1106,0.03620,0.06164
1994,30-45 y.,Urban regions,At least once per week,0.06389,193,2684,0.05463,0.07314
1994,30-45 y.,Urban regions,At least once per month,0.28672,794,2684,0.26961,0.30383
1994,30-45 y.,Urban regions,Seldom,0.56575,1473,2684,0.54699,0.58451
1994,30-45 y.,Urban regions,Never,0.07974,224,2684,0.06949,0.08999
1994,30-45 y.,Rural regions,At least once per week,0.07644,117,1450,0.06276,0.09012
1994,30-45 y.,Rural regions,At least once per month,0.30618,446,1450,0.28245,0.32991
1994,30-45 y.,Rural regions,Seldom,0.52210,782,1450,0.49638,0.54782
1994,30-45 y.,Rural regions,Never,0.09106,105,1450,0.07625,0.10588
1994,46-65 y.,Urban regions,At least once per week,0.09806,270,2544,0.08650,0.10961
1994,46-65 y.,Urban regions,At least once per month,0.22182,603,2544,0.20567,0.23797
1994,46-65 y.,Urban regions,Seldom,0.52430,1292,2544,0.50489,0.54371
1994,46-65 y.,Urban regions,Never,0.14359,379,2544,0.12996,0.15722
1994,46-65 y.,Rural regions,At least once per week,0.09882,123,1314,0.08268,0.11496
1994,46-65 y.,Rural regions,At least once per month,0.22261,319,1314,0.20011,0.24511
1994,46-65 y.,Rural regions,Seldom,0.54899,733,1314,0.52208,0.57591
1994,46-65 y.,Rural regions,Never,0.11375,139,1314,0.09657,0.13092
1994,66 and older,Urban regions,At least once per week,0.08555,90,956,0.06781,0.10329
1994,66 and older,Urban regions,At least once per month,0.15544,159,956,0.13246,0.17842
1994,66 and older,Urban regions,Seldom,0.34522,337,956,0.31507,0.37537
1994,66 and older,Urban regions,Never,0.39310,370,956,0.36212,0.42408
1994,66 and older,Rural regions,At least once per week,0.09076,46,512,0.06585,0.11566
1994,66 and older,Rural regions,At least once per month,0.16661,87,512,0.13430,0.19892
1994,66 and older,Rural regions,Seldom,0.30053,174,512,0.26077,0.34028
1994,66 and older,Rural regions,Never,0.41895,205,512,0.37617,0.46172
1996,17-29 y.,Urban regions,At least once per week,0.13597,294,2066,0.12119,0.15076
1996,17-29 y.,Urban regions,At least once per month,0.37310,748,2066,0.35224,0.39396
1996,17-29 y.,Urban regions,Seldom,0.43022,882,2066,0.40886,0.45157
1996,17-29 y.,Urban regions,Never,0.05935,142,2066,0.04916,0.06954
1996,17-29 y.,Rural regions,At least once per week,0.13282,141,1087,0.11263,0.15300
1996,17-29 y.,Rural regions,At least once per month,0.39104,429,1087,0.36201,0.42006
1996,17-29 y.,Rural regions,Seldom,0.42580,475,1087,0.39640,0.45521
1996,17-29 y.,Rural regions,Never,0.04494,42,1087,0.03262,0.05726
1996,30-45 y.,Urban regions,At least once per week,0.09913,302,2896,0.08824,0.11001
1996,30-45 y.,Urban regions,At least once per month,0.34724,1007,2896,0.32989,0.36458
1996,30-45 y.,Urban regions,Seldom,0.48667,1387,2896,0.46846,0.50488
1996,30-45 y.,Urban regions,Never,0.06462,200,2896,0.05566,0.07357
1996,30-45 y.,Rural regions,At least once per week,0.09909,158,1528,0.08410,0.11408
1996,30-45 y.,Rural regions,At least once per month,0.35064,548,1528,0.32671,0.37458
1996,30-45 y.,Rural regions,Seldom,0.50421,764,1528,0.47913,0.52928
1996,30-45 y.,Rural regions,Never,0.03527,58,1528,0.02601,0.04452
1996,46-65 y.,Urban regions,At least once per week,0.13804,346,2504,0.12452,0.15155
1996,46-65 y.,Urban regions,At least once per month,0.24644,683,2504,0.22956,0.26332
1996,46-65 y.,Urban regions,Seldom,0.48530,1173,2504,0.46572,0.50488
1996,46-65 y.,Urban regions,Never,0.12109,302,2504,0.10831,0.13388
1996,46-65 y.,Rural regions,At least once per week,0.12030,157,1377,0.10311,0.13749
1996,46-65 y.,Rural regions,At least once per month,0.28875,422,1377,0.26481,0.31270
1996,46-65 y.,Rural regions,Seldom,0.50825,700,1377,0.48183,0.53466
1996,46-65 y.,Rural regions,Never,0.07848,98,1377,0.06427,0.09269
1996,66 and older,Urban regions,At least once per week,0.11530,128,1021,0.09570,0.13490
1996,66 and older,Urban regions,At least once per month,0.18894,207,1021,0.16491,0.21296
1996,66 and older,Urban regions,Seldom,0.34947,367,1021,0.32021,0.37873
1996,66 and older,Urban regions,Never,0.33472,319,1021,0.30576,0.36368
1996,66 and older,Rural regions,At least once per week,0.09047,53,514,0.06564,0.11529
1996,66 and older,Rural regions,At least once per month,0.19347,112,514,0.15929,0.22766
1996,66 and older,Rural regions,Seldom,0.37669,196,514,0.33476,0.41862
1996,66 and older,Rural regions,Never,0.32779,153,514,0.28717,0.36841
1997,17-29 y.,Urban regions,At least once per week,0.14084,286,1960,0.12543,0.15624
1997,17-29 y.,Urban regions,At least once per month,0.35372,672,1960,0.33254,0.37489
1997,17-29 y.,Urban regions,Seldom,0.43484,859,1960,0.41289,0.45679
1997,17-29 y.,Urban regions,Never,0.06335,143,1960,0.05256,0.07414
1997,17-29 y.,Rural regions,At least once per week,0.14072,145,1051,0.11969,0.16175
1997,17-29 y.,Rural regions,At least once per month,0.38774,411,1051,0.35827,0.41721
1997,17-29 y.,Rural regions,Seldom,0.41017,444,1051,0.38042,0.43992
1997,17-29 y.,Rural regions,Never,0.05368,51,1051,0.04004,0.06731
1997,30-45 y.,Urban regions,At least once per week,0.09032,280,2855,0.07981,0.10084
1997,30-45 y.,Urban regions,At least once per month,0.33151,938,2855,0.31424,0.34878
1997,30-45 y.,Urban regions,Seldom,0.49024,1404,2855,0.47190,0.50859
1997,30-45 y.,Urban regions,Never,0.08144,233,2855,0.07141,0.09148
1997,30-45 y.,Rural regions,At least once per week,0.08952,136,1492,0.07503,0.10401
1997,30-45 y.,Rural regions,At least once per month,0.36987,523,1492,0.34536,0.39437
1997,30-45 y.,Rural regions,Seldom,0.48433,757,1492,0.45897,0.50970
1997,30-45 y.,Rural regions,Never,0.05628,76,1492,0.04458,0.06798
1997,46-65 y.,Urban regions,At least once per week,0.11555,294,2453,0.10289,0.12820
1997,46-65 y.,Urban regions,At least once per month,0.23799,604,2453,0.22113,0.25484
1997,46-65 y.,Urban regions,Seldom,0.50140,1224,2453,0.48161,0.52119
1997,46-65 y.,Urban regions,Never,0.13520,331,2453,0.12166,0.14873
1997,46-65 y.,Rural regions,At least once per week,0.10514,156,1371,0.08890,0.12139
1997,46-65 y.,Rural regions,At least once per month,0.29375,427,1371,0.26963,0.31787
1997,46-65 y.,Rural regions,Seldom,0.49976,682,1371,0.47329,0.52624
1997,46-65 y.,Rural regions,Never,0.09191,106,1371,0.07661,0.10721
1997,66 and older,Urban regions,At least once per week,0.11447,131,1023,0.09495,0.13399
1997,66 and older,Urban regions,At least once per month,0.13787,169,1023,0.11674,0.15901
1997,66 and older,Urban regions,Seldom,0.36441,392,1023,0.33490,0.39391
1997,66 and older,Urban regions,Never,0.34209,331,1023,0.31300,0.37117
1997,66 and older,Rural regions,At least once per week,0.14608,77,523,0.11578,0.17638
1997,66 and older,Rural regions,At least once per month,0.16721,102,523,0.13520,0.19923
1997,66 and older,Rural regions,Seldom,0.33812,182,523,0.29754,0.37870
1997,66 and older,Rural regions,Never,0.32654,162,523,0.28631,0.36677
1999,17-29 y.,Urban regions,At least once per week,0.14827,275,1918,0.13237,0.16418
1999,17-29 y.,Urban regions,At least once per month,0.33577,635,1918,0.31463,0.35692
1999,17-29 y.,Urban regions,Seldom,0.44617,861,1918,0.42392,0.46842
1999,17-29 y.,Urban regions,Never,0.06446,147,1918,0.05346,0.07545
1999,17-29 y.,Rural regions,At least once per week,0.14774,142,1045,0.12621,0.16926
1999,17-29 y.,Rural regions,At least once per month,0.38381,415,1045,0.35431,0.41331
1999,17-29 y.,Rural regions,Seldom,0.41199,436,1045,0.38214,0.44185
1999,17-29 y.,Rural regions,Never,0.05333,52,1045,0.03970,0.06696
1999,30-45 y.,Urban regions,At least once per week,0.08927,277,3078,0.07919,0.09934
1999,30-45 y.,Urban regions,At least once per month,0.31515,995,3078,0.29873,0.33156
1999,30-45 y.,Urban regions,Seldom,0.52768,1589,3078,0.51004,0.54532
1999,30-45 y.,Urban regions,Never,0.06261,217,3078,0.05405,0.07117
1999,30-45 y.,Rural regions,At least once per week,0.08250,139,1616,0.06908,0.09592
1999,30-45 y.,Rural regions,At least once per month,0.34013,563,1616,0.31703,0.36324
1999,30-45 y.,Rural regions,Seldom,0.52276,849,1616,0.49839,0.54712
1999,30-45 y.,Rural regions,Never,0.05191,65,1616,0.04109,0.06273
1999,46-65 y.,Urban regions,At least once per week,0.10749,302,2664,0.09573,0.11925
1999,46-65 y.,Urban regions,At least once per month,0.23738,673,2664,0.22122,0.25354
1999,46-65 y.,Urban regions,Seldom,0.52315,1357,2664,0.50418,0.54212
1999,46-65 y.,Urban regions,Never,0.12594,332,2664,0.11334,0.13855
1999,46-65 y.,Rural regions,At least once per week,0.09733,146,1504,0.08234,0.11231
1999,46-65 y.,Rural regions,At least once per month,0.25093,408,1504,0.22901,0.27285
1999,46-65 y.,Rural regions,Seldom,0.54662,822,1504,0.52145,0.57178
1999,46-65 y.,Rural regions,Never,0.10045,128,1504,0.08526,0.11565
1999,66 and older,Urban regions,At least once per week,0.08718,111,1168,0.07100,0.10337
1999,66 and older,Urban regions,At least once per month,0.14376,191,1168,0.12363,0.16389
1999,66 and older,Urban regions,Seldom,0.38695,473,1168,0.35901,0.41489
1999,66 and older,Urban regions,Never,0.36379,393,1168,0.33619,0.39140
1999,66 and older,Rural regions,At least once per week,0.10395,62,603,0.07957,0.12833
1999,66 and older,Rural regions,At least once per month,0.15250,112,603,0.12378,0.18122
1999,66 and older,Rural regions,Seldom,0.38443,247,603,0.34557,0.42329
1999,66 and older,Rural regions,Never,0.32932,182,603,0.29178,0.36686
2001,17-29 y.,Urban regions,At least once per week,0.16574,430,2608,0.15146,0.18001
2001,17-29 y.,Urban regions,At least once per month,0.36617,962,2608,0.34768,0.38467
2001,17-29 y.,Urban regions,Seldom,0.39502,1038,2608,0.37625,0.41378
2001,17-29 y.,Urban regions,Never,0.06846,178,2608,0.05877,0.07815
2001,17-29 y.,Rural regions,At least once per week,0.15089,221,1475,0.13262,0.16916
2001,17-29 y.,Rural regions,At least once per month,0.40290,601,1475,0.37786,0.42794
2001,17-29 y.,Rural regions,Seldom,0.37030,558,1475,0.34564,0.39495
2001,17-29 y.,Rural regions,Never,0.06862,95,1475,0.05571,0.08152
2001,30-45 y.,Urban regions,At least once per week,0.12029,562,4821,0.11111,0.12947
2001,30-45 y.,Urban regions,At least once per month,0.33402,1657,4821,0.32071,0.34734
2001,30-45 y.,Urban regions,Seldom,0.46175,2235,4821,0.44768,0.47583
2001,30-45 y.,Urban regions,Never,0.07595,367,4821,0.06847,0.08343
2001,30-45 y.,Rural regions,At least once per week,0.11860,289,2466,0.10584,0.13137
2001,30-45 y.,Rural regions,At least once per month,0.34544,857,2466,0.32667,0.36421
2001,30-45 y.,Rural regions,Seldom,0.46041,1160,2466,0.44073,0.48009
2001,30-45 y.,Rural regions,Never,0.06865,160,2466,0.05867,0.07863
2001,46-65 y.,Urban regions,At least once per week,0.10914,534,4584,0.10011,0.11816
2001,46-65 y.,Urban regions,At least once per month,0.26658,1256,4584,0.25378,0.27939
2001,46-65 y.,Urban regions,Seldom,0.49089,2261,4584,0.47642,0.50536
2001,46-65 y.,Urban regions,Never,0.12071,533,4584,0.11128,0.13014
2001,46-65 y.,Rural regions,At least once per week,0.10564,252,2448,0.09346,0.11782
2001,46-65 y.,Rural regions,At least once per month,0.30789,766,2448,0.28960,0.32618
2001,46-65 y.,Rural regions,Seldom,0.47470,1178,2448,0.45492,0.49449
2001,46-65 y.,Rural regions,Never,0.10233,252,2448,0.09032,0.11433
2001,66 and older,Urban regions,At least once per week,0.11049,256,2182,0.09734,0.12365
2001,66 and older,Urban regions,At least once per month,0.17047,395,2182,0.15469,0.18625
2001,66 and older,Urban regions,Seldom,0.34204,785,2182,0.32213,0.36195
2001,66 and older,Urban regions,Never,0.36171,746,2182,0.34155,0.38188
2001,66 and older,Rural regions,At least once per week,0.12899,164,1177,0.10983,0.14815
2001,66 and older,Rural regions,At least once per month,0.17057,216,1177,0.14907,0.19207
2001,66 and older,Rural regions,Seldom,0.34156,427,1177,0.31445,0.36866
2001,66 and older,Rural regions,Never,0.34315,370,1177,0.31601,0.37028
2005,17-29 y.,Urban regions,At least once per week,0.14605,379,2505,0.13222,0.15989
2005,17-29 y.,Urban regions,At least once per month,0.41441,1013,2505,0.39511,0.43371
2005,17-29 y.,Urban regions,Seldom,0.38695,998,2505,0.36787,0.40603
2005,17-29 y.,Urban regions,Never,0.04662,115,2505,0.03836,0.05488
2005,17-29 y.,Rural regions,At least once per week,0.17689,215,1303,0.15616,0.19761
2005,17-29 y.,Rural regions,At least once per month,0.39689,508,1303,0.37032,0.42347
2005,17-29 y.,Rural regions,Seldom,0.36778,515,1303,0.34159,0.39397
2005,17-29 y.,Rural regions,Never,0.05633,65,1303,0.04381,0.06886
2005,30-45 y.,Urban regions,At least once per week,0.11382,451,4124,0.10412,0.12351
2005,30-45 y.,Urban regions,At least once per month,0.35622,1485,4124,0.34161,0.37084
2005,30-45 y.,Urban regions,Seldom,0.47296,1962,4124,0.45772,0.48820
2005,30-45 y.,Urban regions,Never,0.05207,226,4124,0.04528,0.05885
2005,30-45 y.,Rural regions,At least once per week,0.10674,195,1943,0.09301,0.12048
2005,30-45 y.,Rural regions,At least once per month,0.37843,736,1943,0.35685,0.40000
2005,30-45 y.,Rural regions,Seldom,0.45644,918,1943,0.43428,0.47859
2005,30-45 y.,Rural regions,Never,0.05399,94,1943,0.04394,0.06404
2005,46-65 y.,Urban regions,At least once per week,0.11525,514,4586,0.10601,0.12449
2005,46-65 y.,Urban regions,At least once per month,0.27057,1236,4586,0.25771,0.28343
2005,46-65 y.,Urban regions,Seldom,0.50865,2409,4586,0.49418,0.52312
2005,46-65 y.,Urban regions,Never,0.09888,427,4586,0.09024,0.10753
2005,46-65 y.,Rural regions,At least once per week,0.09934,228,2395,0.08736,0.11132
2005,46-65 y.,Rural regions,At least once per month,0.30328,726,2395,0.28486,0.32169
2005,46-65 y.,Rural regions,Seldom,0.50378,1242,2395,0.48375,0.52381
2005,46-65 y.,Rural regions,Never,0.08832,199,2395,0.07695,0.09969
2005,66 and older,Urban regions,At least once per week,0.11611,302,2457,0.10344,0.12878
2005,66 and older,Urban regions,At least once per month,0.18361,498,2457,0.16830,0.19892
2005,66 and older,Urban regions,Seldom,0.36471,948,2457,0.34568,0.38375
2005,66 and older,Urban regions,Never,0.32000,709,2457,0.30155,0.33845
2005,66 and older,Rural regions,At least once per week,0.11982,145,1267,0.10193,0.13771
2005,66 and older,Rural regions,At least once per month,0.19322,274,1267,0.17147,0.21497
2005,66 and older,Rural regions,Seldom,0.36160,494,1267,0.33513,0.38807
2005,66 and older,Rural regions,Never,0.30577,354,1267,0.28039,0.33115
2007,17-29 y.,Urban regions,At least once per week,0.14995,377,2209,0.13506,0.16485
