year,migback,sampreg,plj0024_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2006,No migration background,West,Since birth,0.9972848022308652,27321,0.9966677554226503,0.9979018490390802
2006,No migration background,West,Later,0.002715197769134806,27321,0.002098150960919841,0.003332244577349771
2006,No migration background,East,Since birth,0.9986320109439124,27321,0.9981937307664647,0.9990702911213601
2006,No migration background,East,Later,0.0013679890560875513,27321,0.0009297088786397843,0.0018062692335353184
2006,Direct migration background,West,Later,0.6173913043478261,27321,0.6116280810343461,0.6231545276613061
2006,Direct migration background,West,Since birth,0.3826086956521739,27321,0.3768454723386939,0.38837191896565393
2006,Direct migration background,East,Since birth,0.7444444444444445,27321,0.7392723483450672,0.7496165405438218
2006,Direct migration background,East,Later,0.25555555555555554,27321,0.25038345945617824,0.26072765165493283
2006,Indirect migration background,West,Since birth,0.7155555555555555,27321,0.7102058709011215,0.7209052402099895
2006,Indirect migration background,West,Later,0.28444444444444444,27321,0.27909475979001047,0.2897941290988784
2006,Indirect migration background,East,Since birth,0.9444444444444444,27321,0.9417282570379388,0.94716063185095
2006,Indirect migration background,East,Later,0.05555555555555555,27321,0.052839368149049916,0.05827174296206119
2007,No migration background,West,Since birth,0.9974840789370234,25385,0.996867811842518,0.9981003460315288
2007,No migration background,West,Later,0.002515921062976649,25385,0.00189965396847128,0.003132188157482018
2007,No migration background,East,Since birth,0.998974569319114,25385,0.9985808399078044,0.9993682987304235
2007,No migration background,East,Later,0.001025430680885972,25385,0.0006317012695764128,0.0014191600921955314
2007,Direct migration background,West,Later,0.6419047619047619,25385,0.6360067986955439,0.6478027251139798
2007,Direct migration background,West,Since birth,0.3580952380952381,25385,0.35219727488602004,0.3639932013044561
2007,Direct migration background,East,Since birth,0.75,25385,0.7446731787508084,0.7553268212491916
2007,Direct migration background,East,Later,0.25,25385,0.2446731787508084,0.2553268212491916
2007,Indirect migration background,West,Since birth,0.6946236559139785,25385,0.6889578725099692,0.7002894393179877
2007,Indirect migration background,West,Later,0.3053763440860215,25385,0.29971056068201224,0.31104212749003074
2007,Indirect migration background,East,Since birth,0.9428571428571428,25385,0.9400017135614891,0.9457125721527966
2007,Indirect migration background,East,Later,0.05714285714285714,25385,0.05428742784720336,0.05999828643851092
2008,No migration background,West,Since birth,0.9971635938933845,23673,0.9964861133374244,0.9978410744493446
2008,No migration background,West,Later,0.0028364061066155,23673,0.002158925550655416,0.0035138866625755837
2008,No migration background,East,Since birth,0.998494623655914,23673,0.9980007397987609,0.9989885075130671
2008,No migration background,East,Later,0.0015053763440860215,23673,0.0010114924869329563,0.0019992602012390867
2008,Direct migration background,West,Later,0.687693898655636,23673,0.6817902943290833,0.6935975029821887
2008,Direct migration background,West,Since birth,0.31230610134436404,23673,0.30640249701781136,0.3182097056709167
2008,Direct migration background,East,Since birth,0.703125,23673,0.6973048724067684,0.7089451275932316
2008,Direct migration background,East,Later,0.296875,23673,0.2910548724067684,0.3026951275932316
2008,Indirect migration background,West,Since birth,0.7145833333333333,23673,0.7088303180398604,0.7203363486268063
2008,Indirect migration background,West,Later,0.28541666666666665,23673,0.2796636513731937,0.2911696819601396
2008,Indirect migration background,East,Since birth,0.9210526315789473,23673,0.9176175229511666,0.9244877402067281
2008,Indirect migration background,East,Later,0.07894736842105263,23673,0.07551225979327189,0.08238247704883336
2009,No migration background,West,Since birth,0.9969691567124265,21983,0.9962424901217777,0.9976958233030753
2009,No migration background,West,Later,0.0030308432875735423,21983,0.002304176696924772,0.0037575098782223126
2009,No migration background,East,Since birth,0.9986446803704541,21983,0.9981583415332713,0.9991310192076368
2009,No migration background,East,Later,0.0013553196295459679,21983,0.0008689807923632197,0.001841658466728716
2009,Direct migration background,West,Later,0.6489988221436984,21983,0.6426894109401279,0.655308233347269
2009,Direct migration background,West,Since birth,0.3510011778563015,21983,0.34469176665273105,0.357310589059872
2009,Direct migration background,East,Since birth,0.7258064516129032,21983,0.719909173362914,0.7317037298628924
2009,Direct migration background,East,Later,0.27419354838709675,21983,0.26829627013710755,0.28009082663708595
2009,Indirect migration background,West,Since birth,0.7113636363636363,21983,0.7053735381357907,0.7173537345914819
2009,Indirect migration background,West,Later,0.28863636363636364,21983,0.282646265408518,0.29462646186420927
2009,Indirect migration background,East,Since birth,0.9444444444444444,21983,0.9414163839516636,0.9474725049372252
2009,Indirect migration background,East,Later,0.05555555555555555,21983,0.05252749506277473,0.058583616048336375
2010,No migration background,West,Since birth,0.9971313434874667,35837,0.9965776037290992,0.9976850832458342
2010,No migration background,West,Later,0.002868656512533297,35837,0.0023149167541658697,0.003422396270900724
2010,No migration background,East,Since birth,0.9988608315929371,35837,0.9985115813589565,0.9992100818269178
2010,No migration background,East,Later,0.001139168407062844,35837,0.0007899181730821858,0.0014884186410435022
2010,Direct migration background,West,Later,0.7265469061876247,35837,0.7219319934065938,0.7311618189686557
2010,Direct migration background,West,Since birth,0.27345309381237526,35837,0.2688381810313443,0.2780680065934062
2010,Direct migration background,East,Since birth,0.5529411764705883,35837,0.5477934904498651,0.5580888624913114
2010,Direct migration background,East,Later,0.4470588235294118,35837,0.4419111375086887,0.45220650955013486
2010,Indirect migration background,West,Since birth,0.7276422764227642,35837,0.7230331453591207,0.7322514074864078
2010,Indirect migration background,West,Later,0.27235772357723576,35837,0.2677485925135922,0.27696685464087933
2010,Indirect migration background,East,Since birth,0.9295774647887324,35837,0.9269284226348349,0.9322265069426299
2010,Indirect migration background,East,Later,0.07042253521126761,35837,0.06777349305737015,0.07307157736516506
2012,No migration background,West,Since birth,0.9968836565096952,40229,0.996338989148777,0.9974283238706134
2012,No migration background,West,Later,0.0031163434903047093,40229,0.0025716761293865043,0.0036610108512229143
2012,No migration background,East,Since birth,0.9981475244189963,40229,0.997727320531715,0.9985677283062777
2012,No migration background,East,Later,0.001852475581003705,40229,0.0014322716937223855,0.002272679468285024
2012,Direct migration background,West,Later,0.7168709865732633,40229,0.7124684888249082,0.7212734843216184
2012,Direct migration background,West,Since birth,0.28312901342673674,40229,0.2787265156783817,0.2875315111750918
2012,Direct migration background,East,Since birth,0.5357142857142857,40229,0.5308407323357439,0.5405878390928275
2012,Direct migration background,East,Later,0.4642857142857143,40229,0.4594121609071726,0.46915926766425603
2012,Indirect migration background,West,Since birth,0.7936865839909808,40229,0.7897322376216824,0.7976409303602792
2012,Indirect migration background,West,Later,0.20631341600901917,40229,0.20235906963972078,0.21026776237831757
2012,Indirect migration background,East,Since birth,0.9705882352941176,40229,0.9689371690222714,0.9722393015659638
2012,Indirect migration background,East,Later,0.029411764705882353,40229,0.027760698434036172,0.031062830977728533
2013,No migration background,West,Since birth,0.9975720789074355,44486,0.9971147445604822,0.9980294132543888
2013,No migration background,West,Later,0.0024279210925644916,44486,0.0019705867456112705,0.002885255439517713
2013,No migration background,East,Since birth,0.9991015274034142,44486,0.9988231066387551,0.9993799481680733
2013,No migration background,East,Later,0.0008984725965858042,44486,0.0006200518319267316,0.0011768933612448767
2013,Direct migration background,West,Later,0.7736930860033727,44486,0.7698046257708062,0.7775815462359392
2013,Direct migration background,West,Since birth,0.2263069139966273,44486,0.2224184537640608,0.2301953742291938
2013,Direct migration background,East,Later,0.6810344827586207,44486,0.6767033568308666,0.6853656086863747
2013,Direct migration background,East,Since birth,0.31896551724137934,44486,0.3146343913136253,0.32329664316913337
2013,Indirect migration background,West,Since birth,0.7120991253644315,44486,0.7078915092384754,0.7163067414903876
2013,Indirect migration background,West,Later,0.2879008746355685,44486,0.28369325850961247,0.29210849076152456
2013,Indirect migration background,East,Since birth,0.9418604651162791,44486,0.9396858948124444,0.9440350354201138
2013,Indirect migration background,East,Later,0.05813953488372093,44486,0.05596496457988626,0.060314105187555596
2014,No migration background,West,Since birth,0.9968641579930612,38694,0.9963070628975097,0.9974212530886126
2014,No migration background,West,Later,0.0031358420069388846,38694,0.00257874691138742,0.003692937102490349
2014,No migration background,East,Since birth,0.9994155464640561,38694,0.9991747321469847,0.9996563607811274
2014,No migration background,East,Later,0.0005844535359438924,38694,0.00034363921887252776,0.0008252678530152571
2014,Direct migration background,West,Later,0.7704102776626606,38694,0.7662197229714267,0.7746008323538944
2014,Direct migration background,West,Since birth,0.2295897223373394,38694,0.2253991676461055,0.2337802770285733
2014,Direct migration background,East,Later,0.6210526315789474,38694,0.6162188401354233,0.6258864230224715
2014,Direct migration background,East,Since birth,0.37894736842105264,38694,0.37411357697752856,0.3837811598645767
2014,Indirect migration background,West,Since birth,0.7139175257731959,38694,0.7094145054605112,0.7184205460858806
2014,Indirect migration background,West,Later,0.2860824742268041,38694,0.2815794539141194,0.2905854945394888
2014,Indirect migration background,East,Since birth,0.9647058823529412,38694,0.9628673008544341,0.9665444638514483
2014,Indirect migration background,East,Later,0.03529411764705882,38694,0.03345553614855172,0.037132699145565926
2015,No migration background,West,Since birth,0.9981091112823027,38036,0.9976725143827211,0.9985457081818844
2015,No migration background,West,Later,0.0018908887176973177,38036,0.0014542918181156697,0.0023274856172789656
2015,No migration background,East,Since birth,0.9983596473241747,38036,0.9979529505036676,0.9987663441446818
2015,No migration background,East,Later,0.0016403526758253025,38036,0.0012336558553182064,0.002047049496332399
2015,Direct migration background,West,Later,0.782608695652174,38036,0.778463432836154,0.7867539584681938
2015,Direct migration background,West,Since birth,0.21739130434782608,38036,0.21324604153180612,0.22153656716384604
2015,Direct migration background,East,Later,0.6833333333333333,38036,0.6786583923741549,0.6880082742925118
2015,Direct migration background,East,Since birth,0.31666666666666665,38036,0.3119917257074882,0.3213416076258451
2015,Indirect migration background,West,Since birth,0.716726618705036,38036,0.7121982862652239,0.721254951144848
2015,Indirect migration background,West,Later,0.28327338129496404,38036,0.2787450488551519,0.2878017137347762
2015,Indirect migration background,East,Since birth,0.9195402298850575,38036,0.9168066396596118,0.9222738201105031
2015,Indirect migration background,East,Later,0.08045977011494253,38036,0.07772617988949694,0.08319336034038811
2016,No migration background,West,Since birth,0.9978075149315794,41132,0.9973554947085842,0.9982595351545746
2016,No migration background,West,Later,0.0021924850684206547,41132,0.00174046484542553,0.002644505291415779
2016,No migration background,East,Since birth,0.9995620757608934,41132,0.9993598807036008,0.999764270818186
2016,No migration background,East,Later,0.0004379242391066346,41132,0.00023572918181404126,0.0006401192963992278
2016,Direct migration background,West,Later,0.7860647693817469,41132,0.7821016561709012,0.7900278825925925
2016,Direct migration background,West,Since birth,0.2139352306182532,41132,0.20997211740740757,0.21789834382909884
2016,Direct migration background,East,Later,0.6746987951807228,41132,0.6701712378221514,0.6792263525392943
2016,Direct migration background,East,Since birth,0.3253012048192771,41132,0.32077364746070564,0.32982876217784857
2016,Indirect migration background,West,Since birth,0.7336492890995261,41132,0.72937722915037,0.7379213490486822
2016,Indirect migration background,West,Later,0.2663507109004739,41132,0.2620786509513178,0.27062277084963
2016,Indirect migration background,East,Since birth,0.967391304347826,41132,0.9656748432650993,0.9691077654305528
2016,Indirect migration background,East,Later,0.03260869565217391,41132,0.030892234569447174,0.03432515673490065
2017,No migration background,West,Since birth,0.9980034606681751,45410,0.9975928924960763,0.998414028840274
2017,No migration background,West,Later,0.001996539331824837,45410,0.0015859711597259966,0.0024071075039236774
2017,No migration background,East,Since birth,0.9996090695856138,45410,0.9994272481241435,0.9997908910470841
2017,No migration background,East,Later,0.00039093041438623924,45410,0.00020910895291597026,0.0005727518758565082
2017,Direct migration background,West,Later,0.7864030858244937,45410,0.7826334411820361,0.7901727304669512
2017,Direct migration background,West,Since birth,0.21359691417550628,45410,0.20982726953304867,0.21736655881796388
2017,Direct migration background,East,Later,0.711864406779661,45410,0.7076988082185586,0.7160300053407634
2017,Direct migration background,East,Since birth,0.288135593220339,45410,0.2839699946592366,0.29230119178144137
2017,Indirect migration background,West,Since birth,0.7381150959132611,45410,0.7340712220863133,0.7421589697402089
2017,Indirect migration background,West,Later,0.2618849040867389,45410,0.25784103025979105,0.2659287779136868
2017,Indirect migration background,East,Since birth,1.0,45410,1.0,1.0
2018,No migration background,West,Since birth,0.9981984478935698,43121,0.9977981866701789,0.9985987091169607
2018,No migration background,West,Later,0.0018015521064301552,43121,0.0014012908830392326,0.002201813329821078
2018,No migration background,East,Since birth,0.9994016753091344,43121,0.9991708676807304,0.9996324829375384
2018,No migration background,East,Later,0.0005983246908655763,43121,0.0003675170624615888,0.0008291323192695639
2018,Direct migration background,West,Later,0.7876678269517653,43121,0.7838077930856273,0.7915278608179033
2018,Direct migration background,West,Since birth,0.2123321730482347,43121,0.20847213918209678,0.21619220691437263
2018,Direct migration background,East,Later,0.743421052631579,43121,0.7392987526086124,0.7475433526545455
2018,Direct migration background,East,Since birth,0.2565789473684211,43121,0.2524566473454546,0.26070124739138756
2018,Indirect migration background,West,Since birth,0.7583947583947583,43121,0.7543544687833231,0.7624350480061935
2018,Indirect migration background,West,Later,0.2416052416052416,43121,0.23756495199380637,0.24564553121667684
2018,Indirect migration background,East,Since birth,0.9906542056074766,43121,0.9897460070361352,0.991562404178818
2018,Indirect migration background,East,Later,0.009345794392523364,43121,0.00843759582118198,0.010253992963864748
2020,No migration background,West,Since birth,0.9981166244114451,42741,0.99770557612231,0.9985276727005802
2020,No migration background,West,Later,0.0018833755885548714,42741,0.0014723272994197878,0.002294423877689955
2020,No migration background,East,Since birth,0.9995744680851064,42741,0.9993789407964793,0.9997699953737336
2020,No migration background,East,Later,0.000425531914893617,42741,0.00023000462626643171,0.0006210592035208023
2020,Direct migration background,West,Later,0.7715765247410817,42741,0.7675964282402562,0.7755566212419073
2020,Direct migration background,West,Since birth,0.2284234752589183,42741,0.22444337875809273,0.23240357175974385
2020,Direct migration background,East,Later,0.7569444444444444,42741,0.7528779656595617,0.7610109232293272
2020,Direct migration background,East,Since birth,0.24305555555555555,42741,0.23898907677067277,0.24712203434043833
2020,Indirect migration background,West,Since birth,0.7938487115544473,42741,0.7900134443153919,0.7976839787935026
2020,Indirect migration background,West,Later,0.20615128844555278,42741,0.20231602120649742,0.20998655568460814
2020,Indirect migration background,East,Since birth,0.9811320754716981,42741,0.9798421651021096,0.9824219858412866
2020,Indirect migration background,East,Later,0.018867924528301886,42741,0.017578014158713434,0.020157834897890338
2021,No migration background,West,Since birth,0.9971754262080097,27598,0.996549274582273,0.9978015778337463
2021,No migration background,West,Later,0.0028245737919903157,27598,0.0021984221662536153,0.003450725417727016
2021,No migration background,East,Since birth,0.9993853718500307,27598,0.999092963356123,0.9996777803439385
2021,No migration background,East,Later,0.0006146281499692685,27598,0.0003222196560615287,0.0009070366438770083
2021,Direct migration background,West,Later,0.7624084621643613,27598,0.7573870415114443,0.7674298828172783
2021,Direct migration background,West,Since birth,0.23759153783563874,27598,0.23257011718272178,0.2426129584885557
2021,Direct migration background,East,Later,0.6728971962616822,27598,0.6673619906370462,0.6784324018863183
2021,Direct migration background,East,Since birth,0.32710280373831774,27598,0.3215675981136817,0.3326380093629538
2021,Indirect migration background,West,Since birth,0.8130841121495327,27598,0.8084846387378953,0.81768358556117
2021,Indirect migration background,West,Later,0.18691588785046728,27598,0.18231641443882993,0.19151536126210464
2021,Indirect migration background,East,Since birth,0.9866666666666667,27598,0.9853134359017072,0.9880198974316262
2021,Indirect migration background,East,Later,0.013333333333333334,27598,0.011980102568373816,0.014686564098292852
