year,bula_h,pgisced97,plj0024_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2002,Bavaria,higher vocational,Later,0.03347280334728033,28961,0.03140122016304981,0.03554438653151085
2002,Bavaria,higher education,Since birth,0.9578414839797639,28961,0.9555270821000152,0.9601558858595125
2002,Bavaria,higher education,Later,0.04215851602023609,28961,0.0398441141404875,0.044472917899984685
2002,Berlin,in school,Since birth,1.0,28961,1.0,1.0
2002,Berlin,inadequately,Since birth,1.0,28961,1.0,1.0
2002,Berlin,general elementary,Since birth,0.9444444444444444,28961,0.9418062837222575,0.9470826051666313
2002,Berlin,general elementary,Later,0.05555555555555555,28961,0.052917394833368575,0.05819371627774253
2002,Berlin,middle vocational,Since birth,0.9697885196374623,28961,0.9678171238828376,0.971759915392087
2002,Berlin,middle vocational,Later,0.030211480362537766,28961,0.028240084607913104,0.032182876117162425
2002,Berlin,vocational + Abi,Since birth,0.8333333333333334,28961,0.8290411027338592,0.8376255639328075
2002,Berlin,vocational + Abi,Later,0.16666666666666666,28961,0.16237443606719254,0.17095889726614077
2002,Berlin,higher vocational,Since birth,0.9848484848484849,28961,0.9834415887109831,0.9862553809859866
2002,Berlin,higher vocational,Later,0.015151515151515152,28961,0.013744619014013379,0.016558411289016924
2002,Berlin,higher education,Since birth,0.97165991902834,28961,0.969748715307955,0.973571122748725
2002,Berlin,higher education,Later,0.02834008097165992,28961,0.026428877251274897,0.030251284692044942
2002,Brandenburg,in school,Since birth,1.0,28961,1.0,1.0
2002,Brandenburg,inadequately,Since birth,1.0,28961,1.0,1.0
2002,Brandenburg,general elementary,Since birth,1.0,28961,1.0,1.0
2002,Brandenburg,middle vocational,Since birth,0.9958419958419958,28961,0.9951008785052526,0.996583113178739
2002,Brandenburg,middle vocational,Later,0.004158004158004158,28961,0.0034168868212609825,0.0048991214947473345
2002,Brandenburg,vocational + Abi,Since birth,1.0,28961,1.0,1.0
2002,Brandenburg,higher vocational,Since birth,1.0,28961,1.0,1.0
2002,Brandenburg,higher education,Since birth,1.0,28961,1.0,1.0
2002,Mecklenburg-Western Pomerania,in school,Since birth,1.0,28961,1.0,1.0
2002,Mecklenburg-Western Pomerania,inadequately,Since birth,1.0,28961,1.0,1.0
2002,Mecklenburg-Western Pomerania,general elementary,Since birth,0.9714285714285714,28961,0.9695098111967239,0.973347331660419
2002,Mecklenburg-Western Pomerania,general elementary,Later,0.02857142857142857,28961,0.026652668339581062,0.03049018880327608
2002,Mecklenburg-Western Pomerania,middle vocational,Since birth,0.9962264150943396,28961,0.9955202514025703,0.996932578786109
2002,Mecklenburg-Western Pomerania,middle vocational,Later,0.0037735849056603774,28961,0.003067421213891059,0.004479748597429696
2002,Mecklenburg-Western Pomerania,vocational + Abi,Since birth,1.0,28961,1.0,1.0
2002,Mecklenburg-Western Pomerania,higher vocational,Since birth,1.0,28961,1.0,1.0
2002,Mecklenburg-Western Pomerania,higher education,Since birth,0.9929577464788732,28961,0.9919946484223275,0.993920844535419
2002,Mecklenburg-Western Pomerania,higher education,Later,0.007042253521126761,28961,0.006079155464581059,0.008005351577672463
2002,Saxony,in school,Since birth,1.0,28961,1.0,1.0
2002,Saxony,inadequately,Since birth,1.0,28961,1.0,1.0
2002,Saxony,general elementary,Since birth,1.0,28961,1.0,1.0
2002,Saxony,middle vocational,Since birth,0.9944008958566629,28961,0.9935415077862919,0.9952602839270339
2002,Saxony,middle vocational,Later,0.005599104143337066,28961,0.004739716072966101,0.006458492213708031
2002,Saxony,vocational + Abi,Since birth,1.0,28961,1.0,1.0
2002,Saxony,higher vocational,Since birth,0.9925373134328358,28961,0.991546092838552,0.9935285340271196
2002,Saxony,higher vocational,Later,0.007462686567164179,28961,0.006471465972880399,0.00845390716144796
2002,Saxony,higher education,Since birth,0.9949367088607595,28961,0.994119254580945,0.995754163140574
2002,Saxony,higher education,Later,0.005063291139240506,28961,0.004245836859425977,0.005880745419055036
2002,Saxony-Anhalt,in school,Since birth,1.0,28961,1.0,1.0
2002,Saxony-Anhalt,inadequately,Since birth,1.0,28961,1.0,1.0
2002,Saxony-Anhalt,general elementary,Since birth,0.9625,28961,0.9603119094146914,0.9646880905853087
2002,Saxony-Anhalt,general elementary,Later,0.0375,28961,0.035311909414691374,0.03968809058530862
2002,Saxony-Anhalt,middle vocational,Since birth,0.9918864097363083,28961,0.9908532040194992,0.9929196154531174
2002,Saxony-Anhalt,middle vocational,Later,0.008113590263691683,28961,0.007080384546882538,0.009146795980500829
2002,Saxony-Anhalt,vocational + Abi,Since birth,1.0,28961,1.0,1.0
2002,Saxony-Anhalt,higher vocational,Since birth,1.0,28961,1.0,1.0
2002,Saxony-Anhalt,higher education,Since birth,0.9956331877729258,28961,0.9948737691626994,0.9963926063831521
2002,Saxony-Anhalt,higher education,Later,0.004366812227074236,28961,0.0036073936168479004,0.005126230837300571
2002,Thuringa,in school,Since birth,1.0,28961,1.0,1.0
2002,Thuringa,inadequately,Since birth,1.0,28961,1.0,1.0
2002,Thuringa,general elementary,Since birth,1.0,28961,1.0,1.0
2002,Thuringa,middle vocational,Since birth,1.0,28961,1.0,1.0
2002,Thuringa,vocational + Abi,Since birth,1.0,28961,1.0,1.0
2002,Thuringa,higher vocational,Since birth,1.0,28961,1.0,1.0
2002,Thuringa,higher education,Since birth,0.9887640449438202,28961,0.987550095434306,0.9899779944533343
2002,Thuringa,higher education,Later,0.011235955056179775,28961,0.01002200554666558,0.01244990456569397
2003,Schleswig-Holstein,in school,Since birth,0.7142857142857143,27727,0.7089682254086609,0.7196032031627677
2003,Schleswig-Holstein,in school,Later,0.2857142857142857,27727,0.2803967968372323,0.2910317745913391
2003,Schleswig-Holstein,inadequately,Since birth,0.8,27727,0.7952916946404521,0.804708305359548
2003,Schleswig-Holstein,inadequately,Later,0.2,27727,0.19529169464045207,0.20470830535954795
2003,Schleswig-Holstein,general elementary,Since birth,0.935064935064935,27727,0.9321644865865423,0.9379653835433278
2003,Schleswig-Holstein,general elementary,Later,0.06493506493506493,27727,0.06203461645667217,0.06783551341345768
2003,Schleswig-Holstein,middle vocational,Since birth,0.9533527696793003,27727,0.9508705262042408,0.9558350131543597
2003,Schleswig-Holstein,middle vocational,Later,0.04664723032069971,27727,0.04416498684564032,0.0491294737957591
2003,Schleswig-Holstein,vocational + Abi,Since birth,1.0,27727,1.0,1.0
2003,Schleswig-Holstein,higher vocational,Since birth,0.9795918367346939,27727,0.9779275461019824,0.9812561273674053
2003,Schleswig-Holstein,higher vocational,Later,0.02040816326530612,27727,0.018743872632594718,0.022072453898017524
2003,Schleswig-Holstein,higher education,Since birth,0.9519230769230769,27727,0.9494049716045001,0.9544411822416536
2003,Schleswig-Holstein,higher education,Later,0.04807692307692308,27727,0.045558817758346366,0.05059502839549979
2003,Hamburg,in school,Since birth,1.0,27727,1.0,1.0
2003,Hamburg,inadequately,Since birth,1.0,27727,1.0,1.0
2003,Hamburg,general elementary,Since birth,1.0,27727,1.0,1.0
2003,Hamburg,middle vocational,Since birth,0.9925373134328358,27727,0.99152427562922,0.9935503512364516
2003,Hamburg,middle vocational,Later,0.007462686567164179,27727,0.006449648763548311,0.008475724370780046
2003,Hamburg,vocational + Abi,Since birth,1.0,27727,1.0,1.0
2003,Hamburg,higher vocational,Since birth,1.0,27727,1.0,1.0
2003,Hamburg,higher education,Since birth,0.9733333333333334,27727,0.971436977662762,0.9752296890039047
2003,Hamburg,higher education,Later,0.02666666666666667,27727,0.024770310996095356,0.02856302233723798
2003,Lower Saxony,in school,Since birth,0.9393939393939394,27727,0.9365853611004294,0.9422025176874494
2003,Lower Saxony,in school,Later,0.06060606060606061,27727,0.05779748231255057,0.06341463889957064
2003,Lower Saxony,inadequately,Since birth,0.5,27727,0.4941146183005651,0.5058853816994349
2003,Lower Saxony,inadequately,Later,0.5,27727,0.4941146183005651,0.5058853816994349
2003,Lower Saxony,general elementary,Since birth,0.908695652173913,27727,0.9053051846830066,0.9120861196648195
2003,Lower Saxony,general elementary,Later,0.09130434782608696,27727,0.08791388033518055,0.09469481531699336
2003,Lower Saxony,middle vocational,Since birth,0.9598732840549102,27727,0.9575631967627082,0.9621833713471123
2003,Lower Saxony,middle vocational,Later,0.04012671594508976,27727,0.03781662865288765,0.04243680323729186
2003,Lower Saxony,vocational + Abi,Since birth,0.911504424778761,27727,0.9081613599461718,0.9148474896113503
2003,Lower Saxony,vocational + Abi,Later,0.08849557522123894,27727,0.08515251038864963,0.09183864005382825
2003,Lower Saxony,higher vocational,Since birth,0.9322033898305084,27727,0.9292442604165878,0.9351625192444291
2003,Lower Saxony,higher vocational,Later,0.06779661016949153,27727,0.06483748075557086,0.07075573958341219
2003,Lower Saxony,higher education,Since birth,0.9477351916376306,27727,0.9451154840681923,0.950354899207069
2003,Lower Saxony,higher education,Later,0.05226480836236934,27727,0.049645100792930996,0.05488451593180768
2003,Bremen,in school,Since birth,1.0,27727,1.0,1.0
2003,Bremen,general elementary,Since birth,0.9473684210526315,27727,0.9447400463308158,0.9499967957744473
2003,Bremen,general elementary,Later,0.05263157894736842,27727,0.05000320422555265,0.05525995366918419
2003,Bremen,middle vocational,Since birth,0.9125,27727,0.9091739781862138,0.9158260218137861
2003,Bremen,middle vocational,Later,0.0875,27727,0.08417397818621383,0.09082602181378616
2003,Bremen,vocational + Abi,Since birth,0.8461538461538461,27727,0.8419069404499068,0.8504007518577855
2003,Bremen,vocational + Abi,Later,0.15384615384615385,27727,0.14959924814221448,0.15809305955009323
2003,Bremen,higher vocational,Since birth,0.8,27727,0.7952916946404521,0.804708305359548
2003,Bremen,higher vocational,Later,0.2,27727,0.19529169464045207,0.20470830535954795
2003,Bremen,higher education,Since birth,1.0,27727,1.0,1.0
2003,North Rhine-Westphalia,in school,Since birth,0.958904109589041,27727,0.9565674716848865,0.9612407474931955
2003,North Rhine-Westphalia,in school,Later,0.0410958904109589,27727,0.038759252506804384,0.04343252831511342
2003,North Rhine-Westphalia,inadequately,Since birth,0.8269230769230769,27727,0.8224700351516042,0.8313761186945495
2003,North Rhine-Westphalia,inadequately,Later,0.17307692307692307,27727,0.1686238813054504,0.17752996484839575
2003,North Rhine-Westphalia,general elementary,Since birth,0.9258426966292135,27727,0.9227584421997391,0.9289269510586878
2003,North Rhine-Westphalia,general elementary,Later,0.07415730337078652,27727,0.07107304894131218,0.07724155780026086
2003,North Rhine-Westphalia,middle vocational,Since birth,0.9634204275534441,27727,0.9612107349198139,0.9656301201870744
2003,North Rhine-Westphalia,middle vocational,Later,0.03657957244655582,27727,0.03436987981292558,0.038789265080186056
2003,North Rhine-Westphalia,vocational + Abi,Since birth,0.9193548387096774,27727,0.9161497845652239,0.9225598928541309
2003,North Rhine-Westphalia,vocational + Abi,Later,0.08064516129032258,27727,0.07744010714586906,0.0838502154347761
2003,North Rhine-Westphalia,higher vocational,Since birth,0.9567901234567902,27727,0.9543967829859307,0.9591834639276496
2003,North Rhine-Westphalia,higher vocational,Later,0.043209876543209874,27727,0.04081653607235039,0.04560321701406936
2003,North Rhine-Westphalia,higher education,Since birth,0.9483627204030227,27727,0.9457579254353226,0.9509675153707229
2003,North Rhine-Westphalia,higher education,Later,0.05163727959697733,27727,0.0490324846292772,0.05424207456467746
2003,Hesse,in school,Since birth,0.9473684210526315,27727,0.9447400463308158,0.9499967957744473
2003,Hesse,in school,Later,0.05263157894736842,27727,0.05000320422555265,0.05525995366918419
2003,Hesse,inadequately,Since birth,1.0,27727,1.0,1.0
2003,Hesse,general elementary,Since birth,0.9426751592356688,27727,0.9399389009469178,0.9454114175244198
2003,Hesse,general elementary,Later,0.05732484076433121,27727,0.05458858247558021,0.06006109905308221
2003,Hesse,middle vocational,Since birth,0.9380952380952381,27727,0.9352586901764667,0.9409317860140095
2003,Hesse,middle vocational,Later,0.06190476190476191,27727,0.05906821398599047,0.06474130982353334
2003,Hesse,vocational + Abi,Since birth,0.9595959595959596,27727,0.9572782381791881,0.961913681012731
2003,Hesse,vocational + Abi,Later,0.04040404040404041,27727,0.03808631898726891,0.0427217618208119
2003,Hesse,higher vocational,Since birth,0.9680851063829787,27727,0.9660161177718717,0.9701540949940858
2003,Hesse,higher vocational,Later,0.031914893617021274,27727,0.029845905005914185,0.03398388222812836
2003,Hesse,higher education,Since birth,0.952054794520548,27727,0.9495399670569113,0.9545696219841846
2003,Hesse,higher education,Later,0.04794520547945205,27727,0.04543037801581547,0.05046003294308864
2003,"Rhineland-Palatinate, Saarland",in school,Since birth,0.8888888888888888,27727,0.885189694835963,0.8925880829418147
2003,"Rhineland-Palatinate, Saarland",in school,Later,0.1111111111111111,27727,0.1074119170581852,0.11481030516403701
2003,"Rhineland-Palatinate, Saarland",inadequately,Since birth,0.8333333333333334,27727,0.8289466288155102,0.8377200378511566
2003,"Rhineland-Palatinate, Saarland",inadequately,Later,0.16666666666666666,27727,0.1622799621488434,0.1710533711844899
2003,"Rhineland-Palatinate, Saarland",general elementary,Since birth,0.8939393939393939,27727,0.8903149972884312,0.8975637905903566
2003,"Rhineland-Palatinate, Saarland",general elementary,Later,0.10606060606060606,27727,0.10243620940964338,0.10968500271156875
2003,"Rhineland-Palatinate, Saarland",middle vocational,Since birth,0.9438543247344461,27727,0.9411446618044645,0.9465639876644276
2003,"Rhineland-Palatinate, Saarland",middle vocational,Later,0.05614567526555387,27727,0.05343601233557236,0.05885533819553538
2003,"Rhineland-Palatinate, Saarland",vocational + Abi,Since birth,0.6792452830188679,27727,0.6737510829296949,0.6847394831080409
2003,"Rhineland-Palatinate, Saarland",vocational + Abi,Later,0.32075471698113206,27727,0.31526051689195905,0.32624891707030507
2003,"Rhineland-Palatinate, Saarland",higher vocational,Since birth,0.8952380952380953,27727,0.8916333415033633,0.8988428489728273
2003,"Rhineland-Palatinate, Saarland",higher vocational,Later,0.10476190476190476,27727,0.10115715102717278,0.10836665849663675
2003,"Rhineland-Palatinate, Saarland",higher education,Since birth,0.9540229885057471,27727,0.951557775675374,0.9564882013361201
2003,"Rhineland-Palatinate, Saarland",higher education,Later,0.04597701149425287,27727,0.04351179866387985,0.048442224324625895
2003,Baden-Wuerttemberg,in school,Since birth,0.9761904761904762,27727,0.9743959604663717,0.9779849919145807
2003,Baden-Wuerttemberg,in school,Later,0.023809523809523808,27727,0.022015008085419265,0.025604039533628352
2003,Baden-Wuerttemberg,inadequately,Since birth,0.75,27727,0.7449031099373213,0.7550968900626787
2003,Baden-Wuerttemberg,inadequately,Later,0.25,27727,0.24490310993732134,0.25509689006267866
2003,Baden-Wuerttemberg,general elementary,Since birth,0.8544061302681992,27727,0.8502545986235333,0.8585576619128652
2003,Baden-Wuerttemberg,general elementary,Later,0.14559386973180077,27727,0.1414423380871348,0.14974540137646675
2003,Baden-Wuerttemberg,middle vocational,Since birth,0.9311627906976744,27727,0.9281827028636616,0.9341428785316872
2003,Baden-Wuerttemberg,middle vocational,Later,0.06883720930232558,27727,0.0658571214683128,0.07181729713633836
2003,Baden-Wuerttemberg,vocational + Abi,Since birth,0.8303571428571429,27727,0.8259393547448519,0.8347749309694339
2003,Baden-Wuerttemberg,vocational + Abi,Later,0.16964285714285715,27727,0.16522506903056614,0.17406064525514817
2003,Baden-Wuerttemberg,higher vocational,Since birth,0.9308510638297872,27727,0.9278647360008548,0.9338373916587196
2003,Baden-Wuerttemberg,higher vocational,Later,0.06914893617021277,27727,0.0661626083412804,0.07213526399914513
2003,Baden-Wuerttemberg,higher education,Since birth,0.9365079365079365,27727,0.933637684151416,0.939378188864457
2003,Baden-Wuerttemberg,higher education,Later,0.06349206349206349,27727,0.06062181113554296,0.06636231584858401
2003,Bavaria,in school,Since birth,0.9705882352941176,27727,0.9685994738899298,0.9725769966983054
2003,Bavaria,in school,Later,0.029411764705882353,27727,0.02742300330169457,0.03140052611007014
2003,Bavaria,inadequately,Since birth,1.0,27727,1.0,1.0
2003,Bavaria,general elementary,Since birth,0.9256756756756757,27727,0.9225882284638144,0.9287631228875369
2003,Bavaria,general elementary,Later,0.07432432432432433,27727,0.07123687711246302,0.07741177153618564
2003,Bavaria,middle vocational,Since birth,0.9604666234607907,27727,0.9581729704184975,0.9627602765030839
2003,Bavaria,middle vocational,Later,0.03953337653920933,27727,0.03723972349691609,0.04182702958150258
2003,Bavaria,vocational + Abi,Since birth,0.8442622950819673,27727,0.8399941397904751,0.8485304503734594
2003,Bavaria,vocational + Abi,Later,0.1557377049180328,27727,0.1514695496265406,0.16000586020952498
2003,Bavaria,higher vocational,Since birth,0.9612068965517241,27727,0.9589339442006978,0.9634798489027504
2003,Bavaria,higher vocational,Later,0.03879310344827586,27727,0.036520151097249584,0.04106605579930214
2003,Bavaria,higher education,Since birth,0.9550359712230215,27727,0.9525967729524173,0.9574751694936258
