year,migback,plj0024_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2010,No migration background,Later,0.0024110910186859553,35837,0.0019033142159341917,0.002918867821437719
2010,Direct migration background,Later,0.7115869017632241,35837,0.7068964820046578,0.7162773215217905
2010,Direct migration background,Since birth,0.2884130982367758,35837,0.2837226784782094,0.2931035179953422
2010,Indirect migration background,Since birth,0.7453646477132262,35837,0.7408540510670795,0.7498752443593729
2010,Indirect migration background,Later,0.2546353522867738,35837,0.2501247556406271,0.25914594893292053
2012,No migration background,Since birth,0.9972062236740308,40229,0.996690431486982,0.9977220158610796
2012,No migration background,Later,0.0027937763259692256,40229,0.00227798413892045,0.003309568513018001
2012,Direct migration background,Later,0.7013698630136986,40229,0.696897605319071,0.7058421207083263
2012,Direct migration background,Since birth,0.29863013698630136,40229,0.29415787929167364,0.3031023946809291
2012,Indirect migration background,Since birth,0.806282722513089,40229,0.8024207043851312,0.8101447406410467
2012,Indirect migration background,Later,0.193717277486911,40229,0.18985525935895325,0.19757929561486876
2013,No migration background,Since birth,0.9979582577132486,44486,0.9975387875814863,0.998377727845011
2013,No migration background,Later,0.002041742286751361,44486,0.0016222721549889586,0.0024612124185137635
2013,Direct migration background,Later,0.7669690334688771,44486,0.7630404125427105,0.7708976543950438
2013,Direct migration background,Since birth,0.23303096653112293,44486,0.2291023456049563,0.23695958745728957
2013,Indirect migration background,Since birth,0.7256515775034293,44486,0.7215052872755575,0.7297978677313012
2013,Indirect migration background,Later,0.27434842249657065,44486,0.27020213226869877,0.27849471272444254
2014,No migration background,Since birth,0.9975150340440336,38694,0.997018951204428,0.9980111168836393
2014,No migration background,Later,0.0024849659559664033,38694,0.001988883116360721,0.0029810487955720857
2014,Direct migration background,Later,0.7595082597003457,38694,0.7552498191288012,0.7637667002718903
2014,Direct migration background,Since birth,0.24049174029965426,38694,0.23623329972810975,0.24475018087119876
2014,Indirect migration background,Since birth,0.7309847878302642,38694,0.7265662676099118,0.7354033080506166
2014,Indirect migration background,Later,0.2690152121697358,38694,0.2645966919493834,0.27343373239008817
2015,No migration background,Since birth,0.9981728962205053,38036,0.9977437125926069,0.9986020798484038
2015,No migration background,Later,0.0018271037794946752,38036,0.0013979201515961792,0.0022562874073931713
2015,Direct migration background,Later,0.7753357753357754,38036,0.7711413687714651,0.7795301819000856
2015,Direct migration background,Since birth,0.22466422466422467,38036,0.22046981809991442,0.22885863122853492
2015,Indirect migration background,Since birth,0.731442869057548,38036,0.7269886948226104,0.7358970432924855
2015,Indirect migration background,Later,0.26855713094245204,38036,0.2641029567075145,0.2730113051773896
2016,No migration background,Since birth,0.9982578397212544,41132,0.9978548151019887,0.99866086434052
2016,No migration background,Later,0.0017421602787456446,41132,0.0013391356594799981,0.002145184898011291
2016,Direct migration background,Later,0.7776769509981851,41132,0.7736585061105792,0.7816953958857911
2016,Direct migration background,Since birth,0.22232304900181488,41132,0.21830460411420893,0.22634149388942082
2016,Indirect migration background,Since birth,0.7523975588491717,41132,0.7482262983982606,0.7565688193000828
2016,Indirect migration background,Later,0.24760244115082825,41132,0.24343118069991712,0.25177370160173934
2017,No migration background,Since birth,0.9984112799126204,45410,0.9980449614960766,0.9987775983291641
2017,No migration background,Later,0.0015887200873796047,45410,0.0012224016708357825,0.001955038503923427
2017,Direct migration background,Later,0.7805419813416259,45410,0.7767352328825194,0.7843487298007323
2017,Direct migration background,Since birth,0.21945801865837405,45410,0.21565127019926758,0.22326476711748053
2017,Indirect migration background,Since birth,0.756021756021756,45410,0.7520715202482394,0.7599719917952726
2017,Indirect migration background,Later,0.24397824397824397,45410,0.24002800820472733,0.2479284797517606
2018,No migration background,Since birth,0.9985086907333127,43121,0.9981444643157159,0.9988729171509095
2018,No migration background,Later,0.0014913092666872364,43121,0.0011270828490904715,0.0018555356842840014
2018,Direct migration background,Later,0.7845584835876098,43121,0.7806779716882902,0.7884389954869294
2018,Direct migration background,Since birth,0.2154415164123902,43121,0.2115610045130706,0.2193220283117098
2018,Indirect migration background,Since birth,0.7771084337349398,43121,0.7731801822026133,0.7810366852672662
2018,Indirect migration background,Later,0.22289156626506024,43121,0.2189633147327338,0.22681981779738666
2020,No migration background,Since birth,0.9984868954336665,42741,0.9981183938254997,0.9988553970418333
2020,No migration background,Later,0.0015131045663334234,42741,0.0011446029581665966,0.0018816061745002503
2020,Direct migration background,Later,0.7704569606801275,42741,0.7664700180424113,0.7744439033178436
2020,Direct migration background,Since birth,0.22954303931987247,42741,0.22555609668215632,0.23352998195758862
2020,Indirect migration background,Since birth,0.8090145148968678,42741,0.8052879209887632,0.8127411088049724
2020,Indirect migration background,Later,0.19098548510313215,42741,0.18725889119502762,0.1947120790112367
2021,No migration background,Since birth,0.9977215766689451,27598,0.9971590551277741,0.9982840982101161
2021,No migration background,Later,0.00227842333105491,27598,0.0017159017898839084,0.0028409448722259115
2021,Direct migration background,Later,0.7552395209580839,27598,0.7501669250444205,0.7603121168717473
2021,Direct migration background,Since birth,0.24476047904191617,27598,0.23968788312825273,0.2498330749555796
2021,Indirect migration background,Since birth,0.8288834951456311,27598,0.824440150885633,0.8333268394056291
2021,Indirect migration background,Later,0.17111650485436894,27598,0.1666731605943709,0.17555984911436698
