year,age_gr,regtyp,plj0024_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2005,46-65 y.,Rural regions,Later,0.01758901758901759,25520,0.01597620786833493,0.01920182730970025
2005,66 and older,Urban regions,Since birth,0.972457627118644,25520,0.9704496823783625,0.9744655718589256
2005,66 and older,Urban regions,Later,0.02754237288135593,25520,0.025534428141074414,0.02955031762163745
2005,66 and older,Rural regions,Since birth,0.9738924050632911,25520,0.9719360185566708,0.9758487915699114
2005,66 and older,Rural regions,Later,0.02610759493670886,25520,0.024151208430088514,0.02806398144332921
2006,18-29 y.,Urban regions,Since birth,0.9308263695450325,27321,0.9278174373623578,0.9338353017277072
2006,18-29 y.,Urban regions,Later,0.06917363045496751,27321,0.06616469827229272,0.07218256263764229
2006,18-29 y.,Rural regions,Since birth,0.9657980456026058,27321,0.9636429010818129,0.9679531901233988
2006,18-29 y.,Rural regions,Later,0.03420195439739414,27321,0.032046809876601245,0.03635709891818703
2006,30-45 y.,Urban regions,Since birth,0.9281485468245425,27321,0.9250863415638236,0.9312107520852614
2006,30-45 y.,Urban regions,Later,0.07185145317545748,27321,0.06878924791473864,0.07491365843617631
2006,30-45 y.,Rural regions,Since birth,0.9734601902854282,27321,0.971554221534528,0.9753661590363284
2006,30-45 y.,Rural regions,Later,0.026539809714571858,27321,0.024633840963671667,0.028445778465472048
2006,46-65 y.,Urban regions,Since birth,0.9495594713656388,27321,0.9469643440113213,0.9521545987199562
2006,46-65 y.,Urban regions,Later,0.050440528634361236,27321,0.04784540128004378,0.05303565598867869
2006,46-65 y.,Rural regions,Since birth,0.9808892355694228,27321,0.9792657187598968,0.9825127523789488
2006,46-65 y.,Rural regions,Later,0.019110764430577222,27321,0.017487247621051243,0.0207342812401032
2006,66 and older,Urban regions,Since birth,0.9736649597659107,27321,0.9717661583833688,0.9755637611484527
2006,66 and older,Urban regions,Later,0.026335040234089245,27321,0.02443623885154733,0.02823384161663116
2006,66 and older,Rural regions,Since birth,0.9700715679895902,27321,0.9680511015282812,0.9720920344508991
2006,66 and older,Rural regions,Later,0.02992843201040989,27321,0.027907965549100973,0.031948898471718806
2007,18-29 y.,Urban regions,Since birth,0.9260355029585798,25385,0.9228159693701374,0.9292550365470222
2007,18-29 y.,Urban regions,Later,0.07396449704142012,25385,0.07074496345297772,0.07718403062986252
2007,18-29 y.,Rural regions,Since birth,0.9669852302345786,25385,0.9647872107177214,0.9691832497514358
2007,18-29 y.,Rural regions,Later,0.03301476976542137,25385,0.030816750248564156,0.035212789282278584
2007,30-45 y.,Urban regions,Since birth,0.9272189349112426,25385,0.9240232214147605,0.9304146484077248
2007,30-45 y.,Urban regions,Later,0.0727810650887574,25385,0.06958535159227518,0.07597677858523962
2007,30-45 y.,Rural regions,Since birth,0.9694822888283379,25385,0.9673662998246332,0.9715982778320426
2007,30-45 y.,Rural regions,Later,0.030517711171662125,25385,0.028401722167957433,0.03263370017536682
2007,46-65 y.,Urban regions,Since birth,0.9463103122043519,25385,0.9435374409016213,0.9490831835070825
2007,46-65 y.,Urban regions,Later,0.05368968779564806,25385,0.05091681649291741,0.05646255909837871
2007,46-65 y.,Rural regions,Since birth,0.9796680497925311,25385,0.9779318628787913,0.9814042367062709
2007,46-65 y.,Rural regions,Later,0.02033195020746888,25385,0.018595763293729105,0.022068137121208656
2007,66 and older,Urban regions,Since birth,0.9714179658500371,25385,0.9693681392714609,0.9734677924286134
2007,66 and older,Urban regions,Later,0.02858203414996288,25385,0.02653220757138664,0.03063186072853912
2007,66 and older,Rural regions,Since birth,0.9792642140468227,25385,0.9775112311450226,0.9810171969486229
2007,66 and older,Rural regions,Later,0.02073578595317726,25385,0.018982803051377072,0.022488768854977446
2008,18-29 y.,Urban regions,Since birth,0.9276418532014575,23673,0.9243414780593361,0.930942228343579
2008,18-29 y.,Urban regions,Later,0.07235814679854242,23673,0.06905777165642099,0.07565852194066386
2008,18-29 y.,Rural regions,Since birth,0.9695528068506185,23673,0.9673640940018254,0.9717415196994116
2008,18-29 y.,Rural regions,Later,0.030447193149381543,23673,0.02825848030058844,0.03263590599817465
2008,30-45 y.,Urban regions,Since birth,0.9198957994138717,23673,0.9164377882940167,0.9233538105337267
2008,30-45 y.,Urban regions,Later,0.0801042005861283,23673,0.07664618946627334,0.08356221170598326
2008,30-45 y.,Rural regions,Since birth,0.9707112970711297,23673,0.9685633452600827,0.9728592488821767
2008,30-45 y.,Rural regions,Later,0.029288702928870293,23673,0.027140751117823318,0.03143665473991727
2008,46-65 y.,Urban regions,Since birth,0.9436304941643904,23673,0.9406924892384626,0.9465684990903181
2008,46-65 y.,Urban regions,Later,0.05636950583560964,23673,0.05343150090968187,0.0593075107615374
2008,46-65 y.,Rural regions,Since birth,0.9799738789725729,23673,0.978189302798332,0.9817584551468138
2008,46-65 y.,Rural regions,Later,0.02002612102742708,23673,0.01824154485318621,0.021810697201667947
2008,66 and older,Urban regions,Since birth,0.967016491754123,23673,0.9647414216366587,0.9692915618715873
2008,66 and older,Urban regions,Later,0.03298350824587706,23673,0.030708438128412716,0.03525857836334141
2008,66 and older,Rural regions,Since birth,0.9742895805142084,23673,0.97227340640884,0.9763057546195769
2008,66 and older,Rural regions,Later,0.02571041948579161,23673,0.023694245380423168,0.027726593591160052
2009,18-29 y.,Urban regions,Since birth,0.941415313225058,21983,0.9383107874011732,0.9445198390489428
2009,18-29 y.,Urban regions,Later,0.058584686774941996,21983,0.05548016095105726,0.06168921259882673
2009,18-29 y.,Rural regions,Since birth,0.9698857736240913,21983,0.9676265524936107,0.972144994754572
2009,18-29 y.,Rural regions,Later,0.030114226375908618,21983,0.02785500524542804,0.032373447506389194
2009,30-45 y.,Urban regions,Since birth,0.918869974646867,21983,0.9152606127644691,0.922479336529265
2009,30-45 y.,Urban regions,Later,0.08113002535313292,21983,0.07752066347073504,0.0847393872355308
2009,30-45 y.,Rural regions,Since birth,0.9678456591639871,21983,0.965513622091309,0.9701776962366653
2009,30-45 y.,Rural regions,Later,0.03215434083601286,21983,0.029822303763334716,0.034486377908691
2009,46-65 y.,Urban regions,Since birth,0.9477869069705804,21983,0.9448461600267901,0.9507276539143708
2009,46-65 y.,Urban regions,Later,0.05221309302941956,21983,0.049272346085629234,0.055153839973209884
2009,46-65 y.,Rural regions,Since birth,0.9820305480682839,21983,0.9802744753096888,0.9837866208268791
2009,46-65 y.,Rural regions,Later,0.017969451931716084,21983,0.016213379173120972,0.019725524690311195
2009,66 and older,Urban regions,Since birth,0.9737147274835717,21983,0.971599852486689,0.9758296024804544
2009,66 and older,Urban regions,Later,0.026285272516428294,21983,0.024170397519545597,0.02840014751331099
2009,66 and older,Rural regions,Since birth,0.9805959805959806,21983,0.9787724901344466,0.9824194710575147
2009,66 and older,Rural regions,Later,0.019404019404019403,21983,0.01758052894248534,0.021227509865553464
2010,18-29 y.,Urban regions,Since birth,0.9185794716327415,35837,0.9157479781002155,0.9214109651652674
2010,18-29 y.,Urban regions,Later,0.08142052836725855,35837,0.07858903483473258,0.08425202189978452
2010,18-29 y.,Rural regions,Since birth,0.9456099456099456,35837,0.9432619028030103,0.947957988416881
2010,18-29 y.,Rural regions,Later,0.05439005439005439,35837,0.05204201158311907,0.05673809719698971
2010,30-45 y.,Urban regions,Since birth,0.8900343642611683,35837,0.8867952808623246,0.893273447660012
2010,30-45 y.,Urban regions,Later,0.10996563573883161,35837,0.1067265523399879,0.11320471913767532
2010,30-45 y.,Rural regions,Since birth,0.9520432286389733,35837,0.9498309310259713,0.9542555262519753
2010,30-45 y.,Rural regions,Later,0.04795677136102668,35837,0.04574447374802467,0.050169068974028695
2010,46-65 y.,Urban regions,Since birth,0.9399952187425293,35837,0.9375362896870159,0.9424541477980428
2010,46-65 y.,Urban regions,Later,0.06000478125747071,35837,0.05754585220195723,0.06246371031298419
2010,46-65 y.,Rural regions,Since birth,0.9765335529024289,35837,0.9749662335235749,0.978100872281283
2010,46-65 y.,Rural regions,Later,0.023466447097571015,35837,0.02189912771871695,0.02503376647642508
2010,66 and older,Urban regions,Since birth,0.9721448467966574,35837,0.9704410864238691,0.9738486071694457
2010,66 and older,Urban regions,Later,0.027855153203342618,35837,0.026151392830554267,0.02955891357613097
2010,66 and older,Rural regions,Since birth,0.9783393501805054,35837,0.9768321506520524,0.9798465497089585
2010,66 and older,Rural regions,Later,0.021660649819494584,35837,0.02015345029104159,0.023167849347947578
2012,18-29 y.,Urban regions,Since birth,0.9357412851742966,40229,0.9333450448843653,0.9381375254642278
2012,18-29 y.,Urban regions,Later,0.06425871482570349,40229,0.06186247453577223,0.06665495511563474
2012,18-29 y.,Rural regions,Since birth,0.9509157509157509,40229,0.9488045549419226,0.9530269468895791
2012,18-29 y.,Rural regions,Later,0.04908424908424908,40229,0.04697305311042082,0.05119544505807735
2012,30-45 y.,Urban regions,Since birth,0.8969370063571566,40229,0.8939658958805801,0.8999081168337331
2012,30-45 y.,Urban regions,Later,0.10306299364284338,40229,0.10009188316626685,0.10603410411941991
2012,30-45 y.,Rural regions,Since birth,0.9442824748947198,40229,0.9420410028524914,0.9465239469369483
2012,30-45 y.,Rural regions,Later,0.055717525105280205,40229,0.053476053063051705,0.057958997147508705
2012,46-65 y.,Urban regions,Since birth,0.9407556859867938,40229,0.938448682683765,0.9430626892898226
2012,46-65 y.,Urban regions,Later,0.059244314013206165,40229,0.05693731071017741,0.06155131731623492
2012,46-65 y.,Rural regions,Since birth,0.9645088018171494,40229,0.9627007957600711,0.9663168078742277
2012,46-65 y.,Rural regions,Later,0.03549119818285065,40229,0.0336831921257723,0.037299204239929
2012,66 and older,Urban regions,Since birth,0.9682988072818581,40229,0.9665867079712611,0.9700109065924551
2012,66 and older,Urban regions,Later,0.03170119271814187,40229,0.029989093407544853,0.033413292028738883
2012,66 and older,Rural regions,Since birth,0.9709989258861439,40229,0.9693590806250972,0.9726387711471906
2012,66 and older,Rural regions,Later,0.02900107411385607,40229,0.02736122885280946,0.030640919374902677
2013,18-29 y.,Urban regions,Since birth,0.8351648351648352,44486,0.8317169290952002,0.8386127412344702
2013,18-29 y.,Urban regions,Later,0.16483516483516483,44486,0.16138725876552992,0.16828307090479974
2013,18-29 y.,Rural regions,Since birth,0.8798283261802575,44486,0.8768066743746545,0.8828499779858605
2013,18-29 y.,Rural regions,Later,0.12017167381974249,44486,0.11715002201413946,0.12319332562534552
2013,30-45 y.,Urban regions,Since birth,0.813150074294205,44486,0.809527842732875,0.8167723058555351
2013,30-45 y.,Urban regions,Later,0.18684992570579495,44486,0.18322769414446494,0.19047215726712496
2013,30-45 y.,Rural regions,Since birth,0.906385824139084,44486,0.9036789269940897,0.9090927212840783
2013,30-45 y.,Rural regions,Later,0.09361417586091608,44486,0.09090727871592177,0.09632107300591039
2013,46-65 y.,Urban regions,Since birth,0.8961084698010213,44486,0.89327306705796,0.8989438725440827
2013,46-65 y.,Urban regions,Later,0.10389153019897869,44486,0.10105612745591727,0.10672693294204011
2013,46-65 y.,Rural regions,Since birth,0.9359730412805392,44486,0.9336981664834976,0.9382479160775807
2013,46-65 y.,Rural regions,Later,0.06402695871946082,44486,0.06175208392241924,0.0663018335165024
2013,66 and older,Urban regions,Since birth,0.963237665269268,44486,0.9614889759262766,0.9649863546122595
2013,66 and older,Urban regions,Later,0.036762334730732024,44486,0.03501364538774058,0.03851102407372347
2013,66 and older,Rural regions,Since birth,0.9738636363636364,44486,0.9723810634907896,0.9753462092364832
2013,66 and older,Rural regions,Later,0.026136363636363635,44486,0.024653790763516818,0.027618936509210452
2014,18-29 y.,Urban regions,Since birth,0.851957585644372,38694,0.8484189461170579,0.855496225171686
2014,18-29 y.,Urban regions,Later,0.14804241435562807,38694,0.14450377482831397,0.15158105388294216
2014,18-29 y.,Rural regions,Since birth,0.9043824701195219,38694,0.9014523927669132,0.9073125474721305
2014,18-29 y.,Rural regions,Later,0.09561752988047809,38694,0.0926874525278694,0.09854760723308677
2014,30-45 y.,Urban regions,Since birth,0.8199414809813189,38694,0.8161129468465033,0.8237700151161346
2014,30-45 y.,Urban regions,Later,0.18005851901868108,38694,0.1762299848838655,0.18388705315349668
2014,30-45 y.,Rural regions,Since birth,0.9090196078431373,38694,0.9061541449719648,0.9118850707143098
2014,30-45 y.,Rural regions,Later,0.09098039215686274,38694,0.0881149292856902,0.09384585502803527
2014,46-65 y.,Urban regions,Since birth,0.903736179946626,38694,0.9007972675676945,0.9066750923255575
2014,46-65 y.,Urban regions,Later,0.096263820053374,38694,0.09332490767444254,0.09920273243230546
2014,46-65 y.,Rural regions,Since birth,0.9450920245398773,38694,0.9428222170629658,0.9473618320167888
2014,46-65 y.,Rural regions,Later,0.0549079754601227,38694,0.05263816798321123,0.057177782937034176
2014,66 and older,Urban regions,Since birth,0.9619079165286518,38694,0.9600006193301831,0.9638152137271205
2014,66 and older,Urban regions,Later,0.038092083471348126,38694,0.03618478627287942,0.039999380669816835
2014,66 and older,Rural regions,Since birth,0.9719679633867276,38694,0.9703232601055215,0.9736126666679338
2014,66 and older,Rural regions,Later,0.02803203661327231,38694,0.026387333332066127,0.029676739894478495
2015,18-29 y.,Urban regions,Since birth,0.8660944206008584,38036,0.8626719430437731,0.8695168981579436
2015,18-29 y.,Urban regions,Later,0.13390557939914163,38036,0.13048310184205636,0.1373280569562269
2015,18-29 y.,Rural regions,Since birth,0.9035449299258038,38036,0.9005780767180726,0.9065117831335351
2015,18-29 y.,Rural regions,Later,0.09645507007419621,38036,0.093488216866465,0.09942192328192742
2015,30-45 y.,Urban regions,Since birth,0.8115104297562201,38036,0.807579915579429,0.8154409439330113
2015,30-45 y.,Urban regions,Later,0.18848957024377985,38036,0.18455905606698866,0.19242008442057104
2015,30-45 y.,Rural regions,Since birth,0.897008547008547,38036,0.8939539245875646,0.9000631694295295
2015,30-45 y.,Rural regions,Later,0.10299145299145299,38036,0.09993683057047051,0.10604607541243546
2015,46-65 y.,Urban regions,Since birth,0.9019030802432804,38036,0.8989138024734628,0.904892358013098
2015,46-65 y.,Urban regions,Later,0.09809691975671964,38036,0.09510764198690201,0.10108619752653726
2015,46-65 y.,Rural regions,Since birth,0.94254707947654,38036,0.9402084240778743,0.9448857348752058
2015,46-65 y.,Rural regions,Later,0.05745292052345994,38036,0.055114265124794226,0.05979157592212565
2015,66 and older,Urban regions,Since birth,0.9607843137254902,38036,0.9588335641829584,0.962735063268022
2015,66 and older,Urban regions,Later,0.0392156862745098,38036,0.03726493673197794,0.041166435817041665
2015,66 and older,Rural regions,Since birth,0.9738933030646992,38036,0.9722908315971908,0.9754957745322077
2015,66 and older,Rural regions,Later,0.026106696935300794,38036,0.02450422546779231,0.02770916840280928
2016,18-29 y.,Urban regions,Since birth,0.8858595194085028,41132,0.882786477843524,0.8889325609734816
2016,18-29 y.,Urban regions,Later,0.11414048059149723,41132,0.11106743902651843,0.11721352215647603
2016,18-29 y.,Rural regions,Since birth,0.9047619047619048,41132,0.9019250398130452,0.9075987697107644
2016,18-29 y.,Rural regions,Later,0.09523809523809523,41132,0.09240123028923562,0.09807496018695484
2016,30-45 y.,Urban regions,Since birth,0.8145620022753128,41132,0.8108059848703346,0.818318019680291
2016,30-45 y.,Urban regions,Later,0.18543799772468714,41132,0.1816819803197089,0.18919401512966538
2016,30-45 y.,Rural regions,Since birth,0.8941747572815534,41132,0.8912019141238207,0.8971476004392861
2016,30-45 y.,Rural regions,Later,0.10582524271844661,41132,0.10285239956071392,0.1087980858761793
2016,46-65 y.,Urban regions,Since birth,0.902774880033382,41132,0.8999117232198587,0.9056380368469054
2016,46-65 y.,Urban regions,Later,0.09722511996661798,41132,0.09436196315309468,0.10008827678014127
2016,46-65 y.,Rural regions,Since birth,0.9424823410696267,41132,0.9402322330410787,0.9447324490981747
2016,46-65 y.,Rural regions,Later,0.05751765893037336,41132,0.05526755090182542,0.0597677669589213
2016,66 and older,Urban regions,Since birth,0.9573041637261821,41132,0.9553503466817612,0.959257980770603
2016,66 and older,Urban regions,Later,0.04269583627381793,41132,0.040742019229397027,0.04464965331823883
2016,66 and older,Rural regions,Since birth,0.9708114419147694,41132,0.9691846203465356,0.9724382634830032
2016,66 and older,Rural regions,Later,0.02918855808523059,41132,0.027561736516996792,0.030815379653464387
2017,18-29 y.,Urban regions,Since birth,0.9108055009823183,45410,0.9081839266385282,0.9134270753261083
2017,18-29 y.,Urban regions,Later,0.08919449901768173,45410,0.08657292467389172,0.09181607336147174
2017,18-29 y.,Rural regions,Since birth,0.9319938176197836,45410,0.9296782309859031,0.9343094042536642
2017,18-29 y.,Rural regions,Later,0.06800618238021638,45410,0.06569059574633583,0.07032176901409694
2017,30-45 y.,Urban regions,Since birth,0.8193565400843882,45410,0.8158179691647152,0.8228951110040612
2017,30-45 y.,Urban regions,Later,0.18064345991561181,45410,0.17710488899593882,0.1841820308352848
2017,30-45 y.,Rural regions,Since birth,0.9028491359177955,45410,0.9001251099232029,0.905573161912388
2017,30-45 y.,Rural regions,Later,0.09715086408220458,45410,0.09442683808761201,0.09987489007679715
2017,46-65 y.,Urban regions,Since birth,0.9086375779162956,45410,0.9059874949568951,0.9112876608756961
2017,46-65 y.,Urban regions,Later,0.09136242208370436,45410,0.08871233912430385,0.09401250504310488
2017,46-65 y.,Rural regions,Since birth,0.944998575092619,45410,0.9429016502367316,0.9470954999485064
2017,46-65 y.,Rural regions,Later,0.05500142490738102,45410,0.05290450005149363,0.057098349763268406
2017,66 and older,Urban regions,Since birth,0.9548517520215634,45410,0.9529420362009074,0.9567614678422193
2017,66 and older,Urban regions,Later,0.04514824797843666,45410,0.04323853215778072,0.0470579637990926
2017,66 and older,Rural regions,Since birth,0.9697136563876652,45410,0.9681374049381691,0.9712899078371612
2017,66 and older,Rural regions,Later,0.0302863436123348,45410,0.028710092162838794,0.031862595061830805
2018,18-29 y.,Urban regions,Since birth,0.9202813599062134,43121,0.9177248239041256,0.9228378959083012
2018,18-29 y.,Urban regions,Later,0.07971864009378664,43121,0.07716210409169877,0.08227517609587451
2018,18-29 y.,Rural regions,Since birth,0.95028067361668,43121,0.9482290380188249,0.9523323092145352
2018,18-29 y.,Rural regions,Later,0.04971932638331997,43121,0.047667690785464796,0.05177096198117514
2018,30-45 y.,Urban regions,Since birth,0.8215488215488216,43121,0.8179348222988342,0.825162820798809
2018,30-45 y.,Urban regions,Later,0.17845117845117844,43121,0.17483717920119107,0.18206517770116581
2018,30-45 y.,Rural regions,Since birth,0.8973966309341501,43121,0.8945325539484248,0.9002607079198754
2018,30-45 y.,Rural regions,Later,0.10260336906584992,43121,0.09973929208012455,0.10546744605157529
2018,46-65 y.,Urban regions,Since birth,0.9057090239410681,43121,0.9029507266522819,0.9084673212298543
2018,46-65 y.,Urban regions,Later,0.09429097605893186,43121,0.09153267877014563,0.09704927334771808
2018,46-65 y.,Rural regions,Since birth,0.9415950192706789,43121,0.9393815745602941,0.9438084639810637
2018,46-65 y.,Rural regions,Later,0.05840498072932108,43121,0.05619153601893637,0.06061842543970579
2018,66 and older,Urban regions,Since birth,0.9504489524442966,43121,0.9484006104077823,0.9524972944808109
2018,66 and older,Urban regions,Later,0.04955104755570336,43121,0.04750270551918909,0.05159938959221763
2018,66 and older,Rural regions,Since birth,0.9660734149054505,43121,0.9643646323617578,0.9677821974491432
2018,66 and older,Rural regions,Later,0.0339265850945495,43121,0.03221780255085682,0.03563536763824218
2020,18-29 y.,Urban regions,Since birth,0.9350762527233115,42741,0.9327403269686462,0.9374121784779769
2020,18-29 y.,Urban regions,Later,0.06492374727668845,42741,0.06258782152202311,0.0672596730313538
2020,18-29 y.,Rural regions,Since birth,0.9583736689254598,42741,0.9564800820473888,0.9602672558035309
2020,18-29 y.,Rural regions,Later,0.041626331074540175,42741,0.039732744196469126,0.043519917952611224
2020,30-45 y.,Urban regions,Since birth,0.8343363953120051,42741,0.8308117300384175,0.8378610605855927
2020,30-45 y.,Urban regions,Later,0.16566360468799493,42741,0.16213893941440727,0.1691882699615826
2020,30-45 y.,Rural regions,Since birth,0.9058056872037915,42741,0.9030364280852297,0.9085749463223534
2020,30-45 y.,Rural regions,Later,0.09419431279620853,42741,0.09142505367764663,0.09696357191477044
2020,46-65 y.,Urban regions,Since birth,0.9141630901287554,42741,0.9115073681343682,0.9168188121231426
2020,46-65 y.,Urban regions,Later,0.08583690987124463,42741,0.08318118787685734,0.08849263186563193
2020,46-65 y.,Rural regions,Since birth,0.9504767763764995,42741,0.9484198964488368,0.9525336563041622
2020,46-65 y.,Rural regions,Later,0.049523223623500465,42741,0.04746634369583779,0.05158010355116314
2020,66 and older,Urban regions,Since birth,0.9474223284397405,42741,0.9453063744775697,0.9495382824019113
2020,66 and older,Urban regions,Later,0.05257767156025948,42741,0.05046171759808867,0.05469362552243028
2020,66 and older,Rural regions,Since birth,0.9663049685893775,42741,0.964594268922013,0.968015668256742
2020,66 and older,Rural regions,Later,0.0336950314106225,42741,0.031984331743258036,0.03540573107798697
2021,18-29 y.,Urban regions,Since birth,0.9418825015792799,27598,0.9391221202151456,0.9446428829434141
2021,18-29 y.,Urban regions,Later,0.05811749842072015,27598,0.05535711705658586,0.06087787978485444
2021,18-29 y.,Rural regions,Since birth,0.9690265486725663,27598,0.9669825533177739,0.9710705440273587
2021,18-29 y.,Rural regions,Later,0.030973451327433628,27598,0.028929455972641193,0.03301744668222606
2021,30-45 y.,Urban regions,Since birth,0.85,27598,0.845787185286277,0.8542128147137229
2021,30-45 y.,Urban regions,Later,0.15,27598,0.14578718528627707,0.15421281471372292
2021,30-45 y.,Rural regions,Since birth,0.9127052722558341,27598,0.9093750244315542,0.916035520080114
2021,30-45 y.,Rural regions,Later,0.08729472774416594,27598,0.08396447991988604,0.09062497556844584
2021,46-65 y.,Urban regions,Since birth,0.9080973671137605,27598,0.9046889914854255,0.9115057427420956
2021,46-65 y.,Urban regions,Later,0.09190263288623944,27598,0.08849425725790434,0.09531100851457454
