year,age_gr,pgisced97,plj0024_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2002,66 and older,inadequately,Since birth,0.5714285714285714,28961,0.5657290042411959,0.5771281386159469
2002,66 and older,inadequately,Later,0.42857142857142855,28961,0.4228718613840531,0.434270995758804
2002,66 and older,general elementary,Since birth,0.9650537634408602,28961,0.9629386909579698,0.9671688359237507
2002,66 and older,general elementary,Later,0.03494623655913978,28961,0.03283116407624931,0.037061309042030255
2002,66 and older,middle vocational,Since birth,0.9819178082191781,28961,0.9803831474250986,0.9834524690132576
2002,66 and older,middle vocational,Later,0.01808219178082192,28961,0.016547530986742442,0.019616852574901394
2002,66 and older,vocational + Abi,Since birth,0.898876404494382,28961,0.8954040381667175,0.9023487708220465
2002,66 and older,vocational + Abi,Later,0.10112359550561797,28961,0.0976512291779535,0.10459596183328244
2002,66 and older,higher vocational,Since birth,0.9665271966527197,28961,0.9644556134684892,0.9685987798369502
2002,66 and older,higher vocational,Later,0.03347280334728033,28961,0.03140122016304981,0.03554438653151085
2002,66 and older,higher education,Since birth,0.9734848484848485,28961,0.9716344683839925,0.9753352285857045
2002,66 and older,higher education,Later,0.026515151515151516,28961,0.024664771414295517,0.028365531616007515
2003,18-29 y.,in school,Since birth,0.9575757575757575,27727,0.9552033011237233,0.9599482140277917
2003,18-29 y.,in school,Later,0.04242424242424243,27727,0.04005178597220823,0.044796698876276624
2003,18-29 y.,inadequately,Since birth,0.9142857142857143,27727,0.9109905869473989,0.9175808416240296
2003,18-29 y.,inadequately,Later,0.08571428571428572,27727,0.08241915837597036,0.08900941305260107
2003,18-29 y.,general elementary,Since birth,0.9227129337539433,27727,0.9195695938537312,0.9258562736541553
2003,18-29 y.,general elementary,Later,0.07728706624605679,27727,0.07414372634584468,0.0804304061462689
2003,18-29 y.,middle vocational,Since birth,0.9479949874686717,27727,0.9453814408368876,0.9506085341004559
2003,18-29 y.,middle vocational,Later,0.05200501253132832,27727,0.049391465899544226,0.05461855916311241
2003,18-29 y.,vocational + Abi,Since birth,0.937984496124031,27727,0.9351455797578321,0.9408234124902299
2003,18-29 y.,vocational + Abi,Later,0.06201550387596899,27727,0.05917658750977005,0.06485442024216793
2003,18-29 y.,higher vocational,Since birth,0.9647058823529412,27727,0.962533915175327,0.9668778495305553
2003,18-29 y.,higher vocational,Later,0.03529411764705882,27727,0.033122150469444674,0.03746608482467297
2003,18-29 y.,higher education,Since birth,0.978494623655914,27727,0.9767871367749135,0.9802021105369145
2003,18-29 y.,higher education,Later,0.021505376344086023,27727,0.019797889463085486,0.02321286322508656
2003,30-45 y.,in school,Since birth,1.0,27727,1.0,1.0
2003,30-45 y.,inadequately,Since birth,0.9512195121951219,27727,0.9486839861572453,0.9537550382329986
2003,30-45 y.,inadequately,Later,0.04878048780487805,27727,0.0462449617670014,0.0513160138427547
2003,30-45 y.,general elementary,Since birth,0.8358778625954199,27727,0.8315181322944155,0.8402375928964242
2003,30-45 y.,general elementary,Later,0.16412213740458015,27727,0.15976240710357575,0.16848186770558454
2003,30-45 y.,middle vocational,Since birth,0.9568086382723455,27727,0.9544157874608917,0.9592014890837993
2003,30-45 y.,middle vocational,Later,0.04319136172765447,27727,0.040798510916200674,0.045584212539108264
2003,30-45 y.,vocational + Abi,Since birth,0.898989898989899,27727,0.8954428724429061,0.9025369255368919
2003,30-45 y.,vocational + Abi,Later,0.10101010101010101,27727,0.0974630744631081,0.10455712755709391
2003,30-45 y.,higher vocational,Since birth,0.9548192771084337,27727,0.952374485720302,0.9572640684965654
2003,30-45 y.,higher vocational,Later,0.045180722891566265,27727,0.04273593150343454,0.04762551427969799
2003,30-45 y.,higher education,Since birth,0.9622387053270398,27727,0.9599949810905279,0.9644824295635517
2003,30-45 y.,higher education,Later,0.037761294672960216,27727,0.0355175704364483,0.04000501890947213
2003,46-65 y.,inadequately,Since birth,0.6956521739130435,27727,0.690236084748732,0.7010682630773549
2003,46-65 y.,inadequately,Later,0.30434782608695654,27727,0.2989317369226451,0.309763915251268
2003,46-65 y.,general elementary,Since birth,0.9244897959183673,27727,0.9213798093515051,0.9275997824852296
2003,46-65 y.,general elementary,Later,0.07551020408163266,27727,0.07240021751477045,0.07862019064849486
2003,46-65 y.,middle vocational,Since birth,0.9717133620689655,27727,0.9697618808171861,0.973664843320745
2003,46-65 y.,middle vocational,Later,0.028286637931034482,27727,0.026335156679254998,0.030238119182813966
2003,46-65 y.,vocational + Abi,Since birth,0.868020304568528,27727,0.8640362696777475,0.8720043394593084
2003,46-65 y.,vocational + Abi,Later,0.1319796954314721,27727,0.12799566054069159,0.1359637303222526
2003,46-65 y.,higher vocational,Since birth,0.9618441971383148,27727,0.9595892451841402,0.9640991490924894
2003,46-65 y.,higher vocational,Later,0.03815580286168521,27727,0.035900850907510676,0.04041075481585975
2003,46-65 y.,higher education,Since birth,0.9598352214212152,27727,0.9575240845835244,0.962146358258906
2003,46-65 y.,higher education,Later,0.04016477857878476,27727,0.03785364174109394,0.042475915416475586
2003,66 and older,inadequately,Since birth,0.6060606060606061,27727,0.6003091558535801,0.611812056267632
2003,66 and older,inadequately,Later,0.3939393939393939,27727,0.38818794373236803,0.3996908441464198
2003,66 and older,general elementary,Since birth,0.9642857142857143,27727,0.9621013328302805,0.9664700957411481
2003,66 and older,general elementary,Later,0.03571428571428571,27727,0.033529904258851995,0.03789866716971943
2003,66 and older,middle vocational,Since birth,0.9800108049702864,27727,0.9783633342122003,0.9816582757283724
2003,66 and older,middle vocational,Later,0.019989195029713667,27727,0.018341724271627592,0.02163666578779974
2003,66 and older,vocational + Abi,Since birth,0.8901098901098901,27727,0.8864285516565454,0.8937912285632347
2003,66 and older,vocational + Abi,Later,0.10989010989010989,27727,0.10620877143676524,0.11357144834345453
2003,66 and older,higher vocational,Since birth,0.9754098360655737,27727,0.9735868686434849,0.9772328034876626
2003,66 and older,higher vocational,Later,0.02459016393442623,27727,0.022767196512337405,0.026413131356515053
2003,66 and older,higher education,Since birth,0.9730700179533214,27727,0.9711645804547965,0.9749754554518463
2003,66 and older,higher education,Later,0.026929982046678635,27727,0.025024544548153786,0.028835419545203484
2004,18-29 y.,in school,Since birth,0.9669669669669669,26790,0.9648267896368395,0.9691071442970943
2004,18-29 y.,in school,Later,0.03303303303303303,26790,0.030892855702905665,0.035173210363160394
2004,18-29 y.,inadequately,Since birth,0.9393939393939394,26790,0.9365366671695461,0.9422512116183328
2004,18-29 y.,inadequately,Later,0.06060606060606061,26790,0.057748788381667276,0.06346333283045394
2004,18-29 y.,general elementary,Since birth,0.9230769230769231,26790,0.9198859952211343,0.9262678509327119
2004,18-29 y.,general elementary,Later,0.07692307692307693,26790,0.0737321490672881,0.08011400477886575
2004,18-29 y.,middle vocational,Since birth,0.9379354021532615,26790,0.9350461985244986,0.9408246057820245
2004,18-29 y.,middle vocational,Later,0.06206459784673844,26790,0.059175394217975436,0.06495380147550145
2004,18-29 y.,vocational + Abi,Since birth,0.9494163424124513,26790,0.9467921046506032,0.9520405801742995
2004,18-29 y.,vocational + Abi,Later,0.05058365758754864,26790,0.04795941982570049,0.05320789534939679
2004,18-29 y.,higher vocational,Since birth,0.9629629629629629,26790,0.960701483623874,0.9652244423020518
2004,18-29 y.,higher vocational,Later,0.037037037037037035,26790,0.034775557697948115,0.039298516376125955
2004,18-29 y.,higher education,Since birth,0.9840425531914894,26790,0.9825419759451112,0.9855431304378676
2004,18-29 y.,higher education,Later,0.015957446808510637,26790,0.014456869562132489,0.017458024054888787
2004,30-45 y.,inadequately,Since birth,0.8947368421052632,26790,0.8910618570939697,0.8984118271165566
2004,30-45 y.,inadequately,Later,0.10526315789473684,26790,0.10158817288344339,0.10893814290603028
2004,30-45 y.,general elementary,Since birth,0.8250950570342205,26790,0.8205459856816661,0.8296441283867748
2004,30-45 y.,general elementary,Later,0.17490494296577946,26790,0.17035587161322516,0.17945401431833377
2004,30-45 y.,middle vocational,Since birth,0.9568438003220612,26790,0.9544104096713529,0.9592771909727694
2004,30-45 y.,middle vocational,Later,0.04315619967793881,26790,0.04072280902723052,0.045589590328647095
2004,30-45 y.,vocational + Abi,Since birth,0.9064449064449065,26790,0.9029577282556454,0.9099320846341676
2004,30-45 y.,vocational + Abi,Later,0.09355509355509356,26790,0.09006791536583246,0.09704227174435466
2004,30-45 y.,higher vocational,Since birth,0.9572107765451664,26790,0.9547872894767333,0.9596342636135995
2004,30-45 y.,higher vocational,Later,0.042789223454833596,26790,0.04036573638640049,0.045212710523266704
2004,30-45 y.,higher education,Since birth,0.9596832253419726,26790,0.9573277608756001,0.9620386898083451
2004,30-45 y.,higher education,Later,0.040316774658027354,26790,0.037961310191654905,0.042672239124399804
2004,46-65 y.,inadequately,Since birth,0.6086956521739131,26790,0.6028514241680648,0.6145398801797614
2004,46-65 y.,inadequately,Later,0.391304347826087,26790,0.3854601198202387,0.39714857583193525
2004,46-65 y.,general elementary,Since birth,0.9193548387096774,26790,0.9160942167053754,0.9226154607139794
2004,46-65 y.,general elementary,Later,0.08064516129032258,26790,0.07738453928602058,0.08390578329462457
2004,46-65 y.,middle vocational,Since birth,0.9713968342127187,26790,0.9694007672431582,0.9733929011822793
2004,46-65 y.,middle vocational,Later,0.02860316578728131,26790,0.026607098817720783,0.030599232756841836
2004,46-65 y.,vocational + Abi,Since birth,0.8584474885844748,26790,0.8542731721159046,0.8626218050530451
2004,46-65 y.,vocational + Abi,Later,0.1415525114155251,26790,0.13737819494695486,0.14572682788409536
2004,46-65 y.,higher vocational,Since birth,0.9639934533551555,26790,0.961762464030826,0.966224442679485
2004,46-65 y.,higher vocational,Later,0.03600654664484452,26790,0.03377555732051496,0.03823753596917408
2004,46-65 y.,higher education,Since birth,0.9607235142118863,26790,0.9583973774962911,0.9630496509274815
2004,46-65 y.,higher education,Later,0.03927648578811369,26790,0.036950349072518436,0.04160262250370895
2004,66 and older,inadequately,Since birth,0.6774193548387096,26790,0.6718215510970316,0.6830171585803877
2004,66 and older,inadequately,Later,0.3225806451612903,26790,0.3169828414196123,0.3281784489029683
2004,66 and older,general elementary,Since birth,0.9662921348314607,26790,0.9641309616935053,0.9684533079694161
2004,66 and older,general elementary,Later,0.033707865168539325,26790,0.03154669203058391,0.03586903830649474
2004,66 and older,middle vocational,Since birth,0.98125,26790,0.9796257226604733,0.9828742773395266
2004,66 and older,middle vocational,Later,0.01875,26790,0.017125722660473314,0.020374277339526684
2004,66 and older,vocational + Abi,Since birth,0.9120879120879121,26790,0.9086970325475442,0.9154787916282799
2004,66 and older,vocational + Abi,Later,0.08791208791208792,26790,0.08452120837172006,0.09130296745245578
2004,66 and older,higher vocational,Since birth,0.9761904761904762,26790,0.9743648479192012,0.9780161044617511
2004,66 and older,higher vocational,Later,0.023809523809523808,26790,0.021983895538248883,0.025635152080798734
2004,66 and older,higher education,Since birth,0.9736408566721582,26790,0.9717224761545094,0.975559237189807
2004,66 and older,higher education,Later,0.026359143327841845,26790,0.024440762810193077,0.028277523845490614
2005,18-29 y.,in school,Since birth,0.9353932584269663,25520,0.9323771165043832,0.9384094003495494
2005,18-29 y.,in school,Later,0.06460674157303371,25520,0.06159059965045062,0.0676228834956168
2005,18-29 y.,inadequately,Since birth,0.9714285714285714,25520,0.9693845419702876,0.9734726008868553
2005,18-29 y.,inadequately,Later,0.02857142857142857,25520,0.02652739911314469,0.03061545802971245
2005,18-29 y.,general elementary,Since birth,0.9353680430879713,25520,0.9323513532995854,0.9383847328763572
2005,18-29 y.,general elementary,Later,0.06463195691202872,25520,0.06161526712364284,0.0676486467004146
2005,18-29 y.,middle vocational,Since birth,0.9530201342281879,25520,0.9504240267981992,0.9556162416581766
2005,18-29 y.,middle vocational,Later,0.04697986577181208,25520,0.04438375834182333,0.049575973201800835
2005,18-29 y.,vocational + Abi,Since birth,0.9431818181818182,25520,0.9403415646239358,0.9460220717397007
2005,18-29 y.,vocational + Abi,Later,0.056818181818181816,25520,0.05397792826029934,0.059658435376064294
2005,18-29 y.,higher vocational,Since birth,0.9354838709677419,25520,0.9324696989114171,0.9384980430240667
2005,18-29 y.,higher vocational,Later,0.06451612903225806,25520,0.06150195697593329,0.06753030108858284
2005,18-29 y.,higher education,Since birth,0.9796954314720813,25520,0.9779649850377093,0.9814258779064532
2005,18-29 y.,higher education,Later,0.02030456852791878,25520,0.01857412209354683,0.022035014962290732
2005,30-45 y.,inadequately,Since birth,0.8484848484848485,25520,0.8440857284302474,0.8528839685394496
2005,30-45 y.,inadequately,Later,0.15151515151515152,25520,0.1471160314605504,0.15591427156975263
2005,30-45 y.,general elementary,Since birth,0.8196078431372549,25520,0.8148901725290698,0.8243255137454399
2005,30-45 y.,general elementary,Later,0.1803921568627451,25520,0.17567448625456,0.1851098274709302
2005,30-45 y.,middle vocational,Since birth,0.9546722454672245,25520,0.952119985036513,0.9572245058979361
2005,30-45 y.,middle vocational,Later,0.045327754532775454,25520,0.042775494102063945,0.04788001496348696
2005,30-45 y.,vocational + Abi,Since birth,0.8905908096280087,25520,0.8867609598191121,0.8944206594369054
2005,30-45 y.,vocational + Abi,Later,0.10940919037199125,25520,0.10557934056309455,0.11323904018088794
2005,30-45 y.,higher vocational,Since birth,0.9555555555555556,25520,0.953027116743722,0.9580839943673892
2005,30-45 y.,higher vocational,Later,0.044444444444444446,25520,0.0419160056326108,0.04697288325627809
2005,30-45 y.,higher education,Since birth,0.9590417310664606,25520,0.9566100574342601,0.9614734046986612
2005,30-45 y.,higher education,Later,0.04095826893353941,25520,0.03852659530133882,0.043389942565740004
2005,46-65 y.,inadequately,Since birth,0.782608695652174,25520,0.7775480124077244,0.7876693788966235
2005,46-65 y.,inadequately,Later,0.21739130434782608,25520,0.21233062110337653,0.22245198759227564
2005,46-65 y.,general elementary,Since birth,0.9168831168831169,25520,0.9134961000996832,0.9202701336665505
2005,46-65 y.,general elementary,Later,0.08311688311688312,25520,0.07972986633344943,0.0865038999003168
2005,46-65 y.,middle vocational,Since birth,0.9719380298158433,25520,0.9699117747973655,0.9739642848343212
2005,46-65 y.,middle vocational,Later,0.028061970184156678,25520,0.02603571516567885,0.030088225202634506
2005,46-65 y.,vocational + Abi,Since birth,0.8443396226415094,25520,0.8398916371618549,0.8487876081211639
2005,46-65 y.,vocational + Abi,Later,0.15566037735849056,25520,0.15121239187883598,0.16010836283814514
2005,46-65 y.,higher vocational,Since birth,0.9584717607973422,25520,0.956023953889865,0.9609195677048193
2005,46-65 y.,higher vocational,Later,0.04152823920265781,25520,0.039080432295180614,0.043976046110135
2005,46-65 y.,higher education,Since birth,0.9623858140784525,25520,0.9600514629833363,0.9647201651735686
2005,46-65 y.,higher education,Later,0.037614185921547555,25520,0.03527983482643141,0.0399485370166637
2005,66 and older,inadequately,Since birth,0.6296296296296297,25520,0.6237047922746031,0.6355544669846562
2005,66 and older,inadequately,Later,0.37037037037037035,25520,0.3644455330153437,0.376295207725397
2005,66 and older,general elementary,Since birth,0.9751098096632503,25520,0.9731983875417776,0.9770212317847231
2005,66 and older,general elementary,Later,0.024890190336749635,25520,0.02297876821527691,0.02680161245822236
2005,66 and older,middle vocational,Since birth,0.9807291666666667,25520,0.9790424562397211,0.9824158770936122
2005,66 and older,middle vocational,Later,0.019270833333333334,25520,0.017584122906387816,0.020957543760278852
2005,66 and older,vocational + Abi,Since birth,0.9247311827956989,25520,0.9214942697466559,0.9279680958447418
2005,66 and older,vocational + Abi,Later,0.07526881720430108,25520,0.07203190415525812,0.07850573025334404
2005,66 and older,higher vocational,Since birth,0.976,25520,0.9741222132683917,0.9778777867316083
2005,66 and older,higher vocational,Later,0.024,25520,0.022122213268391644,0.025877786731608357
2005,66 and older,higher education,Since birth,0.9674922600619195,25520,0.9653163904124944,0.9696681297113445
2005,66 and older,higher education,Later,0.032507739938080496,25520,0.030331870288655475,0.034683609587505514
2006,18-29 y.,in school,Since birth,0.930835734870317,27321,0.9278269912463633,0.9338444784942708
2006,18-29 y.,in school,Later,0.069164265129683,27321,0.0661555215057293,0.0721730087536367
2006,18-29 y.,inadequately,Since birth,0.9743589743589743,27321,0.9724846922182367,0.9762332564997119
2006,18-29 y.,inadequately,Later,0.02564102564102564,27321,0.023766743500288057,0.027515307781763223
2006,18-29 y.,general elementary,Since birth,0.9341021416803954,27321,0.931160155626064,0.9370441277347268
2006,18-29 y.,general elementary,Later,0.06589785831960461,27321,0.0629558722652732,0.06883984437393602
2006,18-29 y.,middle vocational,Since birth,0.9509554140127389,27321,0.9483945684408815,0.9535162595845962
2006,18-29 y.,middle vocational,Later,0.04904458598726115,27321,0.04648374041540388,0.05160543155911842
2006,18-29 y.,vocational + Abi,Since birth,0.9413919413919414,27321,0.9386066432999184,0.9441772394839644
2006,18-29 y.,vocational + Abi,Later,0.05860805860805861,27321,0.05582276051603558,0.061393356700081635
2006,18-29 y.,higher vocational,Since birth,0.9365079365079365,27321,0.9336164363008712,0.9393994367150018
2006,18-29 y.,higher vocational,Later,0.06349206349206349,27321,0.060600563284998146,0.06638356369912883
2006,18-29 y.,higher education,Since birth,0.9658119658119658,27321,0.9636572443801423,0.9679666872437893
2006,18-29 y.,higher education,Later,0.03418803418803419,27321,0.03203331275621072,0.03634275561985766
2006,30-45 y.,in school,Since birth,1.0,27321,1.0,1.0
2006,30-45 y.,inadequately,Since birth,0.8918918918918919,27321,0.8882098136119435,0.8955739701718403
2006,30-45 y.,inadequately,Later,0.10810810810810811,27321,0.10442602982815971,0.11179018638805652
2006,30-45 y.,general elementary,Since birth,0.8181818181818182,27321,0.8136082901729689,0.8227553461906676
2006,30-45 y.,general elementary,Later,0.18181818181818182,27321,0.1772446538093325,0.18639170982703115
2006,30-45 y.,middle vocational,Since birth,0.9540074399729456,27321,0.9515235780582644,0.9564913018876268
2006,30-45 y.,middle vocational,Later,0.045992560027054444,27321,0.043508698112373276,0.04847642194173561
2006,30-45 y.,vocational + Abi,Since birth,0.892578125,27321,0.8889063398630989,0.8962499101369011
2006,30-45 y.,vocational + Abi,Later,0.107421875,27321,0.10375008986309885,0.11109366013690115
2006,30-45 y.,higher vocational,Since birth,0.9540816326530612,27321,0.9515996784574793,0.9565635868486432
2006,30-45 y.,higher vocational,Later,0.04591836734693878,27321,0.04343641315135685,0.048400321542520705
2006,30-45 y.,higher education,Since birth,0.9615952732644018,27321,0.9593165253966303,0.9638740211321732
2006,30-45 y.,higher education,Later,0.03840472673559823,27321,0.036125978867826765,0.04068347460336969
2006,46-65 y.,in school,Since birth,1.0,27321,1.0,1.0
2006,46-65 y.,inadequately,Since birth,0.8333333333333334,27321,0.8289141550012243,0.8377525116654424
2006,46-65 y.,inadequately,Later,0.16666666666666666,27321,0.16224748833455763,0.1710858449987757
2006,46-65 y.,general elementary,Since birth,0.9166666666666666,27321,0.9133893163005874,0.9199440170327459
2006,46-65 y.,general elementary,Later,0.08333333333333333,27321,0.08005598296725404,0.08661068369941262
2006,46-65 y.,middle vocational,Since birth,0.9712383488681757,27321,0.9692564677787279,0.9732202299576236
2006,46-65 y.,middle vocational,Later,0.028761651131824235,27321,0.02677977004237643,0.03074353222127204
2006,46-65 y.,vocational + Abi,Since birth,0.8722466960352423,27321,0.8682883522292807,0.8762050398412039
2006,46-65 y.,vocational + Abi,Later,0.1277533039647577,27321,0.12379496015879614,0.13171164777071925
2006,46-65 y.,higher vocational,Since birth,0.9569377990430622,27321,0.9545306790384046,0.9593449190477198
2006,46-65 y.,higher vocational,Later,0.0430622009569378,27321,0.04065508095228026,0.045469320961595346
2006,46-65 y.,higher education,Since birth,0.9634748272458046,27321,0.9612503698042587,0.9656992846873504
2006,46-65 y.,higher education,Later,0.03652517275419546,27321,0.03430071531264959,0.038749630195741326
2006,66 and older,in school,Since birth,1.0,27321,1.0,1.0
2006,66 and older,inadequately,Since birth,0.6451612903225806,27321,0.63948770719641,0.6508348734487512
2006,66 and older,inadequately,Later,0.3548387096774194,27321,0.3491651265512487,0.36051229280359004
2006,66 and older,general elementary,Since birth,0.974293059125964,27321,0.9724164329084543,0.9761696853434737
2006,66 and older,general elementary,Later,0.02570694087403599,27321,0.023830314656526227,0.027583567091545753
2006,66 and older,middle vocational,Since birth,0.9783185840707964,27321,0.9765915864157849,0.9800455817258079
2006,66 and older,middle vocational,Later,0.02168141592920354,27321,0.01995441827419204,0.02340841358421504
2006,66 and older,vocational + Abi,Since birth,0.9215686274509803,27321,0.918380640579554,0.9247566143224066
2006,66 and older,vocational + Abi,Later,0.0784313725490196,27321,0.07524338567759331,0.0816193594204459
2006,66 and older,higher vocational,Since birth,0.9770491803278688,27321,0.9752734987526195,0.9788248619031181
2006,66 and older,higher vocational,Later,0.022950819672131147,27321,0.021175138096881842,0.02472650124738045
2006,66 and older,higher education,Since birth,0.9705882352941176,27321,0.9685847515241457,0.9725917190640896
2006,66 and older,higher education,Later,0.029411764705882353,27321,0.02740828093591043,0.03141524847585427
2007,18-29 y.,in school,Since birth,0.9446153846153846,25385,0.9418016083187788,0.9474291609119905
2007,18-29 y.,in school,Later,0.055384615384615386,25385,0.052570839088009566,0.05819839168122121
2007,18-29 y.,inadequately,Since birth,0.9428571428571428,25385,0.9400017135614891,0.9457125721527966
2007,18-29 y.,inadequately,Later,0.05714285714285714,25385,0.05428742784720336,0.05999828643851092
2007,18-29 y.,general elementary,Since birth,0.9349005424954792,25385,0.9318656809824583,0.9379354040085001
2007,18-29 y.,general elementary,Later,0.0650994575045208,25385,0.062064595991499875,0.06813431901754172
2007,18-29 y.,middle vocational,Since birth,0.9461279461279462,25385,0.9433506372050791,0.9489052550508132
2007,18-29 y.,middle vocational,Later,0.05387205387205387,25385,0.05109474494918677,0.05664936279492097
2007,18-29 y.,vocational + Abi,Since birth,0.943089430894309,25385,0.9402394602236173,0.9459394015650007
2007,18-29 y.,vocational + Abi,Later,0.056910569105691054,25385,0.05406059843499936,0.05976053977638275
2007,18-29 y.,higher vocational,Since birth,0.9629629629629629,25385,0.960639742644418,0.9652861832815078
2007,18-29 y.,higher vocational,Later,0.037037037037037035,25385,0.03471381671849215,0.03936025735558192
2007,18-29 y.,higher education,Since birth,0.9619047619047619,25385,0.9595498814182418,0.964259642391282
2007,18-29 y.,higher education,Later,0.0380952380952381,25385,0.03574035760871803,0.04045011858175817
2007,30-45 y.,inadequately,Since birth,0.84375,25385,0.8392833245935565,0.8482166754064435
2007,30-45 y.,inadequately,Later,0.15625,25385,0.15178332459355648,0.16071667540644352
2007,30-45 y.,general elementary,Since birth,0.8101851851851852,25385,0.8053609920199706,0.8150093783503999
2007,30-45 y.,general elementary,Later,0.18981481481481483,25385,0.18499062164960015,0.1946390079800295
2007,30-45 y.,middle vocational,Since birth,0.9527231467473525,25385,0.950112337592277,0.955333955902428
2007,30-45 y.,middle vocational,Later,0.0472768532526475,25385,0.04466604409757206,0.049887662407722945
2007,30-45 y.,vocational + Abi,Since birth,0.8975409836065574,25385,0.893810460598055,0.9012715066150598
2007,30-45 y.,vocational + Abi,Later,0.10245901639344263,25385,0.09872849338494016,0.10618953940194509
2007,30-45 y.,higher vocational,Since birth,0.9523809523809523,25385,0.9497611822239564,0.9550007225379482
2007,30-45 y.,higher vocational,Later,0.047619047619047616,25385,0.0449992774620517,0.05023881777604353
2007,30-45 y.,higher education,Since birth,0.9568899153194765,25385,0.9543913660705978,0.9593884645683552
2007,30-45 y.,higher education,Later,0.04311008468052348,25385,0.04061153543164482,0.045608633929402134
2007,46-65 y.,inadequately,Since birth,0.8888888888888888,25385,0.885022816589175,0.8927549611886026
2007,46-65 y.,inadequately,Later,0.1111111111111111,25385,0.10724503881139724,0.11497718341082497
2007,46-65 y.,general elementary,Since birth,0.904,25385,0.9003760072577741,0.9076239927422259
2007,46-65 y.,general elementary,Later,0.096,25385,0.09237600725777409,0.09962399274222591
2007,46-65 y.,middle vocational,Since birth,0.9716332378223496,25385,0.969590918939715,0.9736755567049841
2007,46-65 y.,middle vocational,Later,0.02836676217765043,25385,0.026324443295015945,0.030409081060284913
