year,plj0024_h,pgisced97,sampreg,proportion,n,lower_confidence,upper_confidence
2003,Since birth,higher vocational,West,0.05825446898002103,27727,0.055497473602023395,0.06101146435801867
2003,Since birth,vocational + Abi,West,0.04200841219768665,27727,0.039647098908582805,0.04436972548679049
2003,Since birth,higher vocational,East,0.023711882229232387,27727,0.021920960331678885,0.025502804126785888
2003,Since birth,general elementary,East,0.020084121976866456,27727,0.018432823985216173,0.021735419968516738
2003,Since birth,in school,West,0.012145110410094638,27727,0.010855816472098788,0.013434404348090487
2003,Since birth,vocational + Abi,East,0.007360672975814932,27727,0.006354531318765352,0.008366814632864513
2003,Since birth,inadequately,West,0.00483701366982124,27727,0.0040203553424778184,0.005653671997164662
2003,Since birth,in school,East,0.00452155625657203,27727,0.003731851907890368,0.005311260605253691
2003,Since birth,inadequately,East,0.0007886435331230284,27727,0.00045821793558601114,0.0011190691306600456
2003,Later,middle vocational,West,0.4086265607264472,27727,0.4028402888764371,0.41441283257645734
2003,Later,general elementary,West,0.17366628830874006,27727,0.16920726105480738,0.17812531556267275
2003,Later,higher education,West,0.1611804767309875,27727,0.15685239839053408,0.16550855507144094
2003,Later,vocational + Abi,West,0.11577752553916004,27727,0.1120113762056665,0.11954367487265359
2003,Later,higher vocational,West,0.07037457434733257,27727,0.06736388103849755,0.0733852676561676
2003,Later,inadequately,West,0.028376844494892167,27727,0.026422344793532185,0.03033134419625215
2003,Later,in school,West,0.014755959137343927,27727,0.01333670470084379,0.016175213573844063
2003,Later,higher education,East,0.012485811577752554,27727,0.011178784182051184,0.013792838973453923
2003,Later,middle vocational,East,0.01021566401816118,27727,0.009032055126890912,0.011399272909431449
2003,Later,general elementary,East,0.0022701475595913734,27727,0.001709953941225442,0.002830341177957305
2003,Later,in school,East,0.0011350737797956867,27727,0.0007387318151615915,0.0015314157444297819
2003,Later,higher vocational,East,0.0011350737797956867,27727,0.0007387318151615915,0.0015314157444297819
2004,Since birth,middle vocational,West,0.3830280172413793,26790,0.3772067477228583,0.3888492867599003
2004,Since birth,middle vocational,East,0.14682112068965517,26790,0.14258289548565853,0.1510593458936518
2004,Since birth,higher education,West,0.14558189655172413,26790,0.14135853150050473,0.14980526160294352
2004,Since birth,general elementary,West,0.08189655172413793,26790,0.07861296620401073,0.08518013724426513
2004,Since birth,higher education,East,0.06821120689655172,26790,0.0651922540982399,0.07123015969486354
2004,Since birth,higher vocational,West,0.0584051724137931,26790,0.05559697650828024,0.06121336831930597
2004,Since birth,vocational + Abi,West,0.043211206896551724,26790,0.04077633592181115,0.045646077871292295
2004,Since birth,higher vocational,East,0.023329741379310345,26790,0.021522156672820054,0.025137326085800635
2004,Since birth,general elementary,East,0.01875,26790,0.017125722660473314,0.020374277339526684
2004,Since birth,in school,West,0.01293103448275862,26790,0.011578151923187318,0.014283917042329923
2004,Since birth,vocational + Abi,East,0.00802801724137931,26790,0.006959396582390138,0.009096637900368482
2004,Since birth,inadequately,West,0.00447198275862069,26790,0.003672983238894027,0.0052709822783473526
2004,Since birth,in school,East,0.004418103448275862,26790,0.0036239102738812854,0.0052122966226704395
2004,Since birth,inadequately,East,0.000915948275862069,26790,0.0005537001039201349,0.001278196447804003
2004,Later,middle vocational,West,0.41502890173410406,26790,0.4091285746172388,0.42092922885096934
2004,Later,general elementary,West,0.16878612716763006,26790,0.16430079634978054,0.17327145798547958
2004,Later,higher education,West,0.16647398843930636,26790,0.16201329388998992,0.1709346829886228
2004,Later,vocational + Abi,West,0.11213872832369942,26790,0.10836022260164711,0.11591723404575173
2004,Later,higher vocational,West,0.06589595375722543,26790,0.06292499436837665,0.06886691314607421
2004,Later,inadequately,West,0.028901734104046242,26790,0.026895584786219433,0.03090788342187305
2004,Later,middle vocational,East,0.013872832369942197,26790,0.012472217458481483,0.01527344728140291
2004,Later,in school,West,0.012716763005780347,26790,0.011374990510828294,0.0140585355007324
2004,Later,higher education,East,0.008092485549132947,26790,0.007019617600861002,0.009165353497404893
2004,Later,general elementary,East,0.006936416184971098,26790,0.00594255480654089,0.007930277563401306
2004,Later,higher vocational,East,0.0011560693641618498,26790,0.0007491480125821604,0.0015629907157415392
2005,Since birth,middle vocational,West,0.38070294018249407,25520,0.37474551823761965,0.3866603621273685
2005,Since birth,higher education,West,0.14695279936915626,25520,0.1426087855398611,0.15129681319845142
2005,Since birth,middle vocational,East,0.14684014869888476,25520,0.14249751349102713,0.1511827839067424
2005,Since birth,general elementary,West,0.08093950659006421,25520,0.07759318202441154,0.08428583115571689
2005,Since birth,higher education,East,0.06989974090345838,25520,0.06677136881818652,0.07302811298873024
2005,Since birth,higher vocational,West,0.057395516503323196,25520,0.054541743198252335,0.06024928980839406
2005,Since birth,vocational + Abi,West,0.04303255604370846,25520,0.04054276506220178,0.04552234702521514
2005,Since birth,higher vocational,East,0.02360031542187676,25520,0.021737848984539575,0.025462781859213943
2005,Since birth,general elementary,East,0.017573504562352148,25520,0.015961393497238092,0.019185615627466204
2005,Since birth,in school,West,0.013856032443393038,25520,0.012421846890702172,0.015290217996083905
2005,Since birth,vocational + Abi,East,0.008843077616311817,25520,0.007694425111378047,0.009991730121245587
2005,Since birth,in school,East,0.004900304156809733,25520,0.004043541455201504,0.005757066858417962
2005,Since birth,inadequately,West,0.00444970147572378,25520,0.00363309507879771,0.00526630787264985
2005,Since birth,inadequately,East,0.001013856032443393,25520,0.0006233896818758991,0.001404322383010887
2005,Later,middle vocational,West,0.3929440389294404,25520,0.3869517126459037,0.3989363652129771
2005,Later,higher education,West,0.170316301703163,25520,0.1657041867418256,0.1749284166645004
2005,Later,general elementary,West,0.15571776155717762,25520,0.1512691074586931,0.16016641565566214
2005,Later,vocational + Abi,West,0.12652068126520682,25520,0.12244197142597874,0.13059939110443491
2005,Later,higher vocational,West,0.072992700729927,25520,0.06980118470319689,0.07618421675665711
2005,Later,in school,West,0.027980535279805353,25520,0.025957137698784518,0.03000393286082619
2005,Later,inadequately,West,0.025547445255474453,25520,0.02361160362932194,0.027483286881626965
2005,Later,middle vocational,East,0.012165450121654502,25520,0.01082045120846372,0.013510449034845284
2005,Later,higher education,East,0.009732360097323601,25520,0.008527875877124901,0.010936844317522301
2005,Later,general elementary,East,0.0036496350364963502,25520,0.002909780234311805,0.0043894898386808955
2005,Later,higher vocational,East,0.0012165450121654502,25520,0.00078886840375843,0.0016442216205724703
2005,Later,vocational + Abi,East,0.0012165450121654502,25520,0.00078886840375843,0.0016442216205724703
2006,Since birth,middle vocational,West,0.3825951825951826,27321,0.37683199798661543,0.3883583672037498
2006,Since birth,higher education,West,0.1513079513079513,27321,0.14705868726948362,0.15555721534641898
2006,Since birth,middle vocational,East,0.14431494431494432,27321,0.14014797404048535,0.1484819145894033
2006,Since birth,general elementary,West,0.08132608132608132,27321,0.07808489952025083,0.08456726313191182
2006,Since birth,higher education,East,0.06827246827246827,27321,0.06528175318109229,0.07126318336384425
2006,Since birth,higher vocational,West,0.05661745661745662,27321,0.05387697513709059,0.059357938097822645
2006,Since birth,vocational + Abi,West,0.04356384356384357,27321,0.0411433782502047,0.045984308877482435
2006,Since birth,higher vocational,East,0.022015022015022014,27321,0.02027508539076865,0.02375495863927538
2006,Since birth,general elementary,East,0.018544418544418545,27321,0.016944677415187896,0.020144159673649194
2006,Since birth,in school,West,0.013830613830613831,27321,0.012445758963565149,0.015215468697662514
2006,Since birth,vocational + Abi,East,0.008547008547008548,27321,0.0074554402629748995,0.009638576831042196
2006,Since birth,inadequately,West,0.004662004662004662,27321,0.0038542501011522533,0.005469759222857071
2006,Since birth,in school,East,0.0033152033152033153,27321,0.0026335841759367474,0.003996822454469883
2006,Since birth,inadequately,East,0.0010878010878010878,27321,0.0006969186316967662,0.0014786835439054094
2006,Later,middle vocational,West,0.4018058690744921,27321,0.39599237830007855,0.4076193598489057
2006,Later,higher education,West,0.16591422121896163,27321,0.16150303958681791,0.17032540285110534
2006,Later,general elementary,West,0.15349887133182843,27321,0.14922448138531955,0.15777326127833732
2006,Later,vocational + Abi,West,0.12076749435665914,27321,0.11690351612128273,0.12463147259203554
2006,Later,higher vocational,West,0.07223476297968397,27321,0.06916503459785882,0.07530449136150912
2006,Later,in school,West,0.02708803611738149,27321,0.025163024709282576,0.029013047525480402
2006,Later,inadequately,West,0.022573363431151242,27321,0.0208120039654827,0.024334722896819785
2006,Later,middle vocational,East,0.01580135440180587,27321,0.014322599102025612,0.017280109701586128
2006,Later,higher education,East,0.011286681715575621,27321,0.010034042202490136,0.012539321228661107
2006,Later,general elementary,East,0.006772009029345372,27321,0.0057995058829709584,0.007744512175719786
2006,Later,higher vocational,East,0.001128668171557562,27321,0.0007305191166513997,0.0015268172264637243
2006,Later,vocational + Abi,East,0.001128668171557562,27321,0.0007305191166513997,0.0015268172264637243
2007,Since birth,middle vocational,West,0.38131843822586,25385,0.37534334099415617,0.3872935354575638
2007,Since birth,higher education,West,0.15374405486118792,25385,0.14930676786196334,0.1581813418604125
2007,Since birth,middle vocational,East,0.14412122552814954,25385,0.1398006899197821,0.148441761136517
2007,Since birth,general elementary,West,0.07742506359915939,25385,0.07413723552995444,0.08071289166836434
2007,Since birth,higher education,East,0.07106514766065701,25385,0.0679044100264357,0.07422588529487832
2007,Since birth,higher vocational,West,0.0558013494082513,25385,0.05297763008460198,0.05862506873190062
2007,Since birth,vocational + Abi,West,0.04468532242008627,25385,0.04214362902360822,0.04722701581656432
2007,Since birth,higher vocational,East,0.022342661210043135,25385,0.020524517240063916,0.024160805180022355
2007,Since birth,general elementary,East,0.017807764627806658,25385,0.016180828740032415,0.0194347005155809
2007,Since birth,in school,West,0.012498617409578586,25385,0.011131935861988854,0.013865298957168318
2007,Since birth,vocational + Abi,East,0.008959185930759872,25385,0.007800014863923187,0.010118356997596556
2007,Since birth,in school,East,0.004479592965379936,25385,0.0036580848690279852,0.005301101061731887
2007,Since birth,inadequately,West,0.004479592965379936,25385,0.0036580848690279852,0.005301101061731887
2007,Since birth,inadequately,East,0.0012719831877004756,25385,0.000833521360271518,0.0017104450151294332
2007,Later,middle vocational,West,0.3912529550827423,25385,0.385249313791953,0.39725659637353167
2007,Later,higher education,West,0.17612293144208038,25385,0.17143688436068819,0.18080897852347258
2007,Later,general elementary,West,0.1536643026004728,25385,0.14922795760755556,0.15810064759339007
2007,Later,vocational + Abi,West,0.12529550827423167,25385,0.12122296303832557,0.12936805351013775
2007,Later,higher vocational,West,0.07801418439716312,25385,0.07471492552260478,0.08131344327172146
2007,Later,inadequately,West,0.02364066193853428,25385,0.021771692731940205,0.02550963114512835
2007,Later,in school,West,0.02127659574468085,25385,0.019501390610028035,0.023051800879333666
2007,Later,middle vocational,East,0.013002364066193853,25385,0.011608768664179793,0.014395959468207913
2007,Later,higher education,East,0.010638297872340425,25385,0.009376234658790866,0.011900361085889984
2007,Later,general elementary,East,0.004728132387706856,25385,0.0038842475850048392,0.005572017190408872
2007,Later,vocational + Abi,East,0.001182033096926714,25385,0.0007593396850709901,0.0016047265087824377
2007,Later,higher vocational,East,0.001182033096926714,25385,0.0007593396850709901,0.0016047265087824377
2008,Since birth,middle vocational,West,0.38063683809300414,23673,0.3744515844123599,0.3868220917736484
2008,Since birth,higher education,West,0.156277487832053,23673,0.15165178795619974,0.16090318770790626
2008,Since birth,middle vocational,East,0.14578080103207647,23673,0.14128544335450255,0.1502761587096504
2008,Since birth,general elementary,West,0.07464962176743095,23673,0.07130153787497982,0.07799770565988208
2008,Since birth,higher education,East,0.07165894564006334,23673,0.06837331751336857,0.0749445737667581
2008,Since birth,higher vocational,West,0.05435993666803495,23673,0.05147170633307593,0.057248167002993976
2008,Since birth,vocational + Abi,West,0.04374596845129889,23673,0.04114050443487495,0.04635143246772283
2008,Since birth,higher vocational,East,0.0219316249340292,23673,0.020065892180879855,0.02379735768717855
2008,Since birth,general elementary,East,0.017474931097167655,23673,0.015805728782118812,0.019144133412216498
2008,Since birth,in school,West,0.014425614261420278,23673,0.012906671936287615,0.01594455658655294
2008,Since birth,vocational + Abi,East,0.009441154049140914,23673,0.008209235187559873,0.010673072910721955
2008,Since birth,in school,East,0.004808538087140092,23673,0.003927308087930122,0.005689768086350062
2008,Since birth,inadequately,West,0.0037530053363044624,23673,0.002974067992260656,0.004531942680348269
2008,Since birth,inadequately,East,0.00105553275083563,23673,0.0006418799666893151,0.001469185534981945
2008,Later,middle vocational,West,0.3954599761051374,23673,0.38923133626048345,0.40168861594979133
2008,Later,higher education,West,0.17801672640382318,23673,0.17314378355784002,0.18288966924980635
2008,Later,general elementary,West,0.14695340501792115,23673,0.14244310297995424,0.15146370705588805
2008,Later,vocational + Abi,West,0.12305854241338113,23673,0.11887378192403265,0.1272433029027296
2008,Later,higher vocational,West,0.08004778972520908,23673,0.07659089042850176,0.0835046890219164
2008,Later,inadequately,West,0.025089605734767026,23673,0.023097287586322325,0.027081923883211727
2008,Later,in school,West,0.016726403823178016,23673,0.015092720409663786,0.018360087236692246
2008,Later,higher education,East,0.015531660692951015,23673,0.01395644784165579,0.01710687354424624
2008,Later,middle vocational,East,0.013142174432497013,23673,0.011691431944154075,0.014592916920839952
2008,Later,general elementary,East,0.0035842293906810036,23673,0.0028229437872425833,0.004345514994119424
2008,Later,higher vocational,East,0.0011947431302270011,23673,0.0007546879852004513,0.001634798275253551
2008,Later,vocational + Abi,East,0.0011947431302270011,23673,0.0007546879852004513,0.001634798275253551
2009,Since birth,middle vocational,West,0.37718422366450327,21983,0.37077701078588643,0.3835914365431201
2009,Since birth,higher education,West,0.16013479780329506,21983,0.15528682423745804,0.1649827713691321
2009,Since birth,middle vocational,East,0.14865202196704944,21983,0.1439492756033422,0.15335476833075667
2009,Since birth,higher education,East,0.07420119820269595,21983,0.07073641266651348,0.07766598373887842
2009,Since birth,general elementary,West,0.07201697453819271,21983,0.06859954126305318,0.07543440781333224
2009,Since birth,higher vocational,West,0.05423115327009486,21983,0.05123730687907252,0.0572249996611172
2009,Since birth,vocational + Abi,West,0.04299800299550674,21983,0.040316408186612106,0.045679597804401374
2009,Since birth,higher vocational,East,0.023152770843734398,21983,0.021164720387232057,0.02514082130023674
2009,Since birth,general elementary,East,0.016100848726909634,21983,0.01443700601311816,0.017764691440701107
2009,Since birth,in school,West,0.014228657014478282,21983,0.012663050422850645,0.01579426360610592
2009,Since birth,vocational + Abi,East,0.00917373939091363,21983,0.007913408604854705,0.010434070176972555
2009,Since birth,inadequately,West,0.003619570644033949,21983,0.002825692740086339,0.004413448547981559
2009,Since birth,in school,East,0.0034323514727908136,21983,0.0026592048550856456,0.004205498090495982
2009,Since birth,inadequately,East,0.000873689465801298,21983,0.0004831172559864731,0.001264261675616123
2009,Later,middle vocational,West,0.39360222531293465,21983,0.3871438963373713,0.400060554288498
2009,Later,higher education,West,0.19471488178025034,21983,0.18948023959549418,0.1999495239650065
2009,Later,general elementary,West,0.13630041724617525,21983,0.1317647358653971,0.1408360986269534
2009,Later,vocational + Abi,West,0.12239221140472879,21983,0.11805969997893406,0.12672472283052352
2009,Later,higher vocational,West,0.0737134909596662,21983,0.07025920131703196,0.07716778060230044
2009,Later,inadequately,West,0.02364394993045897,21983,0.02163542735369289,0.025652472507225053
2009,Later,in school,West,0.02086230876216968,21983,0.018972944657404366,0.022751672866934997
2009,Later,higher education,East,0.016689847009735744,21983,0.01499635157220479,0.018383342447266696
2009,Later,middle vocational,East,0.012517385257301807,21983,0.011047666861423926,0.013987103653179688
2009,Later,general elementary,East,0.004172461752433936,21983,0.003320341593822034,0.005024581911045838
2009,Later,vocational + Abi,East,0.0013908205841446453,21983,0.0008981621488889694,0.0018834790194003212
2010,Since birth,middle vocational,West,0.37446787925696595,35837,0.36945690304261913,0.37947885547131277
2010,Since birth,higher education,West,0.16756965944272445,35837,0.16370276878362797,0.17143655010182093
2010,Since birth,middle vocational,East,0.14028637770897834,35837,0.13669074847366083,0.14388200694429584
2010,Since birth,general elementary,West,0.0720297987616099,35837,0.06935301453811973,0.07470658298510008
2010,Since birth,higher education,East,0.06593459752321981,35837,0.06336517473900982,0.0685040203074298
2010,Since birth,vocational + Abi,West,0.05514705882352941,35837,0.05278367893694591,0.05751043871011291
2010,Since birth,higher vocational,West,0.05209945820433436,35837,0.04979860857122077,0.05440030783744795
2010,Since birth,higher vocational,East,0.01997871517027864,35837,0.018529970738598998,0.02142745960195828
2010,Since birth,in school,West,0.015673374613003097,35837,0.014387374160870903,0.016959375065135292
2010,Since birth,general elementary,East,0.015286377708978328,35837,0.014016103401642867,0.01655665201631379
2010,Since birth,vocational + Abi,East,0.011803405572755417,35837,0.010685215610290726,0.012921595535220109
2010,Since birth,inadequately,West,0.006095201238390093,35837,0.0052893466813717155,0.0069010557954084705
2010,Since birth,in school,East,0.0022736068111455106,35837,0.0017804856277374686,0.0027667279945535524
2010,Since birth,inadequately,East,0.0013544891640866873,35837,0.0009737007793320036,0.0017352775488413711
2010,Later,middle vocational,West,0.4147058823529412,35837,0.4096049751183186,0.4198067895875638
2010,Later,higher education,West,0.17573529411764705,35837,0.17179477810708477,0.17967581012820932
2010,Later,general elementary,West,0.15514705882352942,35837,0.151398601405941,0.15889551624111783
2010,Later,vocational + Abi,West,0.12352941176470589,35837,0.12012263161399407,0.1269361919154177
2010,Later,higher vocational,West,0.05661764705882353,35837,0.05422482705665138,0.05901046706099568
2010,Later,inadequately,West,0.027205882352941177,35837,0.025521533195022626,0.02889023151085973
2010,Later,middle vocational,East,0.0125,35837,0.011349692883359177,0.013650307116640824
2010,Later,higher education,East,0.0125,35837,0.011349692883359177,0.013650307116640824
2010,Later,in school,West,0.011764705882352941,35837,0.010648328664091426,0.012881083100614456
2010,Later,general elementary,East,0.0058823529411764705,35837,0.005090609127027672,0.006674096755325269
2010,Later,vocational + Abi,East,0.003676470588235294,35837,0.003049848081788792,0.004303093094681796
2010,Later,higher vocational,East,0.0007352941176470588,35837,0.0004546466886559424,0.0010159415466381753
2012,Since birth,middle vocational,West,0.3776021189421843,40229,0.3728647444550082,0.3823394934293604
2012,Since birth,higher education,West,0.16719778173240077,40229,0.16355131173135384,0.1708442517334477
2012,Since birth,middle vocational,East,0.13578611927326906,40229,0.13243858709948864,0.13913365144704948
2012,Since birth,general elementary,West,0.07933617514381493,40229,0.07669514947792033,0.08197720080970952
2012,Since birth,higher education,East,0.06195422753797128,40229,0.059598451818531864,0.0643100032574107
2012,Since birth,vocational + Abi,West,0.054422050242105696,40229,0.05220527036562257,0.05663883011858882
2012,Since birth,higher vocational,West,0.050242105698795676,40229,0.0481074549736785,0.05237675642391285
2012,Since birth,higher vocational,East,0.019575383851342963,40229,0.0182216019628353,0.020929165739850625
2012,Since birth,in school,West,0.015974837561561064,40229,0.014749635327284655,0.017200039795837473
2012,Since birth,general elementary,East,0.014567727517278483,40229,0.013396892377811142,0.015738562656745822
2012,Since birth,vocational + Abi,East,0.011629350660100153,40229,0.01058168163043563,0.012677019689764677
2012,Since birth,inadequately,West,0.007614948474941026,40229,0.006765455006093393,0.008464441943788658
2012,Since birth,in school,East,0.002152050655961594,40229,0.0016992105511649245,0.0026048907607582636
2012,Since birth,inadequately,East,0.0019451227082729794,40229,0.0015145592531956072,0.0023756861633503516
2012,Later,middle vocational,West,0.399070385126162,40229,0.3942849326624655,0.4038558375898585
2012,Later,higher education,West,0.19057104913678619,40229,0.18673305521955796,0.1944090430540144
2012,Later,general elementary,West,0.15869853917662682,40229,0.15512787720006788,0.16226920115318577
2012,Later,vocational + Abi,West,0.1301460823373174,40229,0.12685813264135282,0.13343403203328197
2012,Later,higher vocational,West,0.049136786188579015,40229,0.04702451901508287,0.05124905336207516
2012,Later,inadequately,West,0.021248339973439574,40229,0.019839099161891333,0.022657580784987814
2012,Later,middle vocational,East,0.014608233731739707,40229,0.013435796039914228,0.015780671423565186
2012,Later,higher education,East,0.013280212483399735,40229,0.012161583974292038,0.014398840992507432
2012,Later,general elementary,East,0.009296148738379814,40229,0.008358349425224912,0.010233948051534717
2012,Later,in school,West,0.00796812749003984,40229,0.007099312305345638,0.008836942674734043
2012,Later,vocational + Abi,East,0.0026560424966799467,40229,0.002153090608498006,0.003158994384861887
2012,Later,higher vocational,East,0.00199203187250996,40229,0.0015563177882133876,0.0024277459568065327
2012,Later,inadequately,East,0.0013280212483399733,40229,0.0009721438582747367,0.0016838986384052099
2013,Since birth,middle vocational,West,0.37436423473094843,44486,0.36986692962324047,0.3788615398386564
2013,Since birth,higher education,West,0.1729281531820319,44486,0.16941377201281105,0.17644253435125273
2013,Since birth,middle vocational,East,0.13125614395007906,44486,0.12811816456344693,0.1343941233367112
2013,Since birth,general elementary,West,0.08124973287173569,44486,0.07871078313851636,0.08378868260495502
2013,Since birth,higher education,East,0.0615890926187118,44486,0.05935504297765988,0.06382314225976372
2013,Since birth,vocational + Abi,West,0.05594734367653973,44486,0.0538116830665291,0.05808300428655036
2013,Since birth,higher vocational,West,0.0497072274223191,44486,0.047687545977433826,0.05172690886720438
2013,Since birth,higher vocational,East,0.018463905628926785,44486,0.01721289985018622,0.01971491140766735
2013,Since birth,in school,West,0.01675428473735949,44486,0.015561565099563301,0.01794700437515568
2013,Since birth,general elementary,East,0.014360815489165278,44486,0.013255228487375913,0.015466402490954644
2013,Since birth,vocational + Abi,East,0.011368978928922512,44486,0.010383783835709856,0.012354174022135168
2013,Since birth,inadequately,West,0.00756507244518528,44486,0.006759875796905053,0.008370269093465508
2013,Since birth,in school,East,0.0024362097704833953,44486,0.0019780973451787526,0.002894322195788038
2013,Since birth,inadequately,East,0.0020088045475915714,44486,0.001592724788838851,0.0024248843063442915
2013,Later,middle vocational,West,0.383969198459923,44486,0.3794496629820055,0.3884887339378405
2013,Later,higher education,West,0.18025901295064753,44486,0.17668685040868534,0.18383117549260972
2013,Later,general elementary,West,0.17745887294364718,44486,0.17390851563267068,0.18100923025462368
2013,Later,vocational + Abi,West,0.1176058802940147,44486,0.11461230480828073,0.12059945577974866
2013,Later,inadequately,West,0.032201610080504026,44486,0.030561112350756495,0.03384210781025156
2013,Later,higher vocational,West,0.026601330066503327,44486,0.02510598492916066,0.028096675203845994
2013,Later,in school,West,0.023101155057752887,44486,0.021705153064991975,0.0244971570505138
2013,Later,middle vocational,East,0.018200910045502276,44486,0.016958679348916327,0.019443140742088225
2013,Later,higher education,East,0.0168008400420021,44486,0.015606492718896726,0.017995187365107475
2013,Later,general elementary,East,0.01295064753237662,44486,0.011899993894948998,0.01400130116980424
2013,Later,vocational + Abi,East,0.007000350017500875,44486,0.006225569274398254,0.007775130760603495
2013,Later,in school,East,0.0017500875043752187,44486,0.0013616743631880864,0.0021385006455623507
2013,Later,inadequately,East,0.0017500875043752187,44486,0.0013616743631880864,0.0021385006455623507
2013,Later,higher vocational,East,0.00035001750087504374,44486,0.00017619209433896037,0.0005238429074111271
2014,Since birth,middle vocational,West,0.3718875502008032,38694,0.3670718573626354,0.376703243038971
2014,Since birth,higher education,West,0.17699031419796835,38694,0.1731874441843977,0.180793184211539
2014,Since birth,middle vocational,East,0.1307347035199622,38694,0.12737573547924347,0.13409367156068092
2014,Since birth,general elementary,West,0.07814788566028821,38694,0.07547350328224399,0.08082226803833244
2014,Since birth,higher education,East,0.06354831089062131,38694,0.06111762437271134,0.06597899740853128
2014,Since birth,vocational + Abi,West,0.05504370422867942,38694,0.0527712562743583,0.05731615218300054
2014,Since birth,higher vocational,West,0.05064965745334278,38694,0.04846473629816869,0.05283457860851687
2014,Since birth,higher vocational,East,0.019229860618946375,38694,0.01786148305982048,0.02059823817807227
2014,Since birth,general elementary,East,0.015261044176706828,38694,0.014039562541427731,0.016482525811985924
2014,Since birth,in school,West,0.01426884006614694,38694,0.013087138433934668,0.015450541698359212
2014,Since birth,vocational + Abi,East,0.012189936215450035,38694,0.01109655477555448,0.01328331765534559
2014,Since birth,inadequately,West,0.007559650366170565,38694,0.00669659765902149,0.008422703073319639
2014,Since birth,in school,East,0.0023151429246397355,38694,0.0018362704755336401,0.002794015373745831
2014,Since birth,inadequately,East,0.0021733994802740375,38694,0.0017093849548710013,0.0026374140056770736
2014,Later,middle vocational,West,0.3979148566463944,38694,0.39303779449201026,0.4027919188007786
2014,Later,higher education,West,0.1907037358818419,38694,0.18678931404072416,0.19461815772295962
2014,Later,general elementary,West,0.1676802780191138,38694,0.1639579011304073,0.1714026549078203
2014,Later,vocational + Abi,West,0.12119895742832319,38694,0.11794711883202873,0.12445079602461766
2014,Later,inadequately,West,0.029105125977410946,38694,0.027430163418659753,0.03078008853616214
2014,Later,higher vocational,West,0.028236316246741965,38694,0.026585804541015622,0.029886827952468307
2014,Later,higher education,East,0.01737619461337967,38694,0.01607421185118291,0.01867817737557643
2014,Later,middle vocational,East,0.016072980017376195,38694,0.01481994299294679,0.0173260170418056
2014,Later,general elementary,East,0.01216333622936577,38694,0.011071133684175892,0.013255538774555648
2014,Later,in school,West,0.011294526498696786,38694,0.010241591064249536,0.012347461933144037
2014,Later,vocational + Abi,East,0.006081668114682885,38694,0.00530699057196116,0.00685634565740461
