year,migback,sex,plj0024_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2006,Indirect migration background,female,Later,0.2918287937743191,27321,0.28643814572478615,0.297219441823852
2007,No migration background,male,Since birth,0.9977431999049768,25385,0.9971594545719261,0.9983269452380276
2007,No migration background,male,Later,0.002256800095023162,25385,0.0016730547619724478,0.0028405454280738757
2007,No migration background,female,Since birth,0.9980383609415867,25385,0.9974940455002173,0.9985826763829562
2007,No migration background,female,Later,0.001961639058413252,25385,0.0014173236170437614,0.0025059544997827424
2007,Direct migration background,male,Later,0.624750499001996,25385,0.618794140146282,0.63070685785771
2007,Direct migration background,male,Since birth,0.37524950099800397,25385,0.36929314214229,0.38120585985371797
2007,Direct migration background,female,Later,0.608,25385,0.6019943183043467,0.6140056816956533
2007,Direct migration background,female,Since birth,0.392,25385,0.38599431830434666,0.39800568169565337
2007,Indirect migration background,male,Since birth,0.7444933920704846,25385,0.739128030684229,0.7498587534567401
2007,Indirect migration background,male,Later,0.2555066079295154,25385,0.25014124654325987,0.26087196931577095
2007,Indirect migration background,female,Since birth,0.684981684981685,25385,0.6792672292943326,0.6906961406690374
2007,Indirect migration background,female,Later,0.315018315018315,25385,0.30930385933096266,0.32073277070566736
2008,No migration background,male,Since birth,0.9974855418657279,23673,0.9968475649986693,0.9981235187327865
2008,No migration background,male,Later,0.002514458134272064,23673,0.0018764812672134442,0.003152435001330684
2008,No migration background,female,Since birth,0.9975814810549349,23673,0.9969557634729583,0.9982071986369115
2008,No migration background,female,Later,0.0024185189450650697,23673,0.0017928013630884416,0.003044236527041698
2008,Direct migration background,male,Later,0.670995670995671,23673,0.6650103136044849,0.6769810283868571
2008,Direct migration background,male,Since birth,0.329004329004329,23673,0.32301897161314297,0.3349896863955151
2008,Direct migration background,female,Later,0.6572934973637962,23673,0.6512474678523787,0.6633395268752136
2008,Direct migration background,female,Since birth,0.3427065026362039,23673,0.3366604731247864,0.34875253214762136
2008,Indirect migration background,male,Since birth,0.7428571428571429,23673,0.7372895264413378,0.7484247592729479
2008,Indirect migration background,male,Later,0.2571428571428571,23673,0.25157524072705206,0.26271047355866217
2008,Indirect migration background,female,Since birth,0.717948717948718,23673,0.7122162692931308,0.7236811666043051
2008,Indirect migration background,female,Later,0.28205128205128205,23673,0.2763188333956948,0.2877837307068693
2009,No migration background,male,Since birth,0.9973315543695798,21983,0.9966495902107708,0.9980135185283887
2009,No migration background,male,Later,0.00266844563042028,21983,0.0019864814716113732,0.0033504097892291867
2009,No migration background,female,Since birth,0.9975460122699387,21983,0.9968919557891178,0.9982000687507595
2009,No migration background,female,Later,0.00245398773006135,21983,0.0017999312492404612,0.0031080442108822387
2009,Direct migration background,male,Later,0.6397058823529411,21983,0.6333594252434271,0.6460523394624551
2009,Direct migration background,male,Since birth,0.3602941176470588,21983,0.35394766053754484,0.3666405747565728
2009,Direct migration background,female,Later,0.610337972166998,21983,0.6038912073104257,0.6167847370235704
2009,Direct migration background,female,Since birth,0.38966202783300197,21983,0.38321526297642955,0.3961087926895744
2009,Indirect migration background,male,Since birth,0.7619047619047619,21983,0.7562743743418916,0.7675351494676321
2009,Indirect migration background,male,Later,0.23809523809523808,21983,0.23246485053236784,0.24372562565810832
2009,Indirect migration background,female,Since birth,0.6979591836734694,21983,0.6918895787673401,0.7040287885795987
2009,Indirect migration background,female,Later,0.3020408163265306,21983,0.2959712114204014,0.30811042123265986
2010,No migration background,male,Since birth,0.9972497249724972,35837,0.9967074990536956,0.9977919508912988
2010,No migration background,male,Later,0.0027502750275027505,35837,0.002208049108701187,0.003292500946304314
2010,No migration background,female,Since birth,0.9978739138472915,35837,0.997397023521684,0.998350804172899
2010,No migration background,female,Later,0.002126086152708449,35837,0.001649195827100979,0.0026029764783159185
2010,Direct migration background,male,Later,0.7321178120617111,35837,0.7275326715066002,0.7367029526168221
2010,Direct migration background,male,Since birth,0.26788218793828894,35837,0.26329704738317805,0.27246732849339983
2010,Direct migration background,female,Later,0.6948571428571428,35837,0.6900896547832981,0.6996246309309876
2010,Direct migration background,female,Since birth,0.30514285714285716,35837,0.30037536906901235,0.30991034521670197
2010,Indirect migration background,male,Since birth,0.7556179775280899,35837,0.7511688380961905,0.7600671169599893
2010,Indirect migration background,male,Later,0.2443820224719101,35837,0.2399328830400107,0.2488311619038095
2010,Indirect migration background,female,Since birth,0.7373068432671082,35837,0.7327502657798975,0.7418634207543188
2010,Indirect migration background,female,Later,0.26269315673289184,35837,0.2581365792456813,0.2672497342201024
2012,No migration background,male,Since birth,0.9965127238454289,40229,0.9959366594324652,0.9970887882583925
2012,No migration background,male,Later,0.0034872761545711593,40229,0.0029112117416074937,0.004063340567534825
2012,No migration background,female,Since birth,0.9977876106194691,40229,0.9973284799661343,0.9982467412728039
2012,No migration background,female,Later,0.0022123893805309734,40229,0.0017532587271961754,0.0026715200338657714
2012,Direct migration background,male,Later,0.7169576059850374,40229,0.7125555158020492,0.7213596961680256
2012,Direct migration background,male,Since birth,0.2830423940149626,40229,0.27864030383197447,0.28744448419795077
2012,Direct migration background,female,Later,0.6891495601173021,40229,0.6846266397901865,0.6936724804444178
2012,Direct migration background,female,Since birth,0.31085043988269795,40229,0.30632751955558235,0.31537336020981355
2012,Indirect migration background,male,Since birth,0.8051044083526682,40229,0.8012334939931873,0.808975322712149
2012,Indirect migration background,male,Later,0.19489559164733178,40229,0.19102467728785089,0.19876650600681267
2012,Indirect migration background,female,Since birth,0.8072519083969466,40229,0.8033972487589507,0.8111065680349425
2012,Indirect migration background,female,Later,0.19274809160305342,40229,0.18889343196505753,0.1966027512410493
2013,No migration background,male,Since birth,0.9975161450571287,44486,0.9970535856964025,0.997978704417855
2013,No migration background,male,Later,0.0024838549428713363,44486,0.002021295582145053,0.0029464143035976198
2013,No migration background,female,Since birth,0.998329853862213,44486,0.9979504002787294,0.9987093074456965
2013,No migration background,female,Later,0.0016701461377870565,44486,0.0012906925543035176,0.0020495997212705954
2013,Direct migration background,male,Later,0.7845417236662107,44486,0.7807211022494408,0.7883623450829805
2013,Direct migration background,male,Since birth,0.21545827633378933,44486,0.21163765491701947,0.2192788977505592
2013,Direct migration background,female,Later,0.7521613832853026,44486,0.7481491664388293,0.7561736001317758
2013,Direct migration background,female,Since birth,0.2478386167146974,44486,0.24382639986822416,0.2518508335611706
2013,Indirect migration background,male,Since birth,0.7227011494252874,44486,0.7185411066138313,0.7268611922367435
2013,Indirect migration background,male,Later,0.27729885057471265,44486,0.2731388077632566,0.2814588933861687
2013,Indirect migration background,female,Since birth,0.7283464566929134,44486,0.7242129267729763,0.7324799866128505
2013,Indirect migration background,female,Later,0.27165354330708663,44486,0.26752001338714954,0.2757870732270237
2014,No migration background,male,Since birth,0.9966511828886249,38694,0.9960755420913515,0.9972268236858982
2014,No migration background,male,Later,0.0033488171113751756,38694,0.0027731763141018513,0.0039244579086485
2014,No migration background,female,Since birth,0.9982511045655376,38694,0.9978347761253223,0.9986674330057528
2014,No migration background,female,Later,0.0017488954344624448,38694,0.0013325669942471864,0.0021652238746777035
2014,Direct migration background,male,Later,0.7842639593908629,38694,0.7801654424132403,0.7883624763684856
2014,Direct migration background,male,Since birth,0.21573604060913706,38694,0.21163752363151445,0.21983455758675968
2014,Direct migration background,female,Later,0.7389162561576355,38694,0.7345398080420598,0.7432927042732111
2014,Direct migration background,female,Since birth,0.26108374384236455,38694,0.25670729572678885,0.26546019195794024
2014,Indirect migration background,male,Since birth,0.7315436241610739,38694,0.7271280088160894,0.7359592395060583
2014,Indirect migration background,male,Later,0.2684563758389262,38694,0.26404076049394165,0.2728719911839107
2014,Indirect migration background,female,Since birth,0.7304747320061256,38694,0.7260535682627459,0.7348958957495052
2014,Indirect migration background,female,Later,0.26952526799387444,38694,0.2651041042504948,0.2739464317372541
2015,No migration background,male,Since birth,0.9973911070780399,38036,0.9968784587738718,0.997903755382208
2015,No migration background,male,Later,0.0026088929219600728,38036,0.0020962446177920295,0.003121541226128116
2015,No migration background,female,Since birth,0.9988394584139265,38036,0.9984972924154488,0.9991816244124042
2015,No migration background,female,Later,0.0011605415860735009,38036,0.0008183755875957588,0.001502707584551243
2015,Direct migration background,male,Later,0.788858939802336,38036,0.7847574212838235,0.7929604583208485
2015,Direct migration background,male,Since birth,0.21114106019766396,38036,0.20703954167915148,0.21524257871617644
2015,Direct migration background,female,Later,0.7641369047619048,38036,0.759870380337316,0.7684034291864935
2015,Direct migration background,female,Since birth,0.23586309523809523,38036,0.2315965708135065,0.24012961966268395
2015,Indirect migration background,male,Since birth,0.7194899817850637,38036,0.7149751121394773,0.7240048514306502
2015,Indirect migration background,male,Later,0.28051001821493626,38036,0.2759951485693498,0.2850248878605227
2015,Indirect migration background,female,Since birth,0.7415384615384616,38036,0.7371387575789472,0.745938165497976
2015,Indirect migration background,female,Later,0.25846153846153846,38036,0.2540618345020241,0.26286124242105285
2016,No migration background,male,Since birth,0.9977981651376147,41132,0.9973451842482025,0.9982511460270268
2016,No migration background,male,Later,0.0022018348623853213,41132,0.0017488539729731377,0.002654815751797505
2016,No migration background,female,Since birth,0.9986485081609315,41132,0.9982934665950105,0.9990035497268526
2016,No migration background,female,Later,0.0013514918390685102,41132,0.0009964502731474986,0.0017065334049895218
2016,Direct migration background,male,Later,0.7914547304170906,41132,0.7875284675833734,0.7953809932508078
2016,Direct migration background,male,Since birth,0.20854526958290945,41132,0.20461900674919226,0.21247153241662664
2016,Direct migration background,female,Later,0.7665847665847666,41132,0.7624967669510063,0.7706727662185269
2016,Direct migration background,female,Since birth,0.2334152334152334,41132,0.22932723378147307,0.23750323304899373
2016,Indirect migration background,male,Since birth,0.7400379506641366,41132,0.7357990998717076,0.7442768014565656
2016,Indirect migration background,male,Later,0.25996204933586337,41132,0.2557231985434343,0.26420090012829245
2016,Indirect migration background,female,Since birth,0.7629032258064516,41132,0.758793018697766,0.7670134329151372
2016,Indirect migration background,female,Later,0.23709677419354838,41132,0.23298656708486282,0.24120698130223395
2017,No migration background,male,Since birth,0.9982944249013964,45410,0.997914895813596,0.9986739539891968
2017,No migration background,male,Later,0.0017055750986035604,45410,0.0013260460108031806,0.00208510418640394
2017,No migration background,female,Since birth,0.9985131493355636,45410,0.9981587516391959,0.9988675470319313
2017,No migration background,female,Later,0.0014868506644363907,45410,0.0011324529680687458,0.0018412483608040357
2017,Direct migration background,male,Later,0.7945891783567134,45410,0.7908732844718875,0.7983050722415392
2017,Direct migration background,male,Since birth,0.20541082164328658,45410,0.20169492775846068,0.2091267155281125
2017,Direct migration background,female,Later,0.7693535514764565,45410,0.7654790423542372,0.7732280605986757
2017,Direct migration background,female,Since birth,0.2306464485235435,45410,0.22677193940132426,0.23452095764576272
2017,Indirect migration background,male,Since birth,0.7608695652173914,45410,0.7569462531554141,0.7647928772793686
2017,Indirect migration background,male,Later,0.2391304347826087,45410,0.23520712272063146,0.24305374684458594
2017,Indirect migration background,female,Since birth,0.7518142235123367,45410,0.747841173485144,0.7557872735395295
2017,Indirect migration background,female,Later,0.24818577648766327,45410,0.24421272646047051,0.25215882651485605
2018,No migration background,male,Since birth,0.9985595567867036,43121,0.9982015867167915,0.9989175268566157
2018,No migration background,male,Later,0.0014404432132963988,43121,0.001082473143384327,0.0017984132832084706
2018,No migration background,female,Since birth,0.9984646387102966,43121,0.9980950801239565,0.9988341972966366
2018,No migration background,female,Later,0.0015353612897034833,43121,0.0011658027033634249,0.0019049198760435417
2018,Direct migration background,male,Later,0.8080593849416755,43121,0.8043421779973372,0.8117765918860138
2018,Direct migration background,male,Since birth,0.1919406150583245,43121,0.18822340811398622,0.19565782200266277
2018,Direct migration background,female,Later,0.7663934426229508,43121,0.7623997000835567,0.770387185162345
2018,Direct migration background,female,Since birth,0.2336065573770492,43121,0.22961281483765505,0.23760029991644332
2018,Indirect migration background,male,Since birth,0.7868852459016393,43121,0.783020026780878,0.7907504650224007
2018,Indirect migration background,male,Later,0.21311475409836064,43121,0.20924953497759932,0.21697997321912196
2018,Indirect migration background,female,Since birth,0.7688022284122563,43121,0.7648228906968368,0.7727815661276758
2018,Indirect migration background,female,Later,0.23119777158774374,43121,0.2272184338723243,0.23517710930316318
2020,No migration background,male,Since birth,0.9980642222728308,42741,0.99764750575059,0.9984809387950715
2020,No migration background,male,Later,0.0019357777271692097,42741,0.00151906120492846,0.0023524942494099594
2020,No migration background,female,Since birth,0.9988677303139475,42741,0.9985488977560314,0.9991865628718636
2020,No migration background,female,Later,0.001132269686052496,42741,0.0008134371281363756,0.0014511022439686165
2020,Direct migration background,male,Later,0.7892156862745098,42741,0.7853488949973496,0.7930824775516699
2020,Direct migration background,male,Since birth,0.2107843137254902,42741,0.2069175224483301,0.2146511050026503
2020,Direct migration background,female,Later,0.7560975609756098,42741,0.7520262833166286,0.760168838634591
2020,Direct migration background,female,Since birth,0.24390243902439024,42741,0.23983116136540902,0.24797371668337145
2020,Indirect migration background,male,Since birth,0.8252427184466019,42741,0.8216423891655233,0.8288430477276805
2020,Indirect migration background,male,Later,0.17475728155339806,42741,0.17115695227231945,0.17835761083447668
2020,Indirect migration background,female,Since birth,0.7945007235890015,42741,0.790669954019207,0.7983314931587959
2020,Indirect migration background,female,Later,0.20549927641099855,42741,0.20166850684120413,0.20933004598079297
2021,No migration background,male,Since birth,0.9969458286449124,27598,0.9962948005268075,0.9975968567630173
2021,No migration background,male,Later,0.0030541713550876065,27598,0.002403143236982636,0.003705199473192577
2021,No migration background,female,Since birth,0.998414757169621,27598,0.99794538140611,0.998884132933132
2021,No migration background,female,Later,0.0015852428303790172,27598,0.001115867066867993,0.0020546185938900416
2021,Direct migration background,male,Later,0.768581081081081,27598,0.7636052968276158,0.7735568653345463
2021,Direct migration background,male,Since birth,0.23141891891891891,27598,0.22644313466545363,0.2363947031723842
2021,Direct migration background,female,Later,0.7446236559139785,27598,0.7394787668652032,0.7497685449627538
2021,Direct migration background,female,Since birth,0.2553763440860215,27598,0.2502314550372462,0.2605212331347968
2021,Indirect migration background,male,Since birth,0.8483290488431876,27598,0.8440970002994252,0.85256109738695
2021,Indirect migration background,male,Later,0.15167095115681234,27598,0.14743890261304998,0.1559029997005747
2021,Indirect migration background,female,Since birth,0.8114942528735632,27598,0.8068797779724277,0.8161087277746988
2021,Indirect migration background,female,Later,0.18850574712643678,27598,0.18389127222530124,0.1931202220275723
