year,quintil_oecd,sampreg,ple0081_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,3rd Quintile,East,Yes,0.27243,247,989,0.24467,0.30019
2012,3rd Quintile,East,No,0.72757,742,989,0.69981,0.75533
2012,4th Quintile,West,Yes,0.25831,692,2969,0.24256,0.27406
2012,4th Quintile,West,No,0.74169,2277,2969,0.72594,0.75744
2012,4th Quintile,East,Yes,0.24026,201,826,0.21110,0.26941
2012,4th Quintile,East,No,0.75974,625,826,0.73059,0.78890
2012,5th Quintile,West,Yes,0.20163,725,3834,0.18893,0.21433
2012,5th Quintile,West,No,0.79837,3109,3834,0.78567,0.81107
2012,5th Quintile,East,Yes,0.22277,141,686,0.19160,0.25393
2012,5th Quintile,East,No,0.77723,545,686,0.74607,0.80840
2014,1st Quintile,West,Yes,0.36175,1661,4388,0.34753,0.37597
2014,1st Quintile,West,No,0.63825,2727,4388,0.62403,0.65247
2014,1st Quintile,East,Yes,0.41071,632,1430,0.38520,0.43622
2014,1st Quintile,East,No,0.58929,798,1430,0.56378,0.61480
2014,2nd Quintile,West,Yes,0.27815,1249,4113,0.26445,0.29185
2014,2nd Quintile,West,No,0.72185,2864,4113,0.70815,0.73555
2014,2nd Quintile,East,Yes,0.26530,375,1391,0.24209,0.28850
2014,2nd Quintile,East,No,0.73470,1016,1391,0.71150,0.75791
2014,3rd Quintile,West,Yes,0.27656,1082,3984,0.26267,0.29045
2014,3rd Quintile,West,No,0.72344,2902,3984,0.70955,0.73733
2014,3rd Quintile,East,Yes,0.21687,246,1166,0.19321,0.24054
2014,3rd Quintile,East,No,0.78313,920,1166,0.75946,0.80679
2014,4th Quintile,West,Yes,0.23943,961,4224,0.22656,0.25230
2014,4th Quintile,West,No,0.76057,3263,4224,0.74770,0.77344
2014,4th Quintile,East,Yes,0.29111,239,928,0.26186,0.32035
2014,4th Quintile,East,No,0.70889,689,928,0.67965,0.73814
2014,5th Quintile,West,Yes,0.19036,833,4750,0.17920,0.20153
2014,5th Quintile,West,No,0.80964,3917,4750,0.79847,0.82080
2014,5th Quintile,East,Yes,0.23499,128,650,0.20236,0.26761
2014,5th Quintile,East,No,0.76501,522,650,0.73239,0.79764
2016,1st Quintile,West,Yes,0.34140,1362,3734,0.32619,0.35661
2016,1st Quintile,West,No,0.65860,2372,3734,0.64339,0.67381
2016,1st Quintile,East,Yes,0.41930,542,1262,0.39207,0.44654
2016,1st Quintile,East,No,0.58070,720,1262,0.55346,0.60793
2016,2nd Quintile,West,Yes,0.28127,1116,3710,0.26680,0.29574
2016,2nd Quintile,West,No,0.71873,2594,3710,0.70426,0.73320
2016,2nd Quintile,East,Yes,0.25129,353,1338,0.22804,0.27454
2016,2nd Quintile,East,No,0.74871,985,1338,0.72546,0.77196
2016,3rd Quintile,West,Yes,0.23884,856,3541,0.22479,0.25288
2016,3rd Quintile,West,No,0.76116,2685,3541,0.74712,0.77521
2016,3rd Quintile,East,Yes,0.26687,242,1060,0.24023,0.29351
2016,3rd Quintile,East,No,0.73313,818,1060,0.70649,0.75977
2016,4th Quintile,West,Yes,0.24210,836,3826,0.22853,0.25568
2016,4th Quintile,West,No,0.75790,2990,3826,0.74432,0.77147
2016,4th Quintile,East,Yes,0.21182,179,792,0.18334,0.24029
2016,4th Quintile,East,No,0.78818,613,792,0.75971,0.81666
2016,5th Quintile,West,Yes,0.17477,707,4294,0.16341,0.18613
2016,5th Quintile,West,No,0.82523,3587,4294,0.81387,0.83659
2016,5th Quintile,East,Yes,0.19979,98,560,0.16664,0.23294
2016,5th Quintile,East,No,0.80021,462,560,0.76706,0.83336
2018,1st Quintile,West,Yes,0.32336,1195,3428,0.30769,0.33902
2018,1st Quintile,West,No,0.67664,2233,3428,0.66098,0.69231
2018,1st Quintile,East,Yes,0.36697,523,1271,0.34047,0.39348
2018,1st Quintile,East,No,0.63303,748,1271,0.60652,0.65953
2018,2nd Quintile,West,Yes,0.27934,1091,3688,0.26486,0.29382
2018,2nd Quintile,West,No,0.72066,2597,3688,0.70618,0.73514
2018,2nd Quintile,East,Yes,0.25700,366,1417,0.23424,0.27976
2018,2nd Quintile,East,No,0.74300,1051,1417,0.72024,0.76576
2018,3rd Quintile,West,Yes,0.23676,816,3669,0.22301,0.25052
2018,3rd Quintile,West,No,0.76324,2853,3669,0.74948,0.77699
2018,3rd Quintile,East,Yes,0.22809,249,1066,0.20289,0.25329
2018,3rd Quintile,East,No,0.77191,817,1066,0.74671,0.79711
2018,4th Quintile,West,Yes,0.22385,808,3880,0.21073,0.23697
2018,4th Quintile,West,No,0.77615,3072,3880,0.76303,0.78927
2018,4th Quintile,East,Yes,0.21833,184,818,0.19000,0.24666
2018,4th Quintile,East,No,0.78167,634,818,0.75334,0.81000
2018,5th Quintile,West,Yes,0.17725,686,4454,0.16603,0.18846
2018,5th Quintile,West,No,0.82275,3768,4454,0.81154,0.83397
2018,5th Quintile,East,Yes,0.18324,108,600,0.15226,0.21422
2018,5th Quintile,East,No,0.81676,492,600,0.78578,0.84774
2020,1st Quintile,West,Yes,0.30964,1659,5122,0.29697,0.32230
2020,1st Quintile,West,No,0.69036,3463,5122,0.67770,0.70303
2020,1st Quintile,East,Yes,0.35120,554,1450,0.32662,0.37577
2020,1st Quintile,East,No,0.64880,896,1450,0.62423,0.67338
2020,2nd Quintile,West,Yes,0.24312,955,3492,0.22889,0.25735
2020,2nd Quintile,West,No,0.75688,2537,3492,0.74265,0.77111
2020,2nd Quintile,East,Yes,0.27975,374,1339,0.25570,0.30381
2020,2nd Quintile,East,No,0.72025,965,1339,0.69619,0.74430
2020,3rd Quintile,West,Yes,0.22025,723,3285,0.20607,0.23442
2020,3rd Quintile,West,No,0.77975,2562,3285,0.76558,0.79393
2020,3rd Quintile,East,Yes,0.20557,215,981,0.18027,0.23087
2020,3rd Quintile,East,No,0.79443,766,981,0.76913,0.81973
2020,4th Quintile,West,Yes,0.21259,700,3686,0.19938,0.22580
2020,4th Quintile,West,No,0.78741,2986,3686,0.77420,0.80062
2020,4th Quintile,East,Yes,0.23168,180,833,0.20302,0.26035
2020,4th Quintile,East,No,0.76832,653,833,0.73965,0.79698
2020,5th Quintile,West,Yes,0.16250,743,5076,0.15235,0.17265
2020,5th Quintile,West,No,0.83750,4333,5076,0.82735,0.84765
2020,5th Quintile,East,Yes,0.21057,144,876,0.18355,0.23759
2020,5th Quintile,East,No,0.78943,732,876,0.76241,0.81645
2022,1st Quintile,West,Yes,0.31881,679,2136,0.29904,0.33857
2022,1st Quintile,West,No,0.68119,1457,2136,0.66143,0.70096
2022,1st Quintile,East,Yes,0.31490,264,738,0.28136,0.34843
2022,1st Quintile,East,No,0.68510,474,738,0.65157,0.71864
2022,2nd Quintile,West,Yes,0.22106,524,2122,0.20340,0.23872
2022,2nd Quintile,West,No,0.77894,1598,2122,0.76128,0.79660
2022,2nd Quintile,East,Yes,0.22562,221,839,0.19732,0.25392
2022,2nd Quintile,East,No,0.77438,618,839,0.74608,0.80268
2022,3rd Quintile,West,Yes,0.18419,451,2228,0.16809,0.20029
2022,3rd Quintile,West,No,0.81581,1777,2228,0.79971,0.83191
2022,3rd Quintile,East,Yes,0.19625,140,655,0.16581,0.22669
2022,3rd Quintile,East,No,0.80375,515,655,0.77331,0.83419
2022,4th Quintile,West,Yes,0.17022,409,2526,0.15556,0.18488
2022,4th Quintile,West,No,0.82978,2117,2526,0.81512,0.84444
2022,4th Quintile,East,Yes,0.19052,102,566,0.15814,0.22290
2022,4th Quintile,East,No,0.80948,464,566,0.77710,0.84186
2022,5th Quintile,West,Yes,0.15681,479,3374,0.14454,0.16909
2022,5th Quintile,West,No,0.84319,2895,3374,0.83091,0.85546
2022,5th Quintile,East,Yes,0.13136,82,628,0.10492,0.15780
2022,5th Quintile,East,No,0.86864,546,628,0.84220,0.89508
