year,pgisced97,pld0045,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Second Stage of Tertiary Education,Sometimes,0.12387,534,4328,0.11405,0.13368
2003,Second Stage of Tertiary Education,Seldom,0.19436,877,4328,0.18257,0.20615
2003,Second Stage of Tertiary Education,Never,0.53476,2271,4328,0.51989,0.54962
2008,Pre-primary Level,Often,0.04995,33,335,0.02659,0.07332
2008,Pre-primary Level,Sometimes,0.07269,35,335,0.04485,0.10054
2008,Pre-primary Level,Seldom,0.14339,80,335,0.10580,0.18098
2008,Pre-primary Level,Never,0.28811,187,335,0.23954,0.33668
2008,Primary Level,Never,0.67700,118,118,0.59226,0.76173
2008,Lower Secondary Level,Very often,0.04916,85,1995,0.03967,0.05865
2008,Lower Secondary Level,Often,0.07369,146,1995,0.06222,0.08516
2008,Lower Secondary Level,Sometimes,0.08191,177,1995,0.06988,0.09395
2008,Lower Secondary Level,Seldom,0.14129,312,1995,0.12601,0.15658
2008,Lower Secondary Level,Never,0.62338,1275,1995,0.60211,0.64465
2008,Upper Secondary Level,Very often,0.04571,500,9663,0.04154,0.04987
2008,Upper Secondary Level,Often,0.08480,827,9663,0.07924,0.09035
2008,Upper Secondary Level,Sometimes,0.09666,943,9663,0.09077,0.10255
2008,Upper Secondary Level,Seldom,0.16791,1612,9663,0.16046,0.17537
2008,Upper Secondary Level,Never,0.59757,5781,9663,0.58779,0.60735
2008,Post-secondary Non-tertiary Level,Very often,0.05795,55,1088,0.04406,0.07184
2008,Post-secondary Non-tertiary Level,Often,0.09927,116,1088,0.08150,0.11705
2008,Post-secondary Non-tertiary Level,Sometimes,0.11145,119,1088,0.09274,0.13016
2008,Post-secondary Non-tertiary Level,Seldom,0.17202,195,1088,0.14958,0.19445
2008,Post-secondary Non-tertiary Level,Never,0.55421,603,1088,0.52466,0.58376
2008,First Stage of Tertiary Education,Very often,0.05955,85,1407,0.04718,0.07192
2008,First Stage of Tertiary Education,Often,0.08784,127,1407,0.07304,0.10263
2008,First Stage of Tertiary Education,Sometimes,0.11418,154,1407,0.09756,0.13080
2008,First Stage of Tertiary Education,Seldom,0.17939,282,1407,0.15934,0.19945
2008,First Stage of Tertiary Education,Never,0.55165,759,1407,0.52565,0.57764
2008,Second Stage of Tertiary Education,Very often,0.05436,232,4173,0.04748,0.06124
2008,Second Stage of Tertiary Education,Often,0.10332,431,4173,0.09408,0.11255
2008,Second Stage of Tertiary Education,Sometimes,0.11038,504,4173,0.10087,0.11989
2008,Second Stage of Tertiary Education,Seldom,0.20278,804,4173,0.19058,0.21498
2008,Second Stage of Tertiary Education,Never,0.52409,2202,4173,0.50893,0.53924
2013,Pre-primary Level,Very often,0.03376,40,435,0.01677,0.05076
2013,Pre-primary Level,Often,0.02451,38,435,0.00996,0.03905
2013,Pre-primary Level,Sometimes,0.05584,43,435,0.03424,0.07744
2013,Pre-primary Level,Seldom,0.06687,73,435,0.04337,0.09037
2013,Pre-primary Level,Never,0.24547,241,435,0.20498,0.28596
2013,Primary Level,Often,0.05554,31,299,0.02954,0.08155
2013,Primary Level,Sometimes,0.05815,32,299,0.03158,0.08472
2013,Primary Level,Seldom,0.09498,48,299,0.06169,0.12827
2013,Primary Level,Never,0.41125,188,299,0.35539,0.46712
2013,Lower Secondary Level,Very often,0.03679,129,2554,0.02949,0.04409
2013,Lower Secondary Level,Often,0.05842,237,2554,0.04932,0.06751
2013,Lower Secondary Level,Sometimes,0.08285,264,2554,0.07216,0.09355
2013,Lower Secondary Level,Seldom,0.13650,411,2554,0.12319,0.14982
2013,Lower Secondary Level,Never,0.49575,1513,2554,0.47635,0.51514
2013,Upper Secondary Level,Very often,0.04778,824,12344,0.04402,0.05154
2013,Upper Secondary Level,Often,0.08517,1294,12344,0.08025,0.09010
2013,Upper Secondary Level,Sometimes,0.08976,1270,12344,0.08471,0.09480
2013,Upper Secondary Level,Seldom,0.16411,2148,12344,0.15757,0.17064
2013,Upper Secondary Level,Never,0.54214,6808,12344,0.53335,0.55093
2013,Post-secondary Non-tertiary Level,Very often,0.04761,140,1762,0.03767,0.05756
2013,Post-secondary Non-tertiary Level,Often,0.08723,217,1762,0.07405,0.10040
2013,Post-secondary Non-tertiary Level,Sometimes,0.08960,212,1762,0.07626,0.10294
2013,Post-secondary Non-tertiary Level,Seldom,0.16296,316,1762,0.14571,0.18021
2013,Post-secondary Non-tertiary Level,Never,0.44943,877,1762,0.42619,0.47266
2013,First Stage of Tertiary Education,Very often,0.05231,93,1671,0.04163,0.06299
2013,First Stage of Tertiary Education,Often,0.12028,246,1671,0.10467,0.13588
2013,First Stage of Tertiary Education,Sometimes,0.11376,201,1671,0.09853,0.12899
2013,First Stage of Tertiary Education,Seldom,0.20243,344,1671,0.18315,0.22170
2013,First Stage of Tertiary Education,Never,0.49227,787,1671,0.46830,0.51625
2013,Second Stage of Tertiary Education,Very often,0.05839,404,5807,0.05236,0.06442
2013,Second Stage of Tertiary Education,Often,0.10267,736,5807,0.09486,0.11047
2013,Second Stage of Tertiary Education,Sometimes,0.10800,772,5807,0.10002,0.11599
2013,Second Stage of Tertiary Education,Seldom,0.17865,1138,5807,0.16880,0.18850
2013,Second Stage of Tertiary Education,Never,0.46401,2757,5807,0.45118,0.47683
2018,Pre-primary Level,Often,0.07538,43,312,0.04604,0.10473
2018,Pre-primary Level,Sometimes,0.05565,34,312,0.03017,0.08113
2018,Pre-primary Level,Seldom,0.07868,49,312,0.04876,0.10860
2018,Pre-primary Level,Never,0.29757,186,312,0.24675,0.34838
2018,Primary Level,Often,0.06977,47,461,0.04649,0.09305
2018,Primary Level,Sometimes,0.07492,40,461,0.05086,0.09898
2018,Primary Level,Seldom,0.09040,57,461,0.06420,0.11661
2018,Primary Level,Never,0.57044,317,461,0.52520,0.61567
2018,Lower Secondary Level,Very often,0.06180,189,2677,0.05268,0.07092
2018,Lower Secondary Level,Often,0.07894,231,2677,0.06872,0.08915
2018,Lower Secondary Level,Sometimes,0.09985,258,2677,0.08849,0.11121
2018,Lower Secondary Level,Seldom,0.13087,341,2677,0.11810,0.14365
2018,Lower Secondary Level,Never,0.58445,1658,2677,0.56578,0.60312
2018,Upper Secondary Level,Very often,0.06123,779,11476,0.05685,0.06562
2018,Upper Secondary Level,Often,0.09381,1138,11476,0.08848,0.09915
2018,Upper Secondary Level,Sometimes,0.10105,1159,11476,0.09553,0.10656
2018,Upper Secondary Level,Seldom,0.16800,1851,11476,0.16116,0.17484
2018,Upper Secondary Level,Never,0.56780,6549,11476,0.55873,0.57686
2018,Post-secondary Non-tertiary Level,Very often,0.07694,175,2123,0.06560,0.08828
2018,Post-secondary Non-tertiary Level,Often,0.10153,228,2123,0.08868,0.11438
2018,Post-secondary Non-tertiary Level,Sometimes,0.12690,263,2123,0.11274,0.14106
2018,Post-secondary Non-tertiary Level,Seldom,0.18383,361,2123,0.16735,0.20031
2018,Post-secondary Non-tertiary Level,Never,0.50504,1096,2123,0.48376,0.52631
2018,First Stage of Tertiary Education,Very often,0.05787,90,1448,0.04584,0.06990
2018,First Stage of Tertiary Education,Often,0.11013,174,1448,0.09400,0.12626
2018,First Stage of Tertiary Education,Sometimes,0.13337,175,1448,0.11585,0.15089
2018,First Stage of Tertiary Education,Seldom,0.19528,272,1448,0.17485,0.21570
2018,First Stage of Tertiary Education,Never,0.50064,737,1448,0.47487,0.52640
2018,Second Stage of Tertiary Education,Very often,0.06908,459,6343,0.06284,0.07532
2018,Second Stage of Tertiary Education,Often,0.10164,705,6343,0.09420,0.10907
2018,Second Stage of Tertiary Education,Sometimes,0.11687,787,6343,0.10896,0.12478
2018,Second Stage of Tertiary Education,Seldom,0.20031,1252,6343,0.19046,0.21016
2018,Second Stage of Tertiary Education,Never,0.50490,3140,6343,0.49259,0.51720
