"year","quintil","sampreg","mean","median","n","lower_confidence","upper_confidence"
"1999","4","Westdeutschland","0.38","0","2032","0.34","0.42"
"1999","5 Einkommensstärkstes Quintil","Ostdeutschland","0.3","0","112","0.22","0.38"
"1999","5 Einkommensstärkstes Quintil","Westdeutschland","0.31","0","1214","0.27","0.35"
"2000","1 Einkommensschwächstes Quintil","Ostdeutschland","0.68","0","2588","0.64","0.72"
"2000","1 Einkommensschwächstes Quintil","Westdeutschland","0.87","0","6101","0.84","0.9"
"2000","2","Ostdeutschland","0.42","0","2342","0.39","0.45"
"2000","2","Westdeutschland","0.76","0","6372","0.73","0.79"
"2000","3","Ostdeutschland","0.33","0","1462","0.3","0.36"
"2000","3","Westdeutschland","0.58","0","5276","0.56","0.6"
"2000","4","Ostdeutschland","0.23","0","711","0.19","0.27"
"2000","4","Westdeutschland","0.39","0","4041","0.36","0.42"
"2000","5 Einkommensstärkstes Quintil","Ostdeutschland","0.34","0","254","0.27","0.41"
"2000","5 Einkommensstärkstes Quintil","Westdeutschland","0.28","0","2660","0.25","0.31"
"2001","1 Einkommensschwächstes Quintil","Ostdeutschland","0.56","0","2154","0.52","0.6"
"2001","1 Einkommensschwächstes Quintil","Westdeutschland","0.85","0","5123","0.82","0.88"
"2001","2","Ostdeutschland","0.44","0","2067","0.41","0.47"
"2001","2","Westdeutschland","0.77","0","5580","0.74","0.8"
"2001","3","Ostdeutschland","0.29","0","1472","0.26","0.32"
"2001","3","Westdeutschland","0.55","0","4833","0.52","0.58"
"2001","4","Ostdeutschland","0.28","0","768","0.23","0.33"
"2001","4","Westdeutschland","0.41","0","3868","0.38","0.44"
"2001","5 Einkommensstärkstes Quintil","Ostdeutschland","0.33","0","277","0.26","0.4"
"2001","5 Einkommensstärkstes Quintil","Westdeutschland","0.27","0","2586","0.24","0.3"
"2002","1 Einkommensschwächstes Quintil","Ostdeutschland","0.53","0","1876","0.49","0.57"
"2002","1 Einkommensschwächstes Quintil","Westdeutschland","0.77","0","4370","0.74","0.8"
"2002","2","Ostdeutschland","0.37","0","1766","0.34","0.4"
"2002","2","Westdeutschland","0.77","0","4814","0.74","0.8"
"2002","3","Ostdeutschland","0.36","0","1514","0.33","0.39"
"2002","3","Westdeutschland","0.64","0","4451","0.61","0.67"
"2002","4","Ostdeutschland","0.25","0","980","0.2","0.3"
"2002","4","Westdeutschland","0.36","0","4879","0.34","0.38"
"2002","5 Einkommensstärkstes Quintil","Ostdeutschland","0.48","0","568","0.4","0.56"
"2002","5 Einkommensstärkstes Quintil","Westdeutschland","0.29","0","4898","0.27","0.31"
"2003","1 Einkommensschwächstes Quintil","Ostdeutschland","0.55","0","1889","0.51","0.59"
"2003","1 Einkommensschwächstes Quintil","Westdeutschland","0.77","0","3891","0.74","0.8"
"2003","2","Ostdeutschland","0.36","0","1622","0.32","0.4"
"2003","2","Westdeutschland","0.76","0","4504","0.73","0.79"
"2003","3","Ostdeutschland","0.27","0","1495","0.24","0.3"
"2003","3","Westdeutschland","0.66","0","4637","0.63","0.69"
"2003","4","Ostdeutschland","0.23","0","1040","0.2","0.26"
"2003","4","Westdeutschland","0.37","0","4798","0.35","0.39"
"2003","5 Einkommensstärkstes Quintil","Ostdeutschland","0.47","0","501","0.37","0.57"
"2003","5 Einkommensstärkstes Quintil","Westdeutschland","0.29","0","4415","0.27","0.31"
"2004","1 Einkommensschwächstes Quintil","Ostdeutschland","0.52","0","1806","0.48","0.56"
"2004","1 Einkommensschwächstes Quintil","Westdeutschland","0.7","0","3759","0.67","0.73"
"2004","2","Ostdeutschland","0.34","0","1555","0.3","0.38"
"2004","2","Westdeutschland","0.71","0","4368","0.68","0.74"
"2004","3","Ostdeutschland","0.21","0","1436","0.18","0.24"
"2004","3","Westdeutschland","0.62","0","4451","0.59","0.65"
"2004","4","Ostdeutschland","0.23","0","1040","0.19","0.27"
"2004","4","Westdeutschland","0.37","0","4647","0.35","0.39"
"2004","5 Einkommensstärkstes Quintil","Ostdeutschland","0.41","0","541","0.33","0.49"
"2004","5 Einkommensstärkstes Quintil","Westdeutschland","0.29","0","4328","0.27","0.31"
"2005","1 Einkommensschwächstes Quintil","Ostdeutschland","0.56","0","1824","0.52","0.6"
"2005","1 Einkommensschwächstes Quintil","Westdeutschland","0.66","0","3563","0.62","0.7"
"2005","2","Ostdeutschland","0.36","0","1435","0.32","0.4"
"2005","2","Westdeutschland","0.68","0","4059","0.65","0.71"
"2005","3","Ostdeutschland","0.22","0","1365","0.19","0.25"
"2005","3","Westdeutschland","0.66","0","4174","0.63","0.69"
"2005","4","Ostdeutschland","0.25","0","963","0.21","0.29"
"2005","4","Westdeutschland","0.36","0","4492","0.34","0.38"
"2005","5 Einkommensstärkstes Quintil","Ostdeutschland","0.42","0","564","0.33","0.51"
"2005","5 Einkommensstärkstes Quintil","Westdeutschland","0.26","0","4267","0.24","0.28"
"2006","1 Einkommensschwächstes Quintil","Ostdeutschland","0.61","0","1889","0.57","0.65"
"2006","1 Einkommensschwächstes Quintil","Westdeutschland","0.68","0","3829","0.65","0.71"
"2006","2","Ostdeutschland","0.32","0","1505","0.28","0.36"
"2006","2","Westdeutschland","0.71","0","4424","0.68","0.74"
"2006","3","Ostdeutschland","0.29","0","1547","0.26","0.32"
"2006","3","Westdeutschland","0.6","0","4367","0.57","0.63"
"2006","4","Ostdeutschland","0.2","0","1075","0.15","0.25"
"2006","4","Westdeutschland","0.38","0","4983","0.36","0.4"
"2006","5 Einkommensstärkstes Quintil","Ostdeutschland","0.42","0","524","0.36","0.48"
"2006","5 Einkommensstärkstes Quintil","Westdeutschland","0.3","0","4525","0.28","0.32"
"2007","1 Einkommensschwächstes Quintil","Ostdeutschland","0.45","0","1565","0.41","0.49"
"2007","1 Einkommensschwächstes Quintil","Westdeutschland","0.66","0","3331","0.62","0.7"
"2007","2","Ostdeutschland","0.48","0","1539","0.44","0.52"
"2007","2","Westdeutschland","0.63","0","3874","0.6","0.66"
"2007","3","Ostdeutschland","0.3","0","1433","0.26","0.34"
"2007","3","Westdeutschland","0.62","0","4172","0.59","0.65"
"2007","4","Ostdeutschland","0.24","0","1032","0.2","0.28"
"2007","4","Westdeutschland","0.38","0","4704","0.36","0.4"
"2007","5 Einkommensstärkstes Quintil","Ostdeutschland","0.41","0","554","0.31","0.51"
"2007","5 Einkommensstärkstes Quintil","Westdeutschland","0.34","0","4411","0.32","0.36"
"2008","1 Einkommensschwächstes Quintil","Ostdeutschland","0.52","0","1430","0.47","0.57"
"2008","1 Einkommensschwächstes Quintil","Westdeutschland","0.6","0","2854","0.56","0.64"
"2008","2","Ostdeutschland","0.48","0","1351","0.43","0.53"
"2008","2","Westdeutschland","0.64","0","3325","0.61","0.67"
"2008","3","Ostdeutschland","0.32","0","1383","0.28","0.36"
"2008","3","Westdeutschland","0.6","0","4016","0.57","0.63"
"2008","4","Ostdeutschland","0.24","0","1072","0.21","0.27"
"2008","4","Westdeutschland","0.38","0","4476","0.36","0.4"
"2008","5 Einkommensstärkstes Quintil","Ostdeutschland","0.46","0","585","0.37","0.55"
"2008","5 Einkommensstärkstes Quintil","Westdeutschland","0.34","0","4385","0.32","0.36"
"2009","1 Einkommensschwächstes Quintil","Ostdeutschland","0.54","0","1223","0.48","0.6"
"2009","1 Einkommensschwächstes Quintil","Westdeutschland","0.47","0","2555","0.43","0.51"
"2009","2","Ostdeutschland","0.45","0","1326","0.41","0.49"
"2009","2","Westdeutschland","0.66","0","2982","0.62","0.7"
"2009","3","Ostdeutschland","0.41","0","1356","0.37","0.45"
"2009","3","Westdeutschland","0.59","0","3518","0.56","0.62"
"2009","4","Ostdeutschland","0.28","0","1096","0.24","0.32"
"2009","4","Westdeutschland","0.4","0","4257","0.38","0.42"
"2009","5 Einkommensstärkstes Quintil","Ostdeutschland","0.55","0","581","0.46","0.64"
"2009","5 Einkommensstärkstes Quintil","Westdeutschland","0.33","0","4327","0.31","0.35"
"2010","1 Einkommensschwächstes Quintil","Ostdeutschland","0.52","0","2224","0.47","0.57"
"2010","1 Einkommensschwächstes Quintil","Westdeutschland","0.65","0","5909","0.61","0.69"
"2010","2","Ostdeutschland","0.43","0","2015","0.38","0.48"
"2010","2","Westdeutschland","0.6","0","6344","0.57","0.63"
"2010","3","Ostdeutschland","0.33","0","1634","0.28","0.38"
"2010","3","Westdeutschland","0.56","0","5587","0.53","0.59"
"2010","4","Ostdeutschland","0.33","0","1349","0.28","0.38"
"2010","4","Westdeutschland","0.38","0","5956","0.35","0.41"
"2010","5 Einkommensstärkstes Quintil","Ostdeutschland","0.4","0","708","0.33","0.47"
"2010","5 Einkommensstärkstes Quintil","Westdeutschland","0.34","0","5742","0.31","0.37"
"2011","1 Einkommensschwächstes Quintil","Ostdeutschland","0.54","0","2449","0.49","0.59"
"2011","1 Einkommensschwächstes Quintil","Westdeutschland","0.57","0","6128","0.54","0.6"
"2011","2","Ostdeutschland","0.48","0","2104","0.43","0.53"
"2011","2","Westdeutschland","0.64","0","7165","0.61","0.67"
"2011","3","Ostdeutschland","0.34","0","1991","0.29","0.39"
"2011","3","Westdeutschland","0.54","0","6754","0.51","0.57"
"2011","4","Ostdeutschland","0.35","0","1675","0.3","0.4"
"2011","4","Westdeutschland","0.41","0","7621","0.38","0.44"
"2011","5 Einkommensstärkstes Quintil","Ostdeutschland","0.41","0","927","0.35","0.47"
"2011","5 Einkommensstärkstes Quintil","Westdeutschland","0.35","0","7187","0.32","0.38"
"2012","1 Einkommensschwächstes Quintil","Ostdeutschland","0.5","0","2095","0.44","0.56"
"2012","1 Einkommensschwächstes Quintil","Westdeutschland","0.57","0","5042","0.53","0.61"
"2012","2","Ostdeutschland","0.46","0","2051","0.41","0.51"
"2012","2","Westdeutschland","0.6","0","6520","0.57","0.63"
"2012","3","Ostdeutschland","0.38","0","2020","0.33","0.43"
"2012","3","Westdeutschland","0.54","0","6822","0.51","0.57"
"2012","4","Ostdeutschland","0.33","0","1657","0.28","0.38"
"2012","4","Westdeutschland","0.42","0","7664","0.4","0.44"
"2012","5 Einkommensstärkstes Quintil","Ostdeutschland","0.44","0","1047","0.38","0.5"
"2012","5 Einkommensstärkstes Quintil","Westdeutschland","0.35","0","7487","0.32","0.38"
"2013","1 Einkommensschwächstes Quintil","Ostdeutschland","0.47","0","2032","0.41","0.53"
"2013","1 Einkommensschwächstes Quintil","Westdeutschland","0.62","0","6749","0.59","0.65"
"2013","2","Ostdeutschland","0.54","0","2035","0.49","0.59"
"2013","2","Westdeutschland","0.62","0","7584","0.59","0.65"
"2013","3","Ostdeutschland","0.33","0","1784","0.28","0.38"
"2013","3","Westdeutschland","0.51","0","7562","0.48","0.54"
"2013","4","Ostdeutschland","0.32","0","1846","0.27","0.37"
"2013","4","Westdeutschland","0.41","0","8712","0.39","0.43"
"2013","5 Einkommensstärkstes Quintil","Ostdeutschland","0.43","0","1139","0.37","0.49"
"2013","5 Einkommensstärkstes Quintil","Westdeutschland","0.34","0","8221","0.32","0.36"
"2014","1 Einkommensschwächstes Quintil","Ostdeutschland","0.57","0","1515","0.51","0.63"
"2014","1 Einkommensschwächstes Quintil","Westdeutschland","0.6","0","5026","0.56","0.64"
"2014","2","Ostdeutschland","0.57","0","1822","0.51","0.63"
"2014","2","Westdeutschland","0.66","0","6023","0.63","0.69"
"2014","3","Ostdeutschland","0.34","0","1744","0.29","0.39"
"2014","3","Westdeutschland","0.49","0","6498","0.46","0.52"
"2014","4","Ostdeutschland","0.35","0","1854","0.3","0.4"
"2014","4","Westdeutschland","0.39","0","7783","0.37","0.41"
"2014","5 Einkommensstärkstes Quintil","Ostdeutschland","0.47","0","1087","0.41","0.53"
"2014","5 Einkommensstärkstes Quintil","Westdeutschland","0.36","0","8155","0.34","0.38"
"2015","1 Einkommensschwächstes Quintil","Ostdeutschland","0.48","0","1407","0.42","0.54"
"2015","1 Einkommensschwächstes Quintil","Westdeutschland","0.62","0","5160","0.58","0.66"
"2015","2","Ostdeutschland","0.62","0","1530","0.55","0.69"
"2015","2","Westdeutschland","0.68","0","5687","0.65","0.71"
"2015","3","Ostdeutschland","0.44","0","1786","0.39","0.49"
"2015","3","Westdeutschland","0.49","0","6192","0.46","0.52"
"2015","4","Ostdeutschland","0.31","0","1823","0.26","0.36"
"2015","4","Westdeutschland","0.41","0","7725","0.39","0.43"
"2015","5 Einkommensstärkstes Quintil","Ostdeutschland","0.44","0","1177","0.39","0.49"
"2015","5 Einkommensstärkstes Quintil","Westdeutschland","0.37","0","8563","0.35","0.39"
"2016","1 Einkommensschwächstes Quintil","Ostdeutschland","0.5","0","2644","0.44","0.56"
"2016","1 Einkommensschwächstes Quintil","Westdeutschland","0.71","0","10288","0.68","0.74"
"2016","2","Ostdeutschland","0.72","0","1363","0.64","0.8"
"2016","2","Westdeutschland","0.67","0","5094","0.63","0.71"
"2016","3","Ostdeutschland","0.42","0","1573","0.37","0.47"
"2016","3","Westdeutschland","0.52","0","5303","0.49","0.55"
"2016","4","Ostdeutschland","0.35","0","1849","0.31","0.39"
"2016","4","Westdeutschland","0.41","0","7426","0.39","0.43"
"2016","5 Einkommensstärkstes Quintil","Ostdeutschland","0.42","0","1221","0.37","0.47"
"2016","5 Einkommensstärkstes Quintil","Westdeutschland","0.38","0","8327","0.36","0.4"
"2017","1 Einkommensschwächstes Quintil","Ostdeutschland","0.66","0","2582","0.59","0.73"
"2017","1 Einkommensschwächstes Quintil","Westdeutschland","0.77","0","11622","0.74","0.8"
"2017","2","Ostdeutschland","0.57","0","1425","0.5","0.64"
"2017","2","Westdeutschland","0.7","0","5126","0.66","0.74"
"2017","3","Ostdeutschland","0.44","0","1633","0.39","0.49"
"2017","3","Westdeutschland","0.52","0","5731","0.49","0.55"
"2017","4","Ostdeutschland","0.33","0","2113","0.29","0.37"
"2017","4","Westdeutschland","0.43","0","8074","0.41","0.45"
"2017","5 Einkommensstärkstes Quintil","Ostdeutschland","0.42","0","1625","0.38","0.46"
"2017","5 Einkommensstärkstes Quintil","Westdeutschland","0.39","0","10222","0.37","0.41"
"2018","1 Einkommensschwächstes Quintil","Ostdeutschland","0.48","0","2329","0.41","0.55"
"2018","1 Einkommensschwächstes Quintil","Westdeutschland","0.69","0","9950","0.66","0.72"
"2018","2","Ostdeutschland","0.75","0","1302","0.67","0.83"
"2018","2","Westdeutschland","0.71","0","5022","0.67","0.75"
"2018","3","Ostdeutschland","0.52","0","1595","0.47","0.57"
"2018","3","Westdeutschland","0.6","0","5490","0.57","0.63"
"2018","4","Ostdeutschland","0.35","0","2273","0.31","0.39"
"2018","4","Westdeutschland","0.42","0","8097","0.4","0.44"
"2018","5 Einkommensstärkstes Quintil","Ostdeutschland","0.41","0","1671","0.37","0.45"
"2018","5 Einkommensstärkstes Quintil","Westdeutschland","0.38","0","10414","0.36","0.4"
"2019","1 Einkommensschwächstes Quintil","Ostdeutschland","0.59","0","1898","0.51","0.67"
"2019","1 Einkommensschwächstes Quintil","Westdeutschland","0.65","0","8147","0.61","0.69"
"2019","2","Ostdeutschland","0.52","0","1139","0.43","0.61"
"2019","2","Westdeutschland","0.74","0","4790","0.7","0.78"
"2019","3","Ostdeutschland","0.49","0","1416","0.44","0.54"
"2019","3","Westdeutschland","0.58","0","4865","0.54","0.62"
"2019","4","Ostdeutschland","0.4","0","2426","0.36","0.44"
"2019","4","Westdeutschland","0.47","0","7778","0.45","0.49"
"2019","5 Einkommensstärkstes Quintil","Ostdeutschland","0.41","0","2589","0.38","0.44"
"2019","5 Einkommensstärkstes Quintil","Westdeutschland","0.41","0","13520","0.39","0.43"
"2020","1 Einkommensschwächstes Quintil","Ostdeutschland","0.72","0","1871","0.64","0.8"
"2020","1 Einkommensschwächstes Quintil","Westdeutschland","0.64","0","7885","0.61","0.67"
"2020","2","Ostdeutschland","0.52","0","1162","0.44","0.6"
"2020","2","Westdeutschland","0.7","0","6188","0.66","0.74"
"2020","3","Ostdeutschland","0.54","0","1293","0.48","0.6"
"2020","3","Westdeutschland","0.68","0","5198","0.64","0.72"
"2020","4","Ostdeutschland","0.37","0","2244","0.33","0.41"
"2020","4","Westdeutschland","0.44","0","8306","0.42","0.46"
"2020","5 Einkommensstärkstes Quintil","Ostdeutschland","0.43","0","2570","0.4","0.46"
"2020","5 Einkommensstärkstes Quintil","Westdeutschland","0.45","0","13214","0.43","0.47"
