"year","hhtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1987","Paar mit Kind(ern)","0.96","0.5","8532","0","0","2","2","4","0.94","0.98","0","7","1","1"
"1987","Sonstige","0.62","0","943","0","0","1","2","3","0.53","0.71","0","7","1","1"
"1988","(Ehe-)Paar ohne Kind(er)","0","0","2336","0","0","0","0","0","0","0","0","0","0","0"
"1988","1-Pers.- Haushalt","0","0","1037","0","0","0","0","0","0","0","0","0","0","0"
"1988","Alleinerziehende","0.49","0","704","0","0","1","2","3","0.43","0.55","0","4","0","0"
"1988","Paar mit Kind(ern)","0.98","0.5","8110","0","0","2","2","4","0.96","1","0","7","1","1"
"1988","Sonstige","0.7","0","826","0","0","1","2","4","0.61","0.79","0","7","1","1"
"1989","(Ehe-)Paar ohne Kind(er)","0","0","2316","0","0","0","0","0","0","0","0","0","0","0"
"1989","1-Pers.- Haushalt","0","0","1040","0","0","0","0","0","0","0","0","0","0","0"
"1989","Alleinerziehende","0.51","0","660","0","0","1","2","3","0.44","0.58","0","4","0","0"
"1989","Paar mit Kind(ern)","1.01","0.5","7743","0","0","2","2","4","0.99","1.03","0","6","1","1"
"1989","Sonstige","0.76","0","835","0","0","1","2","4","0.66","0.86","0","8","1","1"
"1990","(Ehe-)Paar ohne Kind(er)","0","0","3328","0","0","0","0","0","0","0","0","0","0","0"
"1990","1-Pers.- Haushalt","0","0","1325","0","0","0","0","0","0","0","0","0","0","0"
"1990","Alleinerziehende","0.56","0","949","0","0","1","2","4","0.5","0.62","0","4","0","0"
"1990","Paar mit Kind(ern)","1.06","0.5","11625","0","0","2","2","4","1.04","1.08","0","6","1","1"
"1990","Sonstige","0.79","0","1307","0","0","1","2","4","0.72","0.86","0","6","1","1"
"1991","(Ehe-)Paar ohne Kind(er)","0","0","3308","0","0","0","0","0","0","0","0","0","0","0"
"1991","1-Pers.- Haushalt","0","0","1293","0","0","0","0","0","0","0","0","0","0","0"
"1991","Alleinerziehende","0.55","0","933","0","0","1","2","4","0.49","0.61","0","5","0","0"
"1991","Paar mit Kind(ern)","1.09","0.5","11346","0","0","2","2","4","1.07","1.11","0","5","1","1"
"1991","Sonstige","0.83","0.5","1264","0","0","1","2","4","0.75","0.91","0","7","1","1"
"1992","(Ehe-)Paar ohne Kind(er)","0","0","3390","0","0","0","0","0","0","0","0","0","0","0"
"1992","1-Pers.- Haushalt","0","0","1302","0","0","0","0","0","0","0","0","0","0","0"
"1992","Alleinerziehende","0.64","0","957","0","0","1","2","5","0.58","0.7","0","5","0","0"
"1992","Paar mit Kind(ern)","1.11","0.5","10961","0","0","2","2","4","1.09","1.13","0","5","1","1"
"1992","Sonstige","0.81","0.5","1232","0","0","1","2","4","0.75","0.87","0","6","1","1"
"1993","(Ehe-)Paar ohne Kind(er)","0","0","3448","0","0","0","0","0","0","0","0","0","0","0"
"1993","1-Pers.- Haushalt","0","0","1362","0","0","0","0","0","0","0","0","0","0","0"
"1993","Alleinerziehende","0.63","0","918","0","0","1","2","4","0.57","0.69","0","4","0","0"
"1993","Paar mit Kind(ern)","1.12","0.5","10565","0","0","2","2","4","1.1","1.14","0","5","1","1"
"1993","Sonstige","0.71","0","1235","0","0","1","2","3","0.65","0.77","0","6","1","1"
"1994","(Ehe-)Paar ohne Kind(er)","0","0","3538","0","0","0","0","0","0","0","0","0","0","0"
"1994","1-Pers.- Haushalt","0","0","1362","0","0","0","0","0","0","0","0","0","0","0"
"1994","Alleinerziehende","0.67","0","882","0","0","1","2","4","0.61","0.73","0","4","0","1"
"1994","Paar mit Kind(ern)","1.14","0.5","10166","0","0","2","3","4","1.12","1.16","0","5","1","1"
"1994","Sonstige","0.79","0.5","1190","0","0","1","2","3","0.73","0.85","0","5","1","1"
"1995","(Ehe-)Paar ohne Kind(er)","0","0","3654","0","0","0","0","0","0","0","0","0","0","0"
"1995","1-Pers.- Haushalt","0","0","1404","0","0","0","0","0","0","0","0","0","0","0"
"1995","Alleinerziehende","0.69","0","942","0","0","1","2","3","0.63","0.75","0","4","0","1"
"1995","Paar mit Kind(ern)","1.16","0.5","10523","0","0","2","3","4","1.14","1.18","0","8","1","1"
"1995","Sonstige","0.78","0.5","1189","0","0","1","2","3","0.73","0.83","0","3","1","1"
"1996","(Ehe-)Paar ohne Kind(er)","0","0","3682","0","0","0","0","0","0","0","0","0","0","0"
"1996","1-Pers.- Haushalt","0","0","1433","0","0","0","0","0","0","0","0","0","0","0"
"1996","Alleinerziehende","0.63","0","959","0","0","1","2","4","0.57","0.69","0","4","0","0"
"1996","Paar mit Kind(ern)","1.16","0.5","10157","0","0","2","3","4","1.14","1.18","0","7","1","1"
"1996","Sonstige","0.85","0.5","1108","0","0","1","2","4","0.79","0.91","0","4","1","1"
"1997","(Ehe-)Paar ohne Kind(er)","0","0","3758","0","0","0","0","0","0","0","0","0","0","0"
"1997","1-Pers.- Haushalt","0","0","1402","0","0","0","0","0","0","0","0","0","0","0"
"1997","Alleinerziehende","0.75","0","967","0","0","1","2","3","0.69","0.81","0","4","0","1"
"1997","Paar mit Kind(ern)","1.15","0.5","9806","0","0","2","2","4","1.13","1.17","0","7","1","1"
"1997","Sonstige","0.81","0.5","1074","0","0","1","2","3","0.75","0.87","0","5","1","1"
"1998","(Ehe-)Paar ohne Kind(er)","0","0","4358","0","0","0","0","0","0","0","0","0","0","0"
"1998","1-Pers.- Haushalt","0","0","1706","0","0","0","0","0","0","0","0","0","0","0"
"1998","Alleinerziehende","0.73","0","1105","0","0","1","2","3","0.68","0.78","0","4","0","1"
"1998","Paar mit Kind(ern)","1.16","0.5","10582","0","0","2","2","4","1.14","1.18","0","6","1","1"
"1998","Sonstige","0.82","0.5","1005","0","0","1","2","4","0.76","0.88","0","4","1","1"
"1999","(Ehe-)Paar ohne Kind(er)","0","0","4312","0","0","0","0","0","0","0","0","0","0","0"
"1999","1-Pers.- Haushalt","0","0","1638","0","0","0","0","0","0","0","0","0","0","0"
"1999","Alleinerziehende","0.76","0.5","1115","0","0","1","2","3","0.71","0.81","0","3","0","1"
"1999","Paar mit Kind(ern)","1.15","0.5","10257","0","0","2","3","4","1.13","1.17","0","7","1","1"
"1999","Sonstige","0.65","0","666","0","0","1","2","3","0.57","0.73","0","4","0","1"
"2000","(Ehe-)Paar ohne Kind(er)","0","0","7936","0","0","0","0","0","0","0","0","0","0","0"
"2000","1-Pers.- Haushalt","0","0","3260","0","0","0","0","0","0","0","0","0","0","0"
"2000","Alleinerziehende","0.76","0.5","1911","0","0","1","2","3","0.72","0.8","0","4","0","1"
"2000","Paar mit Kind(ern)","1.13","0.5","17502","0","0","2","2","4","1.11","1.15","0","7","1","1"
"2000","Sonstige","0.46","0","1198","0","0","1","2","3","0.41","0.51","0","4","0","0"
"2001","(Ehe-)Paar ohne Kind(er)","0","0","7178","0","0","0","0","0","0","0","0","0","0","0"
"2001","1-Pers.- Haushalt","0","0","2926","0","0","0","0","0","0","0","0","0","0","0"
"2001","Alleinerziehende","0.71","0","1761","0","0","1","2","4","0.67","0.75","0","4","0","1"
"2001","Paar mit Kind(ern)","1.11","0.5","15798","0","0","2","2","4","1.09","1.13","0","6","1","1"
"2001","Sonstige","0.55","0","1065","0","0","1","2","4","0.49","0.61","0","5","0","0"
"2002","(Ehe-)Paar ohne Kind(er)","0","0","7804","0","0","0","0","0","0","0","0","0","0","0"
"2002","1-Pers.- Haushalt","0","0","2938","0","0","0","0","0","0","0","0","0","0","0"
"2002","Alleinerziehende","0.69","0","1770","0","0","1","2","3","0.65","0.73","0","4","0","0"
"2002","Paar mit Kind(ern)","1.1","0.5","16586","0","0","2","2","4","1.08","1.12","0","6","1","1"
"2002","Sonstige","0.48","0","1018","0","0","1","2","3","0.42","0.54","0","5","0","0"
"2003","(Ehe-)Paar ohne Kind(er)","0","0","7636","0","0","0","0","0","0","0","0","0","0","0"
"2003","1-Pers.- Haushalt","0","0","2919","0","0","0","0","0","0","0","0","0","0","0"
"2003","Alleinerziehende","0.69","0","1742","0","0","1","2","4","0.65","0.73","0","4","0","0"
"2003","Paar mit Kind(ern)","1.09","0.5","15626","0","0","2","2","4","1.07","1.11","0","6","1","1"
"2003","Sonstige","0.51","0","869","0","0","1","2","3","0.44","0.58","0","5","0","0"
"2004","(Ehe-)Paar ohne Kind(er)","0","0","7638","0","0","0","0","0","0","0","0","0","0","0"
"2004","1-Pers.- Haushalt","0","0","2861","0","0","0","0","0","0","0","0","0","0","0"
"2004","Alleinerziehende","0.65","0","1686","0","0","1","2","3","0.61","0.69","0","4","0","0"
"2004","Paar mit Kind(ern)","1.03","0.5","14947","0","0","2","2","4","1.01","1.05","0","6","1","1"
"2004","Sonstige","0.52","0","799","0","0","1","2","3","0.45","0.59","0","6","0","0"
"2005","(Ehe-)Paar ohne Kind(er)","0","0","7384","0","0","0","0","0","0","0","0","0","0","0"
"2005","1-Pers.- Haushalt","0","0","2913","0","0","0","0","0","0","0","0","0","0","0"
"2005","Alleinerziehende","0.75","0","1736","0","0","1","2","4","0.7","0.8","0","5","0","0"
"2005","Paar mit Kind(ern)","1","0.5","13924","0","0","2","2","3","0.98","1.02","0","7","1","1"
"2005","Sonstige","0.54","0","749","0","0","1","2","4","0.46","0.62","0","6","0","0"
"2006","(Ehe-)Paar ohne Kind(er)","0","0","8316","0","0","0","0","0","0","0","0","0","0","0"
"2006","1-Pers.- Haushalt","0","0","3300","0","0","0","0","0","0","0","0","0","0","0"
"2006","Alleinerziehende","0.76","0","1924","0","0","1","2","3","0.72","0.8","0","4","0","0"
"2006","Paar mit Kind(ern)","1.04","0.5","14388","0","0","2","2","4","1.02","1.06","0","7","1","1"
"2006","Sonstige","0.63","0","740","0","0","1","2","5","0.55","0.71","0","5","0","0"
"2007","(Ehe-)Paar ohne Kind(er)","0","0","7752","0","0","0","0","0","0","0","0","0","0","0"
"2007","1-Pers.- Haushalt","0","0","3121","0","0","0","0","0","0","0","0","0","0","0"
"2007","Alleinerziehende","0.71","0","1774","0","0","1","2","3","0.67","0.75","0","4","0","0"
"2007","Paar mit Kind(ern)","1.03","0.5","13347","0","0","2","2","4","1.01","1.05","0","8","1","1"
"2007","Sonstige","0.54","0","624","0","0","1","2","5","0.46","0.62","0","5","0","0"
"2008","(Ehe-)Paar ohne Kind(er)","0","0","7468","0","0","0","0","0","0","0","0","0","0","0"
"2008","1-Pers.- Haushalt","0","0","2997","0","0","0","0","0","0","0","0","0","0","0"
"2008","Alleinerziehende","0.72","0","1714","0","0","1","2","4","0.67","0.77","0","6","0","0"
"2008","Paar mit Kind(ern)","1","0.5","12161","0","0","2","2","4","0.98","1.02","0","7","1","1"
"2008","Sonstige","0.77","0","537","0","0","1","2","5","0.69","0.85","0","5","0","0"
"2009","(Ehe-)Paar ohne Kind(er)","0","0","7100","0","0","0","0","0","0","0","0","0","0","0"
"2009","1-Pers.- Haushalt","0","0","2860","0","0","0","0","0","0","0","0","0","0","0"
"2009","Alleinerziehende","0.71","0","1589","0","0","1","2","4","0.66","0.76","0","5","0","0"
"2009","Paar mit Kind(ern)","1","0.5","11228","0","0","2","2","4","0.98","1.02","0","7","1","1"
"2009","Sonstige","0.35","0","444","0","0","1","1","2","0.3","0.4","0","2","0","0"
"2010","(Ehe-)Paar ohne Kind(er)","0","0","6744","0","0","0","0","0","0","0","0","0","0","0"
"2010","1-Pers.- Haushalt","0","0","2711","0","0","0","0","0","0","0","0","0","0","0"
"2010","Alleinerziehende","0.72","0","4747","0","0","1","2","4","0.69","0.75","0","6","1","1"
"2010","Paar mit Kind(ern)","0.99","0.5","22667","0","0","2","2","4","0.97","1.01","0","9","2","2"
"2010","Sonstige","0.49","0","599","0","0","1","1","3","0.4","0.58","0","6","0","1"
"2011","(Ehe-)Paar ohne Kind(er)","0","0","8748","0","0","0","0","0","0","0","0","0","0","0"
"2011","1-Pers.- Haushalt","0","0","3551","0","0","0","0","0","0","0","0","0","0","0"
"2011","Alleinerziehende","0.71","0","5866","0","0","1","2","3","0.68","0.74","0","6","1","1"
"2011","Paar mit Kind(ern)","1","0.5","25054","0","0","2","2","4","0.98","1.02","0","8","2","2"
"2011","Sonstige","0.5","0","782","0","0","1","2","3","0.43","0.57","0","5","0","1"
"2012","(Ehe-)Paar ohne Kind(er)","0","0","8900","0","0","0","0","0","0","0","0","0","0","0"
"2012","1-Pers.- Haushalt","0","0","3683","0","0","0","0","0","0","0","0","0","0","0"
"2012","Alleinerziehende","0.67","0","5593","0","0","1","2","3","0.64","0.7","0","7","1","1"
"2012","Paar mit Kind(ern)","1","0.5","23464","0","0","2","2","4","0.98","1.02","0","9","2","2"
"2012","Sonstige","0.54","0","766","0","0","1","2","3","0.47","0.61","0","5","0","0"
"2013","(Ehe-)Paar ohne Kind(er)","0","0","9278","0","0","0","0","0","0","0","0","0","0","0"
"2013","1-Pers.- Haushalt","0","0","3844","0","0","0","0","0","0","0","0","0","0","0"
"2013","Alleinerziehende","0.7","0","5802","0","0","1","2","4","0.67","0.73","0","6","1","1"
"2013","Paar mit Kind(ern)","1","0.5","26921","0","0","2","2","4","0.99","1.01","0","8","1","2"
"2013","Sonstige","0.48","0","1820","0","0","1","1","4","0.43","0.53","0","5","0","0"
"2014","(Ehe-)Paar ohne Kind(er)","0","0","8726","0","0","0","0","0","0","0","0","0","0","0"
"2014","1-Pers.- Haushalt","0","0","3566","0","0","0","0","0","0","0","0","0","0","0"
"2014","Alleinerziehende","0.69","0","4688","0","0","1","2","4","0.66","0.72","0","7","1","1"
"2014","Paar mit Kind(ern)","1.01","0.5","23106","0","0","2","2","4","0.99","1.03","0","8","1","2"
"2014","Sonstige","0.56","0","1421","0","0","1","2","4","0.5","0.62","0","5","0","0"
"2015","(Ehe-)Paar ohne Kind(er)","0","0","8752","0","0","0","0","0","0","0","0","0","0","0"
"2015","1-Pers.- Haushalt","0","0","3627","0","0","0","0","0","0","0","0","0","0","0"
"2015","Alleinerziehende","0.7","0","4428","0","0","1","2","4","0.67","0.73","0","7","1","1"
"2015","Paar mit Kind(ern)","1.02","0.5","22783","0","0","2","2","4","1","1.04","0","8","1","1"
"2015","Sonstige","0.64","0","1462","0","0","1","2","4","0.59","0.69","0","4","0","0"
"2016","(Ehe-)Paar ohne Kind(er)","0","0","8318","0","0","0","0","0","0","0","0","0","0","0"
"2016","1-Pers.- Haushalt","0","0","3805","0","0","0","0","0","0","0","0","0","0","0"
"2016","Alleinerziehende","0.68","0","4582","0","0","1","2","4","0.65","0.71","0","6","1","1"
"2016","Paar mit Kind(ern)","1.04","0.5","26291","0","0","2","2","4","1.02","1.06","0","9","2","2"
"2016","Sonstige","0.61","0","2092","0","0","1","2","4","0.55","0.67","0","5","0","1"
"2017","(Ehe-)Paar ohne Kind(er)","0","0","9424","0","0","0","0","0","0","0","0","0","0","0"
"2017","1-Pers.- Haushalt","0","0","4294","0","0","0","0","0","0","0","0","0","0","0"
"2017","Alleinerziehende","0.71","0","4745","0","0","1","2","5","0.68","0.74","0","6","1","1"
"2017","Paar mit Kind(ern)","1.07","0.5","28958","0","0","2","2","4","1.05","1.09","0","9","2","2"
"2017","Sonstige","0.52","0","2732","0","0","1","2","3","0.47","0.57","0","6","0","1"
"2018","(Ehe-)Paar ohne Kind(er)","0","0","9277","0","0","0","0","0","0","0","0","0","0","0"
"2018","1-Pers.- Haushalt","0","0","4460","0","0","0","0","0","0","0","0","0","0","0"
"2018","Alleinerziehende","0.66","0","4681","0","0","1","2","4","0.63","0.69","0","6","1","1"
"2018","Paar mit Kind(ern)","1.07","0.5","27474","0","0","2","2","4","1.05","1.09","0","10","2","2"
"2018","Sonstige","0.52","0","2251","0","0","1","2","3","0.47","0.57","0","6","0","0"
"2019","(Ehe-)Paar ohne Kind(er)","0","0","10351","0","0","0","0","0","0","0","0","0","0","0"
"2019","1-Pers.- Haushalt","0","0","4644","0","0","0","0","0","0","0","0","0","0","0"
"2019","Alleinerziehende","0.7","0","4330","0","0","1","2","4","0.67","0.73","0","6","1","1"
"2019","Paar mit Kind(ern)","1.09","0.5","27453","0","0","2","2","4","1.07","1.11","0","10","1","1"
"2019","Sonstige","0.47","0","1886","0","0","1","2","4","0.42","0.52","0","5","0","0"
"2020","(Ehe-)Paar ohne Kind(er)","0","0","10393","0","0","0","0","0","0","0","0","0","0","0"
"2020","1-Pers.- Haushalt","0","0","5430","0","0","0","0","0","0","0","0","0","0","0"
"2020","Alleinerziehende","0.63","0","4287","0","0","1","2","3","0.6","0.66","0","6","1","1"
"2020","Paar mit Kind(ern)","1.11","0.5","27485","0","0","2","2","4","1.09","1.13","0","9","1","1"
"2020","Sonstige","0.56","0","2336","0","0","1","2","4","0.51","0.61","0","7","0","0"
