year,hhtyp,quintil_oecd_hh,hlf0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Couple without children,2nd Quintile,No,0.23417,143,629,0.20105,0.26729
2005,Couple without children,3rd Quintile,Yes,0.80660,505,632,0.77578,0.83742
2005,Couple without children,3rd Quintile,No,0.19340,127,632,0.16258,0.22422
2005,Couple without children,4th Quintile,Yes,0.83970,643,759,0.81359,0.86582
2005,Couple without children,4th Quintile,No,0.16030,116,759,0.13418,0.18641
2005,Couple without children,5th Quintile,Yes,0.91133,1179,1286,0.89579,0.92688
2005,Couple without children,5th Quintile,No,0.08867,107,1286,0.07312,0.10421
2005,Single parent,1st Quintile,Yes,0.22752,77,313,0.18100,0.27404
2005,Single parent,1st Quintile,No,0.77248,236,313,0.72596,0.81900
2005,Single parent,2nd Quintile,Yes,0.36466,52,132,0.28223,0.44708
2005,Single parent,2nd Quintile,No,0.63534,80,132,0.55292,0.71777
2005,Single parent,3rd Quintile,Yes,0.56198,68,108,0.46797,0.65599
2005,Single parent,3rd Quintile,No,0.43802,40,108,0.34401,0.53203
2005,Single parent,4th Quintile,Yes,0.76135,64,64,0.65609,0.86661
2005,Single parent,5th Quintile,Yes,0.87172,45,45,0.77291,0.97053
2005,Couple with children,1st Quintile,Yes,0.24927,127,449,0.20921,0.28933
2005,Couple with children,1st Quintile,No,0.75073,322,449,0.71067,0.79079
2005,Couple with children,2nd Quintile,Yes,0.55594,381,696,0.51900,0.59288
2005,Couple with children,2nd Quintile,No,0.44406,315,696,0.40712,0.48100
2005,Couple with children,3rd Quintile,Yes,0.66463,549,791,0.63170,0.69755
2005,Couple with children,3rd Quintile,No,0.33537,242,791,0.30245,0.36830
2005,Couple with children,4th Quintile,Yes,0.76354,645,818,0.73441,0.79268
2005,Couple with children,4th Quintile,No,0.23646,173,818,0.20732,0.26559
2005,Couple with children,5th Quintile,Yes,0.87121,804,918,0.84953,0.89289
2005,Couple with children,5th Quintile,No,0.12879,114,918,0.10711,0.15047
2007,Single-person household,1st Quintile,Yes,0.39760,327,824,0.36416,0.43104
2007,Single-person household,1st Quintile,No,0.60240,497,824,0.56896,0.63584
2007,Single-person household,2nd Quintile,Yes,0.64668,380,587,0.60798,0.68539
2007,Single-person household,2nd Quintile,No,0.35332,207,587,0.31461,0.39202
2007,Single-person household,3rd Quintile,Yes,0.76059,417,554,0.72502,0.79615
2007,Single-person household,3rd Quintile,No,0.23941,137,554,0.20385,0.27498
2007,Single-person household,4th Quintile,Yes,0.76320,431,560,0.72796,0.79845
2007,Single-person household,4th Quintile,No,0.23680,129,560,0.20155,0.27204
2007,Single-person household,5th Quintile,Yes,0.87501,490,555,0.84747,0.90254
2007,Single-person household,5th Quintile,No,0.12499,65,555,0.09746,0.15253
2007,Couple without children,1st Quintile,Yes,0.49015,196,381,0.43989,0.54041
2007,Couple without children,1st Quintile,No,0.50985,185,381,0.45959,0.56011
2007,Couple without children,2nd Quintile,Yes,0.71555,460,627,0.68020,0.75089
2007,Couple without children,2nd Quintile,No,0.28445,167,627,0.24911,0.31980
2007,Couple without children,3rd Quintile,Yes,0.80152,573,720,0.77236,0.83067
2007,Couple without children,3rd Quintile,No,0.19848,147,720,0.16933,0.22764
2007,Couple without children,4th Quintile,Yes,0.80348,666,811,0.77611,0.83085
2007,Couple without children,4th Quintile,No,0.19652,145,811,0.16915,0.22389
2007,Couple without children,5th Quintile,Yes,0.90344,1207,1311,0.88745,0.91944
2007,Couple without children,5th Quintile,No,0.09656,104,1311,0.08056,0.11255
2007,Single parent,1st Quintile,Yes,0.17251,58,296,0.12940,0.21563
2007,Single parent,1st Quintile,No,0.82749,238,296,0.78437,0.87060
2007,Single parent,2nd Quintile,Yes,0.30135,43,140,0.22507,0.37763
2007,Single parent,2nd Quintile,No,0.69865,97,140,0.62237,0.77493
2007,Single parent,3rd Quintile,Yes,0.63340,77,128,0.54959,0.71721
2007,Single parent,3rd Quintile,No,0.36660,51,128,0.28279,0.45041
2007,Single parent,4th Quintile,Yes,0.76446,56,56,0.65231,0.87660
2007,Single parent,5th Quintile,Yes,0.86096,60,60,0.77267,0.94924
2007,Couple with children,1st Quintile,Yes,0.22648,98,410,0.18592,0.26705
2007,Couple with children,1st Quintile,No,0.77352,312,410,0.73295,0.81408
2007,Couple with children,2nd Quintile,Yes,0.48707,362,696,0.44991,0.52424
2007,Couple with children,2nd Quintile,No,0.51293,334,696,0.47576,0.55009
2007,Couple with children,3rd Quintile,Yes,0.65168,519,774,0.61809,0.68526
2007,Couple with children,3rd Quintile,No,0.34832,255,774,0.31474,0.38191
2007,Couple with children,4th Quintile,Yes,0.80642,677,822,0.77939,0.83345
2007,Couple with children,4th Quintile,No,0.19358,145,822,0.16655,0.22061
2007,Couple with children,5th Quintile,Yes,0.85051,737,848,0.82649,0.87452
2007,Couple with children,5th Quintile,No,0.14949,111,848,0.12548,0.17351
2011,Single-person household,1st Quintile,Yes,0.38369,418,1003,0.35358,0.41380
2011,Single-person household,1st Quintile,No,0.61631,585,1003,0.58620,0.64642
2011,Single-person household,2nd Quintile,Yes,0.69190,500,719,0.65813,0.72567
2011,Single-person household,2nd Quintile,No,0.30810,219,719,0.27433,0.34187
2011,Single-person household,3rd Quintile,Yes,0.75069,496,656,0.71756,0.78382
2011,Single-person household,3rd Quintile,No,0.24931,160,656,0.21618,0.28244
2011,Single-person household,4th Quintile,Yes,0.83141,444,545,0.79995,0.86287
2011,Single-person household,4th Quintile,No,0.16859,101,545,0.13713,0.20005
2011,Single-person household,5th Quintile,Yes,0.88298,500,560,0.85633,0.90963
2011,Single-person household,5th Quintile,No,0.11702,60,560,0.09037,0.14367
2011,Couple without children,1st Quintile,Yes,0.52843,264,469,0.48320,0.57365
2011,Couple without children,1st Quintile,No,0.47157,205,469,0.42635,0.51680
2011,Couple without children,2nd Quintile,Yes,0.77633,550,715,0.74576,0.80690
2011,Couple without children,2nd Quintile,No,0.22367,165,715,0.19310,0.25424
2011,Couple without children,3rd Quintile,Yes,0.82917,670,796,0.80300,0.85533
2011,Couple without children,3rd Quintile,No,0.17083,126,796,0.14467,0.19700
2011,Couple without children,4th Quintile,Yes,0.86958,832,949,0.84814,0.89102
2011,Couple without children,4th Quintile,No,0.13042,117,949,0.10898,0.15186
2011,Couple without children,5th Quintile,Yes,0.91484,1302,1410,0.90027,0.92942
2011,Couple without children,5th Quintile,No,0.08516,108,1410,0.07058,0.09973
2011,Single parent,1st Quintile,Yes,0.17686,66,321,0.13506,0.21867
2011,Single parent,1st Quintile,No,0.82314,255,321,0.78133,0.86494
2011,Single parent,2nd Quintile,Yes,0.38770,75,171,0.31446,0.46094
2011,Single parent,2nd Quintile,No,0.61230,96,171,0.53906,0.68554
2011,Single parent,3rd Quintile,Yes,0.64368,88,140,0.56406,0.72329
2011,Single parent,3rd Quintile,No,0.35632,52,140,0.27671,0.43594
2011,Single parent,4th Quintile,Yes,0.70294,65,65,0.59098,0.81489
2011,Single parent,5th Quintile,Yes,0.91878,52,52,0.84381,0.99375
2011,Couple with children,1st Quintile,Yes,0.28020,131,402,0.23625,0.32416
2011,Couple with children,1st Quintile,No,0.71980,271,402,0.67584,0.76375
2011,Couple with children,2nd Quintile,Yes,0.60767,350,583,0.56801,0.64734
2011,Couple with children,2nd Quintile,No,0.39233,233,583,0.35266,0.43199
2011,Couple with children,3rd Quintile,Yes,0.73176,548,732,0.69964,0.76388
2011,Couple with children,3rd Quintile,No,0.26824,184,732,0.23612,0.30036
2011,Couple with children,4th Quintile,Yes,0.85300,662,798,0.82842,0.87759
2011,Couple with children,4th Quintile,No,0.14700,136,798,0.12241,0.17158
2011,Couple with children,5th Quintile,Yes,0.89978,650,712,0.87771,0.92186
2011,Couple with children,5th Quintile,No,0.10022,62,712,0.07814,0.12229
2013,Single-person household,1st Quintile,Yes,0.36000,391,1053,0.33099,0.38901
2013,Single-person household,1st Quintile,No,0.64000,662,1053,0.61099,0.66901
2013,Single-person household,2nd Quintile,Yes,0.65804,530,811,0.62537,0.69071
2013,Single-person household,2nd Quintile,No,0.34196,281,811,0.30929,0.37463
2013,Single-person household,3rd Quintile,Yes,0.72843,479,661,0.69450,0.76237
2013,Single-person household,3rd Quintile,No,0.27157,182,661,0.23763,0.30550
2013,Single-person household,4th Quintile,Yes,0.84583,499,593,0.81674,0.87492
2013,Single-person household,4th Quintile,No,0.15417,94,593,0.12508,0.18326
2013,Single-person household,5th Quintile,Yes,0.88452,508,577,0.85842,0.91063
2013,Single-person household,5th Quintile,No,0.11548,69,577,0.08937,0.14158
2013,Couple without children,1st Quintile,Yes,0.51597,279,562,0.47461,0.55732
2013,Couple without children,1st Quintile,No,0.48403,283,562,0.44268,0.52539
2013,Couple without children,2nd Quintile,Yes,0.77804,585,751,0.74830,0.80778
2013,Couple without children,2nd Quintile,No,0.22196,166,751,0.19222,0.25170
2013,Couple without children,3rd Quintile,Yes,0.83174,730,867,0.80682,0.85666
2013,Couple without children,3rd Quintile,No,0.16826,137,867,0.14334,0.19318
2013,Couple without children,4th Quintile,Yes,0.87880,825,955,0.85809,0.89951
2013,Couple without children,4th Quintile,No,0.12120,130,955,0.10049,0.14191
2013,Couple without children,5th Quintile,Yes,0.92561,1336,1429,0.91200,0.93922
2013,Couple without children,5th Quintile,No,0.07439,93,1429,0.06078,0.08800
2013,Single parent,1st Quintile,Yes,0.18473,88,425,0.14779,0.22167
2013,Single parent,1st Quintile,No,0.81527,337,425,0.77833,0.85221
2013,Single parent,2nd Quintile,Yes,0.45301,98,235,0.38923,0.51679
2013,Single parent,2nd Quintile,No,0.54699,137,235,0.48321,0.61077
2013,Single parent,3rd Quintile,Yes,0.66049,107,160,0.58689,0.73410
2013,Single parent,3rd Quintile,No,0.33951,53,160,0.26590,0.41311
2013,Single parent,4th Quintile,Yes,0.73810,62,62,0.62776,0.84844
2013,Single parent,5th Quintile,Yes,0.86611,62,62,0.78065,0.95157
2013,Couple with children,1st Quintile,Yes,0.25473,222,829,0.22505,0.28441
2013,Couple with children,1st Quintile,No,0.74527,607,829,0.71559,0.77495
2013,Couple with children,2nd Quintile,Yes,0.60108,476,877,0.56866,0.63351
2013,Couple with children,2nd Quintile,No,0.39892,401,877,0.36649,0.43134
2013,Couple with children,3rd Quintile,Yes,0.73856,616,848,0.70897,0.76816
2013,Couple with children,3rd Quintile,No,0.26144,232,848,0.23184,0.29103
2013,Couple with children,4th Quintile,Yes,0.82486,722,865,0.79951,0.85020
2013,Couple with children,4th Quintile,No,0.17514,143,865,0.14980,0.20049
2013,Couple with children,5th Quintile,Yes,0.92051,688,742,0.90104,0.93999
2013,Couple with children,5th Quintile,No,0.07949,54,742,0.06001,0.09896
2013,Other Combinations,1st Quintile,Yes,0.36640,34,119,0.27946,0.45333
2013,Other Combinations,1st Quintile,No,0.63360,85,119,0.54667,0.72054
2013,Other Combinations,2nd Quintile,Yes,0.55034,43,83,0.44266,0.65801
2013,Other Combinations,2nd Quintile,No,0.44966,40,83,0.34199,0.55734
2013,Other Combinations,3rd Quintile,Yes,0.79852,37,37,0.66749,0.92955
2013,Other Combinations,4th Quintile,Yes,0.71308,38,38,0.56733,0.85883
2015,Single-person household,1st Quintile,Yes,0.39935,404,1043,0.36961,0.42909
2015,Single-person household,1st Quintile,No,0.60065,639,1043,0.57091,0.63039
2015,Single-person household,2nd Quintile,Yes,0.67200,526,808,0.63960,0.70439
2015,Single-person household,2nd Quintile,No,0.32800,282,808,0.29561,0.36040
2015,Single-person household,3rd Quintile,Yes,0.72978,477,649,0.69559,0.76397
2015,Single-person household,3rd Quintile,No,0.27022,172,649,0.23603,0.30441
2015,Single-person household,4th Quintile,Yes,0.82485,462,566,0.79351,0.85619
2015,Single-person household,4th Quintile,No,0.17515,104,566,0.14381,0.20649
2015,Single-person household,5th Quintile,Yes,0.91751,480,534,0.89415,0.94086
2015,Single-person household,5th Quintile,No,0.08249,54,534,0.05914,0.10585
2015,Couple without children,1st Quintile,Yes,0.54129,249,499,0.49753,0.58506
2015,Couple without children,1st Quintile,No,0.45871,250,499,0.41494,0.50247
2015,Couple without children,2nd Quintile,Yes,0.79400,603,783,0.76565,0.82234
2015,Couple without children,2nd Quintile,No,0.20600,180,783,0.17766,0.23435
2015,Couple without children,3rd Quintile,Yes,0.84738,664,804,0.82251,0.87226
2015,Couple without children,3rd Quintile,No,0.15262,140,804,0.12774,0.17749
2015,Couple without children,4th Quintile,Yes,0.86132,811,940,0.83921,0.88342
2015,Couple without children,4th Quintile,No,0.13868,129,940,0.11658,0.16079
2015,Couple without children,5th Quintile,Yes,0.92405,1240,1327,0.90979,0.93831
2015,Couple without children,5th Quintile,No,0.07595,87,1327,0.06169,0.09021
2015,Single parent,1st Quintile,Yes,0.25541,160,730,0.22375,0.28707
2015,Single parent,1st Quintile,No,0.74459,570,730,0.71293,0.77625
2015,Single parent,2nd Quintile,Yes,0.39805,178,436,0.35205,0.44405
2015,Single parent,2nd Quintile,No,0.60195,258,436,0.55595,0.64795
2015,Single parent,3rd Quintile,Yes,0.60159,163,265,0.54253,0.66065
2015,Single parent,3rd Quintile,No,0.39841,102,265,0.33935,0.45747
2015,Single parent,4th Quintile,Yes,0.76244,124,172,0.69865,0.82623
2015,Single parent,4th Quintile,No,0.23756,48,172,0.17377,0.30135
2015,Single parent,5th Quintile,Yes,0.87049,75,75,0.79398,0.94699
2015,Couple with children,1st Quintile,Yes,0.36376,341,1117,0.33554,0.39199
2015,Couple with children,1st Quintile,No,0.63624,776,1117,0.60801,0.66446
2015,Couple with children,2nd Quintile,Yes,0.60209,697,1234,0.57477,0.62941
2015,Couple with children,2nd Quintile,No,0.39791,537,1234,0.37059,0.42523
2015,Couple with children,3rd Quintile,Yes,0.74837,882,1204,0.72385,0.77290
2015,Couple with children,3rd Quintile,No,0.25163,322,1204,0.22710,0.27615
2015,Couple with children,4th Quintile,Yes,0.86480,925,1086,0.84446,0.88515
2015,Couple with children,4th Quintile,No,0.13520,161,1086,0.11485,0.15554
2015,Couple with children,5th Quintile,Yes,0.93418,920,984,0.91868,0.94968
2015,Couple with children,5th Quintile,No,0.06582,64,984,0.05032,0.08132
2015,Multi-generational household,1st Quintile,No,0.92849,38,38,0.84547,1.01152
2015,Other Combinations,1st Quintile,No,0.61113,55,55,0.48111,0.74116
2015,Other Combinations,2nd Quintile,Yes,0.69684,35,35,0.54234,0.85133
2016,Single-person household,1st Quintile,Yes,0.41062,440,1386,0.38471,0.43652
2016,Single-person household,1st Quintile,No,0.58938,946,1386,0.56348,0.61529
2016,Single-person household,2nd Quintile,Yes,0.70154,507,721,0.66811,0.73496
2016,Single-person household,2nd Quintile,No,0.29846,214,721,0.26504,0.33189
2016,Single-person household,3rd Quintile,Yes,0.82200,505,631,0.79213,0.85187
2016,Single-person household,3rd Quintile,No,0.17800,126,631,0.14813,0.20787
2016,Single-person household,4th Quintile,Yes,0.86029,471,553,0.83137,0.88921
2016,Single-person household,4th Quintile,No,0.13971,82,553,0.11079,0.16863
2016,Single-person household,5th Quintile,Yes,0.93456,448,480,0.91241,0.95670
2016,Single-person household,5th Quintile,No,0.06544,32,480,0.04330,0.08759
2016,Couple without children,1st Quintile,Yes,0.55573,229,489,0.51164,0.59982
2016,Couple without children,1st Quintile,No,0.44427,260,489,0.40018,0.48836
2016,Couple without children,2nd Quintile,Yes,0.78518,563,706,0.75486,0.81549
2016,Couple without children,2nd Quintile,No,0.21482,143,706,0.18451,0.24514
2016,Couple without children,3rd Quintile,Yes,0.88103,656,752,0.85788,0.90419
2016,Couple without children,3rd Quintile,No,0.11897,96,752,0.09581,0.14212
2016,Couple without children,4th Quintile,Yes,0.91455,826,921,0.89649,0.93262
2016,Couple without children,4th Quintile,No,0.08545,95,921,0.06738,0.10351
2016,Couple without children,5th Quintile,Yes,0.95760,1219,1263,0.94648,0.96872
2016,Couple without children,5th Quintile,No,0.04240,44,1263,0.03128,0.05352
2016,Single parent,1st Quintile,Yes,0.23620,167,830,0.20729,0.26511
2016,Single parent,1st Quintile,No,0.76380,663,830,0.73489,0.79271
2016,Single parent,2nd Quintile,Yes,0.51040,202,401,0.46141,0.55939
2016,Single parent,2nd Quintile,No,0.48960,199,401,0.44061,0.53859
2016,Single parent,3rd Quintile,Yes,0.70698,163,231,0.64815,0.76580
2016,Single parent,3rd Quintile,No,0.29302,68,231,0.23420,0.35185
2016,Single parent,4th Quintile,Yes,0.85120,126,126,0.78881,0.91359
2016,Single parent,5th Quintile,Yes,0.88527,75,75,0.81266,0.95789
2016,Couple with children,1st Quintile,Yes,0.35000,395,2115,0.32967,0.37033
2016,Couple with children,1st Quintile,No,0.65000,1720,2115,0.62967,0.67033
2016,Couple with children,2nd Quintile,Yes,0.66218,691,1108,0.63432,0.69004
2016,Couple with children,2nd Quintile,No,0.33782,417,1108,0.30996,0.36568
2016,Couple with children,3rd Quintile,Yes,0.84388,869,1054,0.82196,0.86580
2016,Couple with children,3rd Quintile,No,0.15612,185,1054,0.13420,0.17804
2016,Couple with children,4th Quintile,Yes,0.87992,880,990,0.85967,0.90018
2016,Couple with children,4th Quintile,No,0.12008,110,990,0.09982,0.14033
2016,Couple with children,5th Quintile,Yes,0.93796,849,901,0.92220,0.95372
2016,Couple with children,5th Quintile,No,0.06204,52,901,0.04628,0.07780
2016,Multi-generational household,1st Quintile,No,0.64079,66,66,0.52416,0.75743
2016,Other Combinations,1st Quintile,Yes,0.23055,37,244,0.17759,0.28351
2016,Other Combinations,1st Quintile,No,0.76945,207,244,0.71649,0.82241
2017,Single-person household,1st Quintile,Yes,0.44955,524,1546,0.42475,0.47436
2017,Single-person household,1st Quintile,No,0.55045,1022,1546,0.52564,0.57525
2017,Single-person household,2nd Quintile,Yes,0.69451,562,835,0.66324,0.72577
2017,Single-person household,2nd Quintile,No,0.30549,273,835,0.27423,0.33676
2017,Single-person household,3rd Quintile,Yes,0.84599,583,706,0.81934,0.87264
2017,Single-person household,3rd Quintile,No,0.15401,123,706,0.12736,0.18066
2017,Single-person household,4th Quintile,Yes,0.85461,523,601,0.82640,0.88281
2017,Single-person household,4th Quintile,No,0.14539,78,601,0.11719,0.17360
2017,Single-person household,5th Quintile,Yes,0.93819,516,560,0.91823,0.95816
2017,Single-person household,5th Quintile,No,0.06181,44,560,0.04184,0.08177
2017,Couple without children,1st Quintile,Yes,0.58179,263,547,0.54041,0.62316
2017,Couple without children,1st Quintile,No,0.41821,284,547,0.37684,0.45959
2017,Couple without children,2nd Quintile,Yes,0.81872,611,758,0.79127,0.84616
2017,Couple without children,2nd Quintile,No,0.18128,147,758,0.15384,0.20873
2017,Couple without children,3rd Quintile,Yes,0.88731,784,885,0.86646,0.90815
2017,Couple without children,3rd Quintile,No,0.11269,101,885,0.09185,0.13354
2017,Couple without children,4th Quintile,Yes,0.90642,977,1072,0.88898,0.92386
2017,Couple without children,4th Quintile,No,0.09358,95,1072,0.07614,0.11102
2017,Couple without children,5th Quintile,Yes,0.96271,1377,1423,0.95286,0.97256
2017,Couple without children,5th Quintile,No,0.03729,46,1423,0.02744,0.04714
2017,Single parent,1st Quintile,Yes,0.24601,188,852,0.21707,0.27494
2017,Single parent,1st Quintile,No,0.75399,664,852,0.72506,0.78293
2017,Single parent,2nd Quintile,Yes,0.54068,207,401,0.49185,0.58952
2017,Single parent,2nd Quintile,No,0.45932,194,401,0.41048,0.50815
2017,Single parent,3rd Quintile,Yes,0.71300,164,232,0.65467,0.77134
2017,Single parent,3rd Quintile,No,0.28700,68,232,0.22866,0.34533
2017,Single parent,4th Quintile,Yes,0.78414,133,167,0.72155,0.84673
2017,Single parent,4th Quintile,No,0.21586,34,167,0.15327,0.27845
2017,Single parent,5th Quintile,Yes,0.95972,96,96,0.92019,0.99926
2017,Couple with children,1st Quintile,Yes,0.36565,475,2264,0.34580,0.38549
2017,Couple with children,1st Quintile,No,0.63435,1789,2264,0.61451,0.65420
2017,Couple with children,2nd Quintile,Yes,0.66935,748,1235,0.64310,0.69560
2017,Couple with children,2nd Quintile,No,0.33065,487,1235,0.30440,0.35690
2017,Couple with children,3rd Quintile,Yes,0.84654,997,1200,0.82614,0.86694
2017,Couple with children,3rd Quintile,No,0.15346,203,1200,0.13306,0.17386
2017,Couple with children,4th Quintile,Yes,0.91282,1016,1118,0.89628,0.92936
2017,Couple with children,4th Quintile,No,0.08718,102,1118,0.07064,0.10372
2017,Couple with children,5th Quintile,Yes,0.96885,929,963,0.95787,0.97982
2017,Couple with children,5th Quintile,No,0.03115,34,963,0.02018,0.04213
2017,Multi-generational household,1st Quintile,No,0.72478,70,70,0.61940,0.83016
2017,Other Combinations,1st Quintile,Yes,0.32112,46,313,0.26931,0.37293
2017,Other Combinations,1st Quintile,No,0.67888,267,313,0.62707,0.73069
