year,bula_h,hhtyp,hlf0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Saxony,Couple without children,Yes,0.87792,249,287,0.83998,0.91586
2001,Saxony,Couple without children,No,0.12208,38,287,0.08414,0.16002
2001,Saxony,Couple with children,Yes,0.70774,210,297,0.65593,0.75956
2001,Saxony,Couple with children,No,0.29226,87,297,0.24044,0.34407
2001,Saxony-Anhalt,Single-person household,Yes,0.65471,64,106,0.56377,0.74566
2001,Saxony-Anhalt,Single-person household,No,0.34529,42,106,0.25434,0.43623
2001,Saxony-Anhalt,Couple without children,Yes,0.87623,159,159,0.82488,0.92758
2001,Saxony-Anhalt,Couple with children,Yes,0.67511,115,169,0.60429,0.74593
2001,Saxony-Anhalt,Couple with children,No,0.32489,54,169,0.25407,0.39571
2001,Thuringa,Single-person household,Yes,0.78491,94,94,0.70140,0.86842
2001,Thuringa,Couple without children,Yes,0.82427,123,123,0.75673,0.89180
2001,Thuringa,Couple with children,Yes,0.73037,126,173,0.66405,0.79669
2001,Thuringa,Couple with children,No,0.26963,47,173,0.20331,0.33595
2003,Schleswig-Holstein,Single-person household,Yes,0.67931,65,65,0.56496,0.79366
2003,Schleswig-Holstein,Couple without children,Yes,0.78298,112,112,0.70630,0.85967
2003,Schleswig-Holstein,Couple with children,Yes,0.59829,76,115,0.50829,0.68828
2003,Schleswig-Holstein,Couple with children,No,0.40171,39,115,0.31172,0.49171
2003,Hamburg,Single-person household,Yes,0.66785,49,49,0.53461,0.80109
2003,Hamburg,Couple without children,Yes,0.64037,39,39,0.48778,0.79295
2003,Hamburg,Couple with children,Yes,0.69732,32,32,0.53559,0.85905
2003,Lower Saxony,Single-person household,Yes,0.64235,133,208,0.57705,0.70765
2003,Lower Saxony,Single-person household,No,0.35765,75,208,0.29235,0.42295
2003,Lower Saxony,Couple without children,Yes,0.86977,278,310,0.83224,0.90730
2003,Lower Saxony,Couple without children,No,0.13023,32,310,0.09270,0.16776
2003,Lower Saxony,Single parent,No,0.53174,33,33,0.35884,0.70463
2003,Lower Saxony,Couple with children,Yes,0.66652,266,366,0.61815,0.71489
2003,Lower Saxony,Couple with children,No,0.33348,100,366,0.28511,0.38185
2003,North Rhine-Westphalia,Single-person household,Yes,0.72803,437,610,0.69269,0.76337
2003,North Rhine-Westphalia,Single-person household,No,0.27197,173,610,0.23663,0.30731
2003,North Rhine-Westphalia,Couple without children,Yes,0.83398,684,814,0.80841,0.85956
2003,North Rhine-Westphalia,Couple without children,No,0.16602,130,814,0.14044,0.19159
2003,North Rhine-Westphalia,Single parent,Yes,0.40052,59,133,0.31693,0.48412
2003,North Rhine-Westphalia,Single parent,No,0.59948,74,133,0.51588,0.68307
2003,North Rhine-Westphalia,Couple with children,Yes,0.69421,628,870,0.66358,0.72485
2003,North Rhine-Westphalia,Couple with children,No,0.30579,242,870,0.27515,0.33642
2003,Hesse,Single-person household,Yes,0.61852,114,179,0.54716,0.68988
2003,Hesse,Single-person household,No,0.38148,65,179,0.31012,0.45284
2003,Hesse,Couple without children,Yes,0.81788,236,284,0.77291,0.86285
2003,Hesse,Couple without children,No,0.18212,48,284,0.13715,0.22709
2003,Hesse,Couple with children,Yes,0.68165,204,289,0.62785,0.73545
2003,Hesse,Couple with children,No,0.31835,85,289,0.26455,0.37215
2003,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.74611,134,178,0.68199,0.81023
2003,"Rhineland-Palatinate, Saarland",Single-person household,No,0.25389,44,178,0.18977,0.31801
2003,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.78976,174,220,0.73579,0.84373
2003,"Rhineland-Palatinate, Saarland",Couple without children,No,0.21024,46,220,0.15627,0.26421
2003,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.68446,172,253,0.62708,0.74184
2003,"Rhineland-Palatinate, Saarland",Couple with children,No,0.31554,81,253,0.25816,0.37292
2003,Baden-Wuerttemberg,Single-person household,Yes,0.72581,223,312,0.67623,0.77539
2003,Baden-Wuerttemberg,Single-person household,No,0.27419,89,312,0.22461,0.32377
2003,Baden-Wuerttemberg,Couple without children,Yes,0.79321,331,421,0.75447,0.83194
2003,Baden-Wuerttemberg,Couple without children,No,0.20679,90,421,0.16806,0.24553
2003,Baden-Wuerttemberg,Single parent,Yes,0.43158,40,85,0.32565,0.53750
2003,Baden-Wuerttemberg,Single parent,No,0.56842,45,85,0.46250,0.67435
2003,Baden-Wuerttemberg,Couple with children,Yes,0.65149,389,555,0.61181,0.69117
2003,Baden-Wuerttemberg,Couple with children,No,0.34851,166,555,0.30883,0.38819
2003,Bavaria,Single-person household,Yes,0.77618,288,381,0.73427,0.81809
2003,Bavaria,Single-person household,No,0.22382,93,381,0.18191,0.26573
2003,Bavaria,Couple without children,Yes,0.84843,444,513,0.81737,0.87949
2003,Bavaria,Couple without children,No,0.15157,69,513,0.12051,0.18263
2003,Bavaria,Single parent,Yes,0.56646,58,106,0.47167,0.66125
2003,Bavaria,Single parent,No,0.43354,48,106,0.33875,0.52833
2003,Bavaria,Couple with children,Yes,0.73004,472,607,0.69469,0.76539
2003,Bavaria,Couple with children,No,0.26996,135,607,0.23461,0.30531
2003,Berlin,Single-person household,Yes,0.60193,115,193,0.53269,0.67117
2003,Berlin,Single-person household,No,0.39807,78,193,0.32883,0.46731
2003,Berlin,Couple without children,Yes,0.73101,84,120,0.65134,0.81069
2003,Berlin,Couple without children,No,0.26899,36,120,0.18931,0.34866
2003,Berlin,Couple with children,Yes,0.62389,83,131,0.54062,0.70716
2003,Berlin,Couple with children,No,0.37611,48,131,0.29284,0.45938
2003,Brandenburg,Single-person household,Yes,0.73369,78,116,0.65290,0.81448
2003,Brandenburg,Single-person household,No,0.26631,38,116,0.18552,0.34710
2003,Brandenburg,Couple without children,Yes,0.79223,144,181,0.73296,0.85150
2003,Brandenburg,Couple without children,No,0.20777,37,181,0.14850,0.26704
2003,Brandenburg,Couple with children,Yes,0.61247,100,154,0.53528,0.68967
2003,Brandenburg,Couple with children,No,0.38753,54,154,0.31033,0.46472
2003,Mecklenburg-Western Pomerania,Single-person household,Yes,0.62783,45,45,0.48499,0.77066
2003,Mecklenburg-Western Pomerania,Couple without children,Yes,0.80928,77,77,0.72095,0.89761
2003,Mecklenburg-Western Pomerania,Couple with children,Yes,0.60730,60,60,0.48269,0.73191
2003,Saxony,Single-person household,Yes,0.71149,149,207,0.64961,0.77336
2003,Saxony,Single-person household,No,0.28851,58,207,0.22664,0.35039
2003,Saxony,Couple without children,Yes,0.81592,242,294,0.77154,0.86030
2003,Saxony,Couple without children,No,0.18408,52,294,0.13970,0.22846
2003,Saxony,Couple with children,Yes,0.68286,190,268,0.62704,0.73868
2003,Saxony,Couple with children,No,0.31714,78,268,0.26132,0.37296
2003,Saxony-Anhalt,Single-person household,Yes,0.61717,67,115,0.52794,0.70640
2003,Saxony-Anhalt,Single-person household,No,0.38283,48,115,0.29360,0.47206
2003,Saxony-Anhalt,Couple without children,Yes,0.82169,144,178,0.76529,0.87808
2003,Saxony-Anhalt,Couple without children,No,0.17831,34,178,0.12192,0.23471
2003,Saxony-Anhalt,Couple with children,Yes,0.66869,103,155,0.59435,0.74303
2003,Saxony-Anhalt,Couple with children,No,0.33131,52,155,0.25697,0.40565
2003,Thuringa,Single-person household,Yes,0.67313,79,118,0.58813,0.75812
2003,Thuringa,Single-person household,No,0.32687,39,118,0.24188,0.41187
2003,Thuringa,Couple without children,Yes,0.84882,129,129,0.78676,0.91088
2003,Thuringa,Couple with children,Yes,0.67095,121,174,0.60093,0.74096
2003,Thuringa,Couple with children,No,0.32905,53,174,0.25904,0.39907
2005,Schleswig-Holstein,Single-person household,Yes,0.70935,63,63,0.59632,0.82237
2005,Schleswig-Holstein,Couple without children,Yes,0.83295,111,111,0.76324,0.90266
2005,Schleswig-Holstein,Couple with children,Yes,0.53442,67,111,0.44120,0.62764
2005,Schleswig-Holstein,Couple with children,No,0.46558,44,111,0.37236,0.55880
2005,Hamburg,Single-person household,Yes,0.63668,46,46,0.49616,0.77721
2005,Hamburg,Couple without children,Yes,0.86869,44,44,0.76774,0.96964
2005,Hamburg,Couple with children,Yes,0.67447,33,33,0.51211,0.83682
2005,Lower Saxony,Single-person household,Yes,0.72818,160,219,0.66913,0.78724
2005,Lower Saxony,Single-person household,No,0.27182,59,219,0.21276,0.33087
2005,Lower Saxony,Couple without children,Yes,0.86653,272,316,0.82897,0.90409
2005,Lower Saxony,Couple without children,No,0.13347,44,316,0.09591,0.17103
2005,Lower Saxony,Couple with children,Yes,0.63271,224,321,0.57989,0.68553
2005,Lower Saxony,Couple with children,No,0.36729,97,321,0.31447,0.42011
2005,North Rhine-Westphalia,Single-person household,Yes,0.71282,396,570,0.67564,0.75000
2005,North Rhine-Westphalia,Single-person household,No,0.28718,174,570,0.25000,0.32436
2005,North Rhine-Westphalia,Couple without children,Yes,0.80104,670,826,0.77379,0.82828
2005,North Rhine-Westphalia,Couple without children,No,0.19896,156,826,0.17172,0.22621
2005,North Rhine-Westphalia,Single parent,Yes,0.41968,58,134,0.33581,0.50355
2005,North Rhine-Westphalia,Single parent,No,0.58032,76,134,0.49645,0.66419
2005,North Rhine-Westphalia,Couple with children,Yes,0.64435,527,771,0.61053,0.67816
2005,North Rhine-Westphalia,Couple with children,No,0.35565,244,771,0.32184,0.38947
2005,Hesse,Single-person household,Yes,0.61271,129,202,0.54537,0.68006
2005,Hesse,Single-person household,No,0.38729,73,202,0.31994,0.45463
2005,Hesse,Couple without children,Yes,0.81707,227,274,0.77121,0.86293
2005,Hesse,Couple without children,No,0.18293,47,274,0.13707,0.22879
2005,Hesse,Couple with children,Yes,0.70514,179,240,0.64733,0.76295
2005,Hesse,Couple with children,No,0.29486,61,240,0.23705,0.35267
2005,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.71256,129,186,0.64734,0.77777
2005,"Rhineland-Palatinate, Saarland",Single-person household,No,0.28744,57,186,0.22223,0.35266
2005,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.83899,161,195,0.78727,0.89071
2005,"Rhineland-Palatinate, Saarland",Couple without children,No,0.16101,34,195,0.10929,0.21273
2005,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.51697,132,231,0.45239,0.58155
2005,"Rhineland-Palatinate, Saarland",Couple with children,No,0.48303,99,231,0.41845,0.54761
2005,Baden-Wuerttemberg,Single-person household,Yes,0.71397,226,315,0.66399,0.76396
2005,Baden-Wuerttemberg,Single-person household,No,0.28603,89,315,0.23604,0.33601
2005,Baden-Wuerttemberg,Couple without children,Yes,0.80947,325,399,0.77089,0.84806
2005,Baden-Wuerttemberg,Couple without children,No,0.19053,74,399,0.15194,0.22911
2005,Baden-Wuerttemberg,Single parent,No,0.72081,52,52,0.59769,0.84393
2005,Baden-Wuerttemberg,Couple with children,Yes,0.65125,335,494,0.60918,0.69332
2005,Baden-Wuerttemberg,Couple with children,No,0.34875,159,494,0.30668,0.39082
2005,Bavaria,Single-person household,Yes,0.74589,279,383,0.70223,0.78955
2005,Bavaria,Single-person household,No,0.25411,104,383,0.21045,0.29777
2005,Bavaria,Couple without children,Yes,0.81273,410,482,0.77786,0.84759
2005,Bavaria,Couple without children,No,0.18727,72,482,0.15241,0.22214
2005,Bavaria,Single parent,Yes,0.43835,47,94,0.33750,0.53919
2005,Bavaria,Single parent,No,0.56165,47,94,0.46081,0.66250
2005,Bavaria,Couple with children,Yes,0.68571,413,557,0.64712,0.72429
2005,Bavaria,Couple with children,No,0.31429,144,557,0.27571,0.35288
2005,Berlin,Single-person household,Yes,0.60291,107,180,0.53123,0.67460
2005,Berlin,Single-person household,No,0.39709,73,180,0.32540,0.46877
2005,Berlin,Couple without children,Yes,0.65766,86,122,0.57311,0.74221
2005,Berlin,Couple without children,No,0.34234,36,122,0.25779,0.42689
2005,Berlin,Couple with children,Yes,0.69120,77,110,0.60447,0.77793
2005,Berlin,Couple with children,No,0.30880,33,110,0.22207,0.39553
2005,Brandenburg,Single-person household,Yes,0.62334,68,113,0.53360,0.71308
2005,Brandenburg,Single-person household,No,0.37666,45,113,0.28692,0.46640
2005,Brandenburg,Couple without children,Yes,0.78671,129,162,0.72343,0.84998
2005,Brandenburg,Couple without children,No,0.21329,33,162,0.15002,0.27657
2005,Brandenburg,Couple with children,Yes,0.59466,86,142,0.51362,0.67569
2005,Brandenburg,Couple with children,No,0.40534,56,142,0.32431,0.48638
2005,Mecklenburg-Western Pomerania,Single-person household,Yes,0.66840,50,50,0.53658,0.80022
2005,Mecklenburg-Western Pomerania,Couple without children,Yes,0.77411,71,71,0.67615,0.87207
2005,Mecklenburg-Western Pomerania,Couple with children,Yes,0.61461,53,53,0.48233,0.74690
2005,Saxony,Single-person household,Yes,0.68546,141,213,0.62296,0.74797
2005,Saxony,Single-person household,No,0.31454,72,213,0.25203,0.37704
2005,Saxony,Couple without children,Yes,0.78636,229,287,0.73885,0.83386
2005,Saxony,Couple without children,No,0.21364,58,287,0.16614,0.26115
2005,Saxony,Couple with children,Yes,0.66660,178,236,0.60632,0.72687
2005,Saxony,Couple with children,No,0.33340,58,236,0.27313,0.39368
2005,Saxony-Anhalt,Single-person household,Yes,0.59768,67,118,0.50882,0.68653
2005,Saxony-Anhalt,Single-person household,No,0.40232,51,118,0.31347,0.49118
2005,Saxony-Anhalt,Couple without children,Yes,0.80851,136,168,0.74883,0.86819
2005,Saxony-Anhalt,Couple without children,No,0.19149,32,168,0.13181,0.25117
2005,Saxony-Anhalt,Couple with children,Yes,0.56358,98,156,0.48550,0.64165
2005,Saxony-Anhalt,Couple with children,No,0.43642,58,156,0.35835,0.51450
2005,Thuringa,Single-person household,Yes,0.62815,73,116,0.53981,0.71648
2005,Thuringa,Single-person household,No,0.37185,43,116,0.28352,0.46019
2005,Thuringa,Couple without children,Yes,0.74755,113,150,0.67780,0.81731
2005,Thuringa,Couple without children,No,0.25245,37,150,0.18269,0.32220
2005,Thuringa,Couple with children,Yes,0.54347,93,158,0.46556,0.62139
2005,Thuringa,Couple with children,No,0.45653,65,158,0.37861,0.53444
2007,Schleswig-Holstein,Single-person household,Yes,0.61250,63,101,0.51701,0.70798
2007,Schleswig-Holstein,Single-person household,No,0.38750,38,101,0.29202,0.48299
2007,Schleswig-Holstein,Couple without children,Yes,0.78855,106,106,0.71044,0.86665
2007,Schleswig-Holstein,Couple with children,Yes,0.51023,60,100,0.41175,0.60870
2007,Schleswig-Holstein,Couple with children,No,0.48977,40,100,0.39130,0.58825
2007,Hamburg,Single-person household,Yes,0.70011,51,51,0.57310,0.82712
2007,Hamburg,Couple without children,Yes,0.84982,48,48,0.74768,0.95195
2007,Lower Saxony,Single-person household,Yes,0.66759,163,238,0.60761,0.72756
2007,Lower Saxony,Single-person household,No,0.33241,75,238,0.27244,0.39239
2007,Lower Saxony,Couple without children,Yes,0.80964,294,348,0.76833,0.85094
2007,Lower Saxony,Couple without children,No,0.19036,54,348,0.14906,0.23167
2007,Lower Saxony,Single parent,No,0.50343,34,34,0.33283,0.67402
2007,Lower Saxony,Couple with children,Yes,0.63782,230,326,0.58556,0.69007
2007,Lower Saxony,Couple with children,No,0.36218,96,326,0.30993,0.41444
2007,North Rhine-Westphalia,Single-person household,Yes,0.67783,407,591,0.64012,0.71554
2007,North Rhine-Westphalia,Single-person household,No,0.32217,184,591,0.28446,0.35988
2007,North Rhine-Westphalia,Couple without children,Yes,0.77744,654,809,0.74875,0.80612
2007,North Rhine-Westphalia,Couple without children,No,0.22256,155,809,0.19388,0.25125
2007,North Rhine-Westphalia,Single parent,Yes,0.35250,52,131,0.27038,0.43463
2007,North Rhine-Westphalia,Single parent,No,0.64750,79,131,0.56537,0.72962
2007,North Rhine-Westphalia,Couple with children,Yes,0.62923,511,755,0.59476,0.66371
2007,North Rhine-Westphalia,Couple with children,No,0.37077,244,755,0.33629,0.40524
2007,Hesse,Single-person household,Yes,0.61975,126,193,0.55109,0.68842
2007,Hesse,Single-person household,No,0.38025,67,193,0.31158,0.44891
2007,Hesse,Couple without children,Yes,0.78603,233,280,0.73791,0.83415
2007,Hesse,Couple without children,No,0.21397,47,280,0.16585,0.26209
2007,Hesse,Couple with children,Yes,0.62830,169,253,0.56864,0.68797
2007,Hesse,Couple with children,No,0.37170,84,253,0.31203,0.43136
2007,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.69397,138,195,0.62912,0.75882
2007,"Rhineland-Palatinate, Saarland",Single-person household,No,0.30603,57,195,0.24118,0.37088
2007,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.88188,154,185,0.83524,0.92851
2007,"Rhineland-Palatinate, Saarland",Couple without children,No,0.11812,31,185,0.07149,0.16476
2007,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.60436,137,218,0.53929,0.66942
2007,"Rhineland-Palatinate, Saarland",Couple with children,No,0.39564,81,218,0.33058,0.46071
2007,Baden-Wuerttemberg,Single-person household,Yes,0.68262,242,360,0.63447,0.73077
2007,Baden-Wuerttemberg,Single-person household,No,0.31738,118,360,0.26923,0.36553
2007,Baden-Wuerttemberg,Couple without children,Yes,0.77766,337,422,0.73794,0.81738
2007,Baden-Wuerttemberg,Couple without children,No,0.22234,85,422,0.18262,0.26206
2007,Baden-Wuerttemberg,Single parent,No,0.71032,55,55,0.58933,0.83131
2007,Baden-Wuerttemberg,Couple with children,Yes,0.63143,315,454,0.58701,0.67586
2007,Baden-Wuerttemberg,Couple with children,No,0.36857,139,454,0.32414,0.41299
2007,Bavaria,Single-person household,Yes,0.68789,297,426,0.64384,0.73194
2007,Bavaria,Single-person household,No,0.31211,129,426,0.26806,0.35616
2007,Bavaria,Couple without children,Yes,0.78089,436,527,0.74554,0.81624
2007,Bavaria,Couple without children,No,0.21911,91,527,0.18376,0.25446
2007,Bavaria,Single parent,Yes,0.51840,50,96,0.41792,0.61887
2007,Bavaria,Single parent,No,0.48160,46,96,0.38113,0.58208
2007,Bavaria,Couple with children,Yes,0.66484,397,553,0.62546,0.70422
2007,Bavaria,Couple with children,No,0.33516,156,553,0.29578,0.37454
2007,Berlin,Single-person household,Yes,0.59371,95,168,0.51922,0.66820
2007,Berlin,Single-person household,No,0.40629,73,168,0.33180,0.48078
2007,Berlin,Couple without children,Yes,0.63468,106,148,0.55683,0.71252
2007,Berlin,Couple without children,No,0.36532,42,148,0.28748,0.44317
2007,Berlin,Couple with children,Yes,0.67816,69,104,0.58793,0.76838
2007,Berlin,Couple with children,No,0.32184,35,104,0.23162,0.41207
2007,Brandenburg,Single-person household,Yes,0.60689,83,136,0.52449,0.68928
2007,Brandenburg,Single-person household,No,0.39311,53,136,0.31072,0.47551
2007,Brandenburg,Couple without children,Yes,0.77852,135,172,0.71628,0.84076
2007,Brandenburg,Couple without children,No,0.22148,37,172,0.15924,0.28372
2007,Brandenburg,Couple with children,Yes,0.59709,84,134,0.51373,0.68045
2007,Brandenburg,Couple with children,No,0.40291,50,134,0.31955,0.48627
2007,Mecklenburg-Western Pomerania,Single-person household,Yes,0.62069,45,77,0.51160,0.72978
2007,Mecklenburg-Western Pomerania,Single-person household,No,0.37931,32,77,0.27022,0.48840
2007,Mecklenburg-Western Pomerania,Couple without children,Yes,0.81450,86,86,0.73186,0.89713
2007,Mecklenburg-Western Pomerania,Couple with children,Yes,0.64486,55,55,0.51722,0.77250
2007,Saxony,Single-person household,Yes,0.67699,161,236,0.61720,0.73678
2007,Saxony,Single-person household,No,0.32301,75,236,0.26322,0.38280
2007,Saxony,Couple without children,Yes,0.71777,232,301,0.66684,0.76870
2007,Saxony,Couple without children,No,0.28223,69,301,0.23130,0.33316
2007,Saxony,Single parent,No,0.72201,34,34,0.56916,0.87487
2007,Saxony,Couple with children,Yes,0.60386,152,225,0.53981,0.66791
2007,Saxony,Couple with children,No,0.39614,73,225,0.33209,0.46019
2007,Saxony-Anhalt,Single-person household,Yes,0.56185,64,122,0.47344,0.65026
2007,Saxony-Anhalt,Single-person household,No,0.43815,58,122,0.34974,0.52656
2007,Saxony-Anhalt,Couple without children,Yes,0.71544,121,169,0.64721,0.78367
2007,Saxony-Anhalt,Couple without children,No,0.28456,48,169,0.21633,0.35279
2007,Saxony-Anhalt,Couple with children,Yes,0.64940,92,142,0.57064,0.72816
2007,Saxony-Anhalt,Couple with children,No,0.35060,50,142,0.27184,0.42936
2007,Thuringa,Single-person household,Yes,0.61935,83,132,0.53620,0.70249
2007,Thuringa,Single-person household,No,0.38065,49,132,0.29751,0.46380
2007,Thuringa,Couple without children,Yes,0.80192,135,135,0.73444,0.86940
2007,Thuringa,Couple with children,Yes,0.52111,81,145,0.43952,0.60271
2007,Thuringa,Couple with children,No,0.47889,64,145,0.39729,0.56048
2011,Schleswig-Holstein,Single-person household,Yes,0.62875,71,117,0.54082,0.71667
2011,Schleswig-Holstein,Single-person household,No,0.37125,46,117,0.28333,0.45918
2011,Schleswig-Holstein,Couple without children,Yes,0.85502,133,165,0.80114,0.90891
2011,Schleswig-Holstein,Couple without children,No,0.14498,32,165,0.09109,0.19886
2011,Schleswig-Holstein,Couple with children,Yes,0.73595,68,68,0.63040,0.84151
2011,Hamburg,Single-person household,Yes,0.68940,52,52,0.56240,0.81640
2011,Hamburg,Couple without children,Yes,0.86021,60,60,0.77173,0.94870
2011,Hamburg,Couple with children,Yes,0.74255,32,32,0.58863,0.89646
2011,Lower Saxony,Single-person household,Yes,0.72233,198,268,0.66861,0.77605
2011,Lower Saxony,Single-person household,No,0.27767,70,268,0.22395,0.33139
2011,Lower Saxony,Couple without children,Yes,0.83913,365,422,0.80403,0.87423
2011,Lower Saxony,Couple without children,No,0.16087,57,422,0.12577,0.19597
2011,Lower Saxony,Single parent,No,0.49010,35,35,0.32207,0.65814
2011,Lower Saxony,Couple with children,Yes,0.74169,225,306,0.69257,0.79081
2011,Lower Saxony,Couple with children,No,0.25831,81,306,0.20919,0.30743
2011,North Rhine-Westphalia,Single-person household,Yes,0.67244,420,628,0.63570,0.70917
2011,North Rhine-Westphalia,Single-person household,No,0.32756,208,628,0.29083,0.36430
2011,North Rhine-Westphalia,Couple without children,Yes,0.82871,711,841,0.80323,0.85419
2011,North Rhine-Westphalia,Couple without children,No,0.17129,130,841,0.14581,0.19677
2011,North Rhine-Westphalia,Single parent,Yes,0.42996,69,154,0.35152,0.50841
2011,North Rhine-Westphalia,Single parent,No,0.57004,85,154,0.49159,0.64848
2011,North Rhine-Westphalia,Couple with children,Yes,0.72595,497,681,0.69243,0.75948
2011,North Rhine-Westphalia,Couple with children,No,0.27405,184,681,0.24052,0.30757
