year,age_gr,quintil_oecd,plb0037_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,17-29 y.,4th Quintile,Temporary job,0.05579,44,156,0.01966,0.09192
1992,17-29 y.,5th Quintile,Permanent job,0.13607,86,86,0.06318,0.20896
1992,30-45 y.,1st Quintile,Permanent job,0.11861,97,144,0.06561,0.17160
1992,30-45 y.,1st Quintile,Temporary job,0.05769,47,144,0.01947,0.09590
1992,30-45 y.,2nd Quintile,Permanent job,0.13537,145,185,0.08594,0.18480
1992,30-45 y.,2nd Quintile,Temporary job,0.03808,40,185,0.01042,0.06573
1992,30-45 y.,3rd Quintile,Permanent job,0.12531,125,125,0.06704,0.18359
1992,30-45 y.,4th Quintile,Permanent job,0.10716,88,88,0.04216,0.17216
1992,30-45 y.,5th Quintile,Permanent job,0.10195,77,77,0.03392,0.16998
1992,46-65 y.,2nd Quintile,Permanent job,0.04810,48,48,-0.01307,0.10928
1992,46-65 y.,3rd Quintile,Permanent job,0.04397,50,50,-0.01344,0.10137
1992,46-65 y.,4th Quintile,Permanent job,0.04396,50,50,-0.01344,0.10136
1992,46-65 y.,5th Quintile,Permanent job,0.03358,36,36,-0.02610,0.09327
1993,17-29 y.,1st Quintile,Permanent job,0.11023,78,116,0.05299,0.16747
1993,17-29 y.,1st Quintile,Temporary job,0.06499,38,116,0.01993,0.11004
1993,17-29 y.,2nd Quintile,Permanent job,0.12133,89,124,0.06363,0.17903
1993,17-29 y.,2nd Quintile,Temporary job,0.03569,35,124,0.00290,0.06847
1993,17-29 y.,3rd Quintile,Permanent job,0.13125,88,125,0.07182,0.19069
1993,17-29 y.,3rd Quintile,Temporary job,0.04988,37,125,0.01156,0.08820
1993,17-29 y.,4th Quintile,Permanent job,0.13202,97,97,0.06430,0.19973
1993,17-29 y.,5th Quintile,Permanent job,0.11490,71,71,0.04019,0.18961
1993,30-45 y.,1st Quintile,Permanent job,0.08990,66,66,0.02036,0.15944
1993,30-45 y.,2nd Quintile,Permanent job,0.10884,114,114,0.05142,0.16627
1993,30-45 y.,3rd Quintile,Permanent job,0.13461,119,119,0.07302,0.19619
1993,30-45 y.,4th Quintile,Permanent job,0.11724,89,89,0.05002,0.18445
1993,30-45 y.,5th Quintile,Permanent job,0.11291,79,79,0.04268,0.18315
1993,46-65 y.,3rd Quintile,Permanent job,0.04415,47,47,-0.01522,0.10352
1993,46-65 y.,4th Quintile,Permanent job,0.03567,35,35,-0.02667,0.09800
1993,46-65 y.,5th Quintile,Permanent job,0.03687,37,37,-0.02469,0.09844
1994,17-29 y.,1st Quintile,Permanent job,0.11240,66,148,0.06134,0.16346
1994,17-29 y.,1st Quintile,Temporary job,0.12835,82,148,0.07428,0.18242
1994,17-29 y.,2nd Quintile,Permanent job,0.10661,75,136,0.05455,0.15867
1994,17-29 y.,2nd Quintile,Temporary job,0.10711,61,136,0.05494,0.15927
1994,17-29 y.,3rd Quintile,Permanent job,0.14786,86,127,0.08588,0.20984
1994,17-29 y.,3rd Quintile,Temporary job,0.05320,41,127,0.01401,0.09239
1994,17-29 y.,4th Quintile,Permanent job,0.11495,98,142,0.06230,0.16760
1994,17-29 y.,4th Quintile,Temporary job,0.06126,44,142,0.02168,0.10085
1994,17-29 y.,5th Quintile,Permanent job,0.10248,58,58,0.02375,0.18121
1994,30-45 y.,1st Quintile,Permanent job,0.07910,60,91,0.02334,0.13486
1994,30-45 y.,1st Quintile,Temporary job,0.04146,31,91,0.00027,0.08264
1994,30-45 y.,2nd Quintile,Permanent job,0.09658,89,120,0.04351,0.14966
1994,30-45 y.,2nd Quintile,Temporary job,0.03598,31,120,0.00252,0.06945
1994,30-45 y.,3rd Quintile,Permanent job,0.08093,74,105,0.02851,0.13335
1994,30-45 y.,3rd Quintile,Temporary job,0.02799,31,105,-0.00371,0.05970
1994,30-45 y.,4th Quintile,Permanent job,0.08229,58,58,0.01095,0.15363
1994,30-45 y.,5th Quintile,Permanent job,0.06106,55,55,-0.00280,0.12493
1994,46-65 y.,4th Quintile,Permanent job,0.03415,32,32,-0.02978,0.09808
1995,17-29 y.,1st Quintile,Permanent job,0.24912,194,331,0.20246,0.29579
1995,17-29 y.,1st Quintile,Temporary job,0.19728,137,331,0.15435,0.24022
1995,17-29 y.,2nd Quintile,Permanent job,0.35199,266,397,0.30495,0.39903
1995,17-29 y.,2nd Quintile,Temporary job,0.19072,131,397,0.15202,0.22941
1995,17-29 y.,3rd Quintile,Permanent job,0.50105,328,447,0.45465,0.54746
1995,17-29 y.,3rd Quintile,Temporary job,0.15999,119,447,0.12597,0.19401
1995,17-29 y.,4th Quintile,Permanent job,0.50099,370,488,0.45658,0.54540
1995,17-29 y.,4th Quintile,Temporary job,0.19025,118,488,0.15539,0.22511
1995,17-29 y.,5th Quintile,Permanent job,0.54765,277,336,0.49435,0.60095
1995,17-29 y.,5th Quintile,Temporary job,0.12453,59,336,0.08917,0.15989
1995,30-45 y.,1st Quintile,Permanent job,0.40639,359,427,0.35974,0.45303
1995,30-45 y.,1st Quintile,Temporary job,0.09108,68,427,0.06376,0.11840
1995,30-45 y.,2nd Quintile,Permanent job,0.59503,644,704,0.55874,0.63132
1995,30-45 y.,2nd Quintile,Temporary job,0.06467,60,704,0.04649,0.08285
1995,30-45 y.,3rd Quintile,Permanent job,0.73071,712,745,0.69883,0.76258
1995,30-45 y.,3rd Quintile,Temporary job,0.02940,33,745,0.01726,0.04153
1995,30-45 y.,4th Quintile,Permanent job,0.74188,623,657,0.70839,0.77536
1995,30-45 y.,4th Quintile,Temporary job,0.04191,34,657,0.02658,0.05725
1995,30-45 y.,5th Quintile,Permanent job,0.73089,573,573,0.69454,0.76723
1995,46-65 y.,1st Quintile,Permanent job,0.14371,106,106,0.07661,0.21081
1995,46-65 y.,2nd Quintile,Permanent job,0.30918,265,265,0.25343,0.36493
1995,46-65 y.,3rd Quintile,Permanent job,0.46348,393,393,0.41412,0.51285
1995,46-65 y.,4th Quintile,Permanent job,0.57170,531,572,0.53111,0.61229
1995,46-65 y.,4th Quintile,Temporary job,0.04393,41,572,0.02712,0.06074
1995,46-65 y.,5th Quintile,Permanent job,0.62762,599,599,0.58887,0.66637
1996,17-29 y.,1st Quintile,Permanent job,0.26496,206,337,0.21777,0.31214
1996,17-29 y.,1st Quintile,Temporary job,0.18390,131,337,0.14247,0.22532
1996,17-29 y.,2nd Quintile,Permanent job,0.39505,257,379,0.34577,0.44433
1996,17-29 y.,2nd Quintile,Temporary job,0.15073,122,379,0.11466,0.18680
1996,17-29 y.,3rd Quintile,Permanent job,0.42222,255,365,0.37148,0.47296
1996,17-29 y.,3rd Quintile,Temporary job,0.17344,110,365,0.13455,0.21234
1996,17-29 y.,4th Quintile,Permanent job,0.56530,379,481,0.52096,0.60965
1996,17-29 y.,4th Quintile,Temporary job,0.16704,102,481,0.13367,0.20041
1996,17-29 y.,5th Quintile,Permanent job,0.47399,221,280,0.41540,0.53258
1996,17-29 y.,5th Quintile,Temporary job,0.12269,59,280,0.08419,0.16119
1996,30-45 y.,1st Quintile,Permanent job,0.41836,362,429,0.37162,0.46509
1996,30-45 y.,1st Quintile,Temporary job,0.10337,67,429,0.07453,0.13221
1996,30-45 y.,2nd Quintile,Permanent job,0.64253,658,715,0.60738,0.67768
1996,30-45 y.,2nd Quintile,Temporary job,0.06501,57,715,0.04693,0.08310
1996,30-45 y.,3rd Quintile,Permanent job,0.74147,712,750,0.71012,0.77283
1996,30-45 y.,3rd Quintile,Temporary job,0.04205,38,750,0.02767,0.05642
1996,30-45 y.,4th Quintile,Permanent job,0.75175,663,694,0.71959,0.78391
1996,30-45 y.,4th Quintile,Temporary job,0.03449,31,694,0.02090,0.04807
1996,30-45 y.,5th Quintile,Permanent job,0.70520,540,540,0.66670,0.74369
1996,46-65 y.,1st Quintile,Permanent job,0.17303,119,119,0.10478,0.24129
1996,46-65 y.,2nd Quintile,Permanent job,0.33532,246,246,0.27621,0.39444
1996,46-65 y.,3rd Quintile,Permanent job,0.42519,381,381,0.37548,0.47490
1996,46-65 y.,4th Quintile,Permanent job,0.54607,497,497,0.50225,0.58988
1996,46-65 y.,5th Quintile,Permanent job,0.60334,594,594,0.56397,0.64272
1997,17-29 y.,1st Quintile,Permanent job,0.19862,140,290,0.15262,0.24462
1997,17-29 y.,1st Quintile,Temporary job,0.20842,150,290,0.16159,0.25525
1997,17-29 y.,2nd Quintile,Permanent job,0.35457,223,365,0.30542,0.40371
1997,17-29 y.,2nd Quintile,Temporary job,0.21590,142,365,0.17363,0.25817
1997,17-29 y.,3rd Quintile,Permanent job,0.40505,233,355,0.35391,0.45619
1997,17-29 y.,3rd Quintile,Temporary job,0.20529,122,355,0.16321,0.24736
1997,17-29 y.,4th Quintile,Permanent job,0.50182,316,437,0.45488,0.54875
1997,17-29 y.,4th Quintile,Temporary job,0.17563,121,437,0.13991,0.21134
1997,17-29 y.,5th Quintile,Permanent job,0.47514,235,295,0.41805,0.53222
1997,17-29 y.,5th Quintile,Temporary job,0.15559,60,295,0.11416,0.19703
1997,30-45 y.,1st Quintile,Permanent job,0.41141,323,378,0.36174,0.46108
1997,30-45 y.,1st Quintile,Temporary job,0.08366,55,378,0.05571,0.11161
1997,30-45 y.,2nd Quintile,Permanent job,0.63127,648,702,0.59555,0.66698
1997,30-45 y.,2nd Quintile,Temporary job,0.06545,54,702,0.04714,0.08376
1997,30-45 y.,3rd Quintile,Permanent job,0.68675,653,704,0.65246,0.72103
1997,30-45 y.,3rd Quintile,Temporary job,0.06035,51,704,0.04274,0.07795
1997,30-45 y.,4th Quintile,Permanent job,0.72244,651,688,0.68895,0.75592
1997,30-45 y.,4th Quintile,Temporary job,0.05072,37,688,0.03431,0.06712
1997,30-45 y.,5th Quintile,Permanent job,0.70627,551,595,0.66964,0.74290
1997,30-45 y.,5th Quintile,Temporary job,0.05131,44,595,0.03357,0.06906
1997,46-65 y.,1st Quintile,Permanent job,0.14117,104,104,0.07393,0.20842
1997,46-65 y.,2nd Quintile,Permanent job,0.34835,256,256,0.28987,0.40683
1997,46-65 y.,3rd Quintile,Permanent job,0.41206,340,340,0.35966,0.46445
1997,46-65 y.,4th Quintile,Permanent job,0.58050,539,539,0.53880,0.62220
1997,46-65 y.,5th Quintile,Permanent job,0.58412,555,555,0.54308,0.62517
1998,17-29 y.,1st Quintile,Permanent job,0.19345,135,294,0.14822,0.23868
1998,17-29 y.,1st Quintile,Temporary job,0.24370,159,294,0.19454,0.29286
1998,17-29 y.,2nd Quintile,Permanent job,0.32605,198,349,0.27680,0.37530
1998,17-29 y.,2nd Quintile,Temporary job,0.20977,151,349,0.16699,0.25254
1998,17-29 y.,3rd Quintile,Permanent job,0.41984,222,336,0.36699,0.47269
1998,17-29 y.,3rd Quintile,Temporary job,0.20690,114,336,0.16352,0.25028
1998,17-29 y.,4th Quintile,Permanent job,0.48827,309,417,0.44023,0.53630
1998,17-29 y.,4th Quintile,Temporary job,0.19099,108,417,0.15321,0.22876
1998,17-29 y.,5th Quintile,Permanent job,0.45998,186,241,0.39692,0.52303
1998,17-29 y.,5th Quintile,Temporary job,0.14018,55,241,0.09626,0.18410
1998,30-45 y.,1st Quintile,Permanent job,0.41021,320,383,0.36089,0.45954
1998,30-45 y.,1st Quintile,Temporary job,0.08623,63,383,0.05808,0.11438
1998,30-45 y.,2nd Quintile,Permanent job,0.64903,627,676,0.61303,0.68504
1998,30-45 y.,2nd Quintile,Temporary job,0.06203,49,676,0.04383,0.08022
1998,30-45 y.,3rd Quintile,Permanent job,0.70962,641,691,0.67575,0.74349
1998,30-45 y.,3rd Quintile,Temporary job,0.05933,50,691,0.04170,0.07696
1998,30-45 y.,4th Quintile,Permanent job,0.72740,638,684,0.69400,0.76079
1998,30-45 y.,4th Quintile,Temporary job,0.07123,46,684,0.05194,0.09052
1998,30-45 y.,5th Quintile,Permanent job,0.69151,514,514,0.65155,0.73148
1998,46-65 y.,1st Quintile,Permanent job,0.19866,128,128,0.12926,0.26805
1998,46-65 y.,2nd Quintile,Permanent job,0.34436,241,241,0.28424,0.40448
1998,46-65 y.,3rd Quintile,Permanent job,0.45553,355,355,0.40365,0.50741
1998,46-65 y.,4th Quintile,Permanent job,0.56707,499,499,0.52355,0.61059
1998,46-65 y.,5th Quintile,Permanent job,0.57853,537,537,0.53673,0.62033
1999,17-29 y.,1st Quintile,Permanent job,0.22516,163,345,0.18102,0.26930
1999,17-29 y.,1st Quintile,Temporary job,0.24611,182,345,0.20059,0.29163
1999,17-29 y.,2nd Quintile,Permanent job,0.32921,194,366,0.28100,0.37742
1999,17-29 y.,2nd Quintile,Temporary job,0.25651,172,366,0.21171,0.30132
1999,17-29 y.,3rd Quintile,Permanent job,0.40568,263,401,0.35756,0.45380
1999,17-29 y.,3rd Quintile,Temporary job,0.23207,138,401,0.19070,0.27344
1999,17-29 y.,4th Quintile,Permanent job,0.51783,297,415,0.46970,0.56597
1999,17-29 y.,4th Quintile,Temporary job,0.21162,118,415,0.17228,0.25097
1999,17-29 y.,5th Quintile,Permanent job,0.44529,194,259,0.38465,0.50594
1999,17-29 y.,5th Quintile,Temporary job,0.16404,65,259,0.11885,0.20922
1999,30-45 y.,1st Quintile,Permanent job,0.47257,403,486,0.42814,0.51701
1999,30-45 y.,1st Quintile,Temporary job,0.09565,83,486,0.06947,0.12182
1999,30-45 y.,2nd Quintile,Permanent job,0.64986,705,774,0.61623,0.68349
1999,30-45 y.,2nd Quintile,Temporary job,0.07529,69,774,0.05669,0.09390
1999,30-45 y.,3rd Quintile,Permanent job,0.68578,712,769,0.65295,0.71862
1999,30-45 y.,3rd Quintile,Temporary job,0.05723,57,769,0.04080,0.07366
1999,30-45 y.,4th Quintile,Permanent job,0.74969,723,767,0.71901,0.78037
1999,30-45 y.,4th Quintile,Temporary job,0.05805,44,767,0.04149,0.07461
1999,30-45 y.,5th Quintile,Permanent job,0.70205,589,623,0.66610,0.73799
1999,30-45 y.,5th Quintile,Temporary job,0.03239,34,623,0.01848,0.04630
1999,46-65 y.,1st Quintile,Permanent job,0.20110,124,124,0.13026,0.27194
1999,46-65 y.,2nd Quintile,Permanent job,0.35126,272,304,0.29751,0.40501
1999,46-65 y.,2nd Quintile,Temporary job,0.04431,32,304,0.02114,0.06748
1999,46-65 y.,3rd Quintile,Permanent job,0.47137,375,375,0.42077,0.52196
1999,46-65 y.,4th Quintile,Permanent job,0.57481,550,550,0.53346,0.61617
1999,46-65 y.,5th Quintile,Permanent job,0.58291,632,632,0.54443,0.62138
2000,17-29 y.,1st Quintile,Permanent job,0.16396,125,282,0.12067,0.20725
2000,17-29 y.,1st Quintile,Temporary job,0.21473,157,282,0.16672,0.26274
2000,17-29 y.,2nd Quintile,Permanent job,0.33347,175,327,0.28230,0.38465
2000,17-29 y.,2nd Quintile,Temporary job,0.22309,152,327,0.17789,0.26828
2000,17-29 y.,3rd Quintile,Permanent job,0.36282,209,351,0.31244,0.41319
2000,17-29 y.,3rd Quintile,Temporary job,0.25162,142,351,0.20616,0.29709
2000,17-29 y.,4th Quintile,Permanent job,0.47091,245,358,0.41913,0.52269
2000,17-29 y.,4th Quintile,Temporary job,0.19851,113,358,0.15714,0.23989
2000,17-29 y.,5th Quintile,Permanent job,0.42463,165,212,0.35794,0.49133
2000,17-29 y.,5th Quintile,Temporary job,0.12855,47,212,0.08339,0.17371
2000,30-45 y.,1st Quintile,Permanent job,0.41192,328,382,0.36250,0.46134
2000,30-45 y.,1st Quintile,Temporary job,0.09091,54,382,0.06205,0.11978
2000,30-45 y.,2nd Quintile,Permanent job,0.61475,662,715,0.57905,0.65045
2000,30-45 y.,2nd Quintile,Temporary job,0.05820,53,715,0.04103,0.07538
2000,30-45 y.,3rd Quintile,Permanent job,0.68978,660,709,0.65570,0.72385
2000,30-45 y.,3rd Quintile,Temporary job,0.05174,49,709,0.03543,0.06806
2000,30-45 y.,4th Quintile,Permanent job,0.71094,679,719,0.67778,0.74410
2000,30-45 y.,4th Quintile,Temporary job,0.05024,40,719,0.03426,0.06622
2000,30-45 y.,5th Quintile,Permanent job,0.67459,588,624,0.63780,0.71138
2000,30-45 y.,5th Quintile,Temporary job,0.04097,36,624,0.02541,0.05654
2000,46-65 y.,1st Quintile,Permanent job,0.20030,135,135,0.13254,0.26807
2000,46-65 y.,2nd Quintile,Permanent job,0.33307,239,239,0.27319,0.39295
2000,46-65 y.,3rd Quintile,Permanent job,0.47174,386,386,0.42187,0.52161
2000,46-65 y.,4th Quintile,Permanent job,0.53627,528,528,0.49369,0.57885
2000,46-65 y.,5th Quintile,Permanent job,0.54468,595,595,0.50463,0.58473
2001,17-29 y.,1st Quintile,Permanent job,0.21014,192,442,0.17212,0.24817
2001,17-29 y.,1st Quintile,Temporary job,0.25390,250,442,0.21328,0.29453
2001,17-29 y.,2nd Quintile,Permanent job,0.32756,267,482,0.28562,0.36950
2001,17-29 y.,2nd Quintile,Temporary job,0.23007,215,482,0.19246,0.26769
2001,17-29 y.,3rd Quintile,Permanent job,0.38032,287,490,0.33729,0.42335
2001,17-29 y.,3rd Quintile,Temporary job,0.23480,203,490,0.19723,0.27237
2001,17-29 y.,4th Quintile,Permanent job,0.35172,285,481,0.30900,0.39443
2001,17-29 y.,4th Quintile,Temporary job,0.24495,196,481,0.20648,0.28342
2001,17-29 y.,5th Quintile,Permanent job,0.40792,217,318,0.35382,0.46202
2001,17-29 y.,5th Quintile,Temporary job,0.18283,101,318,0.14028,0.22538
2001,30-45 y.,1st Quintile,Permanent job,0.41999,507,617,0.38102,0.45897
2001,30-45 y.,1st Quintile,Temporary job,0.09777,110,617,0.07431,0.12122
2001,30-45 y.,2nd Quintile,Permanent job,0.61487,945,1029,0.58512,0.64462
2001,30-45 y.,2nd Quintile,Temporary job,0.06173,84,1029,0.04702,0.07644
2001,30-45 y.,3rd Quintile,Permanent job,0.70179,1092,1166,0.67552,0.72806
